,X600519.SH,X000858.SZ,X002415.SZ,X600276.SH,X600809.SH,X000568.SZ,X002475.SZ,X600690.SH,X000651.SZ,X000625.SZ,X300124.SZ,X002304.SZ,X003816.SZ,X600104.SH,X000725.SZ,X002371.SZ,X000063.SZ,X000338.SZ,X000596.SZ,X600031.SH,X300014.SZ,X002179.SZ,X000100.SZ,X600089.SH,X600703.SH,X002241.SZ,X600372.SH,X002129.SZ,X002236.SZ,X000661.SZ,X000157.SZ,X002049.SZ,X600584.SH,X600741.SH,X000977.SZ,X601877.SH,X600183.SH,X002463.SZ,X002007.SZ,X600522.SH,X000800.SZ,X002028.SZ,X600460.SH,X601799.SH,X002074.SZ,X002294.SZ,X600418.SH,X300142.SZ,X002156.SZ,X002223.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.368500786232197,0,0,0.245104098953741,-2.77555756156289e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.172921609738654,0,0.245842434269338,0,0,0,0,0,0,0,0.110499322378161,0,0,0,0,0.10453459800175,0,-0.0027006240146844,0,0,-0.0173336484549392,0,0,0,0,0.0347417226230614,0,0
X000858.SZ,0.143440262376483,0,0,0,0.136419157434734,0.301186226262142,0,0.0812460564459855,0,0,0,0.0227750845940138,0,-0.11577680765173,0,0,0,0,0,0,0.0359573001166074,0,0.104315244403883,0,0,0,0,0.0693193975022732,0,0.0169687208119007,0,0,0,0,0,0,0,0,0,0.0200717000182461,0,0,0,0,0,0.00662257869952112,0,0.00232682094938771,0,0,0,0,-0.0041485412191486,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,-0.0551969371177685,0,0.028416713237439,1.73472347597681e-18,0,0,0,0,0,0,0,0.0841641528873011,0.132318026324864,0,0,0,0.190732512041141,0,0,0,0,0,0,0,0,0,0,0,0.12675719040672,0,0,0,0.0520843298434643,0,0,0,0.065163603819327,0,0,0.0282216485006303,0,0,0.0122851355093088,0.025094590284927,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0.13116849189947,0,0.00543085406617879,0,0,0,0,0,0,0,0.122685663669667,0,0,0,0,0,0,0,0,0,0,0,0.150718007855055,0,0,0.0282864784999,0,-0.0433215979896906,0,0,0,0.0478495820221262,0,0,0,0,0,0,0.15086689732497,0,0,0,0.0726861347151085,0,0.018794020741838,-0.0247696138269814,0,0,0,0,0,0
X600809.SH,0.138683677530876,0,0,0,0,0.447567838993425,0,0,0,0,0,0,0,0,0,0,0,0,0.208905485640436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049630028613053,0,0,0.129885490486524,0,-0.138414854697689,-0.064355754851374,0,0,0.069473351183302,-0.0106364703320963,0,0,0,0.0130889880892856,0,0,-0.0115698245239958,0.0141028860245861,0,0,0,0,0,0
X000568.SZ,0,0.495922999863022,0,0,0.506920466557615,0,0,0,0,0,0.0278586155133818,0,0,0,0,-0.0341391522856991,0,0.02187652879712,0,0,0,-0.0423866061022898,0,0,0,0,0,0,0,0,0,0,0,0,-0.0534375347405814,0,-0.0977245193435025,0,0,0,0,0,0,-0.0149860302977884,0,0,-0.033706467936526,0.0347925056656441,0,0,0,0.00943660522635645,-0.00381919681046706,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0856095225984704,0,0,0,0.118014390351099,0,-0.00729679559388383,0.0472875108671028,0,0,0.240722182621124,0,0,0.00411077345704749,0,0,0,0,0,-0.0455447088463932,0,0,0,0,0,0.00289751797702272,0,0,0,0,0,0.0532736463506083,0,0,0,0,-0.0127962144387812,0.0513943483003209,0,0,0,0,0,0
X600690.SH,0.0154629690904046,0.0625765532249495,0,0.0166245453945724,0,0.14317502105855,0,0,0,0,0,0,0,0,0,0,0,0.0794363710998923,0.174336926266153,0,0,0,0,0,0,0,0,0,0,0.014554892992635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0300275509204324,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0.453998732751474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.128416522755165,0,0,0,0,0,0.110499439194716,0,0,0,0,0.246946618155467,0.00613656970797193,0,0.0757419233343016,0,0,0.0431580991187453,0,0,0,0.111753610330664,0,0,-0.00654181423524819,0.00337748375852461,0,0,0,0.100733016278523,-0.193088264549489,0,0,0,0,0,0
X000625.SZ,0,0,0,0.146934248866448,0,0,0,0,0,0,0,0,0,0,0,0,0,0.382443769310877,0,0,0.0685147952923734,0,0,0,0,-0.0590935369012821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.130828729664303,0,0,0,0.321836739015464,0,0,0,0,0.00806285572003812,-0.0132572261969406,0,0,0,0,0,0
