,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X000725.SZ,X002304.SZ,X000063.SZ,X600690.SH,X600703.SH,X000568.SZ,X600741.SH,X002475.SZ,X002236.SZ,X000338.SZ,X600031.SH,X300003.SZ,X002008.SZ,X002456.SZ,X300124.SZ,X000625.SZ,X601877.SH,X600066.SH,X600487.SH,X600809.SH,X000100.SZ,X002241.SZ,X600867.SH,X002294.SZ,X600271.SH,X600522.SH,X600566.SH,X300136.SZ,X000157.SZ,X600089.SH,X000981.SZ,X002508.SZ,X000050.SZ,X002179.SZ,X600177.SH,X000661.SZ,X300142.SZ,X600707.SH,X000596.SZ,X600498.SH,X002049.SZ,X002085.SZ,X000977.SZ,X002007.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0.429235318940319,0,0,0.0675946177594112,0,0,0.00608699096049129,0.0291308867391834,0,0,-0.013406766258511,0,0,0,0,-0.0736431066569916,0,0,0.115077914142363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104978275293912,0,0.118055263748664,0,0,0,0,0,0,0.0174758713536367,0,0,0,0,0,0,0
X600104.SH,0,0,-0.0328256645279113,0,0,0,0,0,1.73472347597681e-18,0.111925235845569,0,0,0.0365875121424473,0.255558862751323,0,0,0,0,0,-0.371343306159465,0,0.0594429629179433,0,0,0,0,0,0.00819675494152002,0,0,0,0,0.00540997013149633,0,0,0,0,0,0,0,0,0,0.265845456290429,0,0,0,0,0,0,0,0,-4.33680868994202e-19,-0.00784912062465858,0,0,0,0,0,0
X002415.SZ,0.202262341942289,0,0,0,0,0,0,0,0,0.135519334253143,0,0,0,0,0.161289555321667,0.272727727910977,0,0,0,0,0,0,0,0,0.317397822246899,-0.0197611764463647,0,0,0,0,0,0,0,0.0916137090644226,0,0,0,0,0,0,0,0,0,0,0,0,-0.0156695575185311,0,0,0,0,-0.0185558005606664,0.0209167417870932,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0.274497605615277,0,0,0,0,0.196624817883836,0,0,0,0,0.0533923536934477,0,0.0499964556037678,0,0.0823712269029291,0,0.0434589041921094,0,-0.0326683085548084,0,0,0,0,0,0.0305474620813484,0,0,0,0,0,0,0,0,0.0888317193846255,0,0,0,0,0.140552734376155,-0.146535420335024,0,0,-0.0335275869949056,0,0,0,0,0,-0.00674784406588135,0,0,0,0,0,0
X000858.SZ,0.169682299360304,0,0,0.212073146389938,0,0,0,0,0,0,0,0.570846178251903,0,0,0.0365829266768996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.046219241644094,0,0,0,0,0,0,0,0,0,0,0,0,-0.0128049481182717,0,0,0,0,0,0,0
X600276.SH,0,0,0.0113600458850996,0.109401018320972,0.0141245063824401,0,0,0,0,0,0.0465846562326197,0,0,-0.0481527639130745,0,0,0,0.0621847922940557,0,-0.0195988759273204,0,0,0,0,0.275254225860154,0.0382486437975833,0,0,0.0446915871885398,0,0,0,0,0,0,0,0,0.155297615423944,0,0,0,0.0666301619642862,0,0,0,0,0,0,0,0,0,0,0.0127360013650007,0.0987359883929729,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0.175177702844378,0,0,0,0,0,0,0.030306768359883,0,0.0863209143460193,0,0,0,0,0,0,0,0.0872445975775285,0.0761864524921117,0,0,0,0.169665639477357,0,0,0,0,0.258178868490846,0,0,0,0,0,0.173567777223523,0,0,0,0.1893941669401,0,0.0408087107697718,0,0,0,-0.0313785788239567,0.0342805702413712,0,0,0,0,0,0
X002304.SZ,0.232592862566646,0,0,0,0,0.147352648081766,0,0,0,0,0,0.0261275970495289,0.0546040363683174,0,0,0,0,0,0,0.0499711182042187,-0.0784836515189085,0,-0.0528351759915038,0,-0.0768665951082392,0,-0.0319688811704574,0,0,0,0,0,0,0,0,0,0,0.348676379318565,-0.00803338988983337,0,0,0,0,0,0.244052186797484,0,0.0570680910364523,0,0,0,0,0.000236203146634294,-0.00923773489431387,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0.193701585748875,0,0,0,0,0,0,0,0,0,0,-0.0738222935260371,-8.67361737988404e-19,0,0,0,0,-0.102163861896681,0.497392202885102,0,0.160356636145576,0,-0.0365197998567746,0,0.0245666384061722,0,0,0.0052732480476889,0,0,0,-0.00467570314250748,0,0,0,0,0,0,0.205374789529077,0.209420286705056,0,0.352563730196255,0,0,0,-0.0245729670557039,0.0297928225929759,0,0,0,0,0,0
X600690.SH,0,0,0,0.0991850372448295,0.306795797755449,0.120325686877482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.113255169112231,0,0,0,0,0,0,0,0,0,0,0.107826754582273,0,-0.0483410834609529,0,0,0,0,0.0329411180605252,0,0,0,0.0686295353829556,0,0,0,0,0,0,0,0,0,0
