,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X000651.SZ,X600276.SH,X000725.SZ,X002304.SZ,X000063.SZ,X600690.SH,X600703.SH,X000568.SZ,X600741.SH,X002475.SZ,X600031.SH,X002236.SZ,X000338.SZ,X000625.SZ,X601877.SH,X600487.SH,X002456.SZ,X002241.SZ,X002008.SZ,X600066.SH,X000100.SZ,X600809.SH,X300136.SZ,X300124.SZ,X002508.SZ,X002294.SZ,X300003.SZ,X600522.SH,X600867.SH,X600271.SH,X600089.SH,X002085.SZ,X000981.SZ,X000157.SZ,X000596.SZ,X600177.SH,X600498.SH,X600699.SH,X600566.SH,X002179.SZ,X002129.SZ,X300142.SZ,X600118.SH,X000661.SZ,X002049.SZ,X600584.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600809.SH,0,0,0,0.310673225033454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13557040075343,-0.0377316120811304,0,0,0,0,0,0,0.25766301905085,0,0,0.215750809071524,0,0,0,0.0559637136364176,0,0,0,-0.0426015884165374,0,0.0136333770904078,0.00681156612742505,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0,0,0.0187046430508126,0,0.0318003787624546,0,0,0,0,0,0,0,0,0,0,0.0902805488368804,0.219177367112453,0,0.042103040743362,0,0.00657429818070809,0.0666791136998136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105229565276252,0,0,0.0227021529319429,0,0,0,0,0,0,0
X300124.SZ,0,0,0.05692603095801,-0.0856536287045331,0,0.22412889244036,0,0,0,0,0,0,0,0,0,0,0,0,0.0379567875464896,0,0,0,0.0123655875779936,0.184639714517078,0,0,0,0,0,0.0941840276663336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0310896183898766,0.404597873916765,0,-0.0501495788368035,0.0356809728551776,0,0,0,0,0,0
X002508.SZ,0,0,0.199834628168574,0,0,0,0,0.0962145340498369,0,0.0436316385887729,0,0,0,0,-0.0383041853610719,0,0,0,0,0,0,0,-0.0653408449447629,0,0,0,0.123775777509011,0,0,0,0.132766988458138,-0.13914427197874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.228766588035149,0,0,0,-0.0249489145061651,0.0220115663725681,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0.12996038859457,0,0,0.104279792062453,0,0.104646507930644,0,0.180275953863124,0,0,0,0,0,0,0.0496636624382134,0,0,0,0,0,0.0261831910890387,0.154037008382002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0359108864827178,0,0,0,0,0,0,0,0.00534843002679955,-0.0331065170163755,0,0,0,0,0,0
X300003.SZ,0,0,4.33680868994202e-19,0,0,0,0,0,0.0429231256867939,0,0,0,0,0,0,0,0,0,0.0215289828661331,0,0,0,0,0,0,0,0,0.00721102230767072,0,0,0,0,0,0,0,-0.00909131428877858,0,0,0,0,-3.46944695195361e-18,0,0,0,0.172578740571509,0.1684566907173,0,0.0945959250928048,-0.040367533945825,0,0,0.0165548543089589,-0.0309899445730803,0,0,0,0,0,0
X600522.SH,0.0382698587988098,0,0,0,0,0.185165989777586,0,0,0,0,0.0296833713599223,0,0,0,0,0,0,0,0,0.29284883080859,0,0,0.163925778544419,0,0.14156182182396,0,0.174722375565179,0,0,0,-0.114585481027064,0,0,0,0,0,0,0,-0.239340187809233,0,0.160969815144912,0,0,0.166966550911332,0,0,0,0,0,0,0,0,0.0448769429205905,0,0,0,-0.157804201875586,0,0
X600867.SH,0,0,0,0,0,0,0.0196349463826188,0,0,0,0.0626031285366347,0,0,0,0,0,-0.0580387889768261,0,0,0.115571849355761,0,0,0.0348539705965601,0,0,0,0,0,0,0,0,0.218528432940551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0139884865303805,0,0,0,-0.0122423260866511,0.00275168773758323,0,0,0,0,0,0
X600271.SH,-0.0582669554167717,0,0,0,0.102267840295465,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0.112815701060362,0,0,-0.0420740263932379,0,0,0,0,0,0,0,0,0,0.122911589424049,0,0,0,0,0,0,-6.93889390390723e-18,0,0.0126395038294535,0.201961333923672,0,0,0.248014432404434,0,0,0,0,0,-0.122690578619569,0.0276014292860282,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0.00872218527588505,0,0.00541112632189513,0,0,0,0,0,0,0,0.080277901456515,0,0.128921899490987,0,0.141517269025621,0,0,0.00994197770710861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0580426717477452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002085.SZ,0,0,0,0,-0.0438125779090158,0,0,0,0,0,0,0,0.0180085986956727,0,0,0,0,0,0,0,0,0,0,0.0142155684126367,0,0,0,0,0,0.110577180086668,0,0.0352839850690432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00889189080724744,0.0184637303760089,-0.159156988561986,0,0.0262100378103216,-0.0646795303663756,0,0,0,0,0,0
X000981.SZ,0,0,0,0,0,0,0.0749055001398736,0,0,0,-0.00877832965823515,-0.0101393891575515,0,0,8.67361737988404e-19,0,0,0,0.00456247655077951,0,0,0,0,0,0,0,0,0.126966894739962,-0.052239111572218,0,0,0,0,0,0,0,0,0,0,0,0,-0.0413560265649631,0,0,0,0,0,-0.0429918719052087,0,0.018944509789299,0,-0.0181074830531239,0.0146601532070337,0,0,0,0,0,0
X000157.SZ,0,-0.117617834174363,0,0,0,0.0449216027750922,0,0,0,0,0,0,-0.0557522051783216,0,0.0504327686853518,0,0,0,0.0619035679087233,0,0,0,0,-0.00974459313673236,0,0,0,0,0,0,0,0.109198349317825,0,0,0,0,0,0,0.000106126770535761,0,0,0,0,0,0,0,0,-0.14203498003172,0.0587268673585629,0,0,-0.000975404232708597,0.0331568804694977,0,0,0,0,0,0
X000596.SZ,0.296742933550976,0,0,0,0,0.176662720101135,0,0,0,0.0578353486098838,0,0.020472673402139,0,0,0,0,0,0,0,4.33680868994202e-19,0.0139906649764959,0,0,0,0,0.0316151068389204,0.084424877499743,0,0,0,0,0,0.0963748839069468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0321094647355667,0,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.0882409541249217,0,0,0,0.0879005265459399,0,0,0,0,0,0,0,0,0,0.0119603745869707,0.0357184111467558,0,0,-0.0680528737061499,0,0.0507059463675169,0,0,0,0,0,0,0,0.00515933991346551,0.0280564345440381,0,0,0,0.0325418367169796,0,0,0,0.0202744344910705,0,-0.00508966561430029,0.0189353014374,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,0,0,0.146116535796972,0,0,0.0109788911846535,0,0,0,0,0.449758852862978,0,0.417724384228086,0,0,0,0.0330915958075066,0,0,0,0,0,0,0,0,0,0,0.129677755817768,0,0,0,0,0,0,0,0,0,0,0.123681234804458,0,0,0,0,0,0,-0.00612809910918979,-0.021222257513033,0,0,0,0,0,0
X600699.SH,-0.0420883626631222,0,0,0,0,0,0,0,0,0,0,0,0,-0.00781258798261263,-0.146129387922582,0,0,0,0.0582777956076908,0,0,0,0.0471419430813795,0,0,0,0,0,0,0,0,-0.0901055421072931,0,0.0322921142799398,0,0,0,0,0,0,0.183950342796084,0,0,0,0,0.0741261515478567,0,-0.0918687887979683,-0.0498967826343257,0,0,0.006979043138603,-0.00881665617021745,0,0,0,0,0,0
X600566.SH,0,0,0,0,0,0,0,0,0,0,0.203116396826121,0,0,-0.069804164904006,0,0,-0.0402992135903453,0,0.0258945401017786,-0.0579094360815903,0,0,0,0,0,0,0,0,-0.111460335069627,0,0,0,0,-0.0779473554176306,0,0,0,0,0,0,0.0897640752502815,0,0,0,0,0.0719926764509442,0,0,0,0.127109803962508,0,-0.0148209105478165,0.0243397932818774,0,0,0,0,0,0
X002179.SZ,0,0,0.066635413122723,0,0,0,0,0,0.0428006535079036,0.0900875734292401,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.0711845756692891,0,-0.105549674901882,0,0.0674661174934657,0,0,0,0,0,0.1593896126286,0.262540566639906,0,0,0,0,0,0,0,-3.46944695195361e-18,0,-0.189257002353667,0,0,-0.02373643131768,0,0,0,0,0,-0.014706081180547,0.00264739775811694,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0.209899067681979,0,0,0,0.117483114826008,0,0,-0.545910743626656,0,-8.67361737988404e-19,0,0,0,0,0,0.155807025033616,0,0,0.0483842845766716,0,0,0,0,0,0,0,0,0,0,0.0417950152240299,0,0,0,0,-0.131642743697563,0,0,0.141690915609174,0.08676420383198,0.171715016293432,0.0430684549719996,-8.67361737988404e-19,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0,0.222577292047218,0,-0.138417419752672,0,0,0,0,0,0,0,0,0.206906025990397,0,0,0,0,0,0.286536670758211,0.420354072330403,0,-0.278340961289263,0,0,0,0,0.163575197846907,0,0,0,0,0,0,0,0,0,0,0,-0.111469329321381,0,0,0,0,0,0,0.0550433438139568,-0.166072419484534,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.153098786153288,0,0,0.0308281759864597,0,0,0,0,0,0,0,0,0.124759933406687,0,0.0116992492112925,0,0,0,0,0.163538345375551,0,0.124327651844296,0,0,0,0,-0.0206180556406151,0,0,0.0718314372088344,0,0,0.0311939528979785,0,0,0,0,0,-0.0936001931704695,-0.0116307412421236,0.0216360157898984,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0,-2.16840434497101e-19,0.0975276372534227,0,0,0.0196518288850927,0,0.228820577113767,0,0,0,0,0,0,0,0,0,0,0,0.0647834320393525,0,0,0,0,0,0,0,0.288559284930361,0,0,0,0,0,0.0734638684438219,0,0,0,0,0,-0.0351869383148435,-1.38777878078145e-17,0,0,0,0,0,-0.0199004510844154,0,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0.364406451759494,0,0.32462254948367,0,-0.071270163378781,-0.0810719630447348,0,-0.624908649028171,0,0,0,0,0,0,0,-0.111017416946154,0,0,0,0,0,0,0,0,0,0.304217523187166,0,0,0,0,0,0,0,0,0.10818785499596,0,0,0,0,0,0,0.481370814475397,0,0,-0.000602742549029196,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0.271831260690719,0,0.0644338929788781,0,0,0,0,0,0,0,0.0036070318077688,0,0,0.360937701782247,0,0,0,0,0,0,0,0.0258123508912077,0,0.050318318083956,0,0.0207521628887898,0,0,0,0,0,0,0,0,0,-0.0701614508720427,0,0,0,0,0,0,0.208790809436907,0,0,0,0,0,0,0,0,0,0
Change_TY3M,0,0,0,-0.0761122427230589,0,0,0,0,0.0366216583901576,0,0,0,0,0,0,0,0,0,0.00743894380639393,0,0,0,0,0,0,-0.0969578969968361,0,0.0303592923812132,0,0.0279362089715884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0493952729118214,0,0,0,-1.73472347597681e-18,-0.112138985176484,0,0,0,0.205934814846759,0,0
Slope,0.0403064632594989,0,0,0,0,0,0,0,0,0.142974285134741,0,0,0,0,0,-0.325273062450962,0,0,0,0.632991767226682,0,0,0,0,0,0,0,0,0,-0.304223211469329,0,0,-0.0363751902056037,0.0448045900423067,0,0,0,0,0,0,0,0,0,0,0,0.0849142969383918,0,0,0,-0.0396096119791788,0,0,0,0,0,0,7.66783357601994,0,0
TED,0,0,0,0,0.244926180947637,0,0.134928959007572,0,0,0,0,0,0.00679925322493651,0,0,0,0,0,0,0,0,0,-0.405402953484092,0,0,0,0,0,0,0,0,0.182896044436675,0,0,0,0,0,0,0,0,0,0,0,0,-0.27803631320264,-0.177481647098634,0,0,-0.00985020245694268,0,0,0.237248222123689,0,0,0,0,0,0,0
RealEstate_excess,0.109799116096097,0,0,0,0,0,0,0,0,0,0,0.0369915895738542,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0813499082422657,0.0220063396807846,0,0,0,0,0,0.0147656299768291,-0.129950171286497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.115296788571223,0,-0.00278098820154085,-0.0241631272041939,0,0,0,0,0,0
MKreturn,0,0,0,0,0,-0.0652655113666919,0.0345736866558651,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0279234317035345,0,-0.0276301650468537,0,0,0,0,0,0,0.0511370054386528,0,-0.00521007647104335,0,0,0,0,0,0,0,0,-0.0233406411857107,0,0,0,0,-0.0601031926092057,0,0,0.0340187837976087,0,0,-0.00975798461892132,0,0,0,0,0.225821109611354,0,0
MKvol,0.00255659806203419,0,0,0,0,0.000469112808390937,-0.000822493214273845,0,0,0,0,0.00102830999295525,0,-0.0011034394920777,0,0,9.99955383936451e-05,0,0,7.24453559067332e-05,0,0,0,0,0,0,0,0,0,0,5.42101086242752e-20,-0.000181606230633489,0,0,0,0,0,0,0,0,0,0,0.00276560456481919,0,0,0,0,0,-0.000620124466522294,0,0,-0.00222691533249947,0.00428026772517374,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,-1.43479852452474e-05,0.0459242729845702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02489976900462,0,0,0,0,-0.1205437340421,0,0,0,0,0,0,-0.0507043984824083,0,0,0,0,0,0,0,0,0.143736297586011,0,0.0889842512695192,-0.0936063601215706,0,0,0,0,0,0
CarbonVol_Guangdong,0.0267434870689654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.002668963832928,0,0,0,0,0,0,0,0.0100057057594395,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,-0.0105689682508695,0,0,0,0.00264148706705552,0,-0.0225838498257822,0.0519098053521823,0.0108069639207784,0,0,0,0,0
CarbonVol_Hubei,0,0.000294740635920012,0,0,0,0,0,0,0,0.0116652465968642,0.0116045848313383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0232062372097578,-0.0165524448124763,0,0.00697120516208563,-0.0057608522644067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0027260176011701,0,0.00238028548072249,-0.00646124232577765,0,0,0,0,0,0
