,X600104.SH,X600519.SH,X000651.SZ,X000725.SZ,X002415.SZ,X000625.SZ,X002304.SZ,X000858.SZ,X600031.SH,X000063.SZ,X600690.SH,X600276.SH,X000338.SZ,X000157.SZ,X600372.SH,X600741.SH,X002241.SZ,X600703.SH,X600089.SH,X000100.SZ,X600066.SH,X600271.SH,X000550.SZ,X600118.SH,X601877.SH,X000581.SZ,X002236.SZ,X000623.SZ,X300124.SZ,X000568.SZ,X002475.SZ,X000800.SZ,X600177.SH,X002294.SZ,X002129.SZ,X000559.SZ,X000869.SZ,X600582.SH,X002456.SZ,X000400.SZ,X000050.SZ,X600839.SH,X002465.SZ,X002007.SZ,X002292.SZ,X600252.SH,X000977.SZ,X600809.SH,X300003.SZ,X002038.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600104.SH,0,0,0,0,0,0.133683853823074,0,0,0.0968523282224645,0,0,0,0,0,0,0.634598560977341,0,0,0,0,0.0443164009589114,0,0.0944613287949229,0,0,0,0,0,0,0,0,0.057395758640488,0,0,-0.162442367180275,0,0.0192025436279626,0,0,0,-0.131807211283611,0.0323439058424197,0.17397040426452,0,0,0,0,0,0,0,0,-0.0125382703619476,0.00562175384459365,-0.07379965955562,0,0,0,0,0
X600519.SH,0,0,0,0.0520430357696602,0,0,0.148086728224349,0.284801004564719,0.0554575785955024,0,0.203240892167974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11667991964612,0,0,0.0327296925685996,0,0,0,0,0,0,0,0,0,0,0,-0.0886326326918871,0,-0.0195181692783817,0,-0.109297310787902,0,0,0,0,0,0,-0.0101375305956549,-0.106225778955519,0,0,0,0,0
X000651.SZ,0.2512831624162,0,0,0.108151574709252,0.204837379607237,0,0,0,-0.0626496365533162,0,0.147333870912419,0,0.112088613986996,0,0.0350528278020513,0,0,0,0,0,0,0.0537461049949935,0,0,0.182085467706813,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117243450030214,0,0,0,0,0.0683532651373821,0,0,0,0,-0.0162535034078123,-0.0035253335168277,0,0,0,0,0,0
X000725.SZ,0,0.0398253748047896,0,0,0,0.0931545722940647,0,0,0,0,0,0,0,0.16299548020215,0,0,0,0,0,0.176122626368071,0,0.129230899398823,0,0.0957719007227939,0,0,0,-8.67361737988404e-19,0,0.127380088860903,0,0,0.256081978546836,0,0,0,0,0.00729580410120341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002415.SZ,0,0,0.105676122623111,0,0,0.106582874573734,0.0230182656724555,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157393289199567,0,0,0,0,0,0.172623341283869,-0.0531979250962082,0,0,0,0,0,0,0,0,0,0,0,0.145331383028368,0.127114778731502,0,0,0,0,0,0,0,0,0,0,-0.0332899820557314,-0.00879434501946428,0,0,0,0,0,0
X000625.SZ,0.359652797373071,0,0,0.0330372928880984,0,0,0.0256174280641241,0,0,0.214158805455849,0,0,0,0,0,0,0,0,0.144732292876373,0,0,0,0.0132830663308994,0.0115037938330718,0,0,0,0.0685966025401342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0726330006775373,0,0,0,0,0,0,0,-0.0190884944981707,-0.0230794887131367,0,0,0,0,0,0
X002304.SZ,0,0.109725072012532,0,0.0128095012144523,0,0,0,0.0659728184944713,0.0204366029831921,0,0,0,0,0,0,0,0,0,0,0,0.172794869740145,0,0,0,0,0,0,-0.103450191412238,0,0,0,0,0,0,0,0,0,0,-0.0448668524070082,0,0,0,0,0,0,0,0,0.387771268478595,0,0.39800574231613,0,0.0135241106592831,0.012227696610043,0,0,0,0,0,0
X000858.SZ,0,0.113342724589606,0.0662155492571276,0,0,0,0,0,0,0,0,0,0.0536202818901464,0,0,0.0344600652302216,0,0,0.069009794871463,0.126501974130211,0,-0.0555578175628322,0,0,0,0,0,0,0,0.0641725086427126,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024147653754986,0,0,0,0.135392918044433,0,0,0,-0.00129477837988267,-0.0115267324112778,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,-0.0480528380301252,0.088813798884447,0,0,0,0,0,0,0.985153255663356,0,0,0,0.0804240039970222,0,0,0,0,0,0,0,0,0,0.0177445304031227,0,0,0,0,0,0,-0.0423552933257376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00762992159244284,0.00166521405979515,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0.107850513595876,0,0,0,0,0,0,0.0563702851214488,0,0,0,0,0,0,0,0.0177006631333832,0,0,0,0,0,0,0,0,0.135280406935462,0,0,0.0418316942089926,0,0,0.0582211443111568,0,0,0.0489705718778763,0,0,0,0,0,0,0.00126688361337179,0,0,0,0,0,0,0,0,0,0
X600690.SH,0,0.213596686501171,0.133463724808343,0,0,0,0,0,0,0,0,0,0.11234939113709,0,0,0.142423098715637,0,0,0,0,0,0.0318725640050774,0.0940436330657438,0,0,0,0,0,-0.0862938849358096,0,-0.044626905640859,0,0,0,0,0,0,0,0,0.157625884586497,0,0,0.0223203821724551,0,0,0,0,0,0,0,0,-0.0165763987708505,-0.000553383528569929,0,0,0,0,0,0
X600276.SH,0,0,0,0,0.0155600756346787,0,0.0671363237594267,0,0,0,0,0,0,0,0,0,0,0.0998560278953653,0,0,0.021355095251095,0,0.0919431628054878,0,0,0,0,-0.137874363955959,0,0,0,0,0,0,0,0.0938977311200576,0,0.146390284395997,0,0,0,0,0,0.123887830516025,0.088622758548695,0,0,0,0,0,0,-0.0188449705780848,0.00924304030755723,0,0,0,0,0,0
X000338.SZ,0,0,0.0596474269167027,0,0,0,-0.0100770426393698,0,0,0,0,0,0,0.371033859547607,-0.239886781159993,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.141324005944108,0,0,0,0,0.00241230612167558,0.0121224835433125,0.0873569719083885,-0.0611288164581631,0,0,0.234459207219114,0.124474975580499,-0.0725893306443177,0,0,0,-0.00724173489872848,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0.309776448796908,0,0,0,0.396824082834882,0,0,0,0,0,0.0159614459296334,0,0,0,0,0.00154750866644795,0,0,0,0,0,0.0137373203979034,4.33680868994202e-19,0,0,0,0,0,0,0.159350976730407,-8.67361737988404e-19,0,0,0,0,0.0631842615511663,0,0,0,0,0,0,0,-0.0259961553518061,-0.0270400830570497,0,0,0,0,0,0
X600372.SH,0,0,0.1251988529706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0790518803189069,0,0.0631722650387479,0,0,0,0.0956532780789227,0,0,0,0,0,0,0.114560066669276,0,-0.0370865942999726,0,0,0,0,0.0792274784667476,0.0747121055698233,-0.0184241343835206,0,0,0.0975962951983728,0,0,0,0,-0.0791704169521913,0.0121036605358372,0,0,0,0,0,0
X600741.SH,0.192367509394577,0,0.0155141985009437,0,0,0,0,0,0,0,0.0945289278822747,0,0,0,0,0,0,0,0.161744853042564,0,0,0,0.02018473163449,-0.02326383089863,0,0,0,0.230744677897445,0.013839570118801,0,0,0,0,0,0,0,0,-0.0178626745797979,0,0,0.0216958342408647,0.0537928153260307,0,0,0,0,0.091975868653645,0,0.0114374764744803,0,0,-0.0647928914304437,-0.0254357120569743,0,0,0,0,0,0
