,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000725.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000625.SZ,X000063.SZ,X600703.SH,X000100.SZ,X002506.SZ,X600031.SH,X600066.SH,X002292.SZ,X002241.SZ,X002236.SZ,X600118.SH,X600741.SH,X000157.SZ,X000559.SZ,X002049.SZ,X002465.SZ,X002475.SZ,X600372.SH,X000338.SZ,X000568.SZ,X600089.SH,X300124.SZ,X600177.SH,X002074.SZ,X002294.SZ,X000869.SZ,X600867.SH,X601877.SH,X600498.SH,X300003.SZ,X000977.SZ,X002129.SZ,X002456.SZ,X002426.SZ,X600582.SH,X002008.SZ,X300146.SZ,X000623.SZ,X600584.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0,0,0.0531202164236394,0,0.0526020853213596,0,0,0,0,0,0,0,0.0410179895296848,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121208500224304,0,0,0,0.0692568180289655,0,0.0447014213437218,0.00778296253926291,0,0,0,0,0,0,0,0,0,0,0.00991850678288587,0.00727887429387333,0,0,0,0,0,0
X600104.SH,0,0,0,0.00320049159149567,0,0,0,0,0.2772207961074,0,0,0.0570938070127108,0,0,0,0,0.0779646596456095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0520672097249015,0,0,0,0.119014688430122,0,0,0,0,0,0,0,0,0,0,0,0,-0.0315876067946057,-0.00170931002737151,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.00164572834943787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156029300084887,0,0,0,0,0,0.0512870880128637,0,0,0,0,0,0.111915655702892,0,0,0.133665565368882,0.106170830402752,0.151130217624479,0,0,-0.0127435175646458,-0.0422902519544962,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0.0764334203888336,0,0,0.0729598498695037,0,0.437408741804207,-0.00345018651609615,0,0,0,0,0.000159711720000504,0,0,0,0,0,0,0,0,0,0.134772553931473,0,0,0.247569147837159,0,0,0.0186014953170993,0,0,0,0,-0.0914566617062625,0,0,0,0,0,0,0,0,0,0.067473719343186,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0810226459195877,0,0,0,0,0,0,0,0,0.18813774286302,0,0,0,0,0,0.0435406199979447,0.0117144985158284,0.019477470281743,0.0815603634544477,0.0434483821905507,0.0352884311305983,0.0573253449270805,0,0.0811507633126703,0.0030094660654068,0,0,0,-0.00574920813172938,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0160040696048505,0,0.411612318174304,0.1277995722662,0,-0.0214462878209461,0.0402110035108071,0,0,0,0,0,0,0.0400192107248457,0,0,0,0,0,0.0686263098974538,0,0,0,0,0.0497670054122158,0,0,0,0,0,0.00814871558176471,0,-0.0804399774458969,0,0,0,-0.00879269687470601,-0.01838947128037,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0,0,0,0,0.143332769865591,0.00382954042512179,0,-0.00171226140432375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113479760332829,0,0,0.134731859995489,0,0,0,0,0,0.0594064803983499,0,0,0,0,0.0610076717533884,0,0,0.157994255094068,0,0,0,0,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0.0231398111814178,0,0,0,0,0,-0.0255761389827094,0,0,0,0,0,0.170768383950631,0,0,0.114872728332465,-0.0466396656040733,-0.180178228530306,0,0,0,0,0,0,0,-0.0727829563669211,0,0.0827069746101961,0,0,0,0,0.0642202618858149,0,0,-3.46944695195361e-18,0,0,0,0,0,0,-0.0165089800384851,0.00728452517722382,0,0,0,0,0,0
X000625.SZ,0,0,0,0.206933991657655,0,0,0,0,0,0,0,0,0.0179095621288074,0,0,0,0,0,0,0,0,0.21684082414999,0,0,0,0,0,0,0,0,0,0.0856547641683424,0,0.0583161654505679,0,0,0,0,0.0180519987500286,0,0,0,0,0,0,0.174390042268431,0,0,0,-0.00289469909859267,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0522190026823224,0,0,0,0,0.0776442440098681,0,0,0,0,0,0,0,0.153912255547066,0.170720887250821,0.0300761560060177,0,0,0,0,0,0,0.0305153002845112,0,0,0.12866352993498,0,0,0,0.0896403770314545,0,0,0,-0.0266369877142575,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.00718853484620392,0,0,0,0.111774607254374,0,0.0168783736763202,0,0,0.144509834984181,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119627429787608,0.0619077333795897,0,0,0,0.160137607206535,0,0,0.0263588842293675,0.0668648718452464,0,0,0,0,-0.0145391766243062,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0.0454725154031446,0,0,0,0,0,0,-4.33680868994202e-19,0.0882974437999251,0,0,0,0,0,0,0,0,0,0,0.124820784318541,0,0,0,0,0,0,0.0432489688239984,0,0,0,0,0,0.0931929074186257,0,0,0.0356391518004751,0,0.216934539749936,0,0,0.000482741229431096,-0.0578731599537066,0,0,0,0,0,0
X002506.SZ,0,0,0,0.0110348139619038,0,0,0,0.300484036558012,0,0,0,0,0,0,0,0.255918232758779,0,0,0,0,0,0,0,0,0,-0.142663676899408,0,0.121448395740635,0,0,0,0,0,0,0,0,0.106540743374076,0,0,0.110754796216967,0.330810180681621,-0.124323724390418,0,-0.105115300735473,0,0,0.0631621828936419,0,-0.0107400377529968,0,0,0,0,0,0,0
X600031.SH,0,0,0.114793388829274,0.0613588522094731,0,0,0,0,0.0103424651030129,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0.214668389363409,0,0,0,0,0,0.0599988599843434,0,0.0520345111312757,0,0,0,0,0,0,0,0,0,0,0.0221081910968773,0.12802992443184,0,0,0,0,0.178792609291835,0,0,0,0,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0487600979933349,0,0,0.143476126482996,0,0,0.178107309320692,0,0,0,0.0618627595466907,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0.0203988570626957,0,0,0,0,0,0,0.328853305260648,0,0,0,0.00661270016040637,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0836544154681939,0,0,0,0,0,0.138497418573294,0,0,0,0,0,0,0,0,0,0,0.0386144819031845,0,0.324032028658842,0,0,0,0,-0.271731341243821,0.235073649533254,0,0.346154371806537,0.262491994931596,0.0853322229633973,0,0,0,0,0,0,-0.0401321190666407,-0.089363881800831,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148246394319413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108047619124079,0,0.186793550095177,0.0398413717782314,0.0255761485108423,0,0,0,0,0.285089756083815,0,0,0.00529429645015982,0.00615994546865227,0,0,0,0,0,0
X002236.SZ,0,0,0.0708795392276151,0,0,0,0,0,0,0,0.0802550779455271,0,0,0,0,0.0160433920088153,0.019821109447335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06440497339819,0,0,0,0,-8.67361737988404e-19,0,0.118224592423443,0,0.181109511399601,0.0693330650862974,0,0,0,0,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0894423807720888,0,0,0,0,0,0,-0.0553088846383535,0,0,0.270307946148135,0,0,0,0,0,0,0,0,0,0,0.0584799120018411,0,0,0,0.198051493454036,0,0.0606514008810688,0,0.0911471780087911,0.0434605000145666,0,0,-0.0114231245725426,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0,0.173663968410203,0,0,0,0,0,0,0,0.0443103681636715,0,0.057132575611349,0,0,0.0538539679670755,0,0,0,0.000729994314336419,0,0,0,0,0,0.013521133580147,0,0,0.0161308730171298,0,0,0,0,0.0391694507293821,0.113883200429728,0,0.0600898538083844,0,0,0.0362811797236819,0,0,0,-0.0031887024080415,0,0,0,0,0,0
X000157.SZ,0,0,0,0.0207929713223788,0,0,0,0,0,0,0,0,0,0.31081164265535,0,-0.0445450538686049,0,0,0,0,0,0,0,0,0,0.034900743627996,0.0121139765684963,0,0.187106546012476,0,0.21184738580871,0,0,0.094194920652521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0103165456673817,0.0359170988408692,0,0,0,0,0,0
