,X600104.SH,X600519.SH,X000651.SZ,X002415.SZ,X000725.SZ,X000625.SZ,X002304.SZ,X000858.SZ,X000063.SZ,X600031.SH,X600690.SH,X000100.SZ,X600276.SH,X000338.SZ,X600372.SH,X000157.SZ,X600741.SH,X002241.SZ,X600703.SH,X600066.SH,X600089.SH,X600118.SH,X600271.SH,X000550.SZ,X601877.SH,X002236.SZ,X002475.SZ,X000581.SZ,X000800.SZ,X000623.SZ,X600582.SH,X000568.SZ,X600177.SH,X300124.SZ,X000559.SZ,X002129.SZ,X600060.SH,X000050.SZ,X002294.SZ,X000400.SZ,X000977.SZ,X300146.SZ,X600839.SH,X000869.SZ,X002465.SZ,X002456.SZ,X002292.SZ,X300003.SZ,X600312.SH,X002049.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600690.SH,0.125730903211393,0,0.118086064397231,0,0,0,0,0.0776243062565812,0.0382333163887817,0,0,0.230386670542243,0,0.101645251589921,0,0,0,0,0,0,0,0,0,0.0695110155260273,0,0,0,0.151590573711237,0,0,0,0,0.011625432294481,0,0,0,0,0,0,0,-0.0259273294667387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000100.SZ,0.0409355635477721,0,0,0,0.165247850027963,0,0,0.0384373415424516,0.0205660777136726,0.0739569843186626,0,0,0,0,0,0,0,0,0,0,0.0608254755708315,0,-0.0176794570646349,0.0861399281808172,0,0,0,0,0,0.0508805762121699,0,0,0.0511167681876402,0,0,0,0.240188769101512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00795436161245845,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0.0317689677092335,0,-0.0213641131360532,0,0,0,0,0,0,0,0,0,0.171679904905721,0.266737358468901,0,0,0.0449486283106732,0,0,0,0,0,0,-0.0351698542833184,0,0,0,0,0,0,-0.00949971722988995,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,-0.0129118067366486,0.0102540866993006,0,0,0,0.0373695187284167,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0.101728639705334,0,0.119063716360977,0,0,0,-0.0571979245075653,0.575468737962232,0,0,0,0,0,0,0.11573831668284,0,0,0,0,0,0,0.0935890759373032,0,0,-1.38777878078145e-17,0,0,0,0.0393898143250271,0,0,0,0,-0.00477141893061588,0,0,0,0,0,0,0,0,0,-0.00934926520149451,0.00450693940275993,0.0520078142262561,0,0,0,0,0
X600372.SH,0,0,0.0574379772551767,0,0,0.100632031015802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0498297424221665,0,0,0,0,0.11543405715737,0,0.0209789013417169,0.145983663708501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149029989654571,0,0,0,0,0,0,-0.0931322476016145,0.00793277546974366,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0.0132266328225664,0,0.771103169110604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00869141192624883,0.0500031909430626,0,0.0118783094689572,0,0,0.00357039960277798,0.224294193018325,0,0,0,0,0.0396240371093276,0,0,0,0,0,0,0,0,-0.0825436431407434,0,0.148439046000734,0,0,0,0,0
X600741.SH,0.395718656073983,0,0,0,0,0,0,0.000899245274983048,0,0,0.152808361195417,0,0,0,0,0,0,0,0,0,0.099902159502557,0,-0.00550018893540126,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0380089448112318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00257718464809814,0,0,0,0,0,0
X002241.SZ,0.219769706803156,0,0.0402089339744853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0288639275571865,0,0,0.144750509619883,0,0,0,0,0,0,0,0,0,0.0224319672781257,0,0,0,0,0,0.00932426388109919,0,0,0.0623239689099295,0.0435291655101396,0,0,0,0.036866175146115,0,-0.0500865721848826,-0.0254730588914644,0,-0.0676912329061011,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0.0187407593249722,0,0,0,0,0,0,0,0.311309786972237,0,0,0,0,0,0.0312522339724178,0,0,0.0155212542038993,0,0.0446218237815136,0,0,0,0,0,0,0,0.0174341411212888,0.0831676237010941,0,0,0,0,0,0,0,0,0,0,0,0,0.105510426476579,0,0,-0.0166787870547279,0,0,0,0,0,0
X600066.SH,0,0,0,0,0.185539438016943,0,0,0,0,0.0977895659797689,0,0,0,0.0339755746283549,0,0,0,0,0,0,0,0,0,0.0559826625204581,0,0,0,0.0605464898603495,0.140710619166667,0,0,0,0.0138245902917187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000364666475129287,-0.000412368090151268,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0.0584709538427547,0,0,0,0,0,0.274383210924037,0,0,0.178817255926863,0,0,0,0,0,0,0,0,0.0146040076001782,0.0215236280914181,0.137844460026064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0166846065612982,0.243085479451658,0,0,-0.023081214881459,-0.0241238102618031,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.484053693373231,0.473483275200439,0,0,0,0,0,0,-0.0263515503421838,0,0.0678714937166059,0,0,0,0,0,0.0279167797442833,0.0118224545194431,0,0,0,0,0,0.0329208806313049,0,0,0,0,0,0,0.220580030415266,0,0,0,0.114513192087565,0,0,0.0603560471944398,0.0116510057007191,0.111397931187243,0,0,0,0,0
X600271.SH,0,0,0,0,0.0353748711838851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0268972593731341,0,0.0907331970928493,0,0,0,0,0.0455152382307947,0,0.249828366223096,0,0,0.0623099839373168,0,0,0,0,0,0,0,0.0509987414044037,0,0,0.243384600662757,0,0,0.132548229882112,0,0,0,-0.0745420949958752,-0.0197334431560866,0,0,0,0,0,0
X000550.SZ,0.022685400120489,0,0,0,0,0,0,0,0,0.0832779166088978,0.170833958831855,0,0,0,0,0,0,0,0.00686621352116463,0,0,0,0,0,0,0,0,0.125825690826039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134572163338573,0,0,0.00195046460010542,0,0,0,0,0,0
X601877.SH,0.115739936764924,0.214986649399997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128481303249564,0,0,0.0821957118359398,0,0.0758281558143187,0.0290444665747524,0,0,0,0,0,0,0,0,0,0,0.0976626359322936,0,0,0,0,0,0,-0.000528787592446361,0.235513094699295,0,0,0,0,0
X002236.SZ,0,0,0,0.137759167603992,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0154015006400581,0,0,0,-0.0777511292580834,0.20587308528428,0,0,0,0.275460353027736,0.105626560309441,0,0,0,0,0,0,0.100396131979657,0,0,0.000904019740212937,0,0,0,0.0339359805480006,0,0,0,0.107334889745218,0,0,0,0.124887252948497,0,-0.00915641922006707,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0.183348738772434,0,0,-0.116786222371914,0,0,0,0.082175837809311,0,0,0.0775453209874719,0,0,0,0,0,0,0.0247258179024364,0.0179303088551054,0,0.165862567880701,0,0,0,0,0,0,0,0,0,0,0,0.267675677433645,0,0.00708464714758006,0.278150025785346,0,0.0635591366929918,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0.0655603918824054,-0.0149265805430389,0,0,0,0,0.0358218731402324,0,0
X000581.SZ,0,0,0.142958193692294,0,0,0,0.181515877258095,0,0.0526897583268656,0,0,0,0,1.73472347597681e-18,0,0,0,0,0.0147483612181932,0.124203143856461,0.143563884733909,0,0.129638305497516,0.00988257199139374,0,0,0,0,0,-0.00296251694101183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.189701161314967,0,-0.0204160499943856,-0.0037529973429631,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0.215554518960374,0,0,0.124986353682627,0.0800768777459557,0,0,0,0,0,0.178458352337902,0,0,0,0,0.120446558249898,0,0,0.041938736198651,0,-0.0133678120700419,0,0,0,0,0.042190833942939,0,0,0.0594764785087526,0,0,0,0.00786185304518928,-0.00643158767864657,0,0,0,0,0,0
X000623.SZ,0,0,0,0,0.152169953204625,0.337645792206532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.223329490479765,0,0,0,-0.0613879095212524,0,-0.100311468234104,0,0,0,0,0.478550383614817,0,0,0,0,-0.0724494442687958,0,0,0,0,0,0,0.198006744655107,0,0,0,-0.00964753233175707,0,0,2.16840434497101e-19,-0.00344524520453341,0,0,0,0,0,0
X600582.SH,0,0,0,0,0,0,0,0,0.0205434650825351,0,0,0,0,0,0,0,0,0,0,0,0.0889472911377223,0.1237433997518,0.280000832999986,0,0,0,0,0,0,0.078963584400717,0,0.22828134003583,0,0,0.0626386770642046,0,0,0,0,0.0181104504115359,0,0,0,0,0,0,0.0385602933735408,0,0,0,0,0.0253476034052626,0.00566370715157363,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0.168491425408782,0,0,0.340167963895113,0,0,0,0,0,0,0,0.0990129133135304,0,0,-0.339036594852487,0,0,0.0471863395043663,0,-0.140159284461484,0.0511568217761054,0,0,0,0,0,0.116273193466356,0,0.0150166372065814,-0.0619394269275527,0,0,0,0,0,-0.0928966221586458,0,0,0,0.207843056506331,0,0.205809810816227,0,0,0,0,0,0,-0.00426557074027547,0,0,0,0,0,0
X600177.SH,0.0207283520433459,0,0,0,0,0,0,0,0.21430937587273,0.0631544026640324,0,0,0,0,0.123675164869581,0,0,0,0,0,0,0.0950623054865681,0.0910608005620701,0,0,0,0,0,0.0422229841252169,0.362375579917146,0,0,0,0.0562948970453096,0.0184961862575515,0,0,0,0,0,0,0,-0.0816170723265778,0,0,0,0,0,0,0,0,0,-0.00998235337962817,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,-0.00497551050957281,0,0,0,0,0,0,0,0,0,0,0,0,0.0398733309218558,0.0648329668232067,0,0.251080503181865,0,0,0,0,0,0,0,0,0,0,0.0212394434879328,0.118659729803781,0,0,-0.0319307252255647,0.0643925717082735,0,0,0,0.0449173627826341,0,0,0,0.377235150892739,0,-0.0449079021145251,-0.0211412934657244,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26558107232062,0,0,0,0,0,0.0416530152424255,0,0,0.0118601947468136,0.282968206910968,0.0520812638222813,0,0,0,0,0,0,0,0,0,0.0211817082856167,0.137264155837226,0,0,0,0,0,0,0.00497499208121983,0,0,0,0,0.182375122861033,0,0.11567723020251,0.0272033818452936,0.128383789162774,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,-0.0288202881500606,0,0,0,0,0,0,-0.118821604036574,0,0,0,0,0.197215368552415,0,0,-0.0191889037269983,0,0,0,0,0.19964467355089,0,0,0.0942081051109642,0,0,0.0467833923198608,0,0,0,0.113633945934652,-0.0862061477317987,0,0,0,0,0,0,0,0.190130834216285,0,0,0,0,0,0,0.0102473534094075,0,0,0,0,0,0
X600060.SH,-0.0281716404330781,0,0,0,0,0,0.312896166319388,0,0,0,0,0.232290124023318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0543224844883915,0,0,0,0.0194482331249535,0,0,0,0.135953992394115,0,0,-0.0511204535010713,0,0.238991225880936,0,0,0,0,0,0,0.0922552776191378,0,0.00987289594171755,-0.0110004954474269,0,0,0,0,0,0
X000050.SZ,0,0,0,-0.0980799752336025,0,-0.042281399199054,0,0,0,0,0,0,0,0,0,-0.0530040858502453,0,0,0,0,0,0,0,0,0,0,0,0,0.108148981058249,0.202045946633439,0,0,0,0.0393415450848566,0.196828371958817,0.309198836608213,0,0,0,0,0,0,0.460158700197227,0,1.38777878078145e-17,0,0,0.0534917922220858,0,0,0,0.0544250918640101,0.018210572686123,0,0.0778747655160116,0,0,0,0
X002294.SZ,0,0,0,0.139341282450501,0,0,0.16572638829128,0,0,0,0,0,0,0,0,-0.00502452908199015,0,0,0.14747868459242,0,0,0.0817184258982186,0,0,0.0825729397677397,0.024993869644612,0.0821784252184799,0,0,0,0,0,0,0.00520727019081721,0.0600555683049607,0.0652810356020172,0.0137940155376058,0.0104283933032283,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0132081589732478,0.00165827016837858,0,0,0,0,0,0
X000400.SZ,0,0,0,0.0378962769376369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0544977440888174,0.0967509848780263,1.35525271560688e-20,0,0,0.268339910629431,0,0,0,0,0,0,0.0177057547233147,0,0.00262971853281317,0,0,0,0,0,0,0,-0.100741157832591,0,0,0,0,0,0,0,0,0,-0.0178980475986771,0,0,0,0,0,0
X000977.SZ,0,-0.198417029361329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0526436141498557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0977156302294725,0.00655889813330523,0,0,0,-0.140344471080222,-0.0249780121407668,0,0,0,0,0,0
X300146.SZ,0,0,-0.0137383813879798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0265689163720293,0.0907689633194842,0,-0.124027030321863,0.276156935378947,0,0,0,0,0,0,0,0.178120337837643,0,0,0.212701337335726,0,0,0,0.107977284471353,0,0,0,0,0,0,0,0,0,0,0,-0.00212873567379594,0,0,0,0,0,0
X600839.SH,0.0188503522057142,0,0.217200797357472,0,0,0,0,0,0,0.0402967459978029,0,0.086590986681758,0,0,0,0,0,0.0111582835973916,0,0,0.0634827102490593,0,0.126425353875691,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23244826658768,0,0,-0.0307779749292507,0,0,0,0,0,0
X000869.SZ,0,0,0,0,0,0,0.34343789307317,0.116433067803869,0,0,0,0,0,0,0,0.00108040854923429,0,0,0,0,0,-0.00891324846175715,0,0,0,0,0,0,0,-0.0939341826235536,0.190115696594853,0.188865560032047,0,0,0,0,0,0,0,-0.00641752264665696,0,0,0,0,0,0,0,-0.000693877716480933,-0.0239202159906506,0,0,-0.00649303406932317,-0.012736437162128,0,0,0,0,0,0
X002465.SZ,0,-0.0265635985779423,0,0,0,0,0,0,0,0,0,0,0,0,0.0143964490131437,0,0,0,0,0,0,0.154359885235257,0.272698782801533,0,0,0,0,0,0.174010652734594,0.0369717600645797,0,0,0,0,0,0.109166903312208,0,0.0525606066333252,0,0,0,0,0,0,0,0,0.184973166710941,0.231123369958978,-0.0577754377374851,0,0,0,-0.00909545750904498,0,0,0,0,0,0
X002456.SZ,0,0,-0.071039653173577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.214307064537515,0,0,0,0,0,0.317927991393585,0,0,0.000514490124396605,0,0,0.189022915497175,0,0.143877455020027,0,0,0,0.104054338409885,0,0,0,0.0275276480340995,0,0,0.125432330630865,0,0,0,0.0999614104769484,0.152408883592273,0,0,0,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0.198870948583453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.161463537261881,0,0,0.0765061408114455,0,0,0.271134097015855,0.0426171194024896,0,0,0,0,0,0,0.00176228287962812,0,0,0,-0.0533634677783186,0,0.287517273269786,0.0715488190440886,0,0,0,0.0356037246658181,0,0,0.228983517656805,0,0,0,0,-0.0057672586771338,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,-0.0670769157336589,0,-0.297759928503675,0,0,0,0,0,0,-0.0535373382630694,0,0,0,0,0,0,0,0,0,0.321364564183436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.529857768946957,0,0.0221548579743633,0,0,0.00171952732674463,0,0,-0.000283996306486053,0,0,0,0,0,0
X600312.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.216625924708194,0,0,0,0,0,0,0,0.449066917848182,0.103352284774054,0,0.0543201563977144,0,0,0.0119972115263506,0,0,0,0.0201704409710768,0,0,0,0,0,0,0,0,0.102648472224685,0,0.0689830231663946,0,0,0,0.104120818270186,0,0,0,0.120780418963059,0,0,-0.0110909250070514,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,-0.0510487531617924,0,0.136807628198527,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143287131738596,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0,0.0681474827357333,0.329160730100983,0,0,0,0,0,0,0,-0.0110709701397025,0,0.175614511952747,0,0,0.0336451862507104,0.113989428160291,0,0,-8.67361737988404e-19,0,0.0378442187242959,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0.0589862548991997,0,0,0,0.0449663314082275,0,0,0,0,0,0.0970713660687635,0,0,0,0,0,0,0,0,0,0,0,-0.132201227130054,0,0,0,0,0,0,-0.0818614938712966,0,0,0,0,0,0,0,0,0,0,0.00675139715227165,0.0118173555512098,-0.0586606319446904,0,0,0,0,0
Slope,0,0,0,0.277272610253553,0,0,-0.44499662732033,0,0,-0.425944404896752,0,0,0,0,0,-0.121783152265088,0.315719954024095,0,0,0,0,0,0,0,0,0,0,0,0,0.0694670183416186,0,0,0,0,0.304544976775174,0,0,0,0,0,0,0.256529337910851,0,0,0,0,0,0,0,0,0,0,-0.149574062921357,0,0,0,-0.469142551863497,0,0
TED,0,0,-0.566070182527443,0,0,0,0,0,0,-0.394992698841512,0,0,0,0,0,-0.646391748426775,0,0,0,0,0,0,0,0,-0.17185488798118,0,0.231561845382894,0,0,0,0,0,0,-2.14376805643729,0,0,0,0,0,0,-4.48839634170399,0,0,0,0,0,0.624766786957856,1.49567020705952,0,0,0,-1.9018141422102,0,0,-1.84976290099301,0,-4.50728749497575,0,0
RealEstate_excess,0,0,-0.56975853504827,0,0,0,-0.0974560661640042,0,0,0,0,0,0,0,0,0.0788668977401102,0,0,0,0,0,0,0,0,0,0,0.0133700287428801,0,0.0616704021356273,0,0,-0.0136258676098238,1.73472347597681e-18,0,0.420691463788352,0,0,0,0,0,0,0,-0.0350860514985601,0,0,0,0,0,0,0,0,0,0.0144781915904596,0,-0.458255748775349,0,0,0,0
MKreturn,0,0,-0.342084096494093,-0.12815103764321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0100583220033281,0,0,0,0,0,0,-0.0762179456004485,0,0,0,0.0457611058347131,-0.113298796965491,0,0,0,0,0,0,0,0,0,-0.00164329759770611,0,0,0,0,0,0,0,0,0,0,0.0280907112108076,-0.0159278367917088,-0.389834913677885,0,0,0,0,0
MKvol,0,0,0,0,0,-0.00141187004275869,0,0,0,0.00140184008474531,0,0,0,0,0,0,-0.000120597343061679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00546187394450044,0,0,0,0,0,0,0,0,0,0,0,0.00137032330530248,0,0,0,0,0.00310555291717099,0.00116351069747588,-0.00285944324519848,0.00722091632536634,0,0,0,-0.101893994759125,0,0
CarbonVol_Shenzhen,0,0,0,0,0,-0.0649173907606815,-0.0176433015100468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0367027143742243,0,-0.0314032046618179,0,0,0,0,0.0148326021805125,0,0,0,0,0,0,0,0,0.0214537120896671,-0.0642736635793275,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00326607860270539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0104750538449078,0,0,0,-0.00176934884304508,0,0,0,0,0,0,0,0,0,0.000307645562182661,-0.00258498909977378,0,0,-0.00772634305548546,0.00385393729687607,0,0,0,0.120964740461712,0,0
CarbonVol_Hubei,0,0,0,0.00137439334218013,0,0,0,0,0,0,0,0,0,0,0.00141951014944827,-1.0842021724855e-19,0,0,0,0,0,0.0020402838976575,-0.00225770033571925,0,0.00624436606374806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000600077365012003,0,0.000553617607904001,0,0,0,0,0,0,0.000232331734265725,0.0025425348868092,0.00290059489246616,0,0,0,0,0
