,X600519.SH,X000858.SZ,X002415.SZ,X000568.SZ,X600276.SH,X600809.SH,X002475.SZ,X600690.SH,X000651.SZ,X002304.SZ,X600104.SH,X300124.SZ,X003816.SZ,X000625.SZ,X000596.SZ,X000725.SZ,X002371.SZ,X000338.SZ,X000063.SZ,X600031.SH,X300014.SZ,X002179.SZ,X600703.SH,X000100.SZ,X002129.SZ,X600089.SH,X002236.SZ,X600372.SH,X002049.SZ,X000661.SZ,X002241.SZ,X600741.SH,X000157.SZ,X600584.SH,X601877.SH,X600522.SH,X000800.SZ,X000977.SZ,X002007.SZ,X601799.SH,X600183.SH,X002074.SZ,X600418.SH,X002028.SZ,X002463.SZ,X600702.SH,X300142.SZ,X002294.SZ,X000733.SZ,X002180.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.0563986687591817,0,0,0,0.198759330975081,0,0,0,0,0.327279263910326,0,0,0,0,0,0,0,0,0,0.120022451654474,0.217613634360645,0,0,0,0,0,0,-0.124183496750165,0,0,0,0,0,0,0,0,-0.0182927822453279,0,0.0436885141641845,0,0,0.00533005521436256,0.365397803142582,0,0,0,0,0,0,-0.0967187445511936,0.0129006515003784,0,0.0107877212297294,0,0,0,0,0
X000858.SZ,0.201768205135872,0,0,0.0948817175585407,0,0,0,0,0,0,0,0,0,0.217958629629308,0,0,0,0,0,0,0,0,0,0,0,0,-0.0486948815507806,0,0,0,0,0,0,0,0,0,0,0.134701342662325,0,-0.169840608002955,0,0,0,0.030920896526452,0,0.0729960366799141,0.0383577593765239,0.0819866949812947,0,0.050998454978768,0,0,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,-0.0132064928234931,0,0,0,0,0,0,0,0,0.00202518383467284,0,0,0.0697321920797531,0,0,0,0,0,0,0,0.115000276768855,0,0.142834530931913,0,0,0,0,0,0,0,0,0,0,0.113606737528053,0,0,0,0,0.0600085529236289,0,0,0,0,-0.0754402743882044,0,0,0,-0.00359319834278525,-0.0110771901926893,0,0,0,0,0,0
X000568.SZ,0.482104844703187,0,0.0927913034812171,0,0.0424588423514475,0.365978026377525,0,0,0,0,0,0.015638945682938,0,0,0.153803516354943,0,0,0,0.00449733975312043,-0.029077505598572,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,-0.127659416333558,0,-0.0503476183234958,0,0,0.0810088094064759,0,0,0,0,0,0,0.00246744676304289,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.182549272400754,0,0,-0.141426779218892,0,0.0920256594389728,0,0,0,-0.0197552389597998,0,0.0819343002152415,0,-0.280354942320749,0,0,0.177527818552034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0284129977577011,0,0,0.595726803855899,0,0,0,-0.0219256870335269,0,0,0,0,0,0,0
X600809.SH,0.0952795387090131,0,0,0.645636106641078,0,0,0.0235622154282863,0,0,0,0,0,0,0,0,0,-0.00762838349530257,0,0,0,0,0,0,0,0,0,0.0872792230560581,0,0,0,0,0,0,0,0,-0.119684481804512,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.105909518525296,0,0.0336006618239762,-0.0603283872207724,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0.313501060904701,0,0,0,0,0,0,0,0,0,0,0,0,0.240447674392779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,-0.00423978125811471,0,0,0.0681700804870434,0,0.280292403067999,0.00360821266590847,0,0.11208499534773,0.129077916372828,0,0,-0.134599971191553,0.190319771376174,0,0,0,-0.178010697470045,0,0
X600690.SH,0.132888358623212,0,0,0,0,0,0,0,0,0,0,0.0580643056250058,0,0.0174295429336581,0,0,0,0.109841110181218,0,0.0484804135972656,0,0,0,0,0,0,0.00554038355370319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00654392598551128,0,0.093746170901843,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0
X000651.SZ,0,0,-0.0391706675169331,0,0,0,0.107949173154926,0,0,0,0,0.279051366128546,0,0,0,-0.00832060003329908,0,0,0,0.1827423104618,0,0,-0.102243963606719,0,0.0771312784238037,0,-0.0741896424568282,0,-0.120503644909256,0,0,0,0,0,0,0,0,0.00382875456311222,0,6.93889390390723e-18,0,0,0,0,0,0,0.0613856241294819,0,0,0,0,0.0327985756409054,-0.0748108764327083,0,0,0,0,0,0
X002304.SZ,0,0.00616497742669072,0,0.206553670481318,0,0,0,0,0,0,0,0,0,0.25847362860902,0,0,0,0,0.133776616346324,0,0.00594737164605145,0,0,-0.0522679902476428,0,0,0,0,0,0,0,0,0,-0.017045985001118,0,0,0,0,0,0,-4.00683856220142e-05,0,-0.0725758067523616,0,0,0.182860469992519,0,0,0,0,0,0.0512084444070759,-0.0893244070736176,-0.157126825287765,0,0,0,0,0
X600104.SH,0.00768374360556204,0,0,0,0,0,0,0.125507293965078,0,0,0,0.093087665373042,0,0.227567212302795,0,0,0,0.15399218899133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00833333800136253,0,0,0,0.1081545725371,8.67361737988404e-19,0,0,0,0,0,0,0,0.0200908359582558,0,0,-0.00374959580282957,0,0,0.000258091810781089,0.00730719012000211,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0.345072481586971,0,0,0,0,-0.086691204893855,0,0,-0.0309968136719213,0.244350329380997,0,0,0.0719780939158517,0,0.00952554160168018,0,0,0,0.0354788343469689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,-0.0270838991063749,0.0801737999805023,0.0540214531793225,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,-0.0289466309641624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0407057533515889,0,0,0,-0.0106590986654889,-0.104732930646706,0,0,0,0,0.30337238225191,0,0,0.0269163816040044,0,0,0,0,0.00471496364717438,-0.0386541162324023,0,0,0,-0.0359488387031965,0,0,0,0,-0.011979881853957,0,0,0,0,0,0
X000625.SZ,0,0.0889440340366295,0,0,0,0,0,0,0,0.292543530226842,0,0,0,0,-0.537784459706763,0,0,0,0,0,0,0,0,0,0,0,0.0428567946454884,0,0,0.0336867092837469,0,0.362559199052795,-0.0942177610511381,0,0.320162811026935,0,0.117723382867389,0.0904247534522305,0,0,0,0,0.313957078936239,0,0,0,0,0,0,0,0,-0.00546606294185947,0,-0.112927720237812,0,0,0,0,0
X000596.SZ,0,0,0,0.412075430555852,0,0,0.0934411076703221,0,0,0,0,0,0,-0.04384318118503,0,0,0.0658018394780824,0,0,0,0,0,0,0.0309732483427858,0,0,0,0,-0.0179466867593006,0.0872849255639015,0,0,0,0.00791413853036268,0,0,0,0.034658439745573,0,0,0,0,0.00588804592860882,0,0,0,0.013341026403477,0,0,0,0,-0.00171456060494585,0,0,-0.0421353460555459,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0311832464641116,0,0,0,0.0494931034831943,0,0,0,0,0.137671939184327,0,0.441946938769199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0685312392152012,0,0,0,0,0.0368472472143822,0,0,0.0331518962619449,0,0.0118125028196643,0,0,0,-0.266575883454003,0,0
X002371.SZ,0,0,0,0,0,0,0.200571203597733,0,0,0,0,0,0,0.134989557756731,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0.245015389465558,0,0,0,0,0.216683162474945,0,0,0,0.00522687885624461,0,0,0,0,0,0,0,0,0,0.0643059321317509,0,0.0703755600362187,0.147487750667854,-0.0698453821663062,0.0950307207457203,-0.00721337636531052,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0.137483072921264,0.0429109909528171,0,0,0,0.0930597795039257,0.0592338881139717,0,0,0,0,0,0,0,0,0,0,0,0.0860306480662771,0,0,0,0,0,0,0,0.137301508014908,0.288767062839769,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0.0161480292951977,0,0,-0.211795897865843,0,0,-0.010157074079763,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0.05845299651006,0,-0.233305863631488,0,0,0,0,0,0.162736827478485,0,0,0,-0.416569640459402,0,0,0,0,-0.0798459283309447,0,0,0,0,0.139869027624516,0,0,0,0,0,0,0,0,0,0,0.383385273856272,0,0,0,0.209647823907572,0,0,0,0.44808928482729,0,0.641666589746296,0,0,0,0,0.0143091144249351,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0.0306012718848566,0,0,0,0,0,0,0.0924300823384988,0,0,0,0,0,0,0,0,0,0,0,0,0.101285673933921,0,0,0,0.0312247721750293,0.130251701053739,0.645804239188831,0,0,0.070395508343875,0.0557431808300703,0,0,0.0142703429115885,0,0,0.0229733336509537,0,0,0,-0.0717353876833355,0,0,-0.142473901481539,0,0.0414881812642966,-0.0686528530928626,0,0,0,0,0,0
X300014.SZ,0.0185338565376846,0,0,0,0,0,0,0,0,0.122526595515017,0,0,0,0.0116883284699009,0,0,0,0,0.00685592059904924,0,0,0,0,0,0.376859246767598,0,0,0,0,0,0.109851527591335,0,0,0,0,0,0,0.0276973912705054,0,0,-0.0322870094902739,0,0,0,0,0,0,0,0,0,0,0,-0.0198154543522472,0,0,0,0,0,0
X002179.SZ,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.278381856634081,0,-0.221955490719635,0,0,0,0,0,0,0,0,0,0,0.0529861089540515,0,0,0,0,-0.0552431474432899,0,-0.0236210964076244,0,-0.0778007489296804,0,0,0,0,0,0.0509829198686393,0,0,0,-0.0185918375230628,0.111539818213523,0,0,0.0218202342208956,-0.0432525679055037,0,-0.173853491759102,0,-0.0668648279761067,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0.30234170440477,0,-0.0645090425053947,0,0,0,0,0,-0.013145768382728,0,0,0,0,0,0,0,0,-0.0550870386777826,0.253601131217383,0,0,0,0,-0.706361482870289,0,0,0.54186512533614,0,0,0.136075162924422,0,0,0,0.0832428992707648,0,0.194863183912054,0,0,0,0,4.33680868994202e-19,-0.0162546783077669,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.404505717848393,0,0,0,0,0,-0.0583511711618203,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0.0334662411695752,0,0,0,0,0.0188116849952772,0,0.19894794276124,0.150980309194614,0,0,0,0,0.0455004731180105,-0.00344669878203256,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104050854179045,0,0.0672086983387118,0.103372418929521,0,0.148474367612372,0,0,0,0,0,0,0,0.451914929710195,-0.0504283197655844,0,0,0,0.125522702543149,0,0,0,0,0,-0.00285280719481084,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,-0.0827653405166072,0,0,0,0,0,0,0.215099959205096,0,0,4.33680868994202e-19,0.0959224412228931,0,0,0,0,0,0.0108058394738614,0.255296768674686,0,0,0,0,0,-0.0445575839001692,0,0,0,0,0,0,0.179446783497027,0,0,0,0,0,0,-0.160308098327327,0,0,-0.0936712256080441,0,0.216504147468425,0,-0.00644348847969586,0,0,0,0,0,0,0
X002236.SZ,0,-0.0380466949404732,0.469147701455098,0,0,0,0,0,0,0,0,0.57119329708292,0,0,0,0,-0.0445578775038469,0,0.390781277837307,0,0.0449660240539509,0,-0.0732321342225841,0,0,0,0,0,0,-0.226487252794074,-2.16840434497101e-19,0,0,0.00984422970186498,0,0,0,-0.0737588545563366,0,0.244776857114688,0,0,0,0,0.0378072822719462,0,-0.0844338557923242,0,0,0,0.142006597756311,-0.00423769705448906,0,0,0,0,0,0,0
X600372.SH,0,0,0,0,-0.0110666939436986,0,0,0,0,0,0,0.00745930692188151,0,-1.73472347597681e-18,0,0.225028883540315,0,0,0,0.092114087714377,0.0591727966717641,0,0,0,0.0337805921243247,0,0,0,0,0,0.0376079242095677,0,0,0,0,0,0,0.0726625541728601,0,0,0,0,-0.0124856821214475,-0.041293059125308,0,0,0,0,0.117122250739335,0,0,0,0.00541556553550374,0,0,0,0,0,0
