,X600519.SH,X000858.SZ,X002415.SZ,X600276.SH,X000651.SZ,X000568.SZ,X600031.SH,X600809.SH,X600690.SH,X002304.SZ,X002475.SZ,X600104.SH,X000725.SZ,X000661.SZ,X000338.SZ,X300124.SZ,X003816.SZ,X300014.SZ,X000063.SZ,X000100.SZ,X000157.SZ,X000596.SZ,X600703.SH,X002241.SZ,X002129.SZ,X600741.SH,X000625.SZ,X002179.SZ,X601877.SH,X002007.SZ,X002236.SZ,X300142.SZ,X002371.SZ,X002049.SZ,X002414.SZ,X600584.SH,X601799.SH,X600183.SH,X300003.SZ,X000800.SZ,X000799.SZ,X002074.SZ,X300146.SZ,X002008.SZ,X000066.SZ,X600089.SH,X600707.SH,X000977.SZ,X002294.SZ,X600177.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.249228038528555,0.00681681697677342,0,0,0.130262922673963,0.158145607581997,0,0.0449672005847054,0,0,0,0,0,0,0,0,0,0,0.00179213576467189,0,0,0,0,0,0,0,0,0,0,0,0,-0.159219798280282,0,0,0,0,0,0.0492756447089346,0,0.103175776486183,0,0,0,0,0,0,0,0,0,0,0,-0.0114198520390735,0,0,0,-0.0138400585941082,0,0
X000858.SZ,0.0245593834531866,0,0,0,0,0.359822157345288,0,0.158348824472673,0.0176980384481981,0.112261163066606,0,0,0,0,0,0,0,0,0,0,0.0538488556498319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0722010105055729,0,0,0,0,0,0.019642562493702,0,0,0,0,-0.0177019140240767,-0.00275532424503766,0,0,0,-0.0503620052333142,0,0
X002415.SZ,0,0,0,0,0,0.0124036648606669,0,0,0,0.150246675539776,0.15484708280156,0,0,0,0,0,0,0.0218714934366017,0,0,0,0,0,0,0,0,0,0.0605881096520523,0,0.125263450794761,0.404443516069539,0,0,0,0,0,0,0,0,0,0.0346590223757466,0,0,0,0,0,-0.0135703857551715,-0.0156080305569173,0,-0.114698819415716,0,0.0160654062693347,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0.0185827123296037,0,0,0,0,0,0,0,0,0,0.0357114652057911,0,0,0,0,0.0378134003229055,0,0,0,0,0,0,0.187043349278243,0,0,0,0,-0.0339584043571652,0,0,0,0.10690564796303,0,0,0,0,0,-0.159732295665707,0,0,2.16840434497101e-19,0,0,0.130447755108917,0,0,0,0.0149258090711883,0,0,0,-0.0130701658773436,0,0
X000651.SZ,0,0.0726056649233018,0,0,0,0,-0.102238706285137,0,0.143077299075701,0.134414244233551,0,0,0,6.93889390390723e-18,0,0.0983209213789241,0,0,0,0.0781073434358801,0.022261281056721,0,0,0.0365565998659562,0.0207790230553648,0,0,0,0,0,0,0,0,0,0,0,-0.113549158024356,0,0,0,0,0,0,0,0,0,0.0122774743683854,0,0,0,-0.0374144837716591,-0.0376971413882109,0.0239694233562511,0,0,0,0,0,0
X000568.SZ,0.180350434688461,0.342266829081288,0.0321160291085551,0,0,0,0,0.0327286853965429,0,0,0,0,0,0,0,0.0488499030157121,0,0.0699632201245801,0,0,0,0,-0.102304133042264,0,0,0,0,0,0,0.000587489115957936,0,0,0,0,0,0,0,0,0,0,0.27491341036757,0,-0.0383540976022409,0,-0.0185037684762933,0,0,0,0,0,0,0,-0.0350791872943498,0,0,0,0.0378775015374533,0,0
X600031.SH,0,0,0,0,0,0,0,0.0351046789326988,0,0,0.281914426669848,0,0.179210953638338,0,0,0.143081972047214,0,-0.0272088116812871,0,0.0553766806999798,0.0190112398246481,0,0.022704665164592,0,1.73472347597681e-18,0,0.0217830513275622,0,0,0,0,0,-1.0842021724855e-19,0.250579233923823,0,0,0.0968234421943449,0,0,0,0,0.0844648056606131,0,0,0,0,0,0,0,0,0,-0.0321018773551588,0,0,0,0,-0.0594499255300327,0,0
X600809.SH,0,0,0,0,0,0,0.221377073283246,0,0,0,0.0996694578985111,0,0,0,0,0.0297247693168662,0,0.0926149097182921,0,0,0,0.154739907269467,0,0,0,0,0,0.0149559114154502,0,0,0,0,0,0,0,0,0.236941943594044,0,0,0,0.116171086401154,0,0,0,0,0,-0.0140941907488323,0,0,0,0,0,-0.0796874791607559,0,0,0,-0.0917886996032203,0,0
X600690.SH,0,0.097214694152348,0.0695432387765784,0,0.184743605657672,0.131578559087111,0,0.21070880116557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0361014199374351,0.116601114830619,0,0.127878775237828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122870793681898,0,0,8.67361737988404e-19,0.0267024321596239,0,0,0,-0.0164226625361574,0,0
X002304.SZ,0,0.34669110648069,0.00316717062340559,0,0,0,0,0,0.008713449603671,0,0,0,0,0,0,0.0641412254570367,0,0,0,0,0,0,0.0274204082895576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0996274991783694,0.187105731608212,0,0,0,0,0,0,0,0,0,-0.0262261000165007,0,0,0,0,-0.109561201050093,0,0
