,X600519.SH,X000858.SZ,X000568.SZ,X600809.SH,X002415.SZ,X600276.SH,X600690.SH,X002304.SZ,X002475.SZ,X000651.SZ,X300124.SZ,X600104.SH,X003816.SZ,X000063.SZ,X000596.SZ,X000725.SZ,X600031.SH,X002371.SZ,X000625.SZ,X000338.SZ,X002129.SZ,X300014.SZ,X002179.SZ,X600703.SH,X002049.SZ,X000100.SZ,X600089.SH,X600372.SH,X002236.SZ,X000157.SZ,X600741.SH,X000977.SZ,X600584.SH,X000661.SZ,X002241.SZ,X601877.SH,X600522.SH,X000733.SZ,X600702.SH,X601799.SH,X002074.SZ,X000800.SZ,X002007.SZ,X002028.SZ,X300142.SZ,X002180.SZ,X002463.SZ,X600183.SH,X600460.SH,X000066.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0.138730404141362,0.0556260366853177,0,0,0,0,0,0.145399046938631,0,0,-0.115142929430702,0,0.0784961100260993,0,0,0,0,0,0,0.111231870599057,0,0,0,0,0,0,-0.0398353954511872,0,0,-0.033963190372181,0,0,0,0.116835138153563,-0.0126689194634536,0,0.0444743308359854,0,0,0,0,0,0,0.100662993828714,0,0,0,0,0,-0.0632758432454088,0.0646148930095476,0,0,0,0,0,0
X000858.SZ,0,0,0.455851641306054,0,0,0,0,0,-0.0334059669399526,0,0,0,0,0,0,0,0,0,0.132175472211749,0,0,0,0,0,0,0,0,0,-0.0822098390646881,0,0,0,0,0,0,0,0,0,0.0776763927046787,-0.152215401063064,0,0,0,0,0.108634352507465,0.145257694682438,0,0,0.0502374865542708,0,-0.019324299064343,-0.00321468894678279,0,0,0,0,0,0,0
X000568.SZ,0.331029744639286,0,0,0,0.0598965620878038,0.0167624118966151,0,0,0,0,-0.0368035643742772,0,0,0,0.262625315598513,0,0,0.0947136408506001,0,0,-0.0126594300592039,0,0,0,0,0,0,0,-0.0391089970317468,0,0,0,0,0,0,0,0,0,0.244286126224492,-0.0117083272982987,0,0,0,-0.18722479995455,0,0,0.0327327490808593,0,0,0,0,0,0,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.195449887040692,0,0,0,0,0.144070633488828,-0.0831424236898089,0,0.0468505869073319,0,0,0.00599669445620814,0,0,0.0419841212403416,0.0520689436791883,0,0,0,0.0920645760381509,0,0,0,0,0.0246477416670113,0.482305570698871,0,0,0,0,0,0,-0.0989845419833109,0.0820933980052984,0,0,0,0,0.0158560366748253,0.00289218195362881,0,0,0,0,0,0
X002415.SZ,0,0,0.181226038357623,0,0,-0.0360260866822168,0,0,0,0,0,0,0,0,0.0113175945919253,0,0,0,0,0,0,0.0349454264824673,0,0,0,0,0,0,0.27206851641844,0,0,0,0,0,0.0252178901029034,0,-0.0615136119113352,0,0.108920267754336,0,0,0.0818066950499099,0,0,0,0.0103962812599869,0,0.00256881947823691,0,0.0503511517541042,0,0,-0.0273550814568366,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0482448748750057,0,0,0,-0.104544185377155,-0.274035246657054,0,-6.93889390390723e-18,0,0,0,-0.181355918879661,0,0,0,-0.308553513159454,0,0,0.0313689307560767,0.0784060025309449,0.507855941331543,0,0,0,0,0,0.0967170276461155,0,0,0,0.196265476428203,0,0,0.0202148602646795,0.210782031310821,0,0,0,0,-0.0105112442523352,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0,0,0.0443872943420768,0,0,0,0.00156721197264985,0,0,0.119905137437478,0,0,0,0.0376285598011798,0,0,0,0.0272739819352694,0,0,0,0,0,0,0.00360090100560521,0,0,0,0,0,0,0.0857808677713783,0,0,0,0.0677028327508516,0,0.0128721664291269,0,0.0050486215337235,0,0.0299268941496146,0,0,-5.42101086242752e-20,0,0,0,0,0,0,0
X002304.SZ,0,0.417020266154031,0.033642372002344,0.12828193141641,0,0,0,0,-0.0199378366582308,0,0,0,0,0,0.0297317424556736,0,0,0,0.0352994603147902,0,0,0,0,0,0,0,0,-0.00201213281743956,0,0,0,0,-0.0142757915589817,0,0,0,0,0,0.0484837995786417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.167965313891192,0,0,0,0,0
X002475.SZ,0,0,0,0.0866745643939467,0,0,0,0,0,0,0,0,0,0.567603974190307,0,0,0,0,0.154449001704396,0,-0.072070859823181,0,0,0,0.160865981586034,-0.135219093103579,0,0,0,0,0,0,0,0,0,0,0,0.106944684658444,0,-0.0593002936088865,0,0,0,0,0,0,0.0236031507142129,-0.0892367997075525,0,0,0,-0.143542719266973,0.206738662238062,0,0,0,0,0,0
X000651.SZ,0,0.0361761005253727,0,0,-0.0441727157159284,0.0606726476271413,0.289163216023705,0,0.0703751371193826,0,0,0,0,0,0,0,0.0382160827438574,0,0.0947115304192537,0,0,0,0,0,0,0,0,0,-0.113653042995253,0,0,-0.0036086958407077,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0882662276493497,0,0,0,0,0,0,0,0,0,0,0,0,0
