,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X600690.SH,X600276.SH,X000568.SZ,X000651.SZ,X002475.SZ,X003816.SZ,X600104.SH,X002371.SZ,X300124.SZ,X000725.SZ,X002304.SZ,X000338.SZ,X600031.SH,X000625.SZ,X000596.SZ,X000063.SZ,X000100.SZ,X300014.SZ,X600089.SH,X002179.SZ,X000157.SZ,X600703.SH,X002463.SZ,X002241.SZ,X600372.SH,X000921.SZ,X002028.SZ,X002236.SZ,X600066.SH,X000977.SZ,X600522.SH,X600741.SH,X002049.SZ,X600183.SH,X600584.SH,X601877.SH,X002129.SZ,X000661.SZ,X000800.SZ,X002223.SZ,X002180.SZ,X600487.SH,X600177.SH,X002074.SZ,X600060.SH,X600418.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0,0,0.232554923995027,0,0,0,0,0,0,0,0.0258117987455981,0,0,0,0.0736440512320127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0065722308867497,0,0,0,0,0.0052107814083872,0,0.0460597767282739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0.403035636619593,0,0,0,0,0,0,0,0.238626038492463,0,0,0,0.0682397469614624,0,0,0,0,0,-0.0204193895245811,0,0.0611929015169658,0,0,0,-0.0327295953988523,0,0,0,0,0,0.0296010392046873,0,0,0,0,0.0704047798691433,0,0,0,0,0,0.00229012419970754,0,0,0,0,-0.0169290758830354,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0.0857759715277997,0,0,0,-0.0287054451887832,0,0.225677823835328,0,0,-0.00687141839143492,0,0,0,0,-0.00181837237414887,0,0,0,0,0,0,0,0,0.142554143060826,0,0,-0.0513107481380831,0,0.111191993877297,0,0.00298953731260412,0,0,0,0.139553873744499,0,0,0,0,0,0,0.00394877293353063,0,0.0377003953230398,-0.0282561154448797,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0,0.0768378537720624,0,0,0,0,0.00387383332603071,0.0854471519683579,0,0,0,0,0,0.222304467423152,-0.14942778813755,-0.0332765895167255,0.0372082057001024,0,0,-0.129895184978451,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135442419919649,0,0,0,0,0,0,0,0.0137591363391528,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0.141911390332603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0623309401869573,0,0,0.396783874249337,0,0,-0.0462078506128226,0,0.0135312677612333,0,0,0,0,0,0,0,0,0,-0.030165021533833,0,0,0,0,0,0,0,0,-0.0806241206930222,0,0,0.129119736650423,0,0
X600276.SH,0,0,0,0,-0.206719399212392,0,0,0,0,0,0,0.13794123227771,0,0,0,0,0,0,0,0,0.139412729977945,0.0550338553663951,0,0.285102339214281,0,0,0,0,-0.182264185335371,0,0.25469166327661,0,0,0,0.137003114357419,0,0.0128384675770756,0,0.0214372938135831,0,0,0,0,0,0,0,0,0,-0.0425962067092604,0,0,0.078417285267442,-0.031392828492328,-0.0618012929712377,0,0,0,0,0
X000568.SZ,0,1.01004743683231,0,0.0306404464081599,0.0297480974323703,0,0,0,-0.08189820229756,0,0,0.0679117439271841,0,0,0,0,0,0,0.0907451778184464,0,0,0,0,0,0,0,-0.0428856170660809,0,0,0,0,0,0,0,0,0,0,-0.024737667943478,0,0,0,0,0,0,0,-0.114747151932832,0,0.11609600892092,0,-0.0618160783639916,0,-0.0363470333889865,0,0,0,0,-0.0612604602599417,0,0
X000651.SZ,0,0,0,0,0.244398880107456,0,0.0660015665621672,0,0,0,0,0,0.176337930600386,0,0,0,0,-0.139024320550599,0,0,0.115680068451721,0,0.220473957932802,0,0.17360145978963,0,0,0,0,0.0411411364264255,-1.38777878078145e-17,0,0.00993896582011366,0,0,0,0,0,0,-0.0457187562771034,-0.0726159306113731,0,0,0,0,0,0,0,0.0313340252486415,0,1.73472347597681e-18,0,-0.0308276284044523,0.0235671463931642,0,0,0,0,0
X002475.SZ,0,0,0.0630028953786566,0,0,0,0,0,0,0,0,0.0254197850209563,0,0,0.0779125323747556,-0.018952898583245,0,0,0,0,0,0.0672227613237744,0,0,0,0,0.164929502993477,0.251036267508862,0,-0.0558313197475031,0,0.0892018269183569,0,0,0,0,0,0.117622711031278,0,0,0,0,0,0,0,0,0,0,0,0.0235114605737066,0,0.102896826409139,0.0286692547863984,0,0,0,0,0,0
X003816.SZ,0,0,0,-0.290827022111509,0,0,-0.0469681119547449,0,0,0,0,0,0,0,-0.436146137751347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000863808718292877,0,0,0,0,0,0,0,-0.0153339464367364,0,0,0,0.0632777661821494,0,0,0,0,0.0458695257231885,0,0.000715379585288398,0,0,-0.0231353567805046,-0.0714724463545836,0,0,-0.0308312640988793,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0245791140438509,0,0.091993714769805,0,0,0.0304680291784405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0280654256403054,0,0,0.0181126532184648,0,0,0,0,0,0,0,0,0.056968404826075,0,-0.0646060401134661,0.0139238858057457,-0.0131813472745622,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,-0.161223233835229,0,0,0,0,0,0,0,0,0,0,0,0,0,0.272083929576794,0,0,0.280112422044681,0,0,0.103781719775314,0,0.0342575328171514,0,0.00513550476957,0,0,-1.73472347597681e-18,0,0,0,0.0605788312835876,0,0,0,-0.117631897663275,0,0,0,-0.0073367269323071,0,0,0,0.116633818434343,-0.0893514235250993,0,0,-0.0180729689793717,0,0
X300124.SZ,0,0,0,0.0845450418861585,0,-0.0544228463463246,0.0295300784744466,0.267656314411403,0,0,0,0,0,0,0,0,0,0,0.00298843576912641,0,0,-0.00626026300979711,0,0,0,0,0,0,0,0,0,0,0.0466293197719962,0.0315706274211244,0,0,0.141484280389489,0.0136407360181931,0.094275316430402,0,0,0,0,0,0,0,0,0,0,0,0,0.0974894194905432,0.0575727331186618,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,-0.0147356563362994,0,0,0,0,0,0,0,0,0,0,0,0.0750750187860526,0,0,0.327886814458594,0,0,0,-0.0453736229716478,0,0,0,0,0,0,0,0,0.049651781210756,0,0,0,0,0,0,0,0,0,0,0.0492232706942917,0,0,0.110930589763882,0,0,0,4.33680868994202e-19,0.0290533883083186,0,0,0,0.155394293158078,0,0
X002304.SZ,0,0.140162898200078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.02284512694827,-0.0446397428259477,0.239258089519897,0,0,0.0985712762290339,0,0,0,0,0,0,0,0,0,0,0,0,0,0.376898847930494,0,-0.0126314834855284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0143274127478209,-0.276082877678347,0,0,0,0,0
X000338.SZ,0,0,0,0,0,-0.17803437946408,0,0,-0.0121834028217504,0,0,0,0,0,0,0,0,0.0962476045021113,0,0,0,0,0.0131205102737221,0,0,0,0,0,0,0,0.028960977222958,0,0.205742288135281,0,0,0,0,0,0,0,0,0,0.0145289778246783,0,-0.160399910470449,0.232648413143288,0,0,0,0,0,0,0.0334295219210193,-0.193422430789991,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0156844255225846,0,0,0.105294750762678,0,0,0,0.3366078368848,0,0.0122860877956003,0.00178272057471063,-0.15742911270927,0,0.0485705547224486,0,0,0,0,0,0,0,0,0,0.110219666803433,0,0,0,0,0,0,0.0836309621164376,0,0,0,-0.072830147997863,0.024308851834399,0.123404534492698,0,0,0.00597674224997452,0,0
X000625.SZ,0,0,0,0,0,0,0.0557147672229732,0,0.0739799802862526,0,0.237423965058428,0,0,0,0,0.11314441117946,0,0,0,0,0,0,0,-0.410414860356304,0.125676228795714,0,0,0,0.181263216943539,0,0,0,0.0149550874419309,-0.16123082965261,0,0,0,0,0.0925406771197285,0,0.143925479692456,0,0,0,0,0,-0.340654522792523,0.102647651363493,0,0.557530658478706,0,-0.0913301734584626,0.0746571350134618,0,0,0,0,0,0
X000596.SZ,0,0.0202972145133927,-0.0733792411639359,0.0318219156363446,0,0,0.446997437353222,0,0,0,0,0,0,0,0,0,0.0442181746308829,0.000601136694575919,0,0,0,0.0770048518035221,0,0,0,0.034882609305455,0,0,0.108883783970559,0,0,0,0,-0.00414692780848282,0,0,0,0,0.109309511763738,0,0,0,0,0,-0.143448144949765,0,0,0.0639611577700518,0,0,0,0,0.0259566243781389,0.0527797771308852,0,0,-0.0212105270505428,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0783450292177849,0,0,0,0,0,0,0,0,0.127302787486275,0,-0.073170988635865,0,0.0585130253377627,0,0,0.27171458514747,0,0,0,0.17427816320258,0,0,0,0,0.0366104708335978,0,0,0,0,0,0.0122178914431686,-0.00490659554596305,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0.249141964725704,0,0,0,0,0,0.544199402789861,0,0,0,0,0,0.292385209136152,0,0.0860083767438264,0,0,0,0,0,0,0,0,0,0,-0.0488688110211071,0,0,0,0,-0.0946730256453905,0,0,0,0,0,0,0.00173264348269957,0.114319297853596,0,0,0,0.098051640846015,-0.334774361467463,0,0.0513394655838458,0,0,0,-0.110368260792441,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192277653452089,0,0,0,0,0.115930826585237,0,0,-0.0814054752453852,0.139691547890701,0,0,0,0,0,0,0,0,0,0,0,0,0.392036635440964,0,0,0,0,0,0,0.234412829194015,0,0,0,0,-3.46944695195361e-18,-0.0124130481810385,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0.111164353828346,0.582272229242778,0,0,0,0,0,0,0,0.0893702268247829,0.0667103660535917,0.105783749691021,0,0,0,0,0,0,0.0385406620683254,0,0,0,0,0,0.0681227375531282,-0.00283790837816893,0,0.068091479191171,0,0,0,0,0,0,0,0,0,-0.119494014237818,0,0,0,-1.73472347597681e-18,0,0,0,0,-0.0261272664187349,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118325870212074,0,0,0,0,0,0.177187490395046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0836869813344446,0,0,0,0,0.122767239855258,0,0,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,-0.0455802527467683,0,0,0,0,0,0,0.346868253046675,0.227954261641196,0,-0.0167809686969479,0,0,0,0,0,0,0,0,0,0,0.219899525890096,0,0,0,0,0,0,0,0,0,0,0,0.167329145942946,0,0,-0.0111313906036728,0,0,-0.0667984618828724,0,0,0,-0.0086899855634991,0,-0.0117333351501287,0,0,-0.0195530582309285,0,0
X600703.SH,0,0,0,0,0,0,0.0808274800089796,0,0.0717582945440448,0,0,0,0,0,0,0,0,0.0102571710678861,0,0.0313088234667405,0,0.0518453374452027,0,0,0,0,0.149517162566592,0,0,0,0,0,0,0,0,0,0.16289236202852,0,0,0,0,0,0,0,0,0.0857454994385334,0,0.177689003738119,0,0,0,-0.0424643118735589,-0.031637885336457,0,0,0,0,0,0
X002463.SZ,0,0,0,0,0,0,-0.185420108109545,0,0,0.221930709341396,0,0,0,0,0,0,0,0,0,0.408560706551712,0,0,0,0,0,0,0,0.271673596610603,0,0,0,-0.0125226084809315,0.0086657811569707,0.0156600131808532,0,0,0,0.241604392002192,0,0,0,0,0,0,0,0,0,0.154551630821519,0,0.0798859042356811,0,0,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0.271076717731375,0,0,0,0,0,0,0,0,0,0.0632868033278756,0,0.0554044295765989,0.161506027702595,0,0,0,0,0,0,0,0,0,0,0.0735119969443371,-0.0104189115560336,0,0,-0.0269644260204875,0,0.0402685414236055,0,0,0,0,0,0,0.2751120270728,0,0,0,0,0,0.0463226049067887,-0.0481643731154277,0,0,0,0.00677173281275445,0,0
X600372.SH,0,0,0,0,0,0,0.068502248907535,0,0,0,0,-0.0106712151679854,0,0,0,0,0,0,0.118378103355316,0.215834654968548,0,0,0,0,0,0,0.0112720609623366,0,0,0,0,0,0,0,0,0,0.134027856653606,0.0510738973634536,0,0,0.0943307569352996,0,0,0,0,0,0,0,0,0,0,0.011512108837596,-0.00435244741712907,0,0,0,0,0,0
X000921.SZ,0,0,0,0,0,0,-0.0871943466564936,0.429764168685914,0,0,0,0,0,0,0,0,0,0,0,0.162159217662535,0.152981580230298,0,0,-0.0277138484517059,0.11498831654619,0,0.034433940173877,0,0,0,0,-0.133495422976782,0.145437125173342,0,0,0,0,0,0,0,0.00676294157618822,0,0,0,0,0,0,0,0.0406562636903315,0,0,0,-0.0222050592481577,0,0,0,0,0,0
X002028.SZ,0,0,0,0,0,0,0,0,0,0.0499270659532232,0,0,0,0,0,0,0,0,-0.0725096754224027,0.0401258396963807,0.0180053784442133,0,0.230678958927099,0,0,-0.0495443723502113,0,0,0,0.0558490556509772,0,0,0.0810058964277685,0,0,0,0,-0.00326189720049282,0,-0.0101578894248093,0,-0.0921258418363191,0,0,0,0,0,0,0,0,0,0,0.0572519663647852,0,0,0,0,0,0
