,X600519.SH,X000858.SZ,X600276.SH,X002415.SZ,X002475.SZ,X600690.SH,X003816.SZ,X000651.SZ,X600809.SH,X000568.SZ,X002371.SZ,X600104.SH,X000725.SZ,X000625.SZ,X600031.SH,X000063.SZ,X002304.SZ,X300124.SZ,X000338.SZ,X000596.SZ,X002179.SZ,X300014.SZ,X000100.SZ,X002241.SZ,X600089.SH,X600372.SH,X002463.SZ,X600703.SH,X000157.SZ,X600584.SH,X000977.SZ,X002028.SZ,X600522.SH,X600741.SH,X002236.SZ,X600066.SH,X600183.SH,X002049.SZ,X601877.SH,X600418.SH,X000921.SZ,X000661.SZ,X600460.SH,X000800.SZ,X600487.SH,X002223.SZ,X002180.SZ,X002074.SZ,X601799.SH,X002129.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.15064140294897,0,0,0,0,0,0,0.144772141805316,0.15470655620886,0,0,0,0,0,0,0,0,0.00186484731260587,0.039922788287522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0158835360086908,0,0,0,0,1.73472347597681e-18,0,-0.0999305407168974,-0.0108240504070767,-0.0257697137777179,0,0,0,0,0,-0.0951408776554894,0,0,0,0.00309349694963752,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0.000243355668541942,0.375017620273089,0,0,0,0,0,0,0,0,0,0.0936797329980603,0,0,0,0,0,0,-0.0608186588101341,0,0,0,0,0,0,0.0598906140095588,0,0,0,0,0,0,0.0118455455711071,0,0,0,0,0.0771233409720683,0,0.0483192429528398,0,0,0,-0.0293857419421994,0,0,0,0,0.0336399529450303,0,0
X600276.SH,0,0,0,0,0,0.023212927160835,0,0,0,0,0,0.067209031492666,0,0,0,0,0.206585729331068,0,0,0.121596050278835,0,0.0489386487774802,0.0117967121362749,0,0,0,0,0,-0.0742916267650195,0,-0.0767163231970671,0,0,0,0,0,0,0,0,0.129200341319579,0,0,0.00530294221511563,0,0,0,0,0,0,0,0,-1.43521070548664e-05,-0.0339496849064064,-0.124057426151468,0,0,0.0293860572642023,0,0
X002415.SZ,0,0,0,0,-0.0279727939172326,0.126488519203002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157397566668616,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0.0738545570317485,0,0.0584337484139277,0.175524449371452,0,0,0,0,0,0,0,0,0,-0.0206204267078594,0,0,0,0.0722675738080849,0,-0.0632590319636307,0,0,0.0206340419929813,0,0
X002475.SZ,0,0,0,0,0,0,-0.0236477584806058,0,0,0,0,0,0,-0.134427255558765,0,0,0,-0.0729910655435353,0,0,-0.100828076855849,0.0261585365105573,0,0.422932481836185,0,0,0,0,0,0.236705775108105,0.134128308730276,0.0199487378396692,0,0.264899719954561,0,0.133199586822599,0,0,0,0.0144392747598663,0,0,0,0,0,0,0,0.0512822751353695,0,0,0,0.0160448529826606,0,0,0,0,-0.0591152471016585,0,0
X600690.SH,0,0,0,0,0,0,0,0.363420148680239,0,-0.12017832672576,0,0,0.0790476292096128,0,0,0,0,0,0.16831781273339,0,0,-0.0957432988295896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0170860817022269,0,0,0,0.200144467521724,-0.0806020649717178,0,0,0,0,0,0,0,0.0252284924076235,0,0,-0.0107812545716763,-0.106256421527344,0,0,-0.0334675895012071,0,0
X003816.SZ,0,0,0,0,0,0,0,0,-0.0757737474535692,0,0,0,-0.126515124273593,0,0,0,0,-0.143531649043691,-0.0342072767191936,0,0,0,0,0,0,0,-0.0765100868618425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.316621465858702,0,0,-0.00417712708097467,0,0,0,-0.0158655408742048,0,0
X000651.SZ,0,0,0,0,0,0,-0.0402647566521384,0,0.0155316352331885,0,0,0,0,0,0.0435132803671181,0,0,0,0,0,-0.0414938594897888,0,0,0,0,0,0,0,0.157422366425349,-0.00921048737943495,-0.0714653531367919,0,0,0,0,0,0,0,0.0199928450213685,0,0.108248011603603,0,0,0,0,0,0,0,0,0.0701806208073943,0,0,0,0.055768159104093,0,0,-0.0310368312822887,0,0
X600809.SH,0.296884405218411,0,0,0,0,0.0558150003320501,0.114708352681202,0,0,0,0.0381138373017757,0,0,0,0,0,0,0,0.0598030435432633,0.353026349711206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0321730359780786,0,0,0.207192894838948,0,0,0,0,0,0,0,0.132514568447706,0,0,-0.00406374179968218,0,0
X000568.SZ,0.523199734615732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24881524508801,0,0,0,0,0,0,0,0,0,0,0.0210260682262767,0,0,0,0,0.0309388428328763,-0.0422686872076339,0,0,0,0,0.0876244473059491,-0.0397966709192946,0,-0.0258665737522354,0,0,0,0.0127792824068365,-0.0521227917281964,0,-1.73472347597681e-18,-0.0181594110290629,-0.0356430276411023,0,0,-0.00731307338853733,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0820562182538982,0,0,0,0,0,0,0.42386048215346,0,0,0,-0.116624203819964,0,0,0,0,0.234892432925748,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0.0731522751203555,0,0,0.23976847851512,0,0,0,-0.112161048520012,0,0,0,0.170548702880781,0,0.174199343218984,0,0,0,-0.016467572381951,0,0
X600104.SH,0,0,0,0,0,0.027611650833346,0,0,0,0,0,0,0.0261824879504144,-8.67361737988404e-19,0.0536694978488441,0,0,0,0,0,0,-0.017834320273388,0,0,0,0,0,0,0,0.0468954129924446,0,0,0,0.0655799648187078,0,0,0,0,0,0.0305171317364914,0,0,0,0,0,0,0,0.0726088544671032,0.0604857106240341,0.033177981270647,0,-0.0501624661336492,0,0,0,0,0.0071234793660795,0,0
X000725.SZ,0,0,0,0,0,0.0440261812975814,0,0,0,0,0,0,0,0,0,0,0,0,-0.0348487959029268,0,0,0,0.755670673988593,0,0,0,0.0215245723598159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.327093403751852,0,0,0,0,0,0.0104657781821879,0,0,0,-0.00683788743067112,0,0
X000625.SZ,0,0,0,0,0,-0.0192289446010181,0,0,0,0,-0.0431180994665611,0,0.107751650485359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0377391757474204,0,0,0.154666451826385,0,0,0,0,1.73472347597681e-18,0.036719468920793,0,0,0.33409971162269,0,0,0,0,0.0334696356778695,-0.069961353475758,0,0.113821837778363,0.0720908875423236,0,0,0,0,0,0,0,-0.051303841496462,0,0
X600031.SH,-0.230762425583656,0,0,0,0,0.0414876163182223,0,0,0,0,0,0,0,0,0,0,0,0,0.293973069016526,0,0,0.0252537016749354,0.207502162980201,0,0,0,-0.103226747037565,0,0.151762115359964,0,0,0,-0.0514731901128874,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,-0.240621714163386,0,0,0,0.176724657374294,0,0,0,-0.0373968691756314,0,0,-0.159888527695355,0,-0.00135686194832001,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0153149570821072,0,0,0,0.00433147551195022,0.169770691489155,0,0,0,0.117927032479856,0,0,0.150559612174249,0,0,0,0,0,0,0,0,0,0,0,0.0517910494309521,0,0,0,0,0,0.0894603560444628,0.0484933729448268,0,0,0.0701991665942967,-0.0240522962257267,0,0,0.0111989966274921,0,0
X002304.SZ,0,0,0.0319664914957147,0.301886353412572,0,0,0,0,0.0147060560036769,0.162700130534913,0,0,0,0,0,0,0,0,0,0.209655532182678,0,0.0258873005307366,0,0,0,0,0,0,0,0,0,0,-0.0276365669612029,0,0.0545059039453574,-0.0251583531121835,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047238529815942,0,0.0429121779167931,0,0,0,0,0.0250892552322412,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,-0.30390317606121,0,0,0.0902625163706714,0,0,0,0,0.0507236185792992,0,0.334714649343362,0.0847108478448173,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.0195761457270631,0,0.0171179122744473,0,-0.162952044876085,0,0.0873419230563712,0,0,0,0.184833028715857,0.138179197172237,0,0.0186609121817263,0,0.0115438026156044,0,0,0,0,-0.0544001617036959,0,0
X000338.SZ,0,0,0,0,-0.0596606661210492,0.146339997106485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0932702268122371,0.319359048566792,0,0,0.115278603110022,0,0,0,-0.0686492102402809,0,0,0,0,0.0148282157675954,0,-0.0733457145255718,0,0,0,0,-0.0953987986045843,0,0,0,0,0.00728770591901044,0,0
X000596.SZ,0,0,0,0,0,0,0,0,0.552485535615088,0.202275953434337,0.171027133239228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00435741485920921,0,-3.46944695195361e-18,0,-0.0164988853687313,0.114806599704232,0.222551775046845,-0.0353087378974866,0,-0.0265082655849244,0,-0.0680235072562912,0.0912555190451554,0.0704439860769801,0,0,0,0,0.0112652722370477,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1159972730777,0.141403965131458,0,0,0,-0.0555562716780993,0,0,0,0,0,0.353671579141974,0,0,0,0,0,0,0,0.15295294783661,0.119614557406945,0,0,0,0,-0.0581693911479548,0,0,0.0245261005467383,0,0,0.0620789290196926,0,0,0,0,0,0,0,0,0,0
X300014.SZ,0,0,0.222371748346215,0,0,0,0,0,0,0,0,0,0,-0.00722541574129042,0,0,0,0.117625643857385,0,0.289978586248382,0,0,0,0,0,0,-0.0794293496623461,0,0,0,0,0,0,0,0,0,0.0557706385426838,0,0,0,0,0,0,0,0,0,0,0.229256365464769,0,0.0446041465231932,0,0,0,0,0,0,-0.0485093634248449,0,0
X000100.SZ,0,0,0,0,0,0.269903290893129,-0.0814613842526332,0,0,-0.11251378486475,0,0,0.254094819390747,0,0.136257086353316,0,0,0,0.00933039875278435,0,0,0.171641231035718,0,0.050145102254796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162897902388105,-0.0459057155671525,0,0.0286797374970281,-0.0443531435559898,0,0,0,0,0
X002241.SZ,0,0,0,0,0.451275482200206,0,0,0,0,0,0,0,0,0,0,0.241317398565735,0,0,0,0,0,0.0108797293828816,0,0,0,0,0,0,0,0.0644423189300937,0.0259788077026622,0,0,0,0,0,0,0.0101295503930224,0,0,0,0,0,0,0,0,0.0440643258058275,0.0316757114366742,0,0,0,0.0379760762248123,0.0114980991005152,0,0,0,0.00236275889145941,0,0
X600089.SH,0,0,0,0,0,0,0.0148361003847659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135901260373024,0,0,0,0,0,0,0,0,-0.0069219078270043,0.111418060055708,0.00572913860025866,0,0,0,-0.163781511258271,0,0.424055958897894,0,0,0,0.0752898128752247,0,0,0,-0.0105419277843339,0.113916699827536,0,0,0,-0.0114828358613615,0.0581286154391394,0,0,0,-0.00277827638335091,0,0
X600372.SH,0,0,0,0,0,-0.0680731018142328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15456495905129,0,0,0,0,0,0,0,0,0.0292947505235922,0,0,0,0,0.142968065342687,-0.0206075935220054,0,0.259832131736128,0,-0.0108890060616896,0,0.0453123207506598,0.00354233955989478,0,0,0,0,0,0,0.00392570706996254,0,-0.0138332001931103,0,0,0,0,0.0368220656405412,0,0
X002463.SZ,0,0,0,0,0.177367713493771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.113049494584222,-0.0808362514381776,0,0,0,0,0,0,0,0,0.297582742816589,0.197317131299364,0,0,0,0,0,0.703798647430368,0,0,-0.220611555093953,0.138484369771779,0,0,0,0.200162767662386,0,0,0,0,0,0,-0.024265947674068,0,0,0,0,-0.0755842610858019,0,0
X600703.SH,0,0,0,0,0,-0.100747029725543,0,0,0,0,0,0,0,0.043855085173601,0,0,0,0,0,0,0,-0.00517371786108143,0,0.0993534366012528,0,0,0,0,0,0,0.0466570543221198,0,0,0,0,0.0267293538341898,0,0.331088962195233,0,0,0,0.0492940605371433,0.163776087816504,0,0.0242079116649103,0,0,0,0.0680629014792843,0,0,0,0.0102582743483231,0,0,0,-0.0258393302404415,0,0
