,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000725.SZ,X000625.SZ,X600690.SH,X000063.SZ,X600703.SH,X000568.SZ,X600741.SH,X600031.SH,X002475.SZ,X002241.SZ,X002236.SZ,X600066.SH,X000338.SZ,X000100.SZ,X601877.SH,X002456.SZ,X002085.SZ,X600271.SH,X600118.SH,X300124.SZ,X000157.SZ,X600089.SH,X600522.SH,X002508.SZ,X600177.SH,X600372.SH,X300136.SZ,X002007.SZ,X600487.SH,X600699.SH,X300003.SZ,X000981.SZ,X002074.SZ,X000066.SZ,X002294.SZ,X600867.SH,X002008.SZ,X000559.SZ,X002180.SZ,X000623.SZ,X600566.SH,X002292.SZ,X002426.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.00125690153971898,0,0,0,0,0,0,0,0,0.225203182342373,0,-0.13239585013843,0,0,0.0593411427499728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0293940427138202,0,0.111203363277293,0,0,0,0,-0.00339596240421344,0,0,0,0,0,8.67361737988404e-19,0,0,0,0.0382291925609941,0.00765444003796704,-0.00285041486440218,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,-0.018164053030725,0,0,0,0.0677802548847942,0,0.0636787678409421,0,0.327657169325042,-0.0484210801940949,0,0,-0.0731319202165084,0,0,0,0,0,-0.0589125757964345,0,0,0,0,0.233008471348642,0,0.0682843866340488,0,0,-0.0313861876412584,0,0.216837021451851,0,-0.0564171376103337,0,0,0,0,0,-0.121354523535526,0,0,0,0,0,0,0,0,-0.00437580719588329,0,0,0,0,0,0
X002415.SZ,0,0,0,0.378934085121927,0,0,0,0.00839925017724746,0,0,0,0,0,0,0,0,0,0.30893542858773,0,0,0,0,0,0,0,0,0,0,0,0,0.0722720867067151,0,0,0,-0.18285791504587,-0.0339948500771171,0,0,0,0,0,0,0,-0.0667352831113563,0,0,0,0,0,0,0,-0.00784848824420425,-0.00726089772888352,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0.0786811565707683,0,0,0,0,0,0,0.286884087180787,0,0,0,0,0.00199501668525418,0,0.0203936715708007,0,0,0,-0.0696692462188191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0344687858982437,0,0,0,0.0105022243386401,-0.000925148186842858,0,0,0,0,0,0
X000858.SZ,0,0,0,0.0537972807730343,0,0.157081012392983,0,0,0,0,0,0.0520499875201801,0.243175856076908,0,0,0,0,0.0358464032817593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0344741734468557,0,0.115669334865526,0,0,-0.0870643567031754,0,0,0,0,0,0,0,0,0,0,0,-0.00327774918457305,0,0,0,0,0,0
X002304.SZ,0,0,0,0.0783763082549353,0,0,0,0,0,0,0,0,0.342690314935429,0,0.17393715203012,0,0,0.0256569115699387,0,0,0.132768017936119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0389844007619606,0,0,0,0,0,0.0502615809732365,0.00675862414185356,0,0,0,0,0.00120682675696807,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0.0933648337923253,0,0,-0.0134305687326233,0.262379906663212,0,0,0,0,0,-0.0521345090155096,0,0,0,0,0.0399852022849837,0,0,0.0128209624117583,0,0,0,0,0,0,0,0,0,0.0116998536208784,0.0356636083648034,0,0,0,0.0222064850569957,0,0,-0.115537460636066,0,0.1043113220348,0,0,0,0,0,-0.000253014155844177,0.00547107603631633,-0.128326725829948,0,0,0,0,0
X000725.SZ,0,0,0,0.159625502748005,0,0,0,0,0,0,0,0,0.1126986789864,0.135574789414165,0,-0.391058544321936,0,0,0,0,0.174753457560588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.238050712777728,0.068572504875855,0,0,0.264416453624326,0,0,0,0.0460487694229327,0,0.227179761555467,0,0.163186648471903,-0.0449938284023765,0.0165608856811357,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0881236544587975,0,0,0.0357831855779454,0.12442655036752,0.276774526969875,0,0,0,0,0,0,0,0,0,0,0,0,0,0.211187961437355,-0.0846733710319707,0,0.0388545160187238,0,0.0722559621084837,0,0,0,0,0,0,0,-0.126229753395519,0,0,0.130633804172286,0,0,-0.0281697142085995,0.00389831458568727,0,0,0,0,0,0
X600690.SH,0,0.130944115337106,0,0,0.158836674295036,0.0993030392356769,0.155053297250103,0,0,0,0,0,0,0.160290272301486,0,0,0,0,0,0,0,0,0.0519905899570194,-0.107517923915029,0,0.0905990950862721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.087291100952451,0,-0.0210528290013845,0.00552772112345884,-0.00392642687496832,0,0,0,0,0,0
