,X600519.SH,X000858.SZ,X000651.SZ,X600104.SH,X002415.SZ,X600276.SH,X002304.SZ,X000063.SZ,X000725.SZ,X600690.SH,X002475.SZ,X000338.SZ,X000568.SZ,X600031.SH,X600741.SH,X601877.SH,X000596.SZ,X600703.SH,X600271.SH,X002236.SZ,X000100.SZ,X000661.SZ,X600809.SH,X300003.SZ,X300124.SZ,X000625.SZ,X002008.SZ,X600487.SH,X300142.SZ,X002007.SZ,X000157.SZ,X600498.SH,X600776.SH,X002456.SZ,X002506.SZ,X000977.SZ,X600066.SH,X600522.SH,X000050.SZ,X600867.SH,X600177.SH,X002241.SZ,X002179.SZ,X002129.SZ,X600089.SH,X600372.SH,X002371.SZ,X002180.SZ,X300146.SZ,X600118.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002475.SZ,0,0,0,0,0,0,0,0.062139609313612,0,0,0,0,0,0.151091051525572,0,0,0,0.0807963078023267,0,0,0,0,0,0,0,0.0237839426232704,0,0,0,0,0,0,-0.0782864943823522,0.107899304120864,0,0,0,0,0.0353391818988895,0.0292653650375575,0,0.160026425400657,0,0.0699890661881809,0,0,0,0,0,0,0,0.0365020091983284,-0.0325461701639003,0,0,0,-0.0660278739797796,0,0
X000338.SZ,0,0,0,0.330679415383742,0.0870348131478209,0,0,-0.0539971255643406,0,0,0,0,0,0.252128936360046,0.0601876954582057,0,0,0,0,0.0459186847007321,0,0,0.0311418305172418,0,0,0.0474964746590527,0,0,0,0,0,0,0,0,-0.218669910113056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0370144257182536,0.0737876013563086,0,0,0,0,0,0
X000568.SZ,0,0.172175457712654,0,0,0,0,0.120000996822411,0,0,0,0,0.196105287813352,0,0,0.0682861975211867,0,0.0402455055301158,0.036169119479844,0,0,0,0,0.139912572348944,0,0,0,0,0.0267301778287,0,0.00353486874962307,0,0,0.034637743040978,0,0,-0.0401485766866427,0,0,0,0,0,0,0,0,0,0,0,0,0.0713272257096758,0,0.073102418753544,-0.0158712151021677,0,0,0,0,0,0,0
X600031.SH,0,0,0.298586378535397,0,0,0,0,0,0,0,0,0.251963949074206,0,0,0,0,0,0,0,0,0.0633409991007232,0.0385053999044486,0,0,0,0.135329563989046,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0.0230418281701598,0,0,0,0,0,-0.16070307647529,0,0,0,0,0,0,-0.140987925654995,0,0
X600741.SH,0,0,0.246036511252442,0.477022771829944,0,0,0,0,0,0,0,0,0,0.0741957269355183,0,0,0,0,0,0,0,0,0,0,0,0.066253440403829,0,0.148449662679967,0,0,0,0,0,0,0.138476940360733,0,0,0,0,0.112528740180353,0,0,0.0877006403233146,0,0,0,0,0,0,0,0,0,0.0203959916874448,0,0,0,-0.0141261556628255,0,0
X601877.SH,0,0.0586516351074247,-0.0211357198719749,0,0,0,0,0,0,0,0,0.0283339326369162,0,0.0965456087336355,0,0,0,0,0,0,0.0730673198292206,-1.73472347597681e-18,0,0,0,0,0.0618631909620846,0,0,0,0,0,0.00223273559529381,0,0,0.0249830986659391,0,0,0,0,0,0.028977001688024,0,0,0,0,0,0,0,0,0,-0.030809080315118,-0.0353823037655838,0,0,0,0.0301602244822454,0,0
X000596.SZ,0,0.248983420266657,0,0,0,0,0,0,0,0,0.115360169409042,0,0,0,0,0,0,0,0,0,0,0,0.309795996965842,0,0.124189972443581,0,0,0,0,0,0,0,0,0,-0.0860091117313272,0,0.0699126423305685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0501473092072884,0.00321997362776233,0.0983411545354466,0,0,0.0515294808424111,0,0
X600703.SH,0,0,-0.0646227841003801,0,0,0,0,0,0,0,0.0366955745467208,0.229058670640116,0.272532313121205,0,0,0,0.0327247313118268,0,0,0,0,0,0,0,0,0,0,0,-0.182099496214764,0,0,0,0.135465385419124,0.653381236971333,0,-0.148085226790282,0,0,0,-0.12340171757251,0,0,-0.343035641985611,0.103531756360841,0,0,0.343702808420264,0,0,0,0.343368285193767,0.0494864250074519,0.0283484984619883,0,0,0,0,0,0
X600271.SH,0,0,0,0.0444489097517036,0,0,0,0,0.159363365588038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27780640833284,0,0.0149436220771208,0,0,0,0,0,0,0,0,0,0.0697761266069444,0,0,0.0459171325589902,0.0336466555939471,0,-0.0143308858621218,0.0712898276021349,0,0,0.279535635384354,0,0,0,0,0,0,0.0397015740080251,0,0,0,0,0,0
X002236.SZ,0,0,0.0312584701895505,0,0.174458476090159,0,0,0,0.0482031343768709,0,0,0,0,0,0.0333096073014672,0,0,0,0,0,0.019603847761141,0,0,0,0.164159846462236,0.000552723128178816,0,0,0,0,0,0,0,0.0970778466880011,0,0,0,0,0,0,0,0.12974724600322,0,0.0195668978059736,0,0,0,0,0,0,0,0.0159539809473781,0,0,0,0,0.0295801437257741,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0.0715824355477895,0,0.134613318853508,0,0,0,0.0174404037482915,0.1474726176362,-0.0472792118766631,0,0.15374763332772,0,0,0,0,0,0,0.241928731218246,0,0,0,0,0,0,-0.0266769547943871,0.0265919107932289,0.0213284387135033,0.0210737840940077,0,0,0.0108065611947635,0,0.315355808375186,0,0,0,0,0,0,0,0.0328522325262336,0,0,-0.0148762278332387,0,0,0,0,0,0,0
X000661.SZ,0,0,0.0252652773431582,0,0,0.0140770964424515,0,0,0,0,0,0,0,0.155982126524148,0,0,0,0,0,0,0,0,0.18913359016746,0.0966597829188192,0,0,0,0,0,0.0601954279906988,0,0,0,0,-0.0436767938841958,0,-0.0118258461380171,0,0,0,0,0.0446005771303268,0,0,0,0,0,-0.09535616019532,0,0,0,-0.00841201807596557,-0.0144246099709048,0,0,0,-0.00900614667713713,0,0
X600809.SH,0,0.275435950171198,0,0,0.0843585978856548,0,0.082124697506506,0.0182999800248368,0,0,0,0.173304450831136,0.0247327702934035,0,0,0,0.22718650582081,0,0,0,0,0,0,0.0443575719264388,0,0,0.0247772646379438,0,0,0,0,0,-0.0324677603771365,0,0,0,0,0,-0.00505077244102917,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,-0.00649874842396677,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0.278996677268131,0,0.114195879255258,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000850277523455304,0,0,0.0263858408932357,0,0,-0.0357542914367304,0.125470385733182,0,0,0,0,0,0,0.0755336310970779,0,0.0230207455728828,0,0,0,-0.02624086171114,0,0,0,0.00358647404723678,0,0
X300124.SZ,0,0.0811514463997979,-0.0201585323734405,0,0,0,0,0,0.0907053787841884,0,0,0,0,0,0,0,0,0,-0.00914476587799264,0,0.15980734645919,0,0,0,0,0,0.0332398714517693,0,0.097683251815315,0,0,0,0.120039100111005,0,0,0,0,0,-0.05338919417114,0,0,0.0380455972985796,0,0,0,0,0,0,0,0,0,0,0.0220090548518375,0,0,0,0.0519585362813403,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0.186481979843335,0,0,0,0,0,0,0.197827777713971,0,0.310075089977448,0,0,0,0,0,0,0,0,0,0,0,0.0288036569559168,0.128931156987983,0,0,0.00416267218208583,0,0,0.0488327547673609,0,0,0,0,0,0,0,0,0,0,0,-0.0624699498602081,0,0,0,0,0,0,0
X002008.SZ,0,0.197037645669284,0,0,0,0,0,0,0,0,0,0,0,0.113504620521705,0.0366486788693239,0,0,0.0369410060217932,0,0.148622752002556,0,0,0,0,0.0170230107408418,0,0,0,0,0,0,0,-0.00311620035253496,0,0,0,0.0419167101410718,0,0,0,0,0.136186409200517,0.076441017789227,-0.0724388691827347,0,0,0,0,0,0,0,-0.0331447768061873,3.46944695195361e-18,0,0,0,1.0842021724855e-19,0,0
X600487.SH,0,0,0,0,0,0,0,0.0148441274425132,0,0,0,0,0.153223583166824,0,0.0402862469246211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102684473184076,0,0,0,0,0.458446791906803,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019165258393929,-0.00674458408646648,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0498750582614852,0.0237191121772868,0,0,0,0,0.226476741759339,0,0,0,0,0,0,0,0.0403922487802753,0,-0.00498238730442089,0.0264259027872499,0,0,0,0,0,0,0,0.145960742671774,0,0,0,0,0,0,0,0.00365373347648124,4.33680868994202e-19,0,0,0,-0.0288280289148513,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0928653388623175,0,0.08906313955218,0,0,0,0,0,0,0,0.0172011965222586,0.187116570337353,0.0458763753926122,0,0,0,0.133315937650597,0.0548536035870153,0,0,0,-0.0387148294007188,0,0,0,0,0,-0.057133522979719,0,0,0,0,0,0,0,0.106810815140358,-0.0650245790602909,0.115919578401699,0,0.047413226332181,-0.0193458973461466,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0.0781806495886046,0,0,0,0.275912084026854,0,0.0351067684359058,0,0,0.00322821950324225,0,0,0,0,0,0,0,0,0,0,0.118217054452765,0,0,0,0,0,0,0.0549760680451213,0,0,0.0194751480780804,0,0,0,0,0.099273521926882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0127106554464552,0,0
X600498.SH,0,0.0340716743742157,0,0,0,0,0,0.397369437420237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162809875793738,0,0,0,0,0,0,0,0,0,0,0.021477897994489,0,0,0,0,0.0536871848467002,0,0,0.0341259367038544,0,0,0,-0.0509363470578246,-0.00903233201328631,0,0,0,0,0.00184792763623975,0,0
X600776.SH,0,0,0,0,0,0.255477559226074,0,0.453610448813511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.118353381936608,0,0.215931449299341,0,0,0.267331231566961,-0.268178740716802,0,-0.302702214535549,0,-0.0228001751543534,0,0,0,0,0,0,0,0.0187708049841724,0,0,0,0,0,0,0
X002456.SZ,0,2.16840434497101e-19,0,0,0,0,0,0.0881047442867919,0.124293344293693,0,0,-0.0378437579473073,-0.224460884432862,0,0,0,0,0.24379357906332,0,0,0.148716377036202,0,0,0,0.309850579318182,0,0,0,0,0,0,0,0,0,0,0.00993519316516912,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,-0.00999190674939914,0,0,0,-0.0337471587782821,0,0,0,0,0,0
X002506.SZ,0,0.0181126703230005,0,0,0,0,0,0,0,0,0,0,0.054899813713365,0,0.270115172872555,0,0,0,0,0,0.105576620211199,0.0515220814474393,0,0,0,0,0,0,0,0,0,0,-0.0482727323689589,-0.0636641564654155,0,0.0768171632974038,0,0,3.46944695195361e-18,0.0768359777228775,0,0,0,0,0,0,0.0921046210764098,0,0,0,0,-0.0342617922406532,0.0670390032335212,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0.129789317417997,0,0,0,0,0,0,0,0,0,0,0.341512028687752,0,0,0,0,0,0.161727910832296,0,0,0,0,0,0,0,0.169061665707953,0.0707373512975394,0.0694666580155839,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0.19149086286497,0.0661704289016385,0,0,0,0,-0.014163131138875,-0.130178137744283,0,0,0,-0.0174979482912143,0,0
X600066.SH,0,0,0,0,0,-0.164966795677079,0,0,0.467514216869474,0.150636966114967,0,0,0,0,0,0,0,0,0.103998739876871,0,0,0,0,-0.20155590739269,0,0,0.0378053529068219,0,0,0,0,0,2.16840434497101e-19,0,0,0.045663476030115,0,0,0,0,0,0,0,-0.115604079353245,0,0,0,0,0,0,0,-0.013209352388868,0.0556112944142489,0,0,0,0.02254058449858,0,0
X600522.SH,0,0,0,0,0,0.0559215785617653,0,0.14581960375542,0,0,0,0,0,0.0666681363210397,0,0,0,0,0,0,0.0724891289505749,0,0,0,0,0,0,0.144029962912472,0,0,0,0,0.0147899246631414,0,0,0.00148442101687113,0,0,0,0,0,0,0,0.0224546846987818,0,0,0.00582336498698159,0,0.0623216270974224,0,0,0.00798592830662193,0.0183585807498769,0,0,0,0,0,0
X000050.SZ,0,0,0,0.166582263704531,0,0,0,0,0,0,0,0.0966238673921996,0,0,0,0,0,0,0,0,0,-0.0396460142913177,0,0,0,0,0,0,0,0,0,0,0.397449064822087,0,0,0,0,0,0,0,0,0,0,0.16797909929741,0,-0.148211646597403,0,0,0,0,-0.0434488952256041,-0.0495375544173597,0,0,0,0,0.167202877856087,0,0
X600867.SH,0,-0.314610265918109,0,0,0,0,0,0,0.363195852216787,0,0,0,0,0,0,0,0,0,0.0481172384883478,0,0.0660963899413617,0,0,0,0,0.122501559067088,0,0,0,0,0,0,0.0166039530222232,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0.48676436496688,0.0788508156859663,0.0500805374599337,0,0.022861025266848,0,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,-0.0932286376927181,0,0,0,0,0,0.110243352465142,0,0,0.048203120186995,0,0,0,0.114832288439145,0,0.185331197667509,0,0,0,0,0,0,0,-0.138738080478607,0,0,0,0,0,-0.055020279558139,0,0,0,0,0.242127455879841,0,0,0,0,0,0,0,0,0,0.0448847965643166,0,0.0109271719937493,-0.0231281846009112,0,0,0,-0.0476964946948548,0,0
X002241.SZ,0,0,0,0,0,0,0,0.103031227686818,0,0,-1.73472347597681e-18,0,0,0.0766107374948236,0,0,0,0.00644659879973471,0,0,0,0,0,0,0,0,0.0720616170316146,0,0,0,0,0,0.120078831587396,0,0,0.107769292305481,0,0,0.111737921577666,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0952007742806531,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0.114047219382541,0,0,0,0,0,0,0.0713021986829663,0,0,0.107767276475812,1.73472347597681e-18,0,0,0,0,0,0,0,0.0441715365196002,0,-0.0557335170613727,0,0,0,0,0,0,0,0,0,0,-2.77555756156289e-17,0,0,0,0,0,0.337884078873985,0.0950984463233219,0,0,0.161555423363556,0,0.00913794385973861,-0.0220865836278875,0,0,0,-0.0196631980792233,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.345399919639959,0,0,0,0,0,0,0,0.0863808488864078,0.101525333397564,0,0,0,-0.0368146485618932,0.109603873666434,0,0,0,0,-0.00885365671565327,0.140437239237739,0,0,0,0,0,0,0.188244594378989,0,0,0,0,-0.138696614485925,0.0376817976887425,0,0,0,0.121875795266034,0,0
X600089.SH,0,0.00827381889542189,0,0,0,0,0.121401678225476,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0.0145082825429248,0.0834844512945267,0.0475793268676961,0,3.46944695195361e-18,0,0,0,0.18204984820561,0,0,0,0,0,0,0.00532013847190481,0,0.0323021475073823,-2.16840434497101e-19,0,0,0,0,0,0,0.105277431251154,0.0678725500066386,0,0.109120805611111,0,0,0,0,0,0.0032014327771762,0,0,0,0,-0.0759425189698749,0,0
X600372.SH,0,0,0,0,0,0,0,0,0.123271790203977,0.0502900322333101,0,0,0,0,0,0,-0.0343528484236797,-0.00392969506130268,0.138592449970247,0,0,0,0,0.0779651169495362,0,0,0,0,0,0,0,0,0.0314874902789234,0,0,0.0677900686754307,0,0,0,0,0.00282129530560547,0,0,0.0382210354338634,0.0256438472462789,0,0,0,0,0.23561619357911,0,0.0285689488475088,-0.0104125894501584,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0.113782461390439,0,0,0,0,0,0,0.0214293376604834,0,0,0,0,0,0,-0.0125548307490357,0,0,0,0.0177129451349436,0,0,0,0,0,0,0.433747395710522,0,0,0.0165598670236525,0.0402159768592202,0,0.0867985349325302,0,0.138968245505703,0,0,0,0,0,0,0,-0.0227045948722467,-0.124521160667115,0,0,0,0,0,0
X002180.SZ,0,0,0,-0.0830579454056658,0,0,0.177331308418358,0.00958820185543266,0,-0.0649143851518417,0,0,0,0,0,0,0,0,0.105039546268214,0,0,0,0,-0.0542464789287488,0,-0.0815634737071601,0,0,0,0,-0.015994283809563,0,0,0,0,0,0,0,0.0359099036396325,0.0371515719083246,0,0,0,0.0359738471959682,0,0,0.370839151342055,0,0,0,0,0,0,0,0,0,0,0,0
X300146.SZ,0,0,0.074338972442451,0,0,0,0.0163196598754931,0,0,0,0,0,0,0.0707589200071892,0,0,0.0350063665515336,0,0,0,0,-8.67361737988404e-19,3.46944695195361e-18,0,0,0,0,0.0643478688596272,0,0.273184367144813,0,0,0.0403276942928122,0,0,0,0,0,0,0.202761137053318,0,0,0,0,0,0,0,0.0767991180375364,0,0,0,0,0,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13670500008392,0,0.110428930878263,0,0,0,0,0,0,0,0,0,0,0,0.0668951439052098,0,0,0,0,0,0.00205438614921382,0,0.0280703952975542,0,0.0978115906476609,0.0654073883343533,0,0.386358420731001,0.160439342133494,0,0,0,0,-0.0219011447032163,-0.0286426174811422,0,0,0,0.0189474001585332,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,-0.221119522239604,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143356016489607,0,0,0,0.224977817947931,0,0,0,0,0,-0.221139193026683,-0.0236439220557494,0,-0.0532306948773398,0,0,0,0,-0.221173346326443,0,0,0,0,0,0,0,-0.0166393583670946,-0.0805925923398485,0,0,0,0.0124205333698305,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0.142002658808249,0,0,0,0,0,0,0,0,0,0,0,0,-0.612341866948265,0,0,0,0,0,0,0,0,0.144589160212204,0,0,0,0,0,0.0869474633095814,0,0,0,0.0684083942362249,0,0,0,0,0.337169805356346,0,0.340569243177784,0,0,0.92667465405662,0,0,0,0.773297149915225,0,0
TED,-0.226311435441073,0,0,0,0,0,0,0,0,0,-0.0865676691378156,0,0,0,0,0,0,0,0,0.352718721813849,0,0.0640865098194849,-0.132653449003215,0,0,0,0,0,0,0,0,0,0.107430258876522,0,0.315432651675915,0,0.167210211261211,0,0,0,0,0,0,0,0,0,0,0.0779571246323317,0,0,-0.273586873499718,0.327985549095798,0,0,0,0,-0.640193287654041,0,0
RealEstate_excess,0,0,0,0,0,0,-0.099431846214852,0,0,0,0,-0.0581331505917338,0,-0.00808191538439547,0,0,0.0241232074959459,-0.028225918244626,0,-0.0725360876582476,0,0,0,0,0,0,-0.0322092952602648,0,-0.0651538312640996,0,0,0,0,0,0,0,0.0310271120628248,0,0.0338770642777983,0,0,0,0,0.0142208107827794,0,0,0,0,-8.67361737988404e-19,0,0,-0.0294165089599261,0.0686611325662925,0,0,0,-0.0154440543542322,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,-0.0172826025670804,0,0,0,0.00492803721657429,0,-0.0911313308738201,0,0,0,0,0,0,0,-0.0623359107202763,0,0,0,0.0675585438701986,0,0,0,0.0243726119958812,0,0.0279935670289085,0,0.0265418534495782,0,0.0978225655299246,0.117967718452507,0,-0.237999505479086,0,0,0,0,0.0901101799059912,0,0,0,0.0560064004292266,-0.00659568051319934,0.00693399341677233,0,0,0,0,0,0
MKvol,0,0.000317564631164327,0,0,0,0,0,0,0,0,0,0.00373725726586838,0,0,0,0,0,-0.00383180898975693,-0.00115212046672957,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00411878640236809,-0.00419879530677225,0.00206282813491128,0,0,-0.000949618179284952,-3.3881317890172e-21,0.00274733953358691,0,0,0,-0.00494760799111592,0,0,0,0,0.00279815278842058,0,0,0.00106490316454973,0,0,0,0,0.0162098974703926,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,-0.0538318741026006,0,-0.0615717752347466,0,0,0,0,0,0.0310313747662892,0,0,0.0263135824311905,0,0,0,0,0,0,0,0,0,0,0,0,-0.0274120030138029,0,-0.022288947717265,0,0,0,0,0,0,0,0,-0.0110738248624371,0,0,0,0,0,0,0,0.224580035050278,-0.221816553329792,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,-0.0211166504799309,0,0,0,0,0,0.0269006558036162,0.00240034423132041,0,0.00686791915524907,-0.0085991917939487,0,0,0,0,0.00551647171346534,0,0,0,0,0,0,0,0,0,-0.00370767832700569,0,0,0,0,0,0,0,0,0,0,-0.00882243184021583,0,0,0,0,0,0,0.00587127679424608,-0.00403724831293004,0.011763987637011,0,0,0,-0.0486066995440689,0,0
CarbonVol_Hubei,0,0,-0.00251012396869269,-0.00495507052313186,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0131197886223456,0,0,0.0133107150545881,0.00769439925197818,0,0,-0.00391482911466141,-0.00644611317210904,0,0,0,0,0,0,-0.00479268987588237,0,-0.0013642781718535,0,0.0120658997401368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00204328061549599,0,0,0,-0.00165585252173267,0,0
