,X600519.SH,X600104.SH,X002415.SZ,X600276.SH,X000651.SZ,X000858.SZ,X002304.SZ,X000725.SZ,X600690.SH,X000063.SZ,X002475.SZ,X600031.SH,X000338.SZ,X600703.SH,X000568.SZ,X600741.SH,X300003.SZ,X601877.SH,X600271.SH,X300124.SZ,X002236.SZ,X002008.SZ,X002456.SZ,X600498.SH,X600487.SH,X000100.SZ,X002007.SZ,X000661.SZ,X300146.SZ,X600566.SH,X000625.SZ,X002179.SZ,X600867.SH,X600809.SH,X000596.SZ,X600177.SH,X002180.SZ,X002294.SZ,X000157.SZ,X300142.SZ,X600089.SH,X002506.SZ,X300136.SZ,X600066.SH,X000977.SZ,X600372.SH,X002241.SZ,X600522.SH,X000981.SZ,X000050.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002179.SZ,0,0,0,-0.0686714022074941,0,0,0.101902299211245,0,0,0,0,0,0,0.205861323150842,0,0,-0.00843973583984312,0,0.0926843866773337,0,0,0,0,0,0,0,0,0,0.020755395269551,0,0,0,0,0,0,0,0,0,0,0.134421080810284,0,0,0,0,0.168434485720321,0,0,0,0,0,0,-3.46944695195361e-18,-0.0269703715061786,0,0,0,-0.143990324334551,0,0
X600867.SH,0,0,0,0,0,0,0.420730530173676,0,0,0,0,0,0,0,0,0,0.402950274772485,0,0,0,0,0.580080780702261,-0.0131822947457914,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197147262602903,0.174395131894446,0,-0.366517343292449,0,0,0,0,-0.00318217559885008,0,0,0,0,0,-0.309605906633603,0.161562045171786,-0.134543899890232,0,0.510093089439723,0,0,0,0
X600809.SH,0.12770323469902,0.0413586510730509,0,0,0,-6.93889390390723e-18,0.255486694181433,0,0,0.00775678626483935,0,0,0,0,0.158792524816762,0.125069988436976,0,0,0,0,0,0,0,0,0,0,0.0761760556423315,0,0.0341958215804039,0,0,0,0,0,0.117035897254489,0,0,0.0864147527300369,0,0,0,0,0,0,0,0,0,0,0,0.150612007672929,0,-0.0179657842348292,0,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0,0.0813508355353709,0.394817419364241,0,0,0,0,0,0,0,0,0,0,0,0.0117673629985465,0,0,0.0683134814652138,0,0,0,0,0.0474127979066435,0,0,0.043543663199766,0,0,0,0.155385380674795,0,0,0,0,0,0,0,0,0,0.0889491140059438,0,0,0,0,0,0,0,0.0266060744983075,0.0366155747438524,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0.0280366365818167,0,0,0,0,0,0,0,0,0,0,0.0542805756197717,0,0,0.0472539991297485,0,0.0149950265612738,0,0,0.00334902416492301,0,0,0.0222268043268807,0.138868398124016,0,0,0,0,0.0107846212008627,0,0,0,0,0.193899644931631,0,0.0654938963155419,0,-0.00747409463622788,0,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0.0351025423311516,0,0,0,0,0,0,0.132173428375928,0,0,0,0,0,0,0,0,0.176472000271244,0,0,0.0829861179517612,0,0,0,0,0,0.213451073666417,0,0,0,0,0,0,0.0633935156433661,0,0,0,0,0,0,0,0.199151622226971,0,0,0,-0.00927482883979542,-0.0585376890845489,-0.0177975367083547,-0.180254044847873,0,0,0,0
X002294.SZ,0,0,0,0.0226621494797914,0,0,0,0,0,0.0246002773611598,0,0,0,0,0,0,0,0,0.0199746591010572,0,-4.33680868994202e-19,0,0,0,0.11004036548117,0,0,0.109956189324759,0.0703019496898901,0.00601153778278678,0,0,0.156148777879306,0.260893825333336,0,0,0.0183599506988712,0,0,0,0,0,0,0,0.0086087685066839,0,0,0,0,0.0611897037071509,0,0,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0.0308784990922967,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0.0712986778770679,0,0,0,0,0,0,0,0.0880403118024918,0,0,0,0,0,0,0.00873991933242865,0,0,0,0,0,0,0.0573505747106203,0,0,0.288358354254183,0,0.0463236492299059,0,-0.000814890132929823,-0.0654337611005303,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,-0.113271410624226,0,0,0,0,0.202927324570255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.629523334781677,0,0,0,0,0,0,0,0,0.117118981872297,0,0,0,0,0,0,0,0,0,0,0,0,0.0737901373428963,-0.0500424083725428,-0.0714154172537455,-0.0644715778283231,0,0,0,-0.322707665989912,-0.118567919969388,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0027793247593133,0,0,0,0,0,0,0.00949051182249942,0,0.108981950637802,0,0,0,0,0.0751414513029923,0,0,0.100904796574256,0,0,0,0,0,0.0668946082925967,0,0,0,0,0,0.121002047847819,0,0.0542882614682766,0,0,0,0,0,0,0.000873770850335172,-0.0270375247378201,0,0,0,0,0,0
X002506.SZ,0,0,0,0,0,0,0,0.423222922608491,0,-0.0225814849622556,-0.0619582212022008,0,0,0,0,0,0,0,0,0,-0.0334606091476856,0,0,0,-0.109054264499193,0,0.129816159186468,0,0.0139817812064716,0,0,0,-0.0540793573526347,0,0,0,0.0527953994975423,0,0,0,0,0,0,0,0,-0.0657521050550821,0,0,0,0,0,0.0200003309981143,-4.33680868994202e-19,0,0,0,0,0.0904341866250986,0
X300136.SZ,0,0,0,0,0,0,0,0,0,0,0.0958300267253825,0,0,0,0,0,0.0715340570873883,0,0,0,0,0,0.514343680507637,0,0,0,-0.202088926152977,0,0,0,0,0.264091498927903,-0.00902359852806893,0,-0.0232656040291604,0,0,0,0,0,0,0,0,0.0854932866682537,0,0,0.373644987831278,0,0,0,0.303405282710355,-0.0537837675319707,0,0,-0.136494789418475,0,0,0,0
X600066.SH,0,0,0,0,0,0.13814833627145,0,0,0,0,0,0,0,0,0,0.361431186535113,0,0,0,0,0,0,-0.158345764784993,0,0.164046051941394,0,0,0,0,0,0,0.0677140065360658,0.0523789583324692,-2.77555756156289e-17,0.260830849020164,0,0,0,0,0.227661719102124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00859745422004369,0,0
X000977.SZ,0,0,0,0,0,0,-0.103032567500027,0,0.523981105707599,0,0,0,0,0,0,0,0.0821013797702357,0,0.607808581771199,0,0,0,0,0.16065708176005,0,0,0,0.0745654077932573,0,-0.0589114052715453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15124148623839,0,0.201281421098845,0,-0.265674330346718,-0.131889667268408,0,0.00453186116087868,0,0,0,0,-0.000111428638510321,0
X600372.SH,0,0,0.0500305523964521,0,0,0,0,0,0,0,0,0.415939292326293,0,0,-0.100564183998632,0,0,0,0.0962794546135499,0,0,0,0,0.0422922142739449,0,0,0.00762660479800855,0.044832402054046,0,0.124588457716028,0,0.123988772757203,0,0,0,0,-0.0249634435269538,0,0,0,0,0,0,0,0.132412797382263,0,0,0,0,0,0,0,0,0,0.0565715861040053,0,0,0,0
X002241.SZ,0,0,0,0.0928051468283874,0,0,0,0,0,0,0.0357843597481743,0,0,0.0868021810006321,0,0,0,0,0.0762668229685182,0.218419855269276,0,0,0.112994318044677,0,0,0,0,0,1.73472347597681e-18,0,0.031973370823602,0,0,0,0,0,0,0,0,0,0,0,0.0627902713734742,0,0,0,0,0,0,0,0,-0.014657062510099,-0.0101351846152251,0,0,0,0,0,0
X600522.SH,0,0,0.0352383654996778,0,0,0,0.0226300507510902,0,0,0.00733284072617848,0,0,0,0.0724526691082746,0,0,0,0,0,0,0,0,0,0,0.238428426034422,0,-0.00790061580274304,0,0,0,0,0,0,0,0,0,0.0492712518377615,0,0,0,0.327758881317057,0,0.127674705518522,0,0,0,0,0,0,0.0403576439703779,0,-0.0263303176858807,-0.016841267602974,0,0,0,0,0,0
X000981.SZ,-0.0404200874684376,0,0,0,0,0,0,0,0,0,-0.0254672383102353,0,0,0.588156541420838,0,0,-0.376555560899343,0,0.132692318987172,0,0,0,0,0,0,0,0,-0.0437050306994535,0,0,0,-0.29660309977785,0,0,0,0,0.23657502101689,0,0,0,0,0,0,0.1405143744484,0,0,-0.336155741370939,0.450040119127707,0,-0.0751712449304764,-0.117031047458935,0,0.133859294847876,0,0,0,0,0.432116071817561,0
X000050.SZ,0,0,0,0.253379913808366,0,0,-0.100071453646653,0,0,0,0.00976015338828493,0,0,0,-0.157614079093103,0,0,0,0,0,0.0269108116827274,0,0,0,0,0,0.520388476452332,0,0,0,0,0,0,0.321134871056603,0,0,0.0964469967599423,0,0,0,0,0,0,0,-0.0453509654592785,0,0,0,0,0,0,-0.133734150769961,0.126454231365218,0,0,0,0,0,0
Change_TY3M,0,0,0.0153047600458933,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0717730730808962,0,0.310658135821531,0,-0.228080339039671,0.0769240273710843,0,0.152173525084387,0,0,0,0,0,0,0,0,0,0.259025136755464,0,0,-0.0747787254576313,0,0,-0.103444231878282,0,0,0.0276078831343667,0.0569732792492946,0,0,0,0,0,-0.325306669122717,0,0,-0.256910742097041,0,0.265314366087956,0,0,0,0
Slope,0,0,0,0,0,0,-0.434081871409626,0,0,0,0,0,0,0,0,0,0,0,0.132292331753952,-1.24140457276969,0,0,0,0.445756835930696,0,0,1.57406803291531,0,0.265378310054048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.801394108774809,0,0,0,0,0,0,0,0,0.194909338927498,0,0,0,-1.77670916224801,0,0
TED,0,0,6.93889390390723e-18,0,0,0,0.0033130300489449,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184348370550189,0,0,0,0,0,0,0,0,0,-0.0574446242546745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0938069124739974,0,-0.495966881963885,0.304914730989776,0,-0.128191521989251,-0.237777570875242,0,0,0,0
RealEstate_excess,0,0.0803048131060043,0,0,0,0,0,-0.0345947593842697,0,0,0,-0.0990073147953498,0,0,0,0,0,0,-0.0241464777818139,0,0,0,0,-0.0547628634444154,0,0,-0.0290623738267193,0,0,0,0,0.0927925390445175,0,0,0,0,-0.00297309282088582,0,0,0.114959509540411,0,0,-0.055104141011939,0,0,0,0,0,0,0,0,-0.00981758053356909,-0.0324493314394907,0,0,0,0,0,0
MKreturn,0,0,0,0,-0.0211122440901471,0,0,0,0,0,-0.0815878650836384,0,0,0,0,0,-0.180814696606655,0,0.0265173332759872,0,0,0,0,0,0,0,0,0.187396875445542,0,0,0,0,0.193829877935269,0,0,0,-0.0485596473584254,0,0,-0.0129974981171848,0,0,-0.120220480412298,0.085317925677425,-0.0141326207766899,0,0,0,0,0,0,-0.0126336275555969,-0.0252938062503897,0,0,0,0,0,0
MKvol,0,0.00156046522197191,0.00191918945020657,0.0022241624631274,0,0,0,0,0,0,0,0,0,-0.00177287181000766,0,0,0,0,-0.000575506893379752,0,0,0,0,0,0,0,0,-0.000859696727080837,0,0,0,0,-0.000289673082093536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.97818788844552e-05,0,0,0,0,0.0328065845095871,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,-0.00688127143552432,0,0,0,0.000313281033066992,0,0,0,-0.0024903759054045,0,0.0101163586950735,0,0,0,0.0011546972100637,0,0,0.0020233951451366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00386901755001542,0,0,0,0,0,0.276984320861363,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,-0.0133264977769119,0.00135392007488472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0174267398818046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00954389719178887,0,0,-0.0111076209516341,0.0038036507594231,0,0,0,0.379348159843182,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000511707086276989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000326705827896028,0,-0.00148444827038032,0,0,0,-4.33680868994202e-19,0,0,0.00286269595393175,-0.00523371073315984,0,0,0,0.016858514238702,0.0848652465135765,0
