,X600104.SH,X600519.SH,X000725.SZ,X000651.SZ,X002415.SZ,X002304.SZ,X000858.SZ,X000625.SZ,X000063.SZ,X600031.SH,X600690.SH,X600276.SH,X000100.SZ,X000338.SZ,X000157.SZ,X600703.SH,X600372.SH,X600089.SH,X600741.SH,X002241.SZ,X600271.SH,X600582.SH,X601877.SH,X600066.SH,X002236.SZ,X002129.SZ,X600177.SH,X600118.SH,X000623.SZ,X002475.SZ,X000568.SZ,X000581.SZ,X000550.SZ,X000559.SZ,X002294.SZ,X300124.SZ,X000869.SZ,X300003.SZ,X000050.SZ,X000800.SZ,X002456.SZ,X000400.SZ,X300146.SZ,X600839.SH,X000977.SZ,X600060.SH,X002292.SZ,X002465.SZ,X600166.SH,X002007.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600104.SH,0,0,0.132147134725062,0,0,0,0.0794719593221986,0,0.0526222618584804,0.145342539067112,0,0,0,0,0,0.0616490279107385,0,0,0.152075284295744,0,0.0796616993952635,0,0,0.0969270580032615,0,0,0.0161666042038672,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0400851879587309,0,0,0,0,0,0,0,0,0,0,-0.00856049070135059,2.16840434497101e-19,0,0,0,0,0,0
X600519.SH,0,0,0.174769299546707,0,0,0,0.050035518240178,0,0.140457005601528,0,0,0,0,0.0126090892116458,0,0.0504867259262482,0,0,0,0,0,0.0748154174060646,0,0.0305411601263004,-0.0621265917669263,0,-0.0300165797550401,0,0,0,0,0.00689740523162767,0,0,0,0,0.0559502865889608,0,0,0,0,0,-4.33680868994202e-19,0,0,0,-0.0530176434714379,-0.0145353047498354,0.033876829405475,0,0,0,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0.23965497543804,0,0,0,0.028901409546499,0,0,0,0,0,0,0,0,0,0.00528137064691614,0,0.0756410520350686,0,0.117992785198077,0.0216019674537581,0.050790424782348,0,0.106440796938404,0,0,0,0,0,0,0.142859860796675,0,0,0,0,0,0,-0.0802990825615984,0,0,0.121236014706507,0,0,0,0.0406034112639343,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0.0802224671263175,0,0,0.0713927306029438,0,0,0,0,0.159847688246255,0,0,0,0.158577051663592,0,0,0.0154419487891364,0,0,0,0,0,0,0,0.0278610520151056,0,0,0,0.147965320760725,-0.0124764663158253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0538263910072211,0,0.00847123199191064,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0.064261645378453,0,0,0,0,0.0782738206777857,0,0,0,0,0.136926062559694,0.0823624336892791,0,0,0,0,0,0.105221613523544,0,-0.178891555651916,0,0,0,0,0,0.259806292430976,0,0,0.16887922329836,0,0,0,0.139242837579055,0,0.0896167019801655,0,0,0,0,0,0,0,0,0,0.023655053155229,-0.0169057992243929,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0,0.289009438320197,0,0.033693225660953,0,0,0,0.0571537699011295,0,0,-0.00226903151138312,0,0,0,0,-0.148336224999911,0,0,0.172251856757567,0.146339006146797,0,0.120188389143372,0,0,0,0,0,0.237049015565623,0,0,-0.0206966712856075,0.118228708653292,0,0,-0.204691874307686,-0.194102532973446,0,0,0,0,0,0,0,0,0,0,0.0469960260919111,2.16840434497101e-19,0,0,0,0,0,0
X000858.SZ,0,0,0.0358038450098724,0,0,0.0786054950948741,0,0,0.0607828710243494,0.14805558044763,0.0723754267464443,0,1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0702090490781627,0,0.0380152287165909,0,0.100022939494823,0,0,0,0,0,0.0863245177662586,0,0,0.103947756114281,0,0,0,0.0919081194000029,-0.0158801982086932,0,0,0,0,0,0,0.018176710206147,0,0,0,0,0,0,0
X000625.SZ,0,0,0.0460465216234721,0.184504607940948,0,0.0479818222341652,0,0,0.112742796087223,0,0,0,0,0,0,0,0,0,0.238607756237042,0,0,-0.0783164606878555,0.000142248326745371,0,0,0.079755179964631,-0.0411739187362026,0,0,0,0,0,0,0,0,0,0,0,0.0580338215448245,0,0,0,0,0,0,0,0,0,0,0,0,0.0187320414874916,0.0234131847310153,0,0.256526335326338,0,0,0,0
X000063.SZ,0,0.120755695092155,0.0199104587585581,0.00353640501790027,0,0.0213560926815005,0,0,0,0.0577883540374911,0,0,0.0478313515670888,0.1115566939982,0,0,0,0.0431528835452426,0,0,0.00863241671999472,0,0,0,0.0779634468234487,0,0.092674294940824,0,0.234573193425763,0,0,0.0315660329069859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0798548985137091,0,0,0,0,0,0,0,0,0,0,0
X600031.SH,0.131804235225362,0,0,0,0,0,0,0,0,0,0,-0.0150891556049974,0,0,0.646547838984505,0,0,0.0394798844899752,0,0,0,0,0,0,0,0,0.0367276836181775,0,0.147288464077143,0,0,0,0,0,0,0.015418923726543,0,0,0.0029175792040154,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00500459284918708,0,0,0,0,0,0
