,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X600690.SH,X600276.SH,X000568.SZ,X002475.SZ,X000651.SZ,X003816.SZ,X600104.SH,X002371.SZ,X300124.SZ,X000725.SZ,X000338.SZ,X002304.SZ,X600031.SH,X000625.SZ,X000596.SZ,X000063.SZ,X000100.SZ,X300014.SZ,X600089.SH,X002179.SZ,X000157.SZ,X600703.SH,X002463.SZ,X002241.SZ,X600372.SH,X000921.SZ,X002028.SZ,X600066.SH,X002236.SZ,X000977.SZ,X600522.SH,X600741.SH,X002049.SZ,X600183.SH,X601877.SH,X600584.SH,X002129.SZ,X000661.SZ,X002223.SZ,X000800.SZ,X002180.SZ,X600487.SH,X600177.SH,X002074.SZ,X002156.SZ,X600418.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600104.SH,0,0,0,0,0,0,0,0.0456535049650919,0,0,0,0,0,0.00186360999397806,0.0259332741082091,0,0,0.116021973625196,-0.0337606433015829,0,0.0640988967220177,0,0.0457984552556847,0,0,0,0,0,0,0,0,0,0,-0.0092764309460687,-0.0378791705531979,0,0,-0.0389593335832872,0,0,0,0,0,0,0.0348955006372563,0,0,0.00550222449126945,0,0.022292416943914,0,-0.0602611044812977,0.00900383404994419,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,-0.0413285486155661,0,0,0,0,0,0,0,0,0,0,0,0,0,0.273411896483031,0,0.201250830999147,0.265608760087616,0,0,0.107073169811571,-0.150447276791785,0,0.0445356655077983,0,0,0,0.0163381569374981,0,0,0,0,0,0,0,-0.0990719501254298,0,0,-0.0781246020475357,0.00417326574306214,0,0,0,0.12504343578138,0,0,0,-0.155614955705334,0,0
X300124.SZ,0,0,0,0.175600225378781,0,-0.0406403307705914,0.0298813753326958,0,0.171242176355908,0,0,0,0,0,0.0412752583140358,0,0,0,0,0,0,-0.0227572954048303,0.0533936780388155,0,0,0,0,0,0,0,0,0.0358208508329703,0,0,-0.041773591429845,0,0.0909037087686078,0.075747818894096,0,0.0906700362512998,0,0,0,0,0,0,0,0,0,-0.00204693710571584,0,0.0869328015936242,0.0540633020741807,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,-0.0170165271415659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.322164233972118,0,0,0,-0.0148067783014038,0,0,0,0,0,0,0,0,0.136202866763222,0,0,0,0,0,0,0,0,0,0,0.0460208574249871,0,0,0.139011279470428,-0.04475340041531,0,0,0,0.0363132985666358,0,0,0,0.0982213278952055,0,0
X000338.SZ,0,0,0,0,0,-0.183459738501439,0,-0.0146553553448343,0,0,0,0,0,0,0,0,0,0.118385823336591,0,0,0,0,0.0493067490283687,0,0.0288441498548068,0,0,0,0,0,0.016204774773529,0.156380401398164,0,0,0,0,0,0,0,0,0,0,0,0,-0.135968702083211,0.168832564056847,0,0,0,0,0,0,0.0135363049633104,-0.256558942828404,0,0,0,0,0
X002304.SZ,0,0.133403419708528,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,-0.0457948159396563,-0.0423370324329976,0.256072149452618,0,0,0.0765077983965627,0,0,0,0,-0.0142982921093674,0,0,0,0,0,0,0,0,0.390555182215734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0153070173573124,-0.272124327978303,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0121747694558026,0.00887212054733798,0,0.0473162903032312,0.0565282155260085,0,0.0772195702907079,0.367820696118197,0,0.00923319176977737,0.024461096474575,-0.0876328447757384,0,0.139253848179651,0,0,0,0,0,0,0,0,0,0.11994231087094,0,0,0,0,0,0,0,0,0,0,-0.0484223094761832,0,0.141161207998028,0,0,0.0574799035165224,0,0
X000625.SZ,0,0,0,0,0,0,0,0.0465738337840383,0,0,0.0908858832748128,0,0,0,0.0542669512969204,0,0,0,0,0,0,0,0,-0.454378330006772,0.105825075419452,0,0,0,0.146972311391912,0,0,0,0,-0.197809437906515,0,0,0.0503892881284308,0,0,0.0629000262485363,0.125925793470542,0,-0.161008144212866,0,0,0,0,0.0611840531475598,0,0.664554221837048,0,-0.11674832003713,0.0909003781321627,0,0,0,0,0,0
X000596.SZ,0,0,0,0.0500905265463706,0,0,0.460018850131596,0,0,0,0,0,0,0,0,0,0.0428815536190053,0.00359523216080524,0,-0.00249627105425522,0.00296387751948144,0.0302650496328118,0,0,0,0,0,0,0.162826048555927,0,0,0,0,-0.0670411808090237,0,0,0,0,0,0.110318099120509,0,0,0,0,-0.100024794426105,-0.0447550270915572,0,0.0470618447645322,0.0334207212481642,0,0,-0.0232476358558978,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,-0.010065154742674,0,0,0,0,0,0,0,0,0,0,0,0,0.0731486350834939,0,0,0,0,0,0,0,0,0.135766825130786,0,0,-0.0750228285772461,0.0537681320287719,0,0,0.263980380636095,0,0,-0.00354766977713268,0.168986981498285,0,0.056840196404147,0,0,0.0708106665385276,0,0,0,0,0,0.0204623522763164,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0.0199890527468093,0.0139139263597761,0,0,0.0371850501538106,0,0,0,0,0.806907986787825,0,0,0.108006841946733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0230311789364641,0,0,0,0,0,-0.146662661801754,0,0,0,0,0,0,0,0.236957251143483,0,0,0,0.0519509121778094,-0.310778301601614,0,0.0427312098791831,0,0,0,-0.0868241936833211,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0334484832842886,0,0,0,0,0.192741225076054,0,0,-0.0436176809751674,0.0953198290340178,0,0,0,0,0,0,0,0,0,0,0,0,0.338004573630455,0,0,0,-0.000323072330285967,-0.0324733153042395,0,0.258996883911076,0,0,0,2.16840434497101e-19,3.46944695195361e-18,-0.0240495600045992,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0.107916981172912,0,0.575824893196126,0,0,0,0,0,0.0856381514177934,0,0.0756752621477076,0.104879043199089,0,0,0,0,0,0,0.0314478788664723,0,0,0,0,0,0.0701336659089565,0,0,0.0719453515026982,0,0,0,0,0,0,0,0,-0.127929583307693,0,0,0,0,-1.73472347597681e-18,0,0,0,0,-0.0265220152429755,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10008153605754,0,0,0,0,0,0.0712492396490221,0,0,0,0,0,0,0,0,0.0384029525638371,0,0,0,0.0818185806363492,0,0,0,0.088250791583208,0,0,0,0.00265447466568055,0.154433119837591,0,0,0,0,0,0,0,0,0
X000157.SZ,0,0,-0.00564716830960392,0,0,0,0,-0.0173272019652597,0,0,0,0,0,0,0.313545710334705,0,0.248238494556984,0,-0.0795687232380578,0,0,0,0,0,0,0,0,0,0,0.242161746994647,0,0,0,0,0,0,0,0,0,0,0,0.132185646230994,0,0,-0.0121926105467129,0,0,-0.0404607898755192,0,0,0,-0.0193258355114379,0,-0.0193734307353094,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0.0799423703420672,0.118184708772407,0,0,0,0,0,0,0,0,0,0.0236823723527045,0,0.181769191345999,0,0.0650193121201114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0896530604924917,0,0,0,0,0,0,0,0,0.0417246486953052,0,0.116597106322571,0.0843116827938261,0.0308529966626671,0,-0.0768832745744484,-0.0188209522084727,0,0,0,0,0,0
X002463.SZ,0,0,0,0,0,0,-0.416167601227973,0.0426918752691234,0,0.069287748749511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0420599376493283,0.169311684270444,0,0.0791295835226693,0,0,0,0.344553293457782,0,0,0,0,0,0,0,0.0546279022217388,0,0.0950341811872838,0.252697159774033,0.118548128635797,0,0,0.0384992320775301,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0.291036709425464,0,0,0,0,0,0,0,0,0,0,0,0,0.0618553525807358,0.125697715338597,0,0,0,0,0.0061822310069344,0,0,0,0,0.101067219279844,0,-0.0445938109250571,0,0,0,0,0,0.0585280799690292,0.0282867915572521,0,0,0,0,0.183609157172241,0,0,0,0.0678833868913308,0,0.0745668517852791,-0.0423127753437972,0,0,0,0.0414483241656226,0,0
X600372.SH,0,0,0,0,0,0,0.0587456456495442,-0.0550354250426371,0,0,0,0,0,0,0,0,0,0.0715821146977853,0,0.057207364846198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142471357604999,0,0,0,0.0729451464916138,0,0,0,0.0604174583737091,0,0,0,0.0744456552993661,0,0,0.00651770897545083,-0.00484532716302243,0,0,0,0,0,0
X000921.SZ,0,0,0,0,0.189289495076881,0,-0.0680429508397076,0,0.397333662123453,0,0,0,0,0,0,0,0.150560782659729,0,0,0.145166452988619,0.0908968975105083,0,0,-0.0804730733964329,-1.38777878078145e-17,0,0.0588151721208384,0,0,0,0.0645182893353327,0.251828679313088,-0.0408858247932617,0,0,0,0,0,0,-0.127754916980601,0.035665341175585,-0.00404273119203897,0,0,0,0,0,0,0,0,-0.0704333592245325,0,-0.0223353437586772,0,0,0,-0.083747704160011,0,0
X002028.SZ,0,0,0,0,0,0,0,0,0,0.0454656895461652,0,0,0,0,0,0,0,0,0,0.018644112401479,0,0,0.0824011924671227,0,0,2.16840434497101e-19,0.0691772082397177,0,0,0.0491937870718103,0,0.0544269863807912,0,0.087070488143849,0,0,0,0,-0.159582891215395,0,0,-0.0455761617801989,0,0,0,0,0,0,0,0,0,0.0751766259320405,0.0449993603298445,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,-0.0502991312890305,0,0,0,0,0,0,0.518692756331327,0,0,0.028091142114477,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0.119099921615653,0.264481710079714,0,0,0,0,0,0,0,0,0,-0.081096524118295,0,0.16686139640777,0.0749865975061793,0,0.288474805959574,0,0,-0.0757031879099156,-8.67361737988404e-19,0,-0.0880268958681805,0.0573021375959464,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0.102025844178298,0,-0.020008376639778,0,0,0,0,0,0,0,0,0,0.234760947053092,0,-0.027522095141368,0,0,0,0,0,0,0,0.0463814749847323,0,0,0,0.0577806990093205,0,0,0,0,0,0.208440959040646,0,0.117685223526612,0,0,0.148313076884134,0,0,0,0,0.168496596538775,0,0.0150393625380428,-0.065820137437232,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0.0470631766243965,0,0,0,0.0147559921449642,0,0,0,0,0.285435219400196,0,0,0,0,0,0.0568329164309043,0,0,0,0.581127199083279,0,0,0,0,0,0,0,0.0289241467780558,0,0.144067330559554,0.0544494958821736,0,0.0569287953640523,0.0178173397954525,0,0,0,0,0,0,0,0,0.0414441133951277,0,0,-0.0767248111518616,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.0321264879205976,0,0,0,0,0,0,0,-0.0475118571353613,0.094926728586754,0,0,0.012687187197256,0,0,0,0,0,0,0,0,0.023535082172509,0,0,0.263950337836562,0.0629010515721452,0,0,0,0,0,0,0,0.209843162361628,0,0.00622331763628615,0,0,0,0,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,-0.173975340203251,0,-0.0196122194211273,0,0,0,0,0,0,0,0.0809195487932962,0,0,0,0,0,0,0,0.0521939287431298,0,-6.93889390390723e-18,0,0,0,0,0,0.192819177444919,0,0.143695591908159,0,0,0,-0.372105883344425,0,-0.00411483797317383,0,-0.0297786393023256,0,0,0,0,0,0,0,0.0612281479518179,0,0.0461324980450008,0,0,0,0,0,0,0
X002049.SZ,0,0.138508797145167,0,0,0,0,0,0.0806926650222364,0,0,0,0.0558829125977539,0,0,0,0,0,0,0,0,0,0.0368367775178058,0,0,0,0.166696108458984,0,0.0352694656204575,0.0273442864689426,0,0,-0.220180826669132,0.109810542871824,0,0.141997835164171,0,0,0.0985969614204555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0354398615136277,0,0,0,0.0372527042427377,0,0
X600183.SH,0,0,0,0,0,-0.172205833526639,0,0,0,0,0,0,0,0,0,0,0,-0.00718866782193078,0,0,0,0,0,0,0,0,0.33976397275323,0,0,0.0277614076758108,0,0.175027807512959,0,0.195767200467734,0,0,0.124574218430381,0,0,0.0773368217595726,0,0,0,0,0,0,0,0.0551571778368611,0,0,0,0.014876711480862,-0.0748089895984358,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0.0487339257630207,0,0,0,0,0,0.053159263507169,0,0,0,0,0,0,0,0,0.0234561074648303,0,0,0,0.161595299621661,0,0,0,0,-0.0361298250076703,0,0,0,0,0,0,0,0,0,0.0731764750858977,0,0,0,0.0486269726501503,0.0636701827688807,0,0.0179940942405123,0,0,0,0,0,0,0,0,0,0,0
X600584.SH,0,0,0.397769851744349,0,0,0,0,0.0549908383726915,0,0,0,0,0,0,0,0,0,0.0772735960379682,0.090227273344239,0,0,0,0,0,-0.129346536797343,0,0,0,0,0,0,0,0.130909270817655,0.0795429945953451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.298791706710505,0.0863228276664711,0,0,-0.0736692425203953,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,-0.0322826949311576,0,0,0,0,0,-0.143460660980317,0,0,0,0,0,0.0901065158899762,0,0.0189101303795957,0,0.420014155430363,0,0,0,0,0,0,0,0,0,0,0,0.0125956555814387,0,0,0.0202439936681351,0.0787442761688297,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0534724960628062,0,0,0,0,3.46944695195361e-18,0,0
X000661.SZ,0,0,0,0,0,0,0,-0.0330335458929131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32612068110623,0,0,-0.266848837319549,0,0.126999265779656,0,0.13372661184984,0,0,0.264194055543759,0,0,0,0,0,0,0,0,0,0,0,0,0.352371643223525,0.13132345683817,0,0,0,0,0,0,0,0.117662337641338,0,0
X002223.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.03920744777852,0,0,0,0,0,0,0.0646292820521087,0,0.108973538996919,0,0,0,0,0,0.0531518756448866,0,0,-0.0240793083526612,0,0,0.045675187509771,0,0,0.0624482482009005,0,0,0,0.00198004065584028,0,0,0,-0.0539829731616263,0,0.0586194085171885,0.0311179839296248,0,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,-0.112577044228186,0,0,0,0.0904093080657021,0,0,0,0,0.00711421367302839,0,0,0.00470940598451694,0,0,0,0,-0.0758458054456697,0.0517076522711178,0,0,-0.0712843761613468,0,0,0,0,0.115768532067952,0.322014720986097,0,-0.00337191166434543,0,0,0,0,0.175785380640557,0,0,0,0,0.0770670746146033,0,0,-4.33680868994202e-19,0,0.155782592407634,0,-0.0251287250327925,-0.005956995313756,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,-0.112685610796795,0,0,0,0,0,0,0,0.169765437810645,-0.44496184333867,0,0,0.1613335423078,0,0,0,0,0,0,0,0,0,0.0799788595797706,0,0,0,0,0.129016579406232,0.037233380197877,0,0,0,0,0,0.11591229622313,0,0,0,0,-0.00458378488196595,0,0,0.00636847026786187,-0.0268549560653486,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,-0.0106580486280734,0,0,0,0,0,0,0,0,0,0,0,0,0,0.209776998207909,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0.0152175842916698,0.153785447921672,0,0,0.156750554274879,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0.147117090726637,0.0703367011809883,0,0.0360803233349112,-0.00463321599171928,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,-0.0191701004990811,0,0,0,0,0,0,0.0949242899563004,0,0,0,0,0.0175625854248163,0,0,0,0,0,-0.0520114631527057,0,0,0,0,0,0.0476830215233367,0,-0.0525381386373757,0,0,0,0,0,0,0,0,0,0.0754728204703956,0,0,0,0.110125392154321,0,0.00325712765061041,0,0,-0.0117455921857156,-0.035458013182732,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0.0287847680436334,0,0,0,0,-0.0543148674517405,0,0,0,0,0.0767049020877306,0.10142270815662,0,0,0,0.469700541254884,0,0,0,0,0,0,0,0,0,0,0,0.0424486762761708,0,0,0,0.0958103683720691,0,0,0,0.0229438218549851,0,0,0,0,0,0,0.0612726446488104,0,0,-0.0430696872246159,-0.0429427060792758,0,0,0,0.154067051101839,0,0
X002156.SZ,0,0,0,0,0,0,0,0.0764076451625735,0,0,0,-0.0562511976134835,0,0,0,0,-0.303676563832743,0,0,0,0,0,0,0,0,0.212681657344008,0.401544206826681,0,0,0,0,-0.107510259973723,0,0,0,0,0,0,0,0,0.103388202181237,0,0,0,0,0,0,0.130145918983102,0,0,0,0,0,0,0,0,0,0,0
X600418.SH,0,0,0,0,0,0,0,0.0391915396796862,0,-0.0606553443379359,0,-0.150542052145066,0,0,0,0,0,0.59209782046792,-0.188783531833328,0,0,0,0,0.200329599279905,0,0,0.14176996520755,0,0,0,0,0.104430813682444,0.124206449410842,0.214404447658043,0,0,0,0.090932949563855,0,0,0.0630607197455071,0,0,0,0,0,0,-0.0169274785464346,0,0,-0.229942386867513,0,-0.0269585192227228,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,-0.184465298751169,0,0,0,0,0,0,0,0,0,-0.0193138321648594,0,0,0,0,0,0,0,0,0,0,0,-0.170259562333628,0,-0.0488138134549207,0,0,0,0,0,0.0606991239808004,0.213078106494036,-0.0559516661844514,0,0,0,0,0,0,0,-0.0482604182588052,0,-0.00538988748182337,0,-0.164514080516948,0.0561199925765547,0.223834845788059,0,0,0,0,0
Slope,0,0,0,0,0.089620486622746,0.418691968874184,0,-0.111327615714794,0,0,0,0,0,0,0,0,0,-0.196017601480664,-0.116752938218874,0,0,0,0,0,0,0,0,0,0,0,0.253495744126458,-1.73472347597681e-18,-0.204974007931092,0,0,0,0,-0.222616679959703,0,0.0542874255717225,0,0.416944302329466,0,0,0.339603497026571,0,0,-0.111437137445446,0.120750126256298,0,0,0,0,0,0,0,-0.976509533212662,0,0
TED,0,0,0,0,0,0,0.245453485319275,0.175872851266079,0,0,0,0.129894992416779,0,0,0,0,0,0,0,0,0,0,0,-0.48315459258142,0,0,0.0586550693002266,0,0,0,0,0,0,0.0257003146127663,-0.13363370302315,0,0,0,0,0,0,0,0,0,-0.217370798969621,0,0,0,0.0108300753138169,0.0571333155838782,0,0.431571995662451,0,-0.108414800397482,0,0,0.187577772783887,0,0
RealEstate_excess,0,0,0,0,-0.0978661440622246,0,0,0,0,0,0,0,0,0,-0.0545403518564567,0,0,0,0,-0.0682231185289783,0.0093737576945103,0,0,0,0,0,0.118975749232812,0,0,0,-0.066485170262332,-0.0156567051866553,0,-0.0222317813765694,0,0,-0.188865412689616,0.0318604320236701,0,0,0,-0.103860160165403,0,0,0,0,0,0,0,0.0941383900158055,0.219908742768317,-0.0810490498439135,-0.0454486893321194,0,0,0,0,0,0
MKreturn,0,0,0,0,0,-0.0472832153092679,0,0,0,-0.0701786618532645,0,0,0,0,0,0,-0.0551943813516528,-0.0279305869869498,0,-0.129225765117041,0,0,0.0116605713691155,0.0167268331498307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0316016720671416,0,0,0,0,0,0,0,0,0.0188914757388222,0,-8.67361737988404e-19,0,0,0.0539041098860266,0,0,0.0482425761258767,0,0
MKvol,0,0,0,0,0,0,0,-0.000525856012068774,0,0,0,0,0,0,0,0,0.00102414981113926,0,0,0,0.00143192500711703,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,-0.00186844521222545,0,0,0,0,0.00139451593596207,0,0,0,0,0,0,0,0,0,-0.00553668975138152,0.0052621615681051,0,0,0,0.0178380944998002,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0.0345502486463213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0296052080685838,0.19612321843458,0,0,0,0,0,0,0,0,0,-0.448529823875461,0.392279038881834,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,-0.00388870132623724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00367767360812973,0,0,0,0.00761296853979897,0,0,0,0,0,-0.00639835430509162,0,0,0,0,0,-0.00121811327503314,0,0,0,0,0,0.00311557832035136,0,0,0,0.00351951197826082,0,0.00518052985634074,-0.000475241501323661,0.00138851140340219,0,0,-0.0213326249603977,0,0
CarbonVol_Hubei,0,0,0,0,0,0.00438832915672559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00124564592151654,-0.000845608001804116,0,0,0.013421286565185,0,0,0,0,0,0,0,0,0,0,0,-0.00889899856485133,0,0,0,0,0.0159556375320968,0,0,-0.00114222385837747,0,0,0,-1.0842021724855e-19,-0.00438462533143925,0,-0.0129137378479982,0.0249062440106976,0,0,0,0.0425980814150219,0,0
