,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X002475.SZ,X000568.SZ,X600276.SH,X600690.SH,X002304.SZ,X000651.SZ,X600104.SH,X000725.SZ,X300014.SZ,X600031.SH,X002241.SZ,X300124.SZ,X002371.SZ,X003816.SZ,X000063.SZ,X002129.SZ,X000338.SZ,X002049.SZ,X600703.SH,X000596.SZ,X601877.SH,X002179.SZ,X000625.SZ,X600741.SH,X000100.SZ,X300142.SZ,X600460.SH,X600089.SH,X000661.SZ,X002180.SZ,X002074.SZ,X600702.SH,X000157.SZ,X000733.SZ,X600884.SH,X002236.SZ,X600522.SH,X000799.SZ,X002008.SZ,X002414.SZ,X000977.SZ,X601799.SH,X600779.SH,X600584.SH,X002007.SZ,X600183.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600104.SH,0.0244331787457476,0,0,0,0.119619359324874,0.0502576303427066,0,0,0,0,0,0,0,0.178480991852167,0,0.0594750781079903,-0.137973355158403,0,0,0,0.100778050025341,0,0,0,0,0,0.0619637564828285,0,0,-0.0331098359796135,0.0402392342073412,-0.0412044403409671,0.0177092537557132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00810275970706191,0,0,0,0,-0.0367735463304664,0,0
X000725.SZ,0,0,0,0,0.0169784537224083,2.16840434497101e-19,0.0410531938885448,0.0447413209780745,0,0,0.0140520120270063,0,0,0,0,0,0,0,0,0,0.0527535555829168,0,0,0,0,0.00393908728499174,0,0,0.414237861123051,-0.0326512076953419,0,0,0,0,0,0,0,0,0,0.0177646798461149,0,-0.00683447536370354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.201057299447798,0,0,0,0,0.103557085735516,0,0,0.0510027735736219,0.234505985965603,0.04245865175447,0.197908518504843,0,0.264682982977073,0,0,0,0.243277584115277,0,0.0468628624136163,0,0,0,-0.228968752987999,0.14465359503558,0,0,0,0,0,0,-0.0130806350904618,0,0,0,0,0,0
X600031.SH,0,0,0,-0.107652329092532,0,0,0,0,0,0.2339291551277,0,0,-0.0248577467386518,0,0,0.00999206112654059,-0.0177290549146249,0,0,0,0.15244109126021,0,0,0,0,0,0,0,0,0.0338378811735072,0,0,0,0,0,0,0.32856322812509,0,0,0,0,0,0,0,0,0,0,0,0.00836664779272561,0,0,-0.0268644363743537,-0.0279718941344543,0,0,0,0,0,0
X002241.SZ,0,0,0,-1.73472347597681e-18,0.514929208803438,0.0114998646376611,0,0,0,0,0,0,0.320746167884143,0,0,0,0,0,0.0959361146554956,0,0,0,0,0,0,0,0,0.252086502898978,0,0.0547149570892117,0.11251573852585,0.290136162835827,0,0,0,0,0,0,0,0,0.0469376277614628,0,0,0,0.134770940042121,0,0,0,0,0,0,0,0.0209417099440642,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0.0392416554619553,0,0,0,0.58981773314806,0,0,0.0468272864311344,0,0,0,0,0,0,0,0,0,0,0,0,0,0.189932091393784,0.00829962192936603,0,0,0,0,0,0,0.111337042102955,0,0,0.0448180652324069,0,0.276088527368147,0,0,0,0,0,0,0,-4.33680868994202e-19,-0.0408517587390509,-0.111350100668531,0,0,0.00708053707722115,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0.257877527982518,0,-0.314557166835639,0,0,0,0.446935844156675,0.242728609918027,0,0.0220086765738551,0,0,0,0.143874903524016,0,0,-0.0288045190120782,0,0.261726391055658,0.104800201363429,0.0791893509504219,0,0,0,0,0,0,-0.0612814970996365,-0.00309947812694904,0,0,0,-0.140895567635871,0,0
X003816.SZ,0,0,0,0,0.0267833334598924,0.0916507428189754,0,0,0,0,-0.0474181190415328,0,0,0,0,0.0396335743504699,0,0,0,0,0.142405183002628,0,0.125210417176202,0,0,0,0,0,0,0,0,0.164709265837778,0,0,0,0.0390774112175468,0,0,0,-0.0573137292038825,-0.0395904173484499,0,0,0,0,0.0274210306244492,0,0,0,0,0,0.0221304783310394,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0.0253350460961627,0,0,0,0,0,0,0,0,0,0,0,0.0724249765955698,0.0870531264919496,0,0,0,0,0,0,0,0,-0.0137268172393936,0,0,0.322897996377125,0,0,0,0.207814496797053,0,0,0,0,0,-0.0192682980838465,0,0.0128110207713012,0,0,0,0,0,0,0,0,0,0,0,-0.00188588549064891,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0.0192143813430366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0381292362663666,0,0,0,0,0,0,-0.0429243489428545,0.647630386514896,0,0,0.442028742185661,-0.10433395126472,0,0.0337243540636273,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0390480926492827,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166735712113201,0,0,0,0,0,0,0,0.156423241700676,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,-0.035527529124308,0,0.117775492092854,0,0,0,0,0.0364396247698319,0,0,0.0347616172353103,0,0,0,0,0,0,0.0338536018256485,-0.0244395474993199,0,0,0,0,0,0
X002049.SZ,0,0,0,0.105731595689771,0,0,0,0,0,0,0,0,0,-0.0600529777966929,0,0,0.164400272843967,0,0,0,0,0,0,0,-0.167064162867125,0,0,0,0,0,0,0,-0.0569737736211339,0,0.177756040988961,0,-0.11589746559246,0.0358193201909229,0,0,0.114266918889402,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0736003468703528,0.422440584672076,0,0,0,0,0,0.0795128292948786,0,0,0,0,0,0,0,0,0.03667200460255,0,0,0.078193736190681,0.0216810874433688,0,-0.215966433966138,0.118518282646944,0.10768784246813,0,0,0,0,0,3.46944695195361e-18,0,0.115777462634314,0,0,0,0,0,0,0,0,0,0,-0.0198315138567125,0,0
X000596.SZ,0.142383137436562,0.381219061985517,0,0,0,0.118675749189324,0,0.140920781720586,0,0,0,0,0.00802454062800979,0,0,0,0.0493867032298972,0,0,0.0395291030094809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0237719700744568,0,0,0,0,0,0,0.12941916778321,0,0,0,0,0,0,0,0,0.0496594688151086,0.0286171909478596,0,0,0,0,0.00703289766163295,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153631883236752,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,-0.0430649569572996,0,0.142829458669417,0,0.195981200675004,0.111102026450479,0,0,0,0.0248037300208794,0,0.0138280370739664,0,0,0,0.0572451814494217,0,0,0,-0.220669972773374,0,0.435392000585884,-1.73472347597681e-18,0,0,0,0,-0.00264871317148678,0,0
X002179.SZ,0,-0.0348661513040922,0,-0.0729076533020861,0,0,0,0,0,0,0,0,0,0,0,-0.0438032882997898,0.108624506637767,0,0,-0.203143545467897,0,0.12324528833674,0,0,0.0362542831917006,0,0,0,0,0,0,0,0,0,0.138883449607231,0.311540547496301,0,0.236280653491197,0,0,0.0281627054558094,0,0,0.190015492457435,-0.113312512182173,-0.311328243757474,0,0,0,0,0,0,-0.0116104986861332,0,0,0,0.0317228566554673,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0.0971694321755177,0,0.0874964433988046,0,0.0251235062648633,0.223196911721861,0,0,0,0,0,0,0,-0.119703112056505,0.311672782191881,0,0,0,0,-0.131213171758379,0.132906644683066,0.0852288814890215,0,0.0234241381616904,0.142832959277907,0,0,0.194393609632858,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00647086410200061,0.0134439879672271,0,0,0,0,0,0
X600741.SH,0,0,0,0,0.271313809797023,0,0,0,0,0,0,0,0,0,0,-0.185527481404723,0,0,0,0,0,0,-0.107427761189853,0,0,0,0,0,0,0.0323471983131195,0,0,-0.042760611553335,0,0,0,0,0,0,0,0,0.0696202148299776,0.233999724591889,-0.169045550345777,0,0,0,0,0,0,0,-0.0121092288517354,0,0,0,0,-0.00511996130973972,0,0
X000100.SZ,0,0,0,0,0.0595211920667301,0,0,0.112045979060487,0,0,0,0.0484085387228528,0,0,0.0476051513548002,0,0,0,0,0,0,0,0,0.0149168921697894,0,0,0,0,0,0.00462015180310472,0,0.104668985023351,0,0,0,0,0.104275288200184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0606957348931496,0,0,0,0,-0.0210628561383894,0,0
X300142.SZ,0,0,0,0,0,0.201508634785251,0,0,0,-0.182753640690276,0,0,0,0,0,0,-0.159537797253875,0,0,0,0,0,0.18439610491226,0,0,0,0,0,0,0,-0.248505181005783,0,0.109268817425275,0,0.125839857224969,0,0,0,-0.0955560479336599,0,0.0463287349644691,0.0822198212053003,0.117787233489676,0,0,0,0,0,0,0,0,6.00333865255822e-05,0.0244205373930979,0,0,0,0,0,0
X600460.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0690860799946139,0,0.176966437254167,0,0.08254746930842,0,0,0,0,0,0.073028076568668,0,0,0,0.0644575201126191,0,0,-0.0642008172470127,0,0,-0.0360444051454709,0.0587931085695616,0,0,0,0.296763967205107,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00745402049899055,0,0,0,0,-0.0427106423752646,0,0
X600089.SH,0,0,0.0288048992799541,0,0,0,0,0,0,0,0,0,0,0,0.13260568519797,0,0,0.0192927342323507,0,0.0990314182573123,0,0,0,0,0.193531200397006,0,0.0157196110208339,0,0,0.0380661839457829,0,0,0,0,0,0,0.0259432820193527,0,0,0,0,0,0.101821010910364,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,-0.0335252742924249,0,0
X000661.SZ,0,0,0,0,0,0.0675450704865667,0,-0.35755295788916,0,0,0,0,0,0,0,-0.0934176518938362,0,0,0,0,0,0.163596977875671,0.149700308013986,0,0,0,0,0,0,0.0295064410755244,0,0,0,0.053319971950444,0,0,0,0,0,0.230219033934564,0,0,0,0,0,0.0881768932478474,0,0,0.350650748689526,0,0,-1.73472347597681e-18,-0.134619932163094,0,0,0,0.0197003753357614,0,0
X002180.SZ,0.0308282863604081,0,0,-0.0755485722429701,0,0,0,0,0,-0.0119150941856963,0,0,-0.054263937750082,0,0,0,0.0744938460045728,0,0,0,0,0,0.283659552715995,0,0,0,0.0426805814362981,0,0,-0.0212351723544773,0,0,0.00218608519382823,0,0.076580150886541,0,0,0.0932060448754419,0,0,-0.0794116616836154,0,0,0,-0.00850826567655508,0,-0.0144788273189557,0,0,0,0,0,2.16840434497101e-19,0,0,0,-0.00265747565302551,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0913102620474082,0,0,0,0.277195865693548,0,0,0,0,0,0,0,0.0433980478310883,0,0.273666399935002,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0795413350390591,0,0.466124899365811,0,0,0,0,0,0,0,0,-0.00799424154018458,-1.38777878078145e-17,0,0,0,-0.0691762337669444,0,0
X600702.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170012216468054,0,0,0,0,0,-0.202512339909325,0.208255107207145,0,0.0703712453662981,0,0,0,0,0,0,0,0,0,0,0.0645574564591027,0,0,0,0,0,0,0.220387774005383,0,0,0,0,0.29483392558708,0,0,0,0,0,-0.035010573607548,0,0,0,8.67361737988404e-19,0,0
X000157.SZ,0,0,0,0,0,0.0392749869477181,0,0,0,0,0,0,0,0.55083696615011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0731836937408359,1.73472347597681e-18,0.0630366330784184,0,0,1.73472347597681e-18,0,0,0,0,0.0516103106715704,0,0,0,0,0.0622731645876764,0,0,0,0,0,0,0,0,0,0,0,-0.00536033020712275,0,0
X000733.SZ,0,0,0,0,-0.0311393734461842,0,0,0,0,0,0,0,0.0367275770203273,0,0,0,0.16390624816855,0,0,0.0631387888528604,-0.142978769984365,0,0.180340276250445,-0.0528452307804112,-0.0342028876167431,0.399746624323134,0,0,0,0,0,0,-0.0786636372144531,0,0,-0.0217390755261311,0,0,0,0,0,0,0,0.197404987567979,-0.383928783380815,0,0,0,0,0,0,0,-0.0262726063613227,0,0,0,0,0,0
X600884.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0357438028411714,0,0,0,0,0,0,0,0,0,0,0,0.0146510845302128,0.0830684457089651,0,0.0237388702879897,0,-0.199666026684711,0,0,0,0.03094057732028,0.0333701772287395,0,0,0,0,0,0,0,0.175052395246225,0.0648356525308381,0,0,0,0,0,0,0,0,-0.0138814801945956,0,0,0,0,0,0
X002236.SZ,0,0,0,0.185266497098568,0,0,0,0,0.0210783417880353,0.116382791294449,0,0,0,0.0972797806389353,0.0177681513059162,0,0.0547270149328159,0,0,0.145028200550842,0,0,0,0,0,0,0,0,0,0.0539138645490204,0.117697557037394,0,0.0740561658050872,0,0,0,0,0,0,0,0,0,0,0.174244246733489,0,0,0,0.123602060741109,0,0,0,0,0,0,0,0,0.00248884866991367,0,0
X600522.SH,0,0,0,0,0.244513087723357,0,0,0,0,0,0,0,0,0,0.249751335344989,0,0,0,0,0,-0.140453652047021,0,0,0,0.119506641330007,0,0,-0.0621561774323311,0,0,0,0.287173518986348,0,-0.219513015508624,0.246228721304432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0348842238386869,0,0,0,0,0,0,0
X000799.SZ,0,0,0,0,0,0.232663554125587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0379087528023007,0,0.0920911903888888,0,0,0,0,0,0,0,0,0,0,0,0.471135644125049,0,-0.100872297872339,0,0,0,0,0,0,0.174582763522074,0,0.0478673245888612,0,0,0,0,0.00297964104014497,0,0,0,0,0.0309158086217485,0,0
X002008.SZ,0,0,0,0,0,0,0,0.0130557909889099,0,0,0,0,0,0,0.0834521813109688,0,0.116768492556865,0,0,0,0.0389005252471193,0,0,0,0.0366047961890574,0,0.0585576241605647,0,0,0,0,0.0426483347974984,0,0,0.126049078938953,0.161781689538317,0,0.0614969110882731,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,-0.0449448468995364,0,0,0,0,-0.0413054990561898,0,0
X002414.SZ,-0.0410236962841902,0,0.17455634898039,0,0,-0.126788124463618,0,0,0,0.234244875510203,0,0,0,0,0,0.118553268032629,0,0,0,0,-0.176622120783475,0,0.115291640283762,0,0.0232565313820264,0,0,-0.0263002087643694,0,0,0,0,-0.014403013700536,0.0958573448889478,0,0,0,0.0448812820430287,0,0.140167313473782,0.0706396368893434,0,0,0,0,0,0,0.101583427405737,0,0.0623591050980715,0,0,-0.0205443431103399,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0.00557040503578331,0,0,0,0,0,0,0,0,0,0.306047187969099,0,0.0333940650836819,0,0,0,0,0,0,0.0277304098940635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0.11156340556975,0,0,0,0,0,0,0,0,0,0,-0.0595342324138999,-0.0563986246018293,0,0,0,0,0,0
X601799.SH,0,0,0,0,0,0,0,0.0536399216746181,0,0,0,0,0,0,0.142261553933811,0.00808689044960807,0,0.00481106196090201,0,0,0,0,0,0,0,0,0,0,0,0,0.00814762040708276,0,0.104532831719828,0,0,0.0624454820698219,0,0,0,0,0,0,0,0,0,0,0,0.102324210885187,0,0,0,0,0,0,0,0,-0.0171109332205469,0,0
X600779.SH,0,0.231208030696964,0,0.0579792444686075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.081959370378209,0,0,0,0,0,0,0.177133606948411,-0.0600116281732174,-0.039679528264685,0,0,0,0,0,0,0,0,0.260259296500647,0,0,0.0585295897226814,-0.0255868110571303,0,0,0,0,0,-0.0211370090999891,-0.00259300970912516,0,0,0,6.93889390390723e-18,0,0
X600584.SH,0,0,0,0,-0.0633299921356381,0,0,0.222601484404852,0,0,0,0,-0.0781347468987406,0,0,0.0435256187808586,0.0230299276192433,0,0,0,0,0.0591411708114383,0.0379320364975875,0,0,0,0,0,0,0.121454019311079,0,0,0,-0.0104368518105111,0,0,0,0,0,0.0830785812134715,0,0,0,-0.0630299082390144,0,0,0,0,0,0,0,-0.0450493111374937,0,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0.0795766355252207,0,0.105699817458936,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0813940845094841,0,0.118625240024613,-0.0423429379648256,0,0,0,0.0545051146191017,0,0,0,-0.0724835081548338,0.271604906427666,0,0,0,0,-0.10200907221133,0,0,0,0,0,-0.0512396558263451,0,0,0,0,0,0,0,-0.0696404434624633,0,0,0,0,0,0,0
X600183.SH,0,0,0,-0.0876739566137017,0,0,0.148122399643432,0,0,0,0,0,0,0,0,0.0644915893320186,0,0,0,0,0,0,0.0846101825206324,0,0,0,0,-0.0103345334803236,0,0,0.118244129612131,-0.116723211153058,0,0,0.107776281472128,0,0,1.38777878078145e-17,0,0.0456995172803175,-0.0348249820524865,-0.108471080478999,0,0,0.0518787274967208,0,0,0.113351471365398,0,0,0,-0.00540304175572393,-0.0220450535863967,0,0,0,-0.0108195375401589,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.184371240408989,0,0.193434392786466,0,0,0,0.0300615438024177,-0.0213100601008829,-0.250368259689218,0.138482424073881,0,0,-0.0785360377973819,0,0,0,0,0,0,0,0.0486572898059518,0,0,0.144037192687258,0,0,0,0,0.215722919766765,0,0,0,0,0,0,0,0,0.111827857708234,-0.215156243047268,0,0,0,-0.127390099855186,0,0
Slope,0,0,-8.67361737988404e-19,0,0,0,0,0,0,-0.101623626031146,0,0,0,0,0,0,0,0,0,-0.22991951481625,0.134204196637017,0,0,0,-0.0843144834996994,0,0,0,0,0.264192890519613,0,0,0,0,0.0268150848560565,0.0197362214562789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.315729043912389,0,1.03031202839624,0,0,0,0.398814283670469,0,0
TED,0,0,0,0,0,-0.128821718957604,0,0,0,0,-0.0462437445643301,0,-0.0334263573841617,0,-0.0291933783825294,0.113785795551343,0,0,0,0,0,0,-0.011122245202683,0,0,0,0,0,0,0,0,0,0,0,-0.0280568708156076,0,0,-0.0258200148648275,0,0,0.0960149425566823,0,-0.0618780027729166,-0.372847927352828,0,0,0,0,0,0,-0.303892508386738,0.515762744551484,0,0,0,0,-0.911425270028643,0,0
RealEstate_excess,-0.0536311466240938,0,0,-0.0481482374951056,0,0,0,0.0781284261802929,0,0,0,0,0,0.0173449255865236,0,0,0,0,0,0,0,-0.0246334590610923,0,-0.00977932545959753,0,0,0.0809037935925258,0,0,0,0,0.0240137488706387,0.0754784351210191,-0.0076560778294836,0,0,0,0,0,0,-0.0172784226631007,0,0,0,0,0,0,-0.0355272932453848,0,0,0,8.67361737988404e-19,-0.0184349791076822,0,0,0,0,0,0
MKreturn,0,0,0,-0.0123420972617537,0,0,0,0,0,0,0,0,0.0307110784445188,0,0.0598549927586136,0,-0.0148646472518818,0,0,-0.0939623004082154,-0.052573924618063,0,0,0,0,0,0.0504366181952916,0,0,0.0340121029428862,0,0,0,0,0,0,0,0.0173907820858868,-0.05455421494864,0,-0.0493558731892082,0,0,0,0,0,0,0,-0.0216156995895152,0,0,0,-0.00514196316031718,0,0,0,0.0218020970613296,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000166197875005044,0,0,0,0,0,0,0,0,0,0,-0.00257842428002241,0.00159581163397899,-0.00109622750201201,0,0,0,0.000873064134026657,0,0,0,0.00125221026247616,0.000134718721388035,0,0,-0.000172684439065503,0,0,0,0,0,0,0,0.00290041486193569,-0.00301859289697919,0,0,0,0.00252914709761626,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0.343075845172986,0,-8.67361737988404e-19,-0.147539709257106,0,0,0,0,-0.013014347410218,-0.124715315015556,0,0,0,0,0,0,0.12512372215426,0,0,0,0,0,0,0,-0.293479621691678,0,0,0.0132453392250651,0.0657977481778291,-0.168559819540213,-0.0531963048364928,0,0,0,0,-0.0229337958973746,0,0,0.302602268379758,-0.841011000752188,0,0,0,0,0,0
CarbonVol_Guangdong,-0.00406939567181693,0,0,0,0,0,0,0,0,0,0,0,0.00530541738990071,0,0,0.00433234241510043,0.0104733397440198,0,0,0,0,0,0,0,-0.00176145592958573,0,0,0.00550438934609686,0,0.013007110727949,0,0,-0.0128577826629741,0,0,-0.00886663522407705,0,0,0,0,-0.004701942413398,0,0,0,0,0,0,0.00426416763134504,0,0,0,0.0244901781685119,0,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0.011508326216049,0,0,0,0,0,0,0,-0.000290126526376789,0,0,0,-0.00633318759505065,0,0,0,0,0,0,0,0,0,0,0.0123961706107541,0,0,0,0,0,0,0,0,0,0,0,0,0.00300752362144035,0,0,0,0,0,0,0,0.0057599266656814,0,0,-0.0505735744472405,0.0285559118592768,0,0,0,-0.0377863019389232,0,0
