,X600519.SH,X000858.SZ,X600276.SH,X002415.SZ,X002475.SZ,X000651.SZ,X000568.SZ,X600031.SH,X600809.SH,X002304.SZ,X600690.SH,X600104.SH,X000725.SZ,X000661.SZ,X300014.SZ,X000063.SZ,X300124.SZ,X600703.SH,X000338.SZ,X003816.SZ,X002241.SZ,X000100.SZ,X000596.SZ,X000625.SZ,X002371.SZ,X600741.SH,X000157.SZ,X002007.SZ,X002129.SZ,X601877.SH,X002179.SZ,X002049.SZ,X002414.SZ,X600584.SH,X002236.SZ,X600183.SH,X000799.SZ,X300142.SZ,X000066.SZ,X000800.SZ,X601799.SH,X002008.SZ,X300003.SZ,X002074.SZ,X000977.SZ,X600779.SH,X002508.SZ,X002185.SZ,X000547.SZ,X600118.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.378382566774731,0,-0.141971296348188,0,0,0,0,0.205938130107165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0122258458058587,0,0,-0.0287337019785927,0,0,0.0887621669718206,0,0,0,0.115517223697765,0,0,0,0,0,0,0,0,0,0.0142605417569841,6.93889390390723e-18,0,0,0,0,0,0.0263775080941309,0,0,0,0,0,0
X000858.SZ,0.0305067532433004,0,0,0,0,0,0.131525673150765,0,0.308181114705772,0.0141322183148571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0842739753717868,0,0,0,0,0,0.0210083904596396,0,0,0,0.036449176656646,0.0713320461197994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0339331345187396,0,0,0,-0.00689215310754478,0,0
X600276.SH,0,0,0,0,0,0,0,0,-0.0625614182910536,0,0,-0.0584739850309573,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0.0170463941033944,0,0,0,0,0.188892675961572,0.0662401511326365,0,0.0197287560675438,0,0,0,0,-0.0113122313414343,0.00451084314472292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0.0879112931014361,0,0,-0.0400302464404599,0,0,0,0,-0.00970215782914458,0,0,0,0,0,0,0.12339101780873,0,0,0.00659528620799833,0,0,0.0429571825217005,0,0,0.211492302560477,0,0.116235670682114,0,0.0968070562092541,0,0.108944633117591,0,0,0,0,0,-0.0372448188761873,0,0,0,0,0,-0.00335470131338166,0,0,0,-0.00389956327487529,0,0
X002475.SZ,0,0,0,0,0,0,-0.0565812821445061,0.157918132705518,0,0,0,0,0,0,0,0,0,0,0,0,0.459317278225972,0.0688326644964387,0,0,0,0,0,0,0,0.0167793803321929,0,-0.0411058866338448,0,0,0,0.0734614174762797,0,0,0,0,0.0982388067195467,0,0,0,0,0,0,0,0,0,0,-0.0261822388541075,0,0,0,0,0.0158662831715391,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0,0.136705032368341,0.122110496916668,0,-0.00121190988280516,-0.0221864619904761,0,0,0,0,0,-0.0934591362763435,0,0,0,0,0,0.216940842949553,0,0,0,0,0,0,0,0,0,0,0.0002271985735303,0,0,0,0,0,0.141101536111484,0,0,0,0.0168779095456195,0,0,0,0.0147680574481833,0,0,0,0,-0.0211043049633371,0,0
X000568.SZ,0,0.0542896942579127,0,0,0,0,0,0,0.375438931476657,0.224001493479259,0,0,0,0.000701236473363571,0,0,0,0.0466890928040338,0,0,0,0,0,-0.0407765634465881,0,0,0.0421410210894208,0,0,-0.0480430814845576,-0.0426331472475419,0,0,0,0,0,0.0872367887444178,0,-0.00891601852068417,0,0,0,0,0,0,0.113611184918283,0,0,0,0,0,0.010667533346776,-0.0302678351840918,0,0,0,-0.00342993806223148,0,0
X600031.SH,0,0,0,0,0,0,0,0,0.197412763824092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0501167980046615,0,0,0.299421626625305,0,0,0,0,0,0,0,0,0,0.0598148304730931,-0.0316798213357886,-0.0107711926705419,0,0.351005929943623,0,-0.0190085861012575,0,0,0,0,0,0,0,0,-0.0166890831587043,0,0,0,0,0.0130970473326509,0,0
X600809.SH,0,0,0,0,0,0,0.359834383814856,0,0,0.0508575796623856,0.186700309727021,0,0,-0.12881056248676,0.0468408177890673,0,0,0,0,0,0,-0.0404454662079329,0.0289967657209731,0,-0.226317762226921,0,0,0,0,0,0,0,0,0,0,0,0.0107971447025597,0,-0.0248071206646653,0,0,0,0,0,0,0,0.0888257687811991,0,0,0,0,-1.0842021724855e-19,-0.000620909010060256,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0,0,0,0.346515560258322,0,0,0,0,0,0,0,0.0639116008656015,0,0,0,0,0,0,-0.0684850611682077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0497729895053841,0,0.213964227549856,0,0.0863038181373573,0,0,0.209419844209998,0,0,0,0,0,-0.0234050926445349,0,0,0,0,0.00692061992094541,0,0
X600690.SH,0,0,0,0.0909253295239375,0,0.0729060357789366,0,0,0.250103485766067,-0.170729076357386,0,0,0,0.00364265218786772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0934023762727356,0,0,0,0,0,0,0.0965465918929163,0,0,0,-0.0287390792744372,0,0.0566237606897552,0,0.0123341918019802,0.0450705274652955,0,0,0,-0.0310479401572089,0,0
X600104.SH,0,0,0,0,0.161577931110547,0,0,0,0,-0.0216841379173004,0,0,0,0,0,0,0.0932034987217621,0,0,0,0,0,0,0.108766535344899,0,0.30144868087151,0,0,0,0,-0.0070889271442111,0.0688088164523577,0.0127723429304404,0,0,0,0,0.116550931148391,0,0.226920966127289,0,0,0,0.102347334776588,0,-0.115730902156777,0,0,0,0,0,0,0,0,0,0,-0.0309676239240897,0,0
X000725.SZ,0,0,0,0,0.127964512558595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.316720851075788,0,0.0671289499168832,0.00956483943019081,0,0,0,0.0753524032684309,0,0,0.0936860746492666,0,0.130610707502156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0177638343025997,0,0,0,-0.00920480929714491,0,0
X000661.SZ,0,0,0,0,0,0,0,0.00394775024266252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0887007501797176,0,0.0379037501160603,0.213096336523384,0.0612246462042493,0,0,0,0,0,0,0,0,0.156506490227782,0,0,0,0,0,0,0,0.14816773176233,0,0,0.104887784156813,0,0,-0.0513819154515825,0.0268485046951233,0,0,0,0.0517755708656303,0,0
X300014.SZ,0,0,0,0,0,0,-0.0755648702713751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.145935495403669,0.122017207845109,0.0528039389921129,0,-0.00103075308744063,0,0,0,0,0.235422400645846,0,0.0394515157086299,0,0.16017583046972,0,0,0.048269128132134,0,0,0,0,0,0.366056814746963,0,0,-0.200404654054401,0,0.0899298346679238,0,0,0.0126442548803917,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,-0.0309389277121977,0,0,0,0,0,0,0.00795149166956814,0.00472586905521648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0377803211879707,0,0,0,0,0.0952560196511987,0.0294740130020293,0.0638687840640858,0,0,0,0.112089633868661,0,0,0,-0.120847792845465,0.148324921131326,0,0,0,0,-8.67361737988404e-19,0,0,0,0.00696051898897826,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0.00675451880962298,0,0,0,0.167181726972273,0.226542082625229,0,0,0.166339456362604,0,0,0,0,0,0.154312721132707,0,0,-0.0504874154040999,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118344608344756,0,0,0.206100598949851,0,0,0,0,0,0,0,0,-0.00296283562881382,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0.196012212593303,0,0,0,0,0,0,0,0,0.063883201587074,0,-0.129584900871695,0,0,0,0.0927053198949342,0,0,0,0.019111003985621,0,0,0,0,0,0,0,0.0977748127123717,0,0.262728961632327,0,4.33680868994202e-19,0.0605491464711936,0,0.00566788262664409,0,0,0,0,0,0,0,0.00150043621648364,0.0606683509796812,0,0,0,-0.0229531791791189,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0.0722496902305162,0,0,0.19944248831689,0,-0.0454980949452002,0,0,0.08401524487613,0,0,0,0.00306226741098782,0,0,0,0,0,0,0,0,0.0400862148727601,0,-0.00872462774795759,0,0,0.099020156709602,0,0.178837224656905,0,-0.0760036673336432,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0216361995924168,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0529536136793292,0.056627524024539,0,0.0215918404983831,0,0,-0.0120438600219413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0293545920845473,0,0,0,0,0,0,0,-0.00136309997194044,0,0,0,0,-0.00168950044593263,0,0
X002241.SZ,0,0,0,0,0.476026276638481,0,0,0,-0.0806383874989731,0,0,0,0,-0.0516820272929386,-0.105988054430989,0,0,-0.117624247771323,0.0729832031414309,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0.00520906015639779,0,0,0.0958421855886592,0,0,0,0,0,0.012406005528083,0.0211055964644323,0,0,0,-0.000498063363958216,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,-0.224372392910266,0,0,0.584058253416759,0,0.206931476198416,0,-0.0279334089639948,0,0,0,-0.127660337801168,0,0,0,0,0,0.0128690963785988,0,0,0,0,0,0.105282246028685,0,0,0,0,0,0,0,0,0,0,0,0,0.140568634943871,0.0458046053584239,0.104518209574324,0,0,0,0.017834249046745,0,0,0,0,-0.0175858111728667,0,0
