,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X600276.SH,X000568.SZ,X002304.SZ,X000651.SZ,X002475.SZ,X600690.SH,X600104.SH,X300014.SZ,X600031.SH,X300124.SZ,X000725.SZ,X002371.SZ,X600703.SH,X000063.SZ,X000338.SZ,X000625.SZ,X002129.SZ,X000661.SZ,X002241.SZ,X003816.SZ,X300142.SZ,X000596.SZ,X000100.SZ,X002049.SZ,X002179.SZ,X600460.SH,X600702.SH,X000799.SZ,X601877.SH,X002074.SZ,X000157.SZ,X600779.SH,X002007.SZ,X600741.SH,X002236.SZ,X600584.SH,X002414.SZ,X601799.SH,X600089.SH,X600183.SH,X300003.SZ,X000800.SZ,X300146.SZ,X600884.SH,X000977.SZ,X000066.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.0512820190573256,0,1.73472347597681e-18,0,0.0377256632631859,0.0591733023732546,0,0.197393168562114,0,0,0,0,-0.0140921982264993,0,0.0600191197732241,0,0,0,0,0.0928737115024355,0,0,0,0.00618313648717276,0.0116323477658656,0,0,0,-0.015734259037458,0.117073144895335,0,0,0.0195896852281325,0,0,0,0,0,-0.119374912313506,0,0,0,0,0,0,0,0,0,0,0,-0.00419688261047489,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0.336978645674084,0,0,0,0,0,0,0.0218726721344079,0,0,0,0,0,0,0,0,0,0,0,0,2.71050543121376e-20,0,0,0,0,0.0863207085898544,0,0,0,0,0,0,0,0,0,-0.139236386115579,0.0989562557063889,0,0,0.0337207545300975,0,0.179253339582851,-0.00452307409180553,0,0,0,-0.0313348807108016,-0.0115821377890694,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0.153974707406826,0,0,0,0,0.147751143000295,0,0.0820946218499594,0.0529420861326815,0.0037464803132593,0,0,0,0,0,0.0548261791140681,0,0,0,0,0,0,0,0,0.0103804006520492,0,0,0.110142283461155,0.0307240180289908,0,0,0,0,0,0.066176431752839,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0.110532580917142,0,-0.0117751773805013,0,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0.121390547917183,0.132556653418767,-0.0942184365896146,0,-0.108736627089557,0,0,0,0.206254376234553,0,0,0,0,0,0,-0.0911660187597035,0,0,0,0,0,0,0,0,-0.00140287431313564,0,0.515411738693142,0,0,0,0.0325158836736539,0,-0.234778443214103,0,0,0.0558014202656146,0,0,0,0,0,0,0,0,-0.0298851737264806,0,0,0.0414309491441383,0,0,0,0,0,0
X600276.SH,0,0,0,-0.156379847790684,0,0,0.101222640505931,0,0,0,0,0,-4.33680868994202e-19,0.195119082844595,0,0,0,0.1652815937676,0,-0.0300058079927924,0,0,0,0,0.190155274189043,0,0,-0.167564964879891,0,0,0.131372004813544,0,0,0,0.0292019663866446,-0.121018947151981,0,0,0,0,0.0838647966748494,0,0,0,0,-0.0510106621723551,0.00353076529103213,0,0,0,0,0,0,0,0,0,0,0,0
X000568.SZ,0,0.689795612356319,0,0.0810181266382392,0,0,0.140892692597633,0,0,0,-0.219184085234092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123428960523486,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0572935001844489,0,0,0,0,0,0,0.034120479116323,0,0,0,0,0.00218146524479772,0.00616620236446047,0,0,0,-0.106521010941407,0,0
X002304.SZ,0,0,0,0.29842937270729,0,0.155580525641537,0,0,0,0.135647827701998,0,-0.34446741162931,0,0.0925794411889754,0,0,0.303565380401709,0,0,0,0,0,0,0,-0.0183868887442231,0,0,0,0.0653803095255532,0,0,-0.0504704059189289,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0.0914505775389138,0,0.171536656007392,0.096035673934952,0,0,0.0166643456615897,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,-0.00360736004996368,0.163177375885742,0,0,0,0,0,0,0,0.214217265488189,0,0,0,0,0,0,-0.0133393891746675,-0.101506640496372,0,-0.000244862387396764,0,-0.0167448581661751,0.0726511450930266,0,0,0,0,0,0,0,0,0,0,-0.0492171807859014,0,0,0,0,-0.0486588721059395,0,0,-0.0334763534959824,0,0,0.0929288090329644,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0.0352499460934396,0,0,0,0,0.134936019815755,0,0,0,0.125062863108442,0,0,0,0,0,0,0.106815656900991,0,-0.0135256511564907,-0.0263820499099417,0,0.0163251021041914,0,0.00138781516974903,-0.00130814071047015,0,0,0,0,0,0,0,0,0,0.035017669709569,0,-0.182755192958873,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0
X600690.SH,0,0,0.309132974967689,0,0.215530597777488,0,0,0,0,0,0,0,0,0,0.259826817269206,0,0,0,0,0,0.00499135188423608,0,0,0,0,0,0,0,0,0.0144050730315699,0,0,0,0.034462958110172,0,0,0,0,0,0,-0.0112488208633503,0,0,0,0,0,0,0,0,0,-0.0347486828486017,-0.0252148453794543,0,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0.0192167341233311,0,0.0231415168585452,0.13121435644626,0,0,0.0466502654778096,0,0,0,0.0779908736607744,0,0,0,0,0.10356467335283,0,0,0,0,0,0,0,0,0,0,0,0,0.11518360639388,0,0,0,0,0,0,0,-0.0922882351958352,-0.0398212578425208,0,0,0,0,0.0396629413530248,0.00831480456053121,0,0,0,0,0,0
X300014.SZ,0,0,0.0549609868863742,0,0,0,-0.0909250309511,0,0,0,0,0,0,0.344673160100323,0,0.0857092532533482,0,0,0,0.234402352259027,0,0,0.213866245848478,0,-0.0266649935189108,0,0,0,0,0,0,0.0109109864327355,0,0.0398109406663754,0,0,0,0,0,0,0,0,0.374712777471835,0,0,0,0,0.0232454582828904,0,0.0997600538161461,0,0,0,0,0,0,0,0,0
X600031.SH,0,0.0507541621191985,-3.46944695195361e-18,0,0.0373227290178301,0,0,0,0,0,0.025954888643298,0,0,0.0792450179684698,0,0,0.120087574556806,0,0,0,0,0,0,0,0,0,0,0,0.0249658379546411,-0.0567914830208073,0.0331022571465983,0,0,0,0,0,0,0,0,0,0.00423125186726701,0.109808898612799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0298191622910486,0,0
X300124.SZ,0,0,0.0219036951598398,0,0.220574026578736,0,0,0,0.0353689159750034,0,0,0.16343163363966,0,0,0,0.198475097213218,0,0,0,0,0,0.0525835400741732,0,0,0,0,0,0,0,0.0068686924720806,-0.0350809695819136,0,0.189161948853672,0,0,0,0,0,0,0,0,0,-0.130977819780632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0.0364987934557765,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0.0172162526127021,0,0,0.0725161825064304,0,0.336794927885191,0,0,0.0889502500407685,-0.034454979160908,0,0,0,0,0,0.0880254288470425,0,0,0,0.204009662887787,0,0,0,0,0,-0.00655539826444382,0,-0.00696651395459161,0,0,0,-4.00447922351242e-05,0,0,0,-0.064931546688555,0,0
X002371.SZ,0,0,0,0,0,0.045993680580499,0,0,0.00470129143404024,0,0,0,0,0.0480208043850042,0,0,0.0507980958585013,0,0,-0.0395898920440053,0,0,0,0,0,0,0,0.0371544429103902,0,0,0,0,0,0,0,0,-0.123975561496685,0,0,0.184674302620084,0.159715302063905,0,0,0,0,0,0,0,0.277093254186257,0,0.118968447936135,-0.00703913872579662,-0.0202344468113757,0,0,0,-0.370365152955399,0,0
X600703.SH,0,0,0,0,0,0,0.115801001371707,0,0.0244936939865187,0,0,0,0.143833812612649,-0.0182911465508597,0,0.245117954734614,0,0,0,0,0.233811658389103,0,0,0,-0.0194756394106284,0,0,0,0,0.204248581118919,0,0,0,0.0149192338539224,0,0,0.180246210223686,0,0,0,0,0,-0.0905519154294049,0,0,0,0,0,0,0.0219680311954707,0,0,0.109138962410321,0,0,0,0,0,0
X000063.SZ,0,0,0,0.0910143350577474,0,0,0.0362246193614677,0,0,0,0,0.0636233857672219,0,0.0243114167008058,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0.0455955414159753,0.0159507988641922,0,0,0,0,0,0,0,0,0,0.0635517099388604,0.0123031803148375,0,0,0,0,0.021134105934831,0,0.037561307240755,0,0,0.00637894525553123,0.0148441121872341,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0231013498412569,0,0,0,0.0788801871211604,0,0,0,0,-0.0510055897833279,0,0,-0.0164817868922339,0,0,0,0,0,0,0,0,0.0547700320870077,0,0,0,0,0,0.0293210817780647,0,0,0,0,-0.020057109604908,0,0,0,0,0,0,0,0,0,0,0,-0.074550260328468,0,0
