,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X000568.SZ,X002475.SZ,X600276.SH,X002304.SZ,X600690.SH,X600104.SH,X000651.SZ,X000725.SZ,X002371.SZ,X300014.SZ,X600031.SH,X300124.SZ,X002129.SZ,X003816.SZ,X002241.SZ,X002049.SZ,X000338.SZ,X600703.SH,X000063.SZ,X000596.SZ,X300142.SZ,X002179.SZ,X601877.SH,X000625.SZ,X600460.SH,X600089.SH,X000661.SZ,X000100.SZ,X600741.SH,X600522.SH,X002180.SZ,X002074.SZ,X600702.SH,X600884.SH,X000157.SZ,X000733.SZ,X000799.SZ,X002236.SZ,X600563.SH,X600584.SH,X601799.SH,X600779.SH,X002414.SZ,X000977.SZ,X002007.SZ,X002008.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.383668506862901,0,0,0.0243749833011708,0.010970010051018,0,0,0.052902998504035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178766492036913,0,0,0,0,0,0,-0.0111696721653775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0488457624912541,0,0,0,0,0,-0.0142990387803837,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0.256474146800491,0,0,0.162642530683542,0.0804818190217936,0,0,0,0,0,0.0187728449174911,0,0,0,0,0,0,0,0,0.00604720268491773,0,0,0,0,0,0,0,0,0,0,0,0.0162038764850587,0.102655402985921,0,0,0,0,0,0,0,0.061911763041743,0,0,0.0860492189513012,0,0,0,-0.0266169635148343,0.0286381355789009,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0.0714119078354077,0,0.122986590404277,0,0,0,0,0,0.0726198241369851,0,0.0631309347545096,0,0,0,0,0,0.0168667359570755,0,0,0,0,0,0,0,-0.116352443485085,0,0,0,0,0.150902884424968,0,0,0,0,0,0,0,0,0,0,0,0,0.22373821707582,0,0,0,-0.00198193846949287,0.0205990779200749,0,0,0,8.67361737988404e-19,0,0
X600809.SH,0,0,0,0,0.406198383016913,0,0,0.240781206185091,0,0,0,0,0,0,0,0,0,0,0,0.0684875427087854,-0.298138445822356,0,0,0,-0.110471855809087,-0.0544236537236789,0,0,0,0,0,0,0,0,0,0,0.0204979559915757,0,0,0,0.106560728558398,0,0,0,0,0,0,0.0509587815714611,0,0,0.0284586911891407,0.0204427872991027,0,0,0,0,0,0,0
X000568.SZ,0.256551241827864,0.250983005933768,0,0.0204119523034592,0,0,0,0,0,0,0,0,0.0356450263412136,0,0,0,0,0,0.0969358081012254,0,0,0,0,0.222473900456096,0,0,0,0,0,0,0,0,0,0,0.0352057657885611,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0.00980086601944334,0.0251839145300042,0,0,0,0,0,0
X002475.SZ,0,0,0,-0.0867372167669558,0.154718909777524,0,0,0,0,0,0,0,0.254285215198291,0.035260490566668,0,0,0,0,0.393408410107793,0,0,-1.38777878078145e-17,-0.0253482086433909,0,0,0,0,0,0,-0.0835684630806754,-0.0165264874588059,0,6.93889390390723e-18,0,0,0,0,0,-0.143189961130653,0,0,0,8.67361737988404e-19,0,0.0887846950465477,0,0,0,0,0,0,-0.0305170606885461,0.0130533530678212,0,0,0,0.0368260074686329,0,0
X600276.SH,0.0604420641116065,0,0,0,0,0,0,0,0.267562094856014,0,0,0,0,-0.0124558638865687,0,0,0,0,0,2.16840434497101e-19,0,0.000859777938304646,0.224946777659892,0,0.0248250455077696,0,0,0,0,0,0.0332006201163794,0,0,0,0.0382119139075226,-0.0641542674630866,0,0,0,0,0.10802933445591,0,0,0,0,0,0,0,0,0,0,0,-0.0374722324218278,0,0,0,-0.0588031402294653,0,0
X002304.SZ,0.239454579000725,0,0,0.016660763073405,0,0,0,0,0,0,0,0,0,0,0,0.280206791676244,0,0,0,0,0.0835779856111663,0,0,0.174935594908621,-0.0156565752386459,-0.0899217380960518,0,0,0,0,0.00216048599289348,0,0.0250352585639756,0,0,0,0.0825797657026645,0,0,0,0,0,0,0,0.0615315691181244,0.103490944111595,0,0,0,0,0,-0.0725981547322314,0.0677754066504117,0,0,0,0,0,0
X600690.SH,0.0517031543114944,-6.93889390390723e-18,0,0,0,0,0.00900854069520757,0.12381436681247,0,0,0,0,0,0,0.0593999702161497,0,0,0,0,0,0.154703396383047,0,0.11230310907277,0,0,0,0,0,0,0,0,0,0,0.137388448070428,0,0,0.0574275148975329,0,0,0,0.0905947829871977,0,0,0,0,0.0456949080814015,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0
X600104.SH,0.0102082589647166,0,0,0,0,0,0,0.0138762163832771,0,0,0,0,0,0,0,0,0,0.0881605312705357,0,0,0.102707775674117,0,0,0,0,0.0142447388579732,0,0.120995016766559,0,0,0,0.242012162518208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000281281541804617,0.00282302828813532,0,0,0,0,0,0
