,X600519.SH,X000858.SZ,X002415.SZ,X600276.SH,X600809.SH,X000568.SZ,X600690.SH,X002475.SZ,X000651.SZ,X003816.SZ,X600104.SH,X300124.SZ,X002304.SZ,X000725.SZ,X000625.SZ,X000338.SZ,X002371.SZ,X600031.SH,X000063.SZ,X000596.SZ,X000100.SZ,X300014.SZ,X600089.SH,X002179.SZ,X000157.SZ,X600703.SH,X002129.SZ,X002241.SZ,X600372.SH,X002236.SZ,X600741.SH,X002049.SZ,X000661.SZ,X000977.SZ,X600584.SH,X601877.SH,X600522.SH,X002463.SZ,X002028.SZ,X000800.SZ,X601799.SH,X600183.SH,X600066.SH,X000921.SZ,X002007.SZ,X600460.SH,X002074.SZ,X002223.SZ,X600177.SH,X002294.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600104.SH,0,0,0,0,0,0.084953972283898,0,0,0,0,0,0.187971408483587,0,0,0.0578240978721447,0,0.061935111016103,0,0,0,0,0,0,0,0,0,0,0,0,0.038995202333473,0,0,0,0,0,0,0,0,0,0,0,0,-0.055182089820839,0.0507727968426975,0,0,0,0,0,0,0,0,0.0283479977241403,0,0,0,0,0,0
X300124.SZ,0,0,0.138645566574414,0,0,0,0,0,0,0,0.0155089834252015,0,0,0,0.147440805593282,0,0.0129774948463605,0,0,0,0,-0.0551503287945319,0,0.176403119011361,0,0,0,0.162620853047529,0,0,0,0,0,0.0220701875459589,0,0,0.00920966740416796,0.232485462162821,0,0,0.224519116901562,0,0,-0.138785811344345,0,0,-0.358981913364336,0,0,0,0,0.0144098305069082,0,0,0,0,0,0,0
X002304.SZ,0,0,0.119401177593033,0,0,0.350528971273702,0,0,0,0,0,0.0554774444772387,0,0,0.0467920668491035,0,0,0,0,0,0,0.054776253853851,0,0.00353943513624668,0,0,0.140971236668476,0,0,0,0,0.0142354423213572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00834853483105594,0,0,0,0,0,0
X000725.SZ,-0.202772987064069,0,0,0,0,0,0,0,0,0,0,-0.0185343026540393,0,0,-0.0466234659909527,0,0,0,-0.0283074930391602,0,0.69633698001318,0.15420828223095,0,0.12938852153499,0,0,0,-0.00883369403045937,0,0.225474647200215,0,0,0,0,0,0,0,-0.0397507501050349,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0326917110802635,0.0209775734227968,0.196217681815063,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0.0249756594648293,0,0,0,0,0.0771796866342684,0.189483601283437,0.178512065202652,0,0,0.369340126874014,0,0,0,0.0247191811373808,0,0,0,0.0710101047869506,0,0,0.175118922892441,0,0,0,0,0,-0.117395091924822,0,0,0,0.0746085190680805,0,0,0.0468633536161458,0,0,0,0,0,-0.305719612523654,0,0,0,0.20720606825106,0.0754366817692363,0,-0.00673423229759271,0.331877358688422,0,0,0,0,0
X000338.SZ,0,0,0,0.11081763176871,0,0,0.340270472876624,0,0,0,0,0,0,0,0.344819573398991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.37897125056087,0,0,0,-0.0201616375544203,0,0,0,0,0.136085697434757,0.0172839054699528,0,0,-8.67361737988404e-19,0.0147057953701024,0,0,0.0173502570140669,0.109038934589308,0,0.050236880652313,0.0550188457667029,-0.0175549097028852,0.0476742178153941,0,0,0,0,0,0
X002371.SZ,0,0,0,0.0329664652274521,0,0,0,0.028681894932911,0,0,0,0,0,0,0.111484318048614,0,0,0,0.168186051696059,-0.130674014022425,0,0,0,0,0,0,0,0,0,0,0,0.288054558617143,0,-0.00639623868171043,0,0,0,-0.0720946214355754,0,0,0,0.13500874641739,-0.0435525834184733,0,0,0,0,0,0,0.0543665184630451,0,0.0183707367772158,0,0,0,0,0,0,0
X600031.SH,0,0,0,-0.0285869344695833,0,0,0.0869392149194961,0,0,0,0,0,0,0,0,0,0,0,0.101298400326585,0,0,0,0,-0.00488510285475042,0,0,0,0,0,0,0,0,0,0.0359380660078134,0,0,0.0729469545569372,0,0.0118850182082713,0.219044776272317,-0.0180268391284151,-0.0354156203965189,0,0,0,0,0,0,0.144688698065421,0,0,-0.0535128545211229,0.0552913015837885,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0616083439705417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.327454192718895,0,0.188774983919936,0,0,0,0.0691294229790335,0,0,0,0,-0.10793849401629,0,0,0.0336502910448969,0.223876590172857,0,0,0,0,-0.010831531289617,-0.00424534579697372,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0.465864840435821,0.111614983925744,0,0,0,0,0,0,0,0,0.0292544636687647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0731115124473093,0,0.273158297778199,0,-0.0659837217344214,0,0,0.188046836641503,0,0.0151620760432193,0,0,0,-0.0385280814012862,0,0,0,0,0,-0.024852249505824,0.0237946088465223,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0.0276965595604491,0,0,0,0,0,0,0,0.422535213222383,0,0,0,0,0,0,0,0,0,-0.183584049952601,0,0,0,0,0,0,0,0,0,0,0,0,0.179646514020482,0,-0.0254073895444389,0,0,0,0,0.122219466232294,0.358253074454547,0,0.0448049239634513,0,0,0,0,0.00177427653528549,-0.0099509195927271,0,0,0,0,0,0
X300014.SZ,0.129104677036679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0488066841937124,0,0,0,0,0,0,0,0,0,0.409715643097892,0.187096598001062,0.0110331786938733,0,0,0,0,-0.0762560823945175,0,0,0.0279185515318668,0,0,0,0,0,0.0280756728235461,0,0.0392528358513382,0,0.0403623309673932,0,0,0,0,0,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0.0322230527962083,0,0,0,0,0,0,0.267580771377135,0,0,0,0,0.00466318322123847,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0.103553567917552,0.0458898911824202,0,0.0401305448901478,0,0,0,0,0.0360988916684509,0,0,0,0,0,0,0,0.0395759360466666,-0.0286306020473286,0,0,0,0,0,0
X002179.SZ,0,0,0.212579875293628,0,-0.0902905754682022,0,0,-0.317334107708254,0,0,0,0,0,0,0.264185878011113,0,0,0,0,0,0,0,0,0,0.222071765783347,0,0.295629873380489,0,0,0,0,0.0238146187273931,0,-1.73472347597681e-18,0,0,0,-0.384344213543338,0,0.028943224311987,0,0,-0.0157334200573393,0.112832006052666,0,0,0,0,0,0,0,-0.0581191101363582,0.0249158934994105,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0.143983565904192,0,0,0,0.17350004375631,0.0121180899867943,0,0,0,0,0,0,0,0,0.0398860673540971,0,0,0.114767121998857,-0.0339294779939385,0,0,0,0,0,0,0,0,0,0.0188369985829355,0,0,0,0,0,0.185045147836827,0,0,0,0,0,0,0,-0.0169005472205151,0.019515582162088,-0.0390900232224462,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,-0.0822436575170134,0,0,0,0,0,0,0,0,0.0194369663526201,0,0,0,0,0.132951963551176,0,0.0115828841669016,0,0,0,0,0,0,0,0.229859899697684,0,0.0376686119469542,0,0,-0.020900001270182,0,0,0,0,0,0,0,0,0,0.0149397371185048,0.317633706510972,0,0,-0.111424165868135,-0.0260457419979,0.0235239967426826,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0.0941019500023325,0,0,0,-0.107297666643277,0,0,0,0,0,0,0,0,0,0,0,0.480937000705722,0,0,0,0,0,-0.0365699198319743,0.183041047885376,0,0,0,0,0.0262320803642913,0,0,0,0.0736208162313553,0,0,0,-0.00126073432100461,0,-0.0494247380436614,-0.0951863660054051,0,0,0,0,0,0,-0.00466550986653099,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0.320742345538327,0,0,0,0,0,0,0.0560234074330397,0,0,0,0,0,0,0,0,0,0,0,0.0461545969371475,0,0,0,0,0,0.0709318744529289,0,0.141437948210524,0,0,0.126345492139549,-0.0168393547450971,0,0,0.161728047862013,0,0,0,0.0372913260479758,0,0,0,0,0,-0.0188407525789677,-0.0130699875185092,0,0,0,0,0,0
X600372.SH,0,0,0,0,0.0418621511127593,0,0,0,0,0,0,0.0149840478326185,0,0,-0.0475159141685183,0,0,0,0,0,0,0,0,0.0269601414132318,0,0,0.22580220098737,0,0,0.134278115974523,0,0.070906201345166,0,0,0.0886720621346369,0,0.0281127195186086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00407915252790929,-0.0412526641094098,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0.145606265451711,0,0,0,0,0.172317317107827,0.0403416292677172,0,0.0830969506340455,0,0.258857368488794,0,0,0,0,0,0,0,0,0.151722930258784,0,0,0,0,0,0.0355258887316842,0.189840685830086,0,0.137384546578506,8.67361737988404e-19,0,0,0,0.0218177880357221,0,0,0,0,0,0,0,0,0,0.0128747280863725,-0.0296407264665107,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0399971489659563,0,0.0668213546355178,0,0.0540436126620776,0,0,0,0,0,0,0,0,0.0070420263160233,0,0,0,0.0589697615273428,0,0.0610950995366603,0,0,0,0,0.0516247908332758,0.0833528415609162,0,0,0.152881521872625,0.0983563229231293,0,0,0,0,0,0.106435630992039,0,0,0.00697299297365148,0,0,0,0,0,0
X002049.SZ,0,0,0.0667323077020975,0,0,0,0,0,0,0,0,0.120959581634941,0,0,0,0,0.00901492877827887,0,0.108420427118873,0,0,0,0,0,0,0.0602737984184193,0.109853392421589,0.0475205996536592,0,0,0,0,0,0.0193900369319926,0.0929038082189454,0,0,0,0,0,0,0,0,0,0,0.233963118345764,0,0,0,0,0,-0.0020051657697099,0,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0.199536911476011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0220361772390867,0.265314662754527,0,0,0,0,0,0,0,0,0,0,0,0,-0.2788949667007,0,0,0,0.169496714024811,0.151304729300846,0,0,0,0,0,-0.0613378612195352,0.0205003922351235,0,0,0,0,0,0
X000977.SZ,0,0,0.0552892480581571,0,0,0,0,0,0.034769811819733,0,-0.0483542355535823,0,0,0,-0.124683955970757,0,0,0,0.18753403858053,0,0,0,0,0,0,0,1.38777878078145e-17,0.054414670766042,0,0.502851030826976,0,0.184317535603021,0,0,0,0,0,0.128203286398176,0,0,0,0,0,0.0947674184114142,0,0,0,0,0,0,0,-8.67361737988404e-19,0.0275737926329581,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0.0608272030221671,0,0,0,0,0,0,0,0,0.0796422404589993,0,0,0.0914522828529113,0,-0.0837576357711819,0,0,0,0,0,0.20570545914849,0,0,0,0.301257476190286,0,0.0496106761728978,0,0,0,0.058812227729954,0,0,0.101490075841875,0.110028425144985,-0.0324162080647956,-0.260007393840995,0,0,0,0,0,0,0,0,-0.0236915523431412,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0650105762744585,-0.0227352362385879,0,0,0,0.173787059924133,0,0,0.113352069520729,0,0.0127506593582149,0,0,0,0,0,0,-0.0435613283034843,0,0,-0.00853902251368726,-0.0148933332277899,0,0.215845383303183,0,0,0,0,0.036232172575119,-0.0368053673364954,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0836181751664169,0,0,0.256764919738289,0.200168193332248,0,0,0,0.222196945460249,0,0,0,0,0,0.0305600740560443,0,0,0,0,0.135290458927111,0,0,0,0.0516165530426351,0,0,0.0373629098417413,0,0,0,0,0.0122401600525859,0,0,0,0,0,0,0.00802573382190836,0,0,0,0.131189056907668,0,0
X002463.SZ,0,0,0,0,0,0,0,0.194632060697636,0,0,0,0,0,0,0,0,0,0,0,0,-0.0446131840357745,0,0,0,0,0,0.349338181483542,0,0,0,0,0,0,0.23600575598758,0,0,0,0,0,-0.192424863004221,-0.0417584751201973,0.303042102676965,0,0,0,0,0,0,0,0,0,0.0075214789759989,-0.0404027234578175,-0.101338845440416,0,0,0,0,0
X002028.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.370237570097104,0,0,0.141994197311901,-0.34894453239847,0,-0.0975687893085969,0,-0.0736961069483642,0,0,0,0.208089866568688,0,0,0.0553253635445433,0,0,0.193097821896073,0,0,0,-0.171334335497463,0,-0.0742969199052814,-0.240216893864384,0,0.195220517457401,0,0,0,0,0,0,0,-0.199966919597317,-0.000167628207466348,-4.33680868994202e-19,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,-0.0737033415751507,0,0,0,0,0.105745071431248,0,0,0.150555663707541,0.061739830812202,0.251950800735412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122889356789999,0,0,-0.010659697343422,0,0,0.000208600677367108,0,-0.0220392294692524,0,0,0,0,0,-0.126503265219959,0.394838250173476,0,0,0,0.00329205271669714,0,-0.0261152804648691,0.0644024808530661,0,0,0,0,0,0
X601799.SH,0.131988123024367,0,0.11490666145526,0,0,0,0,0.166958908761466,0.197375669403502,0,0,0,0,0,0,0,0,0,-0.143758714033288,0,0,0,0,0.0185147844993146,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,-0.0883818196043328,-0.0583364129781994,0,0,0,0,0.0435860461040689,0,0,0,0,0,0,0,0,-0.0262649018849409,0.0243058531759652,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0,0,0.327097100114909,0.0676333014363472,0,0,-0.0703496057219874,0,0,0.135508620794331,0,0.0173615583291116,0,0,0,0,0,0,0,0,0,0,0.000147050720076577,0,0,0,0,0,8.67361737988404e-19,0.264078276628569,0,-0.0372823059809766,0.203741535538982,0,0,0,0,0,0,0,0,0.121137468298261,0,0,0,0,0.0138878773502948,-0.00765549610423495,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0.0378546140492562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0969011216230056,0,0,0,0,0,0,-0.187823442951977,0.063574977472424,0,0,0,0,0,0.303936984215715,0,0,0,0,0.148633475914845,0,-0.0399440047545441,0.0273362206376894,-0.0481383190417379,0,0,0.099312641316453,0,0
X000921.SZ,0,0,0,0,0,0,0.0809494003980593,0,0.227771638326579,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,-0.0307930660753182,0,0,0.439959389513023,0,0,0,0,0,0,0,0,0.00753538586060701,0,0,0,0,0.280001340256731,0,0,0,0,0,0,0,0,0.0236994567617293,0,-0.0298883241563782,0,0,0.00341585015751512,0,0,0,0,0,0
X002007.SZ,0,0,0,0.204411765621403,0,0,0,0,0,0,0,0,0,0,-0.0106813253724463,0,0,0,0,0,0.242015634838376,0,0,0.120435154991315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00367083383524202,0,0,-0.138045773186171,0.077054536078373,0,0,0.307163736801742,0,0.0329957606594253,-0.0229338696542104,0,0,0,0,0,0
X600460.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159403493562426,0,0,0,0.201424786384694,0,0,0,0,0,0,0,0,0.110195350702321,0,0.0674464027784589,0,0,-0.0114625624762442,0.0642365769251984,0,0.041759320207415,0,0,0,0.0670774820817196,0.0406755985001834,0.0755412397076448,0,0,-0.0699866563466785,0,0,0,0,0,0,-0.0381369835908258,0.045233106933979,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0.0263387056469401,0,0,0,0,0,0,0,0,0,0.0358570566104664,0.157701900685528,0.0202071758338939,0,0,0,0.0587602469628051,0.539217015086665,0,-0.103910491625913,0,0,0,0,0,0,0,0,0,-0.0383177122001955,0,0,0,0,0.0585231318264059,0.0628229067740936,0,0.157006881672988,0,0,0,0,0,0,0,0,0,0.0439053846606083,-0.0314021871254609,0,0.32228500159636,0,-0.0281464529743766,0,0
X002223.SZ,0,0,0,0,0,0,0,0,0,0.084965503372887,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15900275901824,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0.113238858468028,0,0.0687625068088707,0,0.215761284397074,0.0972975863525951,0.0367214354867739,0,0,0,0,0,-0.025539235595562,0.0156567257457533,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0540503586952691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0392756886447784,0,0.142092594141194,0,0,0,0,0,0.157263847035982,0,0,-0.00718558416993055,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0330342396885901,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0.0752128782445546,0,0.124341877666542,0,0,0,0,0,0,0.114838209913297,0.0736872883364578,0,0,0,0.169144310224869,0.323182028183764,0,0,0,0,0,0,0,0,0.0151559976943918,-0.0489440550181154,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,-0.121355432918822,0,0,0,0,0,-0.0867007070570854,0,0,0,0.321678568819445,0,0,-0.12067400906183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00288492427842822,-0.0968964776877523,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,-1.02753405202461,0,0,0,0,0,0,0.0834935392822127,0,0,0,0,0,0,0,0,-0.789402375264692,0,0,0,-0.174109683355681,0,0,0,0,0,0,0,0,0.210059909819722,0,0,0.960658928250467,0,0,0,0,0,0,0.0542143098553171,0,0,-0.109138835352277,0.883091400297708,0,0.757326927753525,0,0,0,-2.74335960967215,0,0
TED,-0.204376860232655,0,0,0,0,0,0,0,0,0,0,-0.151413506484435,0,0,-0.306717592106491,0,0.0275851206897449,0.839524577791936,0,0,0,0,0,0,0,0,0.308944393574452,0,0,0,0,0,-0.105757335717023,0.230358497897581,0,0,0,0.0577943587488919,0.610072836581651,0,0,0,0.166089029388524,0,0,0,0,0,0,0,0,1.22301249053255,0,-0.0164507205806261,0,0,1.29404016217939,0,0
RealEstate_excess,4.33680868994202e-19,0,0,0,0.0466438642862664,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.110566591095695,0,0,0,0,0,0,0,0,-0.0140336052604968,0,0,0,0,0,-0.0837193141635841,0,0,-0.0239989409982578,0,0,0,0.0323447948336555,0,0,0,0,0,0.240319824133817,0,0,0,-0.0144886958646463,0,-0.013147979418282,0,0.368193599378089,0,-0.0367325231304207,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0.0132191237556324,0,0,-0.0261013306611688,0,0,0,0,0,0,0,0,0.0470462593616802,0,0,-0.0880523649135358,0,0,0,0,0,0,0,0,0,0,0,0,0,0.073325790197565,0,0,-0.0105571816149034,-0.0564927853361065,0,0,0,0,0,0,0.0172247689794254,-0.0105375796296881,0.348277843788057,0,0,0,0,0
MKvol,0,0,0,0,0,0.00102586494022647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00135402075054293,0,0,0,0,0,0.0001931694386953,-0.000114949017910322,0,0,0,0,0,0.00166587995368034,0,0,0,0.000848123383994739,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00198268793589973,-0.00175872551692691,6.7762635780344e-21,0,0,-0.0131450852204838,0,0
CarbonVol_Shenzhen,0,0,0,0,0,-0.0175489830732523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.064851762236135,0,0,0,0,0,0,0,0,0,0,-0.0281862092063124,0,0,0.0200141261609428,0,0.0716803266784748,-0.0527471925969042,0,0,0,0,0,0,0,0,-0.00715937641940796,0.179010509299072,-0.134115022878482,0.171996167418913,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00101729294318697,0,0,-0.0103868690159311,0,0,-0.000476475986999708,0,-0.0039805235114172,0,0,0,0.00745194349960038,0,0,0,-0.00134511862377005,0,0,0,0,0,0.00437838459729826,0,0,0.00768378155075767,0,0,0,0,0,0,0,0,0,0,-0.00572442163142124,0.00187314721490491,0,0,0,-0.00948788927998864,0,0
CarbonVol_Hubei,-0.00693042577182489,0,0,0,0,0,0,0,0.00196859226764252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00146187328563127,0,0,0,0,0.00711252635895618,0.00119887361100432,0,0,0,0,0,-0.0005071657910461,0,0,0,0,0,0,0,0,0,0,0.00828379252348009,-0.00182486073483679,0.00519237597295379,0.00118620398674814,0,0,0.11109628143451,0,0
