,X600519.SH,X000858.SZ,X600809.SH,X000568.SZ,X002415.SZ,X600276.SH,X002304.SZ,X600690.SH,X002475.SZ,X300124.SZ,X000651.SZ,X300014.SZ,X600104.SH,X000596.SZ,X003816.SZ,X600031.SH,X000725.SZ,X002129.SZ,X000063.SZ,X000625.SZ,X002371.SZ,X002049.SZ,X002179.SZ,X000338.SZ,X600703.SH,X600089.SH,X002180.SZ,X000661.SZ,X000100.SZ,X300142.SZ,X000733.SZ,X002241.SZ,X601877.SH,X600522.SH,X600741.SH,X002074.SZ,X600702.SH,X000157.SZ,X600460.SH,X000799.SZ,X300003.SZ,X002007.SZ,X600584.SH,X600884.SH,X600779.SH,X600487.SH,X300146.SZ,X002294.SZ,X002414.SZ,X601799.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000651.SZ,0,0,0,3.46944695195361e-18,0,-0.0207111561348081,0,0.237176807375705,-0.014895237777757,0,0,0,0,0,0,0,0,0.0493796200792103,0,0,-0.0293580632496474,0,0,0,0,0,-0.146568751162006,0.170837222700087,0.0616007371289817,0,0,0,0,0.0164248515752862,0,0,0.0978763817134138,0,0,0,0,0.0452763063357782,0,0,0,0,0,0,-0.0569521654024385,0,0,-0.00824516354069418,8.67361737988404e-19,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0.141264202646513,0,0,0,0,0,0,0,0,0,0.117554984496906,0,0,0,0,0,0,0,0,0,-0.0117528088532063,0,-0.015291242706881,0,0,0,0.199285107133542,0,0,-0.00889469663449708,0.0314371144937245,0,0,0,0.60710584206773,0.0337372006113401,0,-0.0843285419144534,0,0,0,0,0,0.0473273183535282,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17414495601355,0,0,0,0,-0.0442129858339159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0830060184573193,0,0,0,0,0,0,0,0,0,0,0,-0.00574755294246525,-0.0342532604615378,0,0,0,0,0,0
X000596.SZ,0,0,0.51860991198651,0,-0.0192061666266757,0,0.140505816050116,0,0,-0.447562923529934,0,0,0,0,0,0,0,0,0,0.0687731139755704,-0.0662858850413529,-0.0639449905638081,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0.072612932377684,0,0,0.296068155925967,-0.102791334590438,0,0,0,-0.200727194266976,0,0,0,0,0,0,-0.0748365237123576,0,0,0,-0.0240245457334818,0.0130330694006488,0,0,0,0,0,0
X003816.SZ,0,0.0312484889798724,0,0,0,-0.00576713064343304,0,0,0,0,0,-0.00526389201556712,0,0,0,0,0.13655178029302,0,8.67361737988404e-19,0,-0.0363845696195757,0,0,0,0.0685438926609516,0,0,0,0,0,0,0,0,0,0,0,0.058651462301783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00135865914150047,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0.0915418893138066,0,0,0,0,0,0,0,0,0,0.326466682687323,0,0,0,0,0,0,0,0,0,0,0,0.133071528554216,0,0,0,0,0.0482129619070109,0,0,0,0.2455436941966,0,0,0,0.187825298028923,0,0,0,-0.0231292672694794,0,-0.0334981666887921,0,0,0,0.0234767793614235,0.00591897616942966,0,0,0,0,0,0
X000725.SZ,0,0,0,0,-0.012844517603169,0,0,0,0,0,0,0,0.0227297844288239,0,0,0.0869340729527904,0,0,0,0,0.0187012371009676,0,0,0,0,0,-0.000588067222015683,0.0343592514603402,0.36848461799111,0,0,0,0,0,0,0,0.0776033199691676,0.273084882672799,0,0,0.0154105993791957,0.0450988654599034,0,0,-0.0257939558383425,0,-0.0631766672609485,0,0,0,0,0.00520547953037307,0.0083995902970219,0,0,0,0,0,0
X002129.SZ,0,0,0.0609024510513186,0,0,0,0,0,0,0,0,0,0,0.0164996298066197,0,0.0195962234284685,0,0,0,0,0,0,0,0,0,0.266068661469051,0,0,0,0,0,0,0,0.0812654264949646,0,0.206966101371912,-0.0327011380021799,0,0,0,0.147860663050282,0.119643053886885,0,0,0,0,0,0,0,0,0,0.00926573845052495,0,0,0,0,0,0,0
X000063.SZ,0,0,0.132738356040448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0655191292658901,4.33680868994202e-19,0,0,0,0,0,0,0,0.0581569383046437,0,0,0.0617882297963233,0,0,0,0,0,0,0,0,0,0.0804210548138913,0,0,0.0440536099644443,0,0,0,0.117609749432464,0,0,-0.00322921358951842,0,0,0,0,0,0,0
X000625.SZ,0,0.0444830927077844,0,0,0,0,0.0270800379092455,0,0,0,0,0.234556628195397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126970013039724,0,0,0,0,0,0,0,0.178323357520692,0,0,0,0,0.00313470816356551,0,0,0,0,0.186516859195899,0,0.025015916117314,-0.0844198293027577,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0.29974309703735,0,0,0,0,0.348015364254052,0,0.0991521127877713,0,0,0,0,0,0,-0.224614937960241,0,0,0,0,0.190424004128833,0,0,0.639151943765638,0,0,0,0,0,0.345570614435005,0,0.109152732154275,0,0,-0.21013193823878,0.060134758644894,0,-0.541739238837944,-0.148768854893069,0,0,0,0,0,-0.0886924754382674,0,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0.237877010505862,0,0,0.0453392688559395,0,-0.161003672948004,0,0,0,0,0,0,0.149575119090545,0,0,0,0,0,0,0,0,-0.202365017044429,0.204701674828622,-0.0482447591360466,0,0,0,0,0,0,0,0,0,0,0.107765367520657,0,0,0.14185481497759,0,0.0768895938915178,0,0,0,-0.0119550936344376,0.0342250141513105,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0.00429699916127674,0,0,0,0.00580020278119993,0,0,-0.00327909074624615,0,0.127472426660268,0,0,0,0,0,0,0,0,-0.0693950642162383,0.263870739278196,0,0,0,0,0,0,0,0,0,0,0.115190766592538,0,0,0,0,0,0,0,0.0283416620365081,0,-0.00851807376032221,0,0.122099263636888,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0.119896971576968,0,0,0,0.0711432782484412,0,0,0,0.14521999438002,0,0,0,0.0184462430357433,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.13208957736612,0.0944726002229321,-0.00400237450828128,0,0,0,0,0,0,0,0.0557548783974372,0,0,-0.00125978783143678,0.0111769671547586,0,0,0,0,0,0
X600703.SH,0,0,0,0,0.014151275882663,0,0,0,0.207873473849551,0.10861160199613,0,0.0213969677363074,0,0,0,0,0,0.173900168908681,0,0,0,0,0,0,0,0,0.0341050955419305,0,0.17086461838116,-0.0190717770204185,0,0,0,0,0,0,0,0,0.281412499888595,0,0,0,0,0,0,-0.0903107990180121,0,0,0.0218070739418605,0,0.0969384661962785,0.0267268981221527,0.0173165611651953,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0.242664311867136,0,0,0,0,0,0,0,0,0,0,0,0,-0.0108375299897113,0,0.180651947292635,0,0,0.0873166762940887,0,0.0701683546863584,0,0,0,0.00618698929253798,0,0.0109769503962512,0,0.101404389736402,0,0.0304779946981672,0.13839842024678,0,0,-0.000971189421193091,0,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0.263503990190968,0,0,0,0,0,0,-0.049802660352609,0,-0.0543296791042104,0,0,0.0503467201217746,0,0.0357918130397389,0,0.0459294935788499,0,0,0,0,-0.0235401188613841,0.603198190420248,0,0,0,0,-0.0518614133491888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0572377325042961,0.041915210282659,0.108575915381775,0,0,0,0,0,0
X000661.SZ,0,0.204159807443531,0,0.0586289782562906,0,0,0,0,0,0,0,0,0,0,0,0.0483036712873814,0,0.0394538065635929,0,0,0.165755470621309,0,0,0,0,0,0.0563225392818091,0,0,0,0,0,0,0.139985053041592,0,0,0.0727023804687459,0,0,0.273688283926319,0,0.367348432248658,0,0,0,0,0,0,0,0,0,-0.000341536635997407,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147587795443677,0.100903773606316,0.0429568026065761,0,0.0328489271881237,0.0862912859093347,0,0,0.0905956088325622,0.0378871268823577,0,-0.0279617585063675,0,0,0,0,0,0.126728217175745,0.00412787066497732,0,0,0,0,0,0,0,0.102748622081161,0,0,-0.0557165204613394,0,0,-0.0385764790751475,0,-0.135248276910742,0,0.0107871993445763,0.0466619880644817,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.223396468524085,0,0,0,0,0,0,0,0,0.00702570195937199,0,0,0,0.295561373084208,0,0,0,-0.00017180017445789,0,-0.0735554795140107,0,0.00820548915478402,0.287063002859634,0,0,0,-0.0962735424399787,0,0.262012341663989,0,0,0,0.0224236329426773,2.16840434497101e-19,0,0,0,0,0,0
X000733.SZ,0,0,-0.0170011694420745,0,0,0,0,-0.169341095446648,0,0,0,-0.0330401778291644,0,0,0,0,0,0,0,0,0.217220952093382,0.149601162443418,0.256849620068197,0,0,0,0.0257569446542459,0,0,0,0,0,-0.00733720286966554,0,0,0,0,0,0.0449690325375819,-0.0140703750207584,0,0,0,0,0,0.0882752437928668,0,0,0,0,0,-0.00617982485865397,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,-0.0433565847175668,0,0,0,0,0,0,0,-0.491592419639271,0,0,0,0,0.446313680083856,0,0,0,0,0,0.0213285953047785,0,-0.0395873313433329,0.0543673449586525,0,0,0,0,0,0.680902400334556,0,0,0,0,0,0,0,0,0.346496511038053,0.0493230339489707,0,-0.189979630380921,0,0,0,0,0.264729380263324,0,0,0,0,0,0
X601877.SH,0,0,0,0.069284693102042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0464475704105513,0,-0.00835001262095459,0,0.233554540007374,0,0,0.110478699734866,0,-0.0301948488671926,0.241991475715798,0,0,0,0.245390859268699,0,0.0477416051981806,0,0,0,0,0,0.0462407286225623,0,0,0,0,0,0,0
X600522.SH,0,0,0,0.131583117467218,0,0,0,0,0,0,0,0.0879900830604916,0,0,0,0,0,0.412808307794728,0,0,0,0.464620179454459,0,0,0,0,0.00125096538830164,0,0,0,0,0,0,0,0,0,-0.482143296512068,0,0,0,0,0,0,0,0,0.769328272564997,0,0,0,0,0.0579651833249188,0,0,-0.416778783876286,0,0,0,0,0
X600741.SH,0,0,0.253430240061678,-1.38777878078145e-17,0,0.0812763380862348,0,0,0,0,0,0.00945890668698421,0,0,0,0,0,6.93889390390723e-18,0,0.284621827570881,-0.0287728891127185,0,0,0,0,0,0,0,0.127398831625661,0,0,0,-0.180706977045255,0,0,0.104403888759786,0,0,0.0773361013973818,0,0,0,0.0890907049927269,0,0,0,0,0,0,0,-0.0418287047138183,0,-0.0136811831474526,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0.365992562694551,0,0.0530092976143645,0,0,0,0.0141265870184918,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0184730938189512,0.130472186564857,0,0,0,0,0,0.241112846370685,0,0,-8.67361737988404e-19,0,0.036001689959778,0,0,0,0,0,0.0809730111450771,0,-0.0167618317823592,2.71050543121376e-20,0,0,0,0,0,0
X600702.SH,0,0,0.204745369524454,0.256217551670391,0,0,0,0,0,0,0,0.131862674900362,0,0,0,0,0,0,0,0,0.00708798045628629,0,0,0,0,0,0,0.258563661631133,0,0,0,0,0.139271465732464,0,0,0,0,0,0,0,-0.204814920938971,0,0,0.0401525542817509,0,0,0.0613320348081617,0.101369533471636,0,0,0.230762541779399,-0.00506064511568672,0.0183116525813365,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,-0.0275413650894514,0,0,0,0.0103181805844849,0,0.268506536999055,0.031842119673353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110100518023308,0,0,0,0,0,0,0.0189070245153518,0.0192016392679233,0,0,0,0,0,0,0,0,0,0,0.00221915481953143,-0.0458588181747021,0,0,0,0,0,0
X600460.SH,0,0,0,0.0377992905088982,0,0,0,0,0.186337668185166,0,0,0,0,0,0,0,0,0,0,0.0350724342872691,0.0951326260367651,0.0152500764151892,0,0,0,0,0,0.0398010527390691,0,0,0.0399639428713902,0.187133390506716,0,-0.0912675085386291,0,0.0766118593291375,0,0,0,0,0,0,0.297400123517275,0,0,0,0,0,0,0,0,0.00793154420708594,0,0,0,0,0,0,0
X000799.SZ,0.178587216280967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0581805996486578,0,0,0,0,0,0,0,0,0,0,0.0566857235454196,0,-0.0763191015780067,0,0,0,0,0.0624507572591254,0,0,0,0,0,0,0,0,0.631666354662968,0,0,0,0,0,0,0.00144128391201654,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0.593445364191572,0,0,0,0,0,-0.0317985357322283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0.104637738231519,0.0333964361195619,0,0,-0.10255401276748,0,0,0,0,0.184373251005693,0.338723101815637,0,0,0,0,0.202448753263741,0,0,0,0.028010792924543,0.0312997202418245,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,1.04756284858986,0.0538516547841198,0,0,0,0,0.0377699358047432,0,0,0.0354377018137855,-0.141145414518313,0,0.331201023516078,0,0,0,0.243952206923284,0.344518609057396,0,0,0,0,0,0,0,-0.0558350902992118,0,0,0,-0.101607140773275,0.0964381387744665,0,0,0,-0.0544680276333972,0,0,0.284256015026749,0,0,0,-0.00664624825831503,0,0,0.228442385778122,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,-0.0553353412387975,0,0,0,0,0,0,0.0392704483901577,0,0.119718573941552,-4.33680868994202e-19,0,0,0,1.73472347597681e-18,0,0,0.170959706803595,0,0,0,0,0.095168061551382,0,0,-0.0188562589262368,0,0.338210892180619,0,0.0692894321245384,0,0,0,0,0,0,0,0,0.00854514432112227,0,0.001532305724344,0,0,0,0,0,0,0
X600884.SH,0,0,0,0,0.028367313453902,0,0,0,0,0,0,0.0435860772090144,0,0,0,0,0,0,0,0.00406675067970901,0,0,0,0,0.212677198877258,0,0.0192896128880344,0,0,0,0,0,0.214598327792738,0,0,0.0425819615944028,0,0,0,0,0,0,0,0,0,0,0,0,0,0.290303010571544,0,0,0,0,0,0,0,0,0
X600779.SH,0.165604766328449,0.0807366946034557,0.0929421466164469,0,0,0,0,0,0,0,0,0.0653201865229881,0,0,0,0,0,0,0,7.19066800351049e-05,0.0806663103199879,0,0,0.0721493517610576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.360818991408605,0,0,0,0,0,0,0,0,0,0,0,-0.0122930826285721,-0.0518983565717187,0,0,0,0,0,0
X600487.SH,0,-0.0854126522235999,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.194804431589081,0,0,0,0,0,0.0657390000842535,0.126736990876924,0,-0.386542834633044,0.342090843204864,0,0,0,0,0,0,0,0.47676281584083,0,0.176662169397565,0,0,0,0,0,0,0,0,-0.0447195668006133,0,0,0.0253652858386697,0,0.0528017865985374,0,-0.000284109173439831,-2.16840434497101e-19,0,0,0,0,0,0
X300146.SZ,0,0.0499190959613678,0,0,0,0,0.291579187062995,0,0,0.150695018711532,0,0.0622997601133368,0,0,0,0,0,0,0,0,0,0,0.0713318938870941,0,0,0,0,0,0,0,0,0,0,-0.127974629944263,0,0,0,0,0,0.0531698076337048,0,0.184841126706997,0,0,0,0,0,0,0,0,0,0.00689259714489567,-0.064679636427056,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0.290952848442666,0,0,0.404951595647121,-0.188200854322856,0,-0.13637973377745,0,0,0,-0.0455243037424493,0,0,-0.128079628861893,0,0,0,0,0,0,0,0,0,0,0.18208653112613,0,-0.0222667600892475,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111853057010656,0,0,0.0258646041602357,0,0.293203469970744,-0.0176397422244084,0.0807570223490682,0,0,0,0,0,0
X002414.SZ,0,0,-0.0237480187165483,0,0.190273184551257,0,0,0,0,0,0,0.0122265244781235,0,0,0,0,0,0,0,0,0,0,0,0.097741979703245,0.220230469972174,0,0,0,0,0,0,0.151514739031552,0,0,0,0.187060339962494,0,0,0.088922799624903,0,-0.0300641982778716,0,0,0,0,-0.0261074840620454,0,0.00392339535283027,0,0,0,0,0.0216298245142221,0,0,0,0,0,0
X601799.SH,0,0,-0.00400424380634985,0,0,0,0,0,0.136590462002446,0.329384951204375,0,0.039424146431621,0,0,0,0,0,0,-0.148188043283125,-1.73472347597681e-18,-0.197998952310004,0,0,0.376451245568333,8.67361737988404e-19,0,0,0,0,0,0,0,0,-0.0830491968204025,0,0.0837937428359524,0,0,0,0,0,-0.00639973388830844,0,0.439751730314641,0,0,0,0,0,0,0,-0.0245192931971293,0.0412448301752949,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,-0.0801372171787584,-0.073605862981806,0,0,0,0,0,0,0,-0.0391462080514999,0,0,0,0,0,-0.142056868532905,0.165804207334129,0,0,0,0,0,0,0.0302316077513786,-0.121302046805126,0.204790090396159,-0.251285437549537,0,0.0290755935970385,0,0.184278915185888,0.233574136352879,0,0.139428533137041,0,0,0,0,0,0,0,0,0,0.0114035752946585,-0.220609645494538,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.03048697271298,0,0.176655966015817,0.534686761530123,0,0,0,0.113513560352243,0,0,0.306935141948676,0.202971531816848,0,0,0,0,0,0,0,1.06698928305092,0,0,0,0,1.73472347597681e-18,0,0,-0.85280830701731,0.773078023283675,0.0867890473190448,0,0,0,0,0,-0.0683228574212846,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0.480495975780702,0,-0.46698882166635,0,0,0,-0.203792878631495,0,0,0,0.34398636372841,0,0,0,0,0,0.558622930178972,0,-0.237152424825654,0,0,0,0.192651699994781,0,0.0251355360650511,0,0,0,0.175930594042861,0,0,0,0,0,0,0,0,0,0.355187114315348,-1.87086060578495,0,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0819886099955218,0.0745968536048178,0,0,-0.083551403781104,-0.059535227782828,0,0.025769782536318,-0.053188300851272,0,0,0,-0.00701820271193225,0,0,0,0,0,0,0,0.101730772884007,0,0,0,0,0,0.0367555094306235,0,-0.0388889714570658,0,0.00692379275445111,-0.00923816406622055,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177204024908086,0,0,0,-0.0591711384720615,0,0.0435026582212922,0,0,0,-0.0484070767179732,0,0,0,0,0,0,0,0,0,0.0983919969410806,0,8.67361737988404e-19,0,-0.0938714072248033,0,0,0,0.0687001762632896,-0.0464235431159515,-0.00482177026272924,0.00117040587057305,0,0,0,0,0,0
MKvol,0,0,6.42164117056464e-05,0,0,-0.00147045121297967,0,0,0,0,0,0.000435315106887099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00229882584743455,0,0.000515989730280125,0,-0.000588929350892942,0,0,0.000715881255441532,0,0.000732131245572987,0,0,0,0,0,-0.0027241398227491,0.000887171114676144,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0.000202317029292125,0,-0.00950894414053366,0,0,0,0,0,0,0,0,0,-0.00965169307285091,0,0,0,0,-0.0249104971554118,0,0,0,4.33680868994202e-19,0,0.00138939185105888,0,0,0,0,0,0,0,0,0,0,0,0.0145669460050717,0,0,0.00977841394511425,0,0,-0.00131818063946224,0,0,-0.0143740602475017,0,0,0.0104780982299475,-0.0151136610924451,0.0185867172794159,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0.00576940099493228,0,0,0,0.00641537010083184,0,-0.0185863542787202,0,0.0036216272133277,0,-0.00670412516431185,0,0,0,0,0.00615217270544108,0,0,0,0,0,0,0,0.000534030803803399,0,0.00635608648655177,0,0,0,0,-0.00562477892257213,0,0,0.00435595340807613,0,0,0,0,0,-0.00434499197729203,0.00323734781965063,-0.00993615157862229,0.00382232695546206,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,-0.0102315826013117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00118061528875569,0,0,-0.00285237867502091,0,-0.0109525915064799,0,0,0,0,0,0,-0.00222127685867281,0,0,0,0,0,0.0142136365470324,-0.0056348536532655,-0.0192442581328151,0,0,0,0,0
