,X600519.SH,X600104.SH,X002415.SZ,X000725.SZ,X000651.SZ,X000858.SZ,X600276.SH,X002304.SZ,X000063.SZ,X600690.SH,X000625.SZ,X600031.SH,X600703.SH,X000100.SZ,X600271.SH,X600066.SH,X000157.SZ,X600118.SH,X002236.SZ,X000559.SZ,X600089.SH,X600741.SH,X600372.SH,X000338.SZ,X002241.SZ,X002475.SZ,X002292.SZ,X000016.SZ,X600177.SH,X600839.SH,X000066.SZ,X000568.SZ,X300124.SZ,X002465.SZ,X002294.SZ,X300003.SZ,X600312.SH,X000800.SZ,X600867.SH,X002074.SZ,X002129.SZ,X000869.SZ,X600525.SH,X000581.SZ,X600582.SH,X600498.SH,X000977.SZ,X002414.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.128518447907316,0,0,0,0,0.25153868950124,0,0,0,0,0,1.38777878078145e-17,0,0,0.0697798326787287,0,0,0,0,0.0240062591836065,0,0,0,0,0.0100537797022003,0.0401133465627577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.272937853510168,-0.110302850750676,0,0,0,0,0.00235823423823349,0.0380405084386773,0,-0.00511172440157102,0,0,0,0
X600104.SH,0,0,0,0,0,6.93889390390723e-18,0,0.306822613202578,6.93889390390723e-18,0.0102563075325131,0,0,0,0,0,0.0958780947107068,0,-0.0129790660051632,0,0,0,0.040536084004166,0,0,0.160117844092676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0997058366604689,0,0,0,0,-0.0266272049739558,0,0.0615679711961528,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0.233456740426274,0,0,-0.0566506419363265,0,0,0,0,0,0,-0.143412288484345,0,0,1.73472347597681e-18,0,0,-0.0687341787570687,0,0,0,0.275384419473718,0.0884105765966628,0.0304187820458459,0,0,0,0,0,0,0,0,0,0,0,0,0.128704009282964,-0.0236717384215381,0,0,0,0,0.0124039354816439,0,0.3225709634995,0,-0.0534275226986751,0.0126952624451137,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.191431053598996,0,0,0,0.0235146665294575,0,0.156763874458466,0,0,0,0,0.290558433711614,0,0,0,0,-0.0648507500494517,0,0,0.0633144381006819,0,0,-0.0522269317754048,-0.00124805843747745,0,0,0,0,0,0,0,0.131862692651192,0,0.118923543901577,0.0118524858183212,0,0,0,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0.0360649915152593,0.121772555825108,0,0,0,0,0,0,0.0841647873001099,0,0,0,0,0,0,-0.0268290219571033,0.00587720359184344,0,0,0,0,0.0246037022124839,0,0,0.164248116978785,0,0.327286974256413,0,0,0,0,0,0,0,0.0147890568716794,0,0,0,0,0,0.0495488263952929,0,0,0,0,-0.0142358401167572,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0.117451750659607,0.132228040498566,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,-0.0747059397130635,0,0,0,0,0,0,0,0,0,0,0.0178178021940583,0,0.344671335008853,0,0,0,0,0,0.127364192634193,0,0,0,0,0,0,0,0,0,0,0,-0.0150159176989797,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0110534579943675,0,0.205662385206617,0,0,0,0,0,0.00589139921198515,0.416050237127903,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,-0.0591576270467314,0,0.0737944768037498,0,0,0,0,0,0,0.0541171399798613,-0.0233806073212949,0,-0.0108714628059109,0,0,0,0
X002304.SZ,0,0.342441676581348,0,0,0,0.201486692320313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122188379663096,0,0,0,0,0,0,0,0,0,0.0421912126822835,0.133775281314904,0,0,0,0,0,0.0786836854127798,0.0312432780291144,0,5.29395592033938e-23,0,0,0,0,-0.0622814338879939,0,0,0,0.0313976471064002,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0.154241173241115,0,0,0.162669001641485,0,0.00458354282788676,0,0,0.148437188883842,0.0326618004486488,0.00382978327836705,0,0,0,0,0,0,0,0,0,0.00601177413425481,0,0,0,0,0,0.0252160792194614,0,0,0,0,0,0,0,0.00716367454554489,0,0,0,0,0,0,0,0,0,0,0
X600690.SH,0,0,0,0.00521187305226087,0,0,0,0.081663190481318,0,0,0.215356804391503,0.175908881814787,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0.0837225444341782,0,0.0800904367796052,0,0,0,0,0,0,0,0,0.0496177833209901,0,0,0,0,0.0813465345329066,0,0.03278226993293,0,0,0,0,0,0,0,0,0,0.0117314479962259,0.0220150459844766,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177797403626196,0.0233912760526032,0,0.0568548207456787,0,0,0,0,0.177220917888091,0.0588309553127566,0.132864804320715,0,0,0,0,0,0,0,0.104889213167416,0,0,0,0,0,0,0,0,0,0.0123941656015686,0,0,0,0,0,0,0,0.00685411461138438,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026032083634981,0,0,0.151596580624003,0.297617549970998,0.0520924303409665,0.11009883771884,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0.115019934060914,0,0,0,0,0,0,0,0,0,0,0,-0.000985688295163547,-0.0235114326686801,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0.0994640937004989,-5.42101086242752e-20,0,0,0.294165725612038,0,0,0.102900928416049,0,0,0,0.383858066240821,0,0,0,0,0,0.00801638789122391,0,0,0,0,0,0,0,0.0103122750343752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0463269306388822,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0.234482151048266,0,0,0,0,0.285799607254534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00753720143018625,0,0,0,0,0,0,0,0.0306550454532864,0,6.34060884446212e-06,0,0,0,0,0,0,0,-0.0243834712414765,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0.228548220061923,0,0,0,0,0.0992983953638214,0,0,0,0.0039678815292191,0,0,0.0653711516673368,0,0.2118821161007,0.0434284968356901,0.0835007547024471,-0.0885938106186338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10749347986001,0,0,0,0,0,0.158793667612821,0,0,-0.00738006589119646,0,0,0.0404280077544895,0,0,0,0
X600066.SH,0,0.312265938226468,0,0,0.0434438993969757,0.0262420464343314,0.319693430641093,0.177164652566821,0,0,0.00719019772202492,0,0,0.0135142950398265,0,0,0,0,0,0,0.118407378507033,0,0,0,0,0,0.097911670827306,0,0,0.0797345549954198,0,0,-0.064773877144418,0,0,0,0,0,0,0,0,0,0.0337392738480498,0,0,0,0,0,0,0.0360876646404362,-0.0522335761287465,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0.146393850716973,0,0,0,0,0,0,0.111046189916002,0,0,0,0,0,0.0105375259277701,0,0,0,0.275301630950932,0,8.67361737988404e-19,0,0.0171853595033387,0,0,0.0167753346580918,0.097019903590061,0,0,0,0,0,0,0,0.21431650147541,0,0.0694919091865467,0,0,0,0,0,0,0,0,0,3.79621713010939e-06,0.0367394431381519,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0.209880857447584,0,0,0,0,0,0,0,0,0,0,0.264514426382403,0,0,0,0,0,0,0.209321993787713,0,0,0,0.310949299572073,0,0,0,0,0,0,0,0,0,0,0,0,0.0962662100216752,0,0,0,0.0080171439349971,0,0,0,0,0,0
X002236.SZ,0,0,0,0.0843807770537487,0,0,0,0,0,0,0,0,0.0149123448750773,0,0.0167842825516266,0,0,0,0,0,0,0,0,0,0,0.172548978121602,0,0,0,0,0,0,0,0,0,0.283314122519659,0,0,0,0,0,0,0,0,0.0406913683437713,0.0133669483013277,0,0,0,0,-0.0145735132168274,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00118301237809348,0,0,0,0.112098808674158,0,0,0,0,8.67361737988404e-19,0.00935831830401521,0,0,0,0,0,0.0745709953039572,0,0,0,0,0,0,0,0.0721503490392674,0,0.0124748270637903,0.0181030151605293,0,0,0,0,0,0.0510445530753784,0,0,0,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0.427426618004955,0,0,0.0963388301758172,0,0,0.181796623363686,0,0,0.00384681605682435,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0.0244071385571596,0,0,0,0,0,0,0,0.00810058539067009,0,0,0,0,0,0,0,-0.00961935688773038,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0,0,0,0.300014612891373,0,0,0.0196191541683932,0,0.0485043855232242,0.310369783733204,0,0,0,0,0,0.117044927519948,0,0,0.114742392885117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0100054299885905,0,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,-0.0631973238327797,0,0,0,0,0,0,0,0,0,0,0.319396868278773,0,0.202243773474828,0.0318897521186579,0,0,0,0,0,0.22724597941473,0,0,0,0,0,0.107413553764498,0,0,0,0,0.163924626639903,0,0,0,0,0,0,0,0,0,0,0,0.0229103420515531,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0.120052383890815,0,0,0,0,0,0,0,0,0.045087995651674,0,0.321510202427083,-1.73472347597681e-18,0,0.0181556175920333,0,0.0432781146037845,0.175799865452696,0,0,0,0,0,0,0.0505436151013967,0,0.0306522165074161,0.00400796109023676,0,0,0,0,0.0585504517838855,0,0.0160009287303183,0,0,0,0,0,0,0.0487827309888268,0,0,-4.33680868994202e-19,0.0345255413537988,0,0,0,0,0,0
X002241.SZ,0,0,0.213811564225378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0879145448879644,0.11217672059751,0,0,0,0,0,0,0,0,0,0,0,0.243241639774243,0.0883633034877052,0,0.0586194166199028,0,0,0,0,0.049069870467006,0,0,0,0,0,0.135310422296553,0,0,0.0739563108511689,0,0,0,0,0,0,0
X002475.SZ,0,0,0.0385760607573997,0,0,0,0,0,0,0,0.192042048890488,0,0,0,0,0,0,0,-0.0230769508931792,0.202709990816041,0,0,1.73472347597681e-18,0,0,0,0.0533046333619954,0,0,0,0,0,0.01695590452777,0,0.477784697237032,0,0,0,-0.238984739737441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.00513988405952611,0,0,0,0,0,0,0,0,-0.0397881753672807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0284455297137755,0,0,0,0.110205304083351,0.0462320764128392,0,0,0,0,0,0
X000016.SZ,0,-0.0375287614901335,0,0,0,0,0,0,0,0,0,-0.014798542025029,0,0,0,0,0,0.168934508075451,0.264719326245477,0,-0.0952504712670358,0,0,0,0,0.125704234929647,-0.174001312741474,0,0,0,0,0,0,0,0,0,0,0,0,0.0488779798037925,0.134204023061198,0,0,0,0,0,-0.4354488929505,0.62089070955173,0,0.0400809533996011,0,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168645794049964,0,0,0.275769035476658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12243197726021,0,0,0,0.0552938505731103,0,0,0,0,0,0.110796441452747,0,0,0,0,0,0,0,-0.0120152139252451,-0.000188399076940612,0,0,0,0,0,0
X600839.SH,0,0,0,0,0,0,0,0,-0.0661233208086644,0,0,0,0,0,0,0,0,0.17954306518344,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0492352306221072,0,0,0,0,0,0,0,0,0.0873547950638702,0,0.0911026758310445,0,0.13524473722813,0,0.0432932120673401,0,0,8.67361737988404e-19,-0.0161291301896337,0.136492515460138,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.192419072456395,0,0,0,0,0.0159378863020821,0.105588796266451,0,0.0621740953859074,0.012911465585968,0,0,0,0,0.0266380914126016,0,0,0,0,0,0,0.00602880896369086,0,0,0,0.040455373155754,0,-0.0354477574298502,0,0,0,0,0,0,0,0,0,-0.0690992577572246,0.0367055442692468,0,0,0,0,0,0
X000568.SZ,0.151623612092711,0,0,0,0.0266242750696855,0,0,0.0615948859761642,0,0,0,0.0471989335513387,0,0,0,0.00930207645971475,0,0,0,0.145647424820829,0,0,0.0257463400111209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114709602131784,0,0,0,0,0,0,0,0,0,0,0,-0.0514907446254838,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0989331923456139,0,0.205884692782792,0,0,0.0242357060846378,0.0191739548460124,0,0,0,0,0,0,0,0,0,0.0382296674875927,0.101311048941176,0,0,0,0,0,0,0,0,0,0,0.127288166555873,0,0,0,-0.0789702074805169,0.0934621560818367,0,0,0,0,0,0
X002465.SZ,0,0,0,0,0,0,0,0,0.121464374850152,0,0,1.73472347597681e-18,-0.106068571692954,0.00190790440713334,0,0,0,0.293534687207009,0,0,0,0,0,0,0.0880089144391224,0,0,0,0.0351529966628264,0,0,0,0.0489892728674714,0,0,0,0,0,0,0.0413755610470363,0,0,0,0,0,-8.67361737988404e-19,0.174534335412122,0,0,0.0196353081060472,0,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0,0,0.122128954499052,0,0.126404600603985,0,0,0.22211330799052,0,0,0.0348281116932394,0,0,0,0,0,0.0760679341062025,0,0,0,0,0,0,0,0,0,0.0127910152285954,0,0.0868204894622296,0.000994498780230447,0,0,0.0207224570709361,0,0,0,0,0,0,0,-0.00594682740427011,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0,0.00500757086928303,0.049649026315241,0.139592610947758,0,0,0,0,0,0.10325991914506,0,0.117428116700741,0,0,0.264876802768001,0.0435247158193534,0,0,0,0,0,0,0,0,0,0,0,0.122091509834256,0,0,0,0,0,0,0,0,0,0,0,0,-0.0646021177438846,0,0,0,0,0,0
X600312.SH,0,0,0.195051944598593,0,0,0,0,0,0,0,0,0,-0.0718131857628811,0,-0.0028553116303279,0,0,0,0,0,0.00329172185807381,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,-0.175766993537313,0,0.108319117882986,0.124455178194394,0,0,0,0.0863319592394931,0,0,0.145286034299519,0,0,0,0,0,0,-0.0593912326688208,0,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171958594673954,0.0872140221533543,0,0.0486932154412983,0,0,0.122573787984675,0,0,0,0,0,0,0,0,0,0.0034878254674091,0,0,0,0,0,0,0.0827503140772185,0,0,0,0,0,-1.0842021724855e-19,0.0112653428604862,0,0,0.0154815801063899,0,0,0,0,0,0,0
