,X600104.SH,X600519.SH,X000651.SZ,X000725.SZ,X002415.SZ,X000625.SZ,X000858.SZ,X002304.SZ,X600276.SH,X600690.SH,X000063.SZ,X600031.SH,X000338.SZ,X600372.SH,X000157.SZ,X002241.SZ,X600741.SH,X600089.SH,X600703.SH,X000100.SZ,X601877.SH,X002236.SZ,X000623.SZ,X000581.SZ,X600271.SH,X000568.SZ,X000550.SZ,X000559.SZ,X600118.SH,X002475.SZ,X000050.SZ,X600066.SH,X002456.SZ,X300124.SZ,X002294.SZ,X600839.SH,X600177.SH,X002129.SZ,X002007.SZ,X600867.SH,X000869.SZ,X000400.SZ,X000800.SZ,X300003.SZ,X002292.SZ,X000977.SZ,X002038.SZ,X000970.SZ,X600435.SH,X002465.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600104.SH,0,0.0288177017593749,0,0,0.0138531300146358,0,0,0,0,0,0,0.212078844324933,0,0,0,0,0.445886105693826,0,0,0,0,0,0.00466601792925112,0,-0.100822218639641,0,0,0,0,0,0,0,0.107728009328006,0,0,0,0,0,0,0,0.14621595120054,0,0,0,0,0,0,0.0444153007000226,0,0,0,-0.0359657221695668,0.0663263054930557,0,0,0,-0.236225522949163,0,0
X600519.SH,0,0,0,0.10735424824904,0,0,0.168726043997946,0.276142586609559,0,0.123416855023742,0,0.0367966514447163,0,0,0,0,0.141533468752589,0,0,0,0,0,0,0,0.0387916828626777,0,0.128560780534903,0,0,0,0,0,0,0,0,-0.0493305215157789,0,0,-0.00975744796007688,0,0,0,0,0,0,0,0,0,0,0,0,0.0184898790427429,-0.0493985421808334,-0.0604706658993871,0,0,-0.00344069382079166,0,0
X000651.SZ,0,0,0,0,0,0,0,-0.11279547891964,0,0.0778362865485148,0,0,0.230147299326826,0,0,0,0,0,0,0.0625690581136511,0.201024408813053,0,0,0,0,0,0,0,0,0,0,0.0966169053650806,0,0,0,0,0,0,0,-0.0706415954861743,0,0,0,0,0,0,0,0,0,0,0,0.0119372192786462,0.00141668730592447,0,0,0,0,0,0
X000725.SZ,0,0.0496045069929086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0386549520801847,0.391740469334982,0,0.141783468331093,0,0,0,0,0,0,0,0,-0.0322343892444656,0,0,0,0,0,0.116168020470276,0,0.0626913636475444,0.0119307009938982,0,0,0,-0.146958043491878,0,0,0,-0.0684609639011223,0,0,0,0.0152756752344762,-0.032939534508696,0,0,0,0,0,0
X002415.SZ,0,0,0.101581459792187,0,0,0,0,0,0,0,0,0,0,0.161876490634922,0,0,0,0,0.0648252232152325,0,0,0.237541350038835,0,0,0,0,0,0,0,0,0.0656149516504121,0,0,0,0,0,0,0.180559883929248,0,0,0.00453138042093711,0,0,0,0,0,0,0,-0.0501516509699009,0,0,-0.003869602722268,0.015859894207654,0,0,0,0,0,0
X000625.SZ,0.104420038424147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0682195414843952,0.117205741405427,0,0,0,0.0671627213267727,0,0,0,0,0,0,0.103936962621499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0476052242395065,0,0,0.111980189543698,-0.0152424499233347,0,0,-0.00191930185303376,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0.00967469566607216,0,0,0,0.0755100623674316,0,0.0289971094694046,0,0,0,0,0,0.0292108849472936,0,8.67361737988404e-19,0,0,0,0.301246772677004,0.0676600028592151,0,0,0,0,0,0,0.00847663756576602,0,0,0,0,0,0,0.0695055137685435,0,0,0,0,0,0,0.0929116655827433,0,0,0,0,0,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0.0826658977952837,0,0.548189165021493,0,-0.0251886176646299,0,0,0,0,0,0,0,0,0,-0.255794538179324,0,0,0,0,0,0,0,-0.035275119876322,0,0,0,-0.107292694797147,0,0,0,-6.93889390390723e-18,0,0,0.0793229041369753,0,-0.0361583110654052,0.156876361229446,0,0,0,0,0,0.307874198322921,0.0511701490794402,0,0,0,0.00752177295680467,0.0405662273395693,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0.147259787736986,0,0.00468425153638463,0,0,0,0,0,0,-0.129235906731755,0,0,0,0,0,-0.00196100444025287,0,0,0,0,0,0,0,0,0,0,0,0.034190905390793,0,-0.0291914479974067,0,0.210459089984297,0.086279499030349,0,0,0,0.0389702740180195,0,0,0,0,0,0,0,0.00716921981748355,0.0170671593625783,0,0,0,-0.065249661208539,0,0
X600690.SH,0,0.252810243417995,0.239092360499507,0.0234824938684845,0,0,0,0.158718062538656,0,0,0,0,0,0,0,0,0.119717532867943,0.14852864541077,0,0.237316955445964,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0625540232804251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0233979607502588,0.0991942479867336,0,0,0,0,0,0
