,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X000651.SZ,X600276.SH,X002304.SZ,X000725.SZ,X600690.SH,X000063.SZ,X000338.SZ,X002475.SZ,X600031.SH,X000568.SZ,X600741.SH,X601877.SH,X600703.SH,X600271.SH,X002236.SZ,X000100.SZ,X300124.SZ,X002008.SZ,X600809.SH,X300003.SZ,X000625.SZ,X000596.SZ,X600487.SH,X000661.SZ,X600498.SH,X002456.SZ,X000050.SZ,X002007.SZ,X002179.SZ,X000157.SZ,X300142.SZ,X300146.SZ,X600066.SH,X600522.SH,X600177.SH,X600776.SH,X600089.SH,X002129.SZ,X002180.SZ,X600566.SH,X002241.SZ,X600867.SH,X600372.SH,X002506.SZ,X000977.SZ,X600118.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000338.SZ,0,0.129435407929105,0,0,0,0,0.0148156945674178,0,0.05487471010276,0,0,0,0.0190559125532746,0,0.191398159044035,0,0,0,0.166379014942221,0.0509335963501778,0,0,0,0.0129806422704086,0.0363015769405154,0,0,0,0,0,-0.119835578161079,0,0,0,0,0,0,0,0,0.00867917381262515,0,0,0,0,0,0,0,0,0,0,0,0,0.0196169760231586,0,0,0,-0.0365678089956387,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.271071084043241,0,0,0,0,0,0,0,0,0,0.165985719963816,0,0,0,0.235782205076254,0,0,0,0.0107087834764989,0,0,0,0,0,0.0121455892150297,0,0,0,0,0,0.0232318922853443,-0.0588575166131039,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0.194982924731757,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0603498676049563,0,0,0,0,0,0,0,0,0,-0.00124933930917226,0,0.0387799891780626,0,0.240774715360033,0,0,0,0,0,0,0,-0.00883384703488534,0.0440573769504251,0,0,0,0,0,0
X000568.SZ,0,0,0,0.34089480761055,0,0.0380238905887275,0.0565298781016987,0.00530329672439042,0,0,0,0,0,0,0,0,0,0,0.0121200121392713,0.0147861593640326,0,0,0.180147687275147,0.00815455834186377,0,0,1.0842021724855e-19,0,0,0,0,0,0,0,0,0.150948977312065,0,0,0,0,0,0,0,0,0,0.0761118636096392,0,0,0,0,0,0.00956170918560259,0.0181509489942747,0,0,0,0,0,0
X600741.SH,0,0.209082932820838,0,0,0,0,0,0,0.0609059653738119,0,0.334846329465418,0,0,0,0,0,0,0,0,0,0.0529097268338459,0.0424220343839866,0,-0.0884490802020603,1.0842021724855e-19,0.00138266138425697,0,0,0,0.250022740914838,-0.19508715346539,0,0,0,0,-0.0274001043612482,0,0,0,0,0,-0.044636912883173,0,0,0,0.212890363356824,0,0,0,0,0,0.00909287081890415,0.00805097608056456,0,0,0,4.33680868994202e-19,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0.0989245066734673,0,0,0,0.05609885234018,0,0,0,0,0,0.0694012751777787,0,0.0564109031731114,0,0.00593381263937821,0,0,0.0861549694796275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0421266696511033,0,0.0717232041690895,0,0.0951364081033435,0,0,0,0,0,0.00819348266612464,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0.0883210099431865,0,0.2577287274819,0,-0.265716887655601,0,0,-0.230971520625431,0,0,0,0,0,0,0,0.300214045538563,-0.341471926026775,0,0,0,0,0,0.852567548978189,0,0,0,0,0,0,0,0,0,0,0,0.00211728785066413,0,0,0,0,-1.38777878078145e-17,0,0.175487833366148,0,0,0.0275459248498243,0.149620245340947,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0.135256218924805,0,0,0,0,0,0,0,0,0,0,0,0,0.24047108849242,0,0,0,0,0,0,0,0.158425320305546,0,0.187916969809632,0,0,0,0,0,0,-0.138369529168474,0,0,0.0960413645560553,0,0,0,0.287708877797054,0,0,0,0,-0.0208949009895621,0,0,0,0,0.138267630509674,0,0
X002236.SZ,0,0,0.585567994050692,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032451872136756,0,0,0,0,0,0,0,0,0,0,0,0.030476106650573,0.0897387655376404,0.0536157253164437,0,0,0,0,0,0,0,0,0.130299759213704,0,0,0,0.0713176313613487,0,0,0,0,0,0,0,0,-0.012113591303721,0,0,0,0.011133946465373,0,0
X000100.SZ,0,0,0,0,0,-0.196827844826951,0,0,0,0,0,-0.0353649644687386,0,0,0,0,0,0,0,0,0,0,0,0.207264549480549,0.417435610819986,0,0,0,0,0.00959407981858824,0,0,0,0,0,0,0,0,0,0,0,-0.014177513318775,0,0,0,0,0.089564835957301,0,0.180365939101897,0.161087017427211,-0.324860531833682,-0.00146115374950192,-0.0490550065273035,0,0,0,-0.0605813273768378,0,0
X300124.SZ,0,0,0,0,0,-0.0510268234786753,0,0,0,0.183691980164796,0,0,0,0,0,0,0,0.107240159547191,6.93889390390723e-18,0,0,-0.0425764659931647,0,0.0909787824584484,0,0.110221578642357,0,0,0,0,0.00112643862688899,-0.119881510603972,0,0,0.281369316534404,0,0,0,0,0.0468810923362228,0,0,0,0,0,0,0,0,0,0,0,-0.0562138191339062,0.129952819972369,0,0,0,0.0343641773262475,0,0
X002008.SZ,0,0,0.28598288953261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207206136902376,0.109540058341388,0,0.0217404251651539,0,0,0,0,0,0,-0.17601325464984,0,0.0404256886594672,0.0578862686426109,0,0,0.102240931098989,0,0,0,0,0,0.00691783413431027,-0.00377007301063349,0,0,0,0.0145965972929854,-0.108161422089809,0
X600809.SH,0,0,0.0180819696089728,0.179838660069518,0,0,0,0,0,0.101169655887445,0,0,0,0.247204584068766,0,0,0.00601998297450906,0.0558906699804316,0,0,0,0.0163129933273393,0,0,0.0373072749170891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0103181454529016,0,0,0,0.0081073319966395,0,0,0,0,0,0.00327235035476883,0.0104751518864278,0,0,0,-0.0179021089405729,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,-0.0570755335451404,0,0,0,0,0,0,0,0,0,0.156019473435244,0,-0.0526565845557619,0,0,0,0,0,0,0,0.488744645042384,0,0,0,0,0,0,0,0,0,-0.0189451955196018,0,0,0,0.768492022894814,0,0,0.490509725202408,0,0,0,0,-0.00868062960557882,-0.106931597798621,0,0,0,0.00580719946699158,0,0
X000625.SZ,0,0.0275353924814259,0,0,0,0,0,0,0,0,0.102684237999273,0,0,0,0.041877968819729,0.0678200557819059,0.120199198264265,0,0.0278925908568304,0.239605815421048,0,0,0,0,0,0,0.0592846325334237,0,0,0,-3.46944695195361e-18,0,0,0,0.0561414457602973,0,0,0,0,-0.0468312096125281,0,0,0.162267425885348,0,0,0,0,0,0,0.160167244859882,0,-0.0533056526936135,0.0340608738331374,0,0,0,-0.0387418816246996,0,0
X000596.SZ,0.0476705031559658,0,0,0,0,0,0,0,0,0,0,0,0,0.119453299337709,0,0,0,0,0,-0.0172510005652245,0,0,0.489787886203917,0,-0.00138151849863008,0,0,0,0,0.145211184887378,0,0,0,0,0,0,0,0,0,0.0565081814514164,0,0,-0.0194473283349159,0,0,0,0,0,0,0,0,0.00101120563520281,0.000701903619154941,0,0,0,-0.0262965476334098,0,0
X600487.SH,0,0,0.0756771435815251,0,0,0,0,0,0,0.340850290818089,0,0,0,0.0546516643626319,0,0.0621233143829462,0,0,0,0,0,0,0,-0.0492568700054965,0,0,0,0,0.103271040271157,0,0.0190264430054418,0,0,0,0,0.176610494920246,0,0.247987459561363,0,0.105249245624633,0,-0.0182669373159317,0,0,0,0,0,0,0.0391849762179213,0,0,0,3.46944695195361e-18,0,0,0,-0.00272939218858259,0,0
X000661.SZ,0,0,0,0,0,0.463642530406336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.362440457237349,0,0,0,0,0,0,0,-0.0827543702319834,0,0.014873096290546,0,0,0,0.0970140128209339,0,0,0,0.0653660303950598,0,0,0,0.0410323508152827,0,0,-0.0561553672711359,0,0.143392705656672,-0.0200152200725532,0,-0.00592313339687789,0,0,0,0,-0.0249385282838122,0,0
X600498.SH,0,0,0.0136521585936715,0,0,0.0473227818508424,0,0,0,0.479975029585323,0,0.098394520199939,0,0,0,0,0,0,0.134788930829286,0,0,0,0,0.0122698212286625,0,0,0.109157042947947,0,0,0,0,0,0,0,0,0,0,0,0,0.0320736235324064,0,0,0,0.0917643701343981,0.0157526867307825,0,0,0,0,0,0,-0.0100542081132789,-0.0140954552399758,0,0,0,-0.0120999980483256,0,0
X002456.SZ,0,0,0.0701008164293988,0,0,0,0,0.105057863880076,0,0,0,0.00896059816835362,0,0,0.0471386700650196,0,0.253923968345917,0.120891098793553,0,0.0509792529597391,0.339852502685604,0.311028975748172,0,0,0.0726993608571195,0,0,-0.0827394961955893,0,0,0,0,0,0,0,0,0,0,0,-0.0880439916058647,0,0,0,0,0,-0.0635096860465297,0,0,0,0,0,0.0178160305862428,0,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0.356108443754677,0,0,0,0,0,0,0,0,0,0.035370809594495,0,0,0.158418569732723,0,0,-0.00581611861638412,0,0,0,0,0,0,0,0,0,0,0,0.0908305709857942,0,0,0,0.059303440688463,0,0.0252723903809697,0.0372305559575863,0,0,0.27095163766445,0,0,0,0,0,0.0134985665747247,0,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0.372979111613798,0,0,0,0,0,0,0,0,0,0,-0.526044144871905,0.460769356185073,0,0,0,0.0199582209395963,0,0,0,0,0,0,0,0,0,0,0.161987888562364,0.0546423438623763,0,0.100097709582011,0,0.450861406688291,0,0,0,0,0,0.00566208628312945,0,0,0,0,-0.278005201399602,0,-0.0873569255649836,0,0
X002179.SZ,0,0.00992337526867331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185922266066067,0.0771798432957725,0.310817810160921,0,3.46944695195361e-18,-0.399612063368455,0,0,0,0,0,0,0,0,0.243588832212916,-5.42101086242752e-20,0,0,0,0,0,0.177620435912096,0,0.216561525589517,0,0,-0.0837647366218771,0,-0.0803369067363859,0,0,0,-0.00956995396164527,0.160364935867853,0,0,0,0,-0.136151454799082,0
X000157.SZ,0,0,0,0,0,0,0,0,0.0748964576491689,0,0,0,0,0,0,0,0,0,0,0,0,0.141725953551005,0,0.0532699602667234,0.145029185210593,0,0,0,0,0,0.125928189730038,0,0,0,0,0,0,0,0,0.000594923211624333,0,0.0351132948757881,0,0,0.0151163104414072,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0,-0.0490545005576737,0,0.0669974692342188,0,0,0,0,0,0.208912236050024,0,0,0,0,0,0,0,0,0,0,0,0,0.126480577999483,0,0.224759453194274,0,0,-0.0257572115799395,0,0,0,-0.0498858943657938,0,0,0,0.146115310985143,0,0.0220422208883136,0,0,0,0,0,0,-0.0148606464811834,0.475671487659058,0.390205193032204,0,0.0258854191378753,0,0
X300146.SZ,0,-0.0645420166910493,-0.160497466659876,0,0,0.0205225609515092,0,0,0,0,-0.0652169843172974,0.618612387928198,0,0.271748893995687,0,0,0,0,0,0,0,0,0,0,0,0,-0.132929494224621,0.727570198514743,0,0,0,0,0,0,0,0,0,0,0,0.0549817343692575,0,0.0913265302268886,0.260438493057933,0,0,0.0640839969425559,0,0,0,0,0,0,-0.0017688324151482,0,0,0,-0.0287044555244373,-0.192489411345274,0
X600066.SH,0,0,0,0,0,-0.0339875054542251,0,0.100296251072814,0,0,0,0,0,0,0,0,0,0.0931574288378109,0.0830396854719203,0.173203693404516,0,0,0,0.0645284870094826,0,0.021878119522504,0,0,0,0.0121674138205412,0,0.0115142625469073,0,0,0.0636402950705736,0,0,0,0,0.000420796788436982,0,0,0,0,0,0,0,0,0,0,0,-0.0153175072836826,0.0739453302130227,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0.0938077385560993,0,0,0,0.171078466487942,0,0,0,0,0,0.0788268746340373,0.00510189588962275,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0.106208534579393,0,0.0758271669777556,0,0,-5.42101086242752e-20,0,0,0.0427508843380943,0,0,0,0,-0.00487188968752496,0,0,0,0,0,0.0881111648674158,0,0,0,0,0,-0.0289622440921582,0,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0.233196349302514,0.0930892965850383,0,0,0,0,0,0,0,0,0,0,0,0.0164730751609582,0,0.0232301269667981,0,0,0,0,0,0,0,0,0,0,0.0356062757235031,0,0.102370534178573,0,0,0,0,0,0.035571572844164,0,0,0,0,0,0,0,0,0,0.0749902136888925,0,-0.00539690176541483,0.030252707229349,0,0,0,0.0178236285705198,-0.0473067763954697,0
X600776.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.190390470961229,0,0,0,0,0,0,-0.0408718320850661,0,0,0,0.0828918352697218,0,0.862424449476152,-0.332189239599096,0.144343909164245,0,0,0,0,0,0,0,0,0,0,0,0,-0.50175089512334,0,0,0,0,0,0,0,0.0915114389617038,0.0333342032464935,0,0,0,0.121828126327239,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0129363889046997,0,0.0268209339254356,0.0883338764173385,0,0,0.0176936167645048,0,0,0,0,0,0.0647043894915509,0,0.0061335125362127,0,0,0,0,0,0,0.022740145667217,0,0.0984063732429299,0,0,0.151829407659673,0,0,0,0.0278089311106696,0,0,-0.0159638955098285,0.0190542670147137,0,0,0,-0.0273395865846236,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0.0445245359116007,0.149453989327258,0,0,0,0,0,0.132854148313193,0,0,0,-0.14947881454328,0,0,0.0310398704951181,0,0.389791387504405,0,0,0,0,0,0,0,0,0,0,0.00609999433815309,0,0,0,0,0,0,0,0,0,0,0,0,0.31252470435624,0.202470905399108,0,0.097111658278934,-0.181879993850439,0,0,0,-0.0111348597220357,0,0
X002180.SZ,0,0,0,0,0,0,0,0.0526311509620421,0,0.0315745263254702,0,0,0,0,0,0,0,0,0.0741522595733504,0,0,0,0,-0.00237806398224895,0.0148209065790966,0,0,0,0,0,0.0566402263069364,0,0,0,0,0.157609714105244,0,0,0,0.0373878820958978,0,0,0,0,0,0.122719996366462,0,0,0.234209550086905,0,0,-0.0113173105682227,0,0,0,0,0.0192860772424705,0,0
X600566.SH,0,0.0575611074422026,0,0,0,0.0126136160428267,0,0.131925704083968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.224368205512338,0,0.225794980760493,0,0,0,-0.129054945946698,0,0.407230351978827,0,0,-0.107771629330354,0,0,0,0,-0.14742370820875,0,-0.247534376262413,0,0,0,0.207543079594842,0,0,0,-0.150948957861811,0,-0.00166826311413648,0,0,0,0,0,0,0
X002241.SZ,0,0,0.132837176192098,0,0,0.0782769646625366,0,0.0880795149915178,0,0,0,0,0,0,0,0,0.0108745487482995,0,0.0655913918655234,0,0,0,0,0,0.0647105514685841,0,0,0.0231639086480304,0.0810984787062187,0,0,0,0,0,0,0,0,0,0,0.0153906468356061,0,0,0,0,0,0.0476259105709725,0.207304074642711,0,0.0239838035712091,0,0,-0.00880634200259667,0.0153217145013217,0,0,0,-3.46944695195361e-18,0,0
X600867.SH,0,0,0,-0.0538125073455299,0,0,0,0,0,0,0,0,0,0,0.0111171555330725,0.0481371233843115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.597008849657871,0,0,0,0.260526435378626,0.0305397362913689,0,0,0,-0.0682081905632016,0,0.309213149326116,0,0.549828968292509,0,0,0,0,0,0,0,0.00529863330844807,-0.107035188958023,0,0.0953690116782051,0,-0.161908662293596,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0.0159740725566979,0,0,0,0,0,0,0,0,0,0.0127711161578101,0,0,0.276051877656479,0,-0.000921299670027145,0.00640588974359721,0,0,0,0,0,0.0303417813461025,0,0,0.287511338749102,0,0,0,0,0,0,0.0238547787055718,0.0148898428980392,0,0,0,0.0751496878786216,0,0
X002506.SZ,0,0,0,0,0,-0.0114184408400342,0,0,0,0,0,0,0,0,0,0,0,0,0.126673206419624,0,0,0,0,0,0,0,0,-0.0166295303483028,0,0,0,-0.0493099491105307,0,0,0,0,0,0,0,0.0101294478295576,0,0,0,0,0,0,0,0,0,0,0,-0.0247643405914795,0,0,0,0,0.0311397870655852,0,0
X000977.SZ,0,0.0191166334608563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.274639603128327,0.302353237435838,0,0,0,0,0,-0.0760498637570699,0,0,0,0,0,0,0,0,0,0,-0.068724468763852,0,0,0,0,0,0,0.0990981490923319,0,0.119717412232719,0,0,0.169145920587059,0,0,0,-0.15599504194997,0.042272011536946,0,0,0,0,0.0395064469961612,0,0
X600118.SH,0,0,0,0,0,0,0,0,0.00759616303378902,0,0,0,0,0,0,0,0.0072074147423863,0,0.184917801452444,0,0.176894620979682,0.071788996413019,0,0,0.085659881688383,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0.166155320588511,0,0,0,0,0,0,0,0,0,0,-0.00195384185083159,0,0,0,-0.0266378720799193,0,0
Change_TY3M,0,0,0,0,0,0,0.18754749232666,0,0,0,0,-0.0416185647416913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127480804380384,-0.103115564513428,0,0.0392015196686232,0,-0.128677604914648,0,0,-0.126532468452038,-0.322125715784136,0,0,0,0,0,0,0,0,0,0,-0.0402321177956671,-0.0765605109565586,0,0.189696754217502,0,-0.184993680230914,0,0
Slope,-0.397157937429743,0.894108785233451,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103882264698376,0,-0.41702585985671,0,0,0,0,0,-0.102767012343717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0108099567398904,-0.399329831831126,0,-0.228080962804055,0,0,0.336653439231089,0,0,0.70196798234988,0,1.06208438483851,0,0.942811409019199,0,0,0,-2.07911967742614,-4.9891922263804,0
TED,0.62307302380481,0,0,0,0,0,0,0.116861297552188,0,0,0,-0.221741021538566,0,0,0,0,0,-0.375082510843001,0,0,0.18427904947466,0,0,0,0,0.557565887827119,0,0,0,0,0,-0.243862463215057,0,0,0,0,0.00444004167673979,0,0,-0.0326826031748413,0,-0.0779997274773867,0,0,0,0,-0.0780457767439419,0,0,0,0,0.527853033206042,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0.0128566399347367,0,0,0,0,0,0.0759829209648056,-0.203996270811623,0,0,0,0,0,0,0,0,0,0,0.0258652938113724,0.0253293915532757,-0.0505009191275606,0,0,0.0558933535801046,0.0267830800386132,0,0,0,0.0121714419132253,0,0,0,0,0,0,0,0,0,0,0.0170783783470702,0.0128212407427137,0.00981078666250983,0,0.0943535460551014,0,0.0659799579998339,0,0
MKreturn,0,0,0,0,0,0.0454361059287577,0,0,-0.0201933054891776,0,-0.0632840897403795,0.0899467617995148,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0987262582093253,0,0,0,0,0,-0.101833360283968,0,0,0.017157445040029,0,0,0,0,0,0,-0.0459980000056499,0,0,0,0.0422924506103845,0,0,0,0,0.11023261303907,0,0.037713085308533,0,0,0,0.133862422778145,0,0
MKvol,0,0,0,0,0,0,0,-0.00239326727247671,0.000875803357059084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00126648126372253,0,0,0,-0.00188947639177866,0,-0.00132811027860931,-0.000196355106324293,0,0,0,0,-0.00099458600381539,0,0,0,0,0,0.000882031647332775,0,0,0,0,0,0,0,0,0,-0.0028804159744062,0,0,0,0,-0.00513492001367823,0.0907001450757735,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0.0518366591921598,0,0,0,0,0,0,-0.0645174570841535,0.0276080600142753,0,0,0,0,-0.511878079227873,0,0,0,0.0916780371623583,0,0,-0.0406851872315428,0.179640650017832,0,0,0,0,0,0,0,0,0,0,0,0,0.0195356842430686,0,0,0,0,0,0,0,-0.255222489954334,0.130512362017666,0,0,0,0,-1.91495420889835,0
CarbonVol_Guangdong,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,0,-0.00185068668845764,0,0,0,0,0,0,-0.00380492561477155,0,0,0,0,0,-0.0079126708276722,0,0,0,0,0,0,0,0,0,0.000946263663083536,0,0,0,0,0,0,0,0,0,0,0,-0.0218205750143891,0.0219526856600029,0,0,0,-0.320804944793093,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0.0103413175369007,0,0,0,0,0,0,0,0,0.0036500029178728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00132047931985097,0.00105805132369842,0,0,0,0.0573277202261855,0,0
