,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X000568.SZ,X002475.SZ,X002304.SZ,X600276.SH,X600690.SH,X000651.SZ,X600104.SH,X000725.SZ,X600031.SH,X300124.SZ,X300014.SZ,X003816.SZ,X002241.SZ,X000063.SZ,X002129.SZ,X000338.SZ,X002371.SZ,X000596.SZ,X600703.SH,X002049.SZ,X002179.SZ,X000625.SZ,X601877.SH,X600741.SH,X000100.SZ,X300142.SZ,X600089.SH,X600460.SH,X002180.SZ,X000661.SZ,X002074.SZ,X000157.SZ,X600702.SH,X002236.SZ,X000733.SZ,X600884.SH,X600522.SH,X000799.SZ,X002414.SZ,X600584.SH,X600779.SH,X002008.SZ,X002007.SZ,X300146.SZ,X000800.SZ,X601799.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X003816.SZ,0,0,0,0,0.0772434713281454,0.0954065741360897,0,0,0,0,0,0,0,0.142907071568126,0,0,0.00884194418378561,0.122146494254182,0,0.144599925287888,0,0,0.0388880833986922,0,0,0,0,0,0,0,0.0177781288190661,0,0,-0.140988362827222,0,0,0,0,0,-0.0868405465921421,0,0.0568728657306864,0,0,0,0,0,0,0,0,0,0,-0.00492237745538628,0,0,0,0,0,0
X002241.SZ,0,0,0,-0.236124486155678,0,0.346668311682183,0,0,0,0,0,0,0,0,0.390527856767084,0,0,0.301335755896217,0,0,0,0,0,0,0,0,0,0,0,0,0.0670095485236596,0,0,0.271601645800844,0,0,0,0,0,0.0479505918817191,0.17093306256032,0,0,0,0,0,0,0,0,0,0,0,0.027729769633149,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0873314480451764,0,0,0,0,0,0,0,0,0,0,-0.0041850906486998,0,0,0,0.246174349283474,0,0,0,0,0.138137508130687,0,0,0,0,0,0,0.0147080971624573,0,0,0,-0.116185545632696,0,0,0,0,0,0,0,-0.00533744168611341,0,0,0,0,0,0
X002129.SZ,0.00929303011472163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172204376343765,0,0,0,0.0939355969920774,0,0,0,0,0.121436338667922,0.28691328186025,0,0,0,0.314728940141306,-0.225752212453379,-0.124245648655938,0,0.0135856727259518,0,0,0,0,0,0,0,-0.0791006049215094,0,0,0,0,0.0303714174969907,0,0,0,0,-0.0149921496181026,0,0
X000338.SZ,0,0,-0.0282831551049784,0,0,0,0,0,0,0,0,0,0.0411965296449723,0,0,0,0.195176448733346,0.0691374956428498,-0.051348324793764,0,0,0,0.111788936256541,0,0,0,0,0,0,0,0,0,0.107578907723616,0,0,0.116107698246893,-0.017306775140458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000773235447194432,0,0,0,0,0,0,0
X002371.SZ,0,0,0,0.037009001624618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112393049984647,0,0.230578920601532,0,-0.156524739533617,0,0,0,0,0.152177085035899,0.480362359580145,0,0,0,0,0,0,0.0823267122483925,0,0,0,0,0,-0.101603192133104,0.333967639845377,0,-0.000143826842702306,0,0,0.144298830538756,0,-0.0763883431682033,0,0,0,-0.136212391617505,0,0
X000596.SZ,0,0.218826059675241,0,0,0.282379632415269,0,0.12456455520379,0,0.0581195453815571,0,0,0,0,0,0,0,0,0,0.207745242100307,-0.0606151782069587,0.0228570238985014,0,0,0.0146268471740909,0,0,0,0,0,0.0422734169158491,0,0.159908773074706,0,0,0,0,0,0,0,-0.0493557450728597,0,0.0452287286058937,0,0,0,0,0,0,0,0,0,0.0315417447098807,0,0,0,0,0.0482242644566254,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.214161714422471,0,0,0.105408420440135,0,0,0,0.107808821499037,0,0,0,0,0,0.0938451439955281,0,0,0.253915038180302,0,0,0,-0.266457791005498,0,0.0543468548615711,0,0,0,0.0375013433240856,0.133668168720349,0,0.120556228524232,0,0.160905779220958,0,0,0,0.0906498467887977,-0.0642466967625164,0,0,0,0,0,0
X002049.SZ,0,0,0,0.181314129569367,0,0,0.0433490034272503,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122161326748623,0.154822679580151,0,0,0,0,-0.0806347962356112,0,0,0,0,0,0,-0.0877779784366315,0.192603324296644,-0.0366002414719417,0,0,0.108777928057068,0,0,0,0,0,0,0,0,0,0,0,0.0358888338839228,-0.0363602530745865,0,0,0,0,0,0,0
X002179.SZ,0,0,0,-0.195905043062611,0,0,0,0,0,0,0,0,0,0,-0.00433572060430563,0,0,0,-0.320576605587587,0,0.0902524911656228,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0955905070968958,0,0.146264299172989,0,0.241628028930536,0,0,0,0.0709537743411171,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0303166155744387,0,0
X000625.SZ,0,0,0,-0.185016553651172,-8.67361737988404e-19,0,0,0,0,0,0.718004495164156,0,0,0,0.0469194922250723,0,0.0173857119417128,0,0,0,0,8.67361737988404e-19,0,0,0,0,0.249635666223161,0,0,-0.0608199818175346,0.0482065359241641,-6.93889390390723e-18,0.0816235920540329,0,0.0914989450439367,0,-0.0482520103845388,0,0.304328395075167,0,0,0,0,0,0,0,0,0,0,0,0,-0.0129757143434691,0.0422083797846537,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101190957145949,0.410206981881609,0,0,0,0,-1.73472347597681e-18,0,0,-0.0990549997371713,0,0,0,0,0,-0.0929542722917823,0.029630200370596,0,0.0805066791529168,0,0.0769017572823748,0,0,0,0,0,0.189643491903366,0,0,0,0,0.117314149808173,-0.296568051203282,0,0,0,0.226196992684265,-0.00767887679791853,-0.0235199507688502,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0.241217274439013,0,0,0,0,0,0,0,-0.0323468531763247,0,0,0,0,0,0,0,0,-0.172505640962788,0,0,0,0,0,0,0.0586429397006256,0,0,0,0,0.0289145733826086,0,0,0,0,0,0,0,-0.0677919717737872,0,0,0,0,0.189491552000929,0,0,0,0,0.00264420108163689,0,0,0,-0.0116369091121957,0,0
X000100.SZ,0,0,0,0,0,0.0544415864108819,0,0,0,0,0,0.465077365185546,0.0953603701985385,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0.0476467950119581,0,0,0,0,0.0446227058583648,0,0,0,0,0,0,0,0.0789852349598248,0.0459963992236477,0,0,0,0,0.0200955444490049,0.0825811575557917,0,0,0,0,0,0,0,0,0,-0.00670979548370983,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0.105359495833277,0,0,0,0,-0.38479746195235,0,0,0,0,0,0,0,0,0.191296437803017,0,-0.228887844157134,0,0.025613610908091,0,0,0,0,0,0,0,0,-0.00883729846045009,0,0.0680922026577257,0.053566600165469,0,0,0.097815212772896,0,-0.0981342662699677,0.0218585125807511,0.110384550185693,0,0,0,0,0.348345011792032,0,0,0,0,0.0074532259610041,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0.0584309154000338,0,-0.0438293699605628,0,0,0,0,0,0,0,0,0.0159175744411302,0,0,0,0,0.122709463847245,0,0,0,0,0.121154803237436,0.0647139606575188,0,0,0,0,0,0,0,0,0.00588740014816392,0,0,0,0.214995073000934,0,0,0,0,0,0,0.0670728246859531,0,0,0,-0.00470988650187904,-1.73472347597681e-18,0,0,0,-0.0425067616670577,0,0
X600460.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0742595593443363,0,0,0,0.0975616242986582,0,0.0354821013101801,0.104473555404762,0,0.102925798724086,0,0,0,0,0,0,0.0518650313539423,0,0,0,0,0,0.289672775173959,0,0,0,0,0,0,0,0,0,0,0,0,-0.0374949714951825,-6.93889390390723e-18,0,0,0,-0.0692848370999588,0,0
X002180.SZ,0.0546285505828603,0,0,-0.0703433819962837,0,0,0,0,0,-0.0375758433982826,0,0,0,0,0,0,0,0,0,0,0.0334194871487409,0.0117456837251287,0.235186171233492,0.00148611522153491,0,0.044610990013703,0.00575225591576355,0,0,-0.029763198353641,0,0,0,0,0.0151598761428079,0,0,0,0.107946740540002,0,-0.0493752892446769,0,0,0,0,0,0,0,0,0,0,-0.00209732187656334,0,0,0,0,-0.0116162811272224,0,0
X000661.SZ,0,0,0,0,0,0,0,0.329303998670602,-0.773685126260504,0,0,0,0.0778681795897026,0,0,0,0,0,0,0.126146620626229,0.0487371440048636,0,0,0,0,0,0,0,0,0,0.0746545033346276,0,0,0,0,0,0,0.287579158792217,0,0,-0.0345948487555169,0,0.0184832377463693,0,0,0,0.366708091975285,0,0,0,0,0.162587633644075,-0.145128662660227,0,0,0,0.153434624106169,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26609980074446,0,0,0,0.100332436663931,0,0.163775636517801,0,0,0.0929021127819018,0,0.462374451842841,0,0,0,0,0,0,0.0287467167967936,0,0,0,0,0,0,0,0.0933962625367319,0,0,0,0,0.130129418091688,0,0,0,0,0,0,0,0,0,0,-0.0549536631626737,0,0
X000157.SZ,0,0,0,0,0.00537842971983156,0,0,0,0,0,0.0469789983731729,0,0.519271451539376,0,0,0.0772563857184794,0,0,0,0.0306369221561931,0,0,0,0,0,0,0,0,0,0.0670232654138288,0,0,0,0,0,0,0,0.0898702187285413,-0.00159072616597207,0,0,0,0,0,0,0,0,0,0,0,0,-0.0090516578068296,0,0,0,0,-0.0101756443380479,0,0
X600702.SH,0,0,0,0.0740082684906251,0,0.201904109205484,0,0,0,0,0,0,0,0,0,0,0.0281005249103338,0,0,-0.260062617297546,0,0.0409480612155004,0,0.17784999324823,0,0,0,0,0,0.103593184133634,0,0,0,0,0.113842011395795,0,0,0,0,0,0,0.332277484700246,0,0,0.286375982571935,0,0,0,0,0,0,0,0,0,0,0,0.026528824551261,0,0
X002236.SZ,0,0,0,0,0,0,0.360230186530095,0,0,0,0,0,0.120330748884828,0,0,0,0.017748822110142,0,0,0.0133056131198567,0,0,0,0,0,0,0,0,0,0,0,0.217450273201705,0,0.149424618022061,0,0,0,0,0,0,0,0,0.055665796290686,0,0,0,0,0.0693742572969384,0,0,0,0,0,0,0,0,0,0,0
X000733.SZ,0,0,0,0,0,-0.147613956342054,0,0,0,0,0,0,0,0,0,0,0,0,0.104647511549803,-0.139288823549844,0.271255639141781,-0.287892347320567,0.109752538826211,0,0.115256258213745,0,-0.0818867765928934,0,0,0,0,0,0,-0.100677445368798,0.165821702026323,0,-0.0396045922438776,0,0,0,0,0,0.218644453397979,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00699173845312632,0,0
X600884.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0101905394286638,0,0,0,0,0.0952851665832358,0,0,0.0330004446546697,0,0.0291778860672826,0.0836245973700008,0,-0.187758527733536,0,0,0.0936103104759609,0,0.125520378133803,0,0,0,0,0,0,0.0398068539437668,0.0821136490578517,0,0,0.120425288334449,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0.198301490963382,0.0610011206948089,0,0,0,0,0,0,0,0.377639803329655,0.0304927837362794,0,-0.112203026969313,0,0,0,0,0,0,0.343184116568986,-0.164245890660326,0,0,0.152837206432907,0,-0.346086046324286,0,0.189748856922245,0,0,0,0,0,0,0,0,0,-0.024711421751396,0,0,0,0,0,0,0,0.0286949729677608,0,0,0,0,0,0
X000799.SZ,0,0,0,0,0.0282552015310265,0,0,0,0,0,0,0,-0.0163465065124847,0,0,0.138195493814297,0,0,0.0455514739739104,0,0,0.231309767136601,0,-0.0583506617033335,0,0,0,-0.109421851625035,0,0,0,0,0,0,0,0,0.483763453247171,0,-0.0831705965528598,0.0765060583795105,0,0,0,0,0.20886246448725,0,0,0.167935016663172,0,0,0,0,0,0,0,0,0.0273406285374616,0,0
X002414.SZ,-0.1506104509945,0,0.132102367672481,0,0,0,0,0,0,0.019996447962319,0,0,0,0.23577825743338,-0.070192351018104,0,0,0.101069652339879,0,-0.194121166717211,0,0,0.161740166459493,0,0,0,0,-0.0712136258572774,0.123077670788682,0,0,0,0,0,0,0,0,0.243540865819188,0.056688577663589,0,0,0,0,0,0,-0.0153713248201196,0.0699195781876711,0,0,0,0,0,-0.00174279303128167,0,0,0,0,0,0
X600584.SH,-0.00773710216458561,0,0,0,0,-0.0136249190449197,0,0,0,0,0,0,0,0.14876745267037,0,0,0,0,0,0,0.18762371539562,0,0.184518157613287,0.0303945945970737,0,0,0,0,0,0,0,0,-0.205779916225846,0,0.00684151570695276,0,0,0,0,0,0,0,-0.0430099744279998,0,0,0,0,0.092469607175256,0,0,0,0,-0.00236445986837638,0,0,0,0,0,0
X600779.SH,0,0.182782056869822,0,0.0972235124915742,0,0,0,0,0.0249939778215692,0,0,0,0,-0.0659603228627656,0,0,0,0,0,0,0,0.0561550891333811,0,-0.0076474350023989,0,0,0.0404770131044568,0,0,-0.0173967735400631,0,0.193312409301507,0,0,0,0,0,0,0,0,0,0.308410388398871,0.0533871090775896,0,0,0,0,0,0,0,0,-0.013717160993842,0,0,0,0,6.93889390390723e-18,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0210820145349464,0,0,0,0,0,0.0624408833513462,0.141287514258585,0,0,0,0,0.0739740989330126,0,0,0,0,0,0,0,0,0.115677440804998,0,0.191503264295079,0,0.068038806458149,0,0.0254276094492186,0,0,0,0,0,0,0,0,0,0,-0.0361266334165793,0.0134810216712607,0,0,0,-0.0112807600471144,0,0
X002007.SZ,0,0,0,0,0,0,-0.0741375179294409,0.0422664859611479,0,0.00916953232664436,0,0,0,0.109812785537639,0,0,0,0,0,-0.145975547690152,0,0,0.183970645454969,0,0,0,0,0.0585218979488066,0,0,-0.132077432676087,0,-0.0686124459903864,0.310454171344268,0,0,0,0,-0.196244989035631,0,0,0,0,0,0,0.0997695782928239,0,0,0.117925603794638,0,0,-0.0850820326380925,0.0674087353993321,0,0,0,0.0473734347223797,0,0
X300146.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0144912221154453,0,0.240283530394676,0,0,0,0,0.0735603916651902,0,0,0.247906326513784,0,0,0,0,0.0520969171775309,0.110781225093763,0,0,0,0,0,-0.0473659444952337,0.09678965476584,0,0,0,0,0,0,0,0.0510779660495127,-0.0254810235243562,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.260825715868025,0,0,0,0,0,0,0,0,0,0.120010931111453,0,0,0,0,0.055045483936037,0.0340339878289869,0.0198319009704433,0,0,0,0,0.0169622085866031,0,0,0,0,0.0879072519055495,0,0,0,0,0,0,0.0148621917022749,0,0,0,0,0,-0.00270670823232738,0,0,0,0,0,0
X601799.SH,0,0,0,0.0121265954221043,0,0.0901820415986508,0,-0.0366270706882643,0,0,0,0,0,0,0.108608950117455,0,0,0,0,0,0.102430066930995,0,0,0,0,0,-0.0201315971070902,0,0,0,0,0,0,0,0,0,0,-0.0229031367529215,0,0,0,0.0940521173059543,0,0,0,0,0,-0.00269131581400426,0,0,0,0,-0.0121153211329165,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,-0.0162389268307663,0,0,0,0,0,0,0,0,0.0374851364548597,0,-0.226620997101622,0,0,0.052899262800131,0.144965297762073,0.232838705565103,0,-0.0161538164269293,0,-0.103636230135837,0,0,0,0,0,0,0,0,0,0,0,0,0.356584724001227,0,0,0,0,0,0,0,0,0,0,0,0,0.0812235202361864,-0.159252141254159,0,0,0,-0.0988236580389175,0,0
Slope,0,0.104467219055726,0,0,0,0,0,0,-0.139781054041251,0,0,0,0,0,0,0,0,0,-0.373064967490023,0.0938697639079051,0,0,0,1.35525271560688e-20,0,0,-0.130095077060446,0,0,0.202831632177721,0,-0.038585626325376,0,0.0857796335403066,0.240960052904422,0,0.102667490309658,0,0,-0.0309811460411581,0,0,0,0,0,0,0,0,0,0,0.330764957261903,0,0.962503974178893,0,0,0,0.229466290021735,0,0
TED,0,0,0,0,-0.172001753942548,0,0,0,0,0,0,0,0.165656124506961,0,-0.0408234718069272,0,-0.0943663871735639,0,0,0,0,0,0,0,-0.304148085308226,0.0790578834049899,0,-0.139663648197671,0,0,0,0,0,0,-0.106908747016815,0,0,0,0,0,0.148627479661883,0,-0.140406676274206,0,0,-0.0291794670232163,0,0,0,0,-0.772102405002284,0.533736354864816,0,0,0,0,-0.933751007443395,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0456819857071945,0,0.0300537070541074,0,0,0.0115333286506444,-0.0550103162430366,0,-0.000405144891231111,0,0.121922494106226,0,0,0,0,0,4.33680868994202e-19,0,0.0514017288390753,8.67361737988404e-19,0,0,0,0,0,-0.0224215627578262,0,0,-0.0458646377621318,0,0,0,0,0,0,0,0.0138593582528507,0,0,0,0,0.0487740215250318,0,0
MKreturn,0,0,0,-0.0180306027763141,0,0,0,0,0,0,0,0,0,0,0,0,0.0676993040523576,0,0,-0.0454200290983112,-0.0742154211685443,0,0,0,0,0,0,0,0,0.00300602393607379,0,0,0,-0.0394088955804039,0.0525188780033821,0,0,0,0.0932755631904088,-0.0850668481834624,-0.033712515617358,0,0,0,0,-0.0412794639651703,0,-0.00377038545678686,0,0,0,0.0125099644266374,0,0,0,0,0.0446928388462831,0,0
MKvol,0,0,0,0,0,0.000241146986578283,0,0,0,0,0,0,0,0,0,0,0,0,-0.00109839070966573,0,0,0.00121126730291289,0,0,6.9683551931108e-05,0,0,0,0,-0.000786076419037333,-5.81736905111636e-06,0,0,0,0,0,0.00138191370688456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00295783426812344,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0.304345914073407,0,0,0,0,0,0,0,-0.165513042144979,0.097897904586553,-0.091879726073349,-0.0784073923553351,0,0,0,0,0,0.175942948646456,0,0,0,0,-0.0660975648795797,0,0,0.0182471002408327,-0.400711249286041,0,0,0,0,0,0,-0.105070289066874,-3.46944695195361e-18,0,0,0,0,0.213622233446024,-0.752130480542759,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0.00051149898216458,0,-1.0842021724855e-19,0,0,0.00388707838462156,0,0,0,0,0.00562613898756475,0.00674266926736131,0,0,0,0,0,-0.0121860319325456,0.000455177731736812,0,0.0154965720631582,0,0,0,-0.0135250812090464,0,0,-0.00629085918735402,0,0,0.0113908590316739,-0.00136623296343595,0,0,0,0,0,0,0,0,0,0,0.0231048405543245,0,0,0,0,0,0,0
CarbonVol_Hubei,0,0.0219696491101089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00998852433820354,0,0,-0.00739856790222272,0,0,0.0155503698440907,0,-0.00422946652468019,0,0,0,0,0,0,0,0,0,0,0.00357982016343761,0.000921942099050822,0,0,0,0,0,0,0,0,0,-0.0480092651850848,0.0261517381115874,0,0,0,-0.0381854010761932,0,0
