,X600519.SH,X600104.SH,X002415.SZ,X600276.SH,X000858.SZ,X000651.SZ,X002304.SZ,X000725.SZ,X600690.SH,X000063.SZ,X002475.SZ,X600031.SH,X600703.SH,X600741.SH,X000338.SZ,X000568.SZ,X300003.SZ,X600271.SH,X601877.SH,X002008.SZ,X002456.SZ,X002236.SZ,X600487.SH,X300124.SZ,X600809.SH,X000596.SZ,X000661.SZ,X000100.SZ,X600867.SH,X000977.SZ,X000625.SZ,X600066.SH,X300136.SZ,X300142.SZ,X600566.SH,X002179.SZ,X600498.SH,X002007.SZ,X002294.SZ,X000157.SZ,X002241.SZ,X300146.SZ,X600522.SH,X002180.SZ,X002049.SZ,X600177.SH,X000869.SZ,X600089.SH,X000050.SZ,X002506.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0.387316108958541,0.0021776020105829,0,0,0,0,0,0,0,0,0,0,0.0695152773183562,0,0,0.0290158160251866,0,0,0,0.0494985051062422,0,0,0,0,0.0371406075050311,0,0,0.0481698280004004,0,0.107585621609615,0,0,0,0,0,0,0.0241593823692083,0,0,0,0,0,0,0,0,0,0,0.000164975060474921,0,0,0,0,0,0,0
X600104.SH,0,0,0,0,0.0121014236149059,0,0,0,0,0,0,0,0,0.467420702702389,0.0921598667897708,0.212283747893002,-0.15925991059429,0,0,0,0,0,0,0,0,0,0,0,0.0958622955323684,0,0,0,0,-0.00828394830752349,0,0,-0.0416935775189387,0,0,0,0,0,-0.026409589923665,0,0,0,0,0,0,0,0.000369491262942345,0.0166725881222362,0.0175157599955783,0,0,0,0,0,0
X002415.SZ,0,0,0,0.0848235327020084,0,0,0.169279999953396,0.0397494452274201,0,0,0,0.0177681900684653,0,0,0,0,0,0.105904481753555,0,0.0729526490595562,0,0.299479826105533,0.0288597388634756,0,0,0.0188297087639476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00106057021512992,0.0176696114513107,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,-0.101534674494589,0,0,0,0,0,0,0.115826183010048,0.149264800055525,0,0,0,0,0,0,0,0.0479763982649524,0.128085931021893,0,0,0,0,0,0,0,0.153205929580923,0,0,0.0969873683352293,0.297757313495597,0,0,0.12420954359246,0,0,0,0,0,0,0,0,0.0877027333112262,0.0278587398034987,0.0318603951992892,0,0,0,0,0,0
X000858.SZ,0.134015898593062,0,0,0,0,0.0174412182626501,0.296829848115065,0,0.1270336519274,-0.010274485564342,0,0,0,0,0,0.188232465252471,0,0,0.0732604953130627,0,0,0,0,0,0,0.048816824342262,0,0,0,0,0,0,0,0.0336805164143163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00861340997864997,0,0,0,0,0,0,0
X000651.SZ,0.0827841079281209,0,0,0,0,0,0,0,0,0.00150736237606011,0,0,0.173416338359223,0,0,0.0868034693643908,0,0,0,0.22489485197649,0,0,0,0.0892667181849683,-4.33680868994202e-19,0.0464706010533496,0,0,0.059054329764727,0,0,0.043506495075711,0,0,0,0,0,0,0,0,0,-0.0378552972902023,0,0,0,0,0,0,0,0,0,0.0107747566858987,0.0188860066810477,0,0,0,0,0,0
X002304.SZ,0,0,0,0.187610122772352,0.739344063753515,0,0,0,0,-0.0432270153501163,0,0,0,0,0,0.25324696709824,0,0,0,0,0,-0.0640838497328939,0,0.13785793637014,0.0692455328694954,0,-0.02521699565697,0,0,0,0,0,0,-0.110872718068481,0,0,0,0,0,0,0,-0.0821652065648862,0,0,0,0,0,0,0,0,0,-0.00360464266328269,-0.0212024644062643,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0.00287892174665547,0,0,0,0,0,0,0,0,0.0158942509563426,0,0,0.0829251304466732,0.0759771643294987,0,0,0,0,0.436787889335548,0,0.0226512199561414,0,0,0,0,0,0,0.00179715804581624,0,0,0,0,0.0320002371574272,0.472638576041208,0,0,0,0,0,0,0,0,0,0.0241465404958472,0,0,0,0,0,0
X600690.SH,0,0,0,0,0.410400044311186,0,0,0,0,-0.123473645325401,0.233588369693868,0,0,0,0,0,0,0,0,0,0.0345475646068112,0.111417081823634,0,0,0,0,0,0,0.131967735397836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0157347260358592,0.00739708877976063,0,0,0,0,0,0
X000063.SZ,0,0.268612575055131,0,0,0,0,0,0,0,0,0,0,0.174510722954049,0,0,0,0,0,0,0,0.121559301653193,0,0,0,0,0,0,0,0,0,0,0,0.143550654395345,0,0.023987183540862,0,0,0.131999839148826,0,0,0,0.0298176107240922,0,0.21724804275288,0,0,0,0,0,0,0,0.0953641441968709,0,0,0,0,0,0,0
X002475.SZ,0.0446800039302496,0,0,0,0,0,0,0,0,0.00451956372509543,0,0.0166843734843641,0,0,0,0,0.209846059686181,0,0,0,0.321657227860739,0,0,0,-0.0549923479504495,-0.0837382742219759,0.209964816416439,0,0,0,0,0.0393804627284655,0,0,0,0,0,0,0,0,0,0,0,0,0.268362661741228,0,0,0,0,0,0,0.0159321821869726,0.03228389118673,0,0,0,0,0,0
X600031.SH,0,0,0.230202209651397,0,0,0,-0.0845010248433595,0,0,0,0,0,0.032220140207038,0,0.0980931021410064,0,0,0.0274512859906527,0,0,0,0,0.211899904515616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.260447867626817,0,0,0,0,0,0,0,0,0,0,0.0553296250547003,0,0,0.00754265260256709,0.00817127240427223,0,0,0,0,0,0
X600703.SH,0,0,-0.0456586071461081,0,-0.0228872197514811,0,0,0,0,0.125740958332114,-0.0316376073437218,0,0,0,0,0,0,0,0,0,0,0.140368475297475,0,0,0,0,0,0,0,0,0,0,0,0.0685711514515262,0,0,0.416127955412285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00638460676861852,0.0113486486516799,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0,0,0.0278959267455007,0.0489004972294675,0.242538848816392,0,0,0,0,0,0,0,0.171155437358067,0,0,0,0,0,0.089415564131216,0,0,0,0,0,0.125061770034126,0,0,0,0,-0.0450734857944288,0.0173185580894027,0,0,0,-0.0756948193567068,0,0,0,0,0.017170422098069,0,0.00766942404713725,0,0,0.0132352601445728,0.00590942777369983,0,0,0,0,0,0
X000338.SZ,0,0,0,-0.0674012648943841,0,0.610207866957697,0,-0.0288211072569638,-0.034729881029879,0,0,0,0,0,0,0,-0.00570856308434251,0.0279265362408428,0,0,0,0.0184258749074014,-0.0476804028055319,0,0.137686865522271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0741560290560345,0,0,0,0,0.235105620095287,0,0,0.0187765503799305,0,0,0,0,0,0,0
X000568.SZ,0,0,0.0699831539658474,0,0.513253369653931,0,0.198466529338955,0,0,0,0,0,0.0404599265123344,0.069124671571273,0,0,0,0,0,-0.0578329942962646,0,0,0,0,0,0.0822806738252282,0,0,0,-0.0637560615342536,0,0,0,0,0,0,0,0,0,0,0,0.0831313065922322,0,0.185516164775652,0,0,0,0,0,0,0,0.00782018201159694,0.00758399589527714,0,0,0,0,0,0
X300003.SZ,0,0,0,0.507415672175584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136027016169471,0,0.13481292307961,0,0.289109398981863,0,0.0328907475923289,0,0,0,0,0.00854783498044428,0,0,0,-0.0686475700870915,0.094295237657547,0,0.0536085561300716,0,0,0,0,0,0,-0.0110573542073332,0.00718819976670339,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.322583169712182,0,0.00369643028808925,0,0,0,0,0.14908755815756,0,0,0,0,0.114199717600568,0,0.109369573174861,0,0,0,0.0731500765887852,0,0,0,0,0,0,0.00277982223738834,0.04632305726451,0.0523928707583096,0,-0.030325969876205,-0.0501852165568086,0,0,0,0,0,0
X601877.SH,0,0,0,0,0.0990500183726745,0,0.341960169171868,0.149808592988166,0,0,0,0,0,0,0,0,0,0,0,0.0608073429375107,0,1.73472347597681e-18,0,0,0,0,0,0,-0.145914335771395,-0.090272638128096,0.190672513602124,0,0,0,0,0,0.0759814130744886,-0.00789477588367664,0,0,0,0,0,-0.111245957626235,0.10640261259876,0.0978176477641326,0,0,0,0,0,-0.0228834347021276,-0.037063768239986,0,0,0,0,0,0
