,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X000725.SZ,X002304.SZ,X600690.SH,X000063.SZ,X600703.SH,X000625.SZ,X000568.SZ,X600741.SH,X002475.SZ,X002236.SZ,X002241.SZ,X600031.SH,X000338.SZ,X600066.SH,X002456.SZ,X000100.SZ,X002508.SZ,X601877.SH,X300124.SZ,X300136.SZ,X600522.SH,X600177.SH,X600271.SH,X002008.SZ,X300003.SZ,X000157.SZ,X002085.SZ,X002007.SZ,X002294.SZ,X600118.SH,X600089.SH,X600487.SH,X600867.SH,X600566.SH,X600699.SH,X600809.SH,X600372.SH,X000559.SZ,X300115.SZ,X002180.SZ,X000623.SZ,X002074.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.0440370616042178,0,0,0,0.0497199622288065,0,0,0.0850748903539124,0,0.00506728175423483,0,0.0196248267909496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0274828105722099,0,0,0.0314744704129556,0,0,0,0.245932501396789,0.0853959763635168,0,0,0,0.303784248461281,0,0,0,0,0,-0.115983072154623,0,0.0114841872552732,0,0,0,0,0,0,0
X600104.SH,0,0,0,0.203724481536532,0,0,0,0,0.11295026265133,0,0.0969494977691272,0,0,0.517896183393343,0.00640795281552566,0,-6.93889390390723e-18,0,0,0,0,0,0,0,-0.0130174607358099,0,0,0,-0.113396531127307,-0.066187270087711,0,0,-0.0880859737803655,0,0,0,0,0,0,0.151486098732005,0,0,0,0,-0.144624693418138,0,0,0,0,0.00738436551194441,-0.0120066729068622,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0.0147225515884921,0.0314871921905327,0,0,0,0,0,0.162298344487104,0,0,0.281397248854897,0,0,0,0,0,0,0.0971291251874873,0,0,0,0.0337471090110135,0,0.0646770898647539,0,0,0,0,0,0,0,0,0,0,0.180494973387063,-0.314908065600101,0,0,-0.15855891047546,0,-0.0118511915258484,0,0,0,0.00695686602048088,0.0253203042825293,0,0,0,0,0,0
X000651.SZ,0.105297466326955,0,0,0,0,0,0.0216457747126949,0,0.182973803355013,0.163777183508103,0.108101376707361,0,0,0,0,0,0,0,0,0,0,0,0.116242839672556,0,0,0.0627255731973489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0344832247275561,0,0,0.00744926008743437,0,0,0,0,0,0
X000858.SZ,0,0,0,0.00568329882954462,0,0,0.0283025945803714,0.00298472049094916,0,0,0,0,0.621125845297931,0,0,0.104895744370877,-0.0274920407650021,0,0,0,0,0,0,0.0894222590501162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00272330759141008,-0.00243996375698812,0,0,0,0,0,0
X600276.SH,0,0.106407456643109,0,0,0.0454151197451249,0,0,0.0216979445255372,0,0,0,0,0,0.0607859311895244,0,0,0,-0.150843579260355,-0.0176947738829988,0,0,0,0,0,0,0,0,0,-0.124567814263054,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0196393783936034,-0.163608993534797,0,0,0,-0.00241525859155427,0,0.0124819171438425,0.0116313192161967,0,0,0,0,0,0
X000725.SZ,0,0,0.377175947950032,0,0,0,0,0,0,0,0,0,0,0,-0.0974090484320166,-0.082709395612249,0,0,0.063212924917069,0,0,0,0,0,0,0,0,0,0.253912610964586,-0.00841939700685621,0,0,0.281379122006058,0,0,0,0.430624169269923,0.0157407103652619,0,0,0,0,0.165781251196596,0,0,0,0,-0.0101285125796694,0,2.16840434497101e-19,0.0196908339191236,0,0,0,0,0,0
X002304.SZ,0.0488714872801726,0,0,0,0.243762224133677,0,0,0,0.566082807900024,0,0,0,0,0.678158395950341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.414597090557877,0,0,-0.283077522184944,-0.0723374613275045,0,0,0,0.00720507510236299,0,0,0,0,-0.279407988054821,0,0
X600690.SH,0,0.474971650840325,0,0,0,0,0,0.0957234141917146,0,0,0,0,0,0.149226412614428,0,0.0781201514830829,0,0,0,0,0,0,0,0,0,0.0446908722554617,0,0,0,0,-0.127398000290427,0,0,0.000572235041064734,0,0,0,0,0,0,-0.0454972912372003,0,-8.67361737988404e-19,-0.0408057055624928,0.0857498588301905,-0.0166932732349182,0,0.0639131275127366,0,0,-0.00812731315309948,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0.0885673534229672,-0.0184053232267324,0,0,0.0356422281565593,0,0,0,0,0,0,0,0,0,0,0,0.00767971717176233,0,0,0,0,0,0,0.0343478196638907,0,0,0,0,-0.155634980288067,0,0,0.0755041100540907,0,0,0,0,0.0932011701323664,0,0.260424092261424,0,0,0,0,0,-0.0127220282568055,0,0,0,0,0,0
X600703.SH,0,0,0.145566432058591,0,0,0,0.0721739382412735,0,0,0.0583701197190835,0,0,0,0,0,0,0,0,0,0,0.0365435701163869,0,0,0,-0.022045651904398,0,0,0,0,0.0162479176454386,0,0,0,0,0,0,0,0.194974001174551,0,0,0,0,0,0,0,0,0,0,0,0.0205153634189982,8.67361737988404e-19,0,0,0,0,0,0
X000625.SZ,0,0,0,0.194212307146463,0,0,0.00250102015527447,0,0.00400320402041667,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0.56622431995301,-0.209494141426791,0,0,0,0,-0.115242112186716,0,0,0,-0.0231393959892627,0.200335704981272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19191510992643,0,-0.0359775809637364,0.0184257122719878,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0.805569148165775,0,0,0,0,0,-0.0206517101490209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0237858932250588,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,-0.0216510914721257,0.105001464216536,0,0,0,0,0,0,0.0290311468904879,0.0071968671707611,-0.00777342779729703,-0.0811242635400271,0,0,0,0,0
X600741.SH,0,0.416858226426876,0,0,0.0470912109018319,0.183196784049567,0,0.0583489474015801,0.074348454365823,0.108179912125625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0120326628122114,0,0,0.0322569387239745,0,0,0,0,0.0220453619334452,0,0.0132447685629407,0,0,0,0,0,0,0,0,0,-0.028565707722957,0.00992238943710797,0,0,0,0,0,0
X002475.SZ,0,0,0.0261437792777992,0,0,-0.0611815100430744,0,0,0,0.0573883807103456,0,0,0,0,0,0.0115171597866326,0.216294062640647,0,0,0,0,0,0,0,0,0.299340405202028,0,0,0.00102430787297028,0.0168746204449272,0,0,0,0,0,0,0,0,0,0.141284920406989,0,0,0,0.00394679468470498,0,0,0,0,0,0.0120059621565367,0.0118570234674697,0,0,0,0,0,0
X002236.SZ,0,0,0.361589669024434,0.24767597597923,0,-0.0446636347301723,-0.300622138241929,0,0,-0.00503047608072381,0,0,0,0,0.37901098526733,0,0,0,0,0.217482757086576,0,0.0359320740499748,0,0,0,-0.20207007690537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.521232026236849,-0.0440979228269418,0,0,0,0,-0.0123254539197003,0,0,0,0,0,0
X002241.SZ,0,-0.211657432815477,0,0,0,0,0,0,0,0,0,0,0,0,0.0648124394789544,0,0,0,0,0,0.323058237381732,0,0.181777759884316,0,0,0,-0.162604719564606,0,0.18219689410045,0.126606280932374,0,0,0.0079264360629368,0,0,0,-0.350685348531533,0,0,0.0155431216139088,0,0,0,0.162565065584769,0.323374254035994,0.109357208843443,0,0,0,0,0.0208352480471087,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0.135802007779093,0,0,0,0,0,0,0,0,0,0,-0.149747298436798,-0.0558296066678995,0,0,0,0,0,0,-0.108444616763588,0,0.460276854525825,0,0,0,0,0,0,0,0.11200323030063,0.0249098854642704,0,0,0,0,0.235810046171809,0,-0.0100183510503122,0,0,-0.0246688214699224,0,0,0,0,0,0
X000338.SZ,0,0,0,-0.3253030251798,0,0,0.154948094841417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212296190184672,0.0849590438119635,0,0,0,0,0,0,0.0555018413323512,0,0,0,0,0,0.059509626239854,0,0.0783238620308356,0.0642376365301835,0,0,0.120069281396099,0,0,0.150656365022796,0.114547097858471,0,-0.00360018144238439,-0.0327146231048484,0,0,0,0,0,0
X600066.SH,-0.0536079055056068,0,0,0.0995850606427298,0,0,0,0,0,0,0,0.0172954109455149,0,0,-0.502917249527865,0.120771811498894,0,0,0,0,0,0,0.100548302047991,0,0,0,0,0,0,0,0,0,-0.0279399212275852,0,0,0,0,0,0,0,0,-0.0665170625291747,0,0,0,0,0,0.139919708254784,0,0.00177220109452316,-0.00397538788708347,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0.163963146253697,0,0,0,0,0.226177120608844,0,0,0,0,0,0,0,0,0,0.176745762107851,0,0,0,0.263818008147003,0,0,0,0,0,0,0,0.0258278360036646,0,0,8.67361737988404e-19,0.151512984910059,0,0,0.0262210111510394,0,0,0,0,0.0272794040794538,0.0245917359914279,-0.0327304334770618,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0.0149165223170071,0,0,0,-0.0567810519831164,0,0,0.0708076256538999,0,0.110143286863359,0,0,0,0,-0.0389198660555632,0,0,0.107673205492965,0.125322541898278,0,0,0,0,0.066305401251601,0,0,0,0,0,0.0328914857045956,0.00879347516292574,0.0289973369459317,0,0,0,0,0,0,0,0,0,0.0342085084369413,-0.0323722857205659,0,0,0,0,0,0
X002508.SZ,0,0,0.248280663998955,0.297744180922354,0,-0.290001733848598,-0.115600704786399,0,0,0,0,0,0,0,0.0479285426477411,1.73472347597681e-18,0.0807674205892059,0,0,0.0958691728903452,0,0,0,0,0,0,0.181731739831727,0,-0.00107955172832205,0.284377444635805,0,0,-0.0412928571368517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0012721552387911,0,0.0165664216726489,0.01020963696207,0,0,0,0.140103746971708,0,0
X601877.SH,0,0,0,0,0,0,0,0.401512876189575,0,0,0,0.0252662415842573,0,0,0.0888508337190494,0,0,0,0.682589335320769,0,-0.0970445959274256,0,0.1354623727518,0,0,0,0,0,0.466332923496085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111519320711551,0,0,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0.286144880710933,0,0,0,-0.09331805751477,0,0,0,0.130045344693973,0,0,0,-0.100192637733635,0,0,0.114974675557711,0,0,0,-0.196403901683856,0,0,0.0804993412279351,0,0,0.184317532572086,0.0286542674663217,0,0,0,0,0,0,0.0870717588375369,0,0,0,0,0,0,0,0,0,0,0,0,0.00578276722168206,0.0269642595529942,0,0,0,0,0,0
X300136.SZ,0,0,0,0.0391300975860169,0,0,0,0.0614144396065061,0.113034863852649,-0.078154787265994,0.00372728863638668,0,0,0,0.23637744524232,0,0,0,0,0,0.0959737931249057,0,0,0,0,0,0,0,0,0.188981171404357,0,0,-0.0709405396872381,0,0,0,0,0.111288638559945,0,0.217846554400711,0,0,0,0,0.141500005378749,0,0,0,0,-0.019295491280897,0,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.100786392872923,0,0,-0.201954934471036,0,0,0,0,0,0,0.371816994867795,0,0,0,0,0,0,-0.036395608742198,0,0,0,0,0,0,0,0,0.0824739849437043,0,0.584445784735018,0.300797017243314,0,0,0,0.197030568123903,0,0,0,-0.0480485996549231,0.0390984003976926,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0.0572674812736884,0,0,0,0,0,0,0,-0.0553990987244063,-0.0183700811392603,0,0.0242617670010482,0,0,0,0,-0.0162905948625121,0,0,0,0.0108056883816338,0,0,0,0,0.064863410679345,-0.0658862684434623,0,0,0,0,0.0951758023728916,0,0,0,-0.0531689034830161,0,0,0,0,0,0,0,0.000735341547359547,-0.00370583249575611,0,0,0,0,0,0
X600271.SH,-0.0782245472433732,0,0.150124795102815,0,-0.0498684339220005,-0.00160820935219267,0.244304244490588,0,0,0,0,0,0,0,0.130688106331606,0,0,0,0,0,-0.135608474885404,0,-8.67361737988404e-19,0.0589152282197774,0.0907547668175229,0,0,0,0,0,-0.114601091591596,0,0,0,0,0,0.300705355362712,0,0,0.0087340488567406,0,0,0.305699450260259,0,-0.0932857842394575,0,0,0,0,-5.42101086242752e-20,0,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0,-0.0426644824025389,0,0,0,0,0,0,0.200177894165771,0.0910672840419933,0,0,0,0.252050243162209,0,0,0,0.280529120355391,0.394213889492378,-0.143535445438423,0,0,0,0.18212797051696,0,0,0,-0.348498514634153,0,0.0355288112522603,-0.0558299866984407,0,0,0,0.0379195314966162,0,0,0.169353441036484,0,0,0,0,0.0117771780629254,-0.0573553567296421,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0.309002517344418,0,0.126458007779352,0,0,0.0682900010395764,-0.0418117379765455,0,0,0.0109391613078016,0,0,0,0,0,0,0,0,0,0,0.144552451784016,-0.238264044385395,0,0,0,0,0,0,-0.146619569166538,0,0,0,0,-0.0845733089478433,0,0,0,0.0114908053854839,0,0,0.0455190925127598,0,0,0,0,0.0155291077942575,0.0121266162780702,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.374918170285763,0.0222819245409112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121646407209995,6.93889390390723e-18,0,0,0.0298912046236935,0,0,0.187670296914985,0,0.00553500547315702,-0.00689176458256233,0,0,0,0,0,0
X002085.SZ,0,0,0,0,0,0,0.183744711877494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.266260384492891,0,-0.049274241647373,0,0,0,0,0,0,0,0,0,-0.009279039836909,0,0,0,-0.179782027156585,0.0178581488623974,0,0.264360373012806,0.15156944015914,0,0,-0.538010280672614,0,0.00746203037164318,0.0707837412288114,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0.0483481166902094,0,0,0,0,0.220878973057784,0.0309026332528364,0,0,0,0,0,-0.0703885005620986,0,0,0,0,0,0,0,0,0,-0.0500431118613148,0,0,0,-0.0571117124473395,-0.025695005848677,0,-0.00926780409337579,0,0.0771217030439651,0.0781791598632192,0,0.145610534761749,0,0,0,0,-0.0110131035252695,0.0112865105513967,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0.0629816008045079,0,0,0.155267514312661,-0.202725768754266,0,0,0,0,0,-0.0228421667881901,0,0,0,0,0,0,0,0,0.215247563566305,0,0,0,0,-0.0858830387882252,0,0,0.0981254115250842,0,0,0,0,0.0424715484484396,0,0.221600740920189,0,0.0374066120104692,-0.181783093411163,0,0.0394132922476887,0,0,-0.277671992073145,0,0.00131063367397,0.00844793024473059,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0.0355467024013981,0,0,0,0,0,0,0,0,0.0534587270717589,0.0315723875536483,0,0,0,0,0,0,0.0967320361297122,0,0,0,0,0,0,0,0,0.0387950019295749,0,0,0,-0.0206277511733866,1.35525271560688e-20,0,0,0,-0.0389467482923355,0.378833032299398,0.0264459538302099,0,0,0,0,0,-0.0201900522110711,0.0251804176957257,0,0,0,0,0,0
X600089.SH,0.843126446260473,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,-0.0335051209052195,0,0,0,0,0,0,0,0,0,0,0,0,0,0.284934126319706,-0.0404102637701495,-0.479648741310732,0,0,0,0,0,0,0.141449401722146,0,0,0,0,0.23762552938722,0,0,0,0,0,0,-0.000116005321575397,0.00489364022740718,0.252122122234915,0,0,0,0,0
X600487.SH,0,0,0,0.0639993412538073,0,0,0,0,0,0.0430713248943363,0,0,0,0.079560734087256,0,0.0940113724290528,0,0,0.218361142074976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.248539013786812,0,0,0,0.205552692810941,0,0,0,0.64850660980662,0,0,-0.1616523775709,0,0.00161759143814896,-0.000225440271378076,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0.0910828240420765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305716329371106,0,0.0655319635926501,0,0,0.0369000495942191,0,0,0,0,0,0,0,0,0,0,0,0,0.387064949491045,0,0,0.0172073973080063,0,-6.93889390390723e-18,0.0373289122854708,0,0.171985322930058,0,0.0577988414177131,-0.0104388263010778,0,0,0,0,0,0
X600566.SH,0,0,0,0.199918263433107,0,0,0,0,0,0,0,0,0,0,0,0,-0.00017077521681731,0,0,0,0,0.216737921720868,0,0,0,0,0,0,0,-0.0760353915075505,0,0,0,0,0,0,0.0707176057252567,0,0,0,0,-0.00446139964567233,0,0.0297826139871921,0,0,0,0.234698024222066,0,0.0315070292517189,0,0,0,0,0,0,0
X600699.SH,0,0,0,-0.120542716724857,0,0,-0.00448005619348029,-0.168025108841911,0,0,0,-0.0353527758659512,0,-0.0743355617019708,0,0,0,0,0,0,0,0,0,0,0,0,0.21854521687229,0,0,0,-0.0132022804432864,0,0,0,0,0,0.0521941361175854,0,0,0,0,0,0.440106472691815,0.0372039654247667,0,0,-3.46944695195361e-18,0.0700532983724717,0,0.0144418986659873,0.00297309461864476,0,0,0,0,0,0
X600809.SH,0,0,0,0,0.312705860973591,0,0,-1.73472347597681e-18,0,1.73472347597681e-18,0,0,0.0746786778881599,0,-0.0336624414110655,-0.0155496348126936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0354561424327591,0,0,0,0,0,0,0,0.270416137105971,0,0,0,0,0,0,0,0,0.0242331697227485,0.00922457585177089,0,0,0,0,0,0
X600372.SH,0,0,-0.355940874011192,0,0,0,0.158608616216177,0,0,0.0560402041132647,0,0,0,0,0,0,0,0,0,0,0,0,0.111614876609148,0,0.09910983183528,0,0,0,0,0,0,0,0,0,0,0.514526204155281,0.0803435131198142,0.0106625818349487,0,0,0.148108389974298,0,0,0,0,0,0,0,0,-0.0221503960437027,0.0358978147261375,0,0,0,0,0,0
X000559.SZ,0,0,0,-0.379807768394978,0,0,0,0,0,0,0,0,0,0,0.0590346151540422,0,0,0,0,0,0,0,-0.00744939649675505,0,0,0,0,0,0,0,0,0.412754098090012,0.446853381198976,0,0,0.276653099100143,0,0,0,0,0,0,0.00273192259592837,0,0,0,0,0,0,0.0147492870703171,0,0,0,0,0,0,0
X300115.SZ,0,0,0,0,0,0,-0.0939009168012907,0,0,0.207250455335911,-0.423323506054493,0,0,0,0,0.486652081169182,0,0,0,0,0,0,0,0,-0.0306522404012643,0,0,0,0,0.101952979105006,0,0,0,0,0,0,0,0.32053585006727,0,0,0,0,0,0,0,0,0,0,0,0,0.0148466916829166,0,0,0,0,0,0
X002180.SZ,0,0,-0.110498465591293,0,0,0,0,0,0,-0.0170153179085471,0,0,0,0,0,0,0.0368924660429045,0,0,0,0,0.242071334228212,0,0.10703958215335,0,0,0.20587461450771,0,0,0,0.0734959503340814,0,0,0,0,0,0.0306631984429737,0,0,0,0.189176893143262,0.0147640953459572,0,0,0,0,0,0,0,0.055551599918875,-0.0138545306845729,0,0,0,0,0,0
X000623.SZ,0,0,-0.0344368025839327,0,0,0,0,0.035720158339258,0,0,0,0,0,0,0.0147071723384577,0,0,0,0,0,0,0,0,0,0,0,0.104887072115001,0,0,0.0660428920259122,0,0,0,0,0,0,0,0.0877790758644898,0,0,0,0.0424022676135548,0.0909247638819257,0.0132202986875313,0,0,0,0.0446931159089984,0,0.00465253622525501,-0.0065900364054532,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0.286158755015803,0,0,0.163001868509618,0,0,0.045195754743597,0,0,0,-0.0472992440434018,0,-0.363693615879237,0,0.0968200501764642,0.185422458678199,0,0,0,0,0,0.0730838928801748,0,0,0,-0.125482644670354,0,0,-0.215936510036645,3.46944695195361e-18,0,0,0.181500684428693,0,0,0,0.0772474226479754,0,0,0,-0.0794377419330858,0,0.0327022630659468,0,0,0,0,0,0
Change_TY3M,0,0,-0.0307187423683139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0658666076861045,0,0,0,0,0,0,0.00308387454412346,0,0.0107517880544305,0.0451445451601521,0,0,0,0,0,0,0,0,0,0,0.128236501230143,0,0,0,0,0,0.0109463217068562,0,-0.0306429298780534,0,0,0,0,0
Slope,0,0,0,0.621060182310872,0,0,0,0,0,0.396942163271753,6.93889390390723e-18,0,0,0,0,0,0,0,-0.380077306419473,0,0,0,-0.363708240272226,0,0,0,0,0,-1.85069625544862,0.794071452733984,0.871202864698848,0,0,0,0,0,0.148016668791815,0,0.789097800446288,0,0,0,0.309533622711025,0.853883643857198,0.0952858232387573,0,0,-1.77671789624362,0,0,0.128599876983118,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,-0.0373764457057749,-0.130777129074341,0,0,0,0,0,0,0.140378689865661,0,0,0,0,0,0,0,0,0,-0.104200971430844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.295123765087018,0,0,0,0,0,0,-0.201368586649997,0.326092887377113,0,0,0,0,2.08562989177666,0,0
RealEstate_excess,0,0,0,0,0,0,0,0.0264068862163833,0,0,0,0,0,0,0,0,0.0111371762829373,0,0,0,-0.101440621300479,0,0.0039945765302107,0,0,-0.0826481120893072,0,0,0,0,-0.0696623861991194,0,0,0,0,0,0,-0.0929860298605095,0,0,0,0,0,0.152065548462861,0,0,0,0,0,0.0139947343437567,0.0397593574878027,0,0,0,0,0,0
MKreturn,0,0,0,-0.0143188098381146,0,0,0.0762414249246583,-0.0254072725560404,0,0,0,0,0,0,0,0,0,0,0,0,-0.00190380136358691,0,-0.0126153591999474,0,0,-0.0888877109633162,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,-0.0094799492455977,-0.0031627874448706,0,0,0,0,-0.0207685502524526,0.0277420381201658,0,0,0,0.0235716892795027,0,0.00285529817279091,0,0,0,0,0,0,0
MKvol,0,0,0,-0.000632899944189645,0,-9.47945425198333e-05,-0.00117648892862212,0,0,0,0,0,0,0,0,-0.00222400511336183,0,0,0,0,0,0,0,0.00155447261178325,-0.00154045736888223,0,0,0,0.0014083358382263,0,0,0.000739106257238141,0,0,0,0.000616116845290547,0,0,-0.000501651712431256,0,0,0,0,0,0,0,0,0.00203022575292133,0,0.00281806592762022,-0.00118266179933892,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,-0.0242213433796151,0,0,0,0,0,0,0,0,0.00557586820742279,0,0,0,0,0,0,0.035226450859352,0,0,0,0,0,0,0.0199027770500554,0,0,-0.025048966479666,0,0,0,0,-0.0214904467098641,0,0,0,0.0157905918187933,0.036091646628856,0,0,0,0,0,0,0.0064389329346036,0.102883184777499,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,-0.00252474417561128,0,-0.0264366777230663,0.000110938028787991,0.00263721588081598,0,0,0,0,0,-0.0163943830248596,0.00866520165099174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00346104607660506,0,0,-0.00443107118753822,0,0,0,0.0115375193629342,0,0,0.0136937289139691,0,0.00705202209363829,0.0384480300556072,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,-0.0398567568778166,0,0.0135996912051692,0,0,-0.035390021878272,0,0,0,0,0,0,0,0,0.0266300723278139,0,0,0,0,0,0,0,0.029675808776627,0,0.017291776619618,0,0,0,0,0,-0.0651052326058246,0.0199519855398102,0,0,0,0,0,-0.0249631843042695,0,0.0242145506134949,0,0,0,0,0,0,0
