,X600519.SH,X000858.SZ,X002415.SZ,X600104.SH,X000651.SZ,X600276.SH,X002304.SZ,X000725.SZ,X000063.SZ,X600690.SH,X600031.SH,X002475.SZ,X000338.SZ,X000568.SZ,X600741.SH,X000100.SZ,X600703.SH,X601877.SH,X600271.SH,X000661.SZ,X002236.SZ,X000596.SZ,X600809.SH,X300003.SZ,X300124.SZ,X002008.SZ,X000625.SZ,X600487.SH,X002007.SZ,X002456.SZ,X600867.SH,X600776.SH,X600498.SH,X000157.SZ,X002180.SZ,X600177.SH,X300142.SZ,X002179.SZ,X300146.SZ,X002371.SZ,X000050.SZ,X000977.SZ,X600118.SH,X002241.SZ,X600522.SH,X600066.SH,X600089.SH,X600372.SH,X000066.SZ,X300136.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.256540751754911,0,0,0,0.0971925344539933,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,-0.10687968300024,0,0,0.018453592628345,0,0.0454631814647412,0.0236143633612404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0801227005316114,0,0,-0.0039526945778713,-0.00851242988208946,0,0,0,0,0,0,0,0,-0.0177849827273078,0.0253588845913151,0,0,0,-0.004089084214363,0,0
X000858.SZ,0.087790355753179,0,0,0,0,0,0.14651501595978,0,0,0,0,0,0.0700686445540937,0.341695638812754,0,-0.0102445769569601,0,0,0,0,0.0631546029677589,0.0432801265331723,0.0750102563398776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040631556833016,0,-0.00748206303552785,0,0,0,0,-0.0341996831777427,0,0
X002415.SZ,0,0,0,0,0,0.012603982945771,0,6.93889390390723e-18,0,0,0,0.0688897110589945,0,0.0606124073519213,0.0257417628583491,0,0,0.0748647972146328,0,0,0.246632759308423,0,0.0308287119722934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152043263903116,0,0,-0.018758058504648,0,0,0.0443549133774529,0,0,0,0,0,0.0301051957650418,0,-0.0365466252268045,0.0624275745501205,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0.0382762318959807,0,0,0.0589664481356999,0.0605039761519081,0.372608514057694,0,0.00888776131532218,0,0,0,0.0624064918089568,0,0,0.0335903284041485,0,0,0,0,0.0913184568267594,0,0,-0.0336119280545286,0,0,0.0334113868180901,0,0,0,0,0,0,0.0325347773110924,0,0.0855724981554676,0,0,0,0,0.128304470791939,0,0,0.0115350928831426,-0.122250762655657,0,0,0,0,0,0
X000651.SZ,0,0.189435119049476,0,0.122083000689529,0,0,0,0,0,0.105694919567246,0,0,0.0436598058922622,0,0.0325539742141044,0,0,0,0,0,0.115841851615717,0,0,0,0,0,0,0,0,0,0,0.0181041884152896,0,0,0,0,0,0,0,0,-0.0299473815568157,0,0,0,0,0,0,0,0,0.0201677408566834,0,0.00126516246654568,0,0,0,0,0,0,0
X600276.SH,0.0428537245401566,0,0,0,0,0,0.182974180301744,0,0,0,0,-0.164029508816948,0,0,0,0,0.209993163851166,0,0,0.201384044286839,0,0,0,0.584906443568865,-0.0816736974929606,0,0,0,0,0,0,0.0442256616243294,0,0,-0.0544237316752069,0,0,0,0,0,0.0377572978087291,0,0,0,0,0,0,0,0,0,0,0.0128924217783293,0.0251403368799327,0,0,0,0.099058475049271,0,0
X002304.SZ,0,0.160525438798021,0,0,0,0,0,0,0,0,0.158092104114484,0,0.0270620455320909,0.230854458088421,0,0,0,0,0,0,0,0.147065097705378,0,0,0.107579960361286,0,0,0,0,0,0,0.00615915663556138,0,0,0,0,0,0,0.0356478573294516,0,0.0254373032935896,0,0,0,0,0,0,0,0.0392567653048926,0,0,0.00391435710645594,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0.0260196023047584,0,0,0,0,0.154368939638492,0,0,0,0,3.46944695195361e-18,0,0,0.0215005103766341,0,0,0,0,0.108257131722768,0.219627763170409,0.0698703113796022,0,0,0,0,0,0.0491182022006666,0,0,0,0.109373348561304,0,0,0,0,0,0,0,0,0,0,-0.0404436916160128,0.0607162839323986,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0307052381804787,0.233487451289216,0,0,0.018197157873802,0.0229211372974287,0,0,0,0,0,0,0,0,0,0,0.187997088548473,0,0.0401682147057452,0,0.0128548298038338,0.428083559972658,0,-0.0234003100510181,0,0,0,0,0,0,0.162561922738077,0,0,0,0,0,0,0.0671554151481822,0,0,-0.011546578569742,0,0,0,0,0,0,0
X600690.SH,0,0.104866197731023,0,0.192023396069519,0.205708742234719,0,0,0,0,0,0,0,0.0982126160880382,0,0,0,0,0,0.017702917271266,0,0,0,0.00874224476924426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0796706848515702,0,0,0,0.155538623937848,0,0,0,0,0,0,0,0,0,-0.0274821899992381,-0.00674939520174039,0,0,0,0,0,0
