,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X000568.SZ,X600276.SH,X002475.SZ,X600690.SH,X002304.SZ,X300014.SZ,X600104.SH,X000651.SZ,X000725.SZ,X600031.SH,X002371.SZ,X300124.SZ,X002241.SZ,X600703.SH,X000338.SZ,X000063.SZ,X003816.SZ,X000596.SZ,X000625.SZ,X002129.SZ,X002049.SZ,X000661.SZ,X601877.SH,X002179.SZ,X002074.SZ,X300142.SZ,X000100.SZ,X600460.SH,X600741.SH,X600702.SH,X600089.SH,X000799.SZ,X002236.SZ,X600779.SH,X000157.SZ,X601799.SH,X002414.SZ,X600884.SH,X000733.SZ,X002180.SZ,X600584.SH,X600522.SH,X600183.SH,X002008.SZ,X002007.SZ,X000977.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600104.SH,0,0,0,0,0.00728859569952226,0,0,0,0,0,0,0,0,0.271084640795903,-0.00657326757975323,0,0.0882358711765055,0,0,0,0,0,0,0,-0.0172266862955023,0,0,0,0,-0.00442532277045078,0,0,0,0,0,0,0,0.0476394795501318,0,0,-0.016674397593786,0,0,0,0,0,0,0,0,0,0,0,0.0523747804027995,0,0,0,-0.199392805489539,0,0
X000651.SZ,0,0,0,0,0,-0.0193464187492998,0.0428269774245493,0.126686358196553,0,0,0,0,0,0,0,0,0.0169196365099175,0,0.0932324897436478,0,0,0.124607275510685,0,0,0,0,-0.109035765435478,0,0,-0.0235519667208756,0,0,0,0.19072696707735,-0.0643472358737024,0,0.127873587787127,0,0,0,0,0,0,0,0.0155753966429275,0,0,0,0,0,0,-0.0210647905304035,0.0588593921411107,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,-0.0358626455180803,0,3.46944695195361e-18,0.0243087130005404,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0250127988857698,0,0,0,-0.0376080518747121,0,0.00909478591835354,0.0532938943310932,0.341236764832842,0,0,0,0,0,0,0,0.184831232040293,0,0,0,-0.00729771602384835,0,0,0.0663330376757243,0,0,0,0,0,0,-0.0225759393564671,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0.0441679008697937,0,0,0,0,0.087896629286954,0,0,0,-0.00602126490859945,0,0,0,0.186472433262598,0,0,0,0,0,0,0,0,0,0,-0.0277611335040943,0,0,0,0.0258375524521258,0,0.0309966313549083,0,0,0.209194941489142,0,0.0804179167179163,0,0,0,0,0,0,0,0,0,0,0,0.0176084966777217,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0.0313600544290495,0,-0.0110136401931415,0,-0.152216181681474,0,0,0,0.0398156251807765,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0.0498838833732948,0,0,0.356353337317906,0,0,0,0,0,0,0.0844098778861309,0.121687768469848,0,0,-0.103683122599618,0,0,0,0.664140378513392,0.068124247937987,0,-0.0294186123444545,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0.349451101879518,0,0,0.15338349465382,0.0893638156286569,0,0,0,0.0197715578281535,0,0,0,0,0,0,0,0.174649604900977,0,-0.0112743376137518,0,0,0.067708299599892,-0.014442608999997,0,-0.268926345662119,0.109354319134597,0,0,0,0.0103138008044165,0,0,0.366590962749496,0,0.112486420654108,0,0,0,0,-0.00473250147715806,0,0.00423249332321166,0,0,0,0,-0.0567283123838514,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0.145551013003623,0.0995056796741004,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00993994514915324,0,0,0,0,0,0,-0.422261723265625,0.0130718908289178,0,0.246869523563295,0,0,0.111757041834991,0,0,0,0,0,0,0,0,0,0,0.152082697344803,0,0.717738591884056,0,0,-0.210746178612266,-0.0158277493682936,0.0143097593455183,0,0,0,0,0,0
X600703.SH,0,0.0443395505241596,0,0,0,0,0,0,0,0,0,0,0,0,0.25426764770288,0,0.105601514328763,0,0.234149550200249,0,0,0.0235865313660211,0,0,0,0.152246618777762,-0.0219043051036199,0,-0.0304926370347585,0,0,0,0,0,0,0,0,0,0,0.0765143409333278,0,0,0.243254883511161,0.0346367944290022,0.227230328243243,0,0,0,0,0,0,0.118290273316213,-0.145662613385475,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,-0.0836070239057201,0,0.0551399809881678,0,0,0,0.384370257710749,0,0,0.0313225631669755,0,0,0,0.0823858442466175,0,0.0417504888847114,0,0,0,-0.066550270225987,0,0,0,0,0,0,0,0,0.0693494670110611,0,0,0,0,0.260303584543605,0,0,0,0,0,0,0,-0.201881555568881,0,0,0.0273021844203934,-3.46944695195361e-18,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0.0834054112511683,0,0,0,0,0.12125545374936,0,0,0,0.0859363470032588,0,0.22055444234606,0,0.0499564294021195,0.0273102562783237,0.0160323265119267,0,0,0,0,0.0189547743700122,0,3.3881317890172e-21,0,0,0,0,0,0,0.238714336337625,0,0.0116148975980375,-0.02143360867971,0,0,0,-8.67361737988404e-19,0,0
X003816.SZ,0,0,0,0,0.0423608756377081,0,0,0,0,0,-0.0896205693122659,0,0,0,-0.0604564575932504,0,0,0,0.0588030014713094,0,0,0,0,0,0.00796460707836109,0,0,0.138455355930044,0,0,0,0,0,0,0.240632789103426,0,0,0,0.0508425783676571,0,0,-5.42101086242752e-20,0,0,0,0,0,0.115875778399987,0,0,0,-0.0598220546848336,0,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0.256607811721091,0,0,0,0.126331637813565,0,0,0,0,0,0,0.0921436805575811,0,0,0,0,-0.123046227578148,0,0.309671635004601,0,0,0.0740288595241438,0,0,0,0,0,0,0.102630039506384,0.011372306566699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0135659202195152,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0.145585145458963,0,0,0,0,0,0.26321533369,0,0,0,0,0,-0.124580962208927,0,0,0,0,0,0,0.236316671134047,-0.0942688884977004,0,6.93889390390723e-18,0,0,0,0,0.097170543025313,0,0,0,0.0212653633758166,0,0.306370760890743,0.0263998878043063,0,0,0,0.110100004626207,0,0,0,0,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0812784869304165,0,0,0,0,0,-0.0183202475808054,0.0416433721741613,0.0871960819390505,0,0.303510774046589,0.231834464194689,0,0,0,0,0.34772426830149,0,0,-0.0253865502503655,0,0,0,0,0.0114514121635309,0,-0.0485823647393172,0,0,0,0,0,-0.202967779531261,0,0.0250285387589477,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0.0966291445378096,0,0,0.118498648989207,0,0,0,0,0.18668336579552,0,-0.0461880676531434,0,0,0,-0.238288827859129,0,0.0602258285574689,0,0,0,0,0.0135722118070541,0.245974212052838,0.118589539186945,0,0,0,0,0.139748031927136,0,0,0,0,0,0,0,0.276668850858478,0,0,0.0323968058336061,0,-0.329509594835644,0,0,0,-0.0686859043486048,0,0,0,0,0,0,0
X000661.SZ,0,0.505916142048997,0,0,0,0,0,-0.232990024236462,0,0,0,0,0,0,-0.0391291674268153,-0.0476732776726449,0,0,0,0,0,0,-0.0251637857126604,0,0,0,0,0,0,0.147950441762316,0,0,0,0.0190955347387442,-0.156305386625516,0,0,0,0,0,0,-0.107837428449331,-0.0267185411635599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,-0.107024446077933,0,0,0,-0.139756016111936,0,0,-0.0753192061823903,0,0,0,-0.130636071862667,0,0,0.316572567243767,0,0,0,0,0.289379942736066,0,0,0,0.040465671294162,0,0.0815160902368422,0,0,0,0,0,0,0.341531066204138,0,0,0,0,0,0.253542376658395,0,0,0,-0.0752606082150878,0,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,-0.129164627963706,0,0,0,0,0,-0.0695613758749843,0,0,0,0,0,0,0.114043467434464,0,0,0,0.142874699779007,0,0.0649926142889863,0,0.113804489075212,0,-0.0771974059886421,0,0,0,0,0,0,0,0,0,0,0,0.137068315701424,0,0,0,0,0,0,0,0,0,-0.0193434987558697,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0.00312258749091187,0,0,0,0,0,0,0.322574559391837,0,0,0,0,0,-0.0526174494810783,0,0.0709595571478942,0,0.0897983006412918,0,0.0311574421697023,0,0,0,0,0,0,-0.0859718764366922,0,0,0,0,0,0,0,0.154317743191582,0,0,0,0.254480839421021,0,0.314886981734309,0,0.0767724660512508,0,0.0147692360367998,0.0653430137951858,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0.1130195613859,-0.0182786332172813,0,0,0,0.011605756694119,0,-0.343851243227331,0,0,0,0,0,0,0,0,0,0,0,-0.115712608557715,0,0.130718096220068,0,0,0.168800286003871,0,0,-0.0735751329840687,0,0,0.00643240549860043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.105432204115241,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0.0864959374284079,0,0,0,0,0,0.375762833276856,0.0688235776724962,0,0,0,0,0,0,0,0,0.038473573191489,0.160436562094612,0,0,0,0,0,-0.0414211006379401,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0.06081302899299,0,0,0,0,-0.0632835180714349,0,0.109068700030469,0,0,0,-0.0198967803409848,0,0,0,0,0,0,0
X600460.SH,0,0,0,0,0,0,0,0,0,0.146370521160024,0,0,0,0,0,0.0730043233007044,0,0.164079266159647,0,0,0,-0.0602698516278546,0.0905891305469237,0.138837153816373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167100036384935,0.0276476915785637,0,0,0,0,0,0,0,-0.0214897693579602,-0.0174138435604252,0.0412770133716395,0,0,0,0,0,0
X600741.SH,0,0,0,0,0.00808802019213193,0,0.0878491457446177,0.0176729417555424,0,0,0,0,0,0,-0.0428769142019801,-0.207029719220325,0,3.46944695195361e-18,0,0,0,0,-0.0690334370033405,0,0.0866121630838938,0,0,0,0,0,0,0.0452752568135705,0,0.0591194892795244,0,0,0,0,0.166961605161938,0,-0.0579651063556418,-0.0238224595903664,0,0,0.156677355253166,0,0,0,0,0,-0.0975097714795862,0,0.0738407944991318,0,0,0,0.105226994392373,0,0
X600702.SH,0.0815780612055306,0,0,0.0896900553221616,0,0,0,0,0,0.0127031184400844,0,0,0,-0.0119160813800294,0,0,0,0,0,0,0,0.226030384358975,0,0,0,0,0,-0.060082701954242,0.109410580111086,0,0,0.166169787224697,0,0,0,0.204134104826881,0,0.274631089891589,0,0,0,0,0,0,0,-0.0248147057551757,0,0,0,0,0,-0.0393262588725726,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,-0.314102335005874,0,0,-0.104546241877743,0,0,0,0,0,0.0806523024056328,0,0,0,0,0.0718139720130056,0.0592046773518023,0,0,0.171301995566608,0,0,0.293268082361459,0,0,0.245539670342467,0,0,0,0,0,0,0,-0.133494931072441,0.252035901428554,0,0,0.0392812107161377,0,0,0,-0.00967743140406472,0,0,0,0,0,-0.0105442871433472,0,0,0,0,-8.67361737988404e-19,0,0
X000799.SZ,0.238551484492469,1.0842021724855e-19,0,0.413482953250957,0,0,0,0,0,0,0,0,0,0.118712003425707,0,0,0,0,4.33680868994202e-19,0,0.151225934174593,0,0,0,0,0,0,0,0,9.33586112110393e-05,0,0,0,0.209958866538544,0,0,0,0,0,0,0.039580346085073,0,-0.045510685098508,0,0,0,0,-0.0224792964962281,0,0,0,0.0782479251358577,-0.124526321847842,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0.0260136784701913,0,0,-0.0132098851667988,0,0,0,0,-0.142889801869002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0639121066054864,0,0.14709049854642,0.0382502570145626,0,0,0,0,0.0569048088594553,0,0,0,-0.0413536694300646,0,0,0.0131146953911932,0,0,0,0,0,0,0.00226708623039669,0,0,0,0,0,0,0
X600779.SH,0,0.50125830849114,0,0,0,0,0.00975009299708014,0.119704921047068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0398738897825539,0,0.109303379129878,-0.0372245201291323,0.235017412996741,0,0,0,-0.113628003610557,0,0,0,0,0,0.0526495867385802,0,0,0,0,0,0,-0.00866748961325335,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,-0.0937367818448939,0,0,0,0,0,0,0,0.664244263787707,-0.101068369835319,0,0,0,0,0,0.0560880231446378,0,0,-0.0293370229221592,0,0,-0.0470379233101898,0,0,0.131836339600454,0,0,0,0,0.02816535392518,0,0,0,0,0,0,0,0,0.0558443918121179,0,0,0,0,0,0,0,-0.00488433905108672,0,0,0,0,0,0,0
X601799.SH,0,0,0,0,0,0,-0.0017849410423482,0.0398331335903675,0.106643139407256,0,0,0,0,0,0,0,0,0.0518080479248739,-0.0467537791716397,0,0,0,-0.0539656435464829,0.157634899178074,0.0614765041476781,0.0540214601278038,0,0,0,0,0,0.0663002017324162,0,0,0.0238428278144259,0,0,0,0,0,0,0,0,0,0,-0.0189477877425339,0,0,0,0,0,0,0.0123076003890777,0,0,0,0,0,0
X002414.SZ,0,0,0.145294580760828,0,0,0,0,-0.232039190097462,-0.184369193688017,0,0,0,0,0.415540941334729,0,0,0,0,0.0453055152893136,0,0,0,0.00539454077319097,0,0,0,0,0,0.114385413325546,0,0.299548846693674,0,0,0,0,0,0,0,0,0,0,0,0,0,0.73366801620184,0.0728142465261546,0,0,0,0,0,0,0.0751801806332487,0,0,0,0,0,0
X600884.SH,-0.191151005965413,0,0,0.238279653295841,-0.147097277839236,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0130542348438278,0,0,-0.0332272674800474,0,0,0,0.396879591403163,-0.080312879735029,-0.0122167653401397,0.0590439611984238,0,0,0.194252528498409,0,0,0,0.370462570216785,0,0,0,0,0,0,-0.173133215908326,0,0,0,0,0,0.0237974017857732,-0.0245885389558042,0,0,0,0,0,0
X000733.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00318743508033947,0,0,0.119355730804067,0,0,0,0,0,0.091963716946143,0,0,0,0.493332888266445,0,0,0,0.000187650412327784,0,0,0,0,0,0,0,0,0.0991612308322209,0,0,0,0,0,0,0,0,-0.557830652657392,0,0,-0.0123253766027498,0,0,0,0,0,0
X002180.SZ,0,0,0,0,-0.16444301697937,0,0,0,0,0,0,0,0,0,0,0,0,0.115312185165762,0.0246975168734028,0,0,0,0.00944080367245139,0,0,0,0,-0.0723693485350667,0,-0.0408156288705953,0,-0.00357061538101047,0,0,0,0.032622677389332,0,0,0,0.342275550788787,0,0,0.160189749893745,0,0,0,0,0,0,0,0,0,-0.0241248877702845,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,-0.0401307157934819,0,0,0,0.056062442985374,0,0,0.0953603935334729,0.121975699145796,0,0,0,0,0,0,0,0.0443422672762071,-0.0597787542600024,0,0,0,0,0,0,0.0345542896546592,0,0,0.119596191656378,0,0,0,0.0564628577629981,-0.0246023508964542,0,0,0,0,0,0,0,0,-0.0143105382406037,-0.0015284656565257,0.0335802525767972,0,0,0,0,0,0
X600522.SH,0,0,0,-0.166674108324396,-0.083935481057246,0,0.314787298058998,0,0,0,0,0,0,0,0,0,0.361189572600114,0,-0.220224562548858,0,0,0,0.171568991314766,0,0,0.0873818895518966,0,0,0.275491919073697,-0.0760601268386725,0,-0.166501217457339,-0.187449241611554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129029146107656,0,0
X600183.SH,0,0,0,0,0,0.0764506285316199,0.0617165090803688,0.063040081819075,0,0.0806958777840515,0,0,0,0,0,0.0944854524795956,0,0,0,0,0,0,0,0,0,0.0444492063142219,0.0853205301263938,0,0,0.0267716233960006,0,0,0,0,-0.00799076420248372,0,0.179816629598675,0,0.103976719365695,0,0,-0.0700501632099538,0,0,0,0,0,0,0,0,0,0.0231053035883708,-0.0137932400354446,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0841923006586789,0,0.115565369934373,0.0423432800867009,0,0,0,0,0,0,0,0,0.185123555883155,0,0.0363052265462258,0.0270870761978318,0,0,0,0,0,0,0,0,0,0,0,0,0.367082450907467,0,0,0,0,0,0,0.448453813319587,0,-0.0204017355857144,-0.0112342647976549,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0.0274828514337713,0.226740814514433,0.13524511899742,0,0,0,0,0,0,0.0957541207196513,0,0,0,0,0,0,0,0,0,0,0,0.0819586927306641,-0.0375870655741716,0,0,0.0383846859909969,0,0,0,0,-0.0040245912131612,0.0195317703311012,0,0,0,0,-0.142013470081846,-0.0152192519297225,0,0,0,0,0,0,0,0,0,0,0.0126414770286517,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0484059072746205,0.0734424552418834,0.089077339597489,0.324462938997998,0,0,0,0,0,0,0,0,0.0853809343495261,-0.00451761841792177,0.0290529474098792,0,0,0,0,0,0,0.00324366067749437,0,0,0.0481015439524752,0,0,0,0,0,0,0.170362917155145,0,0,0,0.0135117021035715,3.46944695195361e-18,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0.0364142294869828,0.0524603487604439,-0.0385580826071514,0,0,0,0,0,0,0,0,-0.00946919930700444,-0.239016967542519,0,0,0,0,0,0,0.0418793182635491,-0.0170270206512647,0,-0.0350232614976993,0,0,0,0,0,0,-0.0986381859495985,0,0,0,0,0,0,0,0,-0.0460346744337296,0,0,0,0,0,0.0124855223509978,-0.164219327948408,0,0,0,0,0,0
Slope,0,0,-0.086918125773177,0,0,0,-0.0695948279970819,0,0,2.77555756156289e-17,0,0,0,-0.240969977455043,0,0,0,0.323582769759054,0,0,0,0,0,0,-0.208104002204123,0,0,0,0.129861194887114,0,0,0,-0.116507190025607,-0.30548285582176,0,0,0,0,-0.288055420517595,0,0,0,-0.187279461316126,0,0,0,0,0,0,0,0,0,1.13774534994974,0,0,0,1.88626297499614,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0.236410882822183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.122368691144724,-0.0501843926504892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00928531879249859,0,0.0896604336027736,0,0,0,0.58832249667007,0,0,0,0,-0.757663475228355,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0.0229284187404237,0,0.0243085501185026,0,0,0,0,0,0,0,0,-0.0916846630336998,0,0.0436504055566223,0.0858637957380348,0,0,0,0,0,0,0,0,0,0,-0.0595745732481164,0,0,0,0,0,0,0,-0.0328591145495598,0,0,-0.0320664379810551,0,-0.0303483868871355,0,0,0,-0.0209024207989978,0,0,0,0,-0.0841676475303402,0,0
MKreturn,0,0,0,0,-0.115391710215113,0,0,0,0,0,0,0,0,0,0.00193659676470246,0,0,0.00275349838329745,0,0,0,0,0,0,0,0,-0.012553918814718,0,0.0137601142790312,-0.0161329393274865,0,0,0,0.00347836963921616,0,0,0,0,-0.0470281371381355,0,0,0,0,0,0,-0.14863314034194,0,0,0,0,0,-0.0136891797058563,0,0,0,0,0,0,0
MKvol,0,0,0,-0.000728862128443107,0,0,-0.00267988116823428,-0.000862766021421889,0,0,0,0,0,0,0.000768047631500969,0.000467288546465541,0,0.00129788392020192,-0.00154366965904239,0,0,-0.000391124039793894,0,0,0,0,-0.00366558627801187,0,0,0,0,0,0,0,-0.00260819517347126,0,0,0,0,0,-0.00195437050900809,0.00248894530140699,0,0,0,0.00156329277348816,0,0,0,0,0,0.00845280327430631,-0.00675559075369986,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0.0589480414731119,0,0,0,0,0,-0.105732440094444,0,0,0,0,0,0,0,0,0,-0.189587248280992,0,0,0,0,0,0.190783623188717,0.0189048099537159,-0.0957202921683089,0,-0.0518756725822637,0,-0.124698159618311,0,0,-0.187781593554773,-0.135526860353064,0,0,0,0,-0.145105292681212,0,0,0,0,0,0,0,0,0,0.0147123972838464,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,-0.00307544539231211,0,0,0,0,0,-0.0264427861840416,0,0.00302448700574825,-0.0147427883311654,0,0.00824851534939626,0.000728095785894621,0,0,0,0,0,0,0,-0.011027314037282,0,-0.0021179089325978,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0.00404723854649629,0,0.00129767131579918,0,0,0,0,0,0,-0.00467351194584019,0.0246251728192155,-0.0240876872348046,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00467078212686048,0,0,0,0,0,0.00380752099593749,0.00290764801803017,0,0,0,0,0,0
