,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000725.SZ,X000625.SZ,X000063.SZ,X600690.SH,X600703.SH,X600741.SH,X600271.SH,X600066.SH,X002241.SZ,X000568.SZ,X000100.SZ,X600118.SH,X002292.SZ,X600031.SH,X002236.SZ,X002475.SZ,X002074.SZ,X600372.SH,X000559.SZ,X600177.SH,X002506.SZ,X000157.SZ,X300003.SZ,X000338.SZ,X002085.SZ,X300124.SZ,X002456.SZ,X002007.SZ,X002180.SZ,X000050.SZ,X002249.SZ,X002294.SZ,X600867.SH,X002426.SZ,X600089.SH,X000869.SZ,X002465.SZ,X002049.SZ,X002508.SZ,X600699.SH,X002179.SZ,X600498.SH,X601877.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0318138220618786,0,0,0.0250248089975015,0,0,-0.0143912229426404,0,-0.124569750675459,0,0,0,0.102830519721248,0.0729360611053923,0,0,0,0,0,0.0525542806519158,0,0,0.0824749485713642,0.137305220875528,0,-0.113950026487173,0,0,0,0,-0.05381825498481,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0.126084647378617,0,0,0,0,0,0,0,0.0533276530901243,0,0,0,0,0,0,0,0,0,0,0,0.0185783192238488,0,0.0056289385111062,0,0,0,0,0,0.0214903700023944,0,0.0308815730242957,0.113798601755289,0,0,0,-3.46944695195361e-18,0,0,0,0.101348016945677,0,0,0,0,0.169974595444517,0,0,0,0,0,0,-0.0974509369540009,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.325575328358367,0,0,0,0.105598554738848,0,0,0,0,0,0,0,0,0.0714745278599063,0.0495637585729272,0,0.00950039965811973,0,0,0,0.0871846260282574,0,0,0,0.0989632042003891,0,0,0,0.347691393281764,0,0,-0.0502262363691439,0,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0.273473471710961,0,0,0,0,-0.245231854194991,0,0,0,0,0,0,0,0,0,0.0451980963248083,0,0,0,0.101080966536307,0,0,0,0,0,0,0,0.0853612314576229,-0.0364062869255477,-0.0277131465936997,0.00631680109533941,-0.00401875475720068,0,0,-0.141302565581511,0,0,0,0.207764647552879,0,-0.0754826353999983,0,0,0,0,0,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0.0368784530863768,0,0,0,0,0,0.00999702474446771,0.186510472792206,0.0757897579847429,0,0,0.0711494544196705,0,0,0.122674790916578,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.206085906029741,0.113253946505355,0,0,0.0436113306742827,-1.73472347597681e-18,0,0,0,0.17126383492123,0,0,0,0,0,0,0,0,0,0,0,0.0310052540096862,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0.18274043264528,0,0,0,0,0,0,0,-0.0558558575167806,0,0.0504076870766479,0,-0.149010977498151,0,0,0,0,0,0,0,0,0,0.0534810147266763,0,0,0,0,0,0.0555240923556009,0,0,0,0,0,0,0,0,0,-0.109989768448113,0.276149168685567,-0.00185661462217501,-0.0952249527484227,0.102398498518435,0,0.120662101268846,0,0,0,0,0,0,0.147784696152626,0,0
X000100.SZ,0,0,0,0,0,0,0.206759370873745,0.003306123058126,0,0,0,0,0,0,0.0349504443268254,0,0,0,0.0257436326484147,0,0,0,0,0.0552757474857014,0,0,0,0,0,0.0552503013016211,0,0,0.0221991371121572,0.0725983101457347,0,0,0,0,0,0,0,0,0.10481648119242,0,0,0.0426514601897512,0.0762283883398567,0,0,0,-0.0171354706587772,0,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.00361830130870142,0,0.0292309776543274,0,0,0,0.114347426552085,0,0,0,0,0.143841556685268,0,0,0.128006022126871,0,0,0,0,0.19811623653572,0.0314318804062872,0,0,0,0,0,0,0.0269675023989626,0,0,0,0.0483700392941005,0,0,0.0450141640177516,0,0,0,0.0251462217855364,0,0,0,0,0,0,0
X002292.SZ,0.00203592070377182,0,0,0,0,0,0,0,0,0,0,0,0,0,0.221704562933156,0,0,0,0,0,0,0.170015763298717,0,0,0.0544060076406072,0,0,0,0.136979865486478,0,0.0419841009399752,0,0,0,0,0.121378992920629,0.223335929485391,0,0,0,0,0,0,0.0668416249162785,0,0,0,0,0.437675771459948,0,0,0.0970761484470687,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0.0631158638474909,0,0,0,0.176984631569377,0,0,0,0,0,0.0334604189198283,0,0,0,0,0.0763249293819781,0,0,0.00130305700577151,0.366280144800864,0,0.238558317935786,0,0,0,0,0,-0.0655209563727741,0.015173890585431,0,0,0,0,0,0.0857870115173461,0.103473072176933,0,0.00723092704852153,0,0,0,0,0,0,0,0,0,0,0,0
X002236.SZ,0,0,0.0872009141970882,0,0,0,0,0,0.146340959408192,0,0.132530333851672,0,0.0479411049825459,0,0,0,0,0,0,0,0,0,0.0529827643400243,0,0,0,-0.0374739137171401,0,0,0,0,0,0.177568347567382,0,0.0110148974982117,0.0629704596220631,0.178252111908721,0,0,0,0,0,0,0.0765450930989677,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002475.SZ,0.200086132532002,0,0,0,0.158898476802637,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197637623721181,0,0,0,0,0,0,0,0.0694324788806409,0,0,0,0,0,-0.0063098837331173,0,0.00173751294647296,0,0,0,0,0,0,0,0,0.000886195748947023,0.125871837761732,0,0,0,0,0,-0.000132389215555351,-0.0735603635804129,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.363671736911749,0,0,0,0.121359119746035,0.276335054261396,-0.0829013275099307,0,0,0.0509029781505776,0,0,0,0,0,0,0,0.180354344665548,0,0,0.286727885198561,0,0,0,0.0748113565923564,0,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0.0802639648307685,0,0,0,0,0.287754140887078,0,0,0,0.105304161127284,0.0976037376536248,0,0,0,0,0,0,0,0,0,0,0,0,0.139514389831727,0,0,0,0,-0.0202934848960999,0,0,0.255858274426065,0,0,0,0,0.0260939231899324,-0.110179832870511,0,0,0,0.164242425268863,0,-0.0367074080739899,0.169233499791595,0,0,0,0.243623862962546,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0284875248381617,0,0,0,0.164457913785496,0,0,0,0.0631826646401408,0,0,0,0,0,0,0.122468295427802,0,0.0678725388847538,0.104840449565388,0,0,0.0441295231828513,0,0,0,0.0655735401447214,0,0,0,0.105310468835589,0,0.169810710659835,0,0,0,0,-0.00314217312063392,0,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150347478207292,0,0,-1.73472347597681e-18,0,0.165801754241786,0,0,0,0,0,-0.00752654457849897,0,0,0,0.0461533323427728,0.0734425312827199,0,0.0731493366490436,0,0,0,0,0,0.0912511204942835,0,0,0,0.060085313152513,0,0,0,0,0,0,-0.0135636643090736,0,0,-0.0153888077354708,0,0,0,0
X002506.SZ,0,0,0,0,-0.135532597073347,0,0,0.0436597472713115,0,0,0,0,0,0,0,-0.0255098770506468,0,0,0.131730344973513,0,0,0,0.00833470181452525,-0.0873514221975446,0,0,0,0,0,0,0,0.257982941522282,-0.092980187049622,0,0.0951579690577127,0,0.31020310363627,0,0,0,0,0,0.0675654760688075,0,0,0.0692425105122235,0,0,0.242613595485311,0,0,0,0,0,0,-0.226912675283094,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0.0292909533619049,0.200160106961262,0,0.0265133172459307,0,0,0.0220558999537488,0,0,0,0,0.0439362763791899,0,0,0,0,0.208031132104263,0,-1.0842021724855e-19,0.0060205562179113,0,0,0,0,0,0,0,0,0,0,0,0.0464027002140841,0,0,0.0342060870163027,0,0,0,0,0,0
X300003.SZ,-0.0177122555517051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,-0.105635538435336,0.193628441039668,0,0,0,0,0,0,0,0,0,0.069493084726732,0,0.222498448137404,0,0,0,0,0,0,0.0659964812420716,0,0.113304740608924,0,-0.0488457588835219,0,0,-2.16840434497101e-19,-0.0254320582098539,0,0,0,0,0,0
X000338.SZ,0.0658682067668356,0,0,0,0,0,0,0,0,0,0.0511434905394911,0,0,0,0,0,0,0.108732463216187,0.020230654972192,0.223017441408354,0.0417231110206264,0,0.0227046101507728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0405095760064299,0.000578290797559417,0,0,0,0,0,0.0368781891666791,0.00648971188028526,0,0,0,0,0,0
X002085.SZ,0,0,0,0,0,0,0,-0.138800330008245,0,0,0,0,0.125483446207494,0,-0.00777207935780621,0,0,0,0.0522119422385504,0,0,0,0.15314980424963,0,0,0,-0.0158632251194072,0,0.100736717192312,0,0,0,0,-0.127354748847566,-0.0697261890833124,0.0285226236690455,0,0,0,0,0,0,0,0.0879007389499863,-0.133602700509034,0,0,0,0,0,-0.0232367069228284,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0.0175083081681573,0,0,0,0,0,0,0,0,0,0.140291398744973,0,0,0.011559315644757,0.0692042678954855,0,0,0,0.0371751412815939,0,0,0,0.123271580959245,0,0.0257328426813539,0,0,0,0,0,0.15227132409312,0.200074960130866,0.0566237339872862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0550581575973642,0.189718225860408,0,0.301865532360047,0,0,0,0,0,0.0520485289873967,0,0,0,0,0,0,0,0,0,0,0.167255228182207,0.157305374622584,0,0,0,0,0,0,0,0,0,0.188948279697498,0,0,0,0,-0.0239570305667102,0,0,0,0,0,0,0
X002007.SZ,0,0,0,0.154842186986982,0.0415777846581045,0,0,0,0,8.67361737988404e-19,0,0,0.0608484646591064,0,0,0,0,0,0.0533237854368123,0,0,0,0,0,0.0244696316780398,0,0,0,0.125208040053333,0,0,0,0,0,0,0,0,0,0,0,0,0.112094134240465,0,-0.216140968571535,0,0,0.337666086460681,0,0,0,0,0.0217723083217833,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,-0.680751221714431,0,0,0.256580125769884,-0.137691238381302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.342884037420993,0,0,0,0.211404826245263,0,0,0,0,0,0,0,0,0,0.300405603448144,-0.215441212612375,0,-0.243884083193386,0,0.100768638954187,0,0,0,0,0,0,0
X000050.SZ,0,0,0,-0.00117959965808406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.360013229421084,0,0,0,0.0373372411916616,0,0.154105883493857,0,0.09100555123854,0,0,0,0.182873509229113,0.0333311176695362,0.448255378110313,0,0.0411571537739772,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0.0294660805877463,0,0,0,0,0,0,0
X002249.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0432744703837272,0,0,0,0.0467198537971166,0,0,0,0.0402903278528283,0,0,0,0.141595556511472,0,0.0584761787879976,0,0,0,0,0.078823898329961,0.0652968504176476,0,0,0,0.0293827871166288,0,0,0,0.261448686932282,0,0,0.0158859556434054,0,0,0,0,0,0.0180621099778142,0,0,0,0,0,0
X002294.SZ,0,0,0,0.17761689836481,0,0,0,0.111771012011217,0,0,0,0,0,0,0.1441555538851,0,0,0,0,0,-0.098465459793035,0,0.0898693465989194,-8.78337943478321e-05,0,0,0.105889405526948,0,0,0,0,0,0,0,-0.00548650672718498,0,0,0,0,0.0451030833114305,0,0,0,-0.0115862535852027,0,0,0,0,0,0.289108357638314,-0.0508241651612293,0.0573429148154486,0,0.0487211085885058,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0074900825628905,0,0,0,0.0634052954387497,0,0,0,-0.00321059641167703,0,0,0,0.0246074792105993,0,0,0,0,0,0,0.204867479288033,-5.35337164280806e-05,0,0,0,0,0,0,0.0386800981705366,0,0.037821226715823,0,0,0,0,0,0,0.045113100162188,0.0162999587016081,0,0,0,0,0,0
X002426.SZ,0,0,0,0.0668357053052845,0,0,0,0.1057300883277,0,0,0,0,0,0,0,0,0,0,0,0,0.248071337225327,0,0.296482161543305,0.277847567068659,0,0,0,0,0,0,0,0,0,0.106816655094591,-0.0327338294425797,0.0574213187458604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.369639961118169,0,0.284665028605182,0,0,0,0
X600089.SH,0,0,0,0.0231924146341248,0,0,0,0,0.170032255186671,0,0,0,0,0,0.0180029169049741,0,0,0,0.0788463187366321,0,0,0.0169860873973713,0,0,0.0267698465734684,0,0,0,0,0,0,0.0775491696204533,0.0416664696433702,0,0,0,0,0,0,0,0,0,0,0,0,0.00273853367390867,0,0,0,0,0,0.0522073011746943,0,0,0,0,0,0
X000869.SZ,0,0,0,0.410647952759601,0,0,0,0,0,0,0,0,-0.106431680624552,0,0,-0.0396921289264383,0,0,0,0,0,0,0,8.67361737988404e-19,-4.33680868994202e-19,0,0.0435527607313921,0,0,0,0,0,0,0,0.0979092901803192,0.117480714956131,0,0,0,0,0,0,0,0,0,0,0.171151131007379,0,0.103097435274204,0,0.0202924310788049,0.0736445865602516,0,-0.0116102841511848,0,0,0,0
X002465.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.292605104704089,0,0,0,0,0,0,0,0.0901033815689758,0,0,0,0,0,0.0543383793624826,0,0,0.00501883610135588,0.126931864757349,0,0,0,0,0,0,3.46944695195361e-18,0,0.0219467144230101,0,0,0,0,0,0.00209865921906079,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0207355085798531,0,0,0,0,0,0.141834641989916,0.461044107210055,0,0,0,0.208521836543929,0.247025394945178,0,0.0867342823534973,0,0,0.0824486022069568,0,0,0,0,0.0576739096924124,0,0,0,0,-0.0109946763212008,0,0,0,0,0,0.107401436252931,0,0,0,0,0.0132890842916705,0,0,0,0,0,0,0
X002508.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0325766976359605,0,0.475047752714868,0,-3.46944695195361e-18,-0.0434360344436336,0,0,0,0,1.38777878078145e-17,0,0,-0.299566971244837,-0.0466121282207815,0,0,0,0,0,-0.00311850774946097,0.0498373601279523,0,0,0,0,0,0,0.270639473890581,0,0,-0.295131988311575,1.73472347597681e-18,0.062262334397694,0,0,0,0,0,0
X600699.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.088648396407392,0,0,0,0.0609198101574135,0,0,0,0.133972435127936,0,0,0,0.124298523809014,0,0.132589170411234,0,0,0.188500276013972,0.14673593059002,0,0,0.0631992000304461,0,0,0,0.243283785797277,0,0,0,0.0642166390122688,0,0,0,0,0,0,-0.0504448115817603,-0.0266789817897788,0,0,0,0,0,0
X002179.SZ,0,0,0,0.135215062412135,0.0548008785993687,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0110969305853786,0,0,0,0.149244775583651,0,0,0,0,0,0,0,0,0.0564997923938049,0.118325087925725,0,0,0.138233533938455,0,0,0,0.025004687225779,0,0.0931400546934032,0,0,0,0,0,0,0,0,-0.0444726186618882,0,0,0,0,0,0,0
X600498.SH,0,0,0,0.141768366180567,0,0,0,0,0,0,0,0,0.121955170041706,0,0.101885587235215,0,0,0,0.115099984842022,0,0,0,0,0.0324160308959912,0,0,0.00884348257607481,0,-0.0650214695194301,0,0,0,0.078771625804144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00170582544730514,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0.124132159110492,0,0,0,0,0,0,0.0615564384192129,0.252637855035788,0,0,0,0,0.143423062291274,0,0.0710780073764103,0,0,0,0,0,0,0.10650486080422,0,0.0420385590127463,0,0,0,0.0709328790932756,0,0.0526251021126401,0,0,0,0,0,0,0,0,-0.014410035680597,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0.138003743887575,0,-0.0315345340713792,0.0248437523535981,0,0,0,0.0264989771435956,0,0,-0.0363535099282401,0,0,0,0.018432224585932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.068495403870728,0,0,0,0,0.0193949000197917,0,0,0,0,0,0,0,0,0
Slope,0,0,-0.212374356006396,0,0.206780027407637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,-0.155618422074292,0,0.16624745987861,-0.223752570480384,-0.316976753809214,0,1.38777878078145e-17,0,0,0,0,0,0,0,0.0145614433707733,0.161500027182137,0,0.189569324858033,0,0,0,0,0.873080585410178,0,0,0,-2.65212287391191,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,-0.036159243544261,0,0,0,0,0,0,-0.138509865124499,0,0,0,0.409141839256774,0,0,0,0,0.143101900997936,0,0,0,0,0,0,0.0955671038988165,0,0,0,-0.0903312225751163,0,0,0,0,0,0,-0.12759525655623,0,0,-0.707716794694043,0.432273437596012,0,0,0,0,0.941922627694225,0,0
RealEstate_excess,0,0,0,0,0,0.10341469958489,0,0,0,0,0,0,0.0354535699808991,0,-0.0268022660437542,0,0,0,0,0,0,0,0.0357494503845096,0,0,0,0,0,0,0,-0.0623385021103884,0,0,0,8.67361737988404e-19,-0.0223645963757392,0,0,0,0.0726244020378372,0,-0.243064444778872,-0.0460685865976694,0,0,0.0099737456559213,0,0,0,0,-0.0323810784932651,0.00884589269701683,0,0.452164116237427,0,0,-0.128233049463,0
MKreturn,0,0,0,0,0,0,0,0.127506627012613,0.0101006454641483,0,0,0,0.0255052910130564,0,0,-0.104570851087102,0,0,0.0550796892357046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0754554205170507,-0.0599088048498964,0,0,0,0,0,0,0.00643742351317586,0.0721583248165147,-0.192534618533688,0.0572668608937823,0,0,0,0,0.00505301461900815,0,0.493323994091207,0,0,0,0,0
MKvol,-0.00384714635107384,0,0,0,0,0,0,0,0,0,0,0,0.00646240175137948,0,0,0,0,0,0,0,0,0,5.24536669047306e-05,0,0,0,-0.000236604132959943,0,0,0,-2.16840434497101e-19,0,0,0,0.00330792105922431,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0113681826438496,0,-0.0142897064242899,0,0,0,0,-0.140644544180292,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,-0.0107979584162675,0,-0.0203291107476389,0,0,0,0,0,0,0,0,0,0,0,0.0929702479463224,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.005756947097606,0,0,0,-0.0239031128419802,0,0,0,0.0153630648706348,0,0.0117449927860707,0,0,0,0,-0.0768411880841326,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0.0140766450771832,0,0,-0.0164174209997347,0,0,0.0202967735357314,0,0,0,0,0,0,0,0,-0.0152763317023532,0,0,0,0,0.0250246802054357,0,0,0,0,0,0,0,0,0,0,0,0,-0.018810477912084,0,0,0,0,-0.00734845200343165,0,0,0,0,-0.405328577892232,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0253262862892578,0.0120891943621979,0,0,0,0,0,0,0,-0.000102540535771685,0,0,0,0,0.0453137702010303,0,-0.0292452566238516,0,0,-0.0164427036797287,0,0.0127605158195129,0,0,0,0.0270135544483483,0,0,0,-0.0329352551179602,0,0,0,0,0,0,-0.0643475722176517,0.063799170129963,0,0,0,0,0,0
