,X600519.SH,X000858.SZ,X000651.SZ,X600276.SH,X002415.SZ,X600104.SH,X002475.SZ,X003816.SZ,X002304.SZ,X000725.SZ,X000063.SZ,X600031.SH,X000338.SZ,X600690.SH,X000568.SZ,X000661.SZ,X600741.SH,X600703.SH,X600809.SH,X000596.SZ,X002241.SZ,X002236.SZ,X000100.SZ,X601877.SH,X300003.SZ,X000157.SZ,X300124.SZ,X600183.SH,X000625.SZ,X002007.SZ,X300142.SZ,X300014.SZ,X000066.SZ,X002371.SZ,X300136.SZ,X600271.SH,X002456.SZ,X002008.SZ,X002179.SZ,X000977.SZ,X002463.SZ,X600584.SH,X600177.SH,X002180.SZ,X000050.SZ,X002129.SZ,X002508.SZ,X600498.SH,X600066.SH,X002049.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002241.SZ,0,0,0,0,0,0,0.157866324064829,0,0,0,0,0.156028485978027,0,0,0,0.13903681910381,0,0.179666716550989,0,0,0,0,0,0,0.15799876071379,0,0,0,0,0,0,0.0274729716722756,0,0,0,0,0.111592211992699,0,0,0.259110139442662,0,0,0,0.194638609281883,0,0,0,0,0,0,0,-0.0157576164286525,0.00619150448684452,0,0,0,0,0,0
X002236.SZ,0,0,0,-0.0223147926618757,0.836942791116552,-0.31466411801716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0159774152603085,0,0.0543225574914564,0,-0.0636389794500511,0,0,-0.0233558721680379,0,0,0.0970117112544751,0.0988761508538624,0,0.0893313863463537,0,0,0.0999206957778246,0,0,0,0,0.0376705665863728,-0.0507748390415051,0,0,0,-0.0902499773867847,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0.345924653738676,0,0,0,0,0,0,0,0,0,0,0.053954044952759,0,0,0,0,-0.217034773603347,0,0,-0.0746289734742177,0,0,0,0.0756350734698685,-0.0783654003837342,0,0,0.0284284355467877,0,0,0,0,0,0,0,0.531332152318988,0,0,0,0,0,0,0.0282056430921292,0.0117331566128383,0,0,0,0,0,0
X601877.SH,0,0,0,0,0.114184853451841,0.172438616115636,0,0,0,0,0,0,0,0,0,0,0,-0.0752101400243789,0,0,-0.101046785065381,0.0537343367835906,0,0,0.0265506291792623,0,0,0.0431775019616495,0,0,0,-0.00101161036257559,0,0,0,0,0.0601720231471432,0,0,0,0.0596282013778932,0,0,0,0.078940258942772,0.0589825311550448,0,0,0,0,0,0.0124575732661634,-0.0275603578151502,0,0,0,0,0,0
X300003.SZ,0,0,0,0.0209777016507697,0,0,0,0,0,0,0,0,0.0725954447402736,0.126220380401175,0,0.102403966359431,0,0,0,0.077252379902971,0.0376905714015586,0,-0.0676717515316621,0,0,0,0,0,-0.15528368090836,0,0,0,0,0.221198189308307,0,0,0,0,0,0,-0.176352490206209,0,0,0.252011793436643,0,0,0,0,0,0,0,0.0236748100596491,-0.00786099682095187,0,0,0,0.0653679369069516,0,0
X000157.SZ,0,0,0.0796220427419455,0,0,0,0,0,0,0,0,0.20326788253387,0,0.01269445840632,0,0,0,0.00329935795223464,0,0.0146798355579332,-0.0415827051670173,0,0,0,0,0,0,0,0,0,-0.0291606753775795,0,0,0,0,0,0,0,0,0,0.0498232505027952,0,0,0,0.153575114374381,0,0.0440966913140404,0,0.0939569564793869,0.0427123838698021,0,0.0168444597372036,0.012852329269318,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0772359892201967,0,0.0933302558310605,0.228082110563064,0.0280506386664083,-0.213643113244816,0.0946205007904957,0,0,0,0.0430499178867016,0,0,0,0.0407104202871888,0,0.0503757972985129,0,0.0772116600650663,0,0,0,0,0.0214142681616858,0,0.137341040535555,0,0,0,0,0,0.0601213446825632,0,0.153715552395752,0,0,0,0,-0.0466219300602074,0,0,0,0,-0.0555183154529194,0,0
X600183.SH,0,0,0,0,0,0,0,0,0.0478230355040795,0,0,0,-0.139001236439375,0,0,0.320764256077154,0,0.0422392945497873,-0.0447874049517758,0,-0.335888961673756,-0.23309033012292,0.0527936040984886,0,0,0,0,0,0,0,0,-0.0688365512117275,0,0,0.33826698258038,0,0.0173968700863017,0,0,0,0.561477819434424,0.291605780208811,0,0,0,0,0,0,0,0,0,-0.0616828110816635,0.0683987730783226,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0.285480173563679,0,0,0,0,0.103088593517574,0.15864704365499,0,0,0,0,0,0.0534263827298132,0,0.395786494867036,0,0,0,0,0,0,0,0,0,0,0.0199070687605622,0.0873807685431002,0,0.180953432520359,0.0675400088574485,-0.276630981590542,0,0,0.427534820818264,0,8.67361737988404e-19,0,0,0,0,0.0120822141443697,0,0,0,0,0.052105340174958,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128155474080893,0,0.101738010976541,-0.0233002718252234,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.311636057734874,0,0,0,0,0,0.0733456582591138,0,0,0,0.112985290628063,0,0,0,0,0,0,0,0,0,0,0.0294979314044716,0.00199924135758088,0,0,0,-0.0233901120579468,0,0
X300142.SZ,0,0,0,0.160842361264316,0,0,0,0,0,0,0,0,0,0,0.0349619630338967,0.0107166218428999,0,0,0.178383261690546,0,0,0,0,0,0,0,0,0,0,0.166301181985007,0,0.0758030905535529,0.179087072008086,0,0,0,0,0,0,0,-0.190490501114353,-0.0784968377077632,0,0.0146004930835817,0,0,0,0,0,0,-0.0221401105389439,-0.0622018565386637,-8.67361737988404e-19,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0.164080516773424,0,0,0.0648936061516568,0,0,0,0,0,0,0,0.245460819738913,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0.0997195580906297,0,0,0,0.122136912633099,0,0.0283440044610303,-0.225775283577499,0,0,0,0,0,-0.00276344864767241,0,0,-0.243303510816477,0,0,0,-0.0226482346725427,0,0,0,0.0555016101154006,0,0
X000066.SZ,0,0,0,0,0,0,0.178060396125286,0,0,0,0,0,0.215795739842598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126052030759876,0,0,0.0634210860144527,0,0.104349771755207,0,0,0,0.299050934955881,0,0,0,0,0,0,0,0,0,0,-0.0714962582761562,0.0946030080669418,0,0,0,0.0113886999206086,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117182147625443,0,0,0.0202080843731422,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0.0889904920504949,0.163127697497839,0,0.10455880347111,0,0.122071272894924,0,0,0,0,0.191922460324349,0,0,0,0,0,0,0,0.064186135039982,0,0,0,0,0,0,0,0,0
X300136.SZ,0,0,0.142841055166233,0,0,0,0,0.349645712590385,0,0,0,0,0,-0.154494291220609,0,0,0,0,0,0,0.217812321943742,0,0,0,-0.0952621969536606,-0.119572202769818,0,0,0.0584580124567378,0,0.199927418454103,0,0.108837931378051,0,0,0,0.140733253698976,0,-6.93889390390723e-18,0.270763462522818,-0.0127247594236296,0.00714670413506079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0513027275267654,0,0
X600271.SH,0,0,0,0,0,0,-2.71050543121376e-20,0,0,0,0,0,0.130854101721667,0,0,0,0,0,0,0,0.017249316725796,0,0.0166049903382601,0,-0.168420175038564,0,0,0,0,0.0912457885629401,0,-0.00893684165185067,0.22392661869281,0,0,0,0,0,0,0,0.0459146533320144,0,0,0.0844320773568985,0,0,0,0.220303499036704,0,0,0,-0.0393570196699457,0.0229130272761679,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0.104919662179429,0,0,0,0,0,0.211494626360389,0,0,0.429846641268705,0,0.171594041592857,0,0,0,0,0,0.361250202076604,0,-0.0689296191851096,0.0969514576301136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0428389218777031,0.0112435187629183,0,0,0,-0.0105595259677702,0,0
X002008.SZ,0,0,0,0,0,0,0.174969958082246,0,0,0,0,0,0.0214675974493383,0,0,0,0,0.0399599658247105,0,0,0.153516935910576,0,0,0,0,0,0,0,0,0,0,0,0,0.029055600204124,0,0,0.0781123537543466,0,0,0,0.172997851222873,0,0,0.036129089780282,0,0,0,0,0,0,0,0.0627681464017137,-0.0708940052560489,0,0,0,-0.0908275234267776,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.0952665174116691,-0.235439886937668,0,0,0,0,0,0,-0.141302644766328,-0.00762500492874469,0,0,0,0,0,0,0,0,0,0,0.104011775269327,0,0,0.0975000816479579,0,0,0,0,0,0.0699975631779895,0.0219018157800915,0,0.0466200022725762,0,0,0.0341814924287358,0,0,0,0,0.0355785683098513,0,0,0,0,-0.0807772769881241,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0.214607245171037,0,0,0,0,0,0,0.119436117070831,0,0,0,0,0,0,0,0,0,0,0.209608990871302,0,0.0118029569710765,0,0,0.170685017643288,0.0890211818456244,0,0,0,0,0,0.0565337943392198,0,0,0.246082654357932,0,0,0,0,0,0,0,0.0945503943613333,-0.0254196064188011,0,0,0,0.049911450364288,0,0
X002463.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0348222439261955,0,0,0,0,0,0,0,0,-0.0255872986952839,0,0,0.293470940550265,0,0,0,0,0.299953506267463,0,0.11878392459072,0.116296586911346,0.155454089408585,0.0743374440592315,0,0,0,0,0,0,0,0.169887923963028,0,0,0,0,0,0.0341971917636397,0.000366345934034707,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.199658758376971,-0.0524064909487982,0,0,0,0.225346335398746,0.0142169050636816,0.0766903730175787,0,0.138382222168418,0,0,0,0,0,0.136444423672061,0,0,0,0,0,0.410081961942284,0,0,0,0,0.254961063846944,0,0.00268750827032381,0,0,0.174588085537567,0,0,0,0,0,0,0,0.0701537168519693,-0.0215880283697679,0,0,0,0,0,0
X600177.SH,0,0,0.157647783097611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051568346097812,0,0,0,0,0,0,0,0.0934065892107763,0,0,0,0,0,0,-0.0120477504594467,0,0,0,0.0108522108275567,0,0,0,0.0623183679721102,0,0,-0.00857878746474651,0,0,0.103717921846127,0,0,0,0,0.0271751025301289,0,0,0,0,-0.00237129699428833,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0860805846865134,0,0.213574757645508,0,0.213463100890629,0,0,0,0,0,0,0,0,0,0,0,0,0.102826998239987,0,0,0,0.202275519947444,0,0.0215948921465804,0,0,0,0.157745117777763,0.0426293906963461,0,0,0,0,0,0,0,0.0928691172619473,0,-0.0566500862040974,0.0613070817719621,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0,0,0.104774751416849,0,0,0,0.0808461038035484,0,0,0,0,0,0,0,0,0.266425885643755,0,0,0,0,0,0,0,0,0,0.0652940271509831,0,0,0,0.120988378263994,0,0,0,0.0675559100011134,0,0,0.0826465926066514,0,0,0,0,0,0,0,0.0262967260995315,0.00118346191840132,0,0,0,-0.0163293058719303,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160769446256383,0,0,0.0527215997317383,0,0.166851576807922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028771187884755,0,0,0,0,-0.0632301544111349,0,0
X002508.SZ,0,0,0,0,0,0,0,0.0149780624457212,0,0,0,0.0994248515339553,0,0,0,0.209062614629804,0,0,0,0,0,0,0.0734813288497499,0,0,0,0.0597304506310274,0,0.172705689423658,0,0,0.0665423450954034,0,0,0,0,-0.0722993706957507,-0.159887096680819,0,0,0,0,0,0,0,0,0,0,0.33125140756762,0,0,8.67361737988404e-19,0.00111933415470646,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,0,0,0,0,0,-0.0270273383022532,0,0,0,0.0284336848384223,0,0,0,0,0,0,0,0,0,0,0,0,0.0713607443984281,0,0,0,0,0.0374768095074921,0,0.0119157554454937,0,0,0,0,0,0.0755838551515933,0,0.0478925408205838,0,0.244851439477638,0,0,0,0,0,0.0164125245481171,-0.0084438467098341,0,0,0,0,0,0
X600066.SH,0,0,0,0.0157529579198893,0,0,0,0,0,0.0716497260367616,0,0.0365212049493053,0,0,0.00447194517706167,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,-0.0270948712323069,0.149604128832806,0,0.095559647682686,-0.0439143311614035,0,0,-0.00231566243718265,0,0,0,0,0,0,0.112520035609137,0,0.0114938782247496,0,0,0,0,0,0,0,0.0490663555055879,0,0,0,0,0,0,0
X002049.SZ,0,0,0.123935703421867,0,0,0,0,0,0.328289415210523,0,0.12824866163605,0,0,0,0,0,0,0,0,0,0,-0.314197345703445,0,0,0,0,0,0.132656644554405,0,0,-0.542930868621696,0,0.324190401296747,0.345314409138182,0,0,-0.0332613661944651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00374801299174526,0,0,0,0,0,0
Change_TY3M,0,0,0.0493716857264715,0,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,-0.0286736565217109,0,0,0,0,0,0.0400320134975076,0.0774248025996423,0,0,-0.0291056797899716,0,-0.0626906193185315,0,0,0,0,-0.0702711772881805,0.0512420352790306,0.0951742200203829,0,0,-0.0159840278038674,0,0,-0.0255272058056342,0,0,0,0,0,0,0,-0.0413345144857695,-0.0799905470736153,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,-0.0219887427045931,0,0,0,0,0,0.185811558239634,0,-0.158303330432188,0,0,0,0,-0.0348445194354722,0,0,-0.348959355525885,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0.115727225228793,0,0,0,0,0,0.0792176048552084,0,0,0,-0.0632859387840479,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0786440449183827,0,0,0,0,0,0,-0.124998551764079,0,0,0,0,0,0,0.194667193847789,-0.00559702778455166,0,0,0,0,-0.168212625682672,0,0,0,0,0,0,0.508029923658926,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0.377540983662841,0,0,0,0,-1.66753799158275,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0658337496636521,0,0,0,0,0,0,0,0,0.0383471735285093,0.0249873467067845,0,0,0.0134507221835414,0,0,0,0,0,0,-0.0273384459466665,0,0,0,0,0,0,0,-0.0463558855382272,0,0,0,0,0,-0.0137395726574486,0.0182714057583593,0,0,0,8.67361737988404e-19,0,0
MKreturn,0,0,0.0774762407674674,0,-0.0869700491092041,0,0.0562758360880387,0,0,0,0,0,-0.0556003603761501,0,0,0,0,-0.151422522535495,0,0,0,0,0,0,0,0,0,0.0410251992745363,0,0,0,0,0.061283085293405,-0.0208081790701727,0,0,0,0,0.0616133128378155,0,0,0.00241671338523461,0,0,0,0.00457858543995992,0,0,0,0,0,0.00662194555848768,0,0,0,0,-0.0195205850768355,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.16153924906903e-05,0,0,0,0,0,0,0,0,0,-0.00250608662717167,0,0,0,0.00191584717406677,-0.00103863535066932,0,-0.000775390531712147,-6.7432140600707e-05,-0.00180953271790569,0,0.00179536636387541,0,0,0,0,6.7762635780344e-21,0,0,0,0,0,0,0,0,0,0,0,0.00170103227901826,0,0,0,0,0.00656755109983111,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0.0645195206607448,0,0,0,0,0,0,0,0,0,0,0,0,-0.102674601856484,0,0,0.205226574827883,0,0,0,0,0.078309162822589,0,0,0,-0.00323593093276533,0,0,0,0,0,0,-0.0248469682775818,0,0,0,0,0,0,0,0.259160897563952,-0.541000120702396,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0.00483213861079338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00441618681158145,0,0,0,-0.00462552264091627,0,0,0,-0.00362222513199545,-2.16840434497101e-19,0,0,0.00141566985033452,0,0,0,0.00123150323211986,0,0,0.00409190238904596,0,0.00219931041313286,0,0.00203996122462576,0,-0.00604779261478404,0,0,0,0,0,0,-0.00527054073780522,0,0,0,0.0016656429823245,0,0
CarbonVol_Hubei,0,0,0.00662794844677049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000358433723648036,0,0,-0.00147702527861388,0,0,0,0,0,-0.00103549989014368,0,0,1.35525271560688e-20,0,0,0,0,0.00253981657342967,0,0,0,0,0.00357054608767231,-0.00835686292108895,-0.00204106811752476,0,-0.00269603092200102,0.00384625211612854,0,0,0,0,-0.00282800416158084,0.00918570152811577,0,0,0,0,0,0
