,X600519.SH,X000858.SZ,X002415.SZ,X600690.SH,X600809.SH,X600276.SH,X002475.SZ,X000568.SZ,X000651.SZ,X003816.SZ,X002371.SZ,X600104.SH,X000725.SZ,X300124.SZ,X000625.SZ,X000338.SZ,X002304.SZ,X000063.SZ,X600031.SH,X000596.SZ,X300014.SZ,X002179.SZ,X000100.SZ,X600089.SH,X002463.SZ,X000157.SZ,X002241.SZ,X600703.SH,X600372.SH,X002028.SZ,X600066.SH,X600584.SH,X002236.SZ,X000977.SZ,X600522.SH,X000921.SZ,X600741.SH,X600183.SH,X002049.SZ,X601877.SH,X000661.SZ,X002180.SZ,X002223.SZ,X002129.SZ,X000800.SZ,X002074.SZ,X600487.SH,X002156.SZ,X600418.SH,X600060.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0.164995499325124,-0.00799717168628784,0,0.267032598082856,0,0,0,0,0,0,0,0,0.0237542514771496,0,0,0,0,-0.109183308486903,0,0,0,0,0,-0.00563313535908202,0,0,0,-0.0161826529088589,0,0.0286295046310394,0,0,0,0,-0.055399529760984,0,-0.0140728079391123,-0.0505209914471574,0,0,0,0,0,0.0625601334270363,0,0,0,-0.00934290463369187,-0.0106913993620496,-0.0124324267088105,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0.49032569389466,0,-0.0330183300393623,0,0,0.0533057718597068,0,-0.0419195272744885,0,0.0676871531112009,0,0,0,0,0,0,0,0,-0.0185782262384843,0,0,0,0,0,0,0,0,0,0,0.138862795159836,0.0247404409926092,0,0,0.041924937445327,0,0,0,0,-1.73472347597681e-18,0,0.0715440575949415,0,0,0,-0.0210677638636327,-0.0291760337784024,0,0,0,0.0122275081670401,0,0
X002415.SZ,0,0,0,0,0,0.00714169960687876,-0.0474302060990359,0,0,0,0.0356664615460396,0,0,0,-0.0968004822581739,0,0.0314494372606813,0,0,0,0.0520797970263014,0.0788435464285349,0.0566516429220135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.209712504125233,0,0,0,0,0,0.159456454510749,0,0,0,0,0.0196548498993466,0,0,0,0.0168894369429459,-0.130686435031249,0,0,0.0290984029608687,0,0
X600690.SH,0,0,0,0,0,0,0,0,0.592613912070792,0,0,0,0,0,-0.0140752161622299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023664798327182,0,0,0,0,0.0614862611696746,0.151846543124226,0,0,0,-0.0519842040631284,0,-0.0866709151345643,0,0,0,0,0,0,-0.0168950734055091,0,0,0,0.000996016371214178,-0.0680414024384717,0,0,0.0952137191861404,0,0
X600809.SH,0.0248915106019806,0,0,0,0,0,0,0.0247910336556047,0,0,0.0317120243483937,0,0,0,0,0,0,-0.037346785166395,-0.0142727711180231,0.267147866990152,0.0120260471271107,0,0,0,0,-0.108901508295308,0,0,0,0,0.0320173841762002,-0.0474534868170565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0163246541920152,0,0,0,0,0,0,0
X600276.SH,0,0,0,-0.210419919901821,0,0,0,-0.024581317481925,0,0,0,0,0,0,0,0,0,0,0,0,0.169680350469969,0,0,0,0,0,0,0,-0.149886504914146,0,0.00720474218537549,0,0,0,0.371218417818441,0,0,0,0.132528280733262,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0185327685512946,-0.225776187543351,-0.0835570474349802,0,-1.73472347597681e-18,0,0
X002475.SZ,0,0,0,0,0,0,0,0.0996098778463622,0,0,0,0,0,0,0,0,0,0.00441981951262956,0,0,0.192560448947428,0,0,0,0.22966623744017,0,0,0,0,0,0,0,0.0130785818363229,0,0,0,0,0.21540159049492,0,0,0,0,0,0,0,0,0,0.01324120112374,0.0271923207609518,0,0,0.0817231290026985,0.0144634309623476,-0.104366533316151,0,0,0,0,0
X000568.SZ,0,0.894640046214376,0,0,0,0,-0.00544473491219491,0,0,0,0,0,0,0,0,0,0,0,0,0.109879712712466,0,0,0,0,0,0,0,0,0,0,0.0377205220098246,0,0,-1.73472347597681e-18,0,0,0,-0.0112491409147915,0,0,0,-0.0313435914827365,0,0,0,0.151977880105036,-0.157883963444257,0,-0.060787381700752,0,0,0,-0.0168592598617544,0,0,0,-0.0227975373923858,0,0
X000651.SZ,0,0,0,0.307403425186814,0,0,0,0.164444458121671,0,0,0,0,0,0,-0.0924196077085391,0,0,0,0,0,0,0,0.0773868668687063,0.284425707824669,0,0.128097777760407,-0.0742109669408293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0987476865976789,0,-0.000570577424837793,0,0,0,0,0,0,-0.0185430075748405,0.0519529768740235,0,0,-0.0273598096340188,0,0
X003816.SZ,0,0,-0.0167703875294304,-0.0283848327648894,0,0,0,0,0,0,0.0148461892457791,0,0,0,0,0,-0.0490064251535567,0,0,0,0,0,0,0,-0.268881048915483,0,0,0,0,0.169926084527469,0,-0.0335953150697997,0,0,0.0775318458042506,0,0,-0.0201774528943741,0,0,0,0,0,-0.0302768204004371,0,0,0,0.0387468156219118,0,0,0,0,-0.0242440385984403,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0.0427383795798817,0.0390441196067863,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0407600850948966,0.282994744353425,0,0,0,0,0,0,0,0,0.0185469486837619,0.484653047632979,0.136643310316936,0,0,0,0,0,0,0,0,-0.0800107716614347,0,0,0,-0.120578840280116,0,0,0,-0.399073185505005,0,-0.00152640765312349,0.115515827127157,0,0,0,3.46944695195361e-18,0,0
X600104.SH,0,0,0,0,0,0,0.036250301951957,0,0,0,0,0,0.0456176165527855,0,0.093019261065296,0,0,0,0,-0.0595126122057453,0,0,0.024711797169534,0,0,0,0,0,0,0,0,0.0121704972198314,0,-0.014782684313311,0,0,0,-0.0701848709812017,0,0,0,0,0,0.00658405963062855,0,0.0612034934911325,0,0,0.0233720448670721,0,-0.0145709602236389,-0.04709794318744,0.00568378864373579,-0.0109796103365091,0,0,0.0171077926486543,0,0
X000725.SZ,0,0,0,0,0,0,0.00667590836076047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.524581725625198,0,3.46944695195361e-18,-0.0177548236720887,0.0188977542058406,0,0,0,0,0,0,0.206550889024355,0,0,0,0,-0.0710688845615122,0,0,0,0,0,0,0.102516725039961,0,-0.0692102676670553,0,0,0,0,0.00659454293841541,0.0803308397402988,0,0,0.0168509607670848,0,0
