,X600519.SH,X000858.SZ,X600276.SH,X002475.SZ,X600690.SH,X000651.SZ,X002415.SZ,X600809.SH,X003816.SZ,X000568.SZ,X002371.SZ,X000725.SZ,X600031.SH,X600104.SH,X300124.SZ,X000063.SZ,X000625.SZ,X002304.SZ,X000338.SZ,X000596.SZ,X002179.SZ,X300014.SZ,X000100.SZ,X002463.SZ,X002241.SZ,X600584.SH,X600089.SH,X600418.SH,X600703.SH,X600372.SH,X000977.SZ,X000157.SZ,X002049.SZ,X002028.SZ,X600066.SH,X600741.SH,X002236.SZ,X600522.SH,X600183.SH,X601877.SH,X600460.SH,X601799.SH,X600487.SH,X000921.SZ,X000661.SZ,X000800.SZ,X002180.SZ,X002294.SZ,X002074.SZ,X002223.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002371.SZ,0,0,0,0,0,0,0,0,-0.00421992353890187,0,0,0,-0.0413641170621289,0,0.363910676472287,0,0,0,0,0,0,0,0,0.0170424076236214,0,0.0507118195324772,0,0.080144509758332,0,0,0,0,0,0,0,0,0,0,0,0,0.203017416965006,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,-0.0600219296788728,0,0,0,0.0282787389197778,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0306519044830342,0,-0.0251307306599686,0,0,0,0,0,0.679624808900442,0.0283523278529792,0,-0.0558306970393369,0,0,0,0,0,0,0,0,-0.0355529562285167,0,0,0,0,0,0.0313605336871227,0,-0.0517805630917508,0.0275999975813638,0,0,0.0638521586539774,0,0,0,0,-0.0292186488609078,0,0.0241479630082417,0,0,0.422945645245313,0,0
X600031.SH,0.0694752956863737,0,0,0,0,0.179928545378552,0.553356601840777,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0767389370537303,0,0,0.0373959447531784,0,0,0,-0.0431887450211418,0,0,0,0,0,0.113657028275533,0,0,0,-0.163757811703691,0,0,-0.163932152745116,0.160740400853947,0,0.0284048354286161,0,0,0.257970866487093,0,0,0,0,0.0320031052949468,-0.00691490404427512,0,0,0,0,0,0
X600104.SH,0,0.015807002671543,0.0294174644098985,0,0,0,0,0,0.141513941529875,0.26249326829919,0,0,0,0,0,0,0,0.0210641531207649,0,0,0,0.132189259428359,0,-0.203924852602091,0,0,0,0,0,0,0,0,0,0,0.14144512418042,0,0,0,0,0,0,0,0,0.0492624710351485,0,0,0,0,0,0,-0.0312892217866888,0,0,-0.0425215513381252,0,0,0,0,0
X300124.SZ,0,0,0.0273274194304569,0,0,0,0,0,-0.0843277267878322,0,0,0,0,0.0469432863059173,0,0,0,0,0,0,0.541057398582584,0.0674125551011395,0.205501642785071,0,0,0,0,-0.0999712952542821,0,0,0.0632209198374691,0,0,0,0,0,0,0.0781622710124575,0,0.0705339075672043,0,0,0.0433379662267907,0,0.318926875514278,0,0,0,1.38777878078145e-17,0,0,-0.136257585067044,-1.73472347597681e-18,0,0,0,0,0,0
X000063.SZ,0,0,-0.128481102780512,0,0,0,0,0,0,0,0,0,0.110564664970322,0,0.052093292641181,0,0,0,0,0.104235074473473,0,0.0413484145191304,0,0,0,0,0,0,0,0,0.27478366191881,0,0.00173207546171683,0,0,0,0.23032896366302,0,0.0507438837341302,0,0.0465189251560719,0,0,0,0.0714436030034478,0,0,0,0,-0.0408615554574467,0,0.0429980314699665,0.0559975521728164,0.0873777691235109,0,0,0,0,0
X000625.SZ,0,0.160772738877647,-0.193820761314461,0,0,0,0,0,0,0,0,0,0,0.30542090583505,0,0,0,0.0618012062264158,0,-0.0987642213877241,0,0.171755608387902,0,0,0,0,0,0.122213873137905,0,0,0,0,0,0,0.132327907955845,0.415590515574684,0,0.0811663981942393,0,0,0,-0.0500834189960937,0,0.0387125597086333,0,0,0,0,0,0,0,-0.0212040697362439,0,0.0113910828720203,0,0,0,0,0
X002304.SZ,0.0387572579117436,0.532905977189628,0,0,0,0,0,0.111765424108286,0,0,0,0,0,0,0,0,0.293196848972626,0,0,0,0,0,0,0,0,0,0,-0.0561396015492266,0,0,0,0,0,0,0.00993110558028728,0,0,0,0,-0.0945069184888295,0,-0.0952203004548037,0,0.009520981521603,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0348228849652605,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0.107482545802268,0,0,0,0,0,0,0,0,0,0.195022050207155,0,0,0,0,0,0,0,-0.0911932481023729,0,0,0,0.322826196223621,0,0.195414697952632,0,0,0,0,0,0,0,-0.0152613399900964,0,0.198229087008745,0,0,0,0,-0.131773829094513,0,0,-0.0581782620112044,0,0.128146686703696,0,0,0.0150588838256916,0,0
X000596.SZ,0,0,0,0,0,0,0,0.193289564216249,0,0.444003158840893,0,0.0952447798601615,0,0,8.67361737988404e-19,0.0751129262120691,0,0,0.184547536485805,0,0,0,0,-0.0911578274271854,0.118091713062816,0.0642693338507172,0,0,0,0,0,0,0.256605567450143,0,0,0,0,-0.0707276871332989,0,0,0,0,0,0,0,0,0,0,-0.0527923817113781,0,0,0,0,0.0146757703148874,0,0,0,0,0
X002179.SZ,0,-4.33680868994202e-19,0,0,0,0,0,0,0.106323947903143,0,0,0,0,0,0.0974901554454925,0,0.149724107697466,0,0,0,0,0.0356323499217795,0,0.00255863527388684,0,0,0,0,0,0.200203418897346,0.0786178606080249,0.0919484479029183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0766143623714649,0,0,0,0,0,-0.00535435192875871,0,0,0,0.0704605068578859,0,0
X300014.SZ,0,0,0,0,0,0,0,0.149425598950734,0,0,0,0,0,0,0.299184092979081,0,0.128601518800212,0,0,0,0.0653510982197515,0,0,0,0,-0.165531597395627,0,0.0676076497961921,0,-0.117117347455751,0,0,0,0,0,0,0,0,0.193748733141719,0.149248629958237,0,0,0.211197798524115,0,0.036471539457663,0,0,0,0.618088767847122,0,0.0544461047265093,0.132789927118552,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0.0298254853034155,0,0,0,0,0,0,0,0.596226385996197,0,0,0,0,0,0,0.0931430909102491,0,0,0.0112059321253633,0,0,0.00544619194960513,0,0,0,0,0,0,0,0,0,0,0,0.210090673715295,0.0507146912124119,0,0,-0.0108939486249582,0,0,0.0574819107227957,0,0,0,0,0,0,0,0,0.0120254413173854,0,0,0,0,0,0
X002463.SZ,0,0,0,0,0,0,0,0,0.183706547633008,0,0,0,0.0559389447377264,-0.620790578252412,0,0,0,0,0,-0.0211199636733321,0,0,0,0,0,0.215161067657421,0,-0.0764411488975313,0,0,1.73472347597681e-18,0,0,0,0.094958857231981,0,0,0,1.11084596450629,0,0,-0.148678048699805,0.00974547049234114,0.0569373297368741,0,0,0,0,0,0,0,-0.0208993166246865,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0.284883186144609,0,0,0,0,0,0.0811338404023946,0,0,0,0,0,0,0.0859186483578284,0,0,0.0559836123183093,0,0.0361478692907471,0.0154466542918296,0,0,0.18115308118398,0,0,0,0.232752978421151,0,0,0,0,0,0,0.176954410431316,0,0,-0.0876187286765486,0,0,0,0,0,0.0105846955591428,0,0,0,0,0,0.0530588639506246,0,0,0,0,0,0,0
X600584.SH,0,0,0,0.196158385942186,0,0,0,0,0,-6.93889390390723e-18,0.134234912381691,0,0,0,0,0,0,0,0,0,0,0,0,0.280008362037448,0.179175327328083,0,0,0.136027329931953,0,0,0.0552238638120554,0,0.0790782204390635,-0.0396775720480736,0,0,0,-0.13390900570147,0,-0.0195340966275871,0.319799874901081,0,0,0,0,0,0,0,0,0,0,0,-0.0276566708422884,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21813817943726,0,0,0.184936297618372,0,0,0,0,0.0694433398501634,0.0369075591239001,0,0,0,0,0,0,0,0,0.100488732375358,0,0,0.0442082447482897,0,0,0.0762128197104347,0,0.12094159575577,0,0,0,0.0575510136237018,0,0,0,-0.0810947805699127,0,0,0,0,0.021200905130412,0,0,0,0,0,0
X600418.SH,0,-0.0273050295735514,0,0,0,0.0891162647218574,0,0,0,0,0,0,0,0,0,0,0.404164352385198,0,0,0,0,0,0,0,0,0.326765973789793,0,0,0,0.412703427526264,0,-0.715746645417374,0,0,0.0961813890200019,0,0,0,0,0,-0.241072482739172,0.113861928231842,0,0.164966911004443,0.0317479580956375,0,0,0,0,0,0,-0.0727361376362545,0.120145687553494,0.147617876235277,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.228002998960368,0,0,0.153050462449335,0,0.0748815943895728,0,0,0.0095682142680545,0,0.198698385517688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00323033353896347,0.134462615467239,0,0,0,0.105467645245562,0,0.0867196778724845,0,0,0,0
X600372.SH,0,0,0,0,0,0.196515234050559,0,0.0619432913558878,0,0.253605159308923,0,0,0,0,0,0,0.365691482231012,0,0,-0.0763748657542515,0,0.0477197046265615,0,0.0114614898918456,0,0,0,0.0546345123711633,0,0,0.184791371383436,0,0,0,0,0,0,0.00351750454676041,0,0,0.001267431586149,0,0,-0.037131319334522,0,0,0,0,0,-0.208770578910361,0,0,0.0533170256499531,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,-0.141415296995444,0,0,0,0,0,0,0.33466743648258,0,0,0,0,0,0,0,0.10269890595649,0,0.0550358969052878,0,-0.0899921801452864,0,0,0,0,0.053196609976802,0,0,0,0.0268184358689157,0,0.304924595774768,0,0.121341090554859,0,0,0,0.0516828835620186,0,0,0,0,0,0,-0.0923626094808013,-0.0369019738488081,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0.151650461693934,0.232085388618649,-0.0460413590023796,0,0,0,0,0,0,0.0344043363041308,0.0826122737546717,0,0.214679207309135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.224096501063751,0,0,0,0,0,0,0,-0.0341037353746051,0.0503347724401074,-0.0643316092360476,0,0,0,0,0
X002049.SZ,0,0,0,-0.0658209600284742,0,0,0,0,-0.0572434278927758,0,0,0,0,0,0.0352718836338747,0,0,0,0,0,0,0,0,0.0850807536889974,0,0.0283362649226157,0,0,0.756242898745126,0,0.00285546085551834,0,0,0,0,0,0,0,0,0,0.168845496004259,-0.00276150840574491,0,0,0.0774758238011457,0,0,0,0,0,0,-0.0534954841515604,0,0,0,0,0,0,0
X002028.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0242439439641507,0,0,0,0,0,0.197097371631552,0,0,0,0,0,-0.167643369896446,0,0,0,0,0,0,0,0,0,0.0302211899001017,0,0,0.274463004544449,0,0,0,0,6.93889390390723e-18,0,0,0,0,0.0553343480064363,0,0.0503937529448444,0,0.0867135567876158,0.0215342575579413,0.00612770507900681,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0.0496403420727729,0,0,0,0,0,0,0,0,0,0,-0.0935648640073122,0,0,0,0.0270180538344078,0,0.26457269400579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114612628618535,0.00598585182076394,0.346032185470121,0,0,0,0,0,-0.0610809850002849,0,0,0,0,0,0,0.283122303225941,0,0
X600741.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134794135838993,0,0,0.124909696968166,0,0,0,0.0424964701675141,0.0332306271580786,0,-0.11926187862963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0602460604861145,0,0.0228074054621376,0,0,0.0984113054689825,0,0,0,0,0,0.0679671819042408,0,0,0,0,0,0
X002236.SZ,0,0,0.105477285523253,0.0498539233629864,0,0,0.0912448045950961,0,0,0,0,0,0,0,0,0,0.165657211000078,0,0,4.33680868994202e-19,0.068123563629744,0.0289665853227465,0.169618464752726,-0.0205118176806711,0,0,0,-0.0233685550889759,0,0,0.228344129914999,0,0,0,0,0,0,0,0,0,0,0,0,0.0902873602291193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14203310283897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.235426223126961,0,0,0,0,0.00232218216470941,0,0,0,0,-0.0300823161385327,0.00885717656450481,0,0.305256298364763,-0.0112036054810141,0,0,0,0,0,0.101597835825611,0,0,-0.0381103313069986,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0,0,0,0.0422341707369184,0,0,0,0,0.0671561780919384,0,0,0,0,0.044988729206377,0.0107187234533092,0,0.176345883417489,0,0.198356949206654,0,0,0,0.0383219254285849,0,0,0.384167028740695,0,0,0,0,0,0,0,0,0,-0.0981367040606184,0,0,0,0,0,0,0,0,0,0,-0.00897008717049001,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0.0277318584105006,0,0,0.0344075602441046,0,0,0.113764346631636,0,0,0,0,0,0,0.19157046177466,0.0669185278869704,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0.121487689305864,0,0,0,0,-0.00363753932291546,0,0,0,0.000255233345697948,0.0578125742934857,0,0,0,0,0,0
X600460.SH,0,0,0,0,0.100796649647234,0,0,0,0,0,0.44366770545326,0,0,0,0.135238176865478,0,0,0,0,0,0,0.0598263231630297,0,-0.394256877452256,0,0,0,0,0,0,0,0,0.150617381599103,0,0,0,0,0.0874061151060774,0,0,0,-0.117555795475205,0.212715777644009,0,0.027278225187941,0,0,0,0,0,0,-0.0785134469623951,0,0.103805885649005,0,0,0,0,0
X601799.SH,0,0,0,0,0,0,0,0,0,0.0269788799221844,0,0,0.194577229214628,0,0,0,0,0,0.159632123641706,0,0,0.246996824136206,0,0,0,0,0,0.0717652901688003,0,0,-0.398359289051258,0,0,0.00974386972868652,0,0,0,0,0,0,0,0,0.27593935805468,0,0,0,0.121680500326536,0,0,0,0,0,0,0,0,0,0.158959319105177,0,0
X600487.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118429280700522,0,0,0,0,0,0,0,0,-0.0156296580539202,0,0,0,-0.0232710829514226,0,-0.0740970285953573,0,0,0,0,0,0,0,0.707255983826696,0,0,0,0,0,0,0,0,0,0,0,0.119437482959911,0,-4.33680868994202e-19,-0.0765259421011271,0,0,0,0,0,0
X000921.SZ,0,0.327238668749206,0,0,0.527679622287084,0,0,0,0,0,0,0,0,0,0,0,0.00702081824513074,0,0,0,0,0,0,0.0622907090504044,0,0,0,-0.0817826784991477,0,0,0,0.0641357106633265,0,0.188236753164719,0.0221159953211398,0,0,0,0,0,-0.0162112930005623,0.00347883051224659,0,0,0,0,0,0,0,0,0,-0.0375198618531508,0,0.0666904622829122,-0.0855905322610909,0,0,0,0
X000661.SZ,0,0,0,-0.0939247897106841,0,0,0,0,-0.0692576568095909,0,0,0,0,0,0.237666264600861,0,0,0.106393602038251,0,0,0,0.307187526569985,0,0,0,0,0,0,0,0,0,0,0.176088047366341,0,0,0.168708567615731,0,0,0,0,0.0544825945686919,-0.118586104309412,0,0.0105999691914557,0,0,0,0,0,0,0,-0.0760801857034853,0,0,0.0200084977443937,0,0,0,0
X000800.SZ,0,0,0,0.0658301825665941,0,0,0,0,0.0632747522698976,0,0,0,0,0,0,0,0,0,0.0323198913548957,0,0,0,0,0,0.170187273228466,0,0,0,0,0,0,0,0,0,0.0728999376167467,0,0.215339176062422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0120608314772741,0,0,0,0,0
X002180.SZ,0.114419347734373,0,0,0,0,0,0,0.0120925680670643,0,0,0,0.311921793469164,0,0,0,0,0,0,0,0,0,0.125792706237568,0,0.130179016072851,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.162242229593655,-0.00863028833729904,0,0,0.0812947327793085,0,0,0,0,0,0,-0.0317225146345145,0,0,0,0,0.142118590596689,0,0
X002294.SZ,0,0,0.127506648954226,0,0,0,0,0,0,0,0.200566847338226,0,0,0,0,0,0,0,0,0,0.223448065362919,0,0,-0.0819419410476598,0,0,0,0,0.0168537782755916,0,0,0,0,0.0535496187112329,0,0,0,0.052655019558212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,-0.152956348473074,0,0,0,0,0,0.0353982167133225,0,0,0,0,0,0,0.546826581660027,0,-0.0213827690323315,0,0,0,-0.0566435227023296,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0.0413573172769264,0,0,0,0,0,0,0,0,0,0,0.0104854980150961,0.023900250320892,0,0,0,0,0,0
X002223.SZ,0,0.0519781830224156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.205029490325864,0.32278337050594,0,0,0,-0.126506651523475,0,0,0,-0.0646083893558671,0,0,0.0461124486444379,0,0,0.457355528461854,0,0,0,0,0,0,-0.111337373940373,0,0,0,0,0,0,0,-0.0206223409520683,0,0,0.0527277273602178,0,-0.0784538947965994,0,0,0,0,0
Change_TY3M,0,0,0,0,-0.140828532087275,0,0,0,0.0411288642100648,0,0.079601101379652,0.0632070497890793,-0.0276892198051305,0,0,0,0,0,0,0.0184342998060213,0.0170910337093099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0116333245619315,-0.0571372102623558,0,0,0,0,-0.0347825670932047,0,-0.0405197053814283,0.200254842234002,0,0,-0.085002648972301,0,0,0,0,0,0
Slope,0,0,0,0,-0.0278741560798463,0,0,0,-0.303704703831067,-0.0421536104491447,0.250260378219682,0,0,0,-0.0784679063844136,0,0,0,-0.0146523649797558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118525183485009,-0.168349740755721,0,0,0,0,0,0,0,0.0502901226988471,-0.362826149062901,0,0,-0.590973026047819,0.160611184991709,0,0.0394786550431935,0,0,0.329000117459744,0,0,0,0,-0.735996117958781,0
TED,0,0,0,0,0,0,-0.133682241146196,0,0,0,0,0,0,0,0,0,0,0,-0.141774415580266,0,0,0,-0.12760736287251,0,0,0,0,-0.0230939072843374,0,0,-0.0305665115002746,0,0,0,0,0,-0.0903853674166852,0,0,0,0,0,0,0.161849940626494,0.499100796011308,0,0,0,0,0,-0.452592392638295,0.629529253037117,0,0.157342396387232,0,0,0,0,0
RealEstate_excess,0,0,0.148605191904008,-0.0192116723690974,0,0,0,-3.46944695195361e-18,0.0947051427736449,0,0,0,0,0,0,0,0,0,0.0993124774329597,0,0,0,0,-0.0236752922819679,0,0,0,0,0,0,0,0,0,0,-0.0166348689405472,0,0,0,0,0,0,0,-0.096478044239385,0,0.209508133057139,0.0434973582935643,0,0,0,-0.134084461531538,0,-0.0207446187756575,-0.000260547379946757,0,0,0,0,0,0
MKreturn,0,0,0,-0.177373544526849,0,0,0,0,0,0,0.377812998341768,0,-0.0335764086487104,0,0,0,0,0,0,0,0,0,0,0.0175272949675398,0,0,0,0,0,-0.153130621863123,0,-0.0169963881402081,0,0,-0.0900459619367784,0,0,0,0,0,0.0672610492970176,-0.0847185204224246,0,0,0.307635903157466,0,0,0,0,-0.0750323581523822,0,-0.00539813108889955,0,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0.27009602947037,0,-0.0349618069398273,-0.109626634739463,-0.136659634917617,0,0,0,0,0,-0.33717906015954,0,0,0,0.225891223760955,0,0,0.112748570512643,0,-0.0772561592267284,0,0,0,0,0,0,-0.174265366913937,0,0.358124726455486,0,0,0,0,0,0.20893682775044,0,0,0,0,0,0.21469432440678,0,-0.0416347925698181,0,0,-0.125309063726186,1.73472347597681e-18,-0.0855167783900198,0,0,0,0,0
CarbonVol_Guangdong,0,0,-0.0324699553361776,0.0215409068580569,0,0,0,0.00371777683120319,0,0,0,0,0,0,0,0,0,0,0.0131351942191164,0.0198402372964494,-0.0496731087080698,0,0,0.0254315583533599,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0544940443606955,0,0,-0.0215240996743946,0.00463772122913292,0,-0.013445947496457,0,0,0,0,0,0,0,-0.11236548468417,0.0230353569326252,0,0,0,0,0,0
CarbonVol_Hubei,0,0,-0.00530851924683364,0,0,0,0,0,-0.00442817318831287,0,0,0,0,0,0,0,0,-0.00211176774321344,0,0,0,0,0,0.00148002791057124,-2.16840434497101e-19,0,-0.00547924387143693,0,0,0,0,0,0,0.00647458289419613,0,0,0,0,0,0,0,0,0.0014904619255011,0,0,0,0,0,0,-0.00247871380094773,0,-0.019569368492639,0.00674899834232883,0.00448632483653015,0,0,0.0180085512035297,0,0
