,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000725.SZ,X000625.SZ,X600690.SH,X000063.SZ,X600741.SH,X600703.SH,X600066.SH,X002236.SZ,X000568.SZ,X600271.SH,X000100.SZ,X600031.SH,X600118.SH,X002241.SZ,X600177.SH,X002292.SZ,X000338.SZ,X600372.SH,X002007.SZ,X000559.SZ,X002475.SZ,X002456.SZ,X600522.SH,X000157.SZ,X002074.SZ,X600867.SH,X002180.SZ,X300003.SZ,X002506.SZ,X300124.SZ,X002294.SZ,X002085.SZ,X002426.SZ,X600089.SH,X002508.SZ,X000869.SZ,X601877.SH,X000981.SZ,X600498.SH,X000050.SZ,X002465.SZ,X002179.SZ,X002008.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.233663745464553,0,0,0,0,0,0,0.244606744749458,0,0,0,0,0,0,0,0,0,0,-0.134765916166685,0,0,0,0.0206229773567228,0,0,0,-0.000850818727372842,0,0,0.128848062924568,0,0.0705012962723257,0,0,0.149470314951051,0,0,-0.076585113938453,0,-0.152842782877527,0,0,0,0,0,0,0,0,0,0.0146715752399182,0,0,0,0,0,0,0
X600104.SH,0.194922583551264,0,0,0,0,0,0,0.374960306312901,0.0289932655841027,0,0.146293107527628,0,0,0,0,0,0,0,0,0,0,-0.00381439491373817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.103562777089096,-0.0245778845986581,0,0,0,0,0,0,0,0,0,0,0,0.0324208124590684,0,0,0,0,0,0,0
X002415.SZ,0.060006246120544,0,0,0,0,0,0,0,0.077855166061565,0,0,0,0,0,0.0335419580786099,0,0,0,0,0,0,0,0,0.0392317699500505,0.124217870691872,0,0.108117672739715,0,0,0,0,0,0,0,0,0,0,0.0179457670390918,0,0,0.0939157121996661,0.0954888067365566,0,0,0.108845681483612,0,0,0,0,0,0.0254964885042965,0,0,0,0,0,0,0
X000858.SZ,0.178109780216818,0,0,0,0.33000805836477,0,0,0,0.206761708444957,0,1.73472347597681e-18,0,0,0,0.263396610385668,0,0,0,0,0,0,0,0,-0.0286132761138725,0,0,0,-0.012538131867523,0,0,0,0,0,0,0,0,0,0,0.042647510189073,0,0.0185277248676653,0.151410921335928,0,0,0,0,0,0,0,0,0,0.00818963906303371,0,0,0,0,0,0
X002304.SZ,0,0,0,0.731520197507944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0742217782306071,0,0,0,-0.0120121228270643,0,0,0,0,0.0391436247438384,0,0.0147666704062975,0,0,0,-0.011549248426405,0,0,0,0.0304284967811813,0,0,0,0,0,0,0,0.00941604588122857,0,0,0,0,0,0,0
X600276.SH,0,0,0,0.0511873378808781,0,0,0,0,0.0771535166960153,0,0,0,0.163682895464753,0.0546274472041754,0.0404062256684746,0,0,0,0,0.0474889355118293,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0.0594984289303932,0,-0.0163425767077953,0,0,0,0,0,0.0152547722583367,0,0,0,0,-0.0459036663256213,0,-0.0424333167401736,0,0,0,0,0,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0.0759056486023709,0,0,0.101351194464298,0,0,0.0175355282741347,0,0.148042756052653,0,0,0,0,0,0.0936448179003013,0,0,0,-0.036930140379088,0,0,0,0,0,0,0,0,0,0,0,-0.0240974568519255,0,0,0,0,0,0,0.150029796263379,0,0.0614838811786873,0,0,-0.0197252279792343,0.00135699167765679,0,0,0,0,0,0
X000625.SZ,0.0247075665387265,0.225321321236432,0,0,0,0,0,0,0,0.0758313574721042,0.0168874092194679,0,0.0689049693009803,0.0916674812868873,0,0.0567883781909892,0,0,0,0.00365688556492262,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0.00946105554706169,0,0,0,0,0,0,0.0153706445535422,0.0105602584071325,0,0,0,0,0,-0.155189593154383,0,-0.00985638206205534,0,0,0,0,0,0,0
X600690.SH,0,0,0,0.0403016332571508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178840549099918,0,0,0,0.103413569664177,0,0,0,0.0446188583846786,0,0,0,0,0,0,0,0.0546274920627259,0.152663852899692,0.0437569465330309,0,0,0,0,0.00433103784403742,0,0,0,0.0699925641562777,0,0,0,0,0,0
X000063.SZ,0,0,0.045743613242376,0.0878532232113174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0725855054529869,0,0,0,0,0,0,0,0.0964896190340414,0.0284573568115436,0,0,0,0.0637308606022372,0,0,0,0,0,0,0,0,0,0.0331575112510966,0.0637873780958916,0.138546522596909,0.0382079872009427,0,0,0,0,0,0,0,0,0,0,0,0
X600741.SH,0,0.564426877801207,0,0.0782368903397347,0.115842052090218,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.047053671950398,0,0,0,-0.00857909919248318,0,-0.0447201363293809,0.0740002614932519,0,0.146616391253893,0,0,0.0539269050844549,0,0.0600143585388132,0,0,0,0,0,0,0,0,0,0,0.130579526433784,0,0,0,0.0457479334953867,0,0,0,0,0,0,0,-0.0293407469715366,0,0
X600703.SH,-0.0266276651325705,0,0,0,0,0,0.324607425801197,0,0,0,0,0,0,0,0,0,0,0,0,0.0610095264246764,0.0968001136989394,0,0,0.0898454595635219,-0.0129026868801641,0,0,0,0,0,0,0,0.0402055147417215,-0.263797303453439,0,0,0,0,0,0,0,0,0.02833408652503,0,0,0.0864608234313882,0,0,0,0,0,0.0628416912030191,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0.115130746465724,0,0,0.268813470122902,0,0,0.35855394736642,0.0498373930992452,0,0,0,0,0,0.14463954244118,0.112059320021515,0,0,0,-0.443534580475543,0,0,0.0829850670284525,0,0,0,0.00300244125127723,0,0,0,-0.0116341897968016,0,0.168813164705496,0,0.0755900671069651,0,0.0461453390553463,-0.422056202493557,0,0.187864990743602,0,0,-0.0989908800591465,0,0,0,-0.415316444122666,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,-0.0367435161636682,0,0,0,0,0,0,0.0584212424415811,0,0,0,0,0.0508724493691022,0,0.216495858942449,0,0.154258072936967,0.165900834302305,0,0,0,0.0479485387889233,0,0,0,0.00957632598923154,0,-0.0381539791640947,0,0,0.0915867159292688,0,0,0,0,-0.0313996964064457,0,0,0,0,0,0,0,0.00892900859332367,0.0751204778308566,0,0,0,0,0,0
X000568.SZ,0.0247795529856637,0,0.0270763001745484,0.611042975293724,0.0250106329688648,0,0,0,0,0,0,-0.0199264843300737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0921030043574693,0.028177031070199,0,0,0.0309731957082544,0,0,0,0,0.0754054271339543,0,0,0,0,0,0,0,0,0,0,0,0.0857771196849363,0,0,0.0210298258817755,0,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0.19083228065923,0,0,0,0,0,0,0.319670808229116,0,0,0.0497447752250731,0,0,-0.00319976940328991,0,0,0,0,0,-0.0533715570772681,0,0.0764285435425253,0,0,0,0,0,0,0,0,0,-0.0734378500175795,0.112593495468925,0,0.110562090368387,0,0,0,0,-0.0288545959987545,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0.0144619078032902,0.105506543119394,0,0.122697233179631,0,0.068942879312915,0,0,0,-0.0211760681955204,0,0,0.0327614149550874,0,0,0,0.106108470859442,0,0,0,0,0.0285596453740759,0,0,0,-0.0872477357868553,0,0.01207051795647,0,0,0,-0.0360154146240556,0,0,0,0,0,0,0.0461833810057612,0,0,0,0.111127080240087,0,0.000150610651699202,0,0,-0.0120284371894383,0,0,0,0,0,0,0
X600031.SH,0,0,0,-0.0101054471113155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129848352658136,0,0,0,0,0,0,0,0.0499166473132531,0,0,0,0,0,0.0294360913926548,0,0,0,0,0,0,0,0,0,0.17144310020255,0.0495881238271763,-0.0396028752122007,0.012866384685341,0,0.0432360486780855,0,0,-0.00787697469562901,0,0,0,0,0,0,0
X600118.SH,0,0,0,0.105058984364855,0,0,0,0,0,0,0,0,0,0,0.00689724336860511,0,0,0,0,0,0,0.0167106070379869,0,0.223013603496068,0,0,0,0,0,0,0,0,-0.0260375278880126,0,0.112133755961719,0.0441585319426974,0,0,0,0,0,0,0.0308755123135072,0,-8.67361737988404e-19,0.0253025968211643,0,0.0479549684044501,0,0,0.0111653346097393,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0.359645995000722,0,0.0378245851568495,1.35525271560688e-20,0.1154541380366,0.0256960818702506,0,0.113320509942956,0,0,0.0902373800633205,0,0.0280046522885286,0,0.0265661266975334,0,0,0,0,0,0,0,0,0,0,0,0,0.145975430238567,0,-0.0644922961539053,0,0,0,0,0.0917933596132704,0,0,0,0,-0.00744062512510565,0,0.0572907914237139,0,0,0.0389752464338267,0,0
X600177.SH,0,0,0,0.0957830438690544,0,0,0,0,0.190364455101932,0,0.280014477852131,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00479392193963791,0,0,0,0,0,-0.0290973132251936,0,0,0,0,0,0.0327368712266322,0,0,0,0,0.0888804803601483,0,0,0.0247678881827208,0.0748006106326913,0,0,0.134226905099682,0,-0.0114946389570639,0,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.170151303095234,0,0,0.135077847630807,0,0,0,0,0,0,0,0.050948713954804,0,0,0,0.150895555542977,0.112200742639048,0,0,0,0.0619288482073623,0,0.0159558429433771,0,0,0.0306749327016673,0,0,0,0,3.46944695195361e-18,0.160722015887181,0,0.31981135181676,0,0,0,0,0,0.144175507789703,0,0,0,0,0,0
X000338.SZ,0.0168249504285489,0,0,0,0,0,0,0,0.0319031251678004,0,0,0,0,0.0741713615353886,0.135202717831095,0.0735079818727891,0,0,0,-0.132331783878609,0,0,0,0,0,3.46944695195361e-18,0,0.00741562561730589,0,0,0,0,0.0753759985668987,0,-0.0455305353238112,-0.00712004944921917,0,0,0,0,0,0,0,0.123742244837643,0.00357524792825665,0,0,0,0,0,0.0184266161444498,0.00615048861220664,0.0201069202569343,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0739669064569349,0,0,0,0,0.509081555837279,0.0872334654621643,0,0,0,0,0.0097689368034691,0,0,0.0277685541910675,0,0,0,0,0,0,0,0,0,0,0.0233289886237572,0,0,0,0.00340969804205832,-0.000820468215381238,0,0,0,0,0.108422791663828,0,0.0439055982646554,0,0,0,0,0,0,0
X002007.SZ,0,0,0.118620753157682,0,0,0,0,0,0.288791676273349,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0366166431884617,0.302819908726627,0,0,0,0,0,0,0.0344131705764054,0,0.0390935945252528,0,0,0,0.265443190839151,0,-0.0762525062347014,0,0,0,0,0.292152917862637,0,0,0,0.0877858274425263,0.00825293542114693,0,0.0350253315984327,-0.166552232674066,0.185448144834778,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0.0233079371207784,0,0,0,0,0,0.0783968940871337,0,0,0,0,0.104755855975903,0,0.180401598846704,0,0,0,0,0.080056536871706,0,0,0.130470604333174,0,0,0,0,0,0,0,0.0188735956771336,0,0,0,0,0.0913211219312368,0,0.217951244934946,0,0,0,0,0,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,-0.731970384704738,0,0,0,0,0,0,0,0,0,0,-0.978343351882767,0,0,0,0,0,0,0,0,0,0,0.135834678554991,0.147094871560944,0,0,0,0.0651873725882436,0.0619310721553345,0,0.0776581647516073,0,0.233817549498361,0.0154491245356084,0,0,0,0,0,0,0,0,0,0.364720654675002,0,0.0627645927929875,0,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0241429242565838,0.12513075976467,0,0.00457347671988251,0.0758857300288859,0.40416877733468,-0.0208029468983663,0,0.0447492060958017,0,0,0,0,0,0,0,0,0,-0.0628042334800939,0,0,0,0.171898744864593,0,0,0.105305998572187,0,0,0.156083468619839,0,-0.0225446723146578,0,0,0,0,0,0,0
X600522.SH,0,0,0,0,0.125225860927659,0,0,0,0,0,0,0,0.012580714636909,0,0,0,0,0,0,0,0,0.0849759587154114,0,0,0,0,0.0147640529250845,0.0303422622565632,0,0,0,0,0.0559399747595163,0,0.156027734471582,0,0,0.0879023894887101,0.0800789728367402,0,0.216733018668754,0,0,0,0,0.157176723300991,0,0,0,0,0.0477102079114925,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0889846061724144,-1.73472347597681e-18,0.0866316053896656,0,0.103168947805305,0,0.0537066294165092,0.0507072024118206,0,0.0237894395940595,-0.0304753415878518,0,0,-0.0065138774405758,0,0.0246293643343377,0.0407765232509771,-0.00892464684354919,0,0,-8.67361737988404e-19,-0.0519017360700332,0,0,-0.00660561286904071,0,0,0,0,0,0,0,0,-0.0182903205205799,0,0,0,0,0,0,0
X002074.SZ,0.0453430042220273,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0671558447628672,0,0,0,0,0,0,0.251275417437653,0,0.104303181767379,0,0,0,0,0,0,0,0,-0.0596743649290703,0,0.155486819547789,0.667342919385243,0,0,0,0,0,0,0,0,0.184928831065789,0,0,0,0,0,0.0631915281201045,0,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152547114720819,0.112562287355711,0,0,0,0,0,0,0,0,0,0,-0.0394644377370583,-0.0196366937485648,0.0515752667390344,0,0,0,0,-0.00523489603183963,0,0,0,0,0,-0.0353514212915344,0,0,0,0,-0.00664954194262034,0,0,0,0.0763960345529277,0,0,0,0,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0787603767188854,0,0,0,0,0,0,0,0,0,0.00541203614960786,0,0,0.0561931002234215,0.172935682855364,0,0.196792617725129,0,0,0.136984972010794,0,0.0482875100812037,0,-0.0608142257147861,0.221782561153759,0,0,0,0,0,0,0,0,0,0,0,-0.0237410676492506,-0.0723722179583233,0,0,0,0,0,0
X300003.SZ,0.0882807703582123,0,0,0,0,0,0,0,0.101283294969234,0,0.00610178334778843,0,0,0,0,0,0,0,-0.139042288587925,0,0,0,0,0,0,0.220092783095648,0.0246412684597677,0.0329442243688514,-0.0723099053935504,0,0,0,0,0,0,0,0,0,0,0,0,0,0.271035899110686,0,0,0,0,0,0.0141556835073738,0,0,-0.0181426225570091,0,0,0,0,0,0
X002506.SZ,0,0,0,-0.00512735713715513,0,0,0,0,0,0,0,0,-0.0557183713997753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0599094228814808,0,0,0,0.0518805319935993,-0.100213654909624,0,0.638287197713837,0,0,0,0,0,0,0,0,0.123214001017376,0.0634704811623388,0.0672647190439444,0,-0.126256485505478,0,-0.0891289427262004,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0462314079740785,0,0,0,0.123286495484257,0,0,0.167528158811937,0,0,0,0,0,0,0,0,0.119228353943193,0,0.0627748300197111,0.197652171509644,0.0240927727399003,0,0,0,0.0325585056074298,0,0,0,0.097657350825462,0,0,0.0593625294552241,0,0.0822852489962515,0.0130963152493867,0,-0.0312295873389174,0,0,0,0,0,0,0
X002294.SZ,0.0656426949980848,0,0,0.0475537597616425,0,0,0,0,0,0,0,0,0,-0.000423828864224047,0,0,0,0,0,0,0,0,0,0,0.0534175646825892,0,0,0,0,0,0.0240079612425121,0,0.0541976345303168,0,0,0.00498408958491613,0,0,0.0617768041099362,0.253771786287931,0,0,0,0,0.0610156808665597,0,0,0,-0.00721104550753696,0,0.0122840117045474,0,0,0,0,0,0,0
X002085.SZ,0,-0.111342468203926,0,0.0646037911643192,0.0229305929933176,0,0,0,0,0,0,0.0349600583341709,0,0.0314625126462506,0,0,0,0,0,0.0163464880266212,0,0.244992691293614,0,0,0,0,0,0,0.0517230807351253,0,0,0,0.039439090608649,-0.0757016826722772,0,0,0,0,0.0256380111552226,0,-0.0784529717834969,0,0,0,0,0,0,0,0,0,-0.0295262338725181,0,0,0,0,0,0,0
X002426.SZ,0,0,0,0,0,0,0,0.112381005872653,0,0,0,0,0,0.0230045758791825,0,0,0,0,0,0.148411087484813,0,0,0,0.135760516991836,0,0,0,0,0.246812274289715,0,0.221060107342809,0,-0.0852357568501826,0,0,0.0636356801496829,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0.0380516472536535,-0.0644780665520306,0,-0.133701870610376,0,0,0,0,0.0797811357952913,0,0
X600089.SH,0,0,0,-1.38777878078145e-17,0,0,0,0,0.0932845025856652,0,0,0,0,0,0.00740221286737878,0,0,0,0.0321994070925182,0,0.145712053072813,0,0,0.0481841347756565,0,0.0531987200359099,0,0,0.0441488036000209,0,0,0,0.0291153363944144,0,0,0,0,0,0,0,0,0,0,0,0.166158713926565,0.0306048485900964,0,0,0,0,0.0122593072287026,0.0118733186024572,0,0,0,0,0,0
X002508.SZ,0,0,0,0.261887947755231,0,0,0,0,0,0,0,0,0,0.133785549083465,0,0,0,0,0,0,0,0,-0.0662883029811122,0.022362161219294,0.101213362724422,0,0.104654470267128,-0.0648168729332614,0.0614695911578199,0,0,0,0,0,-0.125114958722579,-0.0266840479030166,0,0.109480098813611,0,0,0,0,0,0,0,0,0,0,0,0,-0.0321802921479207,0,0,0,0,0,0,0
X000869.SZ,0,0,0,0.384233924263341,0.0217657813877651,0,0,0,0.0128522062111131,0,0,0.0148401324454178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0421272376475669,0,0,0,0,-0.00075582389912156,0,0.0843099406523497,0,0,0,0,0.233777534332374,0,0.122106985200189,0,0,0,0.0531092711546197,0,0,0,0.165924857617686,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0638687036974771,0,0,0,0,0,0,0,0,0,0.227079693795792,0,0.119418928601291,0,0.0230118522576677,0.187837332455255,0,0.0433150843886091,0,0.100694093505926,0.196157724391836,0.109791896240297,0,0,0,0,0,0,0,0,0.0614312270753357,0,0.0907732586508716,0,0,0,0,0.0297897969615449,0.0402366700798328,0,0,0,0,0,0
