,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X600276.SH,X600690.SH,X000568.SZ,X000651.SZ,X002475.SZ,X003816.SZ,X600104.SH,X300124.SZ,X002304.SZ,X000725.SZ,X000338.SZ,X002371.SZ,X000625.SZ,X600031.SH,X000596.SZ,X000063.SZ,X000100.SZ,X600089.SH,X002179.SZ,X300014.SZ,X000157.SZ,X600703.SH,X002236.SZ,X600741.SH,X002241.SZ,X600372.SH,X000661.SZ,X002129.SZ,X002049.SZ,X002028.SZ,X000977.SZ,X002463.SZ,X601877.SH,X600584.SH,X601799.SH,X600522.SH,X000921.SZ,X000800.SZ,X600066.SH,X600183.SH,X002007.SZ,X002223.SZ,X600177.SH,X600060.SH,X002074.SZ,X600566.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.320758582985516,0.089927280274471,0,0.0931154380257469,0,0.119610009666339,0,0,0,0.0525607299449974,0,0,0,0,0,0,0,0,0,0,0.0711293438470663,-0.00817469106539661,0,0,0,0,0,0,0,0,0,-0.0213283062125963,-0.010967575296514,0,0,0.132652482104964,0,0,0,0,0,0,0,0,0,0,0,0,0.0172814829873041,-0.0153705749695392,0,0,0,0,0,0
X000858.SZ,0,0,0.00305436611535119,0,0.0238419041941932,0.0583624637164151,0.456989569748093,0,0,0,0,0,0,0,0,0,-0.00867738712298584,0,0.0844692855189315,0,0,0,0,0.0593841961728855,0,0,0,0,0,0,0,0.04523370806488,0,-0.0931082075001503,0.0295125429905008,0,0,0,0,0,0,0,-0.0518402065472534,0,0,0,0,0.0997389132108962,0,0,0,-0.00102339449078273,0,0,0,0,0,0,0
X002415.SZ,0.0263792043096655,0,0,0,0,0,0,0,0,0,0,0.210806562845513,0,0,0,0,-0.0756884392236445,0,0.0636925779930484,0,0,0,0.137057698408706,0.189349824910912,0,0,0.19471910528857,0,0.0970503578645287,0,0,0,0,0,0,0,0,0,0.041654520123463,0,0,0,0,0,0,0,0,0,0,-0.0196138607545764,0,0,0.000896900267729527,0,0,0,0,0,0
X600809.SH,0,0,-0.0359451943272818,0,0,0,0.451774759252136,0,0.0721672198820756,0.123833632663418,0,0,0,0,0,0,0,0,0.466398664616704,0,0.054220424684064,0,0,0.0615602624867337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0213142054812662,0,0,-0.0244845411996124,0,-0.224868198327132,0,0,0,0,0,0,0,-0.0392180509816864,0.0261260330634144,0.0764538837531627,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140716797343214,0,0,0,0,0,0,0,0.0297932031350392,0,0,0,0,0,-0.0394926755340513,0,0.38715295793379,0,0,0,-0.0400932255593983,0.0378490312638655,0,0,0,0.021907907005714,0,0,0.116359149207676,0,0.0941716517171894,0.12053235958823,0,0,0,0,0,-0.0263225543404503,0.00451993098344143,0,0,0,0,0,0
X600690.SH,0,0.0647659661749254,0,0,0,0,0.275511487237276,0.146360114838664,0,0,-0.0141071548535858,0,0,0,0.0885114349936282,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0271488533422623,0,0,0,0,-0.0363703210378404,0,0,0,0,0,0,0.0489578381696392,0,0,-0.0163900011962927,0,0,0,0,0,0,0.0196525469756203,-0.00826695355162111,0.0306104676936535,0,0,0,0,0,0
X000568.SZ,0,0.585696499209709,0,0.364605987610377,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0.140702799660495,0,-0.0512093015597738,0,0,0,0,0,0,0,0,0.0304970967279894,0,0,0,0,0,0.0262934501596249,0,0,-0.0141118275701998,0,0,-0.0206940666799115,0,0,0,0,0,0,0,0.00196044193972583,0.00366166845472656,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0.223745498214143,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0.068292490110832,0,0,0,0,0,-0.301723683661382,0,0.310482082164913,0,0,0,0,0,0,0,0.102131323091738,0,0,0,0.0466131510066253,0,0.486291724283063,0,0.0429200471769257,0,0,0,0,0.127237607856475,0,0,0,0.0644078101505441,-0.0402733091906076,0,0,0,0,0,0
X002475.SZ,0.109992658746434,0,0,0,0,0,0.144257196303697,0,0,0,0,0,0.0286671625356901,0,0,0,0.00225122683619598,0,0,0,0,0,0,0.045075829187365,0,0,0,0,0.416911418059058,0,0,0,0,0,-0.0276082879338773,0,0,0,0,0,0,0,0,0.195999789658531,0,0,0,0,0,0,0,-0.0972362767717444,0.0740232460718483,-0.0689466287169407,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124636988096645,0,0,0,0,0,0,0,0,0,-0.138555962246854,0,0,0.212245740890494,0,-0.169679331371322,0,0,-0.0406573241503099,0,0,0,0,0,0.279955864953779,0,0,0,0,0,0,0.100192376805352,0,0.0195649309920744,0,-0.0590133518639144,0.0378576279558086,1.73472347597681e-18,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0.0835866766902272,0,0,0,0,0.167406178908637,0,0,0,0.0379039669712279,0.076097615775745,0,0,0,0,0,0,0,0,0,0.0394562156004261,0,0,0,0,0,0,0,0.000903734183505414,0,0,0,0,0.00551906940309706,0.0466514982192203,0,-0.0675761347727525,0,0,0,0,0,-0.0373276269206212,0,0,0,0.0262471305069501,0.006871694364468,0,0,-0.128769880002747,0,0
X300124.SZ,0,0,0.120001735063121,0,0,0,0,0,0,0,0.100669796838398,0,0,0,0,0.0515296453341187,0.135864350671735,0,0,0,0,0,0.211186351461429,-0.10878059853337,0,0,0,0,0.164731036547435,0,0,0,0,0,0,0.193500605460264,0,0,0.20233971041063,0,-0.0957380134973329,0,0,0.0119792703621221,0,0,0,0,-0.298889821981888,0,0,0,0.00611617180752394,0,0,0,0,0,0
X002304.SZ,0,0,0.169186167772521,0,0,0,0.459812078524748,0,0,0,0,0,0,0,0,0,0.0517408630397148,0.0288725290312208,0,0,0,0,0.0333337637326231,0.00825902519676227,0,0,0,0,0,0,0,0,0.0683751828521297,-0.0128093850059923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0280378700135852,0,-0.00977338855056639,-0.00105482346242096,-0.0173376168183722,0,0,0,0,0
X000725.SZ,0,0,0,0.158800289424294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.408037575702314,0,0,0,0,0,0.0664952211229606,0,0,0,0,-0.0210975136058764,0,0,0.100812513165492,-0.12379946603655,0,0,0,0,-0.113489993061279,0,0,0,0,0,0,0,0,-0.0317676008932085,0,-0.0152785666026649,0.0144912332143316,0,0,0,0,0,0
X000338.SZ,0,0,-0.163326710144041,0,0.0855012352484914,0.26053864816858,0,0,0.0456720736770442,0,0,0,0,0,0,0,0.358837095521842,0,0,0,0,0,0.0369125168614056,0,0,0,-0.281403719461178,0,0,0,0,0,0,0.128634863293137,-0.0108826036764654,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0.0496437657026536,0,0,0.0549320593181593,0.129779639235523,0.0586735785238354,-0.036505008792033,0.0653895914515381,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0.109467817478291,0,0,0,0,0,0,0,0.349810278164765,0,0,0,0,0,0,0,0,0,0,0,0.122545762867036,0.0173833278159111,0,0,-0.127458561311336,0,0,0,0,0,0,0,0.2576935074912,0,0,0,0,0,0,0,0.016744925437705,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0.0786842868304709,0,0,0,0,0,0,0.372389840105855,0,0,0,0.311718595870249,0,0,0,0.0461727806700119,0,0,0,0,0,0,0,0,0,-0.0335307625842349,0,-0.213222084965688,0.0824397440293416,0,0,0,0,0,0,0,0.157626157044925,0,0.368630207374769,0,0,0,0,0,0,0,-2.16840434497101e-19,0,-0.02410331652016,0.0140796702638759,0,0,0,0,0,0
X600031.SH,0,0.0444125362061081,0,0,0,0.111210660604798,0.0422976967960231,0,0,0,0,0,0.025835668609228,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0.0355080772090618,0,0.0682178617293401,0.084926397888381,0,0.0612646933790713,0,-0.0256005638522019,0,0,0,0.00318645561805999,0,0,0,0,0,0,0,0,0,0.0848480946366176,0,0,0.00319844512357762,0,0,0,0,0,0
X000596.SZ,0,0,0.0263542822134494,0.445379312544674,0,0,0.198056311013004,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0.0299661729637091,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00951961274758242,1.73472347597681e-18,0,0,0,0,0,0.272373032474524,0,-0.0591391368018155,0,0,0,0.0694351222957078,0,0,0,0.0534940247106891,0,0,0,0.00195270408660075,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0.0487284806932866,0,0,0,0,0,0,0.134688863727169,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0415275001785567,0,0,0.231666955599861,0,0.168430148730197,0,0,0,0,0.0860623806804365,0,0,-0.0368409444105949,0,0,0,0,0.16026195081803,0.112653457494667,0,0,-0.0223897308087953,-0.000842132341985016,0,0,0,0,0,0
X000100.SZ,0,0,-0.0823115578458153,0,0,0,0.0498120553235189,0,0,0,0,0,0,0.344003373279728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.293327998058257,0,0,0,0,0,0,0.074201606078288,0,0.0349190081827804,0,0.258098938610505,0,0,0,0.0834980702425832,0.0957058136180132,0,0.00124175565038821,-0.00884847210080732,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0.055596546369934,0,0,0,0.0327495673036734,0.00697700932431581,0,0,0.229473712513114,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0316019051003387,0,0,0.148232968188576,0,0,0,0.012085788651064,0,0,0,0,0,0,0,0,0,0,0.041207764624338,-0.0289323244655459,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,-0.299943914394942,0,0,0,0,0,0,0,0,0.343864629923359,0,0,0,0,0,0,0,0.0841674249810368,0,0,1.73472347597681e-18,0,0,0,0.0955154149119113,0,0,0,-0.292915913151361,0,0,0.12439717394551,0,0,0,0,0,0,0,0,0.205735223864431,0,0,0,0,0.0212233509423371,0,0,0,0,0,0
X300014.SZ,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0.028489435835098,0,0,-0.0422134721599831,5.42101086242752e-20,0,0,0,0,0,0,0,0,0,0,0,0.186568396007402,0,0,0.211419859067889,0,0,0,0,0,0,-0.0484177517020621,0.138374242094409,0,0,0,0,0,0,0,0,0.262799732763303,0.0272475900097835,0,-0.0184768837729418,0.00819011854922033,0.0858248963550219,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0571088432365219,0,0,0.0831481017922215,0,0,0,0,0,0,0,0,-0.0432088631178994,0.194190193260293,0,0,0,0,0,0,0,0,0.0788892780684634,-8.67361737988404e-19,0.181249169815166,0,0,0,0,0,0,0,0,0,0,0,0.0101263165314065,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136836743123357,0,0.0894998026921962,-0.00638206702653158,0,0.0954474973704278,0.0456480386344365,0,0,0,0,0,0,0,0,0,0,0,0,0.0529822666651749,0,0.0885625184062983,0,0,0,0,0,0,0,0,0,0,0.484675576283833,0,0,-0.137221371365297,0,0,-0.0293906392416314,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0.164591360636322,0,0,0,0,0,0.337191158768564,0,0.26526842579175,0,0,0,0.186222841343514,0,0,0.0366954409526303,0,0,0,0,0,0.0794138138310782,0,0,0,0,0,0.0727284192431491,0.0869331882204718,0,0,0.0189229892417282,0,0,0,0,0,0,0,0,0,0,0,0,0.0237429690694737,-0.0398786368723735,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025314393981279,0,0,0.16746502172793,0,0,0,0,0,0,0,0,0.00934645851988801,0,0,0,0,0.0555881071275063,0.0336802890037602,0,0,0,0,0,0.130628830534803,0.0941554439860816,0.127233433256396,0,0,0,0,-8.67361737988404e-19,0,0.0663628335524676,0,0,0.00366409205029053,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0.306546836365706,0,0,0.0385133872720389,0,0,-0.00050057957274584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102748304331219,0,0,0,0,0.0825793869820308,0,0.203591016684152,0,0,0,0,0,0.144980314112824,0,0,0,0,0,0,0,-0.029913891702049,-0.000856997516958913,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11961481202422,0,0,0,0.00894472505077001,0,0.0294480147836168,0,0,0.0471467908908022,0,0,0.0731525149199341,0,0,0.144205051461227,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0158601586249995,-0.0288511598016361,0,0,0,0,0,0
X000661.SZ,0,0,0,0.231144943346012,0.0233793197810202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28989711786788,0,0,0,0,-0.0725259022481698,0,0,0,0,-0.230412636105387,0,0,0,0,0,0.208605117930991,0,0,0,0,0,-0.0480764216883309,-0.0572618721836276,0.0148660947612303,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188267511374172,0.0142236709746969,0,0,0,0,0,0.122514985969976,0.53704273545458,0,0,0,0,0,0,0,0,0.592350340054994,0,0,0.170888241449818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0576496314864669,0,0,0,0,0,0,0
X002049.SZ,0,0,0.151915432650247,0,0,0,0,0,0,0,0,0,0,0,0,0.0379539922600829,0,0,0,0.143564487539564,0,0,0,0,0,0.0270263154807919,0,0,0.0259593496693807,0.114271212385894,0,0.252387789428729,0,0,0.0300308426011608,0,0,0.11518035204254,0,0,0,0.0520468177661806,0,0,0,0,0,-0.0474103953190451,0,0,0,-0.0171497658519758,0.0160146016081146,0,0,0,0,0,0
X002028.SZ,0,0,0,0,0,0,0,0.0627055692730837,0,0,0,0,0,0,0.193164005819212,0.104668263999097,0,0,-0.120454255320014,0.264953598443416,0,0,-0.0848129574152684,-0.28243195884662,0,0,0,-2.77555756156289e-17,0.162658659933912,0,0,0,0,0,0,-0.112189762244872,0,0,-0.214200223912728,0,0,0,0.2511832365789,0,0,0,0,0,0,0,-0.226427343811458,-0.00396838612649881,0,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,-0.222256606611521,0,0,0,0,0,0,0,0,0.0556151414206249,0,0,0,0,0,0.185898104764308,0.69520771447861,0,0.0390938449050611,0,0,1.73472347597681e-18,0.269608864125021,-0.0590212135556463,0,0,0,0,0,0,0.296685301416393,0,0,0,0,0,0,0,0,0,0,-0.0484680759396421,0.0463538904073412,0,0,0,0,0,0
X002463.SZ,0,0,0,0,0,0,0,-0.136875225635711,0.209194934149995,0,0,0,0,0,0,0,0,0,0,0,0.000455403569664555,0,0,0,0,0,0,0,0,0,0,0.428434230765813,0,0,0.250040421852998,0,0,0,0,0,-0.105359231734362,-0.233844452935349,-0.010962132048232,0.307078905395859,0,0,0,0,0,0,0,0.0201723910117039,-0.0433283475269692,-0.0729332108036735,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0.0239486927047649,0,0,0,0,0,0,0,0,0,0.28561670463827,0.0693543965365462,0,-0.0124715648319321,0.124337133833367,0,0,0,0,0,0,0.335681866724137,0,0,0,0,0,-0.0881484660602387,0,-0.0790717681872477,0.00597043274075758,0,0,0,0,0,0,0,0,0,0.0116389793595668,-0.0168757713402429,-0.0424775123370443,0,0,0,0,0
X600584.SH,0,0,0,-0.00217979387920434,0,0,0,0,0,0,0,0.0772682795431902,0,0,0,0,0,0,0,0,0,0,0,-0.00360632567644821,0,0,0,0,0.359919361830771,0,0,0,0,0,0.065351968560711,0,0,0,0,0,0,0,0,0.0900274491584377,0,0,0,-0.0497884036796781,0,0,0,-0.0343557202368086,-0.014391098353713,0,0,0,0,0,0
X601799.SH,0,0,0.126518402613657,0,0,0,0,0.0656166099931912,0,0,0,0,0,0,0,0,0.0767038200395425,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0147092009518707,0,0,0,0,-0.0644540319091434,0,0,0,0.00124297645891652,0,0,0,0,0.0152589163140519,0,0,-0.00633729712018803,0.00647716050031049,0.0568505849043044,0.137455616696636,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,-0.169102655603744,0,0,0,0,0,0,0,0.193509259585837,0,0,0,0.0504141884753342,0,0,0.12007024968947,0,0,0,0,0.0584309565324746,0.28311839580426,0,0.0910227448023989,0,0,0.0431263877237447,0,0,0.0342356401191605,0,0,0.158765428890628,0,0,0,0,0,0,0,0,-0.0707505541188435,0,0,0.0106947437825854,0,0,0,0,0,0
