,X600519.SH,X600104.SH,X002415.SZ,X600276.SH,X000651.SZ,X000858.SZ,X002304.SZ,X000725.SZ,X600690.SH,X000063.SZ,X002475.SZ,X600031.SH,X000338.SZ,X000568.SZ,X600703.SH,X600741.SH,X300003.SZ,X600271.SH,X601877.SH,X002236.SZ,X002007.SZ,X300124.SZ,X002008.SZ,X600487.SH,X000100.SZ,X000661.SZ,X600498.SH,X002456.SZ,X600566.SH,X002179.SZ,X000625.SZ,X300142.SZ,X600867.SH,X300146.SZ,X600809.SH,X000157.SZ,X000596.SZ,X600177.SH,X002180.SZ,X600372.SH,X002294.SZ,X600066.SH,X600089.SH,X002506.SZ,X300136.SZ,X600522.SH,X002241.SZ,X000977.SZ,X000050.SZ,X600699.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.0404056639135051,0,0.656028078633282,0.124306337357624,0,0,0.0619393955110018,-0.052500411542669,0,0,0,0,0,0,0,0,-0.0841836679309797,0,0,0,0.0368165460310468,0,0,0,0,0,0,0,-0.0287894288734801,0.0127810477311281,-0.030583927970459,0,0,0.165199125340741,0,0,0,0,0,0,0,0,-0.000495968371192162,0,-0.0219981826920857,0,0,0,0.00326920570857386,-0.00322684657843503,0,0,0,0,0,0
X600104.SH,0,0,0.074631619211639,0,0,0,0,0,0,0,0.00351922170673857,0,0,0,0,0.470628601627809,0.1341276629699,0,0,0.0843246695275345,0,0,0,0,0,0.110343484083654,0.0600490847805779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151258376052966,0,0,0,0.00139236632788853,0.0531802268023202,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041695197052772,0,0,0,1.0842021724855e-19,0,0.62956311393841,0,0,0.230175757589774,0.0766718111381997,0,-0.0918226999503643,0.0959943362307277,0,0,-0.137604731998084,0.220231964536749,0,0,-0.0442186593751354,0,0,0,0,0,-0.0676199244887166,0,0,0,0,0,0,0,0,0,0,0.123644279555821,0,0,0,0,0,0.0539671570998814,0.171306792265648,0
X600276.SH,0,8.67361737988404e-19,0.171606234558433,0,0,0,0,0,0,0.0315277524795331,0.00270529434906139,0,0,0.0667940320565129,0,0,0.420729689008976,0,0,0,0,0,0.0336439735953797,0,0,4.33680868994202e-19,0,8.67361737988404e-19,0,0,0,0,0,0.0126900820510787,0.0630168416616881,0,0,0,0.0302588696574975,0,0,0,0,0,0,0,0,0,0,0,0,-0.00926527583878473,0.0252585554200561,0,0,0,0,0,0
X000651.SZ,0.177005972501854,0,0,0,0,0,0,0,0,0,0.0156856142105828,0,0,0.0264354764276077,0,0.0739196678427767,0.104008221367292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0248896153242059,0,0,0,0.186817026718048,0,0,0,0.124892373849878,0,0,0,0,0,0,0,0,0,0,-0.0149802054563883,-0.00330606790998136,0,0,0,0,0.0798264493893152,0
X000858.SZ,0.236198884366209,0.0482276425375015,0,0,0,0,0.155777636271995,0,0,0,0,0,0,0.0922111309966649,-0.0280077154410114,0.0253909529527205,0.0102087480011079,0,0,0,0,0,0,0,0,-0.0215637556674879,0,0,0,0,0,0,-0.0164325714365721,0.0461303911736933,0.204792564912316,0,0.0598036456308529,0,0,0,0,0.118546440383503,0,0,0,0,0,0,0,0,0,0.0185555580695201,1.73472347597681e-18,0,0,0,0,0,0
X002304.SZ,0.0271412215229779,0,0,0,0,0,0,0,0,0.0701023680956294,0,0,0,0.325692372076778,0,0,0,0,0,0,0,0,0,0,0,0.0165195152954574,0.0273246251218754,0,0,0,0,0,0,0.135378770777211,0.27356459175972,0,0.391502008661593,0,-0.228170318559953,0,0,0,0,0,0,0,0,0,0,0,0.0442101174101411,-0.000709713304059963,0.0396405415795493,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,-0.0540563208437745,0,0,0,0.00609229477804396,0,0,0,0,0,0.0341509780154627,0.0183638412468858,0,0,0,0,0,0.16437708042481,0.33737923528937,0.0200351638215898,0.187334958901764,0,0.0767632542267452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101645043821403,0,0,0,0.0764987305313967,0,0,0,-0.0154231850803864,0,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0.220617214549319,-6.93889390390723e-18,0,0,-0.0595474338027599,-0.00955673904613153,0,0,0.036711891469174,0,0,0,0,0,0,0,0.226981402684468,0,0,0,0,-0.147075281344513,-8.67361737988404e-19,0,0,0.207711723354504,0,0.0665599164971853,0,0,0,0,0,0,0,0,0.126266004613187,0,0,-0.0344494513275357,0,0,0.270077978541867,0,0,0,-0.0157561030993603,0,0,0,0,0,0,0
X000063.SZ,0,0,0.139528061686045,0,0,0,0,0,0,0,0.191055178150448,0,0,0,0,0,-0.0443506562239548,0,0,0,0,0,0,0.20643775370006,0,0,0.0668282020435199,0.274037384117259,0,0,0,0,0,0,0,0,0,0,0.111157327879523,0,0,0,0,0,0,0,0,0,0,0,0,0.0012417914164465,-0.0368195122487586,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,-0.015940663305491,0,0,0,0,0,0,0,0.0833013739404667,0,0,0,0,0,0,0,0.0470769498807559,0,0.827179553325663,0,0,0,-0.00647210317129192,-0.0935437958627407,0,0,0,0,0,0,0,0,0,0,0,0.0351156611566377,0,0,0,0,0.0983313588054497,0,0.00209662110224541,0.105683587802765,0,0,0,0,0,0
X600031.SH,0,0,0.0686522524900108,0.164530795715765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.218236225268094,0,0,0,0,0,0,0.151284390416554,0.0302323121198512,-3.46944695195361e-18,0,0,0.0531563166883532,0,0.100973323848536,0.139926770416846,0,0,0,0,0,0,0,0,0,0,0,-0.0105253231917682,-0.0291897515514936,0,0,0,0,0,0
X000338.SZ,0,0.153616242359438,0,0,0.0652381263367807,0.0587408036564056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0298644645787996,0.0780899445998573,0,0,0,0,0,-0.0665077895423549,0.0751927936374621,0.0968135872448552,0,0,0,0,0,0,0,0,0,0,0,0,0.0309352786137862,0,0,0,-0.0150450641092504,0,0,0,0,0,0,0
X000568.SZ,0.0641462469725066,0,0,0,0,0.136693573598629,0.00237424172767768,0,0.116524140805289,0,0,0,0,0,0,0,0.0572062718413596,0,0,0,0.201193428496899,0,0,0,0,0,0,0,0,0,0,0,0,0,0.327338311054136,0,0.182796624871048,0,0.0513441172126425,-0.110565809908409,0,0,0,0,0,0,0,0,0,0,0.0290630620922677,0,0.00819111699562368,0,-0.0964506551411361,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.470861253925969,0.0628263825764052,0,0,0.23994664337265,0,-0.196842938836779,0,0.0864987247957626,0,0.171954078008886,0,0.133140654508897,0,0.349886623930641,0,0,0,0,0,0,0,0,0,0,-0.133245688254467,0,0,-0.11857539554639,0,-4.33680868994202e-19,0,-0.013087873513479,-0.034109103581504,0.2149816998861,0,0,0,0,0
X600741.SH,0,0,0,0,0.0510911314971712,0,0.0718757437022951,0,0,0,0.101729970397763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0318113204430992,0.0397277535401624,0,0.10861301736275,0,0,0,0,0,0,0.186566284682561,0,0,0.0346061185064274,0,0,0.112830566543463,0.0503439677097829,0,0,0.00824251902215866,0,0,0,0,0,0,0
X300003.SZ,0,0,-0.0372980360042795,0.846350032063953,0,0,0,0,0,-0.151013927292133,2.16840434497101e-19,0,0,0,0,0.115104153069479,0,0,-0.248513420146162,0,0.181151047262494,0,-0.0328863469579044,0,0,0,0,0,0,0.0423755812584344,0,0,0.0457925111388939,0,0,0,0,0,0,0,0,0,0,0,0.0951841599532018,0,0,0,0,0,0,0.0357170984647793,-0.0392382325542666,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,-0.187563595088999,-0.0734010379330105,0,-0.0415367481227456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27385282297988,0,0.169380915780089,0,0,0,0.032895389682101,0,0.0233937464186901,0,0,0,0,0,0,0,0.442902973982258,0,0,0,0,0.0442074359847315,0,0,0.489430951002533,0,0,0,0.00160799796103337,-0.080744448555146,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0.16485683185885,0.0415015277062466,0,0,0,0,0.0451093064695124,0,0,0,0,0,0,0,0,0,0,0,0,0.179265306296906,0,0,0.0711243580310434,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00447310291048511,0,0,0.0131865408888947,0,0,0,-0.00421990372739977,-0.00437367498945342,0,0,0,0,0,0
X002236.SZ,0,0,0.511424572121628,0,0,0,0,0,0,-0.0191233255957219,0,0,0,0,0.711487535135214,0,0,0.148048853348785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0269587929846095,0,0,-0.174481673981268,0,0,0,0.26932227690521,-0.236501539093461,0,0,0.233846539657615,0,0,0,-0.0312363766460415,0.113756176430074,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,-0.0298704073132049,-0.170023083006236,0,0,0,0,0,0.177684436009239,0,0,0,0,-0.0151090988364746,-0.0168348265302451,0.337110732792998,0,0,0,0,0.307904289044728,0,0,0,0,-0.0176547912419146,0,0,0.0951967882529631,0,-0.132692294055923,0,0,0,0,0,0,0,0,-0.0723854503322902,0,0,0,-0.0205094749053926,-0.0333593347387399,0,0,0,0,0,0
X300124.SZ,0,0,0,-0.172213566791902,0,0,0,0,0.489990417587592,0,0,0,0,0,0,0,0.203568206883953,0,0,0.142018870038082,0,0,0,0,0,0.0467149431164187,0.0240456949045973,0,0,0,0.158360754438652,0.0596778823708001,0,0.037599154541326,0,0,0,0,-0.0313113405926201,0,0,0,0,0,0.015040495368849,0,0,0,0,0,0,-0.0105883716226684,-0.055069645217926,0,0,0,0,0,0
X002008.SZ,0,0,0.122218317803556,0,0,0.208240534740085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.197280122416377,0,0,0,0,0,0,0,0,0,0,0,0.186003052849342,0.180325799317392,0,0,0,0,0.160189438689254,0,0,0,0,0,0,0,0,0,0,0,0,-0.00914025995214986,0.0577700007775884,0,0,0,0,0,0
X600487.SH,0.268408955004651,0,0.126636703124756,0,0,0,0,0.197489917269061,0,0.267468365685404,-0.0599110004165043,0,0,0,0,0,-0.232295692986533,0.0442421343204793,0,0,0.424822854137148,0,0,0,0,-0.0390220826559345,0.0918763968370627,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,-0.0745811733998701,0.0545657436434051,0,0.259381890398308,0,0,0,0,0,0,0,0,0,-0.0155086606172389,0,0,0,0,0,0,0
