,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X600276.SH,X600690.SH,X000568.SZ,X000651.SZ,X003816.SZ,X002475.SZ,X600104.SH,X300124.SZ,X000725.SZ,X002304.SZ,X000338.SZ,X002371.SZ,X000625.SZ,X600031.SH,X000063.SZ,X000596.SZ,X000100.SZ,X600089.SH,X002179.SZ,X300014.SZ,X000157.SZ,X600703.SH,X002236.SZ,X600372.SH,X002241.SZ,X600741.SH,X000661.SZ,X002463.SZ,X002129.SZ,X000977.SZ,X002049.SZ,X002028.SZ,X600584.SH,X600522.SH,X601877.SH,X000921.SZ,X000800.SZ,X600066.SH,X601799.SH,X002223.SZ,X600183.SH,X002007.SZ,X600177.SH,X002074.SZ,X002156.SZ,X600566.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.0629707536826057,0,0.31244402907599,0.0872104596393751,0,0.080438737726963,0,0,0.116495170947555,0,0,0,0.0443313382745343,0,0,0,0,0,0,0,0,0,0.0593693824120523,-0.00907615839721271,0,0,0,0,0,-0.0220962590475775,0,0,-0.0324626232336902,0,0,0,0,0,0,0,0,0.135916449191608,0,0,0,0,0,0,0,0,0.0148881237369991,-0.0135676035407817,0,0,0,0,0,0
X000858.SZ,0.0189203555977306,0,0.0216386860113737,0,0,0,0.511990413000064,0,0,0,-0.0421806417613724,0,0,0,0,0,-0.0459968108347363,0,0.132907639568115,0,0,0,0,0.11155471338405,0,0,0,0,0,0,0,0,0.00188397660726839,0.0123711468192706,0,0,0,0,0,-0.0176768572671914,0,-0.0369758637157331,0,0,0,0,0,0,0,0,0,0.000602835793765226,0.000876134434636812,0,0,0,0,0,0
X002415.SZ,0.18046303574651,0.0214000286822013,0,0,0,0,0,0,0,0,0,0.146562438020471,0,0.101650705158651,0,0,0,0,0,0.0248255254916639,0,0,0.13083010669425,0.0482852766216783,0,0,0.036702267291262,0,0.127053726597237,0,0,0,0,0.0250036973570064,0.0303985818591909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0359155033201219,0.0253688394967429,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0,0.502867565275099,0,0,0,0,0.0814837831575742,0,0,0,0,0,0,0,0.25660566336838,0,0,0,0,0,0,0,0.136775502906081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0166271831337003,0,-0.0564117999715457,0,0,0,-0.114927498363192,0,0,-0.0506031382262901,0.0365984266544263,0.0553227712012291,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0198966452570715,0,0.106008190917511,0,0,0,0,0,0.0964149871944937,0,0,0,0,0,-0.0835956970765694,0,0.251926808122531,0.087273619169776,0.0213689548074289,0,0,0,0,0,0,0,0,0.11267988475815,0.0205507534142734,0.290925086930823,0,0,0,0,0.0300650542516035,0,0,-0.00397075760567678,0,0.0542935452239676,0,0,0,0,0
X600690.SH,0,0,0,0.00973485021544308,0,0,0.359768779081095,0.0328784431303193,0,0,-0.0751522972583912,0,0,0,0.13827055719168,0,-0.00697474343490369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.123173670713327,0,0,0,0,0,0,0,0.109949775930156,0,-0.0214173825657905,0,0,-0.0217698134844416,0,0,0,0,0,0,-0.00326751685557073,0.0148311373561619,-0.0852449264969325,0,0,0,0,0
X000568.SZ,0,0.656597554695294,0,0.302232037631959,0,0,0,0,0,0,0,0,0,0.0167840581367739,0,0,0,0,0,0,0.119939367367005,0,-0.0682479094777025,0,0,0,0,0,0,0,0,0,0.0303756435770405,0,0,0,0.0545806104541381,0,0,-0.00283945322795876,0,0,0,0,0,0,0,0,0,0,0,0,0.00896032299208124,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0.0314087350483084,0,0,0,0,0,0.100564367475389,0,0,0,0,0.0367249822020361,-0.0691723152435443,0,0.0737844912522132,0,0,0,0,-0.332667655233401,0,0.167920732948715,0,-0.103017640361503,0,0,0,0,0.113599688198922,0,0,0,0,0,0.535465126442912,0,0.125091822796506,0.107756083875509,-0.181659896300072,0,0,0,0,0,0,0,0.104732144904417,-0.0824085302815449,0.0978663006666996,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0.104346175306218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200311357625708,0,-0.165193049688332,0.308087676773117,0,0,0,0,-0.202900495120962,-0.00101035983774276,0,0,0,0,0,0.122249719673848,0,-0.000435272009421424,-0.00382011994133905,0,0,0.143468418872878,0,0,-0.0637122825378085,0,0,-0.0335409368625984,0.00459952807689313,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0.0412114709159529,0,0.121615000322884,0,0,0,0,-0.0254342629616074,0,0,0,0,0.0337023501877925,0,0,0,0,0,0,0,0,0,0,0.0155870224404233,0.587243434674522,0,0,0,0,-0.160469174415305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0873058405932697,0.0489159470981688,-0.152824225507385,0,0,0,0,0
