,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000725.SZ,X000625.SZ,X000063.SZ,X600690.SH,X600703.SH,X600741.SH,X600271.SH,X600066.SH,X000100.SZ,X002241.SZ,X002292.SZ,X600177.SH,X600031.SH,X002236.SZ,X600118.SH,X002475.SZ,X000559.SZ,X002506.SZ,X000568.SZ,X600372.SH,X000157.SZ,X000338.SZ,X300003.SZ,X002007.SZ,X002456.SZ,X000050.SZ,X002085.SZ,X300124.SZ,X600867.SH,X002074.SZ,X002294.SZ,X600089.SH,X002180.SZ,X000981.SZ,X002426.SZ,X000869.SZ,X002465.SZ,X600699.SH,X002508.SZ,X600498.SH,X601877.SH,X002008.SZ,X002179.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0484447782194842,0,0,0,0,0,0,0,0,-0.0331272211049471,0,0,-0.017137308675678,0.319215399484706,0,0,-0.00595370362881685,0,0,0.0549869973163324,0,0,0.00464313076196076,0,-0.0513336457404099,0,-0.0216517176691301,0,0.0163776086811699,0,0,0.121374775430503,0,0,-0.0667224857222497,0,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0.157602273691619,0,0.139319586373217,0,0.146444013755671,0,0,0,0,0,0.0320358160029417,0,0,0,0,0,-0.0649582350626249,0,0,0,0,0,0,0,0.0398727824492776,0,0,0,-0.0115785180099936,0,0,0.00468188173929261,0,0,0,0,0.0261748975046805,0,0,0,0,0,0,-0.00785009233927874,-0.0299238165184028,0.120490573047114,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0.108456291450172,0,0,0,0,0,0.10022167558971,0.0718706216479624,0,0,0,0,0,0,0.0080988107412894,0,0,0,0,0.0734636732681411,0,0.0545224747643718,0,0,0.0583849218510284,0,0.0614069212245424,0,0,0,0,0,0,0,0,0.0338850842377927,0,0,0,0,0,-0.00958282844747211,0,-0.024947792111439,0,0,0,0,0
X000858.SZ,0,0,0,0,0.0754336653144896,0,0,0,0,0.119834641107138,0,0,0.0120812338215065,0,0,0.0525716800367054,0,0,0,0,0,0,0,0,0.0389866645628589,0,0,0,0,0.148873320237188,0,0,0,0,0,0,0,0,-0.0325987774295098,0.0586121264226948,0.000378233384115307,0.0770798625827717,0,0,0,0,0.0490912480293974,0,0,0,0,0,0,0,0,0,0,0
X002304.SZ,0,0,0,0.699230880596194,0,0,0,0,0,0,0.215470210717088,0,0,0,0,0,0,0,0,0,0,0,0,-0.104315897825852,2.16840434497101e-19,0.0277621531426961,0,0,0,0,0,0,-0.0828037940955295,0,0,0,0,0,-0.0111015067249509,0,0,0,0,0,-0.135204435098162,0,0,0,0,0,0.00167816329036294,0,0,0,0,0,0,0
X600276.SH,0,0.195565938785695,0,0,0,0,0,0,0,0.0157514327028858,0,0,0,0.0977311460470934,0,0,-3.46944695195361e-18,0,0,0,0,0,0,-0.0240180881887089,0,0,0,0,0,0,0.0397881785522454,-0.00381918509705819,0,0,0,0.0396628729029462,0,0,-0.0462289901579124,-0.0272621409594436,0,0,0,0,0,0.221741782286227,0,0,0,0,-0.0479650017355754,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.099471822432334,0,0.0602160572002736,0,0,0,0.132175137199599,0.0258339606650167,0,0,0,0.135121300867373,0,0,0.0458403988472804,0.0203949366574452,0.0144653753887508,0,0,0.0264802243964301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00674114050577353,0,0,0,0,0,0,0
X000625.SZ,0,0.0396183081357498,0,0.351607756238646,0,0,0,0,0.0121579643146014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0621827704784484,0,-0.122775847505813,0,0,0,0,0,0.352737383805243,0,-0.189299424295021,0,0,0,0,0,0,0.0288745058356811,0,0,0,0,-0.0103963568712768,0,0,0,0,0.147050961780902,0,0,0,0,0,0,0
X000063.SZ,0,0,-0.108062795583091,0.222865896218162,0,0,0,0.227767501865794,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0.190422989133617,0.262545174659416,0,0.247036756554486,0.111545350695316,0,0,0,0,0,0,0,0,0,0,0.000368100407150004,0,0,0,0,0,0.0229895502418423,0,0,0,0,0,0,0,0,0,0,0,-0.086599731485813,0,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0.0393964769184533,0,0,0,0,-0.115345599074543,0,0,0,0,0.0890364076458475,0,0.00398025775945348,0,0,0,0,0,0.399412705328601,0,0,0,0.165463671931989,0,0.00158872923055451,0,0,0.0219687001382421,0,0.0498747449351516,0,-0.00232507578877695,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0.0480602863645588,0,0,0,0,0,0,0,0,0,0,0.0944947562331289,0.178980974434672,0,0,0.0789859534167185,0,0,0,0,0.0635796336634822,0,0,0,-0.0121663667310654,0,0,0.00464672700697602,0,0,0,0,0,0,-0.00433773689500631,0.0866138824988966,0.0493960340098672,0,0,-0.0419733167974259,-0.0310281640077044,0,0,0,0,0,-0.0162830517947965,0,0,0,0,0,0,0
X600741.SH,0,0.0712235579440195,0,0,0,0,0,0,0,0.0726964106130856,0.11091695680497,0,0.0826986489480345,0,0,0,0,0,0.0295057270386295,0,0,0,0,0,0,0,0,0,0,0.0566024891546975,0,0.120013019990663,0,0,0,0,0,0,0,0.0810383643589465,0.0348321064318972,0,0,0.0292869958961183,0,0,0,0,0,0,0.00399239168547226,0,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.354603097026176,0.0930107505977953,0,0.0776342794330523,0,0,0,0,0,0,0,0,0,0,0,0.0909174617155033,0.0973647760856947,0,0,0,0,0,0,0,0.14048196975706,0.127724129968962,0,0,0,0,0.00268421091649271,0.119913548533421,0,0,0,0,0.128071059964488,0.15354078515637,0,0,0,0,0
X600066.SH,0,0,0,0,0,0.0415318135807899,0,0,0,0,0,0,0,0,0,0.0116346041470383,-0.0584284203690721,0.0622588257529576,0,0.074865684984871,0,-0.019274144825202,0.134996088357613,0,0,0,0,0,0,0,0.133216742258606,0,0,0,0,0,0,0,0,-0.275173887300894,-0.0244729526593642,0,0.0986613248592075,0,0,0,0,0,0,0,0.0368515685041129,-0.104854672192036,0,0,0,0,0,0
X000100.SZ,0,0,0.0547575502963747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0214765210804362,0,0,0,0.0972243667329823,0,0.0382847264761018,0,0,0.0501416266075928,0,0.0614347606071758,0,0,0,0,0,0,0,0,0,0,0,0.070340815502929,0,0,0,0.0498235021026723,0.13061259937969,0,0,-0.00127485666960927,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.273687073388032,0,0,0,0.0213454382060429,0,0,0,0,0,0,0,0,0.188464694455383,0,6.93889390390723e-18,0,0.00522111145418399,0,0.169350712664454,0,0,0,0,0.202549712851538,0,0.289646444069882,0,0,0,0.0820543743635176,0,0,0,0,0,0,0,0,0,0,0
