,X600519.SH,X000858.SZ,X600276.SH,X002475.SZ,X003816.SZ,X002415.SZ,X600690.SH,X000651.SZ,X600809.SH,X000568.SZ,X002371.SZ,X000725.SZ,X600104.SH,X600031.SH,X002304.SZ,X000625.SZ,X000063.SZ,X300124.SZ,X000338.SZ,X000596.SZ,X002179.SZ,X000100.SZ,X002241.SZ,X300014.SZ,X002463.SZ,X600089.SH,X600584.SH,X000157.SZ,X600372.SH,X002028.SZ,X600703.SH,X600741.SH,X000977.SZ,X600066.SH,X002236.SZ,X600418.SH,X600522.SH,X600183.SH,X601877.SH,X002049.SZ,X600487.SH,X000800.SZ,X002180.SZ,X000921.SZ,X002294.SZ,X601799.SH,X002074.SZ,X600177.SH,X002129.SZ,X000661.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0307451654240748,0,-0.124716449835475,0,0,0,0.0832136013349901,0,0,0,0,0,0,0.329162610216528,0,0,0,0,0,0,0.165295580696886,0,0.0340187791665996,0.135725289477836,0,0,0,0,0,0.226030686698709,-0.0977870303841132,0,0,0,0,0,0,0,0,0.049267351408603,0,0,0,0.0128494709020042,0,0
X000725.SZ,0,0,0,0,-0.0551421282555955,0,0,0,0,0,0,0,0,0,-0.100502681569199,0,0,0,-0.0216916181830264,0,0,0.601178322538921,0,0,0.132205227256984,0,-0.214813300656619,0,0,0,0.0509204510655565,0,0,0,0,0,0,0,0,0,0,0,0.267240749065864,0,-0.0583033210763587,0,0,0,0.0221304783969727,0,0,-0.114659102535661,0.0398414870247048,0,0,0,-0.0144553421494601,0,0
X600104.SH,0,0,0,0,0,0,0.0894109865207381,0,0,0.0638950511093983,0,0,0,0.0623911289777218,0,0,0,0,0,0,0,0,0,0,-0.116042587837519,0,0,0,0,0,0,0.0298450124388367,0,0,0,0.0156315262202949,0.0833620394901262,0,0,0,0,0,0.101433741839902,0,0,0.0958973924145686,0,0,0,0,0,0.0129496154586379,0,-0.0820934003563302,0,0,-0.0254721966764018,0,0
X600031.SH,-0.1275438322763,0,0,0,0,0.392283330168978,0.117170229712898,0,0,0,0,0,0,0,0,-0.0549069268778946,0,0,0.0811536399828199,0,0,0,0,0,-0.0333862900937659,0,0,0.370842281103285,0,0,-0.0775262409125693,0,-0.0765957319707639,0,0,0.0341964679566955,-0.0832800957739538,0,0,0,0,0,0,0,0,-0.0631138338824589,0,0,0,0,-0.199521818534381,-0.0838955575395741,0,-0.248805722957275,0,0,0.00776172023611715,0,0
X002304.SZ,0,0,0,0,0,0.0154872819042093,0,0,0.0526001495216162,0.334416035766918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0457591568712767,0,0,0,0,0,-0.0925801201717631,0,0,0,0,0,0,0,0,0,0.273911928402084,0,0,0,0,-0.0655182235571457,0,0,0.00288683156798874,0,0
X000625.SZ,0,0,0,0,0.0124930530742066,0,-0.0236624975678063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125394495697239,0,0,0,0,0,0,0,0,0,0,0.097400241193667,0,0.355694230064946,0,0.034166522546358,0,0.212697024546641,0,0,0,0,0.0176232388742808,0,0,0,0,0,0,0.0419004129727423,0,0,0,0,-0.044760489478986,0,0
X000063.SZ,0,0,-0.199514503873159,0,0,0,0,0,0,0,0,0,0,0.142687236763593,0,0,0,0,0,0.0859349636551372,0,0,0.08974135694018,0,0,0,0.0118408556425323,0,0,0,0,0,0.241354321285309,0,0,4.33680868994202e-19,0.00155738859881269,0,0,0.141191935922318,0,0,0,0,0,0,0,0,0.12548186918184,0,0,0.011858352173139,0.0917474445035027,-0.0364654710271973,0,0,0.0256147533306567,0,0
X300124.SZ,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,-0.337488633112745,0,0,0,0,0,0,0,0,0,0.191895856768748,0,0,0,0,0.0901345794535082,0,0,0,0,0,0,0,0,0,0,0,0.245196674761425,0,0,0.0775366326927926,0,0.273360165141953,0,0,0,0.0940562188732122,0,0.0618969291209572,0.120958264967495,0,-0.0898704377064156,0,-0.0578652003784046,0,0,-0.0265607277998975,0,0
X000338.SZ,0,0,0,0,0,0,0.118201772754209,0,0.0429180011172308,0,0,0,0,0.252935536525202,0,0,0,0,0,0,0,0,0,0,0,0,0,0.206727909229402,0,0.234556076065918,0,0,0,0,0,-0.141026157534366,0.211712634203318,0,0,0,0,0,0,0.205759687838298,0,0,0,0,0,0,0,-0.102538077271491,-0.00539069186261242,0,0,0,-0.0146533312873174,0,0
X000596.SZ,0,0,0,0,0,0,0,0,0.514529224408142,0.232647710833984,0.0895037762103844,0,0,0,0,0,0.126653520587128,0,0,0,0,0,0,0.0268642700920183,0,0,0,0,0,0,0,0,0,0,0,-0.0861380070781369,0,0,0,0,0,0,0,0.12765776986668,0.0747181606287941,0.106421522841735,0,0,0.0769717166732468,0.0539189271900152,0,0.0567813337072812,0,0,0,0,0,0,0
X002179.SZ,0,0,-0.0470058993826535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162469442479238,0.160261915741355,-0.000374220823906993,0,0,0,0,0,0,-0.0653042477137042,0.0301453279819421,0.231982739784935,0.236155135658526,0,0,0,0,0,0,0,0,0.0639282788178965,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.068792565027726,0,0,0,-0.0374059051868706,0,0
X000100.SZ,0,0,0,0,-0.0737001709373042,0.0504447335398548,0.116668104828249,0,0,-0.147665401258293,0,0.356414858509566,0,0.135390674737883,0,0,0,-0.0491588506157159,0,0,0,0,0,0.194322999502499,-0.0439514149408984,0,0,0,0,-0.0322120538941826,0,0,0,-0.0314510482421516,0.167960689870877,0,0,0,0,0,0,0,0,0,0,0,0,0,0.079326600247532,0,0,0,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0.305106610374756,0,0,0,0,0.190988601364749,0.0314436228093467,0,0,0,0,0,0,0.160269347998572,0,0,0,0,0,0,0,0,0,0.242894210734033,0,0,0,0,0,0.14116594013918,0,0,0,0,0,0,0,0,0,0.0364828811984151,0,0,0,0,0,0,0,0,0.0858675216507986,0.0025913424613181,-0.0425020760313183,0,0,-0.00881679956924043,0,0
X300014.SZ,0,0,0.0355750959290154,0,-0.224815359223212,0,0,0,0,0,0,0,-0.424137398471761,0.0389280355564171,0,0,0,0.075734426938186,0,0.201631023513439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0372368099897498,0,0.0224531971972781,0,0,0,0,0,0.421325520234049,0,0.0197504966744673,0,0,0.0143533264346345,0,0,0,0,-0.0690260042735507,0,0
X002463.SZ,0,0,0,0.119073382581827,0,0,0,0,0,0,0,0,-0.410609397717142,0,0,0,0,0,0,-0.443812792622461,0,0,0,0,0,0,0.136118218729127,0,0,0,0,-0.114309177873162,0.481981339728093,0.13320763611288,0,-0.0585954698417002,0,0.474282108574985,0,0,0.0200261046951775,0,0.106226009396307,0.169973696146805,0,0,0,0,0,0,0,0,0,0,0,0,-0.0170389292482958,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0.0661957335073813,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0.110952927923751,0,0,0,0.0215637420421915,0,0.081271373918267,0.144101169818661,0,0,0,0.0126795013328931,0,0.270524144823441,-0.108910066965992,0.123857698683235,0,-0.0368629540479285,0,0,0,0,0.0723554066297708,0,0,0,0,0,-0.0267634919923646,0.0538599930871934,0,0,0,0,0,0
X600584.SH,0,0,0,0.149601698432222,0,0,0,0,0,0,0.595223156181547,0,0,0,0,0,0,0,0.00960752202631108,0,0,0,0.303664864144191,0,0.203066301000616,0,0,0,0,0,0,0,0,0,0,0,-0.0875219893347304,0.037114425198603,-0.0263923432480831,0,0,0,0,0,0,0,0,0,-0.107300867883276,0,0,0,-0.0812152371327645,0,0,0,-4.33680868994202e-19,0,0
X000157.SZ,0,0,-0.300125760539275,0,0,0,0,0,0,0.145108849126924,0,0,0,0,0,0,0,0.0224855565174969,0.160763874460674,0,0.103650377874002,0,0,0,0,0,-0.00972427786080643,0,0,0,0,0,0.1738108488791,0,0,0,0.00968585479632661,0,0,0,0,0,0,0.200311150383526,0,0,0,0,0.0422680821857239,0,0,-8.67361737988404e-19,0.0526395192947501,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0.115620367918027,0,0,0,0,0,0,0,0,0.119398470317636,0,0,0,3.46944695195361e-18,0,0,0,0,0.0128066394704843,0,-0.114444741898143,0,0,0.0677524889553193,0,0,0.256389445304569,0,0,0,0.0954335490664301,-0.0547996973683456,0.080350749415285,0,-0.0027507976720752,0,0,0,0,0,0,0,0,0,0,0,0,-0.0382625966303106,0,0
X002028.SZ,0,0,0,0.0680549010211211,0,0,0,0,0,0.102069657153296,0,-0.0875813445219776,0,0,0,0,0,0,0.416196117840258,0,0,0,0,0,0,0.0927077221259228,0,0,0,0,0,0,0,0,0,-0.000277152846365114,0.0643792216725216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118511892461207,0,0,0,0.121725702892032,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0264544703665702,0,0.00764463414943393,0,0.122375156906885,0,0,0,0,0,0.125146091286091,0,0,0.134171050960064,0,0,0,0.253205624651651,0.0554602213098246,0,0,0,0,0,0,0,0,0,0,0.0563191479623496,0.0581807835686963,0,0,0,2.16840434497101e-19,0,0
X600741.SH,0,0,0,0,0,0,0,-0.0244901693783061,0,0,0,0,0.0624703976332989,0.10688028733255,0,0.118570089889104,0,-0.10250368406889,0,0,0,0,0,0,-0.210783141688316,0,0,0,0,0.177103249812993,0,0,0,0,0,0.0370321796758967,0,0,0,0.0742633232467201,0,0,0,0,0,0,0,0,0,0,0,0,0.0267766215121823,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,-0.174489236701094,0,0,0,0,0,0,0,0.401732230407,0,0,0,0,0,0.12160725808019,-0.0374372143768401,0,0,0.127094024174671,0,0,-0.00642836555748078,0,0,0,0,0,-0.0149842757985518,0,0,0,0,0,0,0,0,0,0,0,0,0.151744550965419,0,0,0,-0.0942462571334417,-0.00710549703341619,0,0,0.0251538157286916,0,0
X600066.SH,0,0,0,0.160167999025617,0.0481944151156435,0,0,0.0999593625644159,0,0,0,0,0,2.71050543121376e-20,0,0,0,0,0,0,-0.0726956307557811,0,0,-0.0244697081675666,0.176576942568059,0,0.081797826248519,0,0,0,0,0,0,0,0,0.0909996172959335,0,0,0,0,0,0,0,0.285457660817116,-0.0826485643442664,0,0,0,-0.144466313295347,0,0,-0.0380175846961728,0,-0.214671980565747,0,0,0.00765000229799372,0,0
X002236.SZ,0,0,0,0.0543805790960584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0.0697121292569308,0.200424484083515,0,0,0,0,0.0475543798777015,0,0,0,0.0491398940004475,0,0.0149439660505606,0,0,0,0,0,0,0,0,0,0.0815634502184974,0,0,0,0,0,0.214884772503276,0,0,0,0,0,0,0,0,0,0
X600418.SH,0,0,0,0.0918391213905085,0,0,0,0,0,0,0.0207366668465462,0,0,-0.0710723866770521,0,0.683046769930278,0,-0.00542225339706406,0,0,-0.404286349889947,0,0,0,0.109268030440362,0,0,-0.567277778225452,0,0,0,0,0,0.139627250449692,0,0,0,0,0,0,0,0,1.73472347597681e-18,0.155571701376004,0,0.119020944567042,0,0,0,0,0,-0.0264966945172307,0,0,0,0,-0.0555164499753623,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,0,0.100002513746433,0,0,0,0,0,0,0,-1.38777878078145e-17,-0.0668591160006266,0,-0.121054960882752,0,0,0,0.271529345353225,0,0,0,0,0,0,0.0224620956539136,0.051215813553168,0,0.0295802342479318,0,-0.0224886254816267,0,0,0.600051193786378,0,0,0,0,-0.0164561948145854,0,0,0,0,0,0,0,-0.193448813897214,0,0,0.00664720655135695,0,0
X600183.SH,0,0,0,0.326097077716711,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126383423038739,0,0,0,0,0.106665177605491,0,0.235932203107201,0,0,0,0,0,0,0.159646615883791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.290092005874654,-0.223774919877743,0,0,0,0.0620875614884271,0,0
X601877.SH,0,0,0,0,0,0,0.144608543796488,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0.0428828009734967,0.0193440903143153,0,0,0,0,0.112174990175813,0,0.00437229521525119,0,0,0,0.0640669899610884,0,0,0,0,0,0,0.0449120607930366,0.0328959417403005,0,0,0.119750058132752,0,0,0,0,0.0264540596871551,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0.0324480037309218,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.134704225968737,0,0,0,0,0,0,0.204916286722774,0,0,0.173516387485468,0,0,0.0407699575097797,0,0,0,0.290269296658474,0,0.324657636024338,0.00697177291488609,0,0,0,0,0,0,0,0,0.0658908264371122,0,0,0,0,0,0.0609843897683241,0,0,0.0321602162880013,0,0.0373664404805077,0,0,0.0384978592934198,0,0
X600487.SH,0,0,0,0,0,0,0.0583746296505672,0,0,0,0,0,0,0,0,0,0,0.280295861547732,0.0456270085074531,0,-0.129101596209869,0,3.46944695195361e-18,0,0,0,0,0,0,0.0271565272550028,0,0,0,-0.0314737316622229,0,-0.0464316624497973,0.674629999855487,0,0,0,0,0,0,0,0,0,-0.0228482279767085,0,0,0,0.145732660741035,0.0596551776519687,-0.0679994530971461,0,0,0,-0.0223510841954063,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184798869284853,0,0,0,0,0,0,0.0253720099880101,0,0,0,8.67361737988404e-19,0.0686162750219001,0,0,0.164848341172162,0,0,0.143443991016359,0.186750955150151,0.0032375221963671,0,0,0,0,0.0190465897520512,0,0,0.03421227087669,0,0.0811486224173125,0,0,0,0,0,0,-0.00730517556756963,0,0,0,0.0201083915337062,0,0
X002180.SZ,0,0,0,0,0,0,0,-0.0166855484572464,0,0,0,0.498456187631958,0,0,0,-0.0668007762259487,0,0,0,0,0.0857464136511306,0,0.0102169360398345,0,0,0,0.00851599352335291,-0.180188367961463,0,0,0,0,0.0908149554085655,0,0,0.121389614101763,0,0,0,0,0,0,0,0,0,-0.097810379788352,0,0,0.111512249284424,0.105803002543116,0,0,0.00697907054142209,0,0,0,0,0,0
X000921.SZ,0,0,0,0,0,0,0.945880806379564,0,0,0,0,-0.162073616898505,0,0,0,0,0,0,0,0,0,0,0,0,0.0573802063411494,0,0,0,0,0,0,0,0,0.0688315596529727,0,0,0,0,0,0.0653692886321117,0,0,0,0,0.0482110484559191,0.110402329430354,0,0,0,0.137218505879732,0,0,0.0363297344956285,0,0,0,0.181860379157342,0,0
X002294.SZ,0,0,0.0330625420205943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.193174063389955,0.0684829925589154,0,-0.104203188604498,0,-0.089439292688306,0,8.67361737988404e-19,0,0,0.0359874978912233,0,0,0,0,0,-0.0644573142114096,0,0,0,0.317793719118842,0,0,0,0,0,0,0,0,0.0616657110466518,0,0,0,-0.0283788766595564,0,0,0,0,0,0
X601799.SH,0,0,0,0,0.0476520105666269,0,0,0,0,0,0,0,0,0,0,0,0,0.0207021067676931,0,0.103600340062901,0.23374824972254,0,0,0,0,0,0,0,0,0,0,0,-0.106128646402056,0,0,0.0873202814198764,0,0,0.169846702739431,0,0,0,0,0.00178327472795732,0,0,0.0316977568403338,0,0.156063170822287,0,0,-0.0196159789063309,0,0,0,0,0.0812672205001332,0,0
X002074.SZ,0,0,0.117333688702997,0,0,0,-0.121416350032278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.428670377461457,0,0,0,0,0.182784134523113,0,0,0,0.011835534605567,0,0,-0.0614245793138567,0,0.00668348432488952,0,0,0,0.114995401064181,0,0,0.0389178040384046,0.0506612918501595,0,0,0,0,-0.0456601554056047,0.0483364127311892,0,0,0,0,0.0262716868475335,0,0
X600177.SH,0,0,0,0,0,0,0,0,0.118761393399521,0.00831851161259004,0,0,0,0,0,0,0,0,0,0.00640502783677681,0,0,0,0,-0.0550401205626335,0,0.0240155306367726,0,0,0,0,0,0,0,0,0.0173671210047042,0,0,0,0,0,0,0,0,0.0171153061611112,0,0,0,4.33680868994202e-19,0,0,-0.0159270828669327,0,-0.114083944968554,0,0,-0.0187124150273427,0,0
X002129.SZ,0,0,0,0,-0.049883077590611,0,0,0,0,0,0,0,0,0,0,0.167815373570411,0,0,0,0.0542635727711768,0,0.283829756342723,0,0.0328900018180541,0,0.0331146014492212,0,0.00117599041071618,0,-0.039509994827762,0,0,0.300544220164148,0,0.210498415828725,0,0,0,0.204650141745903,0,0,0,0,0,0,0,0,0,0,0,0,-0.0191488278388074,0,0,0,0,0.0481409497108961,0,0
X000661.SZ,0,0,0,0,0,0,0,0,0,0.0743033941925065,0,0,0,0,0,0,0,0,0,0,0.201807236612248,0,0.0827663991084669,0.0272258205331268,-0.220061600843173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0321011963442629,0,0,0,0.0717718752123691,0,0,0,0,0.270519679585081,0,0,0,0.0138873591844831,-0.0102140052367939,0,0,-0.00121188200851992,0,0
Change_TY3M,0,0,0.15991919719638,0.00187985850223649,0,0,-0.0306757253108983,0,0.0391407670032662,0,0,0,0,0,0,0,0,0,0,0.0104453222667384,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0178436426389427,0,0,0,0,-0.00703368660323544,0,0,0,0.107337421212817,0,0,0,0,0,-0.128201666437508,0,0,0,-0.0190744829589128,0,0,0,0.045931266918379,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0306485689267177,0.143280505430223,0,0.042218606190434,0,0,0,0,0,0,0,0,0,0,0.0685184002176426,0,0,0,0,0,0,0,0,0,0,0,-0.0800709078682358,0,0,0.76993548654353,0,0,0,-0.0498644469548843,0,0
TED,0,0,0,-0.115914428104326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.12638172795611,0,-0.0969857909951179,0,0,0,0,0,0,0,0,-0.082501603453162,0,0,-0.00919806317491888,0,0,0,0,0,0,0,0.0949635730591491,0,0,0,0,0,0.368540740807052,-0.479018539574734,0.662216663558352,0,0.143558185271552,0,0,-0.188660364276234,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0.0423494040301622,0,0,0,0,0,0,0,0,-0.107988816089715,-0.0865668615771604,0.133513051714905,0,0,0,0.0639519444749615,0,0,0.125355628775314,0,0,0,0,0,-0.121270188772051,0,0,0,0,0,0,0,0,0,0,0.0895224504888342,0,-0.00847893990016585,0,0,0,0,0,-0.0659316752977055,0,0,0,0,0,0,0
MKreturn,0,0,0,-0.0529151219680782,-0.0533497687268884,0,0,0,0,0,0,0,0,0,-0.0036844449515643,0.0396636321639196,0,0,-0.0516853400239885,0,-0.00952996668769101,0,0,0,-8.67361737988404e-19,0,0,0,-0.084305275760936,0,0,0,0,0,0,0.00781226553804952,0,0,0,0,0,0,0.0687316768587022,0,0,-0.0153683107832146,0,0,0,0,0.0283612051814468,0.0357630215092148,-0.0555527767187272,0.117500064507442,0,0,-0.0233025044590517,0,0
MKvol,0,0,0,0,0.00371216174270611,0,0,0,0.00021132869487736,0,0,0.00197382284610933,0,0,0,0,0,0,0,0.000904802491127573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000185797598176062,0,0,-0.00134699347161752,-7.0112443159193e-06,0,0,0.00260006894663563,0,0,0.00100682935899436,0.000527305194564313,0,0,0,0,-0.00297398380349099,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0.0194722182340211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00772165061291032,0,0,-0.00725018708790929,0,0,0,0,0,0,0,0,0,-0.00261893456600213,0,-0.0024324813675979,0,-0.00706285711008434,0,-0.00677716043056244,-0.00237984122463496,0,-0.00924791243686916,0,0,0,0,0,0,0,0,-0.0419372214304859,0.00723702848550663,0,0,0,0.0188427821701112,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00795280830801606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0079728183568318,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.014789318571955,0,0,0,0,0.012292077275093,0,0
