,X600104.SH,X600519.SH,X000651.SZ,X002415.SZ,X000725.SZ,X000625.SZ,X000858.SZ,X002304.SZ,X000063.SZ,X600031.SH,X600276.SH,X600690.SH,X000338.SZ,X600372.SH,X000157.SZ,X002241.SZ,X600741.SH,X600089.SH,X600703.SH,X600066.SH,X600118.SH,X000100.SZ,X600271.SH,X000550.SZ,X601877.SH,X002236.SZ,X000581.SZ,X002475.SZ,X000623.SZ,X600177.SH,X300124.SZ,X600582.SH,X000568.SZ,X000800.SZ,X002294.SZ,X000400.SZ,X002129.SZ,X000559.SZ,X000869.SZ,X600839.SH,X002456.SZ,X002292.SZ,X600312.SH,X000977.SZ,X002007.SZ,X002465.SZ,X000050.SZ,X300003.SZ,X600435.SH,X002038.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600104.SH,0,0,0,0,0,0.227535958007802,0,0,0,0.124454838481732,0,0,0,0,0,0,0.548856427538217,0,0,0.0983813031125532,0,0,-0.054618787871356,0.0418647853343536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0109524055455861,0,0,0,0.181771354430965,0,0,0,-0.0536755623758264,-0.0455911045708449,0,0,0,0,0.0012644600381178,-0.137258381949171,0,0,0,0,0
X600519.SH,0,0,0,0,0.107589114769695,0,0.0819031682405431,0.123985172658855,0,0,0,0.235010580842688,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113152947691398,0,0,0,0,0,0,0.184977400501937,0,0,0,0,0,0.00944745585795932,0,0,0,-0.132738448970679,0,0,0,-0.0216651977161682,0,-0.0453944728171961,0,0,0.00929919454731416,0.00504163379755565,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0.143086103670379,0.0875593109274781,0,0,0,0,0,0,0.0362741578215647,0.03766853267742,0,0,0.198776928792613,0,0,0,0,0,0.130846079394479,0,0,0,0,0,0,6.93889390390723e-18,0.0172401910505223,3.46944695195361e-18,0,0.0326077149824094,0,0,0.135307928409724,0,0,0.0327758299052289,0,0,0,0.0525209791961487,0,0,0,0,0,0,0,-0.027485688109872,-0.0277348249544501,0,0,0,0,0,0
X002415.SZ,0,0,0.182673450754598,0,0,0.0319335596480959,0,0.0294226064543411,0,0,0,0.0561667853277324,-0.0353502534068095,-0.112501485134384,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0.515025290759429,0,0,0,0,0,0,0,0,0,0.0665928568171135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0153384237664158,-0.0142834865890515,0,0,0,0,0,0
X000725.SZ,0,0.136966335959868,0.181574325895328,0,0,0.00813329605378467,0,0,0,0,0,0,0,0,0.246647555842033,0,0,0,0,0,0.0781819480585823,0.0374867402985728,0,0,0,0,0,0,0.0441971704424982,0.134067702207286,0,0,0.0550653334092367,0,0,0,0,0,0,0,0,0,0,0,0,0.15393273848714,0,0,0,0,0,0,0.0154411625322272,0,0,0,0,0,0
X000625.SZ,0.273989309874023,0,0,0,0,0,0,0.0959933736423987,0.210049285650118,0,0,0,0,0,0,0,0.130694742941489,0.0170127584491632,0,0,0,0,0,0,0,0,0,0,0.0857677585304577,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109725522432396,0,0.136965574564321,0,0,0,0,0,0,0,-0.00134436469351101,-0.0422370269462754,0.16170228244016,0,0,0,0
X000858.SZ,0.0012568630863307,0.128367060271715,0.0496562074565827,0,0,0,0,0,0.0958687995412518,0,0,0,0.243233933379159,0,0,0,0,0,0,0,0,0.101966839028968,0,0.00983621991160438,0,0,0.0129905237825155,0,0,0.0329081808844891,0,0,0.00925342679392176,0,0,0,0,0,0.0733119494042596,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0138250753129205,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0,0.435117747036925,0,-0.0152836365854971,0,0.0323263408616056,0,0,0,0,0,0,0,0,0.062523737181851,0,0,0,0,0,0,0.0561639526055211,0,-0.0733931533035565,0,-0.0422240541143939,0,0,0,0,0,0,0,0.132078828371836,0.0389822139802173,0,0,0,0,0,0,0,0,0,0,0,0.0186533122551236,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0.0348706571309377,0,0,0,0,0.0462915972281771,0,6.93889390390723e-18,0.0784150260457379,0,0.125273658320706,0,0.0636216310303418,0,0.0783040153229284,0.0435854377984264,0.0411866812142575,0,0,0,0,0,0,0,0,0.211006698438751,0.0840978108046473,0,0,0.0149252365089024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0240314483711095,-0.0174719518121776,0,0,0,0,0,0
X600031.SH,0,0.0923146458654114,0,0,0,-0.0747713923826444,0,0.0588026063359619,0.0271062097792186,0,0,0,0,0,0.992687710211987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,-0.0718474431012291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0232568792088414,-0.00201599217747526,0,0,0,0,0,0
