,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000725.SZ,X000625.SZ,X000063.SZ,X600690.SH,X600066.SH,X600703.SH,X600271.SH,X600741.SH,X002241.SZ,X000100.SZ,X002236.SZ,X002292.SZ,X600031.SH,X600177.SH,X600118.SH,X002506.SZ,X002475.SZ,X000559.SZ,X000568.SZ,X600372.SH,X000157.SZ,X002074.SZ,X000338.SZ,X300003.SZ,X002085.SZ,X300124.SZ,X002007.SZ,X002426.SZ,X600867.SH,X002456.SZ,X000869.SZ,X600089.SH,X002294.SZ,X000050.SZ,X002180.SZ,X002508.SZ,X601877.SH,X000981.SZ,X002465.SZ,X600498.SH,X002179.SZ,X600060.SH,X002008.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600690.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0312805466608553,0,0,0,0.0465709711349906,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0.00292718671595558,0,0,0,0,0.199895337862357,0,0,0,0,0.395907657514222,0,0,0,0,0,0.0275951373685356,0,0,0,0,0,0,-0.00533901945436928,0,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0993071660585783,0,0,0.0607728166022314,0,0,-0.0530446629037493,0,0.133724563666341,0,0,0,0.0423470315567177,0,0,0,0.0756695789148787,0,-0.00462389264553807,0,0,0.0137590496093538,0,0,0,0,0,0,0,-0.0787777608674209,-5.42101086242752e-20,0,0,0,0,0.0521514787777935,0.0476731888097669,0,0,0,-0.0250267968239982,0,0.193828821292657,0,0,0,0
X600703.SH,0,0,0,0,0,0.128632380307316,0,0,0,0,0,0,0,0,0,0,0,0,0.0425187565685283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00696766683372954,0,0,0.0966860997770113,0,0,0,0.0702522295028894,0,0,0.0414744120916248,0,0,0,0.045328272139059,0.024313293036367,0,0,-0.013122116027689,0,0,0,0,0,0,0
X600271.SH,0,0,0,0,0.0341884956972219,0,0,0,0,0,0,0,0,0,0,-0.373766948541379,0,0,0.122357205133023,0,0,0,0,0,0,0,0.0435132205391052,0,0,0,0,0,0,0,0.158027228095486,0,0.091213588095625,0,0,0,0.0948251439643067,0,0,0,0.226984037742727,0,0.00690787920044186,0,0,-0.0465985327049297,0,-0.0148712816847399,0.184829093624084,0,0,0,0,0,0
X600741.SH,0,0.0537395184949766,0,0,0,0,0,0,0,0.00545809540096517,0.0806344156093593,0,0,0.0281470055835735,0,0,0,0,0,0.0916371385224113,0,0.0904433878955297,0,0,0.0039790130376982,0,0.00775148479463409,0,0,0,0,0,0,0.0720638088249911,0,0,0,0,0,0,0.147975499117493,0,0,0,0.0474925773217603,0,0,0,0.0391573265387776,0,0,0,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.218713525941894,-0.0943999778738475,0,0,0.083906581537178,0,0,0,0,0,0.102443007985343,0,0.0550238756217399,0,0.184389702142863,0.0536535768802509,0.205144387035987,0,1.38777878078145e-17,0,0,0,0.0559125687714018,0,-0.0442082776289146,0,0,0.23197604944361,0,0.0419332598028131,0.0730689642466652,0,0,0.0152194531866337,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00423869409835201,0.107079483118157,0,0.0596038333772252,0,0,0,0,0,0,0,0.0198032474346148,0.0501132244245619,0,0,0.185271976419564,0,0,0,0,0,0,0.00416168806012093,0,0,0.123229180364516,0.0359645124550117,0,0,0,0.00878091940103629,-0.0204743440587963,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0.0155209055767781,0,0,0,0,0.180421837356111,0,0,0,0,0,0,0,0,0.0563675119188414,0.266197628994872,0,0,0,0,0.0374178339079194,0,0,0,0.321408906434482,0,0.139180645028284,0,0,0,0,0.0896993057296487,0,0,0,0,0,0,0.0658355017619231,0.0197711599245004,0,0,-0.0336464291312807,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0.330529341971423,0,0,0,0,0,0,0,0.303973325711573,0,0,0,0,0,0.0301602700942957,0,0,1.73472347597681e-18,0,0,0,0.190110410001578,0,0,0,0,0,0,0.203574582136746,-3.46944695195361e-18,0,0,0,0.15158776294932,-0.0735712005682331,0,-8.67361737988404e-19,0.0209251788502858,0.200558364298491,0,0,0,0,0,0.0209282997894643,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0.0534355034391629,0,0,0,0.0515988979661807,0,0,0,0,0,0,0,0,0,0,0,0,0.11522588068449,0.342984937809578,0.0752329391743069,0.224783746885651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125978718991735,0,0,0,0.0889008604914407,0,0,0.0341017013717856,-1.73472347597681e-18,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0,0.191266757774332,0,0,0,-0.207219476108198,0,0,0,0,0,0,0,0.00647435782528225,0,0,0.0320246509062405,0,0.0171897528142397,0,0.121438748618255,0,0,0,0,0.0792991141212414,0,0,0,0,0.312831255626286,0,0,0,0,0,0,0,0,0,0.186359156872037,0,0,0,0,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0.0524987619263016,0.0297352133419351,0.15794106668794,0,0.0857442163953533,0,0,0,0,0,0,0,0,0,0.0321522172369228,0,0,0,0,0,0,0,0.0481567302448279,0.281597483988394,0,0.167513145346023,0.0120528675577668,0.090085283806331,0,0.0142973528933266,0,0,0,0,0,0,0
X002506.SZ,0,0,0,0,0,0,0,0.290959057167119,0.0549108453159952,0.0102266162672857,0,0,0,-0.0475480143931322,0,0.0614333119154546,0,0,0.0654195538460181,0,0,0,0,0,0.113073779083317,0,-0.150449269834518,0,0,0,0,0,0.0665440052582546,0,0,0,-0.074711569763595,0,0,0,0,0,0.00299110119067254,0.140968960653163,0,0.399854171175373,0,0,0,0,0,0,-0.0354956007289694,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0.0111131512116927,0,0,0,0,0,0,0,0,0,0,0,0,0.0523866291396507,0.037859951247507,0,0.0415737729094006,0.12536317279094,0,0.0296112407693264,0,0.116540844518597,0,0,0,0,0,0,0.267900235834475,0,0,0,0,0,0,0.00432787463513439,0,0,0,0.0653030651488917,0,0,0,0,0,0,-0.0393779973826654,0,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0127795665612614,0,0.17083364472692,0,0,0,0.00948196117392697,0.0857046657399465,0.0812484475329289,0,0,0,0,0.0264668676136599,0,0,0,0.3463694464301,0,0,0,0.100608892749467,0,0,0,0,0,0,0.0855683670254647,0,0,0,0,0,0,0,-0.0226369286316286,0,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0335403364002702,0,0.0810947178023132,0,0,0,0,0,0,0,0,0,0,0.0380254879312404,0,-0.0797404179152486,0,0,0,0,0,0,0,0.0111443319645606,0,0,0,0.0618885238799491,0,-0.0555491658913129,0.0506572142463858,0,0,0,0.18456728574234,0.0507557827937345,0.166199217127806,0,-0.0226628234728247,0,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0.0901979696068628,0,0,0,0,0,0,0,-0.106081097087855,0,0,0.476254512388177,0,0,0,0.007632738848426,0,0,0,0,0,0,0,0,0,0,0.0267168321484632,0,0,0,0,0,-0.105094262031555,0,0,0,0,0,0.0420664431539271,0.408283057560667,0,-0.0886048143999019,0.145837602162134,0,0.109202073594885,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02450025503007,0,0.0711312079161373,0.0141457943071376,0.136994169265189,0,0,0,0.00881315685196918,0,0,0,0,0,0,0,0,0,0.0359463781120438,0,0,0,0.129997478766828,0,0,0,0,0,0.0710736746599554,0,0,0.136929290169738,0,0,0,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0.138352270717258,0,0,0.140529663867697,-0.113948810294223,0,0,-0.018766247099718,0,0,0,-0.0207652708576261,0,0,0,0.117545877698858,0,0.359731617745978,0,0.272458361545148,0,0,0,0,0,0.0205121966857131,0,0,-0.0424103883398497,0,0,0.109386361912399,0,-0.0750867582301021,0,0,-0.0258376605602522,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0371573235838909,0,0,0,0.177515459336844,0,0,0.115312863812785,0,0,0,0.0372359526161558,0,0,0,0,0,0,0.0852851721087995,0,0,0.086515419367712,0,0,0,0.00697780706509754,0,0,0,0,0.0408433583793013,0.0370604069617187,0.0638132777631458,0.0238937419688666,0.107625015410909,0,0,0,0,0,0,0,0,0
X300003.SZ,-0.166380927210328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142128725190898,0,0.0891856894945262,0.0321519176386898,0,0,0,0,0,0.182780586562026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.242212447076825,0.0708703013506492,0,0.212408799828807,0,0,-0.107718440167373,0,0,0.0316680625652723,-0.0230526032125841,0,0,0,0,0,0
X002085.SZ,0,0,0,0,0,0,0,0.449440338726841,-0.0512025746075485,0,0,0,0,0,0,-0.0103235693737627,0,0,-0.114615373404555,0,0,1.38777878078145e-17,0.108216003630267,0,0,0,0,0,0,0,0,0,0,0,-0.0245568882398599,0,0,0,0,0,0,-0.0617048401312218,0,0,-0.156400654398484,0,0,-0.292522364818051,0,0,0,-0.0237488466749621,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158798948649107,0,0,0,0,0,0,0.139666388136047,0.0504609729270121,0.0904100687987817,0,0,0,0.0738843640799768,0,0,0,0,0.176674764293365,0,0,0.123754969209717,0,0,0,0.0806774121182792,0,0,0,1.0842021724855e-19,0,0,-1.38777878078145e-17,0,0.024396429228366,0,0.00651953472738069,0,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0.0865172296541263,0,0,0,0,0,0,0,0,0,0.134323228752382,0,0,0,0,0,0,0,0.215002928776602,0.176719966166763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.209783481845479,0.0256668201298438,1.73472347597681e-18,0,0.0146911770729034,0,0,0,0,0,0,0
X002426.SZ,0,0,-0.0672801776690179,0,0,0,0,-0.116670495181314,0,0,0,0,0,0.164514506930246,0,0,0,0,0,0.107559873658889,0,0.407439071976284,0,0,0,0,0,0,0.0498527206063775,0,-0.00169192416813624,-0.0541180112270441,0,0,0,0,0.0295612141019082,0.215386625043778,0,0,0.0229575498802485,0,0,0.0420032186809421,0,0.0501731744437782,0,0,-0.00927345834893373,0,0,0,-0.0370872529821333,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0478359587707505,0.0679683792050086,0.144502578401114,0.0159596894540319,0,0.0390383397109802,0,0,0.0967319565377016,0,0,0.00595786795619739,0.0460663007271837,0,0,0,0,0,0,0.0215490441939684,-0.0506906006050894,0,0,0,0.139604957174681,0,0,0.0335967304223987,0,0,0,0,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0979460767836583,0.207069920114737,0,0,0,0,0.107932227105114,0,0,-3.46944695195361e-18,0,0.0474276068176198,0,0,0,0,0,0.0427604498785311,0,0,0,0,0.0406426195104078,0,0,0,0.250319157006312,0,0,0,0.114858014119731,0.218507351197581,0,0.137468077428797,0.151618545825377,0.0624493391658853,0.0110759688353048,-0.00792010240003028,0,0,0,0,0,0
X000869.SZ,0,0,0.0244360996699292,0,0.193631055902771,0,0,0,0,0,0,0,0,0,0,0,0.0287133743800554,0,0,0,0,0,0,0,0.177682815954306,0,0,0,0,0,0,0,0,0,0.104565324000686,0,0.0102550160678714,0,0,0,0,0,0,0.026696914597274,0,0,0,0,0,0.207805556027353,0,0,0.00460036365882253,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0184522041680064,0,0,0,0.106411231562244,0.2267588369,0,0.167689640654054,0,0,0,0,0,0,0.0419639212746713,0,0,0,0.0611059986587315,0,0,0,0,0,0,0.0369395024474162,0,0,0,0,0,0,0.151018044173743,0,0,0,0,0,0,0,0,0,0,0
X002294.SZ,0,0,0.00537099208173618,0,0.0585770329762263,0,0,0,0,0,0,0,0,0,0,0.0951200465602358,0,0,0,0.276495649602685,0,0,0,0.238039407287098,0,0,0,0,0.00445513032011305,0,0.00911062801562394,0.0520046868874809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0389968504478584,0.0559499713503618,-0.114470320222157,0,0,-0.010359388392923,0,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052466829460985,0,0,0.0643216464164811,0,0,0,-3.46944695195361e-18,0.131469210204209,0.0127289986893901,0,0,0,0,0,0,0,0.167223651301083,0.0970671144799744,0,0,0.20516565373468,0,0,0,0,0,0,0.0584691078617052,0,0,0,0.025972857876903,0,0.0574415622154565,0,0.0450393548473014,0,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,-0.0400383857616296,0,0,0,0,-0.345345135549989,0,0,0,0,0,0,0.308530262970149,0.0275514343020832,0.167969317230628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.288294565249344,0,0,0,0,0,0,0,0,-0.41484325275214,0,0,0,-0.0702012655305669,0,0.101778081326671,0.118141602244184,0.160072404308774,0,0,0,0,0,0
X002508.SZ,0.0845260992162651,0,0,0,0,0,0,-0.0401325140715112,0,0,0,0,0,0,0,0,0,0,-0.012136171860218,0,0,0,0,0,0,0,0,0,0.169202397682453,0,-0.0592279241990905,0,0,0,0.0209081157826562,0,0,0,0,0,0,0,0,0,0.0216744403554145,0,-0.0312428908664077,0,0,0.367867531525479,0,0.00396875966158943,0.0455640963667219,0,-0.311958904206503,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0.159614553793758,0,0,0,0.043268208681719,0,0.154550292472381,0,0,0,0,0,0,0,0,0,0.0823526787848023,0,0.199297651566895,0.119457114805428,0,0,0.0826889567485201,0,0,0,0,0,0.0702072931163757,0,0.119141061406667,0,0,0.0253917471599464,-0.0827573588395899,0,0,0,0,0,0
X000981.SZ,0,0,0,0,0,0,0,0,0.131901786984631,0,0,0,0,0.107103066083138,0,0,0,0,0.0983764962169214,0.183962691391569,0,0,0,0,0.113905969927582,0,0,0,0,0,0,0,0,0,0,0,0,-0.0257200030468954,0,0,0,0,0.083340110519206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002465.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.234271354392438,-0.17089943827344,0,0.092174985704666,0,0,0.418727730565898,0.163508814476941,-0.0753182899880062,0,0,0.0476521169317342,0,-0.00888764737890371,0,0,0,0,0,0,0,0.150702748645925,0.120084296432963,0,0,0,0,0,0,0,0,0,-0.0401581331479455,0,0,0,0.00340923529510571,-0.0123464317563543,0,0.3531561470223,0,0,0,0
X600498.SH,0,0,0.105268597787956,0,0,0,0,0.219184691733789,0,0,0,0,0,0,0,0,0.106734981088256,0,6.93889390390723e-18,0,0,0,-3.46944695195361e-18,0,3.46944695195361e-18,0,0,0,0,0.0929937723662788,0,0,0,0,-0.000848644517721952,0,0,0,0,0,0,0,0,0,0,0,0,0.204691517082781,0.071453820888875,0,0,-0.0282190925430408,-0.00882217790570976,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103088982414006,0,0,0,0,0,0,0.0688967783065748,0.233185292953734,0,0,0,0,0,0.136388767515602,0,0,0,0,0,0,0.178671662484559,0,0,0,0.0474254247283058,0,0,0,0,0,0.17107076345632,0,0,0,0,0,0,0,0,0,0,0,0
X600060.SH,0,0,0.10101635836575,0,0,0,0,0,0,0,0,0,0,0,0.306192729316853,0,0,0,0,0.0456106407659207,0,0,0,0,0,0,0.0563099782112077,0,-0.249091064881776,0,0,0,0,0,0,0,0.434719031646324,0,0,0,0,0,0,0,0,0.311757171173685,0,-0.217850122308429,0,0,0,-0.0551101062414366,0.048220821272528,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102154904901258,0.0429279341713394,0,0,0,0,-0.10131115565201,0.287208970202742,0,0.00581636286735904,0,0,0,0,0,0,0,0,0,0.0293000198866538,0,0,0,0.237187418423199,0,0,0.12508926610887,0,0,0,0.116660706807037,0,0,0,0.00411538603119011,0.0697121257574068,0,0,0,0,0,0
Change_TY3M,0,0,-1.73472347597681e-18,0,0,-0.0219953049883102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0295206879364748,0,0,0,0,0,-0.19344977010937,-0.0559737270682081,0,0,0,0.0219998718917334,0.0927763375491736,0,0.164116521369159,-0.05971460283663,0,0,0,0,0,0,0.0359973849587451,0,0,0,0,0,0,0.0361793567013363,-0.153021439500864,0,0,0,0,0,0
Slope,0,0,-8.67361737988404e-19,0,0,0,0,-0.290440724434083,0,0,0,0,0,0,0,0,0,0,-1.04747467172299,-0.00668239339891997,0,0,-0.0267896546064149,-0.223033422733636,-0.55211594972674,0,0,0,0,0,0,0,0,0,-0.799410509693134,0,0.908934581089196,0,0,-0.327717707284183,0,-0.818930115372318,0,0,0.448469735028473,0,0,0,-1.11062392080201,1.91061655611051,0,0,0.889940913781671,0,0,0,0,0,0
TED,0,0,0.207091313475657,0,0,0,0,0,0,0,0,0,0,-0.139877570420941,0,-0.253111617236148,0,0.145211066885605,0,0,-0.0364886942343432,0,0,0,0,0,0.0254034796484486,0,0,0,0.327617672592548,0,0,0,0,0,0,0,0,0,0,0.0709140228244112,0,0,0,-0.112760706757425,0,0,0.049984671350747,0,-0.705663614997962,0.562288931600597,0,0,0,0,0,0,0
RealEstate_excess,0.591654731966188,0,0,0,0,0.0165482674286393,0,0,0,0,-0.0468175074921416,0,0,0.11390973998901,0,0.0126956842547847,0,0,0,0,0,0,0,0,0,-0.341790700771563,0,0,0,0,0,-0.0857090767248266,0,0,0,0,0,0,0,0,-0.0851437848152181,-0.0587113612256746,0,0,0,0,0,0,0,0,0.275512374455671,-0.0945749147695583,0,0,0.417539132266917,0,0,0,0
MKreturn,0,0,-0.0792036697923379,0,0,0,0,0,0,0,0,0,0,0.149989453717519,0,0,-0.141631452970649,0,0.0590620883982236,0,0,0,0,0,0,0,0,0,0,0,-0.0205634176262178,-0.169704900549348,0,-0.128187129898338,0.0104142340308905,0,0,0,0,0,0,-0.098832554569586,0,0,0,0.224462596225994,0,0,0.0357593001083054,0,0,0,0,0.504648929691348,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0.0147265954086875,0,0.0145565792529239,0,0,0,0,-0.000668908209986921,0,0,0,0.0132878218766211,0,0,0.000265082951503246,0,0,0,0,0,-0.0110713541115855,0,0.00127864899437042,0,0,0,0,0,0,0,0,0,0,0.00562830984294729,-0.00901641897980653,0,0,0,0,0,0,0,0.0410291657685233,0.00994332472170367,0.0449530014457276,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0.0932407459309734,0,0,0,0,0,0,0,0,0,0,0,-0.0654551162386192,0,0,0,-0.00864082527344264,0,0,0,0,0,0,-0.0464825280184513,-0.0126808741071166,0,-0.00149097512894423,0,0,-0.00638255577556509,0,0,0,0,0,0,0,-0.0188573651900884,0,0,0,0,-0.00131225433429036,0,0,0,0,0,0,-0.0234588807369046,-0.093233315064822,0,0.0287043676103684,0,0,0,0
CarbonVol_Guangdong,0,0,0.00148690681770582,0,0,0,0,0,-0.00293594804907041,0,0.0112766901401299,0,0,0,0,0,0,-0.00310305232234447,0,0,0,0,0,0.00645627643611302,0,0,-0.0160610885547828,0,0,0,0,-0.00246079431779257,0,0,0,0,0,0,0,0,-0.00168165873325591,0,0,0,0.00430810690492584,0,0,0,0,0,-0.0259897803726339,-0.00754571443149289,-0.0333606277054106,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0.0336075565227148,0,0,0,0,0,0.0166643752998405,0,0,2.71050543121376e-20,0.0213155492805456,-0.0111698391776165,0.0135904201194693,0,-2.16840434497101e-19,0,0,0,0,0,-0.00836732549921874,0,0,0,0,-0.0521920184577124,0,0,0,0,0.0188002722569212,0,0,0,0,0,0,0,-0.00862497327463318,0.0100586806223174,0,0,0.00516577462756759,0,-0.014616042403696,0,0.0126141893471198,-0.0180591496750721,0.0807720750863546,0,0,0,0,0,0
