,X600104.SH,X600519.SH,X000651.SZ,X000725.SZ,X002415.SZ,X000625.SZ,X002304.SZ,X000858.SZ,X000063.SZ,X000100.SZ,X600276.SH,X600031.SH,X600690.SH,X000338.SZ,X600372.SH,X000157.SZ,X002241.SZ,X600741.SH,X600703.SH,X600066.SH,X600271.SH,X600089.SH,X600118.SH,X000581.SZ,X000550.SZ,X601877.SH,X002236.SZ,X002475.SZ,X600582.SH,X600177.SH,X000800.SZ,X000559.SZ,X000568.SZ,X000623.SZ,X600060.SH,X300124.SZ,X002129.SZ,X002294.SZ,X000050.SZ,X002456.SZ,X000977.SZ,X300146.SZ,X300003.SZ,X002292.SZ,X002465.SZ,X000869.SZ,X600839.SH,X000400.SZ,X002007.SZ,X600312.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600104.SH,0,0,0,0,0,0.213720623114553,0,0,0,0.0132034709520781,0,0,0,0,0,0,0,0.26072042826718,0,0,0,0.28805741265024,0,0,0,0,0,0,0,0,0.113974291812142,0,0,0.168072714130371,0,0,-0.0853038960743769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0486105919985134,0.0166440311532888,0,0,0,0,0,0
X600519.SH,0,0,0,0,0,-0.10148974208814,0.00251995950418333,0.0952983457800604,0,0,0,0.066613919305699,0.248211845437438,0,0,0,0,0,0,0,0,0,0,0,0,0.0712650135129105,0,0,0,0.0029043863582289,0,0,0,0,0.035026714762518,0,0,0,0,0,0,0,0,0,0,0.0292094702165235,0,0,0,-0.00934902836574077,0,0,-0.00809605526762988,0,0,0,0,0,0
X000651.SZ,0.0395819332704264,0,0,0.219370066988316,0,0.178003328322915,0,0,0,0.0656048276997114,0,0,0,0.0175823668313593,0,0,0,0,0,0,0.0442872414463512,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0.0644444123658163,0,0,0,0,0,0,0,0,0,0,0,0,0.218248668597033,0,0,-0.00462498109306025,-0.0137299473664964,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0.148754289362195,0,0,0,0,0,0.164473683772357,0,0,0,0,0.0441815518779688,0,0.0767717636266819,0,0,0,0,0,0,0.0927293786269772,0.0817253148245657,0,0.114760014998094,0.0571351850983128,0,0.0362109509586678,0,0,0,0,0,0,0.0407400244857078,0,0.113603082291817,0,0.133057873567837,0,0,0,0,0,0.00705609344745532,0,0.0386030118667041,0,0,0,0
X002415.SZ,0,0,-3.46944695195361e-18,0,0,0.242177025408234,0,0,0,0,0,0,0,0,0,0,0,0,0,0.263659723364259,0,0,0,0,0,0,0,0,0,-0.201309974096587,0.0317048863388001,0,0,0,0,0.0634231179670414,0,0,0,0,0,0,0,0.20914249518732,0,0,0,0.0938455998063658,0,0,0,-0.00686255547654856,-0.0162162846289167,0,0,0,0,0,0
X000625.SZ,0.382494507370731,0,0.0935528709448106,1.38777878078145e-17,0,0,0,0,0.13869827395329,0,0,0,0,0,0,0,0,1.38777878078145e-17,-0.220864171256678,0,0,0,0,0,0.353906807233916,0,0,0,0,0,0,-0.052612707872308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0.00681125903947845,0,0.158409241906441,0,0,0,0
X002304.SZ,0,0,0,0,0,0,0,0.433679309386852,0,0,0,0,0,0,0,0,0,0,-0.0164743408609976,0.238566170492062,0,0,-0.0609345507902984,0,0,0,0,0,0,0,-0.0156300491642783,0.140533635579709,0,0,0.0118134865435403,0,0,0,0,0,0,0,-0.000352766211762471,0,0,0.0780636926833777,0,0,0,0,0,0,-0.016241796087774,0,0,0,0,0,0
X000858.SZ,0,0,0,0.0526471678907047,0,0,0,0,0.0950975208734424,0.0637151322617295,0,0.0316638706904054,0.0918255848562692,0.113524699095827,0,0.15940625778145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0523834040633855,0,0,0,0,0.00145614113021818,0,0,0.0423128405139458,0,-0.00596913611668108,0,0,0,0,0,0,0,0,0,0,0,-0.00490826232239539,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0.125029056609055,0,0.240789620041078,0,0,0,0,0.0812729655991879,0,0,0,0,0,0.0543794855220847,0,0,0,0,0.116394523593431,0.0326353931511457,0,0,0.0832501680843576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000100.SZ,0.0638004002548826,0,0,0,0,0,0,0.116399327502264,0.0185641526578985,0,0,0.154396741178448,0,0,0,0,0,0,0,0,0,0,0,0,0.0760946795843175,0,0,0,0,0.0203670708411719,0,0,0,0.0890077035402093,0.206545792594783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0108090162466526,0,0,0,0,0,0
X600276.SH,0,0,0,0,0.174330632753792,0,0.0361113425532676,0,-0.138169121982764,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0.0347381461794635,0.103364487334486,0.0386615382667148,0,0,0,0,0,0,0.012483355266556,0.0109327564943164,0,0,0,0,0,-0.00335472810046853,0,0.107987446372949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00609277159700531,-0.0106761737441892,0,0,0,0,0,0
X600031.SH,0.0942541867118844,0,0,0,-0.016019737859798,0,0,0,0,0,0,0,0,0,0,0.836939841077284,0,0,0,0,0,0.0502183052174309,0,0,0,0,0,0,0,0.058467862057528,0,0,0,0.00309983651265223,0,0,0,0,0.00840799162898023,0,0,0,0,0,0,0,0,0,0,0,0,-0.00894038732550445,0,0,0,0,0,0,0
