,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X000651.SZ,X600276.SH,X002304.SZ,X000725.SZ,X600690.SH,X000063.SZ,X600031.SH,X000338.SZ,X002475.SZ,X000568.SZ,X600741.SH,X601877.SH,X600703.SH,X600271.SH,X002236.SZ,X000100.SZ,X300124.SZ,X300003.SZ,X002008.SZ,X000625.SZ,X600809.SH,X600487.SH,X000596.SZ,X000661.SZ,X600498.SH,X002007.SZ,X002456.SZ,X000157.SZ,X300142.SZ,X002179.SZ,X600177.SH,X300146.SZ,X600566.SH,X000050.SZ,X600089.SH,X600066.SH,X600522.SH,X002180.SZ,X600867.SH,X002129.SZ,X002506.SZ,X600372.SH,X002241.SZ,X000977.SZ,X600776.SH,X300136.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.0945015643489774,0,0.0349964353213604,0.160172949542013,0,0,0,0,0,0,0,0,0,-0.0681593088599215,0,0.0143168046321003,0,0,0.0296132530234018,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0.0720334210128244,0,0,0,0,0,0,0.0098786454219203,0,0,0,0,0,-0.00596113667699799,0.0634198142490789,0,-0.0328388079389904,0.0303043736882964,0,0,0,0,0,0
X600104.SH,0,0,0,0.113660463403659,0,0,0,0,0.116375849029597,0,0.0830606474251735,0,0,0,0.125975321925252,0,0,0,0.0260315190175156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0880528270052494,0,0,0.248984272976908,-0.0690083644331918,0,0,0,0.0500163823706509,0,0.00471979598764583,0,0,0,0,0,0,0,0.00819011406798847,-0.0469668647990359,0,0,0,-0.0123093464267014,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0.2045496978417,-0.0457909918262639,0,0,0.1549640158498,0.119283437694587,0,0,0,0,0.560033529412464,-0.0283739735309721,0,0.0304406196942558,0,0,0.0832593891415796,0,0,0.0688845797638695,0,-0.187989071964499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0387673580174427,0.0408540076456781,0,0,0,0,0,0
X000858.SZ,0.0720037787437614,0,0.0865507744816538,0,0,0.0217694379276589,0.112691567497503,0,0,0,0,0,0,0.310322556630125,0,0,0,0,0.0121080793491387,0,0,0,4.12966498271262e-05,0,0.0198030881102418,0,0,0.0106401592862417,0,0,0,0,0,0,0,0.015525411651741,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0296457882408263,0,0,-0.00525685390882914,0,0,0,0,0,0
X000651.SZ,0,0.12647394840609,0,0,0,0,0,0,0.158383460587685,0,0,0,0,0,0.0637591337098832,0,0,0,0.100606806427,0,0,0,0,0.00579326734279536,0,0,0,0,0,0,0,0,0,0.050769936493578,0,0,0,-0.0506417095785829,0,0,0,0,0,0.0495933522872008,0,0,0,0,0.0096852772063835,0,0,0,0,0,0,0,0,0,0
X600276.SH,0.129494964974663,0,0,0,0,0,0.118441559871066,0,0,0,0,0,0,0,0,0,0.406539620261256,0,0,0,-0.316946836681935,0.387891233357129,0,0,0.00500023570739843,0,0,0,0,0,0,0,0,0,0,0,0.124097309913855,0,0,0,0.176765117080183,0,0,-0.192340698252334,0,0,0,0,0,0,0,0,0.0772763238104057,0,0,0,-0.00533579984539603,0,0
X002304.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.273394774530262,0.0548958348215326,0,-0.115057327664472,0,0,0,0.129259241684353,0.139913418609724,0,0,0,0,0.281410919321731,0,0,0,0,0,0,0,0,0.030017036515949,0,0,0,0,0,0,0,-0.0743399651688492,0,0,0,0,0,0,0,-0.0120531271320761,0,0,0,0,-0.0342047984951151,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0.0953787381227039,0,0,0,0,0,0,0.0135774581183138,0,0.102279594134101,0.154679417430675,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0230419725781556,0,-0.00451398770644319,0,0.215653154548788,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0119369675887207,0.0113407838766978,0,0,0,0,0,0
X600690.SH,0,0.272950235558394,0,0,0.0825209703275348,0.00095395730977155,0.106925074905108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0543028948955471,0,0,0.0134004121234768,0,0,0,0,0,0,0.215855105067636,0,0.0735017803497417,0,0,0,-0.085187329989734,0,0,0,0.0805266880941471,0,0.0187729943483005,0,0,0,0.112728095680558,-0.00874061603093618,0,0,0,-0.0187390570069399,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196280236836747,0,0,0.221640668215941,0,0,0,0,0,0,0,0,0,0,0,0.137256942334432,0,0,0,0,0,0,0,-0.00612849536728099,0.0615409322210913,0,0.00473617108311337,0,0,0,0,0.125445080987953,0,0
