,X600519.SH,X600104.SH,X002415.SZ,X000725.SZ,X000651.SZ,X002304.SZ,X000858.SZ,X000063.SZ,X000625.SZ,X600031.SH,X600690.SH,X600276.SH,X000100.SZ,X600118.SH,X600271.SH,X600372.SH,X000157.SZ,X600703.SH,X000338.SZ,X002129.SZ,X000559.SZ,X002241.SZ,X600741.SH,X600089.SH,X600839.SH,X002456.SZ,X600177.SH,X600066.SH,X002236.SZ,X600582.SH,X300124.SZ,X002292.SZ,X002475.SZ,X000800.SZ,X300003.SZ,X002465.SZ,X600060.SH,X600435.SH,X600198.SH,X000977.SZ,X000568.SZ,X002223.SZ,X000727.SZ,X000581.SZ,X300146.SZ,X601877.SH,X600498.SH,X000623.SZ,X600166.SH,X000050.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0724011587425245,0,0,0.101856752127033,0,0,0,0,0,0,0,0,0,0.047666558984124,0.00166837466517751,0,0,0,-0.00385242652571559,0,0,0,0,0,0,0,0,0,0.23083295584903,0,0,0,0,0,0.0521725068399598,0,0,0,0,0,0.0108232682788871,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0.0174546048357045,0,0,0,0,0,0,3.46944695195361e-18,0.101328061893069,0,0,0,0,0,0,0,0,0.0627709971700402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186759075698898,0,0,0,0.0281213974542494,0,0.0290981586610304,0.137241898502283,0,0,0,0.00277893340595389,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0237548766823921,0.116931409496841,0,0,0,0.032868520883014,0,0,0,0.0301500965324434,0.0667209541109514,0,0,0,0.0945538827835722,0.0508119476443999,0,0,0,0,0,0.256340034360017,-6.7762635780344e-21,0,0,0.00446745687298804,0,0,0,0,0,0,0,0,0,0,0,-0.012210305126488,0.00118513779052711,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0.0909222631710137,0,0,0,0.108637942404224,0,0,0,0.167018877330982,0,0,0,0,0,0.0158530056294172,0.103161834298406,0,0,0,0,0.296595297865356,0,0,0,0,0,0,0,0,0,0,0,0,0.0334593421221556,0,0,0.0840776067463467,0.217562764479106,0,0,0,0,-0.00188506074927185,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0.0801695629892794,0,0,0,0,0.0185125156934202,0,0.0603766915433064,0,0.0926988657863471,0,0,0,0,0,0,0,0,0.0140086641979364,0,0,0,0,0,0,0,0,0,0,0.116365248423999,0,0,0,0.119466647611325,0,0,0,0,0,0,0,0,0,0,5.42101086242752e-20,0.0159127331842175,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0,0,0,0,0.0215225049285594,0,0,0,0,0,0.0631607679190485,0,0.119450048876939,0,0,0,0,0,0,0,0,0,0,0.0549299486356567,0,0,0,0,0,0,0,0,0.012719452837492,0,0.0601174277962957,0.127370992042541,0,0.0943718132490683,0,0,0,0,0.00697223964042941,0,0,0,-0.00573470548033954,0,0,0,0,0,0,0
X000858.SZ,0,0.0193513710881055,0.034469769367967,0,0,0,0,-3.46944695195361e-18,0,0.0670417150395966,0,0,0,0,0.0411760861362117,0,0.0171898163421628,0,0.108228537274392,0,0,0,0,0,0,0,0,0,0,0.0449414499583962,0,0,0.100466207615045,0,0,0,0,0,0,0,0.299615569482328,0,0,0,0.00552332783908283,0,0,0,0,0,0,0,-0.00220527758410221,0,0,0,0,0,0
X000063.SZ,0.0119857699738227,0,0,0,0.204641908854561,0,0,0,0,0,0,0,0.0273070966689312,0,0,0.102081195443763,-6.93889390390723e-18,0,0,0,0,0,0,0.194475608184345,0.120275596642049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0866433841140306,0.0587869651468568,0,0,0,0,0,0.123712371624734,0,0,0,0,-0.000384913264899032,0.015295247069891,0,0,0,0,0,0
X000625.SZ,0.0185987577194063,0,0.120750316289731,0,0,0,0,0,0,0,0,0,0,0,0,0.0333396767192011,0.212096913869895,0,0,0,0,0,0.0553302935814414,0,0.0429152602044725,0,0,0,0,0,0,0,0,0,0,0,0.0514405552352364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00967064089398273,0.0504550126533595,0,0,0,0,0,0
X600031.SH,0,0,0,0,-0.0573854721583724,0.0725443007303937,0,0,0,0,0,0,0,0,0,0.181711601344034,0,0.0607638455171587,0,0,0,0,0,0.206259639599216,0,0,0,0,0,0,0,0,0,0.00580626787506957,0,0,0.00408445939366622,0,0.10525037029021,0,0,0,0,0,0.105229639744161,0,0,0,0,0,0,0,0.00319306156815892,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0108343699773651,0,0,0,0,0,0.0410685050936578,0,0,0,0.108641843686679,0,0,0,0,0,0,0,0,0,0,0,0.0725933384176938,0,0,0,0,0,0,0.0297472455106862,0,0,0.0191577492654181,0.116058825343227,0,0,0,0.00162353768841782,0,0,0,0,0,0,0
X600276.SH,0.0676157612776693,0,0.21790695747738,-0.00570412956088463,0.0455530867486465,0.0213466439085932,0,0,0,0,0,0,0,0.0218306157170011,0,0,0,0,0,0.0357548748850346,0.0420565967044882,0.23790343154403,0,0,0.0100188840443756,0,0.0172830007964539,0,0,0.0537947288700799,0,0,0,0.0343705280512703,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.0141228472684346,0,0,0,0,0,0
X000100.SZ,0,0,0,0.0719075069298684,0.0147575975671997,0,0,0.12797691761544,0,0.0932475072343486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26127137137857,0,0.109599918303312,0,-0.00958575595216965,0.00639927632671643,0,0,0,0.0122502855909654,0,0,0.0396203546351614,0,-0.031518921485486,0,0,0,0,0,0,0,0,0,0,0,0,0.00694797261912962,0.0118010411821164,0,0,0,0,0,0
X600118.SH,0,0,0,0.159088573886904,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0884516135768885,0,0,0,0,0,0,0.143099642011183,0,0,0,-0.0164690388620044,0.0768318939492444,0.04762472991097,0,0,0,0.172270664617414,0,0,0.309287464210341,0,0,0,0,0,0,0,0,0,0,0.178905036526754,0.0419417374427931,0,0.00331963571015846,0,0,0,0,0,0,0
X600271.SH,0,0,0.133811239579163,0,0.165233429490827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0447121019019924,0.20040522399896,0,0,0,0,0,0,0,0.177567126240636,0,0.00246894221860252,0,0,-0.114731745160451,0,0.00527342863944624,0,0.0653283935944121,0,0.0649344439856218,0,0,0,0,0,0,0,0,0,0,0,-0.031264964892999,-0.0248466320851292,0,0,0,0,0,0
X600372.SH,0,0.316921777655383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0187024421226368,0,0,0,0,0.0888479016809419,0,0,0,0.155447339692276,0,0,0,0,0,0,0,0,0.174836242741396,0,0,0,-0.0190899471320646,0,0,0.129961027576979,0,0,0,0,0,0,-0.00808019555860938,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0.0444945791739066,0,0,0,3.46944695195361e-18,0,0.518228532491892,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155633792051337,0.00594060306919749,0.0925293152332427,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0267331282136418,0,0,0,0,0,0
X600703.SH,0,0,0,0,-0.0657383791836455,0,0,0,0,0.25521881191428,0,0,0,0.0735017243745117,0,0,0,0,0,0,0,0,0,0,0.198696324373704,0,0,0,-0.115949347468038,0.0729508676413223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104854290811155,0,0,0.0021239405582695,0,0,0,0,0,0
