,X600519.SH,X000858.SZ,X002415.SZ,X000568.SZ,X600276.SH,X600809.SH,X002475.SZ,X600690.SH,X000651.SZ,X002304.SZ,X000625.SZ,X600104.SH,X300124.SZ,X000725.SZ,X003816.SZ,X000596.SZ,X000338.SZ,X000063.SZ,X002371.SZ,X600031.SH,X300014.SZ,X002179.SZ,X000100.SZ,X002129.SZ,X600703.SH,X600089.SH,X002236.SZ,X600372.SH,X002049.SZ,X000661.SZ,X002241.SZ,X600584.SH,X000157.SZ,X000977.SZ,X600741.SH,X601877.SH,X600522.SH,X000800.SZ,X002007.SZ,X002180.SZ,X601799.SH,X002074.SZ,X600183.SH,X600418.SH,X002463.SZ,X300142.SZ,X000733.SZ,X002028.SZ,X000066.SZ,X002294.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000725.SZ,-0.142401368063973,0,0,0,0,0,0.0273215680216772,0,0,0,0,0,0,0,0,0,0,0,0.128427448482651,0,0,0.314959194883794,0.258693072140624,0,0,0,0,0,0,0,0,0,0.198437943402947,0,0,0,0,0,0,0,0,0,0,0.0785865622215237,0.0376482549239271,0,0,0,0.0511383131727546,0,0,-0.0128089939538088,0.0471559709961572,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0.0081805947159755,0,0,0,0,0,0.0635713122649586,0.0345971508370559,0,0.0495538839200148,0,0,0,0,0,0.00900209691602972,0,0,-0.0468111231307645,0,0,0,0,0,0,0,0,0.00785237414726468,0,0,0,0,0,0,0,0,0,0,0,-0.202312986239548,0,0,-6.53303486660082e-05,0,0,0,0.0235063741518375,0,0
X000596.SZ,0,0,0,0.327065203504446,0,0.0359380359278769,0,0,0,0,0,0,-0.00938167611704571,0,0,0,0,0,0,0,0,0.0245457065100443,0,8.70528546793587e-05,0,0,0,0,0,0.0992060409589698,0,0,0,0.00983258434339827,0,0,0,0,0,0,0,0,0,0,-0.0127348202882003,0,0.0203974740545478,0,0,0,0,0.00951345420250913,-0.014134193693411,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0.0818496082101566,0.150822413885181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0719567786592286,0,0,-0.0666207812133148,0,0,0,0.233891015685317,0,0,0,0.00703033543435991,0.00721770753714268,0,0,0,0,0,0.0471153399093745,0.00868575968565472,0.0283841585328601,-0.122212071022641,0,0,0,0,0,0.00601674443431299,0,0,0,-0.025493206717567,0,0
X000063.SZ,0,0,0,0,0,0,0.0422266059247605,0,0,0.0459298295702054,0,0,0,0,0,0,0,0,0,0,0.0310411542404839,0,0,0,0,0,0.148412481732099,0,0,-0.460100703556239,0.171409502836067,0,0,0.44498403635673,0,0,0,0.292204383223048,0,0,0.0568577531547927,0,0,-0.0820765756732315,0,0,0,0,0,0,-0.0240557439474815,0.0186377971260116,-0.00757833231619461,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0.095317202790986,0,0,0,0,0,0,0,0,-0.0347021196114372,0,0,0,0,0,0,0,0,0.401081896385025,0,0.208907101179247,0.195206658655048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.117883215617007,0,0,0,0.187662809329566,-0.024093754325951,0,-0.136626420706525,0,0,-0.0655099104028273,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0.0797430831974929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00639066406812098,0,0.618349067192946,0,0,0,0.148429004824671,0.0315268086553167,0,0,0,0,0,0.0599895855748527,0.00633558292826831,0,0,0,-0.0205808744927681,0,0,0,-0.0134115100670772,0,0,0,-0.0174023579919503,0,0
X300014.SZ,0,0,0,0,0,0.180011187117325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.319009416341488,0,0,0,0,0,0,0.0560625821927774,0,0,0.024438372230955,0,0,0,0,0,0,0.0719594672850824,0,0,0,0,0,0,0,0.0388991450622809,0,0,0.0170649960935635,-0.0439881437847871,0,0,0,0,0,0
X002179.SZ,0,-0.0145510954854698,0,0,-0.0490042262713516,0,0,0,0,0,0,0,0,0.384742509858695,-0.0766637010407628,0,-0.175268882639079,0,0,0,0,0,0,0,-0.0524640349400503,0,0.0668785593841864,0,0.0415426526043687,0,0,-0.209070877974951,0,0,0,0,-0.0962619671116883,0,0,0,0,0,0,0.0482777369089218,-0.0531779755293061,0,0.267455360743396,0,0,0,0,-0.0113599506918528,0.00911455831994332,0,0,0,-0.0458195814013079,0,0
X000100.SZ,0,0,0,0,0,0.0422217967282992,0,0,0,0,0,0,0,0.550756059070305,0,0,0,0,0,0.130921871569296,0,0,0,0.0414447171226236,0,0.00372113284659185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0790822417705315,0,0,0.0106842201657845,0.148189108610946,0,0,0,0,0.0846271071783041,0.0647810924912658,-0.0021633722033131,0,0,0,0,0.0915898196673137,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0154472821752592,0.122007242914582,0,0,0.0472414413205529,0,0,0,0,0,0,0,0.00982286506839677,0,0,0.250078280123353,0,0,0,0,0,0,0,0.189948513131156,0,0.358395642312774,0,-0.0790312556918482,0,0.2113946224911,0.018461317715271,0,0,0,0,0.00394396564209207,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,-0.356202901699493,0,0,0,0,0,0,0,0,0,-0.379041997935144,0,0,0,0,0,0,0,0,0,0.247061478120698,0.10799917610876,0,0.431419144914095,0,0,0,0,0,0,0,0,0.183907783846462,0.0818105645698924,0.120166724559598,0.00922875787329498,0,-0.00472556798000313,0.188226854497811,0.268621482152695,0,0,-0.0376626423786115,-0.061307835257926,0,0,0,0,0
X600089.SH,0,0,-0.182630393744289,0,0,0,0,0,0,0,0.0942298029955562,0,0,0,0,0,0,0,0,0,0,0,0,0.0875499518525589,0,0,0,0,0.0102074903843408,0,-0.040771681909031,0,0,0.167567721201732,0,0,0,0,0,0,0,0.239836076155955,0,0,0,0,-0.0060115234300906,0,0,0,-0.0539849587618793,-0.00967208903551689,0.0213656373434235,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0.155657575570408,0,0,0,0,0,0.082009773775424,0,0,0,0,0.418886239987164,0,0,0,0,0,0,0,0,0,0,0,-0.197820425829929,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0244585969385075,0,0,0.0831835843252226,0,0.0506133046260426,0,0,0,0.0141596231878417,0,0,0,0.123644207456273,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0833567758138668,0,0,0,0,0,0,0,0,0.0337041264514122,0,0,0,0,0,0.0413559153034475,0,0,0,0,0.0682576530798451,0,0,0,0,0.0229663979279505,0.0665719235529957,0,0,0,0,0.0110917867435398,0.0347095817388013,0.0305129110460006,0,0.0521984234946068,0,0,0.000848220578436984,0,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0616490279868406,0,0,0,0.277117834407191,0.141211135989857,0,0,0,0.127485889013595,0,0,-0.142414176527648,0,0,0,0.216278031858256,0,0,0,0,0,0,0,0,0.147654089289133,0,0,0.372203405948512,0,-0.142609316327263,0,-0.146075801183753,0.00240510805434797,-0.0785149081903609,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0537937947118561,0,0,0,-0.0164027931079837,0,0,-0.112229008493936,3.46944695195361e-18,0,0,0,-0.0468270243614638,0,0,0,0,0,0,0.0585188919066259,0,0,0,-0.0568616270786034,0,0,0,0,0.0573963578559667,0,-0.167964866012016,0.382332123541303,0,0,0.214345497882558,0.0448804289998379,0,0.0161753063188379,-0.00698685708962354,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0.0729806666667194,0,0,0,0,0,0,0,0,0,0.0219695053168026,0,0.139696932259197,0,0,0,0.134692475546965,0,0,-0.0463638402929489,0,0,0,0,0,0,0,-0.0552953341536683,0,0,0,0,0.264653188562969,0,0.0275472376884426,0.367901276838283,0,0,0.0290924634444534,0,0,-0.000456529553226157,0,0,0,0,0,0,0
X600584.SH,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.0787052780763343,0,0,0,0,0.0932071962596454,0,0,0,0.20430146004207,0.181705037592548,0.0587275929563544,0,0,0,0,0,0.130468602156461,0,0,0,0,0,0.104811576998748,0,0,0.0319741370446823,0.021029639509553,0,0.172748272603209,0,0.113819890728968,0,0,-0.0139084170552098,0.012149857068246,0,0,0,0,0,0
X000157.SZ,-0.0693086030356543,0,0,0,0,0,0,0,0.112648941774826,0,0,0,0.103968914542437,0,0.122024202230589,0,0,0,0,0.4236534555113,0,0,-0.0328034689002656,0,-0.114485010766618,0,0,0,0,0,0,0,0,-0.000595068447201704,0,0,0,0.0374929013119922,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0.111508080535069,0,0,1.65224245867834e-05,0,-0.0568698930603403,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181558428209162,0,0,0,0,0,0.217171021985182,0,0,0,0,0,0.139107561655542,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,-0.0365945471341124,0,0,-0.108019431078383,0.685000600409696,0.253107726052004,0.164642373738619,0,0.126975044622291,0,0,0.00826058077717462,-0.0614362680247308,0,0,0,0,0,0
X600741.SH,0.209426861719494,0,0,0,0,0,0,0,0,0,0.00986969998907397,0.0299013407340104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.205934233355011,0,0,0,0,0,0,0,0,0,0,0,0.0431410712788533,0,0,8.67361737988404e-19,0,0.238290785943409,0,0.0635632666354048,0,0,-0.0370096266911685,-0.00722274322233093,0.0667101930345679,0,0,0,0.15096297582513,0,0
X601877.SH,0,0,0,0,0.035660092722804,0,0,0,0,0,0.213147576664995,0,0,0,0,-0.311284588801922,0,0,-0.0077860515927931,0,0.0841688327325069,0,0,0,0,0.148085304705794,-0.034215926027084,0,0,0.203873627031946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0362018382420407,0,0,0,0,0,0,0.00874305418428674,-0.0153360282924047,0,0,0,0,0
X600522.SH,0,-0.0943485918567667,-0.0880298648265901,-0.0530747997010896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.328698531112745,0,-0.162979976061727,0.141012966676974,0.0474084178672871,0,0,0,0,0,0.120036607863184,0,0,0,0.11685068870164,0,0,0,0,0,0.0181277292988085,0.0586824278961673,0,0,0.114469410514354,0,0,0,0,0,0,0,0.00974817055283692,0,0.0449243344680739,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,-0.0417976227286526,0.0289258204164407,0,0,1.38777878078145e-17,0.445354007225404,0.0588957371635645,-0.200517301417253,0,0,0.276356001653164,0,0,0,0,0,0,0,0,0,0.0365926764851754,0,0,0,0,-0.0561382985161393,0.0435002435780857,0,0,0,0,0,0,0.144233210206137,0,0,0,0.147334307932637,0.0250708497031861,0,0,0,0,0,0.0213681288196184,0,0.0563049641123363,-0.109883651104434,0,0,0,0,0
X002007.SZ,0,0,0.0383137055382796,0,0,0,0,0,0,0,0,0,0,0,0.131059867902305,0,0,0,0,0,0.125817167638805,0,0,0,0,0,0,0.256627786163166,-4.33680868994202e-19,-0.0145715865524808,0,0,0,0,0,0,0,0.0381250318421476,0,0.00348703941296441,0.0710593167117855,0,0.244568591471396,-0.185685778796528,0,0,-0.0709334706568351,0,0,0,0,0,-0.0567927074961213,0,0,0,-0.0996292519729689,0,0
X002180.SZ,0,0,0,0,0,3.46944695195361e-18,0,-0.189739176563471,0,0,0,0,0,0,0,0,0,0,0,0,0.223139758690497,0,0,0,0,0,0,0,0,0,0,0,0,0.0602992509429464,0,0,0,0,0,0,0,0.0999646642836123,0,0,0,0.268183259700787,0,0,0.176168719367222,0,0,-0.00640073776119229,0,0,0,0,-0.0393615205882883,0,0
X601799.SH,0,0,-0.00644288485219074,0,0,0,0.00505520853708867,0,0,0,0,0,0,0,0,0,0,0,0.192320548968383,0,0,-0.205110241689398,0,0,0,0,0,0,0,0,0,0.0123527955412824,0,0,0,0,0,0,0.631342740488436,0,0,0,0,0,-0.0528559342165814,0,-0.0314526240024827,0.310654577000027,0,0.00175187854883993,-0.0727663191887442,0,-1.35525271560688e-20,0,0,0,0.00659619230363698,0,0
X002074.SZ,0.0311477718828868,0,0,0,0,0,0,0,0,0,0.0734174690362434,0,0,0,0,0,0,0,0,0,0.31173017283888,0,3.46944695195361e-18,0.174342557202308,0,0.13310249329604,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0966460720232063,0.0531127642702487,0,0,0,0,0,0,0,0,0,0,0.0089214194804985,-3.46944695195361e-18,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.101325828516095,0.276890909426537,0,0,0,0,0,0,0,0.0938059178664489,0,0,0,0.217575654948651,0,0,0,0,-0.051601970451909,0,0,0,-0.00100679288920325,0.0163519176724925,-6.93889390390723e-18,0.0480564174842136,0,0.144423462244451,0,0,0.039697508808558,-0.0630311805702417,0.0747314576741898,0,0,0,0,0
X600418.SH,0,0,0,0,-0.267000017952775,0.0266142282915299,0,0,0,0,0.331757199919257,0,0,0,0,0,0,0,0,0.119861043214188,0,0,0.180656131791436,0.0948807993755198,0,0,0,0,0.0325746325868352,0,0,0,0,0,0,0,0.13378750940121,0.924782072369658,0,0,0.0893191219366023,0,0,0,-0.0957414778386368,0,0,0,0,0,0,0.0655102171793213,-0.0694961467851086,0,0,0,0,0,0
X002463.SZ,0,0,0,0,0,0,0.201512915447981,0,0,0,0,0,0,0,0,0,-0.224359449719209,0,0,0,0.0195305813566074,0,0,0,0,0,0.313318066581849,0,0,0,8.67361737988404e-19,0.166013744223344,0,0.434162224255258,0,0,0,0,0.0692839644105759,0,0,0,0.0989460677649212,0,0,0,0,0,0,0,0,-0.0151143885397132,0.0511453724386384,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.298294603845255,0.0540313067560501,0,-0.0905443114538324,0,0,0.118163596592296,0.1019506160814,0,0,0,0.402780596354304,0,0,0,0,0.00587281208939553,0,0,0,-0.211096740395837,-0.265335669224081,0,0,0,0,0.109241829873206,0,-0.00149958868562369,0,0,0,0,0.0644597614958504,0,0
X000733.SZ,0,0,0,0,0,0,0,0,0,0,-0.023054278968452,0,0,0,0,0,0,0,0,0,0,0.769750033082209,0,0.00653519883975247,0,0,0.00132191291062075,0,0,0,-0.0123478859052941,0.0726911090962921,0,0.0985015095361958,0,0,0.355480124584392,0,0,0,0,0,0,-0.106614019146834,-0.00629484447571157,0,0,0,0,0,0.07422547656502,0.00758935424800511,-0.0540320670410648,0,0,0,0,0,0
X002028.SZ,0.229027439518797,0,0,0,0,0,0,0,0,0,0.0420471997238375,0,0,0.0480681083692822,0,0,0,0,0.0347600671467789,0,0,0.10203334632065,0.127466714772264,0,0,0,0,0,0,0,-0.254354985634306,0,0,0,0,0,0,0,0,0,0.215528238888379,0,0,0,0,0,0.0192428152919485,0,0,0,0.0834048401400727,0.00208824602465951,0,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,0.173251189662149,0,0,0,0,0,0,0,0,0,0.0333932749539226,0,0,0,0.0992237734139648,0,0,0,-0.0763120178803934,0,0.257674419807855,0,0,0.0823158233167018,0,0,0,0,0,0,-0.179669416176142,0,0.0891242529351201,0,0.204489609009575,0,0,0,0,-0.102796292837791,0,0.0391081442009057,0,0,0,0,0,0,0
X002294.SZ,-0.0720346902865223,0,0,0,0.264826730346331,0,0,0,0,0,0.00962871633361586,0,0,0.0129317616674964,0,0,0,-0.0374444085548932,0,0,0.0530843644498899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153724676920945,0,0,0,0,0.0225079771231546,0,0,0,0,0,0.133431070474773,-0.0121427515650902,0,-0.00261903952457497,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.030054788706646,0,0,0,0,0,0,0,0,-0.128555516172067,0,-0.135474375432107,0,0,0,0,0,0,0,0,-0.0799968664868202,0,0.0552879997912161,0,-0.0129061164254241,0.00774196181509327,-0.20032320792018,0,0.209438866652781,0,0.210536007900877,0,-0.0154930031685837,0,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0598736968664283,0,0,0,0,0,0,0,0,0.24281244354127,0,0,0,0,0,0,-0.0606894648143388,0,0,0,0,0,0,0,0,-0.0614599982623655,0,0,0,1.1406366598185,0,0,0,-1.84128866766592,0,0
TED,0,0,0,0,0,0,0.140045051497099,0,0,0,0.0467955023174252,0,0,0,0,-0.271265851327089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.246180598639946,0,0,0,0,0,-0.0347367548819359,0,0,0,0,0,-0.0140363947717643,0.118326996162261,0,0,0,0,0,-0.308292006810091,0.564748941209249,0,-0.00138116848231096,0,0,0.492977814082573,0,0
RealEstate_excess,0.0615985546933289,0,0,0,0.0233254488574545,0,0.064635669542727,0,0,0,0,0,0.1580321422455,0,0,0,0,0.0631593794128395,-8.67361737988404e-19,0,0,0.108601719253499,0,0,-0.0518174009069974,0,-0.00483554366247113,0,0,0,0,0,-0.579372112348844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0467321945962587,0,0.0964147285527232,0.00304409263754648,-0.0576523463038327,0,0,0,0,0,0
MKreturn,0,0,0,0,0.0455229644708777,0,0,0,0,0,0,0,0,0,0,0,0,0.0019143146016768,-0.0573954931324071,0,0,0,0,0,0.0869266230319028,0,0.0408730970611188,0,0,0,0,0,0,0,0,0,0,0,0.182461880648931,0,0,0,0,0,-0.121459187768068,0,0.00473927209268622,0,0,0,-0.10565372466455,-0.0022121892415658,0,0,0,0,6.93889390390723e-18,0,0
MKvol,0,0.00107335914098963,0,0,0,0,0.000241955593497354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000131728205437203,0,0,0,0,-0.000327488513641573,0,0,0,0,0,1.35525271560688e-20,0,0,0.000596671100459529,0.000172822833373427,0,0,0,0,0.000442771594090386,0,0,0.000421349251365175,-0.000823097914308602,0,0,0,-0.00788209496510524,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00638222787004304,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,-0.0121792589987615,0,0,0,0,0,0,0,0,0,0,0.00434274320053406,0,0.00636658609509149,0,0,0,0,0,0.0245894742779081,0,0,-0.00198311192497749,0,0,0,0,0,0,0,0,0,0,0.00381346669321374,0,0.000763280783721554,0,0,0,0,0,0,0.00134671598063708,-0.000763977161543576,-0.00463946237888372,-0.00253487081228494,0.00363536256349064,0,0,0,0.0168604228081457,0,0
CarbonVol_Hubei,0,0,0,0.00488182253060759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00198546828017858,0,0,0,-0.000198982781450333,0,-0.00597656522520205,0,0,0,0,0.00611499547473194,-0.00270208453632207,0,0,0,0,0,0,0,0,-0.00477655129040467,-0.00324079008523465,0,0,-0.000803745350879006,0,0,0,0,0,0,0,-0.0212876618722838,0.0200603145686913,0,0,0,0.0404241869774412,0,0
