,X600519.SH,X000858.SZ,X000568.SZ,X002415.SZ,X600809.SH,X600276.SH,X600690.SH,X002475.SZ,X000651.SZ,X002304.SZ,X300124.SZ,X600104.SH,X003816.SZ,X000063.SZ,X000725.SZ,X000596.SZ,X600031.SH,X000625.SZ,X002371.SZ,X000338.SZ,X002129.SZ,X300014.SZ,X002179.SZ,X600703.SH,X000100.SZ,X600089.SH,X002049.SZ,X002236.SZ,X600372.SH,X000157.SZ,X600741.SH,X000661.SZ,X000977.SZ,X600584.SH,X002241.SZ,X600522.SH,X601877.SH,X601799.SH,X002463.SZ,X000733.SZ,X600702.SH,X002074.SZ,X002007.SZ,X000800.SZ,X002028.SZ,X300142.SZ,X002180.SZ,X600183.SH,X600487.SH,X002223.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0.310549195189052,0.032769123012878,0,0,0,0.0278635734344849,0,0,0,0.206550305620549,0,0,0,0,0,0,0,0,0,0,0,-0.105370635180834,0,0,0,0,0,0,0,0,0.0317822678305957,0,0,0,0.00176617416901375,0,0,0,0,0,0,0,0,0,0,0.0317904508351472,0,-0.0131234922637118,0,-0.0031014269102461,0,0.0333488230089171,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.314393823299172,0,0.181722289874116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0260261577553609,0,0,0,0,-0.180272606655607,0.00753822975715601,0,0,0,0,0,0,0.225499153462912,0,0,0,0,-0.00075032018292588,-1.73472347597681e-18,0.00836752485336808,0,0,0,0,0,0
X000568.SZ,0.0933550013959873,0.352536167052942,0,0.124298747039253,0,0.0904565663671404,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0.346493787585482,0,0,0.0974851481600182,0,0,0,0,0,0,0,0,-0.0213857142989497,0,0,0,0,-0.0285104961642399,0,0,0,0,0,0.0963560028261577,0,0.0970394770113398,0,0,0,0,0,0,-0.143719608692651,0,0,0,0.0247933567574343,0,0,0,0,0,0,0
X002415.SZ,0,0,0.0173779635363954,0,0,-0.107950336991962,0,0,0,0,0,0,0,0.0822875752835316,0,0,0,0.109337718014105,0.111958872282224,0,0,0.0853153385511147,0,0,0,0,0,0.0785464560065448,0,0,0,0,0.038901253452036,0,0,0,0,0,0,0,0.155128001005328,0,0,0,0.0369849511549332,0,0,0,0,0,0.0467806036084278,0,-0.00557461913946142,0,0,0,0,0,0
X600809.SH,0,0,0.284361213039931,0,0,0,0.0379898302014302,0.0304210194671351,0,0.0287493744462633,0,0,0,0,0,0,0,0,0,0,0,0.063271256700708,0,0,0,0,0,0.134104548518818,0,0,0.0305085209219388,0,-0.0815247198992967,0,0.00353805081869253,0,0,0,0.0390816839229233,0,0.267198140624996,0,0,0,0,0,-0.110080458628744,0,0,0,0,0,0.0123985522277268,0,0,0,0,0,0
X600276.SH,0,0,0,-0.195764265143361,0,0,0,0,0,0,0.0386541780391818,0,0,0,0,0,0,-0.289459716509497,-0.211562487834808,0,0.0072380797271903,0,0,0,0,0,0,-0.269827391216079,0,0,0,0.651553150256465,0,0.100265095616681,0,0,0,0.108414906132476,0.136657946915988,-0.016278437954356,0,0,0,0,0.086635489026278,0,0,0,0,0,0,-0.0348875862983463,0,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,8.67361737988404e-19,0,0.0408544684919967,0,0,0,0,0,0,0.0270815157326796,0,0,0.0548333207120034,0,0,0,0,0,0,0.0622962812506141,0,0,0,0,0,0.0170200182205502,0,0,0,0,0,0.0244301131997738,0,0.0621436037745806,0,0.0625839756376896,0,0,0.0452095532406919,0,0,0,0,0,0,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0.14567797495806,0,0,0,0,0,0,0,0,0.152929161772578,0,0.163049156197829,0,0,0,0,0,0,0,0,-0.0977795007563228,0,0.066648930527491,0,0,-0.0414112253074447,0,0,0,0,0,0,0,-0.0311564455702694,0.212733932642544,0.158282883869807,0,0,0,0,0,0,0.0748709839356276,-0.0529443138755629,0,0,0,-0.164254802774934,0.236513839281288,0,0,0,0,0,0
X000651.SZ,0,0,0,-0.134680287317274,0,0,0.0716599083840432,0.199013392895787,0,0,0.0357026228877872,0,0,0,0,0,0.0226717742612248,0.152545636587789,0,0.0259200033461304,0.0506041430826291,0,0,0,0,0,0,-0.0776757450710108,0,0,0,0,0,0,0,0,0,0.00539432740742861,-0.0312689965999416,0,0,0,0,0,0,0,0,0,0,0,0,-0.00617278645208809,0,0,0,0,0,0,0
X002304.SZ,0,0.421318264795758,0.0479277267987706,0,0.0617905256173344,0,0,0,0,0,0,0,0,0,0,0.0462390263956081,0,0.0510399424702632,0,0,0,0,0,0,0,0,0,0.017487962446511,0,0,0,0,0,-0.0472891205917345,0,0,0,0,0,0,0.0664454409061031,0,0,0,0,0.0099002355912489,0,0,0,0,-0.00682250086273693,0.000574331629913912,0,-0.14341870344202,0,0,0,0,0
