,X600519.SH,X000858.SZ,X600276.SH,X000651.SZ,X002415.SZ,X600104.SH,X003816.SZ,X002304.SZ,X000568.SZ,X002475.SZ,X000725.SZ,X000063.SZ,X600031.SH,X600690.SH,X000338.SZ,X600741.SH,X600809.SH,X000596.SZ,X000661.SZ,X600183.SH,X002236.SZ,X300003.SZ,X601877.SH,X002179.SZ,X002007.SZ,X600703.SH,X000157.SZ,X000100.SZ,X002241.SZ,X300142.SZ,X600271.SH,X002463.SZ,X000625.SZ,X300124.SZ,X300014.SZ,X600867.SH,X000977.SZ,X002008.SZ,X000066.SZ,X002049.SZ,X600066.SH,X300146.SZ,X600498.SH,X300136.SZ,X002506.SZ,X600177.SH,X002129.SZ,X002371.SZ,X000050.SZ,X600118.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600690.SH,0,0,0,0,0.0212267716709049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024465616996263,0,0,0,0.0328824732549072,0,0,0,0,0,0,0.10029162082265,0.0153572960303041,0,0,0.0285905109935806,0,0,0.109004081981775,0,0,0,0.0199366794275064,0,0,0,0,-0.0814240999685884,0,0,0,0,-0.00713211901094265,0.0348945530623472,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0.160497841864456,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0605050752305245,0,0.0325196072964255,0,0,0,0.170715975515424,0,0.0272585142730432,0,0,0.0303088374547698,0,0,0,0.057269398200759,0,0,0,0,0.0670124701087958,0.0193693794826211,0,0.0643393305273014,0,0,0,0,0,0,0.180562030627387,0,0,-0.000120038996500974,0,0,0,0,0,0,0
X600741.SH,0,0,0.0522033151835756,0,0,0.397925801906474,0,0,0,0.288806028037869,0,0,0.15663114905048,0,0,0,0,0.170751146744984,0,0,0,0,0,0,0,0,0,0,0,0.133959181819115,0,-0.0726143551186686,0,0,0,0,-0.106301043717804,0,0,0.0390262259206947,0,-0.0180926909952063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600809.SH,0,0.367589004894677,0,0,-0.0463016696354656,0,0,0,0,0,0,0.00901171725363755,0,0,0,0,0,0.0551857881206646,0,0,0,0,0,0,0,0,0,0,-0.0143385240756328,5.42101086242752e-20,0,0,0,0,0,0,0.0459049666422978,0,0,0,0,0.089129419181412,0,0,0,0,-0.0129043642013977,0,0,0.0258247401510529,0,-0.0231867968882356,0.0272526461456743,0,0,0,0,0,0
X000596.SZ,0,0.168220130103062,0,0,0,0,0,0.300871323181177,0.226100996619756,0,0,0,0,0,0,0,0.0429172817670228,0,0.0287895781348137,0.00701165547144865,0,0,0,0,0,0,0,0,0,0,0,0,-0.164918923859761,0,0.076986814693821,0,0,0,0,0,0,0,0,0,0,0,0,0.0258886929176689,0.0953631928464325,0,0,0.0185905365968455,0.0200450544909901,0,0,0,0,0,0
X000661.SZ,0,0.018957739073807,0.28293999907913,0,0.252889231893318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0.0911780104262199,0,0,0,0,0,0,0,0,0,0.0285739274412651,-0.0760921052864772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00483582732371637,0.0074321769275691,0,0,0,0,0,0
X600183.SH,0,0,0,-0.0699493211145092,0,0,-0.240497224508512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0983890101255035,0,0,0.00757968019644424,0,0,0.187079635817378,0.0842422646739131,0.0271997489389589,0,0.178325790077653,0.0374766920186083,0,0.0705858590468565,0.5956952876516,0,0,0,0,0,0,0,0,0.0203633044270639,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0.0690769865258307,0,0,0,0,0.228711289620279,0,0.0662934394788581,0,0,0,0,0.158986161888302,0,0,0,0,0,0,0,0,0.0212989846132445,0,0,0,0,0,0,0.0583207850204837,0,0.0992391526569178,0,0,0,0.00086999334148271,0,0.0598250710653003,0,0,0,0,0,0,0,0.200054380830283,0,0,-0.0170970900896847,0.0445834594203471,0,0,0,0,0,0
X300003.SZ,0,0,0.123654327339905,0,0,0,0,0,0,0.0858629689649838,0,0,0,0.0626554402296078,0,0,0,0,0,0,0,0,0,0,0.405236450890001,0,0.141577259070202,0,0,0.0183479063541981,0,0.102005432403286,0.123994517456708,0,0.0970319799242139,0,0,0,0,0,0,-0.0837557418066607,0,0,0,0,0,0,0,0,0,-0.0319981071787721,0.0184031391734198,0,0,0,0,0,0
X601877.SH,0.184352705502555,0,0.0381978359834583,0,0.0057672396665667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0158400133937399,0,0,0.0509396440707475,0,0,0,0,0,0,0,0.223717319175329,0,0,0,0,0,0,0,0,0,0.139253999613214,-0.255807279418604,0,0,0,0.0331768188078059,0.0018368742239146,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0548577309191948,-0.096766141963947,0,0.15534199660111,0.102562367593052,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,-0.148828307560028,0.210387357825432,-0.0228583938033338,0.119015989798665,0.103982546318306,0,0.0412541256075549,0,0,0,0,0,0,0,0,0,-0.0226764328656372,0.0500201411174132,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0.102201753024993,0,0,0,0,0,0,0,0,0,0.342527890283714,0,0.0500142817056929,0,-0.159665430965959,0,0,0,0,0,0,0.255757230815196,0,0,0.0559372902116679,0,0.0954819435924896,0,0,0,0.0839179516527578,0,0,0,0,0,0,0,0,0,0,0,0,0.0106458365246733,0,0,0,0,0.0261854819883342,0,0
X600703.SH,0,-0.081319929287256,0,0,0,0,0,0,0,-0.109636864187357,0,0,-0.134906325104555,0,0,0,0,0,0,-0.00276862895670358,0,0,0,0,0,0,0,0,0,0,0.14999521611306,0,0,0,0,0,0,0.0731564624364417,0,0.0540303611606307,0,0,0,0,0,0,-0.0396299766396506,0,0.474609945145965,0,0,0,0.0698773929650083,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,-0.113202838687927,0,0.683751772284581,0,0,0,0,0,0,-0.0458830702732246,0,0,0,0,0,0,0,0,0.09524243878267,0,0,-0.109982190460688,-0.129386584051117,0,0.0230256792280746,0.141291913292697,0,-0.0765897337725937,0,0,0,0.217881637265716,0,0,0,0,0,-0.0692716237564466,0,0,0,-0.0216642495382946,0.0304772913855318,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0.12482391707533,0,0,0,0,0,0.133927630957258,0,0,0,0.282725621109874,0,0,0,0,0,0,0,0,0,0,0.179671204472678,0,0,0,0.0983313734945446,0,0.0980560804821711,0,0,0,0,0,0,0.0109121390133821,0,0,0,0,0,0,0,0.0161551822516972,0.00586202497172946,0,0,0,-0.000297401145360157,0.0139384922346185,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0.0796918620962312,0,-0.168400328245659,0,0,0,0,0,0,0,0,0,0,0,0,0.152657105474367,0.413113290693675,0,0,0,0,0.293442905045095,0,0,0,0,0,0.110640727998455,0,0,0,0.336982925052671,0,0,0,-0.0927019813741305,0,0,0,0.0613428305602436,0,0,0.0411185908382375,-0.00945154044370757,0,0,0,0,-0.0114483266906022,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.255434457360528,0,0,0,0,0,0,0.149875861968655,0,0,0.14753338513551,0,0,0.143132768369125,0,0,0,0,0,0,0.035573831301998,0.161053863321654,0,0,0.0390816713600576,0,0,0,0.268984826669519,0,0,0,0,0,0,0,0,0,0,0,0.00172364148118255,0,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,-0.075848534184344,0,0,0,0,0,0,0.103794234995225,0,0,0,0,0,0,0,0,0,0,0,0.0827721318536189,0,0,0.0480426802904658,0,0,0,0,0,0,0,0.159169624468539,0,0.160265685184975,0,0,0,0,0,0.0581655849602863,0,0,0,0.0946644943258492,0.16724576422013,0,0.00858906890848384,0.0118917945566348,0,0,0,0.0069935567664844,0,0
X002463.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.107770793726715,0,0,0,0,0,0,0.522665238705174,0,0,0,0,0,0.231829507533762,0,0.111073830128582,0.0576820824665994,0,0,0,0,0,0,-0.551186210709385,0,0,0.048238221224925,0,0,0,0,0,0,0,0.0147538470638383,0,0,0,0,-0.0281102205803896,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0.110094120614678,0.0384377529433828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0144941734290314,0,0,0.0968588150415799,0.211083888914938,0,0.00696369801297597,0,0,0,0.135796368845613,0,0,0,0,0.221040984056388,0,0,0,-0.16077388609697,0,0,0.0278916248608443,0,0,0,0.014121763931023,-0.0268759330946254,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0.0432963174570042,0,0,0,0,0,0.0257839752415934,0,0,0,-0.0354315563270935,0,0.0577901422017225,0,0,0,0,0,0,-0.0407860314861189,0,0,0,0,0,0,0,0.114581224393051,0,0,3.46944695195361e-18,0,0.103268335938563,0,0.118423422756405,-0.0419912807096996,0,0.117464122989538,0.0730341527966134,0,0,0,0.00540455206183412,0,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,-0.0735691427551253,0,0,0,0,0,0,0,0,0,0,0.0362972160415765,0,0.128753595488464,0,0,0.109831405946325,0,0,0,0,0,0.222607201817991,0,0,0,0,0.353394524342463,0.0494675492020741,0.0389596507783129,0.157810646297405,0,0,0,0,0.122710892576152,0.0932906975618537,0.204914961175248,0,0,0,0.0436264729136919,0,0,0,0,0,0,0
X600867.SH,0,0,0.456827800567766,0,0,0,0,0,0,0,0,0,0,0,0,-0.0434042199616922,0,0,0,0,0,0,0,0,0,0.0347482631954694,0,0,0.0321961466917917,6.93889390390723e-18,0,-0.0475629827269461,0.111392667633404,0,0,0,0.00458236970292152,0,0,0.146864657400496,0,0.204347198811416,0,0,-0.180836965484897,0,-0.0714522023708919,0,0,0,0,0.00540077338314825,0,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.274724224256052,0,0,0,0,0,0,0,0.116396531215243,0.0224719229373074,0,0,0,0,0.0814139941242552,0.0540218281456452,0,0.0175622988726816,0,0,0,0,0,0.447087059858116,0.106386525260404,0,0,0,0,0,0,0,0,0.258146594205858,0,0,0,-0.0241078118699573,-0.0275920531160536,0,0,0,0,0,0
X002008.SZ,0,0,0,0.0568035281286798,0,0,0,0.20730058821085,0.228795190040673,0,0,0,0,0,0,0,0.0884607424236302,0,0,0,0,0,0,0,0,0,-0.451052573627436,0,0,0,0,0,0,0,0.273211546811299,0,0.348251801347766,0,0,-0.144850498694062,0,0.00154394585102745,0,0.622483488820876,0,0,-0.278828903728285,0,0,0,0,-0.0531446885257468,0.0690997290432468,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,0,0.119167281072752,0,0,0.0188521949271337,0,0,0.149871706647954,0,0,0,0,-0.100763404366413,0,6.93889390390723e-18,0,0,0,0,0,0.157832512346073,0,0.0819256102031667,0,0,0,0,0.0683622035923714,0,0,0,0,0,0,0.316058058672209,0,0.277952700066884,0,0.0155368894385983,0,0,-0.00867321110288354,0,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0.117301657421579,0,0,0,0,0,0,0,0,0,0.215786486659874,0,0,0,0,0.152105835705017,0.169865624531063,0,0,0,0,0,0.0810883570373538,0,0,0,0.039171584010188,0,0,0.100107208106506,0,0,0.238680900020455,0,0.198654571357391,0,0,0,0,0,0.0346059466761226,0,0.0218251418945269,0,0,0,0,0,0,0
X600066.SH,0,0,0,0.0171365391923115,0,0,0,0.0300503494254337,0,0,0,0,0,0,0.0136172091770131,0.234950704537731,0,0,0,0.0654230472851023,0,0,0,0,0,0,0,0,0,0,0,0.126479913491491,0.148214472119935,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,-0.150142329044365,0,0,0,0,0,0,0,-0.00168490328353204,0,0,0,0,0,0,0
X300146.SZ,0,0,0,0,0,0,0,0,0.351718082778156,0,0,0.0565076410385073,0,0,0,0,0,0.0178211283161424,0,0.038506614081627,-4.33680868994202e-19,0,0,0.121931459305528,0,0,0.165048543074656,0,0,0,0,0,0,0,0,0.203561042747989,0,-0.0701749494373443,0,0.0968478369991704,0,0,0,0,0,0,0,0,0,0,0,0.0108314522272501,-0.0263065021662133,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,-0.162942039501996,0,-0.168029636146448,0.0161048297516049,0,0.265831450914316,0.0444057797768743,0,0.0339334932874098,0,0.00124805834131845,0,0,0,0,0,0,0,0.100374173165465,0,0,0,0,0,0,0,0,0.19785753208265,0,0,0.0282601417388211,0,0,0.102915155305192,0,0,0,0.086173118619458,0,0,0,0,0,0.0579756596205243,0,0,0.029572997131113,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0199615970277624,0,0,0,0.185385958678951,0,0,0,0,0.0448675991799295,0,0,0,0,0,0.0400323701480928,-0.21772792360084,0.279334476282667,0,0,0,0.224522636862244,0,0.0477991081544042,0,0,0.0743799745168069,0,0,0,0.0730146575487211,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0
X002506.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0249407239550541,0,0,0.0315161649681541,0,0.0462420285082225,0,0.180580075777508,0,0,0,0,0,0,0,0.103117657304772,0,0,0,-0.046218235064664,0,0,0,-0.0940818280922707,0.201599923985358,0.0802930019129318,0,0,-0.0113458585206925,0.0360261520265263,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0233732689396645,0,0,0.0625102427835835,0,0,0,0,0,0,0,0.0815480014545694,0,0,0,-0.0600558858353547,0.0216924255717312,-0.0345240334509418,0,0,0.111570043091961,0,0.0124160216514231,0,0.0978344339923646,0,0,0,0,0,0,0,-0.0301537857954786,0.051710952641317,0,0,0,0.0432783265849085,-0.0197521132610138,0,0,0,-0.0609620511908874,0,0
X002129.SZ,0,0.293054036978684,0,0,0.122574244130759,0,0,0,0,0,0,0,0,0,0,0.294684115676375,0,0,0,0.142295797976369,0,0,0,0,0,0,0,0.0426410522663359,0,0,0,0,0,0,0,0,0,-0.438612266038457,0,0,0,-0.307382892614538,0,0.238326806576611,0,0,0,0.069392102570439,0.222893351667187,0,0,0.0384648384283914,0,0,0,0,0,0,0
X002371.SZ,0,0.00863626921936069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0168560071143543,0,0.192506470741325,0,0,0,0,0,0,0,0,0,0,0,0,0.294074025733725,0,0,0,0.0295665224794657,0.0529399343194033,0.295832695433849,0,0.0680343399923927,0,0,0,0.154959383795419,0,0,0,0,0.356213590985479,0,-1.73472347597681e-18,0,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,-0.143720438357042,0,0,0,0.504388508338796,0,0,0,0,0,0,0,0,0.00599897914040073,0.0123971180689828,0,0,0,0,0.156626383909281,0.173069038288549,0,0.00952286195359705,0.0065855823296822,0,0,0,0,-8.67361737988404e-19,0,0,0.0679245630544306,0.13883737507756,0,0.0491229906559217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0199980828847048,0,0
X600118.SH,0,0,0,0.0548984470508607,-0.0820757297650036,0,0,0,0,0,0,0.0743244622611128,0,0,0,0,0.00325798292857825,0,0,-0.00375576349872889,0,0,0,0,0,0.140971030449307,0,0,0,0,0.313156329998384,0,0,0,0,0,0,0,0.0252303432753461,0,0.0273206281643914,0.046284422128537,0,0,0,0,0,0.181634297136675,0,0,0,-0.0156817376838977,0.000151657461130349,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0.137077529012625,0,0,0,0,0,0,-0.187311387392958,0,0,0,0,0,0,0,0,0,0,0.0683138188322185,0,0,0,0.0689198682040972,0,0.0458876764346804,0,0,0,0,0,-0.0019175230109301,-0.117471811166707,0,0,0.0840657434485732,0,-0.0718913124911641,0,0,0,0,0,-0.188378858956449,0,-0.0152535217152408,-0.0782940641450022,0,0,0,0,0,0
Slope,0,0,-0.232441072889986,0,0,0,-0.0435134560492352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.225976756370893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.716767475316442,0,0,0,0.0497998737633188,0,0
TED,0,0,0,0,0,0,0,0.262952558776686,0.326993407350657,0,0,0,0,0,0,0,0.266054947414911,0,0,-0.0372271514267822,0,0,0,0,0,0,0,0,0,-0.0729674303945524,0,0,0,0,0,0,0,0,0.0243397104967794,-0.184169817139322,0,-0.0143226608569798,-0.0942535218717995,0,-0.131777291664069,0,0,0,0,0,-1.37959328213677,0.546414320272909,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0.0134877107690738,0,0,0,0,0,0,0.0497212354746918,0,0,-0.0396623648597209,0,0,0,0,0,-0.0405226754745313,0,0,0,0,0,0,0,0,0,0,0,0,0.0197686560552702,0,0,0,0.015767574423906,0,0.0286019511673252,0,0.00123036567757399,0,0,-0.0514858945699203,0.0310353207973057,0,-0.0493876402214681,0,0,0,0,-0.00160878570268793,0.0173495252014825,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0.0388093564655337,0,0,0,0,0,0,0,0,0.0842392386911168,0,0,0,0,0,0,0,0,0,0,0.067523614434122,0.00858964127045209,0.0754369057619173,-0.00817434041386229,0,0,-0.131410592394927,0.0396725803654893,0,-0.0537081916322552,0.0687409065920361,0,-0.136498179255779,0,-0.0710529156832066,0,0,0,0,0,0,0,0,-0.0283568888725312,0.0276536848441148,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00656194633016442,0,0,0,2.71050543121376e-20,-6.34662913935035e-06,0,0,0,0,-0.000840582921736319,0,0,0,-0.00121291434853264,0,0,0,0,0,0,0,-0.00120085289648977,0,-0.00395634184611887,0,0.00191487826589476,-0.000398948927585073,0,0,0,0,0.00128155569796525,-0.000915959306009572,0,0,0,5.50666262976878e-05,0.0126336644341966,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,-0.236131075384427,-0.0525571112196973,0,0,0,0,0.148206632376555,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,-0.326953999230705,0.274576484194786,0,-0.590730136486823,0,0.0804088417238468,0,0,-0.0199964020381733,0,0,0,0,0,0,-0.187900755882945,0,0.242231484107897,0,0.483188216859336,0,-0.214682027424432,0,0,0,0,0,0,0.0259303730858623,0.367154715575698,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0.000626159172161489,0,0,0,0,0,0,-0.00301182551140411,0,0.00542682104323943,0,0,0,0,0,0,0,0,0,0,-0.00782140877921421,0,0.0105981910943952,-0.000770522455880751,-0.0040682297961924,0,-0.00308401374795605,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125593773863604,-0.00622517512311597,0,0,0,-0.0159671318676551,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00151506011199899,0,0,0,0,0,0,0,0,0.0340807930289727,-0.00965269555779256,0,0,0,0,0,0,0,-0.0105419989532296,0,0,0,-0.00268460745183777,0,0.00985097119880024,0,0,0,0,-0.0221106233657262,0,0,0,0,0,0,0.0266874203025281,-0.029524102611296,0,0,0,0,0,0
