,X600519.SH,X000858.SZ,X002415.SZ,X600276.SH,X600809.SH,X000568.SZ,X002475.SZ,X000651.SZ,X002304.SZ,X600690.SH,X600104.SH,X600031.SH,X000725.SZ,X300124.SZ,X300014.SZ,X000661.SZ,X000338.SZ,X000063.SZ,X002241.SZ,X000625.SZ,X600703.SH,X003816.SZ,X002371.SZ,X000596.SZ,X002129.SZ,X000100.SZ,X300142.SZ,X002049.SZ,X000799.SZ,X002179.SZ,X600741.SH,X000157.SZ,X600702.SH,X600460.SH,X601877.SH,X600779.SH,X002007.SZ,X600584.SH,X601799.SH,X002236.SZ,X002414.SZ,X300003.SZ,X002074.SZ,X300146.SZ,X600183.SH,X000800.SZ,X600089.SH,X002508.SZ,X000066.SZ,X002008.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600104.SH,0,0,0,0,0,0,0.0485021252232103,0,0,0,0,0,0,0.0182627663956659,0.0294474719406807,0,0,0,0,0.0611721398245899,0,0,0,-0.133687785033489,0,0.0725273560988196,0.115012520795042,0,0,0,0,0,0.076355083970746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0725517380056675,0.0131396497253846,0,0,0,0.0109198600948169,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.228857464744969,0.196489824873791,0,0,0,0,0.0514211495907054,0,0.136461443409416,0,0,0,0,0,0.00163339476282433,0.0748786551158648,0,0.119670724248036,0,0,0.0277463138891213,0,0,0,0,0,0,0,0.0333853264588946,0,0,0,0.00588870690331146,0,0,0,0,0,0,-0.0396567056135758,0,0,0,0,-0.122878127967805,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0.0275051191850812,0,0,0,0,0,0.0591997636756491,0,0,0.112323490727144,-1.73472347597681e-18,0,0,0,0,0,0.304228469932147,0.0282131098315077,0,0,0,0,0,-5.42101086242752e-20,0.0130771036262322,0,0.0466745743523682,0,0,3.46944695195361e-18,0,0.114858560912329,0.160448911167617,0,0,0,0,0,0,0,0.0800734154396129,0,0,-0.00476109368014068,0,0,0,0.0140561722766658,0,0
X300124.SZ,0,0.0696616275081963,0,0,0,0,0,0,0,0,0,0.083783273604792,0,0,0.1677848094497,0,0,0,0,0,0,0,0.0309364830105434,0,0,0,0,0,0.0615441366169896,-0.293644145220775,0,0,0.0059200520195929,0,0,0,0,0,0,0,0.0358843270188164,0,0.101836917765246,0,0,0,0,0,0.26112554664112,0,0,0,-0.0264442351064135,0,0,0,0,0,0
X300014.SZ,0,0,0.234534036415272,0,0.192909414488014,0.0104321051882961,0.00215794101180763,0,-0.179325220414038,0,0,0,0,0.220189676164021,0,0,0,0,0.384375562064731,0.150619296067647,0,0,0,0,0,0,0,0,0.0376697591578821,0,-0.104797087840728,0,0,0,0,0,0,0,0,0,0,0,0.268150528781731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0,0,0,-0.0493327858444094,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0.0792671468224561,0,0.214970737478105,-0.0797357620839883,0.206099874797675,0.151362905548196,0,0,0.137370591713371,-0.206842883536853,0,-0.314667352286392,0,0,0,0,0,0.356248803575464,0,0,0,0,0.411704985424194,0,0,0,0,0,-0.0714191350915126,0,0,0,0.100908595431394,0,0
X000338.SZ,0,0.11241484678397,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0724972553416111,0,0,0,0.0224560978097665,0.0531991206179303,0,0,0.0408305840458942,-0.0559370751393345,0,-0.0635842920046323,0,-0.0116358415639409,0,0,0,-2.16840434497101e-19,0,0,0,-0.0632444616600853,0.103592028923853,0,0,0,0,0.226142893203534,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0411263263675419,0,0
X000063.SZ,0,0,0,0,0.0378018904208826,0,0,0,0.0496467757041013,0,0,0,0,0.0404562594868956,0.0159164122036523,0,0,0,0.0775817838873141,0.0488584267328832,0,0,0,0,0,0,0,0,0.0065311506949119,0,0,0,0,0.00119940765021944,0,0,0,0.0517474010118837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0453305840861008,0,0,0,0.0375636236356928,0,0
X002241.SZ,0,0,0.0934567921390789,0,0,0,0.201486859905051,0,0,0,0,-0.0500956278805069,0.238411202736502,0.0573519984315537,0.184280265886401,0,0,0,0,0,0,0,0,0,0.165728733842769,0,0,0,0,0,0,-0.0511769321733201,0,0.0674641202056664,0,0,0,0,0,0,0,-0.207043611370658,-0.0624279979516342,0,0,0,0,0,0.163060566669119,0,0,0.0770443161562696,-0.0903816804934402,0,0,0,0.0597245141821875,0,0
X000625.SZ,0,0,0.224128229653894,-0.0392481590597664,0,-0.192044269132097,-0.339814560240376,0,-0.0627749269830686,0,0.836445634286522,0,0,0,0.286870498369714,0,0,0,0,0,0,0,0,0,0.451194330264747,0,0,0,0,0,0,0,-0.283793746882122,0,0,0,0,0,0,0,0,0,0.32419992562569,0,0,0,0,0,0,0,0,-0.0499232434978334,-0.0313585404802395,0,0,0,0.080442695626704,0,0
X600703.SH,0,0,0,0,-0.034608603163592,0,0.193538177545374,0,0.195561852868772,0,0,0.0791693230847582,0,-0.0434724851050833,0,0,0,0,0,0.0679168112999148,0,0,0.207206322512344,0,0,0,0,0,0,0.0471213016974096,0,0,-0.00679816111820679,0.220614269154075,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0.0028912216846404,0.0660211610749116,0,0,0.0892437017971877,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0.0205095095111589,0,0,0,0.0280848523991835,0.0179407900581828,-0.0308873907899539,-0.0540094530939767,0,-0.0577657958095312,0,0,0,0,0,0,0,-0.0455064944742911,0,0.00652919394918161,0,0,0,0,0,0,-0.0178565478855727,0,0.0282649821823298,0,0.0216885911818164,-0.0347844457501868,0,-0.027673773319348,0,0,0,0,0,0.0345036659227685,0,0,0.00257383601538721,0,-0.0401443975565937,0,0,0,0,0
X002371.SZ,0,0,0,0.216647808557634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0146468179914153,0.324492069144883,0,0,0.0488300372935239,-0.131660255297039,0,-0.120842212525118,0.0405942164519365,0,0,0.0132101644677756,0,0.0529205478910718,0,0,-0.0754723307697613,0,0.149656901050784,0,0,3.46944695195361e-18,0,0,0,0,0,-0.0931491056494184,0,0,0.429944501638877,0,-0.0817608614295925,0,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0.143111016372894,0.149799624515112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0982670447293918,0.30421149838081,0.493945579479867,0,0,0.0587334958488761,0,0,0.10484958416797,0.277238497196714,0,0,0,0,0,0,-0.0716873795296983,0,0,0,0,0,0.400623676828823,0,-0.0180729049722407,-0.0781739163542908,0,0,0,0.0195644435281721,0,0
X002129.SZ,0,0,0,0,0,0,0.0655023492542586,0,0,0,0,0,0.0456341576968301,0,0,0,0.0647055020853984,0,0,0,0,0,0,0,0,0,0,0,0,0.0702333231906424,0,0,0.0387028849508916,0,0,0,0,0.0896257617945158,0,0,0,0,0.246400028529999,0,0.214519529276599,0,0.0344124637800682,0,0,0,0,0.0440311180953619,0,0,0,0,0.00213492836245233,0,0
X000100.SZ,0,0,0,0,0,0,0.149184478506297,0,0,0,0,0,0.163719081032413,0.017069001489078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00859184830832954,0,-0.0371930787979154,0,0,0,0,0.12474044787672,0.117186936710253,0,0,0,0,0,0,0,0,0,-0.0596675616569952,0,0,0,0,0.0351500022392789,0,0
X300142.SZ,0,0,0,0,0,0.391001359389273,0,0,0,0,0,0,0.00621572671495876,0,0.187867433540491,0,0,0,0.00766636363511669,0,0,0,0,0.144658909457049,0,0,0,-0.0172902963513503,0,0,0,0,0,0,0,0,0.0693617339599438,0,0.337022871255944,0,0,0.2649529149409,0,0,0,0,0,0,0.0788632884327476,0.0713154425803527,0,6.93889390390723e-18,-0.116775471480366,0,0,0,0.0259988484630085,0,0
X002049.SZ,0,0,0,0,0,0,0.108451996611087,0,0,0,0,0,0,0,0.0143214225345885,0,0,0,0,0.028434084147049,0,0,0,0,0.121726798129416,0,0,0,0,0,0,0,-0.0599781117765917,0.0295659518733122,0,-0.0649555934741095,0,0,0,0,0.14989499855321,0,0.282080560870408,0,0,0,0,0,0,0.239840704971287,0,-0.0106456929468589,0,0,0,0,-0.0185542033394029,0,0
X000799.SZ,0,0,0,0,0.674784120744802,0,-0.0220426211304809,0,0,-8.67361737988404e-19,0,0,0,0,0,-0.0213498154582402,0,0.195092103031714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0796450932633994,-0.0292537449796699,0.161535485295146,0,0,0,0,0,0.175131737839186,-0.0691848806218038,0.237596360411647,0,0,-0.0167402806981008,0,-0.0577839588321788,0,0,0,0,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0.252703822236784,0,0,0,0.0097086291216439,0,0,0,0.0179611322022674,3.46944695195361e-18,0,0.0829938144397272,0.463688618353241,0,0,0,0,0,0,0,0,-0.0441124144678331,0,0,-0.155574531000726,0,0,0,0,0,0.192939929493649,-0.0213178232731989,-0.0546012467201699,0,0,0.344291007074696,0,0.064597339238901,0,0,0.00959610279505616,0,0,0,0,0.0327731929817478,0,0
X600741.SH,0,0,0,0,0,0.112164403338036,0,0,0.0547198322415788,0,0.350009607367192,0,0,0.0412319667335225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0451425379557851,0,0,0,-0.136849915641005,0.265065417341279,0.0106293572465997,0,0.106485962825623,0,0,0,0,0,0.156431094219995,0,0,0,0,0,0,0.170377085388614,0,0,0,0,0,0.0691952688215382,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0.0112467421989637,0,0,0.577956481234199,0,0,0,0,0,0,0,0,0,0,-0.0333809331169693,0,0,0,-0.0222914643933833,0,0,0,0,0,0,0.0593276299396358,0,-0.0238035076052652,0,0,0,0.0899725297062247,0,0,0,0,0,0,0,0.080272206235797,0.07775230161621,0,0,-0.0164936467610654,0.0224303769924854,0,0,0,0.0223467553007929,0,0
X600702.SH,0,0,0,0,0,0,0,0,0,0,0,0.30392463656123,0,0,0,0,0,0,-0.0849335738900698,0.0331143071205339,0,0,0,0.40836005996066,0,0,2.71050543121376e-20,0,0.0942335958525292,0,0,0,0,0,0,0,0,0,0,0.0717994527293666,0,0,0,0,0,0,0,0.520366748891038,-0.392598567162166,0,0,0,0.315199769136003,0,0,0,0.026136082519878,0,0
X600460.SH,0,0,0,0,0,0,0.132666686330232,0,0,0.051346045383776,0,-0.239952583702523,0.153317747085018,0,0,0,0,0,0.260267621484596,0.0303957543282244,0,0,0,-0.110434181799296,0.322486272293458,0,0,0.103384046294622,0,0,0,0,0,0,0,0.00426834268878491,0,0.585572164553381,-0.0159065899722148,0,0,0,0.0423480806093952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0.232809402839833,0,0,0,0,0,0,-0.01941319703176,0,-4.33680868994202e-19,0.0457346394230273,0,0,0,0,0,0,0,0,0.00956291319057248,0,0,0,0.000914416657945296,-0.0145809503700158,0,0,0,0,0,0,0.305554524122431,0,0,0,0,0,0,0,0,0,0,0,-0.00326340191323795,0,0,0,-0.00418246446981033,0,0
X600779.SH,0,0,0,0,0.0399801871731956,0,0,0,-0.0662542119662218,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0297158166448486,0,0.240241905786865,0,0,0.00990128344486903,0.534663462851445,0,0,0,0.0646611633448564,-0.107158640862426,0,0,0,0,0,0,0,0.145781083396348,0.157024517608259,0,0,0,-0.660783415260907,0,0,0,0,-0.0697363595871458,8.67361737988404e-19,0,0,0,0,0,0
X002007.SZ,0.127086582706474,0,0,0,0,0,0.0362873198454325,0,0,0,0,0,0,0.0867878231035712,0,0,0,0,0,0,0,0,0,0.096107746576312,0,0,0.126994060287111,0,0.0326964418676257,0,0,0,-0.0575002216035688,0,0,0.0896825896118083,0,0,0,0,0,0,0.0193135472089365,0,0,0,0,0,0,0.0904720696013798,0,0.022491055291517,3.46944695195361e-18,0,0,0,0.00634119934635607,0,0
X600584.SH,0,0,0,0,0,0,0.0653761466600758,0,0,0,0,0,0,0.120626341766363,0,0,0,0,0,0.0787079487701977,0.210068331821389,0,0,0,0,0,0.00132019951917838,0,0,0,0,0,0.0167766356686628,0.0112861782110921,0,0.0159274285193619,0,0,0,0,0,0,0,0,0,0,0,0,-0.0524192666825056,0,0,-0.110335055099769,0,0,0,0,0.106100424718843,0,0
X601799.SH,0,0,0,0,0,0,0.00482134824653096,0,-0.0928413098965384,0,-0.172627633851076,0,0,0.0303832093496792,0.0783207214646868,0,0,0,0.366420095671483,0,0,0,0,0,0,0,0.0868535703602179,0,0,0,0,-0.123531111396866,3.46944695195361e-18,-0.096176525436326,0,0.0426159593062157,0,0,0,0,0.0125384302260184,0,0,-0.0690990999718564,0,0,0,0,0,0,0,-0.0952992456346062,0,0,0,0,-0.043930287169148,0,0
X002236.SZ,0,0,0,0,0,-0.372842116622484,0.295319498029099,0,0,0,0,0,0,0,0,0,0,0,0,0.237971169990653,0,0,0,0.405679456194229,0.00248931192291871,0,0,0.0919238958290774,0,0.0365104149234971,0,0,0.037373453865988,0.00597307911459644,0,0.000644776978291258,0,0,0.0171786244538219,0,0,0,-0.0146088032316522,0,0,0,0,0,0,0,0,0.0719649884195448,0,0,0,0,0.0524343610037538,0,0
X002414.SZ,0,0,0,0,0,0,0,0,-0.0173919552424929,0,0,0.297682299147642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.290776641345381,0,0,0,0,-0.0471441324099394,0,0.0972111354542759,-0.053449570551624,0,0,0.157939228206665,0,0,0,0.134324045048943,0.0206108509165691,0,0,0,0,0,0.029062852943888,0,0,0,0,0,0,-0.00793718057318123,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112144397928683,-0.0324929048989854,0,0,0,0,0,0,0,0,-0.0213765827623318,0,0,0.112564604969895,0,0.0270830811648647,0,0,0.0260528267530379,-0.0445111301142426,0.0272093090660461,0,0.114390410377731,0,0,0,0,0,0,0,0.0198363005446046,0,0,0,0.139315278858012,0,0,0,0.0126105102428931,0,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0.315566341279995,0,0,0,0,0,0,0,-0.075370770303281,0.105248192158573,-0.161119550028866,0,0,0,0.1237312018624,0,0,0,0,0,0,0,0.078824755322438,0.066892494424943,0,0,0,-0.0742790371581996,0,0,0.0878178664817297,0,0,0,-0.0294159745558243,0.150024107288031,0,0,0.18591732177553,0,0,0,0.114933732159926,0,0,0,0,-0.0650359756093847,0,0,0,-0.0486654475169035,0,0
X300146.SZ,0,0,0,0,0,0,-0.126307823748761,0,0.0163586454184483,0,0,0,0,-0.167183632299348,0.000113856597950805,0,0,0,0.0839465725328233,0,0,0,0.0933695201651764,0,0,0,0.0472798835939796,0,0.026687186005584,0,0,0,0.0956585046251237,0,-0.145792728589653,0,0,0,0,0,0.274528733133702,0.0339609065568645,0,0,0,0,0,0.337518929958381,0,0.0311626713566733,0,0,0.0733232459926465,0,0,0,0.0482738633595248,0,0
X600183.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.0761008818235186,0,0.0967092326050016,-0.133290181881216,0,0,0,-0.096202583548599,0,0,0.0245339599362194,0.0712743965662654,0.130660361751087,0,0.0511754634916586,0,0,0,0.142470338491277,0,0.0233054763083102,0,0,0,-0.038121919843466,0,0,0,0,0,0,0,0,0.121836312841269,0.225310282415131,0,0,0,0,0,-0.00412220269300751,0,0,0,0.000827214854158738,0,0
X000800.SZ,0,0,0,0,0,0,0.0156213711293324,0,0,0,0.195870922165976,0,0,0,0.029312293465556,0,0,0,0,0.0410767424428436,0,0,0,-0.0028436008200077,0,0,0.0272712475533195,0,-0.0610599339277984,0.0407801627077477,0,0,0,0.0133116711931306,0,0,0,0.0670732919987932,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0438085099200331,0,0,0,0,0.00286846268945743,0,0
X600089.SH,0,0,0.240644238598095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0365534857000396,0,0,0,0,0,0.0375446674806643,0,0,0,0,0.113241444760493,0.00231910588622029,0,0,-0.00328229807128047,0,-0.0370193098923066,0,0,0,0,0,0,0.0486760592747943,0,0.0792243720782878,0,0,0,0,0,0,-0.051716097238479,0,0,0,0,0,0,0
X002508.SZ,0,0,0,0,0,0,-0.0578829164283599,0,0,0,0,0.166916225295883,0,0,0,0,0.0596833817016574,0,0,0,0,0,0,0,0,0,-0.0195275863865414,0,0.0611560185283917,0,0,0,0.0487351786647129,0,0,-0.019046665543523,0,0.121338510438954,0,0.0372409401898993,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,-0.0152145148448947,0,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0.216930249358098,0,0,0,0,0,0,-0.198888643831559,0,0.249380420157981,0,0,0,0,0,0,0,0.0672364747527636,0,0,0,0,0,0,-0.0363064631894438,0,0,0,0.227600300627332,0,0,0,0,0,0,0.0579106121365493,0,0.0903970837215163,0,0,0,0,0,0,0.0696306756907996,0,-0.0847153554821686,0,0,0,0,-0.0658289946120782,0,0
X002008.SZ,0,0,0,0,-0.108163948166,0.0308942385534193,0,0,0,0,0,0,0,-0.0912492913093459,0.0607905529003628,0,0.110281246796692,0,0,3.46944695195361e-18,0,0,0,0.267291567884156,0,0,0.10125304129895,0,-0.00109029236986816,0,0,0,0,0,0,0,0,0.155974884836038,0.0546455705552846,0,0.186923264903583,0,3.46944695195361e-18,0,0,0,0,0,0.0701782939044361,0,0,-0.0180484070991616,-0.0582570046497831,0,0,0,-0.00880164857316492,0,0
Change_TY3M,-0.0450608634716207,0,0,0,0,0,0,0,0,0,0,0,0,-0.064427881115072,0,-0.00925026227582864,-0.0133450927971784,0,0,0.0142315883576503,0,0,0,0,0,0,-0.141264191247515,0.116542856408371,0,0,0,0.351043891376925,-0.0324438514816437,-0.0343859647826992,-0.0476053623115922,0.0310651724611441,0,0,0,0,0.177955604536768,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,-0.093017408727985,0,0,0,-0.00587456406296451,0,0
Slope,0,0,0,0.143477703991794,0,0,0,0,0,0,0,0,0,0,0,-0.142812177385316,0,0,-0.0600939431906281,0.105081507619907,0,0,0,0,0,0,0,0.0493760495705134,0,0,0,0,0,0,0,0,0,-0.0461558292899506,0,0,0.135594930173236,0,0,0,0,0,0,0,0,0,0.00514865028885966,0,1.14026866579417,0,0,0,-0.0772634877433767,0,0
TED,0,0,0,0,0,0.455047038889741,0,0,0.11193009154001,0,-0.495700910956772,0,0,-0.0871333168395894,0,0,0,0,0,0.306883021412482,0,0,-0.0144905398721333,0,-0.434394417092853,0,0.125374062903266,0,0,0,0,0,0.156843974472391,-0.231003135757577,0,0,0,0,-0.00165973097701125,0,6.93889390390723e-18,0,0.166785146105692,-0.0395710108677507,0,0,0,0,0,0,0,0.929781503491854,0,0,0,0,0.278115352671264,0,0
RealEstate_excess,0,0,0,0,0,0.00425547837941795,0.00543162244005663,0,0,-0.0660035671267334,0,0,0,0.0616860159105772,0.0814790419386367,0,0,0,0.0397400493743917,-0.0446327318234602,0,0,0.0552360374924855,0,0,0,-0.0247222920300505,0,0,0,0.00564615529887849,-0.0790179129061087,0,-0.0431475434331023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0266371996544448,0,0,0,0,0.0203075251609349,0,0
MKreturn,0,0,0.0442291041637169,0,0,0,0,0,0.0116558952064332,0,0,-0.0789940128210886,0,0,0,0,0,0,0,0.0168901689224417,0,0,0.0349382510682124,0,0,0,-8.67361737988404e-19,-0.0232358198505752,0,0,0,0,0.00948127037804938,0,0,-0.0635436902341584,0,0,0.0631872301094984,0,0,0,0,0,0,0,0.00215437990431421,0,0.0226286975527126,0,0,-0.0272081844942445,0.00723354704188654,0,0,0,0.00218168488260377,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,5.1997098797613e-05,0,-0.00269704267471802,0.00273685502908528,0,0,0,0,0.00181845532590555,0,0,0,0,0,0,0,0,0,0.0019608984841367,0,0,-0.000963917642842554,0,0,-0.00441557029779732,0,0,0,0,0,0,0,0,0,0,0,0,0.00180568294772913,0,0,0,0.0152699554010389,0,0,0,0.00898941652255756,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0.0890162865574054,0,0,-0.143162940594762,0.0630011122378269,0,0,0,0,0,0,0,0.183623702833338,0,0,0.0120524330824716,0,0,-0.000471160344529846,0,0,0,0,0,-0.208108283445597,0,0,0,-0.0367419513704472,0.193949830807662,0,0,0,0,0,-0.191249782738108,0,-0.0971747631997478,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0.000288863571496383,0,0,0.0056953343779431,0,0,0.00630893071029727,-0.00160147767221659,-0.00229438664586371,0,0,0,0,0,0,0,0,0,0,0,0.00139942888220796,0,0,0,0,0,0,0,0,0,-0.0021562778532373,0,0,0,0.00190464907099876,0,0,0,-0.0058452838794537,0.00183224244733485,0,0,0,0,0.00873664213508079,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0.0252018354821114,-0.00279079867428333,0,0,0,-0.0660077683855619,0.0370816711605474,0,0,0,0,0,0,0,0,-0.00802295634263948,0,0.0615732818245937,0.0165727371546083,0,0,0,0,0,-0.00263947477992889,0,-0.0357249870619772,0,0,0,0.0521211319144573,0,0.0466796472385298,0,-0.0278818326237787,0,0,0,0,0,0.0138526482404553,0,0,0,0.0640655226185155,0,0,0,0.00479663188596334,0,0
