,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000725.SZ,X600276.SH,X002304.SZ,X000858.SZ,X000625.SZ,X000063.SZ,X600690.SH,X600703.SH,X002292.SZ,X600271.SH,X600118.SH,X000100.SZ,X600031.SH,X000559.SZ,X002241.SZ,X600066.SH,X002475.SZ,X002236.SZ,X600741.SH,X600372.SH,X000157.SZ,X000338.SZ,X002049.SZ,X600089.SH,X002465.SZ,X300124.SZ,X600582.SH,X600177.SH,X000568.SZ,X601877.SH,X002074.SZ,X002506.SZ,X002294.SZ,X300003.SZ,X000869.SZ,X300001.SZ,X002129.SZ,X600867.SH,X002085.SZ,X600839.SH,X600252.SH,X000977.SZ,X002426.SZ,X000547.SZ,X600498.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600690.SH,0,0.0401547202198307,0,0,0,0,0.0658349299188151,0,0,0,0,2.95726906872091e-06,0,0,0,0,0,-0.0411753168988398,0,0,0.211042706936273,0,0.0380439198115102,0.0228547519714332,0,0,0.0471819902928248,0,0.0244186602086962,0,0,0,0,0,0,0.026706651330394,0,0,0,0,0,0,-0.0388906965905224,0,0,0,0,0,0,0,-0.0388425677631679,0.00104131787581293,0,0,0,0,0,0
X600703.SH,0,0.181587584474489,0,0,0,0,0,0,0,0,0,0,0.0562040968004616,0,0,0,0,0,0,0,0.0144157742561618,0,0,0,0,0,4.33680868994202e-19,0,0,0.0700154040391555,0,0,0,0,0,0,0,0,0,0,0.0731016798157115,0,0.163667988112991,0,0.0627419748194187,0,0,0,0,0,-0.0099271043033996,-0.00340150422920975,0,0,0,0,0,0
X002292.SZ,0,0.0677608510108772,0,0,0,0,0,0.107698575677071,0,0,0,0.113064604688087,0,0,0.244298014944808,0,0,0,0,0,0.0745317316057114,0,0,0,0,0,0.131001186256755,0,0.19420047158283,0,0,0,0,0,0,0.251736766950655,0,0,0,0,0.212497092899912,0,0,0,0.0493369166165431,-0.146029970023389,0,0,0,0,0.00725118826397459,-0.0970033975200337,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0110144012965636,0,0,0,0,0,0,0,0,0.0480584547927789,0,0.114772221512925,0,0,0,0,0,0,0,0,0,0,0,0.0989965732522577,0.130240507926857,0.0848559237743936,0,0,0,0,0,0,0,-0.0896517538052063,0.0200070642509126,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.161501707861422,0,0,0,0,-0.0462595665775856,0,0,0,-0.0247376614128741,0,0.269135051912278,0.372970395927944,0,-0.0989275089601759,0,0,0,0,0,0,0,0,-0.00452966399749973,0,0,0,0.103331441082517,0,0,0,1.73472347597681e-18,-0.0308897517471004,0,0,0.141165102180127,0,0,-0.0141614819705584,0.00850226917923765,0.0227486165210573,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0479595433780532,0,0.0713646223043853,0,0,0,0,0,0,0,0.0196614277798498,0,0,0.0390238746480544,0,0.180130675533916,0,0,0,0,0,0,0,0,0.0786910928391487,0,0,0.10937897463406,0,0,0,0.00606836988119885,0,0,-0.00374596782233906,0,0.0212772722629192,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0186514855002171,0,0,0,0,0,0,0,0,0,0.231103065379079,0,0.0254886722892843,0,0,0,0.122197656197049,0.147841447512574,0,0,0.0346156352923911,0,0,0,0,0,0.0245124866363619,0,0,0.264076549202926,0,0.0111967693797508,0,0,0,0,-0.0069879841462347,0,0,0,0,0,0,0
X000559.SZ,0,0,0.034408584994038,0,0,0,0,0,0.140985971649746,0,0,0,0,0,0,0,0,0,0.0271847267457617,0,0,0,0,0,0,0,0.0452130821972706,0,0,0.188314085644793,0,0,0,0,0.0267107594039486,0.0537525017994284,0,0,0,0.249179861615273,0,0,0,-8.67361737988404e-19,-0.0616293795796424,0.185395502689404,0,0,0,0,-0.0226383085889973,-0.0286094194678807,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0114660130664594,0,0,0.131365752563862,0,0,0,0,0,0,0.182699618371233,0,0,0.08967156607611,0.468123419777741,0,-0.060732236332846,0.0774744213972409,-0.199800383860201,0,0,0,0,0.0330815279606956,-0.00762122764935333,0,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.364652833603637,0,0,0,0,0,0,0,0,0.203576275830064,0,0,0,0,0,0,0,0.0578619905774158,0,0,0.06117522201523,0,0,0,0,0.0824578885010809,-0.0289632548447705,0,0,-0.00523295055074785,0,0,0,0,0,0
X002475.SZ,0,0,1.73472347597681e-18,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0.18926275675884,0,-0.203977278553391,0,0,0,0,0.14831746460187,0,0.0484205814838884,0,0.0617329452612942,0.098638410638596,0,0,0,0,0,0.130335929730132,0,-0.0939481291739069,0,0,0,0.193681454985518,0,0,0,-0.00109572470321063,0,0,0.120435471192481,0,0,0,0,0,-0.026979585465947,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0176844180660744,0,0,0,0,0,0,0,0,0.016121398034724,0,0,0.0922310776542819,0,0,0,0,0.147165856883303,0,0.0382850040930292,0,0,0,0,0,0,0.16932182024598,0,0,0.0337168612678899,0,0,0,0,-0.0293495736797707,0,0.0678345769682949,0,0,-0.0013298685917923,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0.221489455172116,0,0.178493815300416,0,0,0,0,0,0,0,0,0,0.0492309023615345,0,0.177937690841649,0,0,0.122612105415984,0,0,0.00744957501902006,0,0,0,0,0.0956202322305763,0,0,0,0.0214388862944947,0,0.025956117552064,0,0,0,0,0.0159882179075111,0,0,0,0,0,0,0,-0.0135262992078747,0,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0.0403150565681732,0,0.0425168189340634,0,0,0,0.00169513465014376,0,0.646863602101436,0,0,0,0,0.0481083233302785,0,0,0,0,0,0,0.0489473145165872,0,0,0,0,0,0.0218986311883773,0,0,0,0,0.218366197435532,0.189601396067573,0,0,0,0.0214829277310088,0,0,0,0,0,0,0,-0.0247728875617072,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0.0940779326981876,0,0.0769842442113178,0,0,0,0,0,0,-0.0131377337865518,0,0.088019022134899,0,0.0592058404969355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0172077929293931,0,0,0,0,0.209517105757086,0,0.0386330444185683,0,-0.0317055969643032,0.109409228018298,0,0.0768321435473976,0,0,0.00660867859468706,0,0,0,0,0,0,0
X000338.SZ,0,0,0.0198179288801759,0,0,0,0,0,0.0815158733442849,0,0,0,0.0553918978801496,0,0,0,0,0.0715831047149541,0.052334345393395,0,0,0,0,0,0,0,0.0108160249326523,0,0,0.100145472039024,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0.0940603525807949,0,0,0,0,0,0,0.132667238775037,0,0,0,0.00506329453045919,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0.385616642841255,0,0,0,0,0,0,0.0814682133183458,0,0.0774458737096358,0,0,0.290410798829417,0,0,0,0,0,0,0,-0.506294018179916,0,0,0,0,0,0,0.474212846875447,0.184850168036199,0,0,0,0,0,0,0.182925337471121,0,0,0,-0.0247318247580819,0.051584644877519,0,0,0,0,0,0
X600089.SH,0,0,0.056340133851435,0,0,0,0,0,0,0.0462390546771348,0,0.0808294432126784,0.00898560321158107,0,0.0420349990844416,0,0.226787678798253,0,0.00769579698958126,0,0,0,0,0.00568813822634474,0,0.206396481031474,0.0317365572738652,0,0,0.0355607165630709,0,0.127257571785313,0,0,0,0.0204190292702693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00559457175674839,0,0,0,0,0,0,0
X002465.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.16158099591099,0,0,0,0,0,0.0682318269982032,0,0,0,0,0,0,0,0.0279637270398024,0,0,0,0,0,0,0,0,0.0616819411678113,0,0,0,0.0883726645253209,0.0473699125084943,0,0,0.197493867020403,0,0,0,0.129039167115794,0,0,-0.0041085302685176,-0.0116643045160026,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0.382113064789531,0,0,0,0,0,0,0,0.237141734351914,0,0,0.00872182097534535,0,0,0,0,0,0,0,0.185705239257374,0,0,0,0,0,0,0.0199504747862938,0,0,0,0,0,0,0,0,0.114421681252535,0.137924055541435,0,0,0,0,0,0.0487155628970777,0,0,0,0,0,0
X600582.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0219483618597747,0,0,0,0,0.281717708863173,0.0310518466725254,0,0.15118129861706,0,0,0.0925371526658791,0,0.19006618054016,0,0,0,-0.015901245757772,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0,0.0527241904767123,0,0,0.00859144510497979,0,0.0289026884180227,0,0,0,0,0,0,0,0,0.0429793766997228,0,0,0.021546858050168,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182855932012709,0,0.0524575148905068,0.0861674886074438,0,0,0,0.0946451889185172,0,0,0.0031798164804875,0,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0403631164586985,0,0.0177579011882596,0,0,0,0.0273967900074318,0,0,0,0,0.117975681436557,0,0,0.0406000858298106,0,0,0,0,0,0,0,0,0.0646682727920312,0,0,0.107846339594283,0,0.0722200260644898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,-0.0510836644028335,0,-0.0831241468169394,0,0,0,0,-0.053658257079298,0,0,-0.0542214078046958,0,0,0,0,0.289524948974767,0,0,0,0,0,0,0,0,0,-0.244477410135757,0,0,-0.0789840833413345,0,-0.0502813590553154,0,0,0,0,0.220723777222679,0.135370204918596,0,0,0.00136063399821842,0.136074719567797,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102844359419505,0,0,0.359987923896965,0,0,0,0,0,0,0,0,0,0,0.071841118033076,0,0,0,0,0,0,0.000510460837992553,0,0,0,0.131455090743395,0.0236314465729436,0,0,0,0,0.0440966283132466,0,0.0374192132570836,0,0,0.00179697090231903,0,0,0,0,0,0,0
X002506.SZ,0,0,0,0,0,0,0,0,-0.118671832269538,0,0,0,0.212680223366602,0,0,0,0,0,0,0,0,0,0,-0.173633844984789,0,0,-0.0509779862064895,0,0,0,0.134727562239753,0,0,0,0.38371022830138,0,0,0,0,-1.73472347597681e-18,0.134580465927696,0.0865222774172341,0,0,0,0,0,0,0,0,0.00674561943110808,0,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0,0,0.092237222328564,0.0364015636289778,0,0,0,0,0,0.0562368870248129,0,0.0172020532953723,0,0,0.0398423061958851,0,0,0,0,0,0,0,0,0,0,0,0.038724057125261,0,0,0,0.0106025286582988,0.112425657775807,0,0,0,0,0,0,0.0391509464379236,0,0,-0.00712984236204851,0.0113775388262455,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.100035184848276,0,0,0,0,0,0.225796460355249,0,0,0,0,0.143785519737446,0,0,0,0,0,0,0,0,-0.172648585383567,0,0,0,0.256865412596492,0,0.0992108055918631,0,0,0,0.149284758423797,0.00277016627700114,0,0,0,0,0,0,0.0278764778967232,0,0,0,0,-0.281903238965812,0,0
X000869.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0356469319651085,0,0.0996520899771264,0,0,0,0.0994197677534366,0,0,0.0766246491522839,0,0,0.10128277821117,0,0.174292471660677,0,0,0,0.00316198341788277,0.207521735343676,0,0,0,0,0,0,0,0.0272641008559413,0,0,0,0,0,0.00806265127341948,0,0,0,0,0,0,0
X300001.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0705930501123672,0,0.107279087327994,0,0,0,0,0,0.0231086539148228,0,0,0,0,0,0,0,0.113404356931862,0,0.201989583261704,0,0,0,0.113403750011161,0.177021151670886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00543963631033258,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0571491368328427,0,0.00196595620949103,0,0,0,0,0,0.209695163848728,0,0.0500312593778126,0,0,0,0.139527498026076,0,0,0,0.0513125490226453,0.00929658920814277,0,0,0,0.028028952809806,0,0,0,0.219694485597074,0,0,0,0.131754821175849,0,0,-0.0136849579959667,0,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.138379249540751,-3.46944695195361e-18,0,0,0.0550432022984589,0,0,0,0,0,0,0,0,0,0,0,0.265287417046369,0,0,0,0,0,0.110978007390423,0,0,0,0,0.0110217223374421,0,0,0.0692519046847178,0,0,0.0129730546680659,0,0,0,0,-0.0166522417368925,0,0,0,0,0,0,0
X002085.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.558197982097686,0.0198695674223851,0,0,0,0,0.354030376472236,0.130365059360473,0,0,0.820772441110717,0,0,0,0,-0.186524819509379,0,0,0,0,0,0,0,0.173223016355058,-3.46944695195361e-18,0,0.0651659797807183,0,-0.025199621723192,0,0,0,0,0,0,0,0,0,0,0,-0.0571362921328219,0,0,0,0,0,0
X600839.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0631519071359525,0,0,0,0.0453558875429639,0,0,0,0,0,0,0,0.281733716510182,0,0,0,0,0,0,0,0,0,0.106868802953153,0,0,0,0,0.0247779763191509,0.269492749825082,0,0.0144534844724015,0,0,0.0800514558164216,0,-1.73472347597681e-18,0,0,0,-0.0235861376904048,0,0,0,0,0,0
X600252.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0322046442694051,0,0,0,0,0.103456851186069,0,0,0,0,0,0.280830589504701,0,0.0911976079902372,0,0,0,0.176976087807271,0.163205230705219,0,0,0,0.147306957811768,0,-0.12998723448538,0,0,0.0326823126143933,0,0,0,0,0,-0.083454280958767,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0397076100061182,0,0,0,0.0136513215469982,0,0.0506620324813495,0,0,0,0,0,0,0,0,0,0,0.125961390264951,0.322935721471697,0,0,0,0.185088818236297,0,0,0,0,0.0813002978669505,0.0198900556158119,0,0,0,0,0,0,0.096285984702752,0,0,-0.057855909860188,3.46944695195361e-18,0,0,0,0,0,0
X002426.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0798906731598743,0,0,0,0,0.0266169559744361,0,0,0,0,0,0,0,0,0,0,0,0,-0.0533039204361275,0,0,0,0,0.0369759616601105,0,0,0,0.0565730726367233,0.0866234471960973,-0.00585856049290307,0.103437371267431,-0.00390179082395946,0,0,0,0,0
X000547.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0616697481995305,0,0.605380344085873,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0338040679126661,0.0456418636993491,0,0.0519481788991787,0,0,8.67361737988404e-19,0.047346862466394,0,0,0,0,0.140654718470808,0,0,0,0.00538620958742588,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,0,0,0,0.103128779897088,0,0,0,0,0,0,0,0.18376429093662,0.0904485584568743,0,0,0,0,0,0,0,0,0,0,0.309454551364788,0,0,0,0,0.00288070125290814,0.0192174388177942,0,0,0,0.0331051864085559,0.0669480050883359,0,-0.0440272913661275,0,0,0,0,0.0223845834696924,0,0,0,0.000939504098076157,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,-0.154301713308998,0,0,0,0,0,0,0,0,0,0,0,0.0903708070894587,0,0.0681174845914151,0,0,0,-0.0582300126349011,0,0,0,0,0,0,0,0,0,0,0,0,-0.0272653531646938,0,0,0.0355159996411441,0.0192097160259272,0,0,0,0,0.17408050491923,0,-0.0138752669531219,0.0179415609905436,0,0,0,0,0,0
Slope,0,0,0,0,0,-0.0268639534164202,0,0,0,-0.17799160571974,0,0,0,0,0,0,0,0,0,0,-0.160184097668476,0,0,0,0,0,0.0897155886018261,0,0.222110564869823,-0.343013180592975,0,0,0,0,-6.93889390390723e-18,0,0,0.070181824382073,0,0,0,0,0.481630129833129,0,0,0,0,0,0,0,0,0.709709611970828,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.145973950741377,0,0,0,0,0,0,0.008055314530489,0,0,-0.172521466925121,0,0,0.0141729276959723,0,0,0,0,0,-0.0374891500179746,0,0,0,0.00968129388207316,0,0,-0.023831466083328,0,0,0,0,0,0,0,0.368796375578051,0,0,0,0,2.00637461435423,0,0
RealEstate_excess,0,0,0,0.217548433647424,0,0,0,0,0,0,0,0,0,0.0785289802395758,0,0,0.216792863955983,0,0,0,0,0,0,0,0,0,0.024958905657989,0,0,0,0,0,0,0,0,0.136722141808499,-0.318863039574355,0,0,0,-0.266329845160889,0,0.270691101143806,0,-0.2254896558186,-0.0146493212517823,0,0,0,0,-0.0512324812465676,0,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,-0.0653598854746683,0,0,0,-0.0279828630777167,0,0,0,0,0,0,0,0,-0.0462489728720177,0,0,0,0,0,0,0,0,0,0,0,0.171445127662676,0,0,-0.265059259949133,0,0,0.0124201472569472,0,0.101320876798782,-0.0413249056316493,0,0,-0.108252263022748,0,0.114065688936782,0,0,-2.16840434497101e-19,0,0.0879688874638483,0,0,0,0,0
MKvol,0,-0.00466287532001717,0,0,0,0,0,0,-0.00957116783321675,0,0,0,-0.0255118320256881,0,0,0,-0.00588878273411177,0,0.00509622851127107,0.00419593712837673,0,0,0,0,0,0,0,0,0,0,0,0,0.00592783516559501,0,0,0.00341993228557919,0.0181180397773609,0,0,0,0.00189998810200455,0,0.0134125260181608,0,0.00256688766205096,0,0,0,0,0,0.0222182135919852,0,0,0,0,0,0,0
CarbonVol_Shenzhen,0,-0.167596698954138,0,-8.67361737988404e-19,0,0,0,0,-0.00965107142608696,0,0,0,0.0690608810462129,0,-0.032792891146471,0,0,0,0,0,0,0,0,0,0,0,-0.0154131534075552,-0.0380824165440501,0,0,0,0,0,0,0,0.00349211454745173,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0.0274589928752699,0,0,0,0,0,0.205987170295953,0,-0.27533540858924,0,0,0,0
CarbonVol_Guangdong,0,0,0,-0.0215861985713172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00259808916851029,0,0,0,0,0,0,0,0,0.00363951737979622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00485164405035846,0.00728999150228051,0,-0.00107077990378281,0,0.0274663189075702,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,-0.00790964761675871,-0.00246879787080298,0,0,0.00119054843188095,0,2.16840434497101e-19,0,0,-0.00509741519782592,0,0,0,0,0,0,-0.00399594088819631,0,0,0,0,0,0,0,0,0.00851703177883677,0,0,0,0,0,0,0,-0.00106378070883662,0,0.0132327755150112,0,0,0,0.0124143967257553,0,5.42101086242752e-20,0,0,0,0
