,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000725.SZ,X000625.SZ,X000063.SZ,X600690.SH,X600703.SH,X600741.SH,X002241.SZ,X600066.SH,X600271.SH,X000100.SZ,X600031.SH,X000568.SZ,X002292.SZ,X002236.SZ,X600118.SH,X002475.SZ,X600177.SH,X002506.SZ,X000559.SZ,X002074.SZ,X000157.SZ,X600372.SH,X000338.SZ,X300003.SZ,X002249.SZ,X300124.SZ,X002085.SZ,X002456.SZ,X600867.SH,X002007.SZ,X002294.SZ,X000050.SZ,X002508.SZ,X002465.SZ,X600089.SH,X002426.SZ,X000869.SZ,X600699.SH,X002180.SZ,X002179.SZ,X000596.SZ,X600498.SH,X601877.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.217755540725912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0547818476495538,0,0.0967779187729968,0,-0.0288340400318688,0,0,0,-0.0739405189433008,0,0,-0.0621205074098928,0,0,0,-0.0440288721185996,0,0,0.0535428119022093,0,0,0,-0.151648994461633,0,0,0.181205951696727,0,0.0803213729762894,0.0071905734994167,0,0,0,0.0163349562569548,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0.132481474177439,0,0.173813837829253,0,0.0529772277432527,0,0,0,0,0,0,0,0,0,0,0,-0.0139433768681544,0,0,0,0.0113302135228817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00744980043154725,0,0,0.110762537196763,0,-0.0331832497732394,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0.0605754870166886,0,0,0.165839639121418,0,0,0,0,0,0.00274475637488217,0,0,0.074849403959923,0,0,0,0,0.0550136902451673,0,0,0.0113449084978677,0.284558819036118,0,-0.0345752940246078,0,0,0.00450813207706698,0,8.67361737988404e-19,0.0249318685893582,0,0,0,0,0,0,0,0,0,0,0,-0.0241721896415337,0,0,0,0,0,0,0
X000858.SZ,0.208307848968673,0,0,0,0.181166009493959,0,0,0,0,0.013464025215362,0,0,0.0803493000857364,0,0.069109226742233,0,0,0,0,0,0,0,0,0.0884190062215209,0,-0.0896320821711664,0,0,0,0,0,0,0,-0.0448332502200241,0,0.0422313578228306,0.0776582928667731,0,0,0,0,0.0793248751744868,0,0,-0.0673395584522377,0,0.164190943113011,0,0,0,0,0,0,0,0,0,0,0
X002304.SZ,0.173076138599259,0,0,0.245874497477132,0,0,0,0,0,0,0.107075237873417,0,0,0,0,0,0,0.157027831658745,0,0,0,0,0,-0.0425554890822564,0,-0.068119705332741,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0.0993636221006529,0,0,-0.036010458593664,0,0,0,0,0,-0.0689532245805274,0.0301318965079581,0.302684186575217,0,0,0,-1.0842021724855e-19,-0.00390079656890367,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0.184824999282148,0,0,0,0.143028118503425,0.00446623359385197,0,0,0,0,-0.110858403250415,0,0,0,0,0,0.142022265786063,0,0,0,0,0,0,-0.0445878888455774,0.00875526315083337,0,0,0,0,0,0,0,0,0,0,-0.0041254048513804,0,0,0.0562464658022514,0,0,0,0,0,0,0,0,0,0
X000725.SZ,-0.00643607711247726,0,0,0,0,0,0,0,0,0,0,0,0.0186868941014801,0,0,0,0.0620408525237454,0,0.0753138637883013,0,0,0,0,0.0787987149916393,0.148256582516233,0.0217207838957148,0,0.00334973041927577,0,0,0,0,0,0.105635659042358,0,0,0,0.0421331814322014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0.163722873233448,0,0,0,0,0.0555545077756901,0,0,0.00317454703840104,0.145085127569005,0,0,0,0.0539290927929873,0,0,0,0,0.18576482402752,0,0.149765789233486,-0.18635076547046,0,0,-0.106654503708837,0,0,0.139214970833842,-0.368577431830246,0,0,0,0,0,0.140126149179127,0,0,0,0.0964576671044486,0,0,0,0,0.0918374024396155,0,0,0,0.0840669613481261,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0.254463517938448,0.00779756134251,0,0,0.244158395219824,0,0,0,0,0,0,0,0,0.246074327211314,0,0,0,0,0.294043085726405,0.0770852252607778,0,0,0,0,0,0,0,0,0,0,0,-0.037821935680599,0,0,0,0,0,0,0,0,0,0.0707666044993873,0,0,0,0,0,-0.0728931580142777,0,0,0.111331165789972,0,0,0,0
X600690.SH,0,0,0.0116170494591957,0,0,0,0,0,0,0,0,0,0.00492825330625648,0,0,0,0,-0.0837670172780031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0431795280834022,0.0709501665043665,0,0.372265665651801,0,0.157126152384218,0,0,0.0763693673701656,0,0,0,0,0,0,0,0,0,0,0,0
X600703.SH,-0.0177939884760831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124759877160745,0,0,0,0,0,0,0,0,0.0164508093631514,0,-0.0646766625365131,0,0,0,0.110077469142792,0,0,0,0,-0.101024957692361,0.164699938409892,0,0.0800119491108455,0,-0.0277732762264683,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600741.SH,0,0.0861643686258556,0,0.0308863217418709,0.0236403272084746,0,0,0,0,0,0.0631678370882269,0,0,0,0.139992717102515,0,0.0578965122936689,0,0,0,0,0,0,0.00636683408895832,0,0,0,0,0,0,0.220009379057055,0,0,0,0,0,0,0.0722900830929387,0,0,0,0,0,0,0,0,0,0,0,0,0.0116131579019004,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133075926026626,0,0,0,0,0,0.141652906746884,0,0,0,0,0,0,0,0,0.140888937014486,0,0,0,0,0,0,0,0.199848997317648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,-0.0467764503893996,0,0.0174805224241753,0,-0.133272677326045,0,0,0,-0.0490539128071653,0,0,0,0,0,0,0,0,0,0,0.119682682656178,-0.0925915739980911,0,-0.0930493090581403,0.162834967604747,0,0,0,0.0733807734883411,0,0,0,-0.117227404134254,0,0,0,0,0,0,0,0,0.048653441778638,0,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0.112329520536919,0,0,0,0,0.199226346439524,0,0,0,0,0,0,0,0.0200275650405089,0,0,0.0381038128525226,0,0,0,0,0,0,0,0,0,0.1199555732766,0,0,0,0.114140593301926,0,0,0,0,0.0334366367661683,0.0575228551261274,0.115796708482561,0,-0.00462273356783924,0,0.288135830147022,0,0,0,0,0
