,X600104.SH,X600519.SH,X000725.SZ,X000651.SZ,X002415.SZ,X000625.SZ,X000858.SZ,X002304.SZ,X600031.SH,X000063.SZ,X600690.SH,X000100.SZ,X600276.SH,X000338.SZ,X000157.SZ,X600372.SH,X600741.SH,X002241.SZ,X600089.SH,X600703.SH,X600271.SH,X600066.SH,X600177.SH,X601877.SH,X600118.SH,X002236.SZ,X002129.SZ,X000550.SZ,X000581.SZ,X000568.SZ,X000559.SZ,X600582.SH,X300124.SZ,X000623.SZ,X002475.SZ,X000800.SZ,X000050.SZ,X600060.SH,X300146.SZ,X002294.SZ,X300003.SZ,X002465.SZ,X600839.SH,X000400.SZ,X002456.SZ,X000977.SZ,X002292.SZ,X000869.SZ,X600166.SH,X600435.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600104.SH,0,0,0.201458301715523,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0.285052747961004,0,0,0,0,0,0.115165620026372,0,0,0,0,0.215710211944313,0,0,-0.086455620868659,0,0,0.0948542811628233,0,0.0775534852403717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600519.SH,0,0,0,0,0,0,0.176394197310635,0.0946682387331686,0,0,0.0184351889455025,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0.0203483917096343,0.0322296095873735,0,-0.00203414835348861,0,0,0.0347812476516281,0.0865041923737593,0.0706706119943519,0,0,0.0332543782453462,-0.102313896180967,0,0,0,0,0,0,0,0,0,0,0,0,0.035535895925629,0,0,0,0,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0.242445847668239,0,0.183094285221721,0,0,0.0424097167911037,0,0,0,0,0,0.0565922827446048,0,0.113743469406946,0.0351906021646352,0.039482984225356,0.0962097617882412,0,0,0,0.0847742096441157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0522856274559413,0.0866367918959053,0,0,0,0,0,0,0,0,0,0,0,0
X000651.SZ,0,0.0744508639441133,0,0,0,0,0,0,0,0.062462195897274,0,0,0,0.00807341003192657,0,0,0,0,0,0,0.115384788856733,0.0777938913819723,0,0,0,0.0139081208613028,0,0.20656449694064,0.00997474821024989,0,0,0,0.123796533592432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0767635565580052,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0.279619737190899,0,0,0,0.0808128546390851,0,0.115518776377614,0,0,0,0,0.0237076904593673,0,0,0,0,0,-0.200682904978364,0,0,0.270333909781598,0,0.12933808723196,0,0,0,0,0.0579593775062403,0,0,0.121039245013113,0,0,0,0,0,0,0,0.146627941884881,0,0,0.00355566963851981,0,0,0,0,0,-0.00321767308969252,0,0,0,0,0,0
X000625.SZ,0,0,0,0.110627322134415,0,0,0,0.298179464961282,0,0,0.0989840071693041,0,0,0,0,0,0.152600324205129,0,0,-0.0668804496985356,0,0,0,0,0.013646828230571,0,0,0.25553578685012,0,0,0,-0.0259048071632449,0,0,0,0,0.0554911838592805,0,0,0.0707025745146495,0,0,0,0,0,0,0,0,0,0.0359159204393606,0,0,0,0,0.102526885505351,0,0,0,0
X000858.SZ,0,0,0.00862702048876164,0,0,0,0,0.125883694818578,0.150329405135358,0,0.0990821925184598,0.00645159766479067,0,1.38777878078145e-17,0.0688050327394236,0,0,0,0,0,0,0,0.118662275006888,0,0,0,0,0,0,0.093278736767926,0,0,0,0.0224712782048602,0,0.0501301385257965,-8.67361737988404e-19,8.67361737988404e-19,0,0,0,0,0.135702804454803,0,0,-0.0202780214775726,0,0.00142909298260954,0,0,0,0,0.0141583786380009,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0,0.118586908453946,0,0,0.0989091599526049,0,0.0983614298151364,0,0,0,0,0,0,0,-0.113753945567221,0,0.058563730556886,0,0,0,0.118138913827791,0,0.338063242681833,0,0,0,0,-0.076942753289927,0,0,0,0,0,0,0,0,0,0,0,-0.229972815005909,0,0,0.0257392420287775,0,0,0,0.0502685519534799,-0.0278744014216088,0,0,0,0,0,0
X600031.SH,0.0670596630245568,0,0,0,0,0,0.0303442582007671,0,0,0,0,0,0,0,0.746500658926109,0,0,0,0.0195088406755372,0,0,0,0.0721284406816148,0,0,0,0,-0.0906438529758849,0,0,0.0160205715683172,0,0,0.0596740560166787,0,0.0492044758465079,0,-0.0236314837480575,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0
X000063.SZ,0,0,0.171851052646575,0,0,0,0,0.0352530228307147,0.17691837832914,0,0,0.0701316931193666,0,0.204092841753782,0,0,0,0,0,0.0982166794027638,0,0,0.06212243054211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0120231277514235,0,0,0,0,0,0
