,X600519.SH,X000858.SZ,X000651.SZ,X600276.SH,X002415.SZ,X600104.SH,X002475.SZ,X003816.SZ,X000725.SZ,X002304.SZ,X000063.SZ,X600031.SH,X600690.SH,X000338.SZ,X000568.SZ,X000661.SZ,X600703.SH,X600741.SH,X600809.SH,X002241.SZ,X000100.SZ,X000596.SZ,X002236.SZ,X300003.SZ,X601877.SH,X000157.SZ,X300124.SZ,X300142.SZ,X300014.SZ,X002007.SZ,X600183.SH,X000066.SZ,X000625.SZ,X002371.SZ,X002456.SZ,X300136.SZ,X600271.SH,X002179.SZ,X002008.SZ,X002463.SZ,X000977.SZ,X600584.SH,X002180.SZ,X000050.SZ,X600177.SH,X002129.SZ,X002049.SZ,X600498.SH,X600066.SH,X002508.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0,-0.122164930765958,0.0832953237795551,0,0,0,0,0.120016282442612,0,0,0.615143083983379,0,0,0,0.00815235613531862,0,0,0.0845645719715302,0,0.0474527523887826,0,0,0,0,-0.00608073144090244,0,0,0,0,0,0,0,0,0,0,-0.00765819271216354,0,0,0,0,0,0,0,0,0,-0.0337706457054157,0,0,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0.019888581372277,0,0,0.0474725076287583,0,0,0,0,0,0,0,0.486151280489842,0,0,0,0,0.0425031473043913,0,0.0141830885132658,0.0158780094042467,-8.67361737988404e-19,0,0,0,0,0,0,0.0423300606267796,0.0251581303830087,0,0.0153789312416767,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0112871839482884,0,0
X000651.SZ,0,0,0,0,0,0,0,0.116622893736113,0,0.219415618165463,0,0,0.299997874552721,0,0,0,-0.147842463486725,0,0,0,0.0214650302833156,0,0,0.112465886111642,0,0,0,0,0.0186705666763209,0,-0.131138808751898,0,0,-0.00875998056568372,0.0895425813105213,0.012463917482344,0,0,0,0,0,0,0.0212067947371706,0,0,0.106394308283233,0,0,0,0,0,0.0233580979972022,-8.67361737988404e-19,0,0,0,-0.0220815801566363,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.371364188447667,0,0,0.0101884463526907,0,-0.0666148122985246,0.141662872823458,0,0.00370264752830804,0,0,0,0,0,0.141847033316515,0,0.00245349697254742,0.123291247645232,0,0,0,0,0,-4.33680868994202e-19,0,-0.0124843171661549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019897127143561,0,0
X002415.SZ,0,0,0,0,0,0,0,-0.093505840397026,0,0,0,0,0.0576212483160162,0,0,0.0550938248960917,0,0,0,0,0,0,0.544897748522775,0,0,0,0,0.0391413101794411,0,0,0,0,0,0.0166281834727617,-0.0373110451008569,0,0,0,0,0,0.0486534118666275,0,0,0,0,0,0,0,0,-0.0579227240280213,0,0.112739917273051,-0.0601171456770694,0,0,0,-0.102708469894909,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0940025471406942,0.0600575688947252,0,-0.0177528783765287,0,0,0,0.0177473917254669,0,0,0,0,0.0286183360826927,0,0,-0.041435913027512,0,-0.0750813175946422,0,0,0,0,0,0.0384494646117293,0,0,0,-0.00228648916536753,0,0.0410528064449949,0,0,0,0,0,0.00389676338329137,0,0,0,0,-0.0179614519698686,0,0
X002475.SZ,0,0,0,0,0,0,0,-0.0420044804643117,0,0,0,0,0,0.175194072718543,0,0,0,0,0,0.261546397005453,0,0,0,0,0,0,0,0,0,0,0.0512813936011522,0.19634884458873,-0.0692352098546554,0,0,0,0,0,0.290256468992664,0.0022616341112555,-0.179430824188904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0152369099221053,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.110514794999045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.048038271567745,0,0,0.033468700633079,0,-0.0331250023017523,0,0.105826063337584,0,0,0,0.118652577725401,0,0,0,0.218838077991525,0,0,-1.73472347597681e-18,0,0,0,0,0.08034717995694,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184175311096668,0,0,0,0,0,0,0,0.0376267023501864,0,0,0.0350396791801507,0,0,0,0.0238763850659283,0,0,0,0.0651269442269115,0.0221291340189094,0.123692941741272,0,0.0236185317953264,0,0,0,0,0,0,0,0,0,0,0,0,0.0366988558764508,0,0
X002304.SZ,0,0,0.00405754792011631,0.0490405101536097,0,0,0,0.0957235304737437,0,0,0,0,0.0248169989167441,-0.0153999787576285,0,0,0,0,0,0,0,0.208649912224025,0,0,0,0,0,0,0,0.0106033442344289,0.0856553225609063,0,0,0,0,0,0,0,0,0.0151457534409339,0,0,0,0,0,0,0,0,0,0,0,-0.0114543334453857,0.0159196841717152,0,0,0,0,0,0
