,X600519.SH,X000858.SZ,X600276.SH,X000651.SZ,X002415.SZ,X600104.SH,X003816.SZ,X002304.SZ,X000063.SZ,X002475.SZ,X000725.SZ,X000568.SZ,X600031.SH,X600690.SH,X000338.SZ,X600741.SH,X600809.SH,X000661.SZ,X600183.SH,X000596.SZ,X600703.SH,X002236.SZ,X000100.SZ,X002241.SZ,X601877.SH,X300003.SZ,X002007.SZ,X002463.SZ,X000157.SZ,X300142.SZ,X600271.SH,X002179.SZ,X300124.SZ,X000625.SZ,X002008.SZ,X600867.SH,X000066.SZ,X300014.SZ,X300136.SZ,X002049.SZ,X600498.SH,X002129.SZ,X000977.SZ,X002506.SZ,X600066.SH,X600177.SH,X002371.SZ,X300146.SZ,X600487.SH,X000050.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.44062587852647,0,0,0.0290878545149438,0,0,0,0,0.159899411283512,0,0.0389215342792935,0,0,0,-0.126591591069419,0.0242637630474166,0,0,0,0.0343938383396282,0.0319545406598771,0,0,0,0,0.0203833262578986,-0.053172266693967,0,0,0.00710635964399239,0,0,0,0.0126640531390846,0,0,0,0,0,0,0,0,0.0346881595163751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0.0140375594184368,0.0419651333939642,0,0.269856173494385,0,0,0,0,0.386985617118407,0,0,0.112723503884211,0,0,0,0,0,0,0,-0.11135045462258,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0562170117041665,0,0,0,0,0.0540158634099079,0,0,0,0,0,0,0,0,0,0,0,0
X600276.SH,0.00297877499145467,0,0,0,0,0,0,0,0,0.145908359271218,0,0.17379280489996,0,0,0,0.0932069957822975,0,0.101449826118834,0,0,0,0,0,-0.000418269729780505,0,0,0,-0.0152373117724869,0.027326124667507,0,0,0,0,0,0,0.0999178748137858,-0.0244193894358642,0,0,0.00904340916465861,0,0,0,0,0,0,0,0,0,0,0.160407148905482,0,-0.0194071717556501,0,0,0,0.018869437243632,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19680727348076,0,-0.0236345917892874,0,0,0,0,0,0,0.0282412170727399,0.135415639723481,0,0,0,0,0,0,0,0,0.0151904973704499,0.0973164224315579,0,0,0,0,0,0,4.33680868994202e-19,0,0,0.0170279060120018,0,0,0,0,0,0,0,0,0,0.00624604217769721,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0.0611462239674806,0.0818178851323415,0,0,0.198644576708809,0,0,0,0,0,0,0,0,0.194165750237569,0,0.121100161907667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042402097660315,0,0.0341119269394732,0.00944038934967577,0,0,0,0,0,0,0,0,0,0.00337624370478194,0,0,0,-0.0310085969547761,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0717150536970318,0.167653301071563,0,0,-0.072503155852913,0,0,0,0,0,0.0777763862736553,-0.00514596146678155,0,0.0114183795591209,0,2.16840434497101e-19,0,0,0,0.147207339289338,0.0602910840537072,-0.0268986953951457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00689801466668067,0,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.131098710777104,0,0,0,0,0,0,0,-0.0504943090879625,-0.166638440801735,0,0,0,0,0,0,0.0360431637508103,0,0,0,0,0,0,-0.0502105620337848,0,0,0,0,0.241764235802161,0,0
X002304.SZ,0,0,0.0897079575572884,0,0,0,0.144648796682053,0,0,0,0.155500799280171,0.204889538173811,0,0,0,0.108801976568339,0,0,0,0.0153556853520262,0,0,0,0.017564366811169,0,0,0,0,0,0,0,0,0,0,0,0.0853078870080795,-0.00568799066293883,0,0,0,0,-0.037227461817852,0,0,0,0,0,0,0,0,0,-0.00142902274771,0.00558322187366768,0,0,0,0,0,0
X000063.SZ,0,0,0,0.0127941507402065,0.328008448235151,0,0,0,0,0.204025553829403,0,0.220256075543395,0,0,0,0,0,0,0,0,0,0.0110084201544336,0,0.032944628110435,0,0,0,0.0770367050009904,0,0,0,0,0,0,-0.133343352124945,0,0,0,0,0.038803812284941,0,0,0,0,0,0,0,0.453393764497227,0,0.0473967147879118,0,0.0307726221517409,0.0474446122563778,0,0,0,-0.130137098455218,0,0
X002475.SZ,1.73472347597681e-18,0.156489046641487,0,0,0.117099103640727,0,0,0,0.0280582026773454,0,0.069262102444413,0,0.151570894430582,0,0,0,0,0.219592785790592,0,0,0,0.12537211605983,0.108671870368189,0,0,0,0,0,0,0,0,0,0,0,0.09783017457346,0,0.0148636800943193,0,0.0509574678765129,0,0,0,0,0,0,0,0,0,0,0,0,0.00421031330227191,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0847038415991387,0,0,0.0494845387978364,0,0,0,0.0123842267272436,0,0,0,0,0,0,0,0,0,-0.0248376259439375,0.131344945856992,0.0435549322623814,0,0,0,-0.0605209675369541,0,0,0,0,0,0.197561077698463,0,-0.0445565555600617,0.0849024082562517,0,0,0,-0.0144047373228077,0,0
X000568.SZ,0,0.605072286626808,0,0,0,0,0,0.188929382024325,0,0,0,0,0.148190267092075,0,0,0,0,0.0910876277935624,0,0.0960507970768451,-0.0602754652133855,0,0,-0.0449605166970151,0,0,0,-0.0335892809170776,0,0,0,0,-0.0605838068295398,-0.0231672064340412,0,0,0,0.0346664542160503,-0.0847199693022486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0115714751420485,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0.036111986931,0,0,0,0,0.110848468314219,0,0,0.108679094411288,0,0,0,0,0,-0.0527159386348809,0,0,0,0.0582274468009508,0.169383590370159,0,0,-1.73472347597681e-18,0,0,0,-0.00516432240643305,0.00438728828935898,0,0,0,0,0,0.102301551361117,0,0,0,-0.0128540161486957,0,0,0,0,0.00636486883711673,0.0275837462916672,0,0,0,-0.0404531471640302,0,0
X600690.SH,0,0,0,0,0.0137514127179461,0,0,0.100876160232171,0.109583523037833,0,0,0,0,0,0,0.0190978905339838,0,0,0,0,0,0.00638823079850354,0,0,0,0.0567440451078748,0,0,0,0,0.147504521577709,0.0472632194180175,0,0,0.0169349246709481,0,0,0.0102636847621187,0,0,0,-0.132707280808934,0,0,0,0,0,0,0,0.000968544190968506,0,0,-5.42101086242752e-20,0,0,0,0.0180826995586474,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.00820416070378392,0,0,1.73472347597681e-18,0,0.14820607942094,0,0,0,0,0,0,0,0,0.0524515319981344,0,0,0.131002517342023,0.342355243151278,0,0,0,0,-0.00265251327937769,0.01778421590603,0,0,0.10547061887099,0,0,0,0,0.107048735110501,0,0,0,0,0,0,-0.00746496671458755,0,0,0,0,0,0,0
X600741.SH,0,0,0.249153133928734,0,0,0.495799508472632,0,0,0,0.0608835986765845,0,0,0.193406189648363,0,0,0,0,0,0,0.180593373271619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.232970275535879,0,0,0,0,0,0,0,-0.0563234230471713,0,0,0,0.0120522091194846,0,0,0,0,-0.0366817639030517,0,0
X600809.SH,0,0.335870483883324,0,0,-0.0276927633547277,0,0,0,0,0,0,0.0135438717322851,0,0,0,0,0,0,0,0.113871726478228,0.0691664339367898,0,0,0,-0.0459378458139396,0,0,0,0,-4.33680868994202e-19,0,0.0328518205657433,0,0,8.67361737988404e-19,0,0.0516853255561672,0,0,0,0,-0.0129302554594934,0,0,0,0,0,0.0154709404350618,0,0,0,-0.0151825758336374,0,0,0,0,0.0976463492607198,0,0
X000661.SZ,0,0,0.208643986176255,0,0.183215524715339,0,0,0.170911023571772,0.0833862696380767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0429338920351002,0,0,0.181268542755103,0,0,0,0,0.00279106388902214,0,0,0.0203742726087252,-0.0429212838053271,0,0.0254026712926939,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042933539066092,0.000419972926745211,0,0,0,-0.122107328813779,0,0
X600183.SH,0,0,0,0,0,0,-0.137051109008752,0,0,0,0,-0.117031727148675,0,0,0,0,0,0,0,-0.00130246509109207,0.101618941281563,0,0,0.321907829626871,0,0,0,0,0,0,0,0.171116048607489,0,0,0,0,0,0,0,0,0.00701873877263954,0.000742652214849318,0,0,0.00884290364000588,0,0,0,0,0.0973959099570129,0,0,0,0,0,0,0,0,0
X000596.SZ,0,0.153036570485965,0,0,0,0,0,0.291236697124243,0,0,0,0.275311673845583,0,0,0,0,0,0.0237869731169763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.191593861397087,0,0.00666202332860719,0,0,0,0,0,0,0,0,0,0,0.038757503351101,0,0,0.169136286469294,0,0.00269740278012532,0.045216623903776,0,0,0,-0.00816109398532149,0,0
X600703.SH,0,0,-0.138805550117061,0,0,0,0.0100584272472571,0,0,0,0,0,-0.199573585524298,0,0,0,0,0,0,0,0,0.142321697950899,0.176266431467775,0,0,0,0,0,-0.0692428094127823,0,0,0,0,0,0.034297375042807,0,0,0,0.0496913468526761,0.422350452911353,0,0,0,0,0,0,-0.0947398082418638,0,0.507850462360292,0.289594759042847,0,5.42101086242752e-20,0.00396731273338554,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0.00038380758808087,0,0,0,0.164097344259291,0.110235996279246,0,0,0,0,0,0,0,0,0,0,0.167321567470258,0,0,0,0,0,0,0,0,0,0,0,0,0.109282752628528,0,0,0.0647073971283716,0.0870772190942542,0,0,0,-0.0709278167355472,0,0,0,0,0,0,0,0.127114752319428,0,0,0.00794675244447738,0,0,0,-0.00239807237039461,0,0
X000100.SZ,0,0,0,0,0.039562919003722,0,0,0,0,0,0.106459003838407,0,0.0990021186276067,0,0.273577192848195,-0.00588316300000464,0,0.0760661804388209,0,0,0.180476770983068,0,0,0,0,0,0,0.108647841093961,0,0.121685446434767,0,0,0,0,0,0,0,0,0,0.0512845375471522,0,0.00446709251755386,0,0,0,0,0,0,0,0,0,0,0.0249974347761135,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0.202199108534892,0,-0.0241604561338855,0,0,0.206216388836693,0,0,0,0,0,0,0,0,0.243133587139803,-0.309709724739385,0.193701250587507,0.0794371813938234,0,0,0,0,0,0.0586956388437273,0,0,0,0,0,0,0,0.288245305152744,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0.0508059408459981,0,-0.000699086226130526,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0.0325901146421776,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.069627747359853,0,0.10578091077839,0,0,0.114303530964316,0,0,0,0,0.0783782157520338,0,0,0,0,0,0.0448045913271516,0,-0.0407884280250963,0,0,0,0,0.0975509912054673,0.147664537328071,0,0,0,-0.189064419985498,0,0,0,0,0.0296406834959094,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0.0334335786776895,0,0.24645470761181,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161845371525689,0,0,0,0,0.0955089370509973,0,0.0956078676434486,0,0,0,0,0,-0.120759550146971,0,0.0878741961361533,0,0,0.141455758548792,0,0,0,0,0,0,-0.0898773634129735,0.049800724470958,0,0,0,0.11604278834527,0,0
X002007.SZ,0,0,0,0,0,0,-0.0689169692710336,0,-0.0801480676053556,0,0.124099970270065,0.154093498238916,0,0,0.118187784740741,0,0,0.239633847025504,-0.0265151882886278,0,0,-1.73472347597681e-18,0.155664088669908,0,-0.212817952520097,0,0,-0.0523150991464805,0,0.0944082312165597,0,0,0,0,0,0,0.082946664886557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002463.SZ,0,0,0,0,0,0,0,-0.259642583442909,0,0,0,0,0,0,0,0,0,0,0.638590913446395,0,0.187330230731815,0,0.213810102032532,0.0822933524318475,0,0,0,0,0,0,0,0,0,0,0,-0.323665453845139,0,0.138113771971758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0104498146995608,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.494858083149719,0,0,0,0,0.00507793475500852,-0.0647663116506541,0,-0.0836545400235685,0,0,0.15330697657794,0,0,0,-0.0661149178540743,0,0,0,0,0,-0.0660562915229269,-0.135590770169852,0.138114098551283,0,0.0210957153588843,0,0,0,0,0,0,0,0,-0.115915721059485,0.21841217774687,0,0,0,-0.0253495244990304,0.0543360828103971,0,0,0,-0.0825269759360997,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0,0.093324092320079,0,0,0,0,0,0.0667055109139338,0,0.0772755228752273,0,0,0.0313646326489561,0,0.0149892875679598,0,0,0,0,0,0.0649596315828846,0,0,0,0.106582338278357,0,0,0,0,0.00299463626622799,-1.73472347597681e-18,0.120401170809095,0,0,0,0,0,0,0,0,0,0,0,0.000818086345723938,-0.0225073697758256,0,0,0,-0.0188548875723499,0,0
