,X600519.SH,X000858.SZ,X002415.SZ,X000568.SZ,X600276.SH,X600809.SH,X000651.SZ,X002304.SZ,X600690.SH,X002475.SZ,X002371.SZ,X000063.SZ,X300124.SZ,X600104.SH,X000725.SZ,X003816.SZ,X600031.SH,X000596.SZ,X002129.SZ,X300014.SZ,X000625.SZ,X000338.SZ,X600703.SH,X002049.SZ,X600089.SH,X002236.SZ,X002179.SZ,X000100.SZ,X600372.SH,X002241.SZ,X000661.SZ,X000977.SZ,X600584.SH,X600702.SH,X002180.SZ,X601877.SH,X000157.SZ,X600522.SH,X300142.SZ,X600460.SH,X600741.SH,X002074.SZ,X002463.SZ,X600183.SH,X000733.SZ,X300003.SZ,X000066.SZ,X002007.SZ,X600487.SH,X002294.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002371.SZ,0,0.0625312981555196,0,0,0,0,0,0,0,0,0,0.121985354391279,0,0,0,0,0,0,0,0,0,0,0.123530866254313,0,0,0,0,0,-0.168364215343029,-0.0192823521629923,0,0,0,0,0,0,0,-0.142553644931224,0,0.628191317872964,0,0,0,0,0,0,0.0604969599186799,0,0,0.100672157469544,0,0.0432825665405939,0,0,0,0,0,0,0
X000063.SZ,0,0,0.172570657004115,0,0,0,0,0,0,0,0.20251990164193,0,0,0,0,0,0,0,0,0,0,0,0,-0.322059629281554,0,0.362581014176479,0,0,0.157489170485479,0,0,0.0601023908207286,0,0,0,0,0,0,-0.327214313387026,0.223964601329601,0,0,0,0.000250266887506304,0,0,0,0,0.0287262925361103,0,0.244605028096464,0.0592854043272475,0,0,0,0,0,0,0
X300124.SZ,0,0,-0.0516372087444663,0,-0.046176353038038,0,0,0,0,0,0,0,0,0,-0.0561953073597745,0,0,0,-0.119177622114143,0,0,0,0.0824102566994759,0,0,0,0,0,0,0.189465746502624,0.0499527286861576,0.00505104113575852,0.0893824600368214,0,0.0930948863593233,0,0,0,0,0,0,0.220065500886594,0,0,0,0,0,0,0,0,0,-0.0196945291336503,0.00897749358040431,0,0,0,0,0,0
X600104.SH,0,0,0.0413046699459399,0,0,0,0.0149329710335961,0,0,0,-0.00720961118204573,0,0,0,0.00777670737885156,0.199329636404639,0,0,0,0,0.270425024211763,0.0511440179138663,0,0,0,0,0,0,0,0,0,0.0298730026581255,0,0,0,0,0,0,0,0,0.253932846005297,0,-0.0340118081714935,0,0,0,0,0,0.0566487724855374,0,0,0,-0.0034763055984125,0,0,0,0,0,0
X000725.SZ,0,0,0,0.0279247752894547,0,0,0.0555236675723282,0,0,0,-0.0115984931328325,0,0,0,0,0,0,0,0,-0.0154812001191348,0,0,0,0.155544404243257,0,0.0316673280562385,0,0,0,0,0,0.100651478912769,0,0,0,0,0,0,0,0,0,0,0.0184464860869865,0,0.086410719087439,0,0,0,0,0.0551794527945341,0,-0.020863823631462,0,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0.120191846004439,0,0,-0.0363761654761321,0,0.0282149603812926,0,0.000607780810100201,0,0,0,0,0,0,0.0524447868058423,0,0,0,0,-0.0301618147811883,0,0.0129419980954798,0.0505961586245504,0,0,0,0,0,0,0,0.080325253734881,0,0,0,0,0,0,0,0,0,0,0,0,-0.00179344075632365,0,0.0361385031405966,-0.0118830331963075,0,0,0,0,0,0
X600031.SH,0,0.140469598808085,0,0,0,0,0,0,0.138723438302432,-0.0547466563126028,0,0,0,0,0,0,0,0,0,0,0,0.263930245245162,0,-0.0418618742166022,0,0,0,0,0,0,0,0.101665222679542,0,0,0.0838779759318774,0,0.389692620654051,0,0,0,0,0,-0.150233730631201,0,-0.0302141980676226,0,0.00260982516596784,0,0.100744788889596,0,0,-0.0102559292970249,0,0,0,0,0,0,0
X000596.SZ,0.265686066354289,0.170893052488296,0,0,0,0.0298203441613421,0,0.0596168232131109,0,-0.000356884001046842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0106184557979669,0,0,0,0,0.151547870152794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0367376385156499,0,0,0.00606303321494534,0.00792977646711175,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0.0292527148203737,0.0149574062512639,0,0,0,0,0,0,0,0,0,0,0,0,0.0201973566105827,0,0.219624677022305,0,0,0,0,0.0749755652518751,-0.0176878554247742,-0.0612708211505955,0,0.299443667300723,0,0.12988873465602,0,0,0,0.158832643892457,0,0,0,0,0.0345690387444805,0,0.154119666656345,0,0,0.0875815497667214,-0.0476726632391144,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0,-0.182348245098277,0.146356594571529,0,-0.174871883701461,0,0,0,0,0,0,0,0,0,-0.132598948626433,0,0.0547028800039559,0,0,0,0,0,-0.047370869281145,0,0.00195381841570368,0,0.136115779207471,0,0,-0.125286097107308,0,0,0,0,0.338043972677684,0.0630456315942208,0,0,0,0,-0.128214744513871,0,0,0,0.0233601940719175,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0.0833882589246741,-0.0200594568460469,0,0,0.272227975979122,0,0,0,-0.00180143501513158,0,0.150539227950093,0,0,0,0,-0.108637249089542,0,0,0,0,-0.0206029129287461,0,-0.0152585512718422,0,0,0,0,0,0,0,0,0.563948224081651,0.0598134066474813,0,0.158679641758036,0,0,0,0,0,0,0,0.00207043911181661,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,-0.0495543584536553,0.226148685309582,0,0,0,0,0.0178136571443585,0,0.0315672673985994,0,0,0.272725098304469,0,0,0,-6.93889390390723e-18,0,0.0272009605079859,-0.0189274929874269,0.0125078791170921,0,0,0,0.0843969838881755,0,0,0.00762093353037069,0,0,0,0,0,0,0,0,0,0.0702116282710752,0,0,0,0,0,0,0,0,-0.073923264834392,0.00254853328149159,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0.0401131633925598,0,0,0,0.108247708078349,-0.0224099722862347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0823821585914089,0,0,0.102975082961045,0,0,0,0,0.114513687730278,0,0,0,0,0.160348727037757,0,0,0,0.0465206743762467,0,-0.164592262232198,0,0,-0.00195840888546292,-0.0436346055407434,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0.111885692549691,0.0866737576023545,-0.0363806411979864,0,0,0,0,-0.028628392372198,0,0,0,-0.129404632256481,0.117261714227987,0,0,0.0640368223324555,0,0.0466867364009956,0,0,0,0,0,0,0,0,0,0,0,0.313112617126302,0,0,0.00123400804090582,0,0.065996502692269,0,0,0,0,0,0,0.0319212681490053,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108186038997544,0.0448774565232641,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136630982441201,0.0404020700935604,0.00718053734893109,0,0,1.73472347597681e-18,0,0.0267984417630704,0,0,0,0.0668635305496738,0,0.0296661167862141,0,0,0.0263407641433041,0.00122181161448321,0,0,0,0,0,0
X002236.SZ,0,0,0.787627192196201,0.130536975870714,0,-0.0306096882494638,0,0,0,0.28139294590898,0,0.368252215973951,0,0,0,0,0,0,0,0,0,0,0.0751565318064175,0,0,0,0,-0.0487177903669214,0,0,0,-0.0468676691765423,-0.238124510532449,0,0,0,0,-0.00127857110425834,0,0,0,0,0.196612358505088,0,0,0,0.136608929891921,0,0,0,-0.136222105999973,0,0,0,0,0,0,0,0
X002179.SZ,0,0,0.0101384613983949,0.0531377496291322,0,0,0,0,0,0,-0.0463324135842097,0,0,0,0,0,0.0765386887515038,0,0.128349307314378,0.120004119463101,0,0,0,0,0.120642929709395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0066885354076246,0,0,0.0187397787082978,0,0,0,0,0,0,0,0,0.00097656083565896,0,0,0,0,0,0,0
X000100.SZ,0,0,0.0854289665216132,0,0,0,0.0125031956082796,0,0,0.0323389710565321,0.042690188347967,0.00847208684494139,0,0,0.36689043626644,0,0.000816392162636824,0,-0.00535302677569861,0,0,0,0,0.0513247246883356,0,0,0,0,0,0,0,0.036554924223154,0,0,0,0,0,0,0,0,0,0,0,0.0535454524290878,0,-0.0250199614617702,0,0,0,0,0,0.0139500520639065,0.00122456497621733,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0.283373289361865,0,-0.0854286041318883,0,0,0,0,0,0.253194165711595,0.293499884249038,0,0,0.0385724423605208,0,0,0,0,0,0,0,0.0809168679366478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.270364820814034,0,0,0.409774110604085,0,0.079216589213421,0,0,0,0,0,0,0
X002241.SZ,0,0,0.140451042334395,0,0,0,0,0,-0.144129817891284,0,0,0,0.76285500966349,0,0,0,0,-0.261279163172116,0.167453104263515,0.231822653231315,0,0,0.269457654299649,0,-0.454131029897637,0,0,0.243436163833172,0,0,0,0,0.528881758749962,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.048397400929114,0,-0.000644869666307109,0,0,0,-0.0189656813796999,0,-0.131108633620336,0,0,0,0
X000661.SZ,0,0,-0.465661786278369,0,0,0,0,0.408702478543545,0,0,0.0909997219851826,-0.21924405383672,0,0,0,0,0,0.27201230496302,0,0,0,0,0,0.0585118210441332,0,0,0,0,-0.0723832136791622,0,0,0.0557002323790747,0,0,0,0,0,0,0,0,0,0,0,0,0.033075271833445,0,0,0.439647408308334,0,0,0,0.144971767636843,-0.128345796697983,0,0,0,0,0,0
X000977.SZ,0,-0.0614777569027928,0,0,0,0,0,0,0,0,-0.668528065972199,0.0400972979393511,0.457070826587764,0,0,0,0,0,-0.29848229351344,-0.0547305666318147,0,0,-0.210795174515964,0,0,0.119028787032261,0,0,-0.0957371501016384,0,0,0,0,-0.0663477545437433,0,0,0,0.0981119266351778,0,0,0,0,0.405836515528311,0.86714615226849,0,0,0.463706465790218,0,0,0,0,0.0516743585141657,0,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0.0287185862708365,0.0727941752729449,0,0,0,0.00648535856411276,0,0,0,0,0,0,-0.144332518878563,0,0,0,0.0967670997185525,0,0,0,0,0,0.109117201140752,0,0,0,0,0,0,0,0,0,0.307628660604827,0,0,0.180833261972131,0,0,0,0.105130631861036,0,0,0,0,0.0228169783570593,-0.000121785145309411,0,0,0,0,0,0
X600702.SH,0,0.171241004570279,0.067191030869533,0.109141204390304,0.211364197633608,0,0,0,0,-0.0952789533924468,0,-0.0762165559456048,-0.127374374759591,0,0,0,0,0,0,0.261227415505407,0,0,0,0,0,0,0,0,0,0,0,0.0716389020285323,0,0,0.0455116939441697,0,0,0,-0.38210473313051,0,0,-0.149011397631081,0.04897074856015,0,0.0558413220259271,0,0,0,0.0168751162245769,0,0,0.0013838488959506,0,0,0,0,0,0,0
X002180.SZ,0,0,0.0118118805747573,0,0.126769590419057,0,0,0,0,0,0.0720780348044442,0,0,0,0,0,0,0,0,0,0,0,0,0.094683645167819,0,0,0,0,0,0,0,0,0.0484230465528994,-0.0170546946352511,0,0,0,0,0,0,0,0,0,0,0,0.072108732119732,0,0,0.183201644773431,0,0,-0.0530773052760601,0,0,0,0,0,0,0
X601877.SH,0,0,0.0534620407308664,0,0.0862682118153712,0,0,0,0,0,0,-0.00251583209546417,0,0,0,0,0,0,0.144108932572671,0,0.0216129677100488,0,0,0,0,0,0,0,0,0,0,0,0.141883632434842,0,0.0570960149528573,0,0,0,0.0131281517031504,0,0,0.2788212296422,0,-0.00521045844282538,0,0.0194757620997634,0,0,0,0,0,-0.00764597606036358,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0.0804999638787747,0,0,0,0,0,0.00755182346848545,-0.0155858743352516,0,0,0.0363258206285493,0,0.220194157004615,0,0,0,0,-4.33680868994202e-19,0,0.00857808257207782,0.173694217227314,0,0,0,0,0.0420155668462174,0,0.0170840601689246,5.42101086242752e-20,0,0,0.0891010497286857,0,0,0,0,0,0,0.0279776998395554,0,0,0,0.0480257349717333,0,0,0,0,0.00721953091011587,8.67361737988404e-19,0,0,0,0,0,0
X600522.SH,0,0,0,0,-0.139615466824398,0,0,-0.3191703574822,0.0175087462140495,0,0,-0.084026258163595,0,0,0,0,0,0,0,0,0,0,0.0633710793989609,0,0,0,0,-0.290231568317227,0.0291804607928815,0,0,0.131088602305925,0,0,0,0,0,0,0,0,0,0,0.0985564888972929,0,0,0,-0.0418648328951198,0,0.655594581269947,0,-0.31302000442832,0.0477082932936692,-0.0623133666511062,0,0,0,0,0,0
X300142.SZ,0,0.0984817656948085,0,0,0.131015781780299,0,0.166986166245393,0,0,1.73472347597681e-18,0.032719059698279,0,0,0,0,0,0,0,0,0,0,0,0.240301544486208,-0.104479195405983,0,0.0367922248288383,0,0,0,0,0,-0.0854255276943281,0,-0.14286407775152,0,0.100960005901012,0,0,0,0,0,0.0298241282539995,0,0,0,-0.00127090575979825,0,0,0,0,0,0.0601604455798469,0,0,0,0,0,0,0
X600460.SH,0,0,0,0,0,0,0,0,0,0.188683334511974,0.152821587545809,0.0334553805066159,0,0,0,0,0,0,0.00459447855683508,0,0,0,0.145747823938091,0.217732170601863,-0.0808280223325616,0,0,0,0,0,0,-0.0103763635978076,0.082000546997742,0,0.0297879938279249,0,0,0,0,0,0,0,0.0352972192293602,0,0,0,0,0,0,0,0,0.0363055733841629,-0.0690110982017755,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0,0,0,0.0283326384060241,0,-0.0222186536631863,0.44196064181455,0,0,0,0,0,0,0.361349440690238,0,0,0,0.180568606344741,0,0,0,-0.0488327323894959,1.73472347597681e-18,0,0.0250967325827389,0,0,0,0,0,0,0,0,0,0,0,-0.0363494431864061,0,0,-0.0147145724839339,0,0,0,0,0.0193190764117367,0,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,-0.172153348649039,0,0,0,0,0,0,0,0,0,0.0941892949484442,0.46390025887026,0.0505226224383108,0.0079646309609706,0,0,0.0816149596812528,0,0,0,0,0,0,0,-0.033402820560151,0,0.00791130965616273,0,0.0323110957238245,0,0,-0.0700493887910388,0,0,0,0,0,0,0.113435326803846,0,0,0,0,0,0,0,0,0,0,0,0
X002463.SZ,0,0,0,0,0,0,-0.119888741870155,0,0,0,0,-0.0612018324254355,0,0,0,0,-0.044752066200376,0,0,0,-0.0820439599149206,0,0.183825178292318,0.190898540937602,0.0597548143153502,0.165215973506923,0,0,0,0.123743406761703,0,0.0571833565210508,0,0,0.136967516797288,0,0,0.117814536457083,0,0,0,0,0,0.602137118791582,0,0.028943477571271,0,0,0,0,0,0,-0.022150664572047,0,0,0,0,0,0
X600183.SH,0,0.113487960472215,0,0,-0.129269211433726,0,0,0,0,0,0.0118001051345003,0.0570051088484076,0,0,0,0,0,-0.126410957130822,0,0,0,-0.139119851370031,0,0,0,0,0,0.25921614981925,0,0,0,0.0090112890502568,0,0,0,0,0,0,0,0.147431478751822,0,0.0239040131427942,0.199612116501846,0,0,0,0.0793461456756539,0,0,0,0,0,0.0674131195605564,0,0,0,0,0,0
X000733.SZ,0,0,0,0,0,0,0,0,0,0,0.0818626373885047,0,0,0,0,-0.106429150339395,0,0,0.197069363953826,0,0,0,0,0.111670284335697,-0.00038604996730121,0,0.435629882406678,0,0,-0.113595147148574,0.0368308370914323,0,0,0,0,0,0,-0.023259206582736,0,0,0,0,0,0,0,0,0.0306959783505008,0,0,-0.257301683376828,0,0.0465182371074613,-0.0173873595966049,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0.333718808089097,0,0,0,-1.73472347597681e-18,-0.132543170326145,0,0,-0.0899707742420641,0,0,0,0,0,0,0,-0.0189477063956425,0,0,0,0,-0.00731118005961825,0,0,0,-0.0129894164479545,0.0992236537630919,1.0842021724855e-19,0,-0.381086487461635,0.110119080932799,0,0,0,0,0,0,0,0.0607947080443047,0,0,0,0,0,0,0,0,-0.00589002462671369,-0.0063036847620099,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,-0.481080448405021,0.376857343793537,0,0,0,0,0,0,0.0529845819183224,0,0.366791127591021,0,0,0,0,0,0,0,0,0,0,0,0.362699196557769,-0.15450983578382,0,0,0,0.081313278213936,0,0,0,0,0.202010558485419,0.217817484179826,0,0,0,0,0.0530066571212864,0.158928560421363,0,0.00658211625906822,0,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0.0347408529535777,0,0.0833751900019262,-0.0144342982114968,0,0,0,0.0993763289760072,0,0,0,0,0,-0.0166450980578745,0,0,0,0,0.0990186000259963,0,0,0.0223197691006524,0,0,0.0734583573005182,-0.0708535582458038,0.0815679890436626,0,0,-0.0442058652319215,0,0,0,-0.153660480382666,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0.0288664515463194,0,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0,0,0,0.0904377687525779,0,0,0,0,0,0,0,0,0.0184839263232814,0,0,0,0,0,0.161071919056995,0.0941297965526439,-0.00684562654923947,0,0,0,0,0,0,0,0,0,0,0.549003749612584,0,0,0.00206278815326645,0,0.02110878883856,0.10630686428836,0,0,0.052200532914889,0,0,0,0,0.0157202635073633,-0.0393861098733541,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0.0514507195903021,0,-0.163728623303583,0,0,0,0,0,-0.139499411419868,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,-2.16840434497101e-19,0,0.48852784929945,-0.133760961005681,0,0,0,0,0,0,0,0,0,-0.00311648114543654,0,0,0,0,0.00498160837641382,0.066857308552897,0,0,0.00855542239426074,0.00456012926876738,0,0.222100261951647,0,0,0,0,0
Change_TY3M,0,0,0.302346862933077,0,0,0,0,-0.222924628150955,0,0,0,0.112302760654013,0,0,0,0,2.71050543121376e-20,0,0,0,0,0,0,3.46944695195361e-18,0,-0.234817885422827,-0.00618510578057709,0,0,0,0,0,0,0,0.0476475424869959,0,0,-0.108115728492989,0,0,0,0,0,0,0,0,-0.192742980946534,0,0,0.0474444299940556,0,0.0309064406822818,-0.113517533817967,0,0,0,0,0,0
Slope,0,0,-0.0287130621312848,0,0,-0.210661220728006,0,0,0,0,0,0,0,0,0,0,0,0,0.323587192480638,0,0,0,0,0,0,-0.209754230997137,0,0,0,0,0.101605136891964,0.118607584815932,-0.146543657394294,0,0,0,0,-0.0964591944210872,0,0,0,-0.411418455169325,0,0,0.0880395783374013,0,0,0,0,-0.0442054355148983,0,0,1.16022659942491,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,-0.0588502910147901,0,0,0,0,0,0,0,0,0,0.0220417760118755,0,0,0,0.394877487115712,0,0,0,0,0,-0.0548372471362459,0,0,-0.0288899531512657,0,0,0,0,0,-0.196521155693619,0,0,0,-0.204097489111192,0.0500304688075753,0,0,0.076190206038774,0,0,0.836801022996652,0,0,0,0,-4.24719119464202,0,0
RealEstate_excess,0,0,-2.16840434497101e-19,0.00369808163701007,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0784970280372155,0,0,0,0,0,0,0,0,0,0,-0.0257120060622623,0.0564190248503595,0,0,0,0,0,0,0,0,0,0,0,0,-0.0372451366382582,0,-0.0647393259633843,0,0,0.0882223649747118,-1.73472347597681e-18,0.0425066146737059,0,0.0365417522794441,-0.0347057116476153,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0.0305971117952121,0.0494764411428435,0,0,0,0,0,0,0,0.0193085397717331,0.00657182101068709,0,0,0,0,-0.019159799446146,-0.0325882188698974,0,0,0,0,0,0,0,0.00568987408725013,0,0,0,0,0,0,0,0,0,0,-0.0454360468185757,-0.0422929247367658,-0.0162124125068083,0.0759710637294315,0,0,0,0.0139626530686448,-0.00369947110850696,0,0,0,0,0,0
MKvol,0,0,0,0,-0.000447712741507071,0,-0.00103335382033745,0,0,0,-0.000970366920260732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000343803677134247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000538972451632463,0.00108947527558403,0,0,0,0,0,0,0,0.0036374996996652,-0.00439975773235188,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,-0.00142655529666509,-2.71050543121376e-20,0,0,0,0,0,0,0,0,0,0,0,-0.00664386063621322,0,0,0,0,0,0.0154896300344744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00219612076445143,0,0,0,-0.00630492774351931,-0.00363687892308892,0,0.100401413891529,-0.140921120284089,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0.00527564852121019,-0.00453898184335415,-0.000776041025607437,0,0,0,0,0,0,0.0011639575235665,0,0,0,0,0,0,0,-0.00423766331853145,0,0.00216716329239121,0.0116105755872676,0,-0.00115945180948059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0336952643372139,-0.0459045826776223,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00336636761774459,0,0,0,0,0,0,0
