,X600519.SH,X000858.SZ,X600809.SH,X002415.SZ,X000568.SZ,X600276.SH,X002475.SZ,X600690.SH,X002304.SZ,X300124.SZ,X000651.SZ,X600104.SH,X300014.SZ,X002129.SZ,X000725.SZ,X003816.SZ,X600031.SH,X000596.SZ,X002371.SZ,X002049.SZ,X000625.SZ,X000063.SZ,X002179.SZ,X000338.SZ,X600703.SH,X600089.SH,X002180.SZ,X300142.SZ,X000661.SZ,X600522.SH,X000733.SZ,X002241.SZ,X601877.SH,X000100.SZ,X002074.SZ,X600741.SH,X600460.SH,X000157.SZ,X600702.SH,X600584.SH,X300003.SZ,X600884.SH,X000066.SZ,X002414.SZ,X600487.SH,X002294.SZ,X000799.SZ,X002007.SZ,X600563.SH,X002236.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000651.SZ,0,0.0406377355733118,0,0,0,0,0,0.4282543001879,0,0,0,0,-0.0705394329831191,0,0,0,0.20793799693984,0,0,0.00702334607300446,0,0.00740921588638557,0,0,0,0,0,8.67361737988404e-19,0,0,-0.00267805831654326,0,-0.0173772533155457,0,0,0,0,0,0,0,0.0682676497934685,0,-0.150839087529125,0,0,0.00657762552088383,0,0.109227719397075,0,0,0,-0.0086958212811445,-0.013953563355206,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0.0432489711970626,0.0472822456873747,0,0,0,0,0,0,0,0,0,0,0.00931526395018664,0,0,0,0,0,-0.00361870919830039,1.73472347597681e-18,0,0.143046881713599,0,0,0,0,0.199706958069668,0.068116611471179,0.0293110665224124,0,0,0,0,-0.067574246550243,0,0,0,0,0,0,-0.0315833603318387,-0.0216435096063229,0,0,-0.0141951487466727,0.0182656147976042,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,-0.326417343785497,0.0141149541479975,0,0,0.0696328345554416,0,0,0,0,0,0,0,0,0,-0.0469275122953156,0,0,0,0,0,0,0,0,0,0.0184364444702802,-0.151591934533124,0,0,0,0.431033279673726,0,-0.0670110772843645,0,0.0288915979970892,0,0,0.0944265025803744,0,0.229416098592312,0,0,0,0.0875497844931485,0.293118972878751,0,0,0.0119338099101435,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.162911878298248,0,0,0,0,0,0,0,0.0264622817041844,0,0,0,0,0,0,0,0.0412772008464058,0,0,0,0,0,0.195759147924485,0,0,0,0.104614764507886,0,0.0801793889452747,0,-0.0542480496392318,0.153098930739729,0.196220302407546,0,0,0.122247714890793,0,0,0,-0.00347918951734122,-0.0688613507186136,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16327193753355,0,0,0,0,0,0,0,0,0.021053909673734,-0.108714564940692,0,0,0,0,0.0106883107228892,0.0355213523655746,0.391454026607694,0,0,0,0,0.0488246572455382,0,0,0,0,0,-0.035082641171013,0,0,0.0182515044888216,-0.0272736162357674,0,0,0.00582530826050058,0,0,0,0,0,0,0
X003816.SZ,0,0,0,-0.0867912837405876,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0801124962122607,-0.00782132598625216,0,0,0,0,0,0,0.0900806464268378,-0.0254944495431658,0.0290291194208568,0.0444495295703839,0,0,-0.0406683572538576,0,0.11354601194732,0,0,0,0,0.0160368180361307,0,0,0.0526259752904289,0,0,0,0,0.0686001643229646,0.0487964506847305,0,0,0,-0.0214159555152296,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,-0.0262836969621311,-0.0176257527203834,0,0,-0.0483457786632316,0.0883616088958528,0,0,0,0.221548508683084,0,0,0,0,0.0619961952962892,0,0.052102560366453,0,0,0.0646095927403846,0,0,0,0,0,0,-0.101079899408872,0,0.454199103226739,0,0,0,0,0,0,0,0,0.0251847795875135,0,0,0,0,0.11106359249299,0,0,0,0,0.0314360283783624,0,0,0,0,0,0
X000596.SZ,0,0,0.516641012384875,-0.0586374744076925,0,0,0,0,0,-0.137190444181518,0,0,0,0.133305148125985,0,0,0,0,-0.17203740532268,0,0.197468796856256,0,0,0,0,0,-0.0467905465687065,0,0,0,0,0,0,-0.375539858305384,-3.46944695195361e-18,0,0,0,0,0,-0.113485682562427,0,0,0.0247610974750672,0,-0.0664982878855473,0,0,0,0,0,-0.00432222369814053,0,0,0,0,0,0,0
X002371.SZ,0,0,0,0,-0.387390973044712,0,0.229970787067056,0.19736317838283,0,0,0,0,-0.236429551778627,0.0963304996607393,0,0,0,0,0,0,0,0,-0.188049715063693,0,0.0537176990802101,0,0,0,0,0,0.223337883875142,0,0,0,0,0,0,0,0,0,0,0,-0.152736240856472,0,0,-0.0849585967120455,0,-0.165807323749998,0.0853239648993158,0.871699274364138,0,-0.0529766310745491,0,-0.47379266391375,0,0,0,0,0
X002049.SZ,0,0,-0.131875432747284,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022414921151129,0,0.0732025673035401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0496228579134553,0,0,0,0,0,0,0,0,0.243329277748219,0.102546481134,-0.0389058425234236,0.127205744758136,0,0,0.202280052560289,0,0,-0.00689111774062445,0.131839959181048,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0.0504546406805529,0,0,0,0,0,0.256850983144186,0,0,0,0.299547943395229,0,0,0,0,0,0,0,0,0,0,0,0.054524516961028,0.13852513241562,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0154660807223448,0,0.0881776393619812,0,0,0.110148589036685,0,0,-0.0278367482974879,-0.00702413416706699,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.209518005034723,0,0,0,0.124148445918146,0,-0.00650115327198936,0,0,0,0,0,-3.46944695195361e-18,0,0.0617604871985361,0,0,0,0,0.0478308534693705,0,0.0483839057509051,0,0,0,0,0,0,0,0,0.113952502597896,0.116434416713997,-1.73472347597681e-18,0.0397676626861994,0,0,0,0.32535544261952,0,-0.0347017632094614,0.0253271771864154,0,0,0,0,0,0
X002179.SZ,0,0,0,-0.0918102325573125,-0.0385862734113695,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123345345520471,0,0,0,0,0,0,0,0,0,0,0.0363394253452186,0.278067316389276,0.037569517310209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148429784366159,0,0,0,-0.0168122765337727,0.0226058784202396,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0.0368573964245959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188564583081051,0,0,0,0.0115892506748825,0,0,0,0.0589313553736779,0,0,0,0.0794318542341029,0,0,0,0.121448764361024,0,0,0,0,0.160527682268509,0,0,0,0,-0.0412356189365535,0.0700581562718171,0,0,0,0,0,0
X600703.SH,0,0,0,-0.00920981632316475,-0.0789221977485998,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10258244555256,0,0,0,0,0,0,0,0,0,0,0,0,0.296576145562027,0,0,0,0,0,0,-0.381956371569143,0,0.137764887966146,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,-0.0430093044533481,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,-0.0518247070394475,0,0,0,0,0,0,0,0.03205065706194,0.0505920743016452,0,0,0,0,0,0,0,0,0,0.0598225871188258,0,0,0,0,0,0,0,0.0551642474746609,0.357666764956182,0.142561699609486,0,0,0,0,0,0,-8.67361737988404e-19,0.00796246091918748,0,0.0400321148430738,0,0,0,0,0,0,0,-0.0303257492950668,-0.00925637446920694,0,0,0,0,0,0
X002180.SZ,0,0,0,0,-2.16840434497101e-19,0,0,-0.386087419324578,0,0,0,0,0,0,0,0,0,0,0,0,0,0.225257937358796,0,0,0,-0.323878777672547,0,0,0,0.109924625246949,0,0,0,0.197407369839354,0.0900108781883187,0,0.339349898436792,0,0,0,0,0,0,-0.337562679967376,0,0,0,0.116469629604496,0.271271995971288,0,0,-0.0430033155729954,0.00874455499561776,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0.214838371858524,0,0,0,0,0,0,0,0,0,0,0,0,-0.0236700571464812,0,-0.123264935299786,0,0.064448888747065,0,0,0,-0.0589577337404051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.255624242671277,0.0250768673483798,-0.154664837741262,0.217890313394905,0.0332261892537772,0.0676028673127813,0,0,0,0.0253381508530137,-0.0418723595623815,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0.0890591502774154,0,0,0,0,0,0,0,0,0,0,0,0.259214222678369,0,0,0.0353514900804081,0,0,0,0,-0.575339075238851,0,0.106859118348106,0.0913364838423633,0,0,0,0,0,0.45509794013441,0,0,0,0,0,-0.104103070054272,0.382001859558772,0,0,0,0,0,0,0.0921339882939398,-2.16840434497101e-19,0,0,-0.022820274974894,0,0,0,0,0,0,0
X600522.SH,0,0,0,0,0.0112864618493106,0,0,0,0,0,0,0,0,0,0,0,-0.0612382221276932,0,0,0,0,0,0,0,0,0.169764990379477,0.187008269600671,0,0,0,0.298713349761362,0,0,0,0,0,0,0,0,0,0,0,-0.0639795352771003,0,0.69220931938303,0,0,-0.0505533719674642,0.1630554023584,0,0,0.0183637269886888,0.0239424032174297,0,0,0,0,0,0
X000733.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.00776909044427042,0,0,0,0,0,0.172177157930994,0.128119720049761,0,0,0.429363551606359,0,0,0,0,0.0363551796403985,0,0.00567735503210922,0,0,0,0,0,0,0,0,-0.104963968659139,0,0,0,0,0,0.0210321734351569,0,0,0,0,0,0,-0.0324808209381755,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0.0445304346507642,0,0.74665389862917,0,0,0,0,0,0,0.0255486373945071,0.458346331268812,0,0,0,0,0.0813092810812702,0,0,0,0,0,0.0611051642726603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0.345507759127929,3.46944695195361e-18,-0.107898892461529,-0.375648462557299,0,0,0,0,0,0.210666679306322,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0.14853710201391,0,0,0,0,0,-0.175436889860369,0,0.0337520966325162,0,0,0,0,0,0,0,0.358229282821726,0,0,0,0.0102385054130289,0,0,0,-5.42101086242752e-20,0.254400421025698,0,0,0,0.0781954261489184,1.0842021724855e-19,0,0,0,0,0,-0.0237736977015433,0,0,0.0342958241798069,0,0,0.0676773829911884,0,0,0,0,-0.0305617306669072,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0752453612348311,0,0.291487478106167,0,0.0324061737525627,0,0,0,0,0,0,0,-0.0545830586095192,0,0,0,0,0,0,0,0.035478895923248,0,0,0,-0.0589320417374677,0,-0.0509463246611166,0.0422380083947732,0,0,0,0,0,0.0645505251906921,0,0,0,0.0153809420424963,0,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0.0561462295965797,0.0358238530070982,0,0,0.397413783582231,0,0,0,0,0,0,0,0.106515376535091,0,0,0,0,0,0.215018018843269,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.202440692413777,0.222443271109172,0,-0.130041205515758,0.0707170952407908,0.0910557169730259,0,0,0.0992590854521575,0,0,0,-0.0114588213034957,0,0,0,0,0,0
X600741.SH,0.216965634162457,0,-3.46944695195361e-18,0,0.0102361557571503,0,0.0478404389959642,0,0,0,0,0,0.135170617176091,0,0,0,0,0,0,0,0.0496210957938043,0,0,0,0.0301780919228557,0,0,0,0,0,-0.0274664666538818,0,0,0,0.0100333336365779,0,0,0,0.00811578224356269,0,0,0,0,0.0365570422524379,0,0.0634850047283918,0.00782425177200698,0,0,0,0,-0.0136501011009009,0,0,0,0,0,0,0
X600460.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112663443367936,0,0,0,0,0,0.0690215491174582,0,0.0445623461647081,0,0.0221949604379128,0,0,0.386346747219694,0,0,0,0,0,0,0.0891710488608196,0.326126295558221,0,0,0.122089945744892,0.054835025080749,0,0,0,0,0,0,0.146802130148059,-0.0128823163654979,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.303109662618129,0.0357717206252001,-0.031847727010974,0,0,0,0.0875987043017556,0.0418963811909161,0,0,-0.00300251463291804,0.0326373670280297,0,0.0114269543773951,3.46944695195361e-18,0,0,-3.46944695195361e-18,0,0,0.0522694554927971,0,-0.00793721511737999,0,0,0.0678724403985807,0.0301505099748537,0.0600195439755698,0,0,0,0,0,0,0,-0.00364140236331639,-0.00948173154893431,0,0,0,0,0,0
X600702.SH,0,0,0,0,0.42258180708634,0,0,0,0,0,0,0,0,0,0.246998511864575,0.545199889204362,0.144290822216212,0,0,0,0,0,0,0,0,0.0097583502585697,0,0,0,0,-0.0641045613207755,0,0,0,0,0,0,0,0,0,0,0,0,0.0238612542863077,0,0,0.396798770305915,-6.93889390390723e-18,0,0,0,-0.00846263244871544,-0.0689141221182209,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0623376259287216,0,0.113475260270372,0,0,0,0,0,-0.0190910947880419,0,0,0,0,0,0.148959865949512,0,0,0.268485407721379,0,0,0,0.0438370998079886,0,0.102805673265215,-0.0712831331762826,0,0.0537879917509926,0,0,0.111686086760051,0,0,-0.00692582572990125,-0.0185301054167804,0,0,0,0,0,0
X300003.SZ,0,0,0,0,-0.0575522380132521,0.66077451815723,0,0,0,0,0,0,0,0,0,0,0,0,0.0155933917230502,-0.183009779393764,0,0,0,0,0,0,0.088216642881366,0,0,0,0,-0.0518874881099896,-0.0424297681698509,0,0,0,0,0,0,0,0,0,-0.0161744772343807,0,0,0.0752624267155971,0,0.312931667606913,0.156805877000818,0,0,0.0295979906941834,0.0798795081744164,0,0,0,0,0,0
X600884.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0368182549237507,0,0,0,0,0,0,0,0.217558270020367,0,0,0,0.0944459934337205,0,0,0,0,0.0914164233781657,0,0.0329051764882932,0,0.19429719390343,0.106469900432681,0,0,0,-0.0780267520095443,0,0,0,0,0,0,0,0,0.00926874862772828,0,0,0,-0.0242373786181985,0.0320601463518385,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0.0239689214593433,0,0,0,0,0,0,0,0,0,0.231258616778544,0,0.403922115512314,0,0,-0.0421380300879603,0,0,0,0,0,0,0.309498331983202,0,0.0129717000741793,0,0,-0.0362348907275174,0,-0.00188176694449046,0,0,0,0,0.060567098052888,0.0360388006667314,0,-0.265554360017689,0,0,0.0703673894063817,0,0,0,0,0,0,0,0,0
X002414.SZ,0,0,6.93889390390723e-18,0,-0.157918047718204,0,0,0,0,0,0,0,0.366989448948932,0,0,0,0.201180592531834,0,-0.0719605784592464,0,0,0,0,0,0,0,0,0,0.386122807500824,0,0,0,0,0,0,0.117788884874968,0,0,0,0,0,0,0.230318220034887,0,0,0,0,-0.0445582612122192,0,0.0682337785035163,0,-0.0399364332103749,0,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.330811199312504,0,0,0,0,0,-0.201201613991176,0,0,0.211321618882647,0,0.59574521668174,0,-0.0888806584230729,0,0,0.14768543300363,0,0,0,0,0,0,0,0,0,0,0.0605781280876783,0,0,0,-0.205162309310912,0,0,-0.00613020675372694,0,0,0,0,0,0
X002294.SZ,0.0716537578068302,0,0.00793805133393993,0,0,0.474557866369903,0,0,0,-0.0462672259627455,0,0,-0.0141543907379927,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.107261285703299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159988596636771,0,0.112109613912843,0,0.0263775683581187,0.108662696112469,0,0,0,0,0,0,0,0,0,0,0
X000799.SZ,0.258569942569328,0,0,0,0.0374348109435679,0,0,0,0,0,0,0,0,0,0,0,0,0.0180491544085238,0,0,0,0,0,0,0,0,0,0.0829782044871991,0,0,0,0.0971374263608296,0.0551762579742874,0,0.0491875013141075,0,0,0,0.318704387474666,0,0,0,0,0.0937888221242037,0,0.0661061895795754,0,0,0,0,0,0.0292389867172076,0,0,0,0,0,0,0
X002007.SZ,-0.160457269256667,0,-0.0362350762180278,0,0,0,-0.38016306667226,0,0,0,0,0,0.292739276278528,0,0.254449874104228,0,0,0,0,0,0,0,0,0,0,0,0,0,0.608818919298764,0.203330288560813,0,0,0,0,0,0,0,0,0,0,0,0.0207801552850412,0,0,0,0.0694650396317795,0,0,0,0.0498093597209686,0.054938772073076,-0.0221355620201629,0,0,0.154329935088395,0,0,0,0
X600563.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.370989024524051,0,0,0,0,0.0639516510072251,0.0322351470754289,0.112764938982191,0,0,0,0,0,0,0,0,-0.0377212224348941,0.0610461151197801,0,0.135788605733709,0,0,0.0629816707962001,0,0.0458418098599186,0,0,0,0,0,0.00873014604274465,0,0.179720304136775,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0.0485680410342972,0.334583422114499,0.0803968098684053,0,0,0,0,0,0,0,0,0,0,0,0,0.177559866104957,0.0859860907027656,0,0.12324906661535,0,0.266900931611551,0,0,0,0,0,0,0.0939814523709757,0,0,0,0,0,0.0278298403876341,0,0,0,0,0,0,0.0901681781315094,0,0,0,0.0940745481347803,0,0,0,-0.0287078585382807,0.0680843233845474,0,0,0,0,0,0
Change_TY3M,0,0,0,0.0717440301284872,0,0,-0.0616630549074076,0,0,0,0,0,0,0,0,0,0,0.0902477635663369,0,0,0,0,0,0,0.113326898104113,0,0.0861813346774605,0,0,0,0,0,0,0,-0.0813477243816379,-0.309358097371992,0.160446259402503,0,0,0,-0.0479826126419429,-0.0310322550377731,0,0,0,0.0351237825608098,0.034500151003525,0.115269687898281,0,0,0,0.0355582818519559,-0.203700204586344,0,0,0,0,0,0
Slope,0,-0.200011787098884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.141240813943537,0,0,-1.55018830031161,0,0,0,0,0,0,2.0407939583291,0,1.45898076480383,0,-0.284639051376608,0,0,1.42667538373099,0,0,0,0,0,4.08942530320181,0,-1.39131631560122,0,0,-0.479905691931532,-0.862857473510297,-2.10766559548978,-0.645174637410139,0,4.26592953799734,0,1.74319381564481,0,0,0,0,0,0
TED,0.0718846740529652,0,0,0,0.165972820002115,0,0,0.506021555934256,0,0,0,0,0,-0.347199393264908,0,0,0,0,0.170651203376731,0,0,0,0,0,0.0330294869100975,0,0.175101151876288,0,-0.334438710948709,0.0874068625231094,0,0,0,0,0.153158129764261,0,0,0,0,0,0,0.0991935133716889,0,0.0780090746573709,0,0,0,0,0,0.0788702439983882,-0.818386463532098,0.395960792972299,0,0.521404181617224,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,-0.00789226320274997,0,0,0,0.0376056648416367,0,0,0.16419305009144,0,8.67361737988404e-19,0,0,0,-0.0612314766566587,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0.00309976142206925,0,-0.0680777029356373,0,0.00363547718565562,-0.141788534272237,0,0,0,0.0540189880210073,0,0,0,-0.0124821602867481,0,0,0,0,0.0524900308948786,0,0,0,-0.014591679771422,0,0,0.169356411794614,0,0,0,0
MKreturn,0,0,-0.187655807591216,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0197149895746268,0,0,0,0,0.0790844793616166,0,0,0,0,0,0,0,0,0,-0.0094691812132255,0,0.000182126303571908,-0.0148608252560891,0,0,0,-0.00932398718071014,0,0,0,0,0,0,0,0,0.0627795467524067,-0.115766057447799,0.118903162216851,0,-0.0112825830208332,0.0363997480469219,0,0,0,0,0,0
MKvol,0,0,0,0,0.000261226827817241,0,0,0,0,0,0,0,0.000759014838508183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000541987921661148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.38359828290757e-05,0,0,0,0,0,0,-0.00315609678974922,0,0,0,0,0,0,0
CarbonVol_Shenzhen,0.0147712684887848,0,0,0.0481735563920581,0,0,0.00842861778533326,0.0577667261366278,0,0,0,0,-0.0217133590130485,0,0,0,0,0.0194695282770156,-0.0277979837520308,0,0,0,0,0,0,0,0,-0.0256358264025987,0,0,0,0,-0.0641253143889299,0,-0.00827873763241017,0,0,0,0,-0.0528647254647348,0,0,0,0,-0.00550056266773866,-0.0309948965850186,0,0,0,0,0,0,0.0376545386816818,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,-0.00116491128866772,0,0.00594957137353814,0,-0.0014974390216295,0,0.000737734850115965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00363717915132794,0,0,0,0,0,0,0,0,0,0,-2.05830037974691e-05,-0.00134339624341932,0,0,0,0,0,0,-0.00274008738742557,-0.0139641766171612,0,0,0,-0.0345633408064789,0,0
CarbonVol_Hubei,0,0,0,-0.0051744382980414,0,0,0,0,-0.00537395136359362,0,0,0,0,0,0,0,0,-0.0034360354624341,0.000768038140236043,0,0,0,0,-0.00939566223140232,0,0,0,0,0,0,0,0,0,0,0,0,-0.00451699033109855,-0.00433584700585001,0,0,0,0,-1.0842021724855e-19,0,-0.00331436872423873,-0.00803505763281748,0.0146122384739607,-0.00210864081529493,0,0,0,0.013993801540757,-0.00358995705263253,0,0,0,0,0,0
