,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000725.SZ,X000625.SZ,X000063.SZ,X600690.SH,X600703.SH,X600271.SH,X600066.SH,X600741.SH,X002241.SZ,X000568.SZ,X600118.SH,X000100.SZ,X002236.SZ,X600031.SH,X002292.SZ,X600372.SH,X002475.SZ,X002074.SZ,X000559.SZ,X600177.SH,X002506.SZ,X000157.SZ,X000338.SZ,X300003.SZ,X300124.SZ,X002085.SZ,X002007.SZ,X002456.SZ,X002180.SZ,X000050.SZ,X600089.SH,X002294.SZ,X002426.SZ,X002249.SZ,X600867.SH,X000869.SZ,X000981.SZ,X002049.SZ,X002465.SZ,X002508.SZ,X002179.SZ,X600699.SH,X600498.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.364013745405532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163659676942761,0.0658015984275153,0,0,0,0,0,0,0,0.0411682092272236,0.118814899907579,0,0.0364606429411503,0,0,0,-0.123955665354803,0,-0.146284488834392,0,0,-0.0767743888374094,0,0,0,0.105678512664857,0.0380636050653984,0,-0.0931446624305769,0.0934848196827639,0,0,0,0,0,0
X600104.SH,0,0,0,0.0324980492720622,0,0,0,0.0599504371058587,0,0,0,0.0421374580479054,0,0.101868135001837,0,0,0,0,0,0,0,0,0,-0.0310166185905228,0,0,-0.00528198576030878,0,0,0,0,0,0.00201002525552654,0,0.00874756506343281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0521608612675898,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0.0372173762422514,0,0,0,0,0,0,0,0,0,0,0,0.0785354461505492,0,0.0789713415714124,0,0,0.0291239549658232,0.030145142259937,0.0658736451913289,0,0,0,0,0,0,0.0438592902641433,0,0.0736476877881003,0.0669841177159915,0,0,0,0,0,0.0947458169020632,0,0,0,0,0,0,0,0.00990713120912277,0,0,0.00148090073180713,0.0273435572578032,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0.262781194765135,0,0,0,0,0.042267544732005,0,0,0,0,0.0140461296068223,0,-1.73472347597681e-18,0,0,0,0.0303005533395069,0.0119794999040175,0,0,0,0,0.0608680961944254,0,0,0,0,0,0.0277661508853495,0,-0.00768973737899839,0,0,0,0.09477476446118,0,0,0,3.46944695195361e-18,0,0,0,0,0,0.0570238394385162,0,-2.16840434497101e-19,0,0,0,0,0,0,0
X002304.SZ,0,0,0,0.561933864334197,0,0,0,0,0,0,0,-0.128056132605292,0.114432012254116,0.0705173295683341,0,0.170468991632378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101843111456942,0,0.214839478663082,0,-0.0611064239227222,0,0,0,0,0,0,0,0,0,0,-0.102717917579998,0,0,0,0,0.0449491696367548,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0.0226296257639106,0,0,0.127216153281977,0,0,0,0,0,0,0,0,0.0788031232728291,0,0.0473182565942409,0,0,0,0,0,0,0,0,0,0.0314109915704959,-0.0323335179919636,-0.0220132781540713,0,0,0,0,0,0,-0.00129872611084027,0.064545320843671,0,0,0,0,0,0,-0.0167330749620399,0,0.111893153738598,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0.10098936439621,0,0,0,0,0,0,0.220995186104799,0,0,0.0453650053590344,0,0,0,0.174235722089899,0,0,0,0,0,0,0,0.0378860031871857,0.054939195075425,0,0,0,0,0,0,0,0,0,0,0.0889322611325865,0.00143269181820949,0,0,0,0,-0.00286459676548286,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0.119866761796475,0,0,0,0,0.144011795043098,0,0,0,0,0,0.321105736148921,0,0,0,0,0.124302009126321,0,0,0,0,-0.327074439037032,0,0.107135901405931,0,0,0,-0.138810643592959,0,0,0,0,0.0262876382715858,0,0,0.19848523671633,0.113449306267666,0,0,0,0,0.0929586485739624,0,0,0,-0.111237252261201,0,0,0.135846329791885,0,0,0,0.183117273415244,0,0
X000063.SZ,0,0,0,0,0.245922488115524,0,0,0.15494202948642,0,0,0,0,0,-0.058627702478017,0,0,0,0,0,0.203222363684087,0.0427434344545938,0.0931218961434815,0.237225274779456,-0.0212543768032109,0,0.218555737043417,0,0,0,0,0,0,0,0,0.020601449675088,0,0,0,0,0,0,0,-0.0320280766471911,0,0.0214494743563562,0.0434571720095796,0,0.0711795337356577,0,0,-0.00559200795483576,-0.121122706449507,0,0,0,0.141888109534025,0,0
X600690.SH,0,0,0,0.181760956781541,0,0,0,0,0.0642501542220036,0,0,0,0,0,0,-0.129001596276991,0,0,0.053885072420851,0,0,0,0,0,0.093106221047432,0,-0.0226476634755653,0,0,0,0,0,0.0282996277224899,0.0282585280925177,0.0116377380435767,0.0365357017833994,0,0,0,0,0,0.0567190305804328,0,0,0,0.0353153494053524,0.0894184001744584,0,0,0,0,0.00446922568228971,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026910768736583,0,0,0.0815964917652049,0,0,0,0,-0.00206173335010471,0,0,-0.0736077498138041,0,0,0,0.0907236770663737,0,0,0,0,0.0246994248142436,0,0,0,0,0.17186485610757,0.070741530629233,0,0,-0.114522541399956,0,0,-0.0527087213671791,0,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.324327162816127,0,0.107634058194745,0,0,0,0,0,0,0,0,0,0,0.0588863079049074,0.0733135008686655,0,0.0062566218735999,0,0,0.0751901052422675,0,0,0,0,0.099132939706702,0,0,0,0.000972312826290068,0.368297180843442,0,-0.0517477132927839,0,0,0,0,0,0,0
X600066.SH,0,0,0,0,0.00445436069100731,0,0,0,0,0,-0.0519878390490854,0,0,0,0.117836491248951,0,0,0,0.061592183561672,0,0,0,0,0,0.0362391044414211,0.140658732932121,0,0,0,0,0,0,0,0.137283116044044,-0.0188185190299778,0.0140778225362897,0,0,-0.00713056331765224,0,0,0,-0.294831214238207,0.0253683701792251,0,0,0,0,0,0,-0.031343974972933,0,0,0,0,0,0,0
X600741.SH,0,0,0,0.00732749643954782,0.0510727944626513,0,0,0,0,0,0.0370883263714526,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0115815541813583,0,0.0460765472445669,0,0,0,0,0,0,0.147648030121362,0.0243364418389157,0.122604868272606,0,0,0.022228628514814,0,0,0,0.195177954415336,0.0825710834681965,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0.0680973834945819,0,0,0,0,0,0.118704506159429,0.12991436557753,0,0.0294992317545771,0,0,0,0,0.128536857574756,0,0.182742517181044,0,0,0,0,0,0,0,0,0,0.0275593173202796,0,0,0,0.0313714508967533,0,0,0,0.191830281929678,0,0,0,0.0439892300927153,0,0,-0.0656644100910903,0,0,0,0,0,0.0865460904115466,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0.145749839116064,0,0,0,0,0,0,-0.0266680803524047,0,0,0.041203788344486,0,0,-0.0835566412934447,0,0,0,0,0,0,0,0,0.0918709070625483,0,0,0,0,0,0,0.0819987081900925,0,0,0,0,0,0,0,0,0.0507895065107387,0.170374291466971,-0.148366429256014,0,0.222170759918023,-0.0628717959448667,0,0,0,0,0,0,0,0.225869177222663,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0.064715519521525,0,0,0.0846250419453005,0,0,0,0,0,0.141825900950147,0.119631082373159,0,0,0,0,0.0737532551681685,0,0,0,0.188155225457178,0,0,0,0,0,0,0,0.0198592006286013,0,0,0,0.00999836515100228,0.0473744367343039,0,0,0,0,0,0,0.00305014075936765,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0.204933538177744,0,0,0,0,0,0,0,0.0350845320728235,0,0,0,0,0,0.0348396483274076,0.0578785598097693,0,0,0,0,0,0,0.0503726723132674,0,0,0,0.0732621725747485,0.0227677553827695,0,0,0,0,0,0,0,0,0,0,0.101695019349221,0,0.0713037288214633,0.0411291028381399,0,0,-0.0177088428192136,0,0,0,0,0,0,0
X002236.SZ,0,0,0.184396658632583,0,0,0,0,0,0,0,0,0.0844739719469033,0,0,0,0,0,0,0,0,0,0,0,0.0611814460121667,0,0,-0.0246431144705036,0,0,0,0,0,0,0.0901111843989933,0.0310084219806167,0.0953203848635566,0,0,0,0,0,0,0,0.24036030386312,0,0.0159766265091577,0,0,0,0,-0.0177142513358975,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0.0662074738682506,0,0,0.160343125294611,0,0,0,0,-8.67361737988404e-19,0,0,0,0.0312725567853807,0.110349682931745,0,0,0,0,0.00781220645911863,0.316996654158562,0.196586602781015,0,0,0,0,0,0,-0.0476042618536859,0,0,0,0.0357394504246857,0,0,0.0583531049949146,0.0889199532389759,0.0761421094530775,0,0,0,0,0,0,0,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0,0.12561023650978,0,0,0,0,0,0.00630712743624609,0,0.0536512592098541,0,0.10378301191665,0,0,0,0,0,0.0463237945236864,0,0.131241502584451,0,0,0.276527958527837,0,0,0,0,0.012979568231919,0.271088621938772,0,0,0,0.109546210440929,0,0,0,0.169378388601917,0,0,0,0,0,0,0,0.0975311043706535,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0.156255089077698,0,0,0.126361600632839,0,0,0,0,0.340110361198862,0,0,0,0,0,-0.17689723368798,-0.12145765983144,0,0,0,0,0,0,0,0.290509338477917,0,0.0130024478436602,0,-0.0676643046849528,0,0,0,0,0.0576773956531808,0,0,0.0170962224900824,0,-0.0637458165199475,0.221712594922759,0,0,0,0,0.145701177691655,0,0,0,0,0,0
X002475.SZ,0.342519781865634,0,0,0.0924540739762957,0,0,0,0,0.227934300687548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00647882244600109,0,0,0,0.0821685284902598,0,0,0,0,0,0,0.115372594426007,0,-0.039236337436395,0,0,0.00519834070378201,0,0,0,0,-0.153540141998172,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.345515467916903,0,0,0,0.287035804935115,0.132416804126909,0,-0.0930281227365878,1.0842021724855e-19,0.0642735921459304,0,0,0,0,0,0,0,0.176739739798244,0,0,0.281424817725351,0,0,0,0.0755156585340634,0,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0.00399823629692826,0,0,0,0,0,0.173569506185952,0,0,0.0390128365531018,0,0,0.00779575552618123,0,0.198022741728497,0,0.126100755658339,0,0,0.111765421055012,0,0.0241393085969162,0,0,0.0578873504774099,0,0,0.0407274271159771,0,0.094185315144565,0,0,0,0.141170446361998,0,0,0,0,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162405643082208,0,0,0.166501541546926,0,0,0,0,0,0.0110150355999955,0,0,0,0,0,0.0557360803423816,0.0472347476971594,0.0733730774322211,0,0,0,0,0,0.0879826478252343,0,0,0,0,0.0570370048322886,0,0,0,0,0,0,-0.0130354040607544,0,0,-0.0197851800312246,0,0,0,0
X002506.SZ,0,0,0,0,0,0,0,0.12329939694273,0,0,0,0,0,0,0,-0.15013090458918,0,0,0,0,0.117061130141458,-0.0337432341576009,0,0.0723251298561138,0,0,0,0,0,0,0.141910636845126,0,0.135305513646249,-0.0062256116900571,0.083688961834785,0,0,0,0,0.325133659260341,0,0,0,0,0.257105162917603,0.10805131633907,0,0.0556016211526898,0,0,0,0,0,0,0,-0.259073151222813,0,0
X000157.SZ,0,0,0,0,0.025191780291535,0,0,0,0,0,0.0322278915746387,0,0,0,0,0,0.0629031679249482,0,0,0.018600171868195,0.0896602755261705,0,0,0,0,0,0,0,0.0949343548234595,0.0912315437711479,0,0,0.148111836825833,0,0,0,0,0,0,0.0769883572241606,0,0,0.0342456005020639,0,0,0,0,0,0,0,-0.0286301776867832,0.0525408323874824,0,0,0,0,0,0
