,X600519.SH,X600104.SH,X000651.SZ,X000858.SZ,X600276.SH,X002415.SZ,X002304.SZ,X000725.SZ,X600690.SH,X000063.SZ,X002475.SZ,X000338.SZ,X000568.SZ,X600031.SH,X600741.SH,X600703.SH,X300003.SZ,X600271.SH,X601877.SH,X300124.SZ,X002456.SZ,X600487.SH,X002007.SZ,X000596.SZ,X002008.SZ,X002236.SZ,X600566.SH,X000100.SZ,X600867.SH,X002179.SZ,X600809.SH,X000661.SZ,X600498.SH,X000625.SZ,X300146.SZ,X600066.SH,X002294.SZ,X000157.SZ,X600177.SH,X300136.SZ,X002506.SZ,X600089.SH,X000977.SZ,X002180.SZ,X300142.SZ,X600372.SH,X002241.SZ,X000981.SZ,X600522.SH,X000050.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.331641076451338,0,0,0.283115498458203,0,0,0,0,0,0.0659054417894214,0,0,0,0.111856318142287,0,0,0.0828358561001876,0,0,0,-3.46944695195361e-18,-4.33680868994202e-19,0,0,0,0,0,0,0.00635798049530753,0,0,0,0,0,0,0,0,0,0,0.0290666244087525,8.67361737988404e-19,0,0,0,0,0,0,0,0,0.00617853183502856,0,0,0,0,0,0
X600104.SH,0,0,0,0,0.0404843868105933,0.177674506631339,0,0,0.331629933452847,0,0,0,0,0,0,0,0,0,0,0,0.0257044150030522,0,0,0,0,0,0,0,0,0,0.248529751679721,0,0.012711599287526,0,0,0,0,0,0,0,0,0,0.0788191477051504,0,0,0,0,0,0,0.131638394035187,0,0.0264858790858071,0.0372152371597253,0,0,0,0,0,0
X000651.SZ,0.277075851086253,0,0,0,0,0,0,0,0,0,0,0,0.18414572319831,0,0,0,0,0,0,0.0806622172966037,0,0,0,0.0435939905736904,0.0813866311036322,0,0,0,0.0415620439592085,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0490149002365661,0.0415749842233476,0,0,0,0,0,0.0103366927284402,0.0121270716372314,0,0,0,0,0,0
X000858.SZ,0.136945330916635,0.125509327392284,0,0,0,0,0.130798364333904,0.0158103731820266,0,0,0,0,0.238639789079246,0,0.0119814117820691,0,0,0,0.0501241990906166,0,0,0,0,0.156079954026758,0.019278374496366,0.00665099318802304,0,0,0,0,0.0229420642991124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00477490068083654,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0.033453173696254,0,0,0,0,0,0,0.301374225202186,0,0,0,0,0,0.0963836292625503,0,0,0.181246635406529,0,0,0.0550073506808308,0,0,0,0,0,0.263821601213702,0,0.0766879450949931,0,0,0,0,0,0,0,0.00537408258461612,0,0,0,0,0,0,0.037668355548541,0.0240255514712292,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00678841285294974,0,0.0627200312690453,0.583584175964367,0,0,8.67361737988404e-19,0,0,0,0.0600637482544421,0,0,0,0,0,0,0,0,0,0.105705860697288,0.0717484125387992,0,-0.0648496668108542,0,0,0,0,0.242446612672882,0.0391318555273099,0.0928749893710709,0,0,0,0,0,0
X002304.SZ,0,0,0,0.4836087563084,0,0,0,0,0,0.193348594751005,0,0,0.460376430197125,0,0,0,0,0,0,0,0,0,0,0,-0.0950896449911342,0,0,0,0,0,0.162241627803021,0,0,0,0,0,0,0,0,-0.018488062624347,0,0,0,-0.149562809226981,0,0,0,0,0,0,0,0.0207287229489338,0.0292895347370608,0,0.0755164597555365,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0497824044501524,0,0,0,0,0.146357651613919,0,0,0,0,0,0.455805984938198,0,0,0,0.0763593062891342,0.0784708784459381,0,0,0,0,0,0,0,0,0,0.0580536952334596,0.0638421926527597,0,0.212776484388335,0,0,0,0,0,0.00306924066757142,0.0316835495704455,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0957071516070981,0,0.199592965837961,0,0,0,8.67361737988404e-19,0.286114808366779,0,0,0,0,0,0,0,0,0.0033785963950179,0,0,0,-0.0643163004283962,0.092315061063494,0,0,0,0,0,0,0,0,0.217993546922323,0,0,0,0,0.00986431203132433,0,-0.0642765538615983,-0.102093832614283,0.00659412780574176,-0.0456937777621284,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0.154224525653913,0.0159736716013255,0,0,0,0.00751354707893706,0,0,0,0,0,0,0,0,0,0.352803061233308,0.173351550802517,0,0,0,0,0,0,0,0,0,0,0,0,-0.0731122392138407,0,0,0,0,0,0,0,0,0.346912665950881,0,0,0,0,0,0,0,0.0347140383532455,0,0,0,0,0,0,0
