,X600519.SH,X000858.SZ,X000568.SZ,X002415.SZ,X600809.SH,X600276.SH,X002475.SZ,X600690.SH,X002304.SZ,X000651.SZ,X300124.SZ,X000063.SZ,X600104.SH,X003816.SZ,X000725.SZ,X000596.SZ,X002371.SZ,X600031.SH,X000625.SZ,X300014.SZ,X000338.SZ,X002129.SZ,X002179.SZ,X600703.SH,X600089.SH,X000100.SZ,X002049.SZ,X600372.SH,X002236.SZ,X000977.SZ,X600741.SH,X000157.SZ,X002241.SZ,X601877.SH,X000661.SZ,X600584.SH,X600522.SH,X002180.SZ,X002074.SZ,X600702.SH,X000733.SZ,X300142.SZ,X002463.SZ,X002007.SZ,X000800.SZ,X601799.SH,X600460.SH,X002028.SZ,X000066.SZ,X300003.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.405018051126661,0,0,0,0.0384781467403167,0,0,0,0.0339645622609394,0.0107517338811487,-0.0303895997610572,0,0,0,0,0,0,0,0.0615795404343528,0,0.00351992506540584,0,0,0,0,0,0,0,-0.0141243585380953,0,0,0,0,0,0,0,0,0,0.100242106075363,0,0,-0.0280687839953857,0,0,0,0,0,0,0,0,-0.00534396441239446,0,0,0,0,0,0,0
X000858.SZ,0.10141330641975,0,0.620920497991118,0,0,0,0,0.00506530750535998,-6.93889390390723e-18,0.154814512298218,0,0,0,0,0,0,0,0,0.0142330709396464,0,0,0,0,0,0,0,0,0,0,-0.00520653756139153,0,0,0,0,0,0,0,0,0,0,0,0.022923183018172,0,0,0,0,0.0210375471053686,0.0949500456237995,0,0,0,-0.000560183295811421,-6.93889390390723e-18,0,0,0,0,0,0
X000568.SZ,0.48328636401442,0.22428382290817,0,0,0,0,0,0,0,0,-0.0129819953033214,0,0,0,0,0.0936901633405402,0.0624582918913801,0,0,0,0,0,0,0,0,0,-0.0142033046009389,0,-0.0338707294955609,0,0,0,0,0,0,0,0,0,0,0.264486559907983,0,0,0,0,0,8.67361737988404e-19,0,-0.065972303360741,0,0,0,0,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0.267052000441226,0,0.0830896530102927,0,0,0,0,-0.0918346976410354,0,0,0,0,0,0.0908632131496085,-0.0373968910728343,0.0857153021172279,0,0,0,0.0867529110195611,0,0,0,0,0.361234122516292,-0.0111018266126179,0,0,0,0,0,0,-0.31853289680164,0.330280510544244,0,0,0,0,-0.125502581584058,0,0,-0.09263869759748,0,-0.0211384603717126,0,0,0,0,0,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0,0,0,0.199610146621074,0,0,-0.043022843533378,0,0,0,0,0,0.230546407853395,0.0104903293747994,0,0,0,0,0,0,0,0,0,0,0.0380541643458969,0,0,0,0,0,0,0,-0.0667715976278647,0,0.198317413129606,0,0,0,0,0,0,0.0324521824138789,0,0,0,0,0.111533820911349,0.106230547305486,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0.0358849504436153,0,-0.279170657016593,0,0,0.0234374729752293,0,0,0,0,-0.0139639031742979,0,-0.0634983310143249,0,0,0,0,-0.58082185498237,0,0,0,0,-0.162511848721094,0.19381768463501,0,0,0,0,0.75832769784302,0.0377181023438779,0,0,-0.442122642407957,0,0,0.0972543091064396,-0.0269188966330279,0,0,-8.67361737988404e-19,0,0.036350323189836,0,0,0,-0.06802452083185,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,-0.0365388286360715,0,0,0,0,0,0.110319814133807,0.00825188810026784,0,0,0,0,0,0,-0.0249681772409168,0,0,0,0,0.102235726004164,0,0,0.157990212594609,0,0.0499236618760778,0,0,0,0.503812819039377,0,0,0.345736670579561,0,0.0282095369764755,0,0,0,0,-0.0466981946269031,0,0,0.0827824247999164,0,0,0,0,0,0,-0.0472249174076369,0,0,0,0,0,0
X600690.SH,0,0.199090302669337,0,0,0,0,0,0,0,0.0393448127311103,0,0,0,0,0.0281522159510162,0,0,0.197224677709764,0,0,0,0,0,0,0,0,0.0261719237404539,0,0.0366210539445796,0,0,-1.73472347597681e-18,0,0,0,0,-0.0711737911673049,0,0,0,0,0,-0.0444948612963008,0,0,0,0,0,0,0,0.113033881408655,0,-0.0243849411537641,0,0,0,0,0,0
X002304.SZ,0,0.408510129979371,0.176689190929334,0,0.0312710832191879,0,0,0,0,0,0.00380177849015961,0,0,0,0,0.0215379350031354,0,0,0.0485881574425265,0,0,0,0,0,0,0,0,-0.0474371730991471,0.010015856013243,0.0154059225797526,0,0,0,0,0,0,0,0,0,0.00796574781627164,0,0,0,0,0,0,0,0,0,0,0,-0.00527732932808177,0,0,0,0,0,0,0
X000651.SZ,0,0.0361035404935058,0,-0.0108257050562374,0,0,0,0.410258286111641,0,0,0,0,0,0,0,0,0,0,0.0216016539030823,0,0,0,0,-0.0204562078698199,0,0,0,0,-0.0101837965753805,-0.0741204519062095,-0.00214225458789114,0,0,0,0,0,0,0,0,0,0.0524177093361933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0.0105691812730053,0,0,0,0,0,0,0,0,0.255646933231872,0.0311010248843193,0.222532718886795,0.0782358059608916,1.73472347597681e-18,0,0,0,0,0,-3.46944695195361e-18,0,0,0,-0.0714184089159402,0,0.0296495270267864,0,0,0,0,0,0.152688046062954,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0.128269258752512,-0.233792421965094,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0.0696754094918884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0275222747352966,0,0,0,0.0765924671499465,0,0,0,0.179390618661189,0,0.0637020658591669,0,0,0.375071240107933,0,0,-0.0871138681408839,0,0,0,0.0148996205404687,0.157635393511427,0,0,-0.0729042340972591,0,0,0,1.42452533612252,0,-0.0881967786244504,0,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0.0612751882215362,0,0.0134188610750743,0,0,0,0,0,0.0309449111047267,0,0,0.220954322427719,0.101733050989759,0,0.0614791682642755,0,0,-0.0908215499108792,0,0,0,0,0,-0.0127540942532748,0.111691437846875,0,0,0,0,0,0,0,0,0,0,0.0977885307465849,0,0,0,0.0394978411161347,0,0,0,0,0,-0.0133637723362726,0,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0105865033853175,0,0,0.135305625044458,0,-0.0545511802958828,0,0.0189536409139117,0,0,0,0,0,0,0,0,0.120579217824724,0,0.0361558062554722,0,0,0,0.132239503742865,0,0,0,-0.0594857313560576,0,0,0,-2.16840434497101e-19,0.00957077722044814,0,0,-0.0530359259068738,0,0,0,0,0.0780092311524393,0.0193617564302682,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0.0436074594590698,0,0,-0.0525560910881905,0,0.113865544923678,-0.0741984697905554,0,-0.145795745715499,0,0,0,0.341898234983799,0,0,0.0286674100979765,0.0443376901962001,0,0,0,0,0,0.0104410119297533,0.0380233565854388,0,0,0,0,0,1.11528184233729e-05,0,0,0.141781243541211,0,0,0,0,0.196813753975908,-0.036325176211816,0,0,0,0,0,0,0
X000596.SZ,0,0,0.408453616775131,0.0192750669991093,0,0.0614211102247853,0,0,0,0,0,0,0,0,0,0,-0.00224461374529822,0,-0.0309286660265967,0,0,0,0,0,0,0,0,0,0,-0.0199174286677821,0,0,0,0,-4.33680868994202e-19,0,0,0.0364879644488311,0,0.161879238019809,0,0.0592538236111305,-0.0946875224307322,0,0,0.11466491601517,0,0,0,0,0,0.118894773337085,-0.089486597777831,0,0,0,0,0,0
X002371.SZ,0,0,0.274182997181222,0.220036257557176,-0.0105494175795707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0394552330800083,-0.388568547940747,0,0,-1.73472347597681e-18,0,0.152709405301674,0,0,0,0.145337808947714,0,0,-0.152270994954931,0,-0.237009802442435,0,0,0,0,0,0,0,0,0,0,-0.210334201102754,0.430383006793433,0,0.00523050928249975,0,0,6.93889390390723e-18,0.0701456562988341,0,0,0,0,0,0
X600031.SH,0,0,0.0103132244120785,0,0,0,0,0.127585148018578,0,0,0.155610723462537,0,0,0,0,0,0,0,0.105045669313665,0,0,0,0,0,0,0.288947012754086,0,0,0.0915484278625669,-0.0249005347988984,0,0,0,0,0,0.00468312021025525,0,-0.0622760321155401,0,0.0682345735163895,0,-0.0946124075019198,0,0,0,0,0,0,0,0,-0.0182100629234042,0,0.00289466749501642,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,-0.117949167324321,0,0,0,0,0,0,0.342782635129818,0,0,0,0,0,0,0,0,0.0478817215101738,0,0,0,0,0,0,0,0.0801480942232377,0.0703779282341038,0,0.0820836355848789,0.0332342394439939,0,0,0,0,-6.93889390390723e-18,0,0,0,-0.0192695501990361,0,0.556469385863539,0,0.107226133988047,0,0,0,0,-0.066006801132097,-2.16840434497101e-19,-0.169319394708887,0,0,0,0,0
X300014.SZ,0,0,0,0,0,-0.0734713497690714,-0.00481269074412277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00369278122411493,0,0,0.113164365540924,0,-0.0228972440094102,-0.0190678340119793,0,0,0,0,0.052733793597917,0,-0.0581146421121406,0,0.741706384946409,0,0,0.174022710297046,-0.0258425102788344,-0.139841460870022,0,0,0,0.0406383295028289,0,0,0,0.0449024936669765,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0558728320796859,0,0,0,0,0.0696675897448123,0,0,0,0,0,0,0,0,0,0,0.0469190691946956,0.0101411915334494,0.0118160766357015,0.254582190663924,0,0,0,0,0,0,0.186941896476687,0.0948785991263908,-0.00266940147160959,0,0,0,0,0,0,0,0.0941505830376897,0,0,-0.0152064339301324,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0633945229447143,0,0,0,0,-0.0554195133345251,0,0,0,0,0,0,-0.226659313440802,0.0385156474846773,-0.106513870319586,0,0.0457189053499883,0,0,0,0,0,0,0,0,0.190292588738205,0,0,0,0,0,0,0,0.132986206496253,0,-0.0337910474174056,0,0,-0.0561486047950508,-0.0270386406859234,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,-0.100026518722307,0,0,-0.0436500849045037,0,0,0,0,0,0,0,-0.00781105576364002,0,0,0,0,-0.0871711380395412,0,0,0,0,0,-0.0195588651082145,0,0,0,0,0,0,0,-0.0200161506608638,0,0,0.346468296515713,0,0,0,0,-0.246359378816566,0,0,0,0,0,0,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0.467409652346178,0,0,0,0,0,0,0,0,0,0,-0.820748963185276,0,-0.0992580670677307,0,0.369720095859077,0,-0.125823642749435,0,0,0,0,0,0,0.0726775661382685,-0.0739913721402766,0,0,0,0,0,0,0,0,0,0,0,0,0.0593161853461649,0,0,0,0,0,-0.0397770573153051,0,0,0.00361161458076285,-0.1335361123894,0,0,0,0,0,0
