,X600519.SH,X000858.SZ,X000651.SZ,X600276.SH,X002415.SZ,X600104.SH,X002475.SZ,X003816.SZ,X000725.SZ,X002304.SZ,X000063.SZ,X600031.SH,X600690.SH,X000568.SZ,X000338.SZ,X000661.SZ,X600703.SH,X600741.SH,X600809.SH,X002241.SZ,X000596.SZ,X000100.SZ,X300003.SZ,X601877.SH,X002236.SZ,X600183.SH,X300014.SZ,X300124.SZ,X000066.SZ,X000157.SZ,X300142.SZ,X002007.SZ,X002456.SZ,X002371.SZ,X000625.SZ,X300136.SZ,X000977.SZ,X002179.SZ,X002463.SZ,X002008.SZ,X600271.SH,X600584.SH,X002180.SZ,X600177.SH,X000050.SZ,X600066.SH,X002129.SZ,X002049.SZ,X600498.SH,X600487.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0,-0.0504014963245621,0.131271499085198,0,0,0,0,0.0823775977882226,0,0.537259525540045,0,0,0,0,0.0258191464658141,0,0.0992251322324262,0,0.0761644170780392,0,0,0,-0.135540315664615,0,0,0,0,0,0,0,0,0,0,0,-0.0633346612130452,0,0,0.0466312996760395,0,0,0,0,0,-0.0273890981489773,0,0,0,-0.0224091137454801,-0.00983709521573337,0,0,0,0,0,0
X000858.SZ,0.0213845486035902,0,0,0,0,0,0.0603528114364098,0,0,0,0,0,0,0.660894039406599,0,0,0,0,0.086515424045727,0,0.00944234578852359,0,0,0,0,0.0231641171519796,0,0,0,0,0,0,0.00260754059063745,0.039922505294812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0124157464479828,0.00803487785509721,0,0,0,-0.0215323694798975,0,0
X000651.SZ,0,0,0,0,0,0,0,0.152037168178084,0,0,0,0,0.308392819604516,0,0,0,-0.105660459425307,0,0,-0.0445979106578938,0,0.0781177601493456,0,0,0,-0.118476682504866,0,0,0.0389262719801534,0,0,0,1.38777878078145e-17,0,-0.0547439325962012,0,0,0,-1.73472347597681e-18,0.0854923449021489,0,0,0.0282223999107548,0,0,0,0.261954989765702,0,0,0,0,-0.012162630974633,0,0,0,0,-0.0137563007349718,0,0
X600276.SH,0.0330694152393305,0,0,0,0,0,0.0674354545883537,0,0,0,0,0.000833375885569058,0,0,0,0.334096907261965,0,0,0,0,0.067733109952394,-0.0691654678510022,0,0,0,0,0,0,0,0,0,0,0.0094157799142268,0,0.0377902861324933,0,0,0,0,0.0824535424235061,0.0164294931183345,0,0,0,0,0,0.0282200681357051,0,0,0,0,0,-0.0131326210173369,0,0,0,0.0309639469279918,0,0
X002415.SZ,0,0,0,0,0,0,0,-0.102263907122536,0,0,0,0,0.102852911706176,0,0,0.0801952250698873,0,0,0,0,0,0,0,0,0.622587456524381,0,0,0.0964593166230031,0,0,0.0177267043632583,0,-0.125199956785092,0,0.0650112406452031,0,0.0368664719169164,0,0,0.102870196457358,0,-0.0189877434380374,0,0,0,0,0,0,0,-0.00940708109757449,0,0.0618840265816658,-0.0490835252771818,0,0,0,-0.0339469341902248,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.086996664819446,0,0,0,0,0,0,0,0,0.0128971626999196,0.0207100548984218,0,-0.0313621436233409,0,0,0,0,-0.0407383209593702,0,0,0,0,0.00826920382510052,0,0,0,0,0,0,0,0.0691785770679594,0,0,0,0,0,-0.00528093274920153,0,0,0,0,0,0
X002475.SZ,0.0223630123060218,0,0,0,0,0,0,0,0,0,0,0.00982543963597688,-0.00546300424159677,0,0.0437184664376799,0,-0.130177289385599,0,0.168739300665044,0.0545997881929382,0,0,0,0,0,0,0,0,0.235701380218733,0,0,0,0,0,0,0.225231489006863,0,0,0,0.409196019837303,0,0,0,0,0,0,0,0,0,0,0,0,0.0142964344387041,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0.0329099310053676,0,0.155265698750655,0,0,0,0.0526882956646643,0,0,0,0,0,0,0,0,-0.0654838720208287,-0.0363326755585972,0,0,0.0464790888369366,0,0,0,-0.101925107920632,0,0.119012792383849,0,0,0,0,0,0,-6.93889390390723e-18,0,0.200566790671815,0,0,0.00487346970075735,0,0.0854073772517971,0,0.0411218801789265,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0519269001161981,0,0,0,0,0,0,0.238685458659855,0,0,0,0,0.0330010621542618,0,0.052153978970359,0,0,0,0.0184146292576123,0,0,0,0.0132264726413822,0,0,0,0,0.122583310196939,0.0221761286321397,0,0,0,0,0.00911258657857305,0,0,0,0.0200034011771522,0.0107354090405815,0,0,0,0,0,0
X002304.SZ,0,0.0671662827451218,0.0437427152277218,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,-0.00806937834577226,0,0.0293289984917794,0,0,-0.0322259440929424,0.217558898114022,0,0,0,0,0.04464425310405,0,0,0,0,0,0.0766877158317742,0,0,0,0,0.0193504096299841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0171191232094626,0.0578415659927485,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0.0962091183169198,0.226303292784024,0,0,0,0,0,0,0,0.0944789754947086,0.141959302641123,0,0,0,0,0.0745414046633487,0,0,0,0,0.0427556836497615,0,0,0,0,0,0,0,0,0.240079149201022,0,0,0,0,0,0,0,0,0,0.204850451792196,0.0461297503380333,0,0,0,0,0,0,0,0,0,-0.0275843463439544,0,0
X600031.SH,0.0326638696665228,0,0,0,0,0,0.121362445326304,0,0,0.101357750347969,0,0,0,0,0,0,0,0,0,0.0756620885286095,0.0639047994194923,0,0,-0.0495770157036888,0,0,0.0464644469634355,0,0,0.190051861360157,0,0,0,-0.00837126918695025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00123995342810505,0.0383941273425107,0,0,0,0.0559811703245169,0,0
X600690.SH,0,0,0.215491678274394,0,0.112391374978666,0,0,0,0,0,0,0.0181323041440631,0,0,0,0.000516540892718737,0,0,0,-0.151364194750119,0,0,0.173639591800021,0,0,0.102028380328073,-0.0752716399076939,0,0,0.0777080361339663,0,0,0,-0.0483572409366064,0,0,0,0,0,0,0,0,0,0,0,0,0,0.189441045359024,0,0,0,0.0201064802374552,0,0,0,0,0,0,0
X000568.SZ,0.267868156519602,0.353605122516468,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0249506433623987,0,0,0.101550597761549,0,0,0,0,0,0,0,0,-0.0407026166188875,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,-0.0506685419164679,0,0,0,0,0,0,0.103642136609072,0.00974957038277151,0,0,0,0.0140046293479576,0.0107161344184826,0,0,0,-0.0243855189519279,0,0
X000338.SZ,0,0,0,0,0,0,0.164364471835616,0,0.0764374850817914,0,0,0.14311882792934,0,0,0,-0.117964340390368,0,0,0,0,0,0,0,0,0,-0.0177039109896343,0.00815922821846273,-0.00185573873687889,0.0779329051673222,0,0,0,-0.0228995651167575,-0.0254013534152733,0,0,0.0205083600904085,0,0.10620247853456,0,0,0,0,0,0,0,0,0,0,0,0,0.0321409194730134,0.0086429424441361,0,0,0,-0.033591450393276,0,0
X000661.SZ,0.2444659553789,0,0.0524049704466545,0.27566753910872,0,0,0,0,0,0,0,0,0,0.100412974201505,0,0,0,0,0.00535884308893177,0.0569435926783963,0,0,0.140122280314287,-0.0982262438174841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0416655824649479,0,0,0,0.0119111527515644,0,0,0,0,0,0,0,0,-0.0380803261170729,-0.0636599728414029,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0701169062408727,0,0,0,0.11396751760713,0,0,0,-0.180496154615035,0,0.165184040937752,0.273346860144822,-0.0190784498244573,0,0,0,0.173121245451681,0,0,0.319602025293212,0,0.328815315672589,0.213334677155198,0,0,-0.0693152737100714,0,-0.0329453874963498,0,8.68689891921938e-05,0,0,0,0,0.0376674809556368,0,0
X600741.SH,0,0,0,0,0,0,0.043221369503885,0,0,0,0,0,0,0,0,0.0954748280142377,0.111604338179955,0,-0.1539250148206,0,-0.147575140029502,0.10738511764319,0,0,0,0,0.0748393985161269,0.0591264235827127,0.0311754827062624,0,0,0,0,0,0.22715623714237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00824873625121259,0,0
X600809.SH,0,0.212743875034675,0,0,0,0,0.0406964772970686,0,0,0,0,0,0,0.190804692484733,0,0.101685855447935,0,0,0,0.0188204627072523,0.107321288433751,0,0.108199934417107,0,0,0.0193262674053157,0.0256400457926789,0,0,0,0,0,0.0263495603125249,0,0,0,0,0,0,0,0,0,0.0190995567786119,0,-0.0721541637099756,0,0,0,0,0,0,0.0178212100538771,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0.175646130687578,0,0,0,0,0,0,0,0,0.250637010825787,0.124120641327116,0,0,0,0,0,0.0945513826908078,0,0,0,0.0851722225276716,0,0,0,0,0,0.0859091584850795,0,0,0.0175594699554743,0.260821469418636,0,0,0,0,0,0.179898147018485,0,0,0,0,0.0665619842533152,0,0,0,-0.0729967735885242,0,0,0,0,0.022436434603556,0,0
X000596.SZ,0.0181485054671225,0.184953568749104,0,0,0,0,0,0,0,0,0,0.13484888875416,0,0.159016420566976,0,0,0,0,0.195727304845839,0,0,0,0.00322914695369431,0,0,0,0,0,0.00723250038583253,0.142092875268029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0358006148702385,0,-0.0494876357751288,0,0,0,0,0.0244289598182855,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0.403633406296303,0,0,0,0,0,0,0,0,0,0,0.0280743535215473,0,0,0,0,0,0,0.0623922850381783,0,0.0319961417600112,-0.101607487987407,0,0,1.73472347597681e-18,-0.10486233151877,-0.098932715853356,0,0,0,0,0,0,0,0,0,0.483552923389527,0,0,0,0,0,0,0,-0.0248382187313361,0,0,0,0,0,0
