,X600519.SH,X000858.SZ,X600276.SH,X000651.SZ,X002415.SZ,X600104.SH,X002475.SZ,X000063.SZ,X000725.SZ,X003816.SZ,X600031.SH,X002304.SZ,X000338.SZ,X600690.SH,X000568.SZ,X600703.SH,X000661.SZ,X600741.SH,X000100.SZ,X600809.SH,X600183.SH,X002241.SZ,X002371.SZ,X300014.SZ,X300003.SZ,X002007.SZ,X000596.SZ,X002236.SZ,X601877.SH,X000977.SZ,X002456.SZ,X000157.SZ,X300124.SZ,X000625.SZ,X002129.SZ,X002463.SZ,X300136.SZ,X002414.SZ,X600271.SH,X300142.SZ,X000066.SZ,X002180.SZ,X002179.SZ,X600584.SH,X600118.SH,X002008.SZ,X600498.SH,X002185.SZ,X002049.SZ,X000050.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.354413245872179,0,0,0,0,0,0,0,0,0,0,-0.0528152370828618,0,0,0,0,0,0,0,-0.0831641592414559,0,0,0.0461332998907241,0.117836692915447,0,0.169796969863392,0,0,0,0,0,0,0,0,-0.0378953160094755,0,-0.0547856965692864,0,0.0328363543972087,0,0,0,0,0,0,0,0,0,0,0,-0.0092268335744358,-0.0786579983872698,0,0,0,-0.152081315083928,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0,0,0.0189387314108191,0,0.128186820019649,0,0.225917584730827,0,0.0715473486349209,0,0,0,0,0,0,0.0153009619831075,0,0,0.156740529482208,0,0,0,0,0,0,0.0684643081748199,0,0,0,0,0.144230908347029,0,0,0,0,0,0,0,0,0.0368973306856177,0,0,0,0,0,0,0,0,0,0,0
X600276.SH,0.321400226424809,0,0,0,0,0,0,0,0,0,0,0,0,0.00931289892639343,0,0,0.114399730367822,0,0,0,0,0.148900765197347,0,0,0.0332989502161796,0.126666684667561,0,0,0,-0.0314005875774827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00861107543391253,0,0,0,0,0,0,0.0228216722053247,0.00731616110533126,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0.00720129001144445,0,0,0,0.00660073151658302,0.116311348513603,0.313194342960822,0,0,0,0,0,0.0778155520545389,0,0,0,0.0325660412982455,0.0159159869076519,0,0,0.0316451154573348,0,0,0,0,0,0,0,0.0140498250984796,0,0,0,0,0,0,0,0,0,0,0,0,0.0208686206033255,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0.190766569234382,0,0,0,0.00198950104797168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0782327147027198,0.265540566494302,0,0,0,0,0,0.210993103301499,0,0,0,0,0.0475093273219587,0,0,0.0317296457084823,0,0,0,0,0,0.00640001286608535,0,0,0,0,0,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0.0369694536268719,0.0733181927997928,0,0.0247771554213267,0,0,0,0,0.0626010355908878,0,0,-4.33680868994202e-19,0,0.0882285505641056,0,8.67361737988404e-19,0,0,0,0,0.0825948072787384,0,0.285573008802705,0,0,0,0,0,0,0,0,0,0,0,0,0.136062130583668,0,0,0,0,0,0,0,0,0,0.0245958780153387,0,0
X002475.SZ,0,0,0,0,0.0250711085866497,0,0,0,0.0664918117711043,0,0,0,0,0,0,0,0.108918172998929,0,0,0,0,0.198027957546131,0,0.0315278333552675,0,0,0,0,0,-0.0626325667423863,0,0,0,0,0,0,0,0,0,0.0612433210117357,0,0,0,0,0,0.319586982027795,0,0.0658009577217604,0,0,-0.000899990208160138,0.00142639297648052,-1.0842021724855e-19,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00943959971819366,0.204700414637578,0,0,0,0.0592855313902972,0,0,0.0168731946810917,0,0.0766611050505104,0,0,0,-8.67361737988404e-19,0,0,0.163296981902317,0.168095933681743,8.67361737988404e-19,0,0,0,0.041666024622044,0,0,0,0.0948886503090389,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0.095542316028242,0,0,0,0,0,0.0872939858768612,0,0,0.436486660874499,0,0.000228068361988128,0,0,0.00535892821783656,0,0,0.0137727627111783,0,0,0,0.0111366051366576,0,0,0,0,0,0.150044369606986,0,0,0.0422110314303433,0,0,0,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0.0335765722616117,0,0.0950008812720416,0,0,0,0,0,0,0.0341166979381244,0,0,0,0,0,0,0,0,0,0,0.207008927081286,0,0,0,0.0834083895579106,0,0,0,0,0,0,0,0,0,0.217118995894085,0.0894989221219055,0,0,0,0,0,0,0,0.0486232831219433,0,0,0,0,0,0,0.00863171033223472,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0308390533877332,0,0,0,0,0,0.114001328861272,0,0,0.0407835636914046,0.0133479764913173,0,0,0,0.136485547754964,0,0,0,0,0.493493321310696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0.00601211678118752,0,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0,0,0,0,0,0.0686151578813011,0,0.10778782127631,0,0.342779384165545,0,0,0,0,0,0,0,0.0840344628993203,0,0,0,0.206080588004388,0,0,0,0,0,0,0,0.00484277120656096,0,0,0,0,0,0,0.00923306613424629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00711335496483804,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0.349782104072326,0.135161099237214,0,0,0.297428327935723,0,0,0,0,0,0,0,0.0740838259549716,-0.0514744332807404,0,0.28526088601363,0,0,0,0,0,0.00936283685839202,0,0,0,0,0,-0.127010178805254,0,0.0173773411310653,0,0,0,0,0,0,0,2.77555756156289e-17,0,0,0,-0.0087299130954565,-0.0209418912516805,0,0,0,0,0,0
X600690.SH,0,0,0,0.060048920188752,0,0,0.00789457452799543,0,0,0,0.193506112722871,0,0,0,0,0,0,0,0,0.0846065763583939,0,0,0,0.147942720105161,0,0,0.0266879846854235,0,0,0,0,0.0681163886209187,0,0.036083312381767,0,0,0,-0.123067079065777,0,0,0.0371384429651246,0,0,0,0,0,0,0,0,0,0,0,-0.0123834988573706,0,0,0,0,0,0
X000568.SZ,0,0.143205013194687,0,0,0,0,0,0,0,0,0,0.000114744469287313,0,0,0,0,0,0,0,0.404835440411555,0,0,0.00674823415104706,0,0,0,0,0,0,0,0.058663619796709,0.0280179326933255,0,0.0445735726236182,0,0,0,0,0,0,0.0845145998323661,0.0492214993254221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
