,X600519.SH,X000858.SZ,X000651.SZ,X600276.SH,X002415.SZ,X600104.SH,X002475.SZ,X003816.SZ,X000725.SZ,X002304.SZ,X000063.SZ,X600031.SH,X600690.SH,X000568.SZ,X000338.SZ,X000661.SZ,X600703.SH,X600741.SH,X600809.SH,X002241.SZ,X000100.SZ,X300003.SZ,X000596.SZ,X002236.SZ,X601877.SH,X300014.SZ,X600183.SH,X300124.SZ,X000157.SZ,X300142.SZ,X000066.SZ,X002007.SZ,X002456.SZ,X000625.SZ,X002371.SZ,X300136.SZ,X002179.SZ,X000977.SZ,X002008.SZ,X600271.SH,X002463.SZ,X600584.SH,X002180.SZ,X600177.SH,X000050.SZ,X600066.SH,X600487.SH,X600498.SH,X002129.SZ,X002506.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000063.SZ,0,0,0,0,0,0,0.0574405869520417,0.367496305357458,0,0,0,0,0,0,0,0.0896783226642121,0.104755717845369,0,0,0,0.0334506088234172,1.73472347597681e-18,0,0,0,0.0369720405487206,0,0,0,0,0,0,0,0,0.0823820304080302,0.208999814910336,0,0,0,0,0,0,-0.00905566601735337,0,0,0.156397666293388,0.01652798296514,0,0,0,0,0.0031937146720635,0,0,0,0,-0.0473351651704265,0,0
X600031.SH,0,0,0,0,0,0,0.20934115924739,0,0,0.0495651554511755,-0.0353923418770579,0,0,0,0,0,0,0,0,0,0,0.0609295190142101,0.0669543479952227,0,-0.0536044730167912,0.0410335397710138,0,0,0.0692241660984184,0,0,0,0.0287089782632722,0,-0.0172298478457857,0,0,0.066961256585953,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0144222546014517,0.0317722479303361,0,0,0,0.0661305995689183,0,0
X600690.SH,0,0,0.308637060630767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0653637509250777,0,0.118299742948228,0,0,0,-0.0402903429559187,0.0720583277930432,0,0,0,0,0,0,0,0,0.0555823515914782,0,0,0,0,0.0699432739835134,0,0.0566483574286184,0,0,0,0,0,0,0,0,0.0644149819355699,0.0144151950893803,0,0,0,0,0,0
X000568.SZ,0.195123289377618,0.516809087647949,-0.013145854402002,0,0,0,0.0621627198425593,0,0,0,0,0,0,0,0,0,-0.00571591862413379,0,0.0685857366135021,0,0,0,0,0,0,-0.0233247133385852,0,0,0,0,0.0446237689918275,0,-0.0242379368926263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0238541010967246,0,0,0,0.0111056564307866,0,0
X000338.SZ,0,0,0,0,0,0,0.170552165496691,0,0.0655907414216315,0,0,0.120125892163777,-0.0426770826804377,0,0,-0.0748336458596369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0884576963422016,0,0,0,-0.0407531636795636,0,0,0.0627111625685916,0,0,0.0594465268683646,-0.0132613350789796,0,0,0,0,0,0,0,0,0,0.0176619750455798,0.0131115458826467,0,0,0,-0.0195136044191561,0,0
X000661.SZ,0.1665866457157,0,0,0.255910985722174,0,0,0,0,0,0,0,0,0,0.172071589468361,0,0,0,0,0,0,0,0.0052591762697187,0,0,-0.081809381491623,0,0,0,0,0,0,0.12090374828036,0.0500809854403049,0,0,-0.0301990729399588,0,0,0,0,-0.0972887605675955,0,0.0922488826721362,0,0,0,0,0,0,0,0,0,-0.0751255126668626,0,0,0,0,0,0
X600703.SH,-0.00958543012630011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131009117728745,0,0,0.144797856769467,-0.145108842763512,0,0,0.16589565898272,-0.0326166537402475,0.234584925965659,0,0,0,0,0,0.138026633058942,0.288200258207943,0,0,0.287114865542468,0,0,0,0,0,0,0.0562170108423787,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0.0442243502180515,0,0,0,0,0,0,0,0,0.1040619435815,0.111515632228648,0,-0.156733285964943,0,0.102360753770892,0,-0.147681157159,0,0,0.0761374502444713,0,0.0571736653802935,0,0,0.0345600743375962,0,0,0.230847998084195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0.00784570109005614,0,0
X600809.SH,0,0,0,0.0723596291815468,0,0,0,0,0,0,0,0,0,0.252761275975747,0,0.141904674655436,0,0,0,0,0,0.0917600908139439,0.132374999775949,0,0,0.0534818432509847,0.0989170692592914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0121768952249741,0,0,0,0,0,0,0.00639264411483434,-0.0120133895471715,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0.191124751100801,0,0,0,0,0,0,0,0,0.129920779038402,0.173878624781662,0,0,0,0,0.183801220637963,0,0,0,0,0,0,0,0,0,0,0.139730804424386,0,0,1.73472347597681e-18,0,0.22300901203731,0,0,0,0,0.211182102775043,0,0,0,0,0,0,0,0,-0.0391512174773664,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0.374565747023285,0,0,0,0,0,0,0,0,0,0,0.037707021204305,0,0,0,0,0,0.0074027382161759,0,0,-0.306593934950359,0,0.0746201556147776,0,0.0133846703728609,-0.0452070167731342,-0.0901008574596241,0,0,0,0,0,0,0,0,0,0.498818764994474,0,0,0,0,0,0,-0.00121746573196273,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0.221563086603361,0,0,0,0,0,0,0,0,0.0388077044118044,0,0,0.108563253913932,0,0,0.186475446146298,0,0,0,0.0340511921775395,0,0,0.0593928403393823,-0.16766432679304,0,0,0,0.0602718067328484,0,0,-0.0381286862179268,0.15638151993035,0,0,0.137923758818363,0,0,0,0,0.0005935962346703,0,0,0,0,0,0,0,0,0,0.000890152397099563,0,0,0,0,0,0
X000596.SZ,0.294601320948595,0.0445340446740662,0,0,0,0,0,0,0,0,0,0.187101595973565,0.0200481699913078,0,0,0,0,0,0.127220541819869,-0.0187398192821395,0,0,0,0,0,0,0,0,0.0249517656515623,0.0370655966585591,0,0,0,0,0,-0.081410975737527,0,0.0129068965102644,0,0,0,0,0,0,0,0.0755410172009722,0.164190708369233,0,0.0865491263964102,0,0,-0.0183880176262903,0.003411935415036,0,0,0,0,0,0
X002236.SZ,0,0,0,-0.03066783404359,0.67692298755697,-0.169301515624283,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110972888138813,0,0,0,-0.0684466673468384,-0.0858965505146177,0.0461490573502967,0,-0.142777580680747,0,0.0976007015968982,0.1480397768465,0.0649472199453897,0,0,0,0,0,0,0.0970532712420864,0,0,-0.0717542515493634,0,0,0,-0.0980992809032783,0,0
X601877.SH,0,0,0,0,0.00937258396565466,0,0,0,0,0,0,0,0.0933189486733013,0,0,0,-0.00493924936056844,0,0,-0.0957321569914599,0,0,0,0,0,0,0,0,0,0,0,0,0.127694482152022,0.010928156027501,-0.0247334152931085,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0.102445502159674,0,0,0.0468099808201164,0,0,0,0,0.0193265766363185,0,0
X300014.SZ,0,0,0,0,0,0,0.253182301981883,0,0.0629395003972538,-0.0501136934420397,0,0,0,0,0,0,0.226749679144313,0.411400304833408,0,0,0.126114878392071,0.2479188165971,0,0,0,0,-0.142979913844852,0,0,0,0,0,-0.00316310418287738,0,-0.349010720907587,0,0,0,0,0,-0.266653602190465,0.0678332659344425,0,0,0,0,0,0,-0.383428192835385,0,0,-0.0950329488438995,0,0,0,0,-0.0155257032390125,0,0
X600183.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.168786092531155,0.344971030057529,0.0518633360628825,0,0,-0.083206550325127,0,0,0,-0.01857141105012,0,-0.061093375082807,0,0,0,0,0,0,0,0,0,0.207566754112728,0,0,0,0,0.803301792634644,0.368716624034138,-0.474646174004575,0,0,0,0,0,0,0,0,-0.122885513242844,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,-0.104346603641076,0,0,0,0,0,0.104351428298642,0,0,0,0,0.0537032184883287,-0.20312112609235,0,0,0,0,0,0,0,0.138857820948061,0,0,0,0,0.098872026526564,0.187613675843533,0.0115042568870921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0955578330237999,0,0,0,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0149515134293198,0.0606780573399875,0,0,0,0,0,0,0,0,0.0694687258193445,0.0535107510500888,0,0,0.00946893058088225,-0.0335817306559972,0,0,0,0,0.172561881605995,-0.0294925358281746,0,0,-0.0122075642398648,0,0,0,0,0,0,8.67361737988404e-19,0,0.157680394281722,0,0.115872662593108,0,0,0,0,0.0118845453442026,0.00444712977447093,0,0,0,0,0,0
X300142.SZ,0,0,0.038911959726006,0.0567790786346401,0,0,0.22890620756062,0,0,0,0,0,0,-1.73472347597681e-18,0,0,-0.0375028764668392,0,0,0.0552176436016694,0,0,0,0,0,0.0310496150398118,0,0,0,0,0.0491591742404553,0,0,0.187029621110933,0,0.0159856876002379,0,0.0398798614483524,0.141180689329428,0,0,-0.00400124341238451,0,0,0,0,0,0,0.033854195911525,0,0,0.00901455035137021,0.0535570083203843,0,0,0,-0.0109086563977746,0,0
X000066.SZ,0,0,0,0,-0.071150406372273,0,0.188407360619212,0,0,0,0,0,8.67361737988404e-19,0,0.262692325298985,0,0,0,0,0.171876384674929,0,0.0126344057203979,0.0431775510195023,0,0,0.180383969682685,0,0,0,0,0,-0.24023203661212,0,0,0.264414439597838,0,0,0,0,0.233788501274643,0.241095497233428,0,0,0,0,0,0,0,0,0,0,-0.0686533354461112,0.124669225385441,0,0.221804609938791,0,0.0994842930946093,0,0
X002007.SZ,0,0,0.0135119466487925,0,0,0,0,0,0,0,0,0,0,0,0,0.206223795962335,0.0251252138844886,-0.173463863111918,0,0,0,0,0,0,0,0,0,0.0317871469524948,0,0.312571909699475,0,0,0,0,0,0,0,0,0,0,0.130223145457419,0,0,0,0,0,0,0,0,0.0141907290221698,0,-0.0106492201512775,0,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0.170627640903747,0,0,0.2125497170142,-0.117850672825309,0.0390750503622177,0,0,0.396895007198848,0,0,0,0,0,0,0,0,0,-0.171407390247915,0.0435249390842346,0,0,0.21322446371449,0,0,0,0.0262788323981953,0,0,0,0.224866626740335,0,0,0.0478466894111675,0,0,0,0.057082496417771,0,0,-0.117090506751109,0,0,0,0,-0.0401460231795766,0,0
X000625.SZ,0,0,0,0,0,0,-0.109040742182353,0,0,0,0,0,0.174098504670955,0,0,0,0,0,0,0,0,0,-0.0301380726807612,0,0.0669610105788371,0.0444431406723377,0,0,0,0,0,0,0.123593129803535,0,-0.0771739071688799,0,0,0.172913484026825,0,0.0533221745502009,0.0290642331336835,0,0,0,0.124227106153332,0,0,0,0,0.160646124701172,0,-0.0368987531466903,-0.0907768613123656,0,0,0,0,0,0
X002371.SZ,0,0,0,0.28928785422511,0,0,0,0,0,0.201574491244797,0,0,0,0,0,0,0.0268701235502569,0,0,0,0,0.17766959702407,0,-0.148659771671193,0,0,0.00118779218211359,0.049854934730674,0,0,0.424558191032847,0,0,0.00690862606881325,0,0,0,0,0,0,0.0166021936872966,0.0908086126897841,0,0,0,0.0350571491178904,0,0,0,0,0,-0.131789522970344,-0.0663299859603527,0,0,0,-0.073258386190876,0,0
X300136.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.276301270344838,0,-0.1165793717708,0,0,0,0,0,0,0,0.118760473092681,0.332210224666987,0,0.255729916670253,0,0,0,0,0,0,0,-0.00576389627212253,0,0,0,0,0,0,0,0,0,0,-0.00862638436107641,0.0700709267522803,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0.00676857100826651,0,0,0,0,-0.137958515788496,0,0,0,0,0,0,0.177325458071502,0,0,0,0,0,0,0.100405215695087,-0.145309812852422,0.135547974005639,0,0.0278560050022301,0.0206498978018879,0,0,0,0,0.119698758884787,0,0,0,0,0,0.153413980299068,0.0440954907696338,0,0,0,-0.109511990694111,0,0,0.0730560720029142,0,0.00752911802323887,0,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0.421429697608376,0,0,0,0,0,0.16380829649981,0,0,0.0801416606632646,0,0.125449308834187,0,0,0,0.0913805366608166,-0.000431819815222789,0,0,0.250579112681788,0,0,0,0.317540506874032,0,0,0.238193688567415,0,0,0,0,0,0,0,0.0739189978065439,0,0,0,0,0,0,0.0721797655891421,-0.0826974392627064,0,0,0,-0.0784761056918393,0,0
X002008.SZ,0,0,0,0,0,0,0.20359268215017,0,0,0,0,0,0,0,0,0,0,0,0,0.0846254934963455,0,0,0,0,0,0,0,0,0,0,0.0328807310510587,0,0.136490203232403,0,0,0,0,0.0272787600176548,0,0,0.133418550473893,0,0.0403131991227526,0,0,0,0,0,0,0,0,0.0472319495407189,-0.0786265562988679,0,0,0,-0.0630937170717253,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,-0.173751454056566,0,0,0,0,0.093736975878728,0,0,0,0,0,0,-0.0136779018097692,0,0,0,0.0153935447736811,0,0,0.0329441356698334,0,0.175431348050434,0.139473036902685,0,0,-0.0616265403533604,0,0,0,0,0,0.1059837544073,0,0,0,0,0,0.240724624366317,0.053266881806894,0,0,0,0.0256447665838925,0.0985247229649041,0,0,0,0,0,0
X002463.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0381897068571901,0,0,0,0,0,0,0,0.0638044824078882,0,0.0404751803915823,0.187393684701201,0,0,0,0.290305450127919,0.100271814485014,0.0606809944440492,0,-0.0260085059888175,0.104132388884555,0,0,0,0.221506202710793,0,0.0384902371156067,0,0,0,0,0,0,0.170888153008444,0,0,0,0.024033298979601,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.0913901401355124,0,0,0,0.369825528508887,0,0.19309294679003,0,0,0.0824357661888987,0,0.0299565266646735,0,0,0.245835774295875,0,0,0,0,0,0,0.104774384369639,0.243777837689067,0.00863004281962657,0.380590507416435,-0.0391031060382784,0,0,0.0128772859904326,0,0.13314531074411,0,0,0,0,0,0,0,0,0.0611376161040392,-0.0688502163688832,0,0,0,-0.141867096656993,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0234233590338101,0,0,0.242366113334667,0.182644106192586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19673857497603,0,0,0.098995526489236,0,0,0,0,0.313982641076131,0.059175791130992,0,0,0,0.119157688495544,0.024611159155941,0,0,0,0,-0.0995035181643481,0.0357013455997447,0,0,0,0,0,0
X600177.SH,0,0,0.0739324635233436,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00386332401361845,0,0,0.0316456752637048,0,0,0,0,0,0,0,0,0,-0.0781893518455762,0,0,0.0461611576565847,0,0.0482846780468894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0629784557669124,-0.0110246819027456,0,0,0,-0.0306323065169132,0,0
X000050.SZ,0,0,0,0,0,0,0,0.0532013067017961,0,0,0,0,0,0,0,0,0,0,0,0,0.34458579009356,0.0987718242232598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0394839635266321,0,0,0.136726638969545,0.0370322008427915,-3.46944695195361e-18,0,0,0,0.0367422134128125,0,0.0830253936786927,0,0,0.0467392392469578,0,0,0,0,-0.0524315471562568,0,0
X600066.SH,0,0,0,0,0,0,0,0,0.000800860803354885,0,0,0,0,0.0794501112336812,0.0197841833076443,0,0,0,0,0,0,0,0.0126298262559575,0,0,-0.0793253188875463,-0.0305403075374457,0,0,0,0.0740270298964374,0,-0.00756482054210966,0.0859659580825926,0,0,0,0.0764727800690681,0,0,0,0,0.0797641970194334,0,0,0,0.0609152463546822,0,0.0384726207207117,0,0,0.0599453978349653,0,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0,0,0,0,0.074939521860917,0,0.0980539578130778,0,0,0.0230352902559524,0,0,0,0,0,0.0474385602655001,0,0,0,0,0,0,0.0435817525617964,0,0.00859303118507216,0,0,0,0,0,0,0.0105678136113782,0,0.070991753399703,0.014129960207582,0.00428671408376368,0.0112902916409407,0,0.129552851874793,0,0,0,0,0,0,0,0.00878829335438068,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,0,0,0,0,0,-0.0130039018569378,0,0,-0.030131260951671,0,0,0,0,0,0,0.146097143790831,0,0,0,0,-0.0244266656001241,0,0,0,0.0339075926050066,0,0,0,0.0180704048296126,0,0,0,0,0,0.115963911052364,0.00618156708324214,0,0,0,0,0,0,0.201013824308017,0,0,0.00951763256093145,0,0,0,0,-0.00843881868832604,0,0
X002129.SZ,0,0,0.275768117656771,0,0,0,-0.0722657952521736,0,0,0,0,0,0,0,0.034871495959403,0,0,0,0,0,0,0,0.0481887856011787,0,0.00315713660212153,0.0254455649492436,0,0,0,0,0.0333347057939551,0,0,0,0,0.172188012409703,0,0.0645889754661967,0,0.150269157148694,0,0,0,0,0.0621597485147612,0,0.266341949905416,0.00344421296132618,0,0,0,0,0,0,0,0,-0.0182447565685188,0,0
X002506.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116627823508841,0.0144882543527405,0,-0.101421239511614,0,0,-0.136828434679814,0,0.105380779642065,-3.46944695195361e-18,-0.0367157479734159,0,-0.13207731853463,0,0.123535926465655,0,0,0,0.0591704008925545,-0.206015580949704,0,0,0,0,0,0.226952545576221,0,0,0,0.0358753133707834,-0.0584523798420698,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114771200061676,0,0,0,0.0961249130318909,0,0,0,0,0,0.0165982175625309,0,0,-0.0311087209581119,0,0,0.0206708035840928,0,0,0,0,-0.0894479576842997,0,0,-0.158609481659986,0,-0.0520179758383644,0,0,0,0,0,0,0,0,0,-0.0252557997122676,0,0,0,-0.0398950321692751,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0810386604116206,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0.13707699985482,0,0,-0.351802201840045,0.0927687597583241,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,-0.0500934755888914,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,-0.182507476945263,0,0,0,-0.0840997946948401,0,0,-0.0604619579284736,0,-0.0584371187446939,0,0,0,0,0.449291428368399,0,0,0,0,0,0,0,0,0,0,-0.00672144914875804,0,0,0.170733101961992,0,0,0,0,0,-0.187907094972768,0,-0.0570004724996775,0,-0.458226963791266,0.0659326609377946,0,0,0,0,-1.39017138567842,0,0
RealEstate_excess,0,0,0,0,0,0,-0.00601877896008571,0,0,0,0,0,0,0,0,0,0,0,0,-0.0699690133402747,-0.0122359480548297,0,0.0293200185597966,0,-0.0285697002474091,0,0,0,0,0,0,0,0,0,0.0330289968069625,0,0,0,0,0,0,0,0,-0.065076500651232,0,0,0,0,0,0,0,-0.00832603455985128,0.00970767936531664,0,0,0,-0.0211423812596327,0,0
MKreturn,0,0,0.0474702436642303,0,0,0,0,0,0,0,0,0,0,0,-0.0406058431941204,0,-0.0595911397511608,0,0,0,0,0,0,-0.0279666426898991,0,0,0,0,0,0.0219964947058344,0.0913963308506465,0,-0.0437259407693861,0,0,0.0612829992660382,0,0,0,0,0,0,0,0,0,0,0,0,0.022733363769247,0,0,0.0213608284291981,0.0133508407772271,0,0,0,-0.0222440247969032,0,0
MKvol,0,0,0.00100261071317639,0,0,0,0,0,0,0,0,0,0,0,0,0.00182133127905792,0,0,-0.000154333274217073,0,0.00131792927510061,0,0,0,0,-0.0002972132795563,0.000820801291009182,0,0,0,0,0,0,-0.00108053735054378,0,0,0,0,0,0,0,-0.00110553677682327,0,0,0,-0.00025155084399881,0,0,0,0,0,0,-0.00377914842391902,0,0,0,0.00462597163506314,0,0
CarbonVol_Shenzhen,0,0,0,0,-0.0751310053661757,0,0,0,0,0,0,0,0,0,-0.0149370554180033,0,0,0,0,0,0,-0.0108511346785476,-0.0363216414311298,-0.0133905676283295,0,0,0.181270451906214,0,0,0,6.93889390390723e-18,0,-0.0515783437185767,0,-0.103191974989037,0,0,0,0,0,0.276823656604297,0,-0.108654235984294,0,0,-0.269715209057722,0,0,-0.105119986727785,0,0,0.19510904709532,-0.587029209053653,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,-0.00201063423277893,0,0,0,0,0,0,0,0.000514004084109892,0,-0.00693757330725757,-0.00638964251705042,0.0022756198929323,0,0,0,0.00331999468203476,0.0052985914913348,0,0,0,0,0,0,0,0.00141746045394016,0,0,0,0,0,0,0.0129519332769215,0,0,0,0.00116717152193074,0,0,0.00158709959872142,0,0,0,0,0,0,0,-0.00207814237002927,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,-0.00319437794935771,0.00771167247732272,0,0,0,0,0,0,0,0,0,0.00210858258587201,-0.00114626135247027,0,0.00101002597824513,0,0,0,0,0,0,-0.000353869577101023,0,0,0.00400695111658982,0.000877769457113349,0,0,0,-0.00242664795446811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0114401612287553,0,0,0,0.00161646365138502,0,0
