,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X600276.SH,X000651.SZ,X002304.SZ,X000725.SZ,X600690.SH,X000063.SZ,X600031.SH,X002475.SZ,X600741.SH,X000338.SZ,X600703.SH,X000568.SZ,X300003.SZ,X600271.SH,X601877.SH,X600487.SH,X002008.SZ,X300124.SZ,X002236.SZ,X600809.SH,X000661.SZ,X002456.SZ,X000100.SZ,X000596.SZ,X600867.SH,X002179.SZ,X000977.SZ,X002007.SZ,X600498.SH,X300142.SZ,X000625.SZ,X600066.SH,X600566.SH,X000157.SZ,X002294.SZ,X300136.SZ,X002241.SZ,X600372.SH,X300146.SZ,X600522.SH,X002180.SZ,X600089.SH,X600177.SH,X000869.SZ,X002506.SZ,X002049.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.351671970201447,0,0.0926322901148913,0,0,0,0,0,0,0,0,0,0,0.119993177463788,0,0,0,0.0148855207065393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0724675931826134,0,0,0,0.0225272341330181,0,0,0,0,0.0110133097691244,0,0.00309764355073332,0,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.529166859197792,0,0,0.221287618176854,-0.0287332656406465,0,0,0,0,0,0,0,0,0,0,0,0.0229214110302465,0,0,0,-0.0120290888736891,-0.0555648566094537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00383781047006807,-0.00304992402178532,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0.175766306445865,0,0.00741553968138838,0,0,0,0.00952335820246764,0,0,0,0,0,0.0464574197522063,0,0,0,0.0314028081196105,0,0.458207923787262,0,0,0,0,0,0,0,0.17268473090023,-0.0118775631269128,0,0,0,0,0,0,0,0,0,-0.0788884099609398,-0.0568640559243957,0,0,0,0,0,-0.163790059787135,0,0,0.0110756473592672,0.0382398285576195,0,0,0,0,0,0
X000858.SZ,0.273892501688437,0.102425582532492,0,0,0,0.00138488867939052,0.16502077208311,0,0.137717784558894,0,0,0,0,0,0,0.174899782632086,0,0,0.137089357753266,0,0,0,0,0.00190152537542006,0,0,0,0.0941323604415507,0,0,0,0,0,0.0613779223378572,0,0,0,0,0.0337832415627086,0,0,0,0,0,0,0,0,0,0,0,0,0.00374757229800538,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,-0.0289021493073601,0,0,0,0,0,0,0,0,0.161142890400068,0,0,0,0,0.00794246052205176,0.140832913916363,0,0.11084909853738,0,0,0.168839800874725,0,0,0,0.0743044632483106,0,0,0,0,0,0,0.359051516151197,0,0,0,0.131679287053307,0,0,0,0,0,0,0,0.102347661429684,0.0207295985244167,0.0319993749937312,0,0,0,0,0,0
X000651.SZ,0.327189273486905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.226982387656283,0,0,0,0,0.222003593351416,0.056900611317253,0,0,-0.00964806135013341,0,0,0.00297653075206682,0.0400222588249834,0,0,-0.0354937827422453,0,0,0,0.0547604624219303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.24714483305915e-05,0.000892247665047871,0,0,0,0,0,0
X002304.SZ,0,0,0,0.345694062858999,0.0109044640181528,0,0,0,0,0,-0.0967721151723208,0.0904835292644835,0,0,0,0.612715369633867,0.146087668222751,0,0,0,0,0,0,0.0641286341001471,-0.0469911888391231,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,-0.0920994880874485,0,0,-0.167880350395112,0,0,0,0,0,0.0249435171965461,0,0.0174959687266955,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131668256850784,0,0.0280243804030147,0.124858662913594,0,0,0,0,0,0,0.338913948448164,0,0,0,0.148060753987598,0,0.0565311514366246,0,0,0,0,0,0,0,0,0.11931378744881,0,0.213378989589803,0,0,0,0,0,6.93889390390723e-18,0,0.0109197294826845,0.0338225493450329,0,0,0,0,0,0
X600690.SH,0,0,0,0.407225441422669,0,0,0,0,0,-0.102431943596898,0,0.210409439385383,0,0,0,0,0,0,0.0142375689813699,0,0,0,0.106076253717783,0,0,0.0568688142400115,0,0,0.126657976754171,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00610717394349333,0,0,0,0,-4.33680868994202e-19,0,0,0,0.0126357964478005,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0.310214435033317,0,0,0.0975551371212198,0,0,0,0,0,0,0,0,0.00747312013627448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.250533575377791,0,-0.103880991918664,0,0,0.320977326966903,0,0,0,0,0.0592466606351517,0,0.101137577433172,0.0235824587310433,0,0,0,0,0,0
X600031.SH,0,0,0.0285374560151898,0,0,0,-0.154221897506071,0.105979177169706,0,-0.0263923937111285,0,0,0,0.248476197815044,0,0,-1.73472347597681e-18,0,0,0.183060210905562,0.0033671254295351,0,0,0,0,0,0,0,0,0,0,-0.16962291457508,0,0,0,0,0,0,0,0,0,0,-0.00879866603558524,0.122495334575907,0.159401180984284,0,0,0,0.0770703124651923,0,0,0.00686008732025563,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.107709096400771,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0.295328567484434,0.432485987011552,0,-0.199680349802816,0,0,0,0,0,0,0,0,0,0,0,0.139470933425885,0,0,0.0162967725618842,0,-0.137018310912611,0,0,0.206996661819702,0,0.143890952527944,0.00249235090715213,0,0.0192559740619115,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0,0,0.00885796260029457,0.15324419013987,0.14769308437679,0,0,0,0,0.0147257885268184,0,0,0,0.154368368148412,0,0,0,0,0,0,0.0900177098968716,0,0,0,0,0,0,0,0.180018427937251,0,0,0,0.0167348828449308,0,-4.33680868994202e-19,-0.0874313870678258,0,0,0,0,0,0,0,0,0.0151568021904983,0,0,0,0,0,0,0
X000338.SZ,0,0.14958300075943,0,0,0,0.363727665920594,0,0,0,0,0,-0.0388129187945569,0,0,0,0,0,0,0,0,0,0,0,0.0100676598318102,0,0,0,0,-0.0355829746091997,0,0,0,0,0,0,0,0,0,0,0,0.0792782061460761,0.198257278149663,0,0,0,0.231339842726535,0,0,0,0,0,0.0204955231568578,0.006573167381238,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0.053005563819491,0,0,0,0,0,0,-0.0495329950396124,0,0,0,0,0,0.238146981787815,0,0,0.0566819931227842,0,-0.0918426448213685,0,0,0.0305671891925081,0,0.176703295642011,0.0858776576087772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0843848789519294,-0.00532400043061188,-0.016194241572608,0,0,-0.0772245228634258,0,0,0,0
X000568.SZ,0,0,0,0.730811089915956,0,0,0.11874138521959,0,0,0,0,0,0,0,0,0,0.0259330287793206,0,0,0,0,0,0,0,0,0,-0.0274194583002265,0.0395543527373199,0,0,-0.0564502236999956,0,0,0,0,0,0,0,0,0,0,0.0238277682253217,0.0303137866075343,0,0.127265793831547,-0.0125197193240637,0,0,0,0,0,0.0158990056680088,0.0287120317668591,0,0,0,0,0,0
X300003.SZ,0.0726773693345696,0,0,0,0.280039167305435,0,0,0,0,0,0,0.00262868469440272,0,0,0,0,0,0,0,0,0,0,0,0,0.23089473208879,0,0,0,0.166942945190366,0,0.0897506134093207,0,0,0.150304326380593,0,0,0,0,0,0,0,0,-0.0820422303027046,0.105018086115998,0,0,0,0.0151204679959694,0,0,0,-0.0151412081760601,0.00252012695865733,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.0670545768772459,0,0,0.14789551501696,0,0,0,0,0,0,0.190011537099082,0.014303032456924,0,0.169972212732607,0,0,0,0,0,0,0,0.0105215779188231,0.223794508639083,0,0,0,0.0519365321660187,0,0,0.0587754062126265,0.282881514647596,0,0,-0.0113030383445148,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0.0709813328847005,0.157928023618543,0,0,0,0,-0.224398550063523,0,0,0,0,0,0,0.224331904200501,0,0,0,-0.0593865198514939,0,0,0,-0.0158315060506935,0,-0.207893801963712,0,0.0647356466862842,0,0,0,0,0,0,0.197185255942342,0,0.0922663675875175,0,0,0,0,0,0,0,0.101212741241254,0,-0.0327410292043737,-0.0717385490497057,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0,0.27237901713911,0,0.132147709083233,0,0,0,0,0,0,0,0.118821736150852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.239475690395056,0,0,0,0.0363917497633442,0,0,0,0,0,0.0444334165616162,0.210506694194664,0,0,0,0,0.0379371892522489,0,0,-0.0107420153930503,-0.037205701448221,0,0,0,0,0,0
X002008.SZ,0,0,0.335065835239994,0,0,0,0,0,0,0.0453074385818267,-1.73472347597681e-18,0.149645221185818,0.0140323065336038,0,0,0.10268037654494,0.207311594907076,0,0,0,0,0,0,0.000172103922388043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108891213120881,0,0,0,0,0,0,0,0,0,0,0,0,0.0107937894205603,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0238025016648854,0,0.168322974397974,0,0.318208389482629,0,0,0,0,0,0,0.0724307542040401,0,0,0,0,0,0,0,0,-0.0138524769421258,0,0,0,0,0,0,0,0.0315646387251209,0.0649023322808807,-0.035830495926485,0,-0.169048013304541,0,0,0,0,0.145502270197985,0.143993631552725,0.0050173291760669,0,0,0,0,0,0,0
X002236.SZ,-0.149668248213457,0,0.779752086376793,0,-5.97607372930764e-05,-0.139471777863096,0,0,0,0,0,-0.0214786161073417,0,0,0.443579655719888,-0.363549402328019,0,0,0,0.445934649985702,0,0,0,0,0,-0.422921237317913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.265974042183069,0,0,0,0.123569577749548,0,-0.0182291115040951,0.060849347717007,0.0627367406297901,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0,0.126460130939911,0,0,-0.000919323703620018,0,0,0,0.302808934377486,0,0,0.0842764976272421,0,0,-0.0199072430906212,0,0,0,0,0,0,0,0.528515513881805,0,0,0,0,-0.026501641998865,0,0,0.216726666270036,0.0133593579323753,0,0,0,0,0,0.117095205229364,0,0,0,0,0,-0.153771016647363,0,0,0.00259877613410943,0,0,0.180935787860092,0,0,0,0
X000661.SZ,0,0,0,0,0,0,0,-0.476184776105274,0,-0.00563254394174843,0,0.0456426466987826,0,-0.329180198058791,0,0,0.321921793363873,0,0,0,0,0,0,0,0,0,0,0,0,0,0.080730795764217,0.237490611948491,0,0.28318922691806,0,0,0.0724906214827929,0,0,0,0,0,0.0552651826734219,0,0,0,0,0,0,0.179275660149539,0,-0.0118785569141927,-0.0211886892489342,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0.00988831785911082,0,0.561055296998743,0,0,0,0,-0.00507431445204267,0,0,0.0581178056500956,0,0,0,0,0,0,0.173038875773065,-0.0431168647740969,0,0,0,0,-0.185785092653294,0,0,0,0.076240663809477,0,0,0.152456216353717,0,0,0,0,0.270109796267643,0,0,0,0,0,0,1.73472347597681e-18,0.0202147165335549,0,0,0,0,0,0
X000100.SZ,0,0.0400414983852453,0,0,0,0,0,0.365871288290024,0,0,0,0,0,0,0.013353102088338,0.0218044601944363,0,0,0,0,0,0,0.0511141132167389,0,0,0.103558085286539,0,0,0,0,0,0,0,-0.0201072815226843,0,0.0184295262574503,0,0,0,0,0,0.0508889054296045,0,0,0,0,0,0,0.048632598047301,0,0,0,-0.00223531048502937,0,0,0,0,0,0
X000596.SZ,0,0,0.0966386946829729,0.334715245165942,0.11190838237847,0,0,0,0,0,0,-0.0589395218063144,0,0,0,0.262636687745113,0,0,0,0,-0.0206819995535064,0,0,0.238759501266578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0278067732321676,0,0,0,0,0,0,0,0,-0.0271723430762471,0.00500691916397707,0.016320762851529,0,0,0,0,0,0
X600867.SH,0,0,0,0,0.160970195698082,0.731168103631096,0,0,0,0,0,0,0,0,0.0661285427142651,0,0,-0.13039468604615,0,0,0,0,0,0,0.420092938031326,0,0,0,0,0,0,0.235726278296419,0,-0.65370777482125,0,0,0,0,0.345406544139206,0.144714536971306,0,0,-0.30456670451282,0,0,0,0,0.0583380867058715,0,0,0,-0.000316661729733595,0.0169566038485275,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,-0.157850812906776,0,0.0812620949720206,0,0,0,0,0,0,0,0,0,0.000108750297546423,0.0551107677188712,0,0,0,0.175468912692516,0,0,-0.0226347344193409,0,0,0.131676655513433,0,0,-0.00356839559665011,0,0,0,0,-0.0195719667964921,0,0,0.203821203680335,0,0,0,0,0,0,0,0,0,0.0244346938743339,0.0486603843621127,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0.187893671597336,0,0.0572108348295461,0,0,0,0,0,0.0734330500967599,0,0,0,0,0,0,0.000445107587047125,0,0,0,0,0.427859634490185,0,0,0,0,0,0,0,0,0.00116262723648104,0,0,0.0726389994659082,0,0.271277705626513,0.119000350960227,0,0,0,0,0.136574073176724,0,-0.0490829783056095,-0.0807657847764973,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0.507284918007706,0,0,0,0,0,0,0,0,0,0,0,0.143489634030208,0,0,0,-0.141929903874293,0,0,0,0.351248221171997,0,0,0,0.0236376015820714,0,0.0785368255251261,0,0,0,0,0,0,0,0,-0.0378352973592018,0,-0.113897994090455,0,-0.0920529904966691,0.113336543800514,0,0,0,0,0,0,-0.000538204549437878,0,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,0,-0.0590528025317272,0,0.190191910260731,0,-0.140332617821816,0,0,0,0,0,0.317724397399045,0,0.379075438461887,0.257428481154845,0,0,0,0,0,0,0,0,0,0.0352223135702529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.213458744854345,-0.0137993333555847,0,0,-0.0217805515020011,0.0149570082103137,0,0,0,0,0,0
X300142.SZ,0.122269959771709,0,0,0,0,0,0,0,0,0,0,-0.114521787591797,-0.447359783888995,0,0,0,0,0,0,0,0,0,-0.0734272223028047,0,0.331815203675255,0,0,0,0,0,0,0.219006198115766,0,0,0,0,0,0,0,0.211069622889585,0,0,0,0.0396116010966627,0,0,0,0.250636318166888,0,0,0,0.00983862533255207,-0.0309978958945843,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,-0.0416891336930696,0,0.0577544521525156,0,0,0,0,0,0,0,0,0,0,0.10269972655274,0.0515428425549399,0,0,0,0,0,0,0.101944674386768,-0.0810947051100392,0,0.193760376971957,0,0,0,0,0,0.0627984784223981,0,0.102191865538849,0,0,0,0,0,0,0,0.0103652024073811,-0.101958748912944,-0.00684505096250369,-0.0404406524346045,0,0,0,0,0,0
X600066.SH,0,0,0,0,0.13566028175501,0.0364391172036481,0,0,0,0.0539006045912482,0.137456136112899,0,0.042102908076774,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.0393227121765161,0,0,0,-0.0905562738695106,0.122512533244777,0,0,0,0,0,0,0,0.113848015064686,0.21963873565087,0,0,0,0,0,0,0,0.0125664943072392,0,0,0.048184465210434,0.0384023844502245,0,0,0,0,0,0
X600566.SH,0,0,0,0,0.111207306750751,0,0,0,0,0,0,0,0,0,0,0,0.220826436290325,0,0,0,0,0,0.0284136814209859,0,0,0,0,0.109170000951559,0.249391698175793,0,0,0,0,0,0,0.21854905892016,0,0,0,0,0,0,0,0,0,0,0,0,0.10191649355537,0,0,-0.0254946813288561,-0.0250103657662464,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0.0697258227167726,0,0,0,0,0.153399241673247,0.021565074820644,0,0,0,0,0,0,0,0.0654842088832573,0,0,0.0112028438747639,0,0,0,0,0,0.00461376425139905,0,0,0,0,0,0.247123065998893,0,0,0,0,0,0,0,0.0147110191271383,0,0,0,0,0,0,0.0157636103344049,0,0.000204259310355965,0.00406293880224027,0,0,0,0,0,0
X002294.SZ,0,0,0,0.0853437500182758,0.219099944060267,0,0,0,0,0.0273180728306163,0,0,0,0,0,0,0,0,0,0,0,0,0.0102306396519807,0,0.00145091336323927,0,0,0,0.0387429720771978,0,0.0775918828602566,0.152314360845578,0.101418759355722,0,0,0,0.110877189497378,0,0,0,0,0,0,0,0.00689268991990606,0,0,0,0,0,0,0.00234666884382552,-0.0246377873030428,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0,0,0,0,0,0.0982750591659145,-0.0944593834875548,0,0,0,0,0,0,0.0173906200448896,0,0,0,0,0,0,0,0.515741715649868,0,0,0,0,0,0,0,0.00403883282349457,0.082374467590858,0,0,0,0,0,0.471806176799737,0,0,0,0,0,0,0,0,0,0,-0.00828576798198219,0.00316689424658954,0,0,0,0,0,0
