,X600519.SH,X000858.SZ,X002415.SZ,X000568.SZ,X600276.SH,X002475.SZ,X600809.SH,X600690.SH,X000063.SZ,X000651.SZ,X002304.SZ,X300124.SZ,X600104.SH,X002371.SZ,X003816.SZ,X000725.SZ,X600031.SH,X000596.SZ,X002129.SZ,X000625.SZ,X300014.SZ,X000338.SZ,X002179.SZ,X600089.SH,X600703.SH,X002049.SZ,X000100.SZ,X000977.SZ,X600372.SH,X002236.SZ,X002241.SZ,X601877.SH,X000157.SZ,X600741.SH,X600584.SH,X000661.SZ,X600522.SH,X002180.SZ,X002074.SZ,X000733.SZ,X000066.SZ,X300003.SZ,X600460.SH,X300142.SZ,X600702.SH,X002007.SZ,X300146.SZ,X000800.SZ,X000921.SZ,X002463.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.247280497705955,0,0.0647605133864551,0.0318233069544592,-0.0829080691888037,0,0,0,0,0,0,0,0.0341289064787656,0,0,0,0.047421930869164,0,0,0.0666585993099292,0,0,0,0,0.0367380307150373,0,-0.0363051351198229,0,-0.043470746824805,-0.0101821680115568,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0669424255868326,0,-2.16840434497101e-19,0,0.0832942850151616,0,0,0,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0.396816975081796,0,0,0.0379786934934601,0,0,0,0,0,0,0,0,0,0.076925005555588,0,0,0,0,0,0,0,0,0.0212554154054805,0,0,0,-0.0384755171652173,0,0,0,0,0,0,0,0,0,0,0.0536182821788585,0,0,0,0.161052104707312,0,0,0,0.0245757072183448,0,0.00322763270701626,-0.0369134916455907,-0.00910519655271564,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0.0124921248391271,0,0,0,0,-0.138018490397809,0,0,0,0,0,-0.124381715637455,0.289649396262188,0,-0.09094409559338,-0.0323293017389297,0.203630008345706,0,0,0,0,0.278240807834119,0,0,0,0,0,0,-0.109848132509006,0.114828460230484,0,0,0.0994652974522563,0,0.0562253418923678,0,0,0,0.233327652011321,0,0,-0.132079497965014,0,0,0,0,0,0,0,0,0
X000568.SZ,0,0.473619474482378,0,0,0,0,0,0,-0.01532293830072,0,0.11167476925961,0,0,0,0,0,0.0114212562587607,0.0245002127112144,0,0,0,0,0,0,-0.130554274288319,0,0,-0.0318948563207016,0,0.0206195224372062,0,0,0,0,0,0,-0.0295194948523005,0,0,0,0,0,0,0,0.195116587369836,0,0,0,0,-8.67361737988404e-19,0,0,-0.0316242853697524,0,0,0,0,0,0
X600276.SH,0,0,0.255521127150121,0,0,0,0,0,0,0,0,0,0,0.0798513899221713,0.124339844514164,0,0,0,0,0.00406781740513769,0.0594157114422554,0,0,0.0414170433180736,0,0.0240996493842253,0,0,0,0,0,0,0,0,-0.00752737098231328,0,0.053126379372,0,0,0,0,0,0,0,-0.0448805459975044,0,0.0454188468078099,0,0.194498638228277,-0.237693098311622,0,0,-0.0107900369068495,0,0,0,0,0,0
X002475.SZ,0,0,0.0193578890838089,0,0,0,0,0.0528107167019097,0.0667724433684695,0,0,0,0,0,0,0,0,0,0.0995300153008438,0.113978546658626,0,0,0,0,0,0,0,0,0,0.0709854400305479,0.751082209954641,0,0,0,0.12854737520334,0,-0.0824953994728565,0,0,0,-0.00745815721524752,0,0,0,0.00497176918972824,0,-0.250547440212201,0,0,0,0,0,-0.0694689823703142,0,0,0,0,0,0
X600809.SH,0,0,0,0.149880774265906,0,0,0,0,1.73472347597681e-18,0.00791289736336093,0.100640659641783,0,0,0,0,0,0,0,-0.0696575933916471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0858048584799022,0,-0.0736023769772508,0,0,-0.188305440162803,0,0,0.121780204517592,0,0.540795595041603,-0.00242290909363761,0.0618327942764802,0,0,0,0,0,0
X600690.SH,0,0,0,0,0.256935424043349,0.0574828736581951,0,0,0,0.197533746333947,0.58274049623542,0,0,0,0,0,0.0800872926496817,-0.314512899459224,0,0,0,0,0,0,0,0,0,0.0346986819331199,0,-0.0291156596342381,0,0,0,0,0,0.0241328273137586,0.0194636493498034,0,0,0,-0.150348728421463,0,0,0,0,0,0,0,0,0,0.0785068957789877,0.101561260588577,0,0,0,0,0,0,0
X000063.SZ,0,-0.0150677274808643,0,0,-0.0587442345873697,0,0,0,0,0,0,0,0,0.153521169804486,0,0,0,-0.0286290868276516,0,0,0,0,0,0,-0.012833733178314,-0.329745699242363,0,0.342394472636796,0,0,0,0,-0.168051311585948,0,0,0,0,0,0,0,0.233178700010753,0,0,0,0.122677551645024,0,0,0,-0.0929886110780947,0,0.071144105226306,0.146383317821924,-0.204028557844251,0,-0.0391091640260728,0,0,0,0
X000651.SZ,0,0,0,0.0773941607998602,0,0,0,0,0.275107396981311,0,0,0.0820444473830649,0,0,0,0,0,0,0,0,0,-0.44876348029847,0,0,0,0,0,0,0.0792431786322554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.453602886926012,0,0,0,0,0,0,0.0188397630789114,0,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0,0.0342838665376351,0.0373793832711799,0,0.0650500580511917,0,0,0,0,0,0,0.111499783550689,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,-0.00352251589004894,0,-0.0910788960681142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102262685325866,0,0,0,0,0,0,0,-0.0144318415463018,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0.140506420096988,-0.000181325144391333,0,0.0452369911663287,0,0,0,0,0,0,0,0,-0.0458421846250727,0.106608257305543,0,0,-0.0946944838297886,0,0,-0.0428238688748427,0,0,0,0,0.0249879711555534,0.199139541374615,0,0,0,0,0,0,0,0,-0.0897417266844842,0,0,0,0,0,0,0,0,-0.0362504155339479,-0.0828569702238021,0,0.0491868311945115,-0.0548886134428972,0,0,0,0,0,0
X600104.SH,0,0,0.0228287363980727,0,0,0,0,0,0,0.0250704445408759,0,0,0,0,0,0.144033789277611,0.231690141904227,0,0,0.0195135454450251,0,0,0,0,0,0,0.00852823209886338,-0.056183687212074,0,0.0178624395808085,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,-0.0180898027368243,0.00485544429697253,0.00876623888192825,0,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0.137078007173304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0035668680873086,0,0,0,0,0.0741329929885655,0,0.0742133787099803,-0.596737293912172,0,0.0224917560966861,0,0,-0.368051413963689,0,0,0,0.302346118066758,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00710087810715358,0,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,-0.0158692692714247,0,0,0.0262517823243383,0,0,0,0,0,0,0,0,0,0,0,0,0.110025010451767,0,0.0866726464962222,0,0,0,0.0548003707018134,0,0.0390763663787182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0336834822705279,0.136604940706649,0,0.0159837234392936,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0.170201252212305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00778146862030343,0.00450775359968147,0.139840410578579,0.0128821485467268,0,0.0416532760275112,0,0,0.177646658401181,0,0.0811453443003819,0,0.0161790251301148,0,0,0,0.111966864578739,0,0,0,0,0,0,0,0.0737364904368753,0.0150133249654122,0.174546587136904,0,0,0,0,0,0,0,0
X600031.SH,0,0,0.00117658121666948,0,0,0.0168421823771401,0,0.0276826834450931,0,0,0.153451007443137,0,0,0,0,0,0,0.073306190672508,-1.73472347597681e-18,0,0,0,0,0,0,0,0.00371771481594796,-0.0551889740808521,0.0424720491733732,0.0452568307833111,0,0,0.146358066117992,0,0,0,0,0,0,0,0,0,0.136871433311954,0,0,0,0,0,0,0,0,0.0134826061282647,0,0,0,0,0,0,0
X000596.SZ,0,0.26426077379601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029540572227585,0,0,0,0,0,0,0,0,0,0,0,0.00106232238987145,0,0,0,0,0,-0.043370416510943,0,-0.0633510521235101,0,0,0.0831939410575853,0,0,0,0,0.175091143523839,0,0,0,-0.0291812217722234,-0.0840846761220109,0,0,-0.0163261861980779,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0.0396194625737472,0,0.083439218999004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00554912463947253,0,0,-4.33680868994202e-19,-6.93889390390723e-18,0.147546223775134,0,0.178837808810401,0,0,0,0,0.138611623148079,0,0.0125634467696956,0.00187987911332557,-0.084344135590226,0,0,0,0,0,-0.125178505060606,0,0,0,0,0,-0.013472123175696,0,0,0,0,0,0
X000625.SZ,0,0,1.0842021724855e-19,0,0,-0.00276942933435507,0,0,0,0.0507772664347557,0,0,0,0,0,0,0,0,0,0,0.0892700786390934,0.0842359604380781,0,0,-0.0457646343943558,0,0,0,0,0,0,0,0,0,-0.0312359130471605,0,0,0,0,0,0.0281824979517997,0,0.124247440781609,0,0.0201228250053723,0,0,0.493150195469584,0,0.0055037860452173,0,0.0142030268176436,0,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0.056598184204575,0,0,0,0,0.0222219566544266,0,0,0,3.3881317890172e-21,0,0,0,0,0,0.0174069345265341,0,0.024094750830002,0,-0.0510969658863718,0,0,0.0427463159544174,0,0,0,0.0023068732373718,0,0,0,0.67728878815374,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,-0.0816604658391882,0,-0.0664932496971758,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0.00541207955196828,0,0,0,0,0,0,0.177082132708753,0.163128588427036,0.0247893761149438,0,0,0,0,0,0,0,0,0,0.0328022739916896,0.0760125039747315,0,0,0,0,0,0,0.00117657012995337,0,0,0,0.0238892407099717,0,0,0,0,0,0,0,0,0,0,0.0659724224939813,0,0,0,0,0,0,0
X002179.SZ,0,0,-0.079230298756358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0167409830981937,0.0251846561523285,0,0,0,0,0,0,0.0331546018841021,0,0,0.00811850643681763,-0.0263751817900709,0,0,0,0,-0.055692869553004,0.0509392394807699,-0.064156974043277,0,0,0.279331346733924,0,0,0,0,0,0,0,0,0,0,0,0.0120484929288009,0.0154412650723733,0,0,0,0,0,0
X600089.SH,0,0,0,0,0.0796494517393773,0.0585516399313489,0,0,0.0295983230571959,0,0,0,0,0,0,0,0,0,0.0286735232766395,0.116566816187874,0.117476810788189,0.230286936231283,0,0,0.00668314592874639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108562789493409,0,0,0,0,0.160848016646678,0,0,0,0.0221148857250606,0,0,0,0,0,0,0
X600703.SH,0,0,0.145456313069266,-0.185666012661524,0,0.0684886365950229,0,0,0,0,-0.249904525335154,0,0,0.0205549507928062,0,0,0,0,0,0,0.328791402264487,0,0,0.296457613439328,0,-0.152728059582781,0,-0.0696699035488428,0,0,0.14304158259553,0,0,0,0.260137085227076,0,0,0,0,0,0,0,0,0,-0.352931891364542,0,0,0,0.152729794324897,0.0154734336901678,0,-0.0397836745968911,-0.167563495172223,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0.132357503584311,0,0,0.171019473138037,0,0,0,0,0.0320475660521602,0.282620043434126,0,0,0,0,0,0,0,0.0228106472006,0,0,0,0,0,0,0,0,0,0,-0.161417328863242,0,0,0,0,0,0.0560873206008584,8.67361737988404e-19,0,0.419285789874203,0,0.146508223813453,0,0,0,0,0.133340904454424,0,0.0519256502268257,0,-0.376016245699265,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0.0766473562949504,0,0,0,0.0904576476139744,0,0.393200451846353,0.109488294105834,0,0,0,0,-0.023580236650471,0,0,0.0192427955848904,0,0,0,0,0.0325360033776518,0,0,0.0352070192918681,0,0.0398461957520735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.071880048079571,3.46944695195361e-18,-0.0122074639795645,0,0,0.01550816864172,0,0,0,0
X000977.SZ,0,0,0,0,0,-0.295825884022639,0,0,0.0207627986535825,0,0,0,0,0,0,0.271850201359791,0,0,0,-0.326611098122312,0.219932527014015,0,0,0,0,0,0,0,0,0.406457267433644,0,0,0,0,0.352355267318085,0,0.262110409790592,-0.0425626245714629,0,0,0,0,0,0,0,0,0,0,0,0.146608160130833,0,0,-0.0203287900745899,-0.190804091204987,0,0,0,0,0
X600372.SH,0,0,0,0,0,0.168197791230667,0,0.0888201073460671,-0.15619570255271,0,0,0,0,0,0,0,0,0,0,0,0,0.137093148483013,0,0,0.119039815420536,0,0.455751343112094,0,0,0,0,0,0,0,0,0,0.0981955165843344,0,0,0.259865738834347,-0.362564173124961,0,0,0,0,0.105671975432691,0,0,0,-0.0651366225465525,0,0.15866791345511,0,0,0,0,0,0,0
X002236.SZ,0,0,0.550548836965976,0.0940189357565498,0,0.205562572428577,-0.0880631032685027,0,0.166676646430681,-0.174322074175212,0,0,0,-0.124044018185566,0,0,0,0.661551728348259,0,0,0,0,0,0,0,0,0,0.209384242087206,0,0,0,0,0.0995375337723205,0,0.120103634103815,0,0,-0.110639492891292,0,0,0,0,0,0,0,0,0,0,0,0.240460347863429,0,0,0,0,0,0,0,0,0
X002241.SZ,0,0,0,-0.0123816653119299,0.000734524065487235,0.284511246631076,0,0,-0.140128611049957,0,0,0.432888363638632,0,0,0,0.0552434444233945,0,-0.0829002631554018,0,0,0,0,0,0,0,0,0,0,0,0.0867235231216919,0,0,0,0,0.198035728816858,0.0534086149086987,0,0,0,0,0,0,0.0835607647050112,0,0,0,0.195208760037939,0,-0.536669013913832,0,0,0,0.12822739348774,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0.0181517539723934,0,0,0,0,0,0,0,0,0,0,0,0,0.0793141232112551,0.0668330581297092,0.120644893938245,0,0,0.0482352160423948,0,0,0,0,0,0,0,0,0,0,0,0.0701621916649354,0.0615867912707786,0,0.0961254979551093,0.0529853849116742,0,0.0225443377974548,0,0.0013890768595073,0,0,0,0,0,-0.073958999669617,0,0.0225488118381026,0.00727343126190278,0,0,0,0,0,0
X000157.SZ,0,0,-0.023460657805049,0,0,0,0,0,-0.0489138362277626,0,0,0,0,0,0,0.0936602309849341,0.323679757752442,0,0,0,0,0,0.0474281664095981,0.191039667981427,0,0,0.192071277300984,-0.0527500474054437,0.0244340679812641,0.0986232986710003,0,0,0,0,-0.0769748490980868,0,0,0,0,0,0,0,0,0,-0.0419125762938322,0,0,0,0,0,0,0.035254482772937,0,0,0,0,0,0,0
X600741.SH,0,0,0.0486683150886193,0,0,-0.0191451192680238,-0.0210328742112549,-0.0170826608556206,0,0,0,0,0,0,0,0,0,0,0,-0.000887849242787166,0.11479504082819,0,0,0,0.0874088417971019,0,0,0.0291994370414244,0,-0.0466619562709698,0,0,0,0,0,0,0,0,0.0242917227958056,0,0,0,0,0,0,0,0,0,0,0.0165830047922409,0,0.000979327474920108,0,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,-0.127243615528205,0,0,0,0,0,0,0,0,0,0,-0.282811515742456,0,0,-0.277278150525573,0,0,0,0,0,0.325724649826122,0,0,0.299395627993518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104359406569851,0,0.0590527359583274,0,0,0,0,0,0,0
X000661.SZ,0,0,0.173989842321427,0,0.180535312166443,-0.0304885485886668,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45177459927828,0,0,0,-0.107358939097675,-0.240069264883151,0,0,0.140503695394539,0.0609624029367648,0.0543890277055152,0,0,0,0,-0.278358625155277,0,0.0870488297310229,0,0,0,0,0,0,0,0,0,0,0,0.0581687155681956,0,0,-0.148054288991685,0,0,0,0,0,0,0
